create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.frame,parameters.input1,parameters.input1.values,parameters.word,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-09-23 13:25:16.828682,slurm_normal,1443014749.0,0.0,,1.0,main_w1_handler1,2448537,10392811,False,,59455099,fasta,4672502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21222094,,"""1""",32.0,,25110895.0,1443014742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-09-23 13:25:54.925323,,7.0
2015-09-24 07:59:46.158811,slurm_normal,1443081630.0,0.0,,1.0,main_w1_handler2,2448537,10404982,False,,59455099,fasta,4684234.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21222094,,"""2""",32.0,,25110895.0,1443081614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-09-24 08:00:32.977807,,16.0
2015-09-24 07:59:55.297943,slurm_normal,1443081651.0,0.0,,1.0,main_w1_handler2,2448537,10404983,False,,59455099,fasta,4684237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21222094,,"""2""",32.0,,25110895.0,1443081641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-09-24 08:00:55.777462,,10.0
2015-09-24 09:17:33.618867,slurm_normal,1443086288.0,0.0,,1.0,main_w1_handler1,2448537,10405502,False,,59455099,fasta,4684867.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21222094,,"""3""",32.0,,25110895.0,1443086279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-09-24 09:18:11.782033,,9.0
2015-10-27 11:44:27.910650,slurm_normal,1445946294.0,0.0,,1.0,main_w1_handler2,2464717,10743101,False,,59455099,fasta,5002880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21764893,,"""1""",32.0,,25916871.0,1445946288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 11:44:57.689983,70780.0,6.0
2015-10-27 15:47:31.765028,slurm_normal,1445960885.0,0.0,,1.0,main_w2_handler1,2486888,10744962,False,,59455099,fasta,5004606.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21767520,,"""1""",32.0,,25872719.0,1445960876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 15:48:09.828097,,9.0
2015-10-27 17:55:16.661496,slurm_normal,1445968597.0,0.0,,1.0,main_w2_handler1,2486888,10746353,False,,59455099,fasta,5005896.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",21767520,,"""2""",32.0,,25872719.0,1445968587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 17:56:42.399358,,10.0
2015-10-27 17:26:44.193182,slurm_normal,1445966834.0,0.0,,1.0,main_w1_handler2,2487074,10746055,False,,59455099,fasta,5005582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21769118,,"""1""",32.0,,25924320.0,1445966824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 17:27:18.461830,,10.0
2015-10-27 17:45:48.216547,slurm_normal,1445967978.0,0.0,,1.0,main_w1_handler0,2487098,10746272,False,,59455099,fasta,5005815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21769449,,"""1""",32.0,,25925172.0,1445967972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 17:46:22.783876,,6.0
2015-10-27 17:55:07.211255,slurm_normal,1445968567.0,0.0,,1.0,main_w1_handler2,2486888,10746351,False,,59455099,fasta,5005892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21767520,,"""2""",32.0,,25872719.0,1445968536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 17:56:12.187735,,31.0
2015-10-27 17:54:49.424211,slurm_normal,1445968523.0,0.0,,1.0,main_w1_handler1,2486888,10746342,False,,59455099,fasta,5005885.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21767520,,"""2""",32.0,,25872719.0,1445968514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 17:55:27.103695,,9.0
2015-10-27 18:17:32.066291,slurm_normal,1445970041.0,0.0,,1.0,main_w2_handler0,2486888,10746549,False,,59455099,fasta,5006079.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21767520,,"""3""",32.0,,25872719.0,1445970031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 18:20:55.656483,,10.0
2015-10-27 18:49:16.428550,slurm_normal,1445971780.0,0.0,,1.0,main_w1_handler1,2487098,10746853,False,,59455099,fasta,5006412.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21769449,,"""2""",32.0,,25925172.0,1445971772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 18:49:43.296641,,8.0
2016-03-10 07:36:44.074088,slurm_normal,1457595429.0,0.0,,1.0,main_w2_handler0,2628321,12092858,False,,148,fasta,6317449.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",23774335,,"""1""",32.0,,27424416.0,1457595422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2016-03-10 07:37:11.411856,76301.0,7.0
2015-10-27 19:48:32.438918,slurm_normal,1445975341.0,0.0,,1.0,main_w2_handler1,2484506,10747320,False,,24737512,fasta,5006716.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21770858,,"""1""",32.0,,25880729.0,1445975334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 19:49:04.627702,,7.0
2015-10-27 21:25:41.749789,slurm_normal,1445981169.0,0.0,,1.0,main_w1_handler0,2487280,10748177,False,,24737512,fasta,5007730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21771865,,"""1""",32.0,,25929210.0,1445981163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 21:26:18.177863,,6.0
2015-10-27 21:30:06.582650,slurm_normal,1445981428.0,0.0,,1.0,main_w1_handler1,2487280,10748218,False,,24737512,fasta,5007797.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21771865,,"""1""",32.0,,25929210.0,1445981423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 21:30:31.209766,,5.0
2015-10-27 21:39:17.097557,slurm_normal,1445981983.0,0.0,,1.0,main_w2_handler1,2487280,10748258,False,,3493287,fasta,5007879.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21772159,,"""1""",32.0,,25929210.0,1445981978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-27 21:39:46.641335,,5.0
2015-10-09 09:36:58.375834,slurm_normal,1444383447.0,0.0,,1.0,main_w2_handler0,2465752,10533723,False,,59455099,fasta,4807778.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21453316,,"""2""",32.0,,25590253.0,1444383440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-09 09:37:28.683897,,7.0
2015-10-09 10:49:47.274020,slurm_normal,1444387834.0,0.0,,1.0,main_w1_handler0,2465717,10534289,False,,59455099,fasta,4808424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""3""",21452725,,"""3""",32.0,,25589782.0,1444387828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-09 10:50:37.049594,,6.0
2015-10-09 09:43:27.568035,slurm_normal,1444383837.0,0.0,,1.0,main_w1_handler0,2465705,10533784,False,,59455099,fasta,4807845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21452714,,"""2""",32.0,,25589506.0,1444383830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-09 09:44:01.985074,,7.0
2015-10-09 11:04:36.885189,slurm_normal,1444388697.0,0.0,,1.0,main_w1_handler2,2465743,10534358,False,,59455103,fasta,4808501.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21452961,,"""3""",32.0,,25590143.0,1444388691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-09 11:05:01.662370,,6.0
2015-10-28 14:28:32.858497,slurm_normal,1446042535.0,0.0,,1.0,main_w1_handler1,2487280,10753855,False,,59455099,fasta,5013279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21781216,,"""1""",32.0,,25929210.0,1446042528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-28 14:28:57.457063,,7.0
2015-10-02 08:10:47.610510,slurm_normal,1443773492.0,0.0,,1.0,main_w1_handler0,1988418,10486678,False,,59455099,fasta,4763115.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21370903,,"""1""",32.0,,25445315.0,1443773473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-02 08:11:35.217321,42146.0,19.0
2015-10-02 08:26:12.339453,slurm_normal,1443774414.0,0.0,,1.0,main_w2_handler1,1988418,10486957,False,,59455099,fasta,4763286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21370903,,"""2""",32.0,,25445315.0,1443774407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-02 08:26:58.732630,42146.0,7.0
2015-10-02 08:27:28.776028,slurm_normal,1443774480.0,0.0,,1.0,main_w1_handler1,1988418,10486995,False,,59455099,fasta,4763306.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21370903,,"""2""",32.0,,25445315.0,1443774474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-02 08:28:04.831821,42146.0,6.0
2015-10-02 08:47:01.703024,slurm_normal,1443775655.0,0.0,,1.0,main_w2_handler1,1988418,10487214,False,,59455099,fasta,4763619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21370903,,"""3""",32.0,,25445315.0,1443775648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-02 08:47:39.084739,42146.0,7.0
2015-10-28 15:21:25.325804,slurm_normal,1446045746.0,0.0,,1.0,main_w2_handler1,2487280,10754407,False,,59455099,fasta,5013746.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21781216,,"""2""",32.0,,25929210.0,1446045725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-28 15:22:34.201663,,21.0
2015-10-28 15:24:03.529178,slurm_normal,1446045934.0,0.0,,1.0,main_w2_handler1,2487280,10754436,False,,59455099,fasta,5013758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21781216,,"""2""",32.0,,25929210.0,1446045863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-28 15:25:38.455672,,71.0
2015-10-28 15:21:35.822223,slurm_normal,1446045799.0,0.0,,1.0,main_w2_handler0,2487280,10754410,False,,59455099,fasta,5013751.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21781216,,"""2""",32.0,,25929210.0,1446045771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-28 15:23:23.518723,,28.0
2015-10-28 15:47:48.715654,slurm_normal,1446048076.0,0.0,,1.0,main_w2_handler0,2488010,10754740,False,,140371872,fasta,5013984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21782535,,"""2""",32.0,,25952699.0,1446047948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-28 16:01:27.100578,,128.0
2015-10-07 13:11:33.682855,slurm_normal,1444223558.0,0.0,,1.0,main_w1_handler2,2463361,10519180,False,,59455099,fasta,4794047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21428009,,"""3""",32.0,,25548346.0,1444223518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 13:12:44.443498,,40.0
2015-10-07 11:02:31.152699,slurm_normal,1444215782.0,0.0,,1.0,main_w1_handler2,2460787,10518068,False,,59455099,fasta,4793045.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427292,,"""1""",32.0,,25506809.0,1444215773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:03:06.109398,,9.0
2015-10-07 11:25:13.904226,slurm_normal,1444217152.0,0.0,,1.0,main_w1_handler1,2463276,10518170,False,,59455099,fasta,4793122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427655,,"""1""",32.0,,25546279.0,1444217140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:25:58.553296,,12.0
2015-10-07 11:31:43.484139,slurm_normal,1444217528.0,0.0,,1.0,main_w2_handler0,2463289,10518207,False,,59455099,fasta,4793160.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21427704,,"""1""",32.0,,25546322.0,1444217521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:32:13.067558,,7.0
2015-10-07 13:13:35.824885,slurm_normal,1444223649.0,0.0,,1.0,main_w1_handler1,2463318,10519202,False,,59455099,fasta,4794071.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427766,,"""3""",32.0,,25547058.0,1444223639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 13:14:11.245785,,10.0
2015-10-07 13:18:38.335383,slurm_normal,1444223974.0,0.0,,1.0,main_w2_handler1,2463283,10519232,False,,59455099,fasta,4794115.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427780,,"""3""",32.0,,25546302.0,1444223951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 13:19:40.616570,,23.0
2015-10-08 12:34:57.203389,slurm_normal,1444307734.0,0.0,,1.0,main_w2_handler1,2464706,10527397,False,,59455099,fasta,4801861.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21441666,,"""1""",32.0,,25570425.0,1444307723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-08 12:35:37.264365,,11.0
2015-10-08 12:35:14.594240,slurm_normal,1444307743.0,0.0,,1.0,main_w2_handler0,2464697,10527402,False,,59455099,fasta,4801862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21441656,,"""1""",32.0,,25570386.0,1444307730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-08 12:35:44.743709,,13.0
2015-10-08 13:38:09.106823,slurm_normal,1444311670.0,0.0,,1.0,main_w1_handler1,2464697,10527898,False,,59455099,fasta,4802340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21441656,,"""2""",32.0,,25570386.0,1444311513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-08 13:41:18.928575,,157.0
2015-10-28 11:43:50.615890,slurm_normal,1446032651.0,0.0,,1.0,main_w2_handler0,2487737,10752588,False,,346,fasta,5012128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21779147,,"""1""",32.0,,25945370.0,1446032648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-28 11:44:13.944625,,3.0
2015-10-28 11:43:56.377581,slurm_normal,1446032676.0,0.0,,1.0,main_w2_handler1,2487737,10752590,False,,346,fasta,5012133.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21779147,,"""2""",32.0,,25945370.0,1446032661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-28 11:44:38.570547,,15.0
2015-10-28 11:46:43.816574,slurm_normal,1446032828.0,0.0,,1.0,main_w2_handler0,2487737,10752607,False,,346,fasta,5012154.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21779147,,"""4""",32.0,,25945370.0,1446032821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-28 11:47:11.459645,,7.0
2015-10-28 13:33:09.978024,slurm_normal,1446039212.0,0.0,,1.0,main_w1_handler0,2487863,10753355,False,,59455099,fasta,5012818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21780388,,"""1""",32.0,,25606438.0,1446039205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-28 13:33:36.441084,70849.0,7.0
2015-10-09 08:47:21.218698,slurm_normal,1444380468.0,0.0,,1.0,main_w1_handler1,2465707,10533297,False,,59455099,fasta,4807462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21452802,,"""1""",32.0,,25589582.0,1444380461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-09 08:47:55.154612,,7.0
2015-10-07 12:32:50.749792,slurm_normal,1444221192.0,0.0,,1.0,main_w2_handler0,2463359,10518629,False,,59455099,fasta,4793583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21428059,,"""2""",32.0,,25548297.0,1444221185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 12:33:14.472801,,7.0
2015-10-07 10:49:00.656306,slurm_normal,1444214963.0,0.0,,1.0,main_w1_handler1,2460787,10518014,False,,59455099,fasta,4792994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21427292,,"""1""",32.0,,25506809.0,1444214954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 10:49:25.954163,,9.0
2015-10-07 11:34:01.486222,slurm_normal,1444217687.0,0.0,,1.0,main_w1_handler2,2463281,10518223,False,,59455099,fasta,4793177.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427727,,"""1""",32.0,,25546301.0,1444217668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:34:50.335897,,19.0
2015-10-07 11:38:20.954646,slurm_normal,1444217923.0,0.0,,1.0,main_w2_handler0,2463306,10518249,False,,59455099,fasta,4793202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427755,,"""1""",32.0,,25546679.0,1444217916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:38:47.227040,,7.0
2015-10-07 10:46:14.861669,slurm_normal,1444214797.0,0.0,,1.0,main_w1_handler1,2460787,10518009,False,,59455099,fasta,4792989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427292,,"""1""",32.0,,25506809.0,1444214791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 10:46:39.393759,,6.0
2015-10-07 12:12:19.814641,slurm_normal,1444219977.0,0.0,,1.0,main_w1_handler2,2460787,10518482,False,,59455099,fasta,4793440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427292,,"""2""",32.0,,25506809.0,1444219969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 12:13:01.885934,,8.0
2015-10-07 11:35:54.005113,slurm_normal,1444217783.0,0.0,,1.0,main_w1_handler0,2463308,10518239,False,,59455099,fasta,4793192.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21427725,,"""1""",32.0,,25546911.0,1444217777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:36:25.938053,,6.0
2015-10-07 11:32:07.691314,slurm_normal,1444217550.0,0.0,,1.0,main_w2_handler1,2463287,10518210,False,,59455099,fasta,4793164.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427683,,"""1""",32.0,,25546316.0,1444217543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:32:33.668915,,7.0
2015-10-07 11:31:04.750059,slurm_normal,1444217491.0,0.0,,1.0,main_w2_handler0,2463276,10518200,False,,59455099,fasta,4793154.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",21427721,,"""1""",32.0,,25546279.0,1444217484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:31:34.248307,,7.0
2015-10-07 11:33:29.253506,slurm_normal,1444217631.0,0.0,,1.0,main_w2_handler0,2463295,10518217,False,,59455099,fasta,4793171.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427691,,"""1""",32.0,,25546430.0,1444217624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:33:54.238227,,7.0
2015-10-07 11:43:44.673479,slurm_normal,1444218254.0,0.0,,1.0,main_w1_handler1,2463305,10518275,False,,59455099,fasta,4793230.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427778,,"""1""",32.0,,25546680.0,1444218248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:44:20.563484,,6.0
2015-10-07 11:47:20.291336,slurm_normal,1444218478.0,0.0,,1.0,main_w1_handler1,2463316,10518295,False,,59455099,fasta,4793249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0""",21427807,,"""1""",32.0,,25547042.0,1444218471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0,5.0.0,,2015-10-07 11:48:04.117775,,7.0
