chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.c.__current_case__,parameters.c.consensus,parameters.c.fraction,parameters.c.hapNum,parameters.c.phredProb,parameters.c.theta,parameters.chromInfo,parameters.dbkey,parameters.indels,parameters.lastCol,parameters.mapCap,parameters.refOrHistory.__current_case__,parameters.refOrHistory.input1,parameters.refOrHistory.input1.values,parameters.refOrHistory.ownFile,parameters.refOrHistory.ownFile.values,parameters.refOrHistory.reference,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-13 03:58:19.224645,slurm_normal,1473747759.0,0,,1.0,main_w4_handler0,2818623,13838450,False,,686596119,bam,8061344.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5176824612bf2d807'}]",,,indexed,32.0,,32928415.0,1473747430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 06:22:42.131803,90062.0,329.0
,,2016-09-13 03:58:18.531368,slurm_normal,1473747837.0,0,,1.0,main_w3_handler1,2818623,13838448,False,,686873613,bam,8061349.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593e0e550c97d3903'}]",,,indexed,32.0,,32928415.0,1473747576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 06:24:00.782402,90062.0,261.0
,,2016-09-13 13:30:09.339483,slurm_normal,1473774064.0,0,,1.0,main_w4_handler0,2818216,13841536,False,,960243267,bam,8064303.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c78ed9837dca021b'}]",,,indexed,32.0,,32921525.0,1473773430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 13:41:06.480113,90067.0,634.0
,,2016-09-13 13:30:09.977871,slurm_normal,1473774020.0,0,,1.0,main_w3_handler0,2818216,13841537,False,,687231801,bam,8064313.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca3107ee3ba52be1'}]",,,indexed,32.0,,32921525.0,1473773481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-13 13:40:21.781349,90067.0,539.0
,,2016-09-14 21:05:22.417709,slurm_normal,1473887745.0,0,,1.0,main_w3_handler1,2818235,13852468,False,,687231801,bam,8075485.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b516a270266e5e5853'}]",,,indexed,32.0,,32921687.0,1473887138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-14 21:15:47.206482,90065.0,607.0
,,2016-09-14 21:05:22.952684,slurm_normal,1473887746.0,0,,1.0,main_w3_handler0,2818235,13852469,False,,960243267,bam,8075486.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534fca43d19e328a0'}]",,,indexed,32.0,,32921687.0,1473887138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-14 21:15:47.974502,90065.0,608.0
,,2016-09-15 15:52:56.460859,slurm_normal,1473956019.0,0,,1.0,main_w3_handler0,2818221,13857893,False,,960243267,bam,8080956.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525d915a4b0efb57c'}]",,,indexed,32.0,,32976417.0,1473954793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-15 16:13:42.947009,90059.0,1226.0
,,2016-09-15 16:14:25.087053,slurm_normal,1473956847.0,0,,1.0,main_w3_handler1,2818221,13858098,False,,687231801,bam,8081154.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5482d4c56589e1a8b'}]",,,indexed,32.0,,32976417.0,1473956086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-15 16:27:29.174369,90059.0,761.0
,,2016-09-15 18:58:34.588055,slurm_normal,1473966688.0,0,,1.0,main_w3_handler0,2818623,13859640,False,,959829752,bam,8082742.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a1689094960b3ea'}]",,,indexed,32.0,,32928415.0,1473965927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-15 19:11:31.251875,90062.0,761.0
,,2016-09-15 18:58:32.594033,slurm_normal,1473966645.0,0,,1.0,main_w3_handler1,2818623,13859639,False,,235403328,bam,8082743.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4b7a32cf45d4013'}]",,,indexed,32.0,,32928415.0,1473965927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-15 19:10:47.899434,90062.0,718.0
,,2016-09-15 18:58:31.976657,slurm_normal,1473966488.0,0,,1.0,main_w4_handler0,2818623,13859638,False,,389266724,bam,8082745.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5939853f4d3e86f58'}]",,,indexed,32.0,,32928415.0,1473965930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-15 19:08:12.200923,90062.0,558.0
,,2016-09-15 19:23:14.087615,slurm_normal,1473967733.0,0,,1.0,main_w4_handler0,2819333,13859883,False,,960243267,bam,8082925.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf9a478d210a3d29'}]",,,indexed,32.0,,32920754.0,1473967408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-15 19:28:58.180275,51278.0,325.0
,,2016-09-15 19:23:14.424749,slurm_normal,1473967767.0,0,,1.0,main_w4_handler0,2819333,13859885,False,,687231801,bam,8082926.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555a85a56ae892720'}]",,,indexed,32.0,,32920754.0,1473967408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-09-15 19:29:30.786158,51278.0,359.0
,,2016-05-27 12:47:53.857704,slurm_normal,1464353351.0,0,,1.0,main_w1_handler0,2713824,13003103,False,,925768,bam,7189420.roundup,slurm,,132112168.0,corral-repl,835714844.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570db2b8b4a634bf9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f23b57967b0699ce'}]",history,32.0,,30384726.0,1464353311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-05-27 12:49:15.564906,60032.0,40.0
,,2016-04-12 16:20:07.969372,slurm_normal,1460479325.0,0,,1.0,main_w1_handler2,2644742,12432840,False,,960243267,bam,6632778.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,24222755.0,,,,indexed,32.0,,29565735.0,1460478534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-04-12 16:42:08.924880,52297.0,791.0
,,2016-04-12 16:20:08.522756,slurm_normal,1460480152.0,0,,1.0,main_w2_handler1,2644742,12432841,False,,687231801,bam,6632777.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,24222757.0,,,,indexed,32.0,,29565735.0,1460478523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-04-12 16:55:58.296118,52297.0,1629.0
,,2016-12-01 20:29:17.474295,slurm_normal,1480624821.0,0,,1.0,main_w4_handler0,2865726,14466208,False,,130788517,bam,8660128.roundup,slurm,,132112168.0,corral-repl,,,,"""d0d93ba2b80411e69ddd005056a51846""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/apiMel3.len""","""apiMel3""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 27464382}]",,,indexed,32.0,,,1480624811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2016-12-01 20:40:22.555291,92853.0,10.0
,,2017-03-29 16:46:04.686941,slurm_normal,1490806302.0,0,,1.0,main_w3_handler1,2935653,15426010,False,,177239652,bam,9558093.roundup,slurm,,132112168.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""no""","""no""","""60""",0,,"[{'src': 'hda', 'id': 28913990}]",,,indexed,32.0,,36850275.0,1490805990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2017-03-29 16:52:08.824332,97205.0,312.0
,,2014-11-03 04:05:59.535411,rodeo_normal,1414987821.0,0,,1.0,main_w2_handler1,2105091,8087753,False,,33805050,bam,113132.rodeo,slurm,,16332532.0,corral-repl,,,,"""b6a2c4b2630e11e4bbca005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17406637.0,,,,indexed,2.0,,17833643.0,1414987707.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-03 04:10:25.627522,31348.0,114.0
,,2014-11-19 00:38:42.465325,rodeo_normal,1416358622.0,0,,1.0,main_w1_handler1,2122536,8197043,False,,181208595,bam,251824.rodeo,slurm,,16332532.0,corral-repl,,,,"""66aab80c6f8411e4aab4005056a52a46""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/apiMel3.len""","""apiMel3""","""no""","""no""","""60""",0,17597055.0,,,,indexed,2.0,,19588020.0,1416358617.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-19 00:57:05.079217,38098.0,5.0
,,2015-01-13 18:03:24.788527,rodeo_normal,1421172547.0,0,,1.0,main_w2_handler0,2171494,8539862,False,,960243267,bam,758109.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,18190989.0,,,,indexed,2.0,,20464908.0,1421172217.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-01-13 18:09:13.442143,58164.0,330.0
,,2015-01-13 18:03:25.590938,rodeo_normal,1421172483.0,0,,1.0,main_w1_handler0,2171494,8539863,False,,687231801,bam,758107.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,18190991.0,,,,indexed,2.0,,20464908.0,1421172214.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-01-13 18:08:05.980790,58164.0,269.0
,,2015-01-14 17:02:52.030908,rodeo_normal,1421255275.0,0,,1.0,main_w1_handler1,2171594,8546299,False,,687231801,bam,767565.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,18198339.0,,,,indexed,2.0,,20497402.0,1421254986.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-01-14 17:07:58.186918,24355.0,289.0
,,2015-01-14 17:02:52.687857,rodeo_normal,1421255394.0,0,,1.0,main_w2_handler0,2171594,8546300,False,,960243267,bam,2472825.roundup,slurm,,132112264.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,18198341.0,,,,indexed,32.0,,20497402.0,1421254992.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-01-14 17:09:55.620855,24355.0,402.0
,,2014-10-10 17:11:06.577931,rodeo_normal,1412961447.0,0,,1.0,main_w1_handler1,2080835,7962842,False,,960243267,bam,5955.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17190451.0,,,,indexed,2.0,,17511760.0,1412961092.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-10 17:18:18.875992,24355.0,355.0
,,2014-10-10 17:11:05.107144,rodeo_normal,1412961617.0,0,,1.0,main_w2_handler0,2080835,7962841,False,,687231801,bam,5962.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17190449.0,,,,indexed,2.0,,17511760.0,1412961298.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-10 17:20:22.314165,24355.0,319.0
,,2015-01-18 04:29:45.396116,rodeo_normal,1421555688.0,0,,1.0,main_w2_handler0,2171498,8563269,False,,960243267,bam,2494816.roundup,slurm,,132112264.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,18191280.0,,,,indexed,32.0,,20543588.0,1421555403.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-01-18 04:34:49.852267,58165.0,285.0
,,2015-01-18 04:45:28.619078,rodeo_normal,1421556529.0,0,,1.0,main_w1_handler0,2171498,8563284,False,,687231801,bam,2494839.roundup,slurm,,132112264.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,18191278.0,,,,indexed,32.0,,20543588.0,1421556344.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-01-18 04:48:51.605742,58165.0,185.0
,,2014-10-14 18:54:39.638458,rodeo_normal,1413313184.0,0,,1.0,main_w2_handler1,2084188,7982053,False,,960243267,bam,22481.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17213889.0,,,,indexed,2.0,,17576777.0,1413312892.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-14 18:59:48.184468,54226.0,292.0
,,2014-10-14 18:54:39.294482,rodeo_normal,1413313091.0,0,,1.0,main_w2_handler1,2084188,7982052,False,,687231801,bam,22480.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17213887.0,,,,indexed,2.0,,17576777.0,1413312891.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-14 18:58:14.016908,54226.0,200.0
,,2014-10-15 15:19:49.058896,rodeo_normal,1413386677.0,0,,1.0,main_w2_handler1,2084154,7986629,False,,960243267,bam,26771.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17228342.0,,,,indexed,2.0,,17605371.0,1413386397.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-15 15:24:41.958660,54227.0,280.0
,,2014-10-15 15:19:49.306889,rodeo_normal,1413386618.0,0,,1.0,main_w2_handler0,2084154,7986630,False,,687231801,bam,26772.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17228344.0,,,,indexed,2.0,,17605371.0,1413386402.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-15 15:23:41.001104,54227.0,216.0
,,2014-10-16 20:42:43.301403,rodeo_normal,1413492401.0,0,,1.0,main_w2_handler1,2084155,7994566,False,,687231801,bam,33335.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17249159.0,,,,indexed,2.0,,17655572.0,1413492176.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-16 20:46:44.617435,54228.0,225.0
,,2014-10-16 20:43:17.126681,rodeo_normal,1413492436.0,0,,1.0,main_w2_handler0,2084155,7994570,False,,686873613,bam,33337.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""no""","""no""","""60""",0,17249163.0,,,,indexed,2.0,,17655572.0,1413492208.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-16 20:47:20.319161,54228.0,228.0
,,2014-10-16 20:43:16.833105,rodeo_normal,1413492516.0,0,,1.0,main_w1_handler1,2084155,7994569,False,,959829752,bam,33338.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""no""","""no""","""60""",0,17249161.0,,,,indexed,2.0,,17655572.0,1413492210.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-16 20:48:40.637477,54228.0,306.0
,,2014-10-16 23:53:54.010433,rodeo_normal,1413514012.0,0,,1.0,main_w2_handler1,2084149,7995794,False,,960338121,bam,33794.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""no""","""no""","""60""",0,17256355.0,,,,indexed,2.0,,17575855.0,1413513706.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-17 02:46:55.358233,54229.0,306.0
,,2014-10-16 20:42:42.887726,rodeo_normal,1413522272.0,0,,1.0,main_w1_handler0,2084155,7994564,False,,960243267,bam,34025.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17249157.0,,,,indexed,2.0,,17655572.0,1413521830.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-17 05:04:36.358535,54228.0,442.0
,,2014-10-16 23:53:54.462766,rodeo_normal,1413529634.0,0,,1.0,main_w1_handler1,2084149,7995795,False,,688278759,bam,34361.rodeo,slurm,,16332532.0,corral-repl,,,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""no""","""no""","""60""",0,17256367.0,,,,indexed,2.0,,17575855.0,1413529345.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-17 07:07:17.988050,54229.0,289.0
,,2014-10-20 09:08:16.533991,rodeo_normal,1413796115.0,0,,1.0,main_w1_handler1,2091009,8008301,False,,8427466,bam,45037.rodeo,slurm,,16332532.0,corral-repl,16616.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,17280878.0,,17280728.0,,history,2.0,,17762376.0,1413796108.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-20 09:08:38.444883,38070.0,7.0
,,2014-10-22 23:24:00.161203,rodeo_normal,1414020260.0,0,,1.0,main_w2_handler1,2094473,8027899,False,,808582,bam,62162.rodeo,slurm,,16332532.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""","""no""","""no""","""60""",0,17309507.0,,,,indexed,2.0,,17871431.0,1414020247.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-10-22 23:24:23.343739,54740.0,13.0
,,2014-11-19 08:00:01.464376,rodeo_normal,1416384835.0,0,,1.0,main_w2_handler0,2122936,8201693,False,,181210878,bam,259096.rodeo,slurm,,16332532.0,corral-repl,,,,"""0e13e2986fc211e49341005056a52a46""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/apiMel3.len""","""apiMel3""","""no""","""no""","""60""",0,17603636.0,,,,indexed,2.0,,19595936.0,1416384827.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-19 08:13:58.046449,38098.0,8.0
,,2014-11-19 13:46:08.664194,rodeo_normal,1416406991.0,0,,1.0,main_w1_handler0,2123253,8202946,False,,100477855,bam,2056095.roundup,slurm,,132112068.0,corral-repl,,,,"""66da193a6ff211e487ca005056a51846""",1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/apiMel3.len""","""apiMel3""","""no""","""no""","""60""",0,17605591.0,,,,indexed,32.0,,19600817.0,1416406985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-19 14:23:19.126756,38098.0,6.0
,,2014-11-19 15:24:51.292393,rodeo_normal,1416411217.0,0,,1.0,main_w2_handler0,2123253,8203486,False,,120361615,bam,2056520.roundup,slurm,,132112068.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""yes""","""60""",0,17606304.0,,,,indexed,32.0,,19600817.0,1416410698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-19 15:33:40.520920,38098.0,519.0
,,2014-11-21 10:26:09.830814,rodeo_normal,1416579375.0,0,,1.0,main_w2_handler0,2125446,8218075,False,,144760,bam,281836.rodeo,slurm,,16332532.0,corral-repl,,,,"""cca8944a716811e4812a005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17629814.0,,,,indexed,2.0,,16999451.0,1416579322.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-21 14:16:18.959841,41856.0,53.0
,,2014-11-21 10:26:09.238444,rodeo_normal,1416579350.0,0,,1.0,main_w1_handler1,2125446,8218074,False,,103510,bam,2076576.roundup,slurm,,132112068.0,corral-repl,,,,"""cca8944a716811e4812a005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17629813.0,,,,indexed,32.0,,16999451.0,1416579320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-21 14:15:54.164525,41856.0,30.0
,,2014-11-21 15:25:10.846483,rodeo_normal,1416583527.0,0,,1.0,main_w2_handler1,2124566,8220190,False,,485702,bam,283591.rodeo,slurm,,16332532.0,corral-repl,11722.0,fasta,,,0,no,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,17620021.0,,17620018.0,,history,2.0,,19563288.0,1416583523.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-21 15:25:36.013072,56032.0,4.0
,,2014-11-21 15:25:34.367331,rodeo_normal,1416583550.0,0,,1.0,main_w1_handler0,2124566,8220195,False,,485702,bam,283600.rodeo,slurm,,8059880.0,corral-repl,11722.0,fasta,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""60""",1,17620021.0,,17620018.0,,history,1.0,,19563288.0,1416583542.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-21 15:25:54.930703,56032.0,8.0
