create_time,destination_id,end_epoch,exit_code,file,file_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.accession,parameters.input.file.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-11-23 07:37:45.179381,slurm_normal,1479886737.0,0,10636097.0,sra,1.0,main_w3_handler1,2903850,14411846,False,,8616737.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 27378208}]",file,"""fastqsanger""",32.0,,34413950.0,1479886731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 07:39:00.598536,95445.0,6.0
2016-11-23 10:32:27.734803,slurm_normal,1479897393.0,0,,,1.0,main_w3_handler1,2897383,14412777,False,,8617638.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965514,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:36:46.443060,27379.0,111.0
2016-11-23 10:30:03.872325,slurm_normal,1479897302.0,0,,,1.0,main_w4_handler0,2897383,14412753,False,,8617604.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965509,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:35:05.432083,27379.0,265.0
2016-11-23 10:30:12.434947,slurm_normal,1479897278.0,0,,,1.0,main_w3_handler1,2897383,14412754,False,,8617612.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965510,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:34:41.544378,27379.0,195.0
2016-11-23 10:21:08.883445,slurm_normal,1479896594.0,0,,,1.0,main_w4_handler1,2897383,14412696,False,,8617545.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965508,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479896497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:23:18.162812,27379.0,97.0
2016-11-23 10:20:36.889733,slurm_normal,1479896693.0,0,,,1.0,main_w3_handler1,2897383,14412675,False,,8617549.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965507,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479896520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:24:56.439629,27379.0,173.0
2016-11-23 10:20:18.747016,slurm_normal,1479896786.0,0,,,1.0,main_w4_handler1,2897383,14412673,False,,8617541.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965506,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479896467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:26:30.346404,27379.0,319.0
2016-11-23 10:30:43.076685,slurm_normal,1479897121.0,0,,,1.0,main_w4_handler1,2897383,14412758,False,,8617610.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965511,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:32:04.697382,27379.0,48.0
2016-11-23 10:31:58.074173,slurm_normal,1479897384.0,0,,,1.0,main_w4_handler0,2897383,14412774,False,,8617620.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965513,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:36:30.598140,27379.0,235.0
2016-11-23 10:31:50.061313,slurm_normal,1479897501.0,0,,,1.0,main_w3_handler0,2897383,14412773,False,,8617626.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965512,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:38:25.244049,27379.0,320.0
2016-11-23 10:33:58.713659,slurm_normal,1479897488.0,0,,,1.0,main_w4_handler0,2897383,14412791,False,,8617654.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965517,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:38:11.780019,27379.0,40.0
2016-11-23 10:34:39.926782,slurm_normal,1479897814.0,0,,,1.0,main_w3_handler1,2897383,14412800,False,,8617645.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965518,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:43:39.903043,27379.0,430.0
2016-11-23 10:33:26.023692,slurm_normal,1479897821.0,0,,,1.0,main_w4_handler0,2897383,14412786,False,,8617644.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965515,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:43:45.034188,27379.0,450.0
2016-11-23 10:33:33.061829,slurm_normal,1479897847.0,0,,,1.0,main_w3_handler0,2897383,14412788,False,,8617648.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965516,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:44:12.206443,27379.0,454.0
2016-11-23 10:35:10.769967,slurm_normal,1479898044.0,0,,,1.0,main_w4_handler0,2897383,14412803,False,,8617668.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965520,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:47:28.150081,27379.0,502.0
2016-11-23 10:34:46.903452,slurm_normal,1479898194.0,0,,,1.0,main_w4_handler0,2897383,14412802,False,,8617656.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR965519,,accession_number,"""fastqsanger""",32.0,,33920274.0,1479897451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 10:50:12.724483,27379.0,743.0
2016-11-25 01:40:08.423663,slurm_normal,1480038345.0,0,,,1.0,main_w3_handler1,2907446,14427672,False,,8629833.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2033949,,accession_number,"""fastqsanger""",32.0,,34452050.0,1480038032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 01:45:46.440056,95724.0,313.0
2016-11-23 17:20:15.771325,slurm_normal,1479922397.0,0,,,1.0,main_w3_handler0,2906099,14417680,False,,8621989.roundup,slurm,,132112168.0,corral-repl,,,aligned,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3223784,,accession_number,"""fastqsanger""",32.0,,32840122.0,1479921739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 17:33:21.924887,81601.0,658.0
2016-11-23 22:32:30.681121,slurm_normal,1479940501.0,0,,,1.0,main_w4_handler0,2906363,14420100,False,,8624099.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3209612,,accession_number,"""fastqsanger""",32.0,,33986711.0,1479940391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 22:35:02.879555,33225.0,110.0
2016-11-24 00:35:26.602254,slurm_normal,1479947790.0,0,,,1.0,main_w3_handler1,2906363,14420684,False,,8624572.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3209616,,accession_number,"""fastqsanger""",32.0,,33986711.0,1479947750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 00:36:31.428428,33225.0,40.0
2016-11-23 23:53:00.023768,slurm_normal,1479945269.0,0,,,1.0,main_w3_handler0,2906363,14420541,False,,8624479.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3209613,,accession_number,"""fastqsanger""",32.0,,33986711.0,1479945217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-23 23:54:30.724479,33225.0,52.0
2016-11-24 00:03:04.593740,slurm_normal,1479945858.0,0,,,1.0,main_w3_handler1,2906363,14420579,False,,8624509.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3209614,,accession_number,"""fastqsanger""",32.0,,33986711.0,1479945816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 00:04:20.129901,33225.0,42.0
2016-11-24 00:08:51.983243,slurm_normal,1479946206.0,0,,,1.0,main_w3_handler0,2906363,14420601,False,,8624530.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3209615,,accession_number,"""fastqsanger""",32.0,,33986711.0,1479946165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 00:10:07.473946,33225.0,41.0
2016-11-24 00:32:31.828378,slurm_normal,1479947622.0,0,,,1.0,main_w3_handler0,2906363,14420676,False,,8624567.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3209612,,accession_number,"""fastqsanger""",32.0,,33986711.0,1479947584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 00:33:44.447779,33225.0,38.0
2016-11-24 00:38:06.345489,slurm_normal,1479947946.0,0,,,1.0,main_w3_handler0,2906363,14420698,False,,8624583.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3209617,,accession_number,"""fastqsanger""",32.0,,33986711.0,1479947909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 00:39:07.749439,33225.0,37.0
2016-11-24 09:19:22.596720,slurm_normal,1479979244.0,0,,,1.0,main_w3_handler0,2905073,14423381,False,,8626549.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR169819,,accession_number,"""fastqsanger""",32.0,,34434483.0,1479979224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 09:20:46.305563,79816.0,20.0
2016-11-24 09:24:30.597556,slurm_normal,1479979716.0,0,,,1.0,main_w4_handler0,1221065,14423412,False,,8626581.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1970617,,accession_number,"""fastqsanger""",32.0,,34394455.0,1479979500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 09:28:38.071834,29010.0,216.0
2016-11-24 09:55:34.462323,slurm_normal,1479981803.0,0,,,1.0,main_w3_handler0,1221065,14423572,False,,8626736.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1970616,,accession_number,"""fastqsanger""",32.0,,34394455.0,1479981410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 10:03:23.921366,29010.0,393.0
2016-11-24 11:19:59.663200,slurm_normal,1479986700.0,0,,,1.0,main_w4_handler0,2906999,14424279,False,,8627311.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1979194,,accession_number,"""fastqsanger""",32.0,,34443140.0,1479986432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 11:25:02.189770,,268.0
2016-11-24 12:10:03.223888,slurm_normal,1479989574.0,0,,,1.0,main_w4_handler1,1221065,14424474,False,,8627513.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1970618,,accession_number,"""fastqsanger""",32.0,,34394455.0,1479989425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-24 12:12:56.217283,29010.0,149.0
2016-11-25 09:01:17.898309,slurm_normal,1480064988.0,0,,,1.0,main_w3_handler0,2907446,14428776,False,,8630457.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2033951,,accession_number,"""fastqsanger""",32.0,,34452050.0,1480064516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 09:09:49.894448,95724.0,472.0
2016-11-25 09:03:50.343105,slurm_normal,1480064879.0,0,,,1.0,main_w3_handler0,2907446,14428780,False,,8630462.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR754059,,accession_number,"""fastqsanger""",32.0,,34452050.0,1480064680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 09:08:01.103021,95724.0,199.0
2016-11-25 09:04:41.666497,slurm_normal,1480064988.0,0,,,1.0,main_w3_handler1,2907446,14428784,False,,8630468.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR754064,,accession_number,"""fastqsanger""",32.0,,34452050.0,1480064708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 09:09:49.666778,95724.0,280.0
2016-11-25 09:06:11.400213,slurm_normal,1480065153.0,0,,,1.0,main_w3_handler0,2907446,14428816,False,,8630480.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR754066,,accession_number,"""fastqsanger""",32.0,,34452050.0,1480064800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 09:12:34.658180,95724.0,353.0
2016-11-25 09:07:38.912737,slurm_normal,1480065209.0,0,,,1.0,main_w3_handler0,2907446,14428824,False,,8630487.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR754077,,accession_number,"""fastqsanger""",32.0,,34452050.0,1480064895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 09:13:31.530781,95724.0,314.0
2016-11-25 09:06:55.565034,slurm_normal,1480065216.0,0,,,1.0,main_w4_handler1,2907446,14428821,False,,8630505.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR754069,,accession_number,"""fastqsanger""",32.0,,34452050.0,1480064954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 09:13:37.710747,95724.0,262.0
2016-11-25 09:08:18.017435,slurm_normal,1480065222.0,0,,,1.0,main_w4_handler1,2907446,14428838,False,,8630506.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR754084,,accession_number,"""fastqsanger""",32.0,,34452050.0,1480064955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 09:13:44.432341,95724.0,267.0
2016-11-25 09:08:59.434856,slurm_normal,1480065320.0,0,,,1.0,main_w3_handler1,2907446,14428847,False,,8630516.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,true,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR754087,,accession_number,"""fastqsanger""",32.0,,34452050.0,1480065017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 09:15:21.882474,95724.0,303.0
2016-11-25 15:09:48.557490,slurm_normal,1480087153.0,0,,,1.0,main_w4_handler1,2856949,14431883,False,,8633052.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4445640,,accession_number,"""fastqsanger""",32.0,,33739392.0,1480086625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 15:19:14.777835,92287.0,528.0
2016-11-25 18:50:55.766751,slurm_normal,1480099923.0,0,142397729.0,sra,1.0,main_w4_handler0,2905253,14432936,False,,8633827.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 27379981}]",file,"""fastqsanger""",32.0,,34415838.0,1480099891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-25 18:52:04.852934,95556.0,32.0
2016-11-26 08:02:25.264446,slurm_normal,1480147539.0,0,,,1.0,main_w3_handler0,2866248,14434612,False,,8634683.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR513123,,accession_number,"""fastqsanger""",32.0,,34361947.0,1480147398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-26 08:05:40.695347,90272.0,141.0
2016-11-26 08:01:59.034994,slurm_normal,1480147513.0,0,,,1.0,main_w4_handler1,2866248,14434610,False,,8634682.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR513122,,accession_number,"""fastqsanger""",32.0,,34361947.0,1480147370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-26 08:05:16.110309,90272.0,143.0
2016-11-26 13:09:42.528292,slurm_normal,1480166409.0,0,6867882901.0,sra,1.0,main_w3_handler1,2864482,14435350,False,,8635211.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 27417148}]",file,"""fastqsanger""",32.0,,34475749.0,1480165828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-26 13:20:11.987336,86828.0,581.0
2016-11-26 12:27:57.471218,slurm_normal,1480163388.0,0,,,1.0,main_w4_handler0,2908906,14435220,False,,8635098.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1057655,,accession_number,"""fastqsanger""",32.0,,34472846.0,1480163318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-26 12:29:49.277706,,70.0
2016-11-26 14:41:24.411683,slurm_normal,1480171475.0,0,1683451565.0,sra,1.0,main_w3_handler1,2829536,14435708,False,,8635472.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,"[{'src': 'hda', 'id': 27049029}]",file,"""fastqsanger""",32.0,,34389533.0,1480171330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-26 14:44:36.930839,90821.0,145.0
2016-11-26 14:41:18.906812,slurm_normal,1480171456.0,0,1677959593.0,sra,1.0,main_w4_handler1,2829536,14435706,False,,8635471.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,"[{'src': 'hda', 'id': 27049021}]",file,"""fastqsanger""",32.0,,34389533.0,1480171318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-26 14:44:18.522579,90821.0,138.0
2016-11-27 04:08:35.067040,slurm_normal,1480219833.0,0,,,1.0,main_w3_handler1,2908906,14437958,False,,8636426.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1057651,,accession_number,"""fastqsanger""",32.0,,34478242.0,1480219762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-27 04:10:35.387566,95818.0,71.0
2016-11-27 07:00:23.220980,slurm_normal,1480230119.0,0,,,1.0,main_w4_handler1,2908906,14438253,False,,8636566.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1057651,,accession_number,"""fastqsanger""",32.0,,34478242.0,1480230058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-27 07:02:01.117158,95818.0,61.0
2016-11-27 12:56:25.658796,slurm_normal,1480251487.0,0,,,1.0,main_w3_handler1,2908906,14439608,False,,8637013.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1057656,,accession_number,"""fastqsanger""",32.0,,34478242.0,1480251437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-27 12:58:08.258904,95818.0,50.0
2016-11-27 12:34:05.912172,slurm_normal,1480250160.0,0,,,1.0,main_w3_handler0,2908906,14439569,False,,8636981.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1057652,,accession_number,"""fastqsanger""",32.0,,34478242.0,1480250098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-27 12:36:01.927774,95818.0,62.0
2016-11-29 20:00:16.555290,slurm_normal,1480454252.0,0,,,1.0,main_w3_handler1,2911612,14447790,False,,8643938.roundup,slurm,,132111800.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1260866,,accession_number,"""fastqsanger""",32.0,,34521834.0,1480453823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-29 21:17:37.384871,7659.0,429.0
2016-11-29 02:48:40.628983,slurm_normal,1480387954.0,0,,,1.0,main_w4_handler1,2888687,14440644,False,,8638542.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1260867,,accession_number,"""fastqsanger""",32.0,,34180179.0,1480387747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.7.0.1,2.7.0.1,,2016-11-29 02:52:35.874025,,207.0
