chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.max_diff_rate,parameters.max_group_ratio,parameters.min_identical_bases,parameters.min_mean_quality,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-08-31 14:49:04.228073,slurm_normal_16gb,1441032965.0,0,1.0,main_w2_handler1,1399679,10230629,False,,51764762,bam,4506251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20916376,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""STRICT""",32.0,,24851113,1441032937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-08-31 14:56:08.100410,28106.0,28.0
,,2015-09-04 12:11:01.789122,slurm_normal_16gb,1441368896.0,0,1.0,main_w1_handler2,2427352,10258929,False,,753824997,bam,4546215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sulSol1.len""","""sulSol1""",20997156,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24999407,1441368687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-04 12:14:59.015593,,209.0
,,2015-09-02 23:32:04.830787,slurm_normal_16gb,1441237186.0,0,1.0,main_w1_handler1,2426697,10248111,False,,2271795865,bam,4534002.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20990955,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23553737,1441236753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-02 23:39:50.366266,19796.0,433.0
,,2015-09-02 23:32:06.053161,slurm_normal_16gb,1441237531.0,0,1.0,main_w2_handler1,2426697,10248113,False,,0,bam,4534158.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20991528,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23553737,1441237526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-02 23:45:33.583625,19796.0,5.0
,,2015-09-02 23:32:07.877521,slurm_normal_16gb,1441237517.0,0,1.0,main_w1_handler2,2426697,10248115,False,,1600490320,bam,4534108.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20991530,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23553737,1441237202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-02 23:45:20.175124,19796.0,315.0
,,2015-09-02 23:32:06.841168,slurm_normal_16gb,1441238167.0,0,1.0,main_w1_handler1,2426697,10248114,False,Job output deleted by user before job completed.,1907209834,bam,4534212.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",20991529,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,23553737,1441237802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-02 23:56:08.961128,19796.0,365.0
,,2015-09-09 12:05:24.132994,slurm_normal_16gb,1441800368.0,0,1.0,main_w1_handler1,2431974,10284871,False,,10949322,bam,4570379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21042367,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25068659,1441800347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-09 12:06:11.383026,68374.0,21.0
,,2015-09-09 14:12:20.716190,slurm_normal_16gb,1441807997.0,0,1.0,main_w2_handler1,2431026,10286221,False,,455495,bam,4571649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21056197,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25040054,1441807985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-09 14:13:20.385164,68519.0,12.0
,,2015-09-04 16:42:32.175086,slurm_normal_16gb,1441385178.0,0,1.0,main_w1_handler1,2419388,10260584,False,,3434683141,bam,4547785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20907896,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""SILENT""",32.0,,24745788,1441384966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-04 16:46:22.507318,56262.0,212.0
,,2015-09-06 03:59:29.031768,slurm_normal_16gb,1441512217.0,0,1.0,main_w2_handler0,1436921,10265799,False,,4133361761,bam,4552590.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17545256,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,24492710,1441511987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-06 04:03:38.567218,2651.0,230.0
,,2015-09-07 11:41:04.177242,slurm_normal_16gb,1441626094.0,0,1.0,main_w1_handler1,2427713,10270533,False,,12382479,bam,4556860.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",21023440,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25040054,1441626086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-07 11:41:37.782623,68519.0,8.0
,,2015-09-11 17:11:26.344196,slurm_normal_16gb,1441991646.0,0,1.0,main_w2_handler1,2435098,10303986,False,,1073474256,bam,4588693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21085553,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25090675,1441991513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-09-11 17:14:10.010496,59445.0,133.0
,,2015-10-29 00:48:52.457197,slurm_normal_16gb,1446080111.0,0,1.0,main_w1_handler0,2446491,10759697,False,,314497428,bam,5018649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21787998,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25307767,1446080056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-29 00:55:13.875876,1848.0,55.0
,,2015-10-29 00:48:51.708086,slurm_normal_16gb,1446079810.0,0,1.0,main_w2_handler0,2446491,10759695,False,,285285570,bam,5018616.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21787995,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25307767,1446079747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-29 00:50:12.792623,1848.0,63.0
,,2015-10-29 00:48:53.138644,slurm_normal_16gb,1446079831.0,0,1.0,main_w1_handler2,2446491,10759698,False,,382949040,bam,5018618.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21788001,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25307767,1446079748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-29 00:50:36.449475,1848.0,83.0
,,2015-10-29 00:48:49.856031,slurm_normal_16gb,1446079929.0,0,1.0,main_w1_handler1,2446491,10759694,False,,557540955,bam,5018632.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21787992,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25307767,1446079842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-29 00:52:12.468823,1848.0,87.0
,,2015-10-29 00:48:56.368743,slurm_normal_16gb,1446080044.0,0,1.0,main_w2_handler0,2446491,10759701,False,,478626767,bam,5018645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21788007,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25307767,1446079995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-29 00:54:06.394250,1848.0,49.0
,,2015-10-29 00:48:54.921371,slurm_normal_16gb,1446080455.0,0,1.0,main_w1_handler0,2446491,10759699,False,,247435873,bam,5018679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21788004,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25307767,1446080424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-29 01:00:56.674241,1848.0,31.0
,,2015-10-10 19:55:24.261430,slurm_normal_16gb,1444507027.0,0,1.0,main_w1_handler1,2394632,10541391,False,,545915250,bam,4815342.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",21462864,,,"""0.03""","""500""","""5""","""30""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25602182,1444506944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-10 19:57:10.659304,30561.0,83.0
,,2015-10-21 13:41:50.808241,slurm_normal_16gb,1445434968.0,0,1.0,main_w1_handler2,1399679,10674153,False,,200065477,bam,4935340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21662070,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25811533,1445434931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-10-21 13:42:53.142113,28106.0,37.0
,,2015-11-02 19:37:22.096875,slurm_normal_16gb,1446493104.0,0,1.0,main_w2_handler0,2446491,10800175,False,,2231152,bam,5054326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21197047,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25307767,1446493090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-02 19:38:32.173061,1848.0,14.0
,,2015-11-04 12:10:31.150819,slurm_normal_16gb,1446639075.0,0,1.0,main_w1_handler1,2492610,10815201,False,,307457096,bam,5070801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21871157,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25676237,1446639043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-04 12:11:18.822248,29532.0,32.0
,,2015-11-05 08:52:57.383004,slurm_normal_16gb,1446713614.0,0,1.0,main_w1_handler1,2489505,10824232,False,,111247619,bam,5079659.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21885768,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25978619,1446713584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-05 08:53:36.246953,72330.0,30.0
7996.0,len,2015-12-14 11:28:00.198262,slurm_normal_16gb,1450092570.0,0,1.0,main_w2_handler0,2489777,11171038,False,,1251465881,bam,5440326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/548/dataset_13548113.dat""","""?""",22439406,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25983354,1450092512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-12-14 11:29:34.818117,72343.0,58.0
,,2015-11-16 19:13:52.675943,slurm_normal_16gb,1447701259.0,0,1.0,main_w1_handler1,2508661,10917159,False,,23583274,bam,5170324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22023920,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,26303451,1447701252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-16 19:14:21.595136,72150.0,7.0
,,2015-11-16 19:13:53.236913,slurm_normal_16gb,1447701285.0,0,1.0,main_w2_handler1,2508661,10917160,False,,27128570,bam,5170328.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22023921,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,26303451,1447701277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-16 19:14:48.808498,72150.0,8.0
,,2015-11-16 19:13:53.888320,slurm_normal_16gb,1447704554.0,0,1.0,main_w1_handler2,2508661,10917161,False,,228871243,bam,5170702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22023922,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,26303451,1447704535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-16 20:09:18.417136,72150.0,19.0
,,2015-11-16 19:13:54.769893,slurm_normal_16gb,1447705336.0,0,1.0,main_w1_handler0,2508661,10917163,False,,264678374,bam,5170847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22023924,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,26303451,1447705307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-16 20:22:17.471929,72150.0,29.0
,,2015-11-23 23:51:31.403979,slurm_normal_16gb,1448323250.0,0,1.0,main_w1_handler2,2512877,10989295,False,,577153450,bam,5249285.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22133571,,,"""0.03""","""500""","""15""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25020471,1448323191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-24 00:00:54.174079,50986.0,59.0
,,2015-11-23 22:34:08.370300,slurm_normal_16gb,1448318751.0,0,1.0,main_w1_handler2,2512877,10988687,False,,2300239477,bam,5248635.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22081975,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25020471,1448318459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-23 22:47:25.678477,50986.0,292.0
,,2015-11-23 22:41:59.586926,slurm_normal_16gb,1448318968.0,0,1.0,main_w2_handler0,2512877,10988753,False,,1745445033,bam,5248671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22079311,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25020471,1448318852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-23 22:49:31.090630,50986.0,116.0
,,2015-11-23 22:59:27.162515,slurm_normal_16gb,1448319741.0,0,1.0,main_w2_handler1,2512877,10988907,False,,1745445033,bam,5248803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22079311,,,"""0.03""","""500""","""20""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25020471,1448319587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-23 23:02:27.648461,50986.0,154.0
,,2015-11-23 23:50:35.688890,slurm_normal_16gb,1448322878.0,0,1.0,main_w2_handler0,2512877,10989284,False,,836302374,bam,5249192.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22081989,,,"""0.03""","""500""","""20""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,25020471,1448322651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-11-23 23:54:41.905540,50986.0,227.0
,,2015-12-08 21:57:24.210025,slurm_normal_16gb,1449612068.0,0,1.0,main_w2_handler0,2531432,11122066,False,,1887973351,bam,5387958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22344763,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,26638041,1449611880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-12-08 22:01:12.135193,50986.0,188.0
,,2015-12-08 22:03:57.496861,slurm_normal_16gb,1449612302.0,0,1.0,main_w1_handler2,2531432,11122127,False,,517134303,bam,5388016.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22343345,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,26638041,1449612259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2015-12-08 22:05:05.214167,50986.0,43.0
,,2016-01-04 10:13:41.714346,slurm_normal_16gb,1451902534.0,0,1.0,main_w2_handler1,2533339,11370021,False,,230327826,bam,5642665.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22367944,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,26652902,1451902469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2016-01-04 10:15:37.063913,74982.0,65.0
,,2016-01-04 14:56:06.079234,slurm_normal_16gb,1451919447.0,0,1.0,main_w1_handler0,2554477,11371630,False,,292755047,bam,5644179.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22730606,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,27165442,1451919410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2016-01-04 14:57:30.685864,15202.0,37.0
,,2016-01-04 15:27:04.827547,slurm_normal_16gb,1451921891.0,0,1.0,main_w1_handler0,2554477,11371821,False,,834368348,bam,5644382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22731001,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,27165442,1451921726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2016-01-04 15:38:17.426307,15202.0,165.0
,,2016-01-04 15:27:03.468226,slurm_normal_16gb,1451921306.0,0,1.0,main_w2_handler0,2554477,11371820,False,,333268876,bam,5644346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22731000,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,27165442,1451921257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2016-01-04 15:28:29.400255,15202.0,49.0
,,2016-01-04 15:27:01.151770,slurm_normal_16gb,1451922418.0,0,1.0,main_w1_handler1,2554477,11371819,False,,767386007,bam,5644427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22730998,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,27165442,1451922277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2016-01-04 15:47:01.386867,15202.0,141.0
,,2016-01-06 19:00:37.961210,slurm_normal_16gb,1452107015.0,0,1.0,main_w1_handler0,2556294,11396231,False,,1311747626,bam,5664054.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22753267,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,27216767,1452106852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2016-01-06 19:03:38.891449,50986.0,163.0
,,2016-01-14 15:16:59.768446,slurm_normal_16gb,1452784672.0,0,1.0,main_w2_handler0,2233301,11505288,False,,158,bam,5771155.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22898360,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,27430703,1452784657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2016-01-14 15:17:55.459410,60832.0,15.0
,,2016-01-14 18:24:58.270730,slurm_normal_16gb,1452795981.0,0,1.0,main_w1_handler1,2565018,11506739,False,,477292909,bam,5774395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22890510,,,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,26302254,1452795918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,1.126.0,,2016-01-14 18:26:23.771636,17579.0,63.0
