chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage,parameters.dbkey,parameters.format_type.__current_case__,parameters.format_type.base_column,parameters.format_type.cvrg_column,parameters.format_type.format,parameters.format_type.loc_column,parameters.format_type.seq_column,parameters.format_type.which_base,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-01 18:31:26.292340,slurm_normal,1475347120.0,0,,1.0,main_w3_handler1,2839164,13988563,False,,1065430579,tabular,8208106.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526b596a92f53ac54'}]",32.0,,33381957.0,1475347011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-01 18:38:40.620431,91350.0,109.0
,,2017-01-11 17:59:36.625357,slurm_normal,1484157585.0,0,,1.0,main_w3_handler0,2159846,14742240,False,,440023,pileup,8907032.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 27892793}]",32.0,,35320774.0,1484157580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-11 17:59:48.640194,43356.0,5.0
,,2016-09-30 23:59:33.831089,slurm_normal,1475280999.0,0,,1.0,main_w3_handler0,2839164,13986007,False,,4348779424,tabular,8205528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5131f8240388c2caf'}]",32.0,,33367394.0,1475280094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-01 00:16:45.118908,91350.0,905.0
,,2016-10-01 22:35:42.770149,slurm_normal,1475361525.0,0,,1.0,main_w4_handler1,2839164,13989083,False,,1269580830,tabular,8208573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52139639a86a3aaf2'}]",32.0,,33367394.0,1475361390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-01 22:38:49.643457,91350.0,135.0
,,2016-10-02 02:19:56.662587,slurm_normal,1475375063.0,0,,1.0,main_w3_handler0,2839164,13989455,False,,1419005881,tabular,8208952.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bda932ea40b30a19'}]",32.0,,33367394.0,1475374920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-02 02:24:24.950475,91350.0,143.0
,,2017-01-11 23:46:36.632794,slurm_normal,1484178473.0,0,,1.0,main_w3_handler0,2949679,14745166,False,,708372865,tabular,8909658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""20""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 27852845}]",32.0,,35332661.0,1484178401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-11 23:47:55.629622,97753.0,72.0
,,2016-10-03 00:03:53.011820,slurm_normal,1475453531.0,0,,1.0,main_w4_handler1,2839164,13992926,False,,3552276648,tabular,8212264.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5234581fd744962d3'}]",32.0,,33367394.0,1475453254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-03 00:12:12.593517,91350.0,277.0
,,2016-10-03 13:45:16.619589,slurm_normal,1475502693.0,0,,1.0,main_w3_handler0,2839164,13996296,False,,1345984190,tabular,8215521.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515c812344de92366'}]",32.0,,33367394.0,1475502523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-03 13:51:35.057241,91350.0,170.0
,,2016-10-03 13:45:17.406574,slurm_normal,1475502853.0,0,,1.0,main_w3_handler0,2839164,13996297,False,,3374378433,tabular,8215522.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547b1c1d45efdb934'}]",32.0,,33367394.0,1475502523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-03 13:54:18.804160,91350.0,330.0
,,2016-10-03 16:59:44.483317,slurm_normal,1475514123.0,0,,1.0,main_w4_handler0,2839164,13998154,False,,574460583,tabular,8217207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9c3b076632a7acc'}]",32.0,,33378527.0,1475514054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-03 17:02:08.780396,91350.0,69.0
,,2016-10-03 16:59:45.155185,slurm_normal,1475514401.0,0,,1.0,main_w4_handler0,2839164,13998155,False,,3904141654,tabular,8217209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc6e60208dd2b092'}]",32.0,,33378527.0,1475514063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-03 17:06:47.392495,91350.0,338.0
,,2016-10-03 16:59:42.137048,slurm_normal,1475514336.0,0,,1.0,main_w3_handler1,2839164,13998153,False,,3142936419,tabular,8217202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5002c83040057433d'}]",32.0,,33378527.0,1475514036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-03 17:05:40.259659,91350.0,300.0
,,2016-10-03 16:59:45.846635,slurm_normal,1475514328.0,0,,1.0,main_w4_handler1,2839164,13998156,False,,2909595853,tabular,8217213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb9bdc93289bdada'}]",32.0,,33378527.0,1475514071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-03 17:05:32.503251,91350.0,257.0
,,2016-10-03 16:59:41.325586,slurm_normal,1475514408.0,0,,1.0,main_w4_handler0,2839164,13998152,False,,4197472122,tabular,8217205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b794548fec62810d'}]",32.0,,33378527.0,1475514054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-03 17:06:51.873737,91350.0,354.0
,,2017-01-12 01:39:08.361706,slurm_normal,1484185213.0,0,,1.0,main_w4_handler1,2949679,14745610,False,,587561568,tabular,8910117.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""8""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 27862802}]",32.0,,35332661.0,1484185151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-12 01:40:15.240548,97753.0,62.0
,,2016-10-31 20:00:57.984630,slurm_normal,1477946834.0,0,,1.0,main_w3_handler1,2867147,14220271,False,,540066,tabular,8430404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a63220194afa83ee'}]",32.0,,34003675.0,1477946805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-31 20:47:17.223708,52544.0,29.0
,,2016-11-03 21:29:22.035335,slurm_normal,1478209388.0,0,,1.0,main_w4_handler0,2839164,14246210,False,,1423166048,tabular,8455206.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b566bc3d5ff68f7692'}]",32.0,,33378527.0,1478208569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-03 21:43:11.762270,91350.0,819.0
,,2016-11-02 16:55:21.343551,slurm_normal,1478108387.0,0,,1.0,main_w3_handler1,2874496,14235276,False,,3833882083,pileup,8444175.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b551c5d5ed678e6b68'}]",32.0,,33996596.0,1478108256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-02 17:39:56.137063,87699.0,131.0
,,2016-11-02 16:55:40.604605,slurm_normal,1478108441.0,0,,1.0,main_w3_handler0,2874496,14235278,False,,3687633182,pileup,8444176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535c3c724b40fb045'}]",32.0,,33996596.0,1478108293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-02 17:40:46.809533,87699.0,148.0
,,2016-11-02 16:42:52.016947,slurm_normal,1478108094.0,0,,1.0,main_w4_handler1,2874496,14235220,False,,3729632223,pileup,8444119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562946a88787a2607'}]",32.0,,33996596.0,1478107939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-02 17:35:02.060227,87699.0,155.0
,,2016-11-02 16:54:59.615317,slurm_normal,1478108605.0,0,,1.0,main_w4_handler1,2874496,14235271,False,,3958318364,pileup,8444170.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58be1a23d474a395e'}]",32.0,,33996596.0,1478108214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-02 17:43:35.277816,87699.0,391.0
,,2016-11-04 22:16:38.806712,slurm_normal,1478297929.0,0,,1.0,main_w3_handler0,2839164,14257423,False,,905980834,tabular,8465856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5854bb339cbfa4034'}]",32.0,,33378527.0,1478297802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-04 22:18:54.268369,91350.0,127.0
,,2016-10-08 16:01:35.595946,slurm_normal,1475942533.0,0,,1.0,main_w4_handler1,2839164,14035879,False,,7289240,tabular,8253343.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5680e82d9bb0eeb4e'}]",32.0,,33367394.0,1475942528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-08 16:02:15.520934,91350.0,5.0
,,2016-10-08 16:20:05.324796,slurm_normal,1475943640.0,0,,1.0,main_w3_handler0,2839164,14035928,False,,7333764,tabular,8253382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc3354ca0a280e53'}]",32.0,,33367394.0,1475943635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-08 16:20:41.241290,91350.0,5.0
,,2016-10-10 07:24:20.262078,slurm_normal,1476084293.0,0,,1.0,main_w4_handler1,2832734,14042443,False,,0,sam,8259791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593993faf8b677428'}]",32.0,,33565126.0,1476084288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-10 07:24:56.141738,90446.0,5.0
,,2016-11-04 15:08:14.334212,slurm_normal,1478272301.0,0,,1.0,main_w4_handler1,2839164,14253501,False,,1196948789,tabular,8462307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6b22262aa5a141b'}]",32.0,,33378527.0,1478272171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-04 15:11:45.086515,91350.0,130.0
,,2017-05-30 11:47:24.389869,slurm_normal,1496146060.0,0,,1.0,main_w4_handler0,3131485,15967539,False,,11309199806,tabular,10064386.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""15""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 29815583}]",32.0,,38196891.0,1496145260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-05-30 12:07:43.901119,39888.0,800.0
,,2017-05-30 11:47:24.737132,slurm_normal,1496146136.0,0,,1.0,main_w4_handler0,3131485,15967540,False,,12124250431,tabular,10064387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""15""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 29815585}]",32.0,,38196891.0,1496145266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-05-30 12:08:57.146067,39888.0,870.0
,,2017-01-13 16:59:26.135787,slurm_normal,1484328775.0,0,,1.0,main_w4_handler1,2808995,14761130,False,,59028632280,pileup,8925466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 27905549}]",32.0,,34860022.0,1484326770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-13 17:32:57.685770,89389.0,2005.0
,,2016-11-18 20:29:06.747515,slurm_normal,1479501009.0,0,,1.0,main_w4_handler1,2394964,14380597,False,,6541565,pileup,8586307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6a025bf5197f8dd'}]",32.0,,34247339.0,1479500950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-18 20:30:12.349288,59349.0,59.0
,,2016-11-18 20:58:08.264169,slurm_normal,1479502790.0,0,,1.0,main_w4_handler1,2900989,14380882,False,,382914236,tabular,8586578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5186c12de4e550858'}]",32.0,,32868643.0,1479502692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-18 21:03:51.935947,39464.0,98.0
,,2016-11-20 20:27:06.375741,slurm_normal,1479673637.0,0,,1.0,main_w4_handler1,2898790,14392044,False,,59838975,tabular,8597447.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596e07b72ad5b796f'}]",32.0,,32728705.0,1479673628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-20 20:27:19.457139,27152.0,9.0
,,2016-11-21 12:50:12.420013,slurm_normal,1479732652.0,0,,1.0,main_w4_handler0,2900989,14397738,False,,377169083,tabular,8602871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""0""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f33bb095ecc328d'}]",32.0,,32868643.0,1479732615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-21 12:50:56.037638,39464.0,37.0
,,2016-11-22 10:33:59.011287,slurm_normal,1479813138.0,0,,1.0,main_w4_handler0,2900609,14403188,False,,170663767,tabular,8608297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""0""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 27363144}]",32.0,,32868643.0,1479813107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-11-22 11:12:23.257605,39464.0,31.0
,,2017-01-17 08:07:18.439048,slurm_normal,1484640448.0,0,,1.0,main_w4_handler1,2949884,14785172,False,,14470538,tabular,8947731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""3""","""hg38""",0,,,six,,,,,"[{'src': 'hda', 'id': 27956729}]",32.0,,34157228.0,1484640442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-17 08:07:30.195140,58799.0,6.0
,,2016-12-02 12:00:54.495938,slurm_normal,1480680067.0,0,,1.0,main_w3_handler0,2912471,14471947,False,,4998657,bedgraph,8665205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 27472002}]",32.0,,34539943.0,1480680058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-12-02 12:01:08.721512,95928.0,9.0
,,2016-12-02 12:13:29.716051,slurm_normal,1480680823.0,0,,1.0,main_w3_handler1,2915396,14472365,False,,4998657,bedgraph,8665470.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 27471934}]",32.0,,34601396.0,1480680814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-12-02 12:13:45.146453,95916.0,9.0
,,2016-12-04 20:36:27.644534,slurm_normal,1480883803.0,0,,1.0,main_w3_handler1,2915350,14486608,False,,4998657,bedgraph,8677430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 27497323}]",32.0,,34600857.0,1480883795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-12-04 20:37:10.469731,96152.0,8.0
,,2016-12-11 09:33:06.912338,slurm_normal,1481448796.0,0,,1.0,main_w3_handler1,2487562,14542085,False,,3221899,tabular,8724758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 27581013}]",32.0,,34691253.0,1481448790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-12-11 09:33:17.313941,70526.0,6.0
,,2016-12-12 01:57:23.628379,slurm_normal,1481508157.0,0,,1.0,main_w4_handler1,2922150,14545213,False,,3044931173,tabular,8727543.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3""","""mm9""",0,,,six,,,,,"[{'src': 'hda', 'id': 27587005}]",32.0,,34793149.0,1481507846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-12-12 02:02:39.086431,46988.0,311.0
632.0,len,2017-02-27 05:35:51.983526,slurm_normal,1488173887.0,0,,1.0,main_w3_handler1,2991641,15150915,False,,2952642521,tabular,9302985.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/989/dataset_18989254.dat""","""2""","""Salmo salar ICSASG v2""",0,,,six,,,,,"[{'src': 'hda', 'id': 28528094}]",32.0,,36298306.0,1488173755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-02-27 05:38:08.735879,99913.0,132.0
,,2017-01-01 01:51:05.031650,slurm_normal,1483235472.0,0,,1.0,main_w3_handler1,2941956,14670867,False,,7185237,tabular,8842522.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""3""","""hg_g1k_v37""",0,,,six,,,,,"[{'src': 'hda', 'id': 27782422}]",32.0,,35118978.0,1483235467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-01 01:51:14.776112,58799.0,5.0
,,2017-01-01 00:26:40.844362,slurm_normal,1483230411.0,0,,1.0,main_w3_handler0,2941956,14670800,False,,11212221,tabular,8842481.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""3""","""hg_g1k_v37""",0,,,six,,,,,"[{'src': 'hda', 'id': 27782392}]",32.0,,35118978.0,1483230405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-01 00:26:52.932135,58799.0,6.0
,,2017-01-01 07:54:06.502327,slurm_normal,1483257254.0,0,,1.0,main_w3_handler1,2941956,14671334,False,,16873182,tabular,8842898.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""3""","""hg_g1k_v37""",0,,,six,,,,,"[{'src': 'hda', 'id': 27783226}]",32.0,,35118978.0,1483257248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-01 07:54:15.803623,58799.0,6.0
,,2017-01-01 08:04:00.300911,slurm_normal,1483257849.0,0,,1.0,main_w3_handler1,2941956,14671343,False,,18740926,tabular,8842907.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""20""","""hg_g1k_v37""",0,,,six,,,,,"[{'src': 'hda', 'id': 27783225}]",32.0,,35118978.0,1483257843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-01 08:04:11.045276,58799.0,6.0
,,2017-01-01 07:52:35.475627,slurm_normal,1483257164.0,0,,1.0,main_w3_handler0,2941956,14671331,False,,18740926,tabular,8842895.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""3""","""hg_g1k_v37""",0,,,six,,,,,"[{'src': 'hda', 'id': 27783225}]",32.0,,35118978.0,1483257158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-01 07:52:45.786591,58799.0,6.0
16.0,len,2017-01-05 23:53:37.692470,slurm_normal,1483660428.0,0,,1.0,main_w4_handler1,2488523,14699668,False,,17291368,tabular,8870037.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/917/dataset_17917611.dat""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 27827176}]",32.0,,34322772.0,1483660422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-05 23:53:51.751094,72262.0,6.0
,,2017-01-05 10:53:15.512168,slurm_normal,1483613625.0,0,,1.0,main_w4_handler1,2746478,14694986,False,,1706010542,pileup,8864788.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 27820402}]",32.0,,34109086.0,1483613600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-05 10:56:02.315712,75552.0,25.0
,,2017-01-09 11:33:46.244005,slurm_normal,1483961704.0,0,,1.0,main_w3_handler0,2949679,14716075,False,,708372865,tabular,8884831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 27852845}]",32.0,,35257857.0,1483961632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-01-09 11:35:07.196758,97753.0,72.0
