chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs25,inputs25_filetype,inputs26,inputs26_filetype,inputs27,inputs27_filetype,inputs28,inputs28_filetype,inputs29,inputs29_filetype,inputs2_filetype,inputs3,inputs30,inputs30_filetype,inputs31,inputs31_filetype,inputs32,inputs32_filetype,inputs33,inputs33_filetype,inputs34,inputs34_filetype,inputs35,inputs35_filetype,inputs36,inputs36_filetype,inputs37,inputs37_filetype,inputs38,inputs38_filetype,inputs39,inputs39_filetype,inputs3_filetype,inputs4,inputs40,inputs40_filetype,inputs41,inputs41_filetype,inputs42,inputs42_filetype,inputs43,inputs43_filetype,inputs44,inputs44_filetype,inputs45,inputs45_filetype,inputs46,inputs46_filetype,inputs47,inputs47_filetype,inputs48,inputs48_filetype,inputs49,inputs49_filetype,inputs4_filetype,inputs5,inputs50,inputs50_filetype,inputs51,inputs51_filetype,inputs52,inputs52_filetype,inputs53,inputs53_filetype,inputs54,inputs54_filetype,inputs55,inputs55_filetype,inputs56,inputs56_filetype,inputs57,inputs57_filetype,inputs58,inputs58_filetype,inputs59,inputs59_filetype,inputs5_filetype,inputs6,inputs60,inputs60_filetype,inputs61,inputs61_filetype,inputs62,inputs62_filetype,inputs63,inputs63_filetype,inputs64,inputs64_filetype,inputs65,inputs65_filetype,inputs66,inputs66_filetype,inputs67,inputs67_filetype,inputs68,inputs68_filetype,inputs69,inputs69_filetype,inputs6_filetype,inputs7,inputs70,inputs70_filetype,inputs71,inputs71_filetype,inputs72,inputs72_filetype,inputs73,inputs73_filetype,inputs74,inputs74_filetype,inputs75,inputs75_filetype,inputs76,inputs76_filetype,inputs77,inputs77_filetype,inputs78,inputs78_filetype,inputs7_filetype,inputs8,inputs8_filetype,inputs9,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.ignore_nonoverlapping_transfrags,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.discard_intron_redundant_transfrags,parameters.discard_single_exon,parameters.inputs.values,parameters.max_dist_exon,parameters.max_dist_group,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-21 07:54:55.555760,slurm_normal,1516521392.0,0,,1.0,main_w3_handler1,3399343,18099643,False,,5066115,5066115,,,,,,,,,,,,,,,,,,,,,gtf,6149490.0,,,,,,,,,,,,,,,,,,,,,gtf,5699998.0,,,,,,,,,,,,,,,,,,,,,gtf,4356860.0,,,,,,,,,,,,,,,,,,,,,gtf,3961529.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12179570,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""""","[{'src': 'hda', 'id': 33413873}, {'src': 'hda', 'id': 33413874}, {'src': 'hda', 'id': 33413875}, {'src': 'hda', 'id': 33413876}, {'src': 'hda', 'id': 33413877}]","""100""","""100""",1,0.0,mm10,cached,,Yes,32.0,,,,,,43328029.0,1516521307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-21 07:56:34.002577,120311.0,85.0
,,2018-03-07 17:36:09.401385,slurm_normal,1520444201.0,0,7680.0,1.0,main_w4_handler1,3164093,18644039,False,,4611345,4611345,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12739261,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 34039365}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 34248590}]","""100""","""100""",0,,,,,No,32.0,1666622.0,gff3,,,,44009117.0,1520444189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-03-07 17:36:46.285225,107898.0,12.0
,,2018-03-07 17:51:53.752863,slurm_normal,1520445249.0,0,7680.0,1.0,main_w3_handler0,3164093,18644227,False,,4611345,4611345,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12739524,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 34273404}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 34248590}]","""100""","""100""",0,,,,,No,32.0,1787816.0,gff3,,,,44009117.0,1520445235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-03-07 17:54:14.407060,107898.0,14.0
,,2018-03-07 18:04:22.368906,slurm_normal,1520445920.0,0,7680.0,1.0,main_w3_handler1,3164093,18644303,False,,4611345,4611345,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12739628,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 34273563}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 34248590}]","""100""","""100""",0,,,,,No,32.0,1909022.0,gff3,,,,44009117.0,1520445911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-03-07 18:05:24.975920,107898.0,9.0
,,2018-03-07 18:21:54.050253,slurm_normal,1520446938.0,0,7680.0,1.0,main_w4_handler0,3164093,18644479,False,,4611345,4611345,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12739832,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 34273860}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 34248590}]","""100""","""100""",0,,,,,No,32.0,245.0,gff3,,,,44009117.0,1520446928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-03-07 18:22:21.608162,107898.0,10.0
,,2018-01-24 17:56:21.334661,slurm_normal,1516816699.0,0,,1.0,main_w4_handler1,3397992,18146504,False,,22398011,22398011,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12227069,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""false""","""""","[{'src': 'hda', 'id': 33476890}]","""100""","""100""",1,0.0,mm9,cached,,Yes,32.0,,,,,,43368451.0,1516816588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-24 17:58:22.269448,106540.0,111.0
,,2018-01-28 06:35:58.925242,slurm_normal,1517121532.0,0,,1.0,main_w4_handler1,3379865,18178056,False,,66623535,66623535,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12259896,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 33530021}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,,,,,,43188629.0,1517121369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-28 06:38:54.856099,119277.0,163.0
,,2018-01-28 06:08:29.827582,slurm_normal,1517119850.0,0,,1.0,main_w3_handler1,3379865,18178008,False,,74612063,74612063,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12259847,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 33496412}]","""100""","""100""",1,0.0,hg19,cached,,Yes,32.0,,,,,,43188629.0,1517119721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-28 06:10:52.789036,119277.0,129.0
,,2018-01-28 23:42:20.575765,slurm_normal,1517183124.0,0,,1.0,main_w4_handler1,3383782,18182231,False,,22346079,22346079,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12263957,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 33362948}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,,,,,,43264508.0,1517182952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-28 23:45:26.617966,119455.0,172.0
,,2018-01-29 01:48:48.302323,slurm_normal,1517190593.0,0,,1.0,main_w3_handler0,3276185,18182947,False,,64283793,64283793,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12264619,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33473040}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 33527818}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 32919729}]",Yes,32.0,90440946.0,gff3,,434985064.0,fasta,43395162.0,1517190540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-29 01:49:56.314685,72283.0,53.0
,,2018-01-29 16:44:44.403043,slurm_normal,1517254568.0,0,,1.0,main_w4_handler0,3405634,18190934,False,,41130696,41130696,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12272450,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33515593}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""""","[{'src': 'hda', 'id': 33515625}]","""100""","""100""",1,0.0,mm10,cached,,Yes,32.0,68396861.0,gtf,,,,43308199.0,1517254435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-29 19:37:06.769146,120205.0,133.0
,,2018-01-29 20:06:35.085278,slurm_normal,1517256478.0,0,,1.0,main_w4_handler0,3406673,18192823,False,,3019169,3019169,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12273425,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33522304}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 33522559}]","""100""","""100""",1,0.0,hg19,cached,,Yes,32.0,6165347.0,gtf,,,,43308199.0,1517256406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-29 20:08:00.860619,120205.0,72.0
,,2018-01-30 01:52:12.057260,slurm_normal,1517277296.0,0,,1.0,main_w3_handler0,3395766,18196116,False,,75215265,75215265,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12277003,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33557967}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 33564531}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,191908492.0,gtf,,,,42971156.0,1517277145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-30 01:55:03.679017,118715.0,151.0
,,2018-01-30 12:06:17.613390,slurm_normal,1517314041.0,0,,1.0,main_w4_handler1,3410118,18199742,False,,115304285,115304285,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12280520,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33569675}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 33569674}]","""100""","""100""",0,,,,,No,32.0,332385968.0,gtf,,,,42632185.0,1517313993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-30 12:07:29.682495,99041.0,48.0
,,2018-01-30 15:35:59.478213,slurm_normal,1517326895.0,0,,1.0,main_w4_handler1,3366740,18202017,False,,25562195,25562195,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12282880,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33572933}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 32944566}]","""100""","""100""",0,,,,,No,32.0,55962167.0,gff3,,,,42347264.0,1517326859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-30 15:41:39.425361,75878.0,36.0
,,2018-01-30 23:09:03.279021,slurm_normal,1517353887.0,0,,1.0,main_w3_handler0,3337959,18206253,False,,934,934,,,,,,,,,,,,,,,,,,,,,gtf,1937.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12287256,slurm,,132112168.0,corral-repl,,,0,true,true,"[{'src': 'hda', 'id': 33377360}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papAnu2.len""","""papAnu2""","""false""","""""","[{'src': 'hda', 'id': 33578957}, {'src': 'hda', 'id': 33578963}]","""100""","""100""",1,0.0,papAnu2,cached,,Yes,32.0,2094.0,gtf,,,,41977437.0,1517353763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-30 23:11:31.959146,23822.0,124.0
,,2018-01-30 23:39:34.731347,slurm_normal,1517355697.0,0,,1.0,main_w3_handler0,3337959,18206568,False,,934,934,,,,,,,,,,,,,,,,,,,,,gtf,1937.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12287562,slurm,,132112168.0,corral-repl,,,0,true,true,"[{'src': 'hda', 'id': 33579764}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papAnu2.len""","""papAnu2""","""false""","""""","[{'src': 'hda', 'id': 33578957}, {'src': 'hda', 'id': 33578963}]","""100""","""100""",1,0.0,papAnu2,cached,,Yes,32.0,6587.0,gtf,,,,41977437.0,1517355583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-30 23:41:41.874837,23822.0,114.0
,,2018-01-30 23:18:31.096462,slurm_normal,1517354446.0,0,,1.0,main_w3_handler1,3337959,18206333,False,,2094,2094,,,,,,,,,,,,,,,,,,,,,gtf,934.0,,,,,,,,,,,,,,,,,,,,,gtf,1937.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12287340,slurm,,132111800.0,corral-repl,,,0,true,true,"[{'src': 'hda', 'id': 33579764}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papAnu2.len""","""papAnu2""","""false""","""""","[{'src': 'hda', 'id': 33377360}, {'src': 'hda', 'id': 33578957}, {'src': 'hda', 'id': 33578963}]","""100""","""100""",1,0.0,papAnu2,cached,,Yes,32.0,6587.0,gtf,,,,41977437.0,1517354326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-30 23:20:49.747532,23822.0,120.0
,,2018-01-30 23:26:25.374919,slurm_normal,1517354898.0,0,,1.0,main_w4_handler0,3337959,18206443,False,,2094,2094,,,,,,,,,,,,,,,,,,,,,gtf,934.0,,,,,,,,,,,,,,,,,,,,,gtf,1937.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12287415,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papAnu2.len""","""papAnu2""","""false""","""""","[{'src': 'hda', 'id': 33377360}, {'src': 'hda', 'id': 33578957}, {'src': 'hda', 'id': 33578963}]","""100""","""100""",1,0.0,papAnu2,cached,,Yes,32.0,,,,,,41977437.0,1517354800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-30 23:28:22.285408,23822.0,98.0
,,2018-01-30 23:56:31.535789,slurm_normal,1517358622.0,0,,1.0,main_w3_handler0,3337959,18206707,False,,1589,1589,,,,,,,,,,,,,,,,,,,,,gtf,1522.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12287876,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 33580267}, {'src': 'hda', 'id': 33580271}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,,,,,,41977437.0,1517358547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-31 00:30:26.125204,23822.0,75.0
,,2018-01-30 23:31:15.948533,slurm_normal,1517355161.0,0,,1.0,main_w3_handler1,3337959,18206479,False,,934,934,,,,,,,,,,,,,,,,,,,,,gtf,1937.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12287474,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papAnu2.len""","""papAnu2""","""false""","""""","[{'src': 'hda', 'id': 33578957}, {'src': 'hda', 'id': 33578963}]","""100""","""100""",1,0.0,papAnu2,cached,,Yes,32.0,,,,,,41977437.0,1517355083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-30 23:32:45.561923,23822.0,78.0
,,2018-01-31 07:09:47.636154,slurm_normal,1517382617.0,0,,1.0,main_w4_handler0,3366740,18208623,False,,25562195,25562195,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12289628,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 32944671}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 32944566}]","""100""","""100""",0,,,,,No,32.0,55962167.0,gff3,,,,42347264.0,1517382598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-31 07:10:21.383488,75878.0,19.0
,,2018-01-31 07:53:41.005535,slurm_normal,1517385327.0,0,,1.0,main_w3_handler1,3397766,18208744,False,,24811609,24811609,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12289745,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 33574238}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 33479202}]","""100""","""100""",1,0.0,hg19,cached,,Yes,32.0,77788573.0,gff3,,,,43401824.0,1517385231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-31 07:55:29.524208,120230.0,96.0
,,2018-01-31 10:14:50.904393,slurm_normal,1517393774.0,0,,1.0,main_w4_handler1,3390184,18209550,False,,467,467,467.0,gtf,467.0,gtf,,,,,,,,,,,,,,,,,gtf,467.0,,,,,,,,,,,,,,,,,,,,,gtf,467.0,,,,,,,,,,,,,,,,,,,,,gtf,467.0,,,,,,,,,,,,,,,,,,,,,gtf,467.0,,,,,,,,,,,,,,,,,,,,,gtf,467.0,,,,,,,,,,,,,,,,,,,,,gtf,467.0,,,,,,,,,,,,,,,,,,,gtf,467.0,gtf,467.0,gtf,gtf,12290533,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 33585483}, {'src': 'hda', 'id': 33585485}, {'src': 'hda', 'id': 33585486}, {'src': 'hda', 'id': 33585487}, {'src': 'hda', 'id': 33585488}, {'src': 'hda', 'id': 33585489}, {'src': 'hda', 'id': 33585490}, {'src': 'hda', 'id': 33585492}, {'src': 'hda', 'id': 33585493}, {'src': 'hda', 'id': 33585494}, {'src': 'hda', 'id': 33585495}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,,,,,,43036355.0,1517393703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2018-01-31 10:16:18.866588,119118.0,71.0
