create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.format,parameters.pdf,parameters.samples,processor_count,runner_name,samples_0|bamcontrol,samples_0|bamcontrol_filetype,samples_0|bamreads,samples_0|bamreads_filetype,samples_0|peaks,samples_0|peaks_filetype,samples_1|bamcontrol,samples_1|bamcontrol_filetype,samples_1|bamreads,samples_1|bamreads_filetype,samples_1|peaks,samples_1|peaks_filetype,samples_2|bamcontrol,samples_2|bamcontrol_filetype,samples_2|bamreads,samples_2|bamreads_filetype,samples_2|peaks,samples_2|peaks_filetype,samples_3|bamcontrol,samples_3|bamcontrol_filetype,samples_3|bamreads,samples_3|bamreads_filetype,samples_3|peaks,samples_3|peaks_filetype,samples_4|bamcontrol,samples_4|bamcontrol_filetype,samples_4|bamreads,samples_4|bamreads_filetype,samples_4|peaks,samples_4|peaks_filetype,samples_5|bamcontrol,samples_5|bamcontrol_filetype,samples_5|bamreads,samples_5|bamreads_filetype,samples_5|peaks,samples_5|peaks_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-05-05 17:20:09.527315,reserved,1462469003.0,1,1.0,main_w2_handler0,2572400,12796276,False,,6995823.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""gff""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5920fc739d50e4097""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f70ad5cfb141385e""}]}, ""sample_id"": ""CA-1"", ""tissue"": ""fly"", ""replicate"": ""1"", ""factor"": ""H3K3me3"", ""__index__"": 0, ""condition"": ""allopatric"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59cbfda91f4cee44b""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5920fc739d50e4097""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f70ad5cfb141385e""}]}, ""sample_id"": ""CA-2"", ""tissue"": ""fly"", ""replicate"": ""2"", ""factor"": ""H3K3me3"", ""__index__"": 1, ""condition"": ""allopatric"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59cbfda91f4cee44b""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b526e66d169c5f4627""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b87f20407a8f9036""}]}, ""sample_id"": ""CC-1"", ""tissue"": ""fly"", ""replicate"": ""1"", ""factor"": ""H3K3me3"", ""__index__"": 2, ""condition"": ""sympatric"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a3d3ecb772d9d8fe""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b526e66d169c5f4627""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b87f20407a8f9036""}]}, ""sample_id"": ""CC-2"", ""tissue"": ""fly"", ""replicate"": ""2"", ""factor"": ""H3K3me3"", ""__index__"": 3, ""condition"": ""sympatric"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a3d3ecb772d9d8fe""}]}}]",32.0,,435348227,bam,285596189,bam,222516,bed,435348227,bam,285596189,bam,222516,bed,370597995.0,bam,258028829.0,bam,201567.0,bed,370597995.0,bam,258028829.0,bam,201567.0,bed,,,,,,,,,,,,,29276741,1462468863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-05 17:23:26.741039,5254,140.0
2016-05-05 19:31:19.233274,slurm_normal,1462476721.0,1,1.0,main_w2_handler1,2491715,12797900,False,,6997761.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b55850689ab907eb38""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bcb76da56234c4bb""}]}, ""sample_id"": ""HSPC_H3K4me3"", ""tissue"": ""HSPC"", ""replicate"": ""1"", ""factor"": ""cell type"", ""__index__"": 0, ""condition"": ""H3K4me3"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d4157c105ceffa7d""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fb6acaeac0150d3b""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5487ee7f3e7474fe6""}]}, ""sample_id"": ""ERY_H3K4me3"", ""tissue"": ""ERY"", ""replicate"": ""1"", ""factor"": ""cell type"", ""__index__"": 1, ""condition"": ""H3K4me3"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59047cf287e78094a""}]}}]",32.0,,565079033,bam,1610118696,bam,4091790,bed,1501235161,bam,1549212794,bam,4152427,bed,,,,,,,,,,,,,,,,,,,,,,,,,29857834,1462476708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-05 19:32:04.160054,72412,13.0
2016-05-06 15:09:55.561564,slurm_normal,1462547490.0,1,1.0,main_w1_handler0,2491715,12805380,False,,7006883.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b55850689ab907eb38""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b53774970815f33b79""}]}, ""sample_id"": ""HSPC_me3"", ""tissue"": ""HSPC"", ""replicate"": ""1"", ""factor"": ""H3K4me3"", ""__index__"": 0, ""condition"": ""no-treat"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d4157c105ceffa7d""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fb6acaeac0150d3b""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5230c49a789c82425""}]}, ""sample_id"": ""ERY_me3"", ""tissue"": ""ERY"", ""replicate"": ""1"", ""factor"": ""H3K4me3"", ""__index__"": 1, ""condition"": ""no-treat"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59047cf287e78094a""}]}}]",32.0,,565079033,bam,1610118696,bam,1265178,bed,1501235161,bam,1549212794,bam,804523,bed,,,,,,,,,,,,,,,,,,,,,,,,,29857834,1462547474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-06 15:11:36.035375,72412,16.0
2016-05-06 16:53:20.935872,slurm_normal,1462553676.0,1,1.0,main_w1_handler1,2491715,12806850,False,,7008211.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b55850689ab907eb38""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5899bcbbfc880c324""}]}, ""sample_id"": ""HSPC_me3"", ""tissue"": ""HSPC"", ""replicate"": ""1"", ""factor"": ""ER"", ""__index__"": 0, ""condition"": ""H3K4me3"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d4157c105ceffa7d""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fb6acaeac0150d3b""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b53100a80f0f1a8008""}]}, ""sample_id"": ""ERY_me3"", ""tissue"": ""ERY"", ""replicate"": ""1"", ""factor"": ""ER"", ""__index__"": 1, ""condition"": ""H3K4me3"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59047cf287e78094a""}]}}]",32.0,,565079033,bam,1610118696,bam,117683,bed,1501235161,bam,1549212794,bam,76965,bed,,,,,,,,,,,,,,,,,,,,,,,,,29857834,1462553664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-06 16:54:38.094191,72412,12.0
2016-05-06 17:28:30.216526,slurm_normal,1462555773.0,1,1.0,main_w2_handler0,2491715,12807287,False,,7008623.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b55850689ab907eb38""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5899bcbbfc880c324""}]}, ""sample_id"": ""HSPC_me3"", ""tissue"": ""HSPC"", ""replicate"": ""1"", ""factor"": ""me3"", ""__index__"": 0, ""condition"": ""Resistent"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d4157c105ceffa7d""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fb6acaeac0150d3b""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b53100a80f0f1a8008""}]}, ""sample_id"": ""ERY_me3"", ""tissue"": ""ERY"", ""replicate"": ""1"", ""factor"": ""me3"", ""__index__"": 1, ""condition"": ""Resistent"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59047cf287e78094a""}]}}]",32.0,,565079033,bam,1610118696,bam,117683,bed,1501235161,bam,1549212794,bam,76965,bed,,,,,,,,,,,,,,,,,,,,,,,,,29857834,1462555758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-06 17:29:42.615183,72412,15.0
2016-05-06 19:14:15.922848,slurm_normal,1462562096.0,1,1.0,main_w1_handler1,2491715,12809485,False,,7010533.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b55850689ab907eb38""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5471c4aefa44165cd""}]}, ""sample_id"": ""HSPC-me3"", ""tissue"": ""HSPC"", ""replicate"": ""1"", ""factor"": ""me3"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d4157c105ceffa7d""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fb6acaeac0150d3b""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b504597a4fe6ae48c8""}]}, ""sample_id"": ""ERY-me3"", ""tissue"": ""ERY"", ""replicate"": ""1"", ""factor"": ""me3"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59047cf287e78094a""}]}}]",32.0,,565079033,bam,1610118696,bam,1962834,bed,1501235161,bam,1549212794,bam,1248246,bed,,,,,,,,,,,,,,,,,,,,,,,,,29857834,1462562085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-06 19:14:59.225151,72412,11.0
2016-05-06 21:59:45.796824,slurm_normal,1462572034.0,1,1.0,main_w1_handler1,2697309,12810980,False,,7012993.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5805dbc2d47cbc598""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b57cde0fe028287db1""}]}, ""sample_id"": ""Control"", ""tissue"": ""Cell"", ""replicate"": ""1"", ""factor"": ""H3K4me3"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dc07afa80611f2b3""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d47a3ea7eb2a90c1""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b501a54aa745cd76fa""}]}, ""sample_id"": ""Treatment"", ""tissue"": ""Cell"", ""replicate"": ""1"", ""factor"": ""H3K4me3"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b57f2d0873c831b761""}]}}]",32.0,,308528508,bam,376722685,bam,2178027,bed,504815725,bam,328530126,bam,1482102,bed,,,,,,,,,,,,,,,,,,,,,,,,,30038892,1462572020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-06 22:00:36.381297,64127,14.0
2016-05-09 11:16:46.457695,slurm_normal,1462792659.0,1,1.0,main_w2_handler0,2698345,12830230,False,,7031299.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a83616ec85e1a22d""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54e76858d0be01d52""}]}, ""sample_id"": ""#1"", ""tissue"": ""Loucy"", ""replicate"": ""1"", ""factor"": ""5mC"", ""__index__"": 0, ""condition"": ""DMSO"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e35821d63b2a018a""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b56c71848bad8b8de0""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b505f78c01ab904b04""}]}, ""sample_id"": ""#2"", ""tissue"": ""Loucy"", ""replicate"": ""1"", ""factor"": ""5mC"", ""__index__"": 1, ""condition"": ""Decitabine"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b552ff213d0db1d36c""}]}}]",32.0,,3015614533,bam,1884092361,bam,12658950,bed,3595011476,bam,1722852657,bam,21012922,bed,,,,,,,,,,,,,,,,,,,,,,,,,30091793,1462792643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-09 11:18:35.133327,70838,16.0
2016-05-10 15:18:04.105330,slurm_normal,1462893618.0,1,1.0,main_w2_handler1,2699543,12845375,False,,7045343.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b55ad2dd7c5ed67638""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58a0e82aff257eb67""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b6579348d406afc5""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f148f05c51c81f73""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c1f7408c149260e4""}]}, ""sample_id"": ""Sample ID"", ""tissue"": ""Tissue"", ""replicate"": ""1"", ""factor"": ""Factor Name"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d8b9baf40e298053""}]}}]",32.0,,13687084,bam,13695140,bam,22361836,bed,14172617,bam,8657940,bam,34601491,bed,,,,,,,,,,,,,,,,,,,,,,,,,30104682,1462893605.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-10 15:20:21.159433,62666,13.0
2016-05-12 02:56:33.088716,slurm_normal,1463021844.0,1,1.0,main_w1_handler0,2702993,12863741,False,,7064487.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b512d7225619ac189f""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54b73c2c52377daa8""}]}, ""sample_id"": ""R51Q"", ""tissue"": ""293T_R51Q"", ""replicate"": ""1"", ""factor"": ""MYC"", ""__index__"": 0, ""condition"": ""NA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ff401b9248db2f81""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dd8cd228655e0c58""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5eeb4cdfb2e20b549""}]}, ""sample_id"": ""WT"", ""tissue"": ""293T_WT"", ""replicate"": ""1"", ""factor"": ""MYC"", ""__index__"": 1, ""condition"": ""NA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f8f7279282f1d297""}]}}]",32.0,,906535565,bam,648850137,bam,937646,bed,882223026,bam,750642187,bam,438908,bed,,,,,,,,,,,,,,,,,,,,,,,,,30181038,1463021828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-12 02:57:26.375556,84289,16.0
2016-05-12 03:08:18.976343,slurm_normal,1463022542.0,1,1.0,main_w2_handler1,2702993,12863796,False,,7064558.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b512d7225619ac189f""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54b73c2c52377daa8""}]}, ""sample_id"": ""R51Q"", ""tissue"": ""293T_R51Q"", ""replicate"": ""1"", ""factor"": ""MYC"", ""__index__"": 0, ""condition"": ""NA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ff401b9248db2f81""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dd8cd228655e0c58""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5eeb4cdfb2e20b549""}]}, ""sample_id"": ""WT"", ""tissue"": ""293T_WT"", ""replicate"": ""1"", ""factor"": ""MYC"", ""__index__"": 1, ""condition"": ""NA"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f8f7279282f1d297""}]}}]",32.0,,906535565,bam,648850137,bam,937646,bed,882223026,bam,750642187,bam,438908,bed,,,,,,,,,,,,,,,,,,,,,,,,,30181038,1463022535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-12 03:09:06.194246,84289,7.0
2016-05-12 03:59:01.971641,slurm_normal,1463025592.0,1,1.0,main_w2_handler0,2702993,12864036,False,,7064779.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b512d7225619ac189f""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54b73c2c52377daa8""}]}, ""sample_id"": ""R51Q-"", ""tissue"": ""293T_R51Q"", ""replicate"": ""1"", ""factor"": ""MYC"", ""__index__"": 0, ""condition"": ""mutant"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5ff401b9248db2f81""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dd8cd228655e0c58""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5eeb4cdfb2e20b549""}]}, ""sample_id"": ""WT-"", ""tissue"": ""293T_WT"", ""replicate"": ""1"", ""factor"": ""MYC"", ""__index__"": 1, ""condition"": ""wildtype"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f8f7279282f1d297""}]}}]",32.0,,906535565,bam,648850137,bam,937646,bed,882223026,bam,750642187,bam,438908,bed,,,,,,,,,,,,,,,,,,,,,,,,,30181038,1463025581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-12 03:59:54.122978,84289,11.0
2016-05-12 14:13:56.784475,slurm_normal,1463062484.0,1,1.0,main_w1_handler0,2698345,12871356,False,,7070168.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a83616ec85e1a22d""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54e76858d0be01d52""}]}, ""sample_id"": ""1"", ""tissue"": ""Loucy"", ""replicate"": ""1"", ""factor"": ""5mC"", ""__index__"": 0, ""condition"": ""DMSO"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e35821d63b2a018a""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b56c71848bad8b8de0""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b505f78c01ab904b04""}]}, ""sample_id"": ""2"", ""tissue"": ""Loucy"", ""replicate"": ""1"", ""factor"": ""5mC"", ""__index__"": 1, ""condition"": ""Decitabine"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b552ff213d0db1d36c""}]}}]",32.0,,3015614533,bam,1884092361,bam,12658950,bed,3595011476,bam,1722852657,bam,21012922,bed,,,,,,,,,,,,,,,,,,,,,,,,,30091793,1463062469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-05-12 14:14:49.649613,70838,15.0
2016-04-13 11:31:20.688598,slurm_normal,1460547131.0,1,1.0,main_w1_handler0,2345887,12440215,False,,6639262.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e29ddef8e6748c4c""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5540c50dd8cfd5367""}]}, ""sample_id"": ""275v"", ""tissue"": ""Visceral"", ""replicate"": ""1"", ""factor"": ""V"", ""__index__"": 0, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b50ce99688ae073f87""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e29ddef8e6748c4c""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fa166e7d82ac5354""}]}, ""sample_id"": ""275s"", ""tissue"": ""Subcutaneous"", ""replicate"": ""1"", ""factor"": ""Sc"", ""__index__"": 1, ""condition"": ""Condition"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5e29ddef8e6748c4c""}]}}]",32.0,,2013717377,bam,2048843834,bam,73733,bed,2013717377,bam,2013717377,bam,351674,bed,,,,,,,,,,,,,,,,,,,,,,,,,29233863,1460547119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-04-13 11:32:13.296752,41073,12.0
2016-04-13 16:42:36.440024,slurm_normal,1460565809.0,1,1.0,main_w1_handler2,2530015,12443459,False,,6641668.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bed""","""true""","[{""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b56dee727fdc1bb3a2""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b6408675e4e868c9""}]}, ""sample_id"": ""GF1"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""Hnf4a"", ""__index__"": 0, ""condition"": ""GF"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d021817a621ccbe5""}]}}, {""bamcontrol"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b56dee727fdc1bb3a2""}]}, ""peaks"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b556f270b5c3d6440a""}]}, ""sample_id"": ""Verzi"", ""tissue"": ""Jej"", ""replicate"": ""1"", ""factor"": ""Hnf4a"", ""__index__"": 1, ""condition"": ""ConvR"", ""bamreads"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dc3460120dec544b""}]}}]",32.0,,1776491554,bam,2273547054,bam,1258906,bed,1776491554,bam,123529766,bam,244385,bed,,,,,,,,,,,,,,,,,,,,,,,,,29584844,1460565795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.0.2,2.0.2,,2016-04-13 16:43:31.961590,53803,14.0
