create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB19,inputB19_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition,parameters.addition2.__current_case__,parameters.addition2.addition2_select,parameters.addition2.id,parameters.addition2.iu,parameters.chromInfo,parameters.dbkey,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.io,parameters.mdb,parameters.strand,parameters.ties,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-08-02 14:32:02.435579,slurm_normal,1470148339.0,0,1.0,main_w2_handler0,2557147,13564664,False,,53727,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7772539.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4c76d32cb2a3ff1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31888489.0,1470148333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-02 14:32:20.444670,76207.0,6.0
2016-08-02 14:35:23.116418,slurm_normal,1470148538.0,0,1.0,main_w1_handler1,2557147,13564685,False,,277156,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7772565.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5942223ab3347ebda'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31888489.0,1470148534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-02 14:35:40.961171,76207.0,4.0
2016-08-01 21:14:32.628603,slurm_normal,1470086088.0,0,1.0,main_w1_handler0,2557147,13557460,False,,101404,bed,577426,577426,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7765572.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5832251d3934e38cf'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50220a71969fd475d'}]","""false""","""each""","""""","""first""",32.0,,31888489.0,1470086083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-01 21:14:50.611611,76207.0,5.0
2016-08-02 14:31:33.445156,slurm_normal,1470148329.0,0,1.0,main_w1_handler0,2557147,13564661,False,,187780,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7772536.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51718dd13dc273934'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31888489.0,1470148326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-02 14:32:12.664027,76207.0,3.0
2016-08-02 14:31:48.916765,slurm_normal,1470148328.0,0,1.0,main_w2_handler0,2557147,13564663,False,,101404,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7772538.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5832251d3934e38cf'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31888489.0,1470148324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-02 14:32:11.940071,76207.0,4.0
2016-08-02 14:33:02.056880,slurm_normal,1470148401.0,0,1.0,main_w2_handler1,2557147,13564674,False,,53727,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7772550.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4c76d32cb2a3ff1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31888489.0,1470148397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-02 14:33:24.238332,76207.0,4.0
2016-08-02 14:31:02.849713,slurm_normal,1470148283.0,0,1.0,main_w1_handler1,2557147,13564659,False,,414568,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7772533.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59eaae571b1224d37'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31888489.0,1470148279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-02 14:31:25.305579,76207.0,4.0
2016-08-02 14:32:47.621294,slurm_normal,1470148386.0,0,1.0,main_w2_handler1,2557147,13564672,False,,569807,bed,2296373,2296373,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7772548.roundup,slurm,,132112168.0,corral-repl,,,"""true""",1,a,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560dbba3b08be006a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ad34526c42eb2ae'}]","""false""","""each""","""""","""first""",32.0,,31888489.0,1470148382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-02 14:33:09.349279,76207.0,4.0
2016-09-27 12:57:04.879386,slurm_normal,1474981046.0,0,1.0,main_w4_handler1,2833175,13956534,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8176086.roundup,slurm,,132112168.0,corral-repl,,,"""false""",2,b,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""false""","""each""","""""","""all""",32.0,,33213354.0,1474981040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 12:57:28.857005,87747.0,6.0
2016-09-27 12:58:36.511456,slurm_normal,1474981137.0,0,1.0,main_w3_handler0,2833175,13956553,False,,6050832,bed,6050832,6050832,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,8176109.roundup,slurm,,132112168.0,corral-repl,,,"""false""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515938ee4534a5b36'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515938ee4534a5b36'}]","""false""","""each""","""-s""","""all""",32.0,,33213354.0,1474981133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 12:58:59.936193,87747.0,4.0
2016-09-27 13:13:03.990167,slurm_normal,1474982003.0,0,1.0,main_w4_handler1,2833175,13956989,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8176370.roundup,slurm,,132112168.0,corral-repl,,,"""false""",2,b,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""true""","""each""","""-s""","""all""",32.0,,33213354.0,1474981996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 13:13:26.984992,87747.0,7.0
2016-09-27 13:28:23.805883,slurm_normal,1474982924.0,0,1.0,main_w4_handler0,2833175,13957257,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8176637.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""false""","""each""","""""","""all""",32.0,,33213354.0,1474982918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 13:28:45.766773,87747.0,6.0
2016-09-27 13:19:24.543815,slurm_normal,1474982388.0,0,1.0,main_w4_handler1,2833175,13957123,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8176508.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""true""","""each""","""-s""","""all""",32.0,,33213354.0,1474982379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 13:19:49.493296,87747.0,9.0
2016-09-27 14:03:47.061723,slurm_normal,1474985049.0,0,1.0,main_w3_handler1,2833175,13957644,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8176913.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""false""","""each""","""""","""all""",32.0,,33213354.0,1474985040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 14:04:12.570763,87747.0,9.0
2016-09-27 13:59:39.095053,slurm_normal,1474984805.0,0,1.0,main_w4_handler1,2833175,13957593,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8176875.roundup,slurm,,132112168.0,corral-repl,,,"""true""",2,b,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""true""","""each""","""""","""all""",32.0,,33213354.0,1474984796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 14:00:06.119331,87747.0,9.0
2016-09-27 14:05:24.923342,slurm_normal,1474985150.0,0,1.0,main_w3_handler0,2833175,13957654,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8176923.roundup,slurm,,132112168.0,corral-repl,,,"""true""",3,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""true""","""each""","""""","""all""",32.0,,33213354.0,1474985140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 14:05:52.715518,87747.0,10.0
2016-09-27 14:28:58.689902,slurm_normal,1474986564.0,0,1.0,main_w3_handler1,2833175,13957789,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8177064.roundup,slurm,,132112168.0,corral-repl,,,"""false""",2,b,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""true""","""each""","""""","""all""",32.0,,33213354.0,1474986554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 14:29:26.519953,87747.0,10.0
2016-09-27 11:17:18.163449,slurm_normal,1474975061.0,0,1.0,main_w3_handler1,2833175,13955099,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8174990.roundup,slurm,,132112168.0,corral-repl,,,"""false""",2,b,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""false""","""each""","""""","""all""",32.0,,31682914.0,1474975056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 11:17:43.591973,87747.0,5.0
2016-09-27 11:29:23.569661,slurm_normal,1474975780.0,0,1.0,main_w3_handler1,2833175,13955197,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8175054.roundup,slurm,,132112168.0,corral-repl,,,"""false""",2,b,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""true""","""each""","""-S""","""all""",32.0,,31682914.0,1474975774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 11:29:42.704463,87747.0,6.0
2016-09-27 11:25:07.453208,slurm_normal,1474975529.0,0,1.0,main_w4_handler1,2833175,13955145,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8175001.roundup,slurm,,132112168.0,corral-repl,,,"""false""",2,b,false,true,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""true""","""each""","""-s""","""all""",32.0,,31682914.0,1474975522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 11:25:30.027075,87747.0,7.0
2016-09-27 11:34:01.566498,slurm_normal,1474976063.0,0,1.0,main_w3_handler1,2833175,13955254,False,,311589,bed,26942510,26942510,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,gff3,8175105.roundup,slurm,,132112168.0,corral-repl,,,"""false""",2,b,true,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2c834567260af9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398cacd20c1a60ff'}]","""true""","""each""","""-S""","""all""",32.0,,31682914.0,1474976055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-09-27 11:34:25.127965,87747.0,8.0
2016-08-09 23:36:07.785177,slurm_normal,1470785872.0,0,1.0,main_w2_handler0,2631032,13633655,False,,47858,bed,18745,18745,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7847254.roundup,slurm,,132112168.0,corral-repl,,,"""true""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5845dfe987a18c15e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5698c0a1dd0777b55'}]","""false""","""each""","""""","""all""",32.0,,30616625.0,1470785846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-09 23:37:53.820583,64512.0,26.0
2016-08-16 07:14:34.620908,slurm_normal,1471331692.0,0,1.0,main_w2_handler1,2631032,13665629,False,,47858,bed,18745,18745,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7882008.roundup,slurm,,132112168.0,corral-repl,,,"""true""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5845dfe987a18c15e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5698c0a1dd0777b55'}]","""false""","""each""","""-s""","""first""",32.0,,30616625.0,1471331688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-16 07:14:56.073962,64512.0,4.0
2016-08-11 12:57:32.014814,slurm_normal,1470920401.0,0,1.0,main_w1_handler0,2761047,13644131,False,,336562,bed,84207474,84207474,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,gtf,7858508.roundup,slurm,,132112168.0,corral-repl,,,"""false""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df2127deafa1ba6d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5811d698103c85283'}]","""false""","""each""","""""","""all""",32.0,,31343093.0,1470920395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-11 13:00:06.983834,87138.0,6.0
2016-08-11 12:57:31.149096,slurm_normal,1470920383.0,0,1.0,main_w2_handler1,2761047,13644130,False,,222567,bed,84207474,84207474,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,gtf,7858501.roundup,slurm,,132112168.0,corral-repl,,,"""false""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581ba61f495bc75f6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5811d698103c85283'}]","""false""","""each""","""""","""all""",32.0,,31343093.0,1470920360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-11 12:59:46.497014,87138.0,23.0
2016-08-11 12:57:32.971518,slurm_normal,1470920413.0,0,1.0,main_w2_handler0,2761047,13644132,False,,618,bed,84207474,84207474,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,gtf,7858509.roundup,slurm,,132112168.0,corral-repl,,,"""false""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5339c0538faa9e02a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5811d698103c85283'}]","""false""","""each""","""""","""all""",32.0,,31343093.0,1470920407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-11 13:00:27.952331,87138.0,6.0
2016-08-11 19:34:02.427065,slurm_normal,1470944060.0,0,1.0,main_w1_handler1,2771318,13646385,False,,38259,bedstrict,5346103,5346103,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7860848.roundup,slurm,,132112168.0,corral-repl,,,"""true""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589400ad90d056e04'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574f5c568f426c0bb'}]","""false""","""each""","""""","""all""",32.0,,32171885.0,1470944056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-11 19:34:21.164501,34464.0,4.0
2016-08-16 07:13:55.326930,slurm_normal,1471331651.0,0,1.0,main_w1_handler0,2631032,13665627,False,,47858,bed,18745,18745,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7882006.roundup,slurm,,132112168.0,corral-repl,,,"""true""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5845dfe987a18c15e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5698c0a1dd0777b55'}]","""false""","""each""","""""","""first""",32.0,,30616625.0,1471331647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-16 07:14:13.626420,64512.0,4.0
2016-08-12 15:33:41.899325,slurm_normal,1471016045.0,0,1.0,main_w1_handler0,2771318,13652496,False,,149653,bed,5346103,5346103,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7867886.roundup,slurm,,132112168.0,corral-repl,,,"""true""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55417e9c081c8581f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574f5c568f426c0bb'}]","""false""","""each""","""""","""all""",32.0,,32171885.0,1471016041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-12 15:34:08.689150,34464.0,4.0
2016-08-12 15:55:24.994812,slurm_normal,1471017343.0,0,1.0,main_w2_handler1,2771318,13652605,False,,40284,bed,5346103,5346103,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7868004.roundup,slurm,,132112168.0,corral-repl,,,"""true""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57069afbb48f24bd1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574f5c568f426c0bb'}]","""false""","""each""","""""","""all""",32.0,,32171885.0,1471017339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-12 15:55:44.789803,34464.0,4.0
2016-08-12 18:13:37.313876,slurm_normal,1471025637.0,0,1.0,main_w2_handler0,2771318,13653299,False,,40284,bed,8224558,8224558,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7868809.roundup,slurm,,132112168.0,corral-repl,,,"""false""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57069afbb48f24bd1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c62ef8b9e22bf59'}]","""false""","""each""","""""","""all""",32.0,,32171885.0,1471025633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-12 18:14:00.067233,34464.0,4.0
2016-08-12 19:12:41.415533,slurm_normal,1471029176.0,0,1.0,main_w1_handler0,2771318,13653725,False,,149653,bed,8224558,8224558,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7869242.roundup,slurm,,132112168.0,corral-repl,,,"""true""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55417e9c081c8581f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c62ef8b9e22bf59'}]","""false""","""each""","""""","""all""",32.0,,32171885.0,1471029173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-12 19:12:57.427956,34464.0,3.0
2016-08-13 01:51:59.582170,slurm_normal,1471053143.0,0,1.0,main_w2_handler0,2631032,13655320,False,,3264222,bed,1734868,1734868,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7870968.roundup,slurm,,132112168.0,corral-repl,,,"""true""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc5982c274c63072'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ef5833f0b1a77d0'}]","""false""","""each""","""""","""all""",32.0,,30616625.0,1471053130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-13 01:52:26.225353,64512.0,13.0
2016-08-16 14:56:10.305499,slurm_normal,1471359392.0,0,1.0,main_w1_handler0,2771318,13668546,False,,40284,bed,5346103,5346103,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7885021.roundup,slurm,,132112168.0,corral-repl,,,"""true""",0,ref,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57069afbb48f24bd1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574f5c568f426c0bb'}]","""false""","""each""","""""","""all""",32.0,,32171885.0,1471359385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.22.0,2.22.0,,2016-08-16 14:56:38.336830,34464.0,7.0
