create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs25,inputs25_filetype,inputs26,inputs26_filetype,inputs27,inputs27_filetype,inputs28,inputs28_filetype,inputs29,inputs29_filetype,inputs2_filetype,inputs3,inputs30,inputs30_filetype,inputs31,inputs31_filetype,inputs32,inputs32_filetype,inputs33,inputs33_filetype,inputs34,inputs34_filetype,inputs35,inputs35_filetype,inputs36,inputs36_filetype,inputs37,inputs37_filetype,inputs38,inputs38_filetype,inputs39,inputs39_filetype,inputs3_filetype,inputs4,inputs40,inputs40_filetype,inputs41,inputs41_filetype,inputs42,inputs42_filetype,inputs43,inputs43_filetype,inputs44,inputs44_filetype,inputs45,inputs45_filetype,inputs46,inputs46_filetype,inputs47,inputs47_filetype,inputs48,inputs48_filetype,inputs49,inputs49_filetype,inputs4_filetype,inputs5,inputs50,inputs50_filetype,inputs51,inputs51_filetype,inputs52,inputs52_filetype,inputs53,inputs53_filetype,inputs54,inputs54_filetype,inputs55,inputs55_filetype,inputs56,inputs56_filetype,inputs57,inputs57_filetype,inputs58,inputs58_filetype,inputs59,inputs59_filetype,inputs5_filetype,inputs6,inputs60,inputs60_filetype,inputs61,inputs61_filetype,inputs62,inputs62_filetype,inputs63,inputs63_filetype,inputs64,inputs64_filetype,inputs65,inputs65_filetype,inputs66,inputs66_filetype,inputs67,inputs67_filetype,inputs68,inputs68_filetype,inputs69,inputs69_filetype,inputs6_filetype,inputs7,inputs70,inputs70_filetype,inputs71,inputs71_filetype,inputs72,inputs72_filetype,inputs73,inputs73_filetype,inputs74,inputs74_filetype,inputs75,inputs75_filetype,inputs76,inputs76_filetype,inputs77,inputs77_filetype,inputs78,inputs78_filetype,inputs79,inputs79_filetype,inputs7_filetype,inputs8,inputs80,inputs80_filetype,inputs81,inputs81_filetype,inputs82,inputs82_filetype,inputs83,inputs83_filetype,inputs84,inputs84_filetype,inputs85,inputs85_filetype,inputs86,inputs86_filetype,inputs87,inputs87_filetype,inputs88,inputs88_filetype,inputs89,inputs89_filetype,inputs8_filetype,inputs9,inputs90,inputs90_filetype,inputs91,inputs91_filetype,inputs92,inputs92_filetype,inputs93,inputs93_filetype,inputs94,inputs94_filetype,inputs95,inputs95_filetype,inputs96,inputs96_filetype,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filler,parameters.genome.values,parameters.header,parameters.tag.__current_case__,parameters.tag.bedgraphs,parameters.tag.inputs.values,parameters.tag.tag_select,parameters.zero,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tag|bedgraphs_0|input,tag|bedgraphs_0|input1,tag|bedgraphs_0|input1_filetype,tag|bedgraphs_0|input_filetype,tag|bedgraphs_1|input,tag|bedgraphs_1|input1,tag|bedgraphs_1|input1_filetype,tag|bedgraphs_1|input_filetype,tag|bedgraphs_2|input,tag|bedgraphs_2|input1,tag|bedgraphs_2|input1_filetype,tag|bedgraphs_2|input_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-07-29 09:21:11.723523,slurm_normal,1501320091.0,0,1.0,255867,bedgraph,main_w4_handler0,2917373,16454650,False,,4852733.0,4852733.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852316.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852617.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852309.0,,,,,,,,,,,,,,,,,,,,,bedgraph,224625.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 30668559}]","""false""",0,,"[{'src': 'hda', 'id': 30668413}, {'src': 'hda', 'id': 30668414}, {'src': 'hda', 'id': 30668416}, {'src': 'hda', 'id': 30668420}, {'src': 'hda', 'id': 30668566}]",tag,"""true""",32.0,,38775263.0,1501320079.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 09:21:33.499912,81867.0,12.0
2017-07-29 10:20:57.260093,slurm_normal,1501323677.0,0,1.0,235362,bedgraph,main_w3_handler1,2917373,16454765,False,,4852733.0,4852733.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852316.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852617.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852309.0,,,,,,,,,,,,,,,,,,,,,bedgraph,235362.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522913.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 30668706}]","""false""",0,,"[{'src': 'hda', 'id': 30668413}, {'src': 'hda', 'id': 30668414}, {'src': 'hda', 'id': 30668416}, {'src': 'hda', 'id': 30668420}, {'src': 'hda', 'id': 30668706}]",tag,"""false""",32.0,,38775263.0,1501323666.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 10:21:21.256830,81867.0,11.0
2017-07-29 08:25:31.311212,slurm_normal,1501316750.0,0,1.0,4852309,bedgraph,main_w4_handler1,2917373,16454581,False,,4852733.0,4852733.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852316.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852617.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852309.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522750.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 30668420}]","""false""",0,,"[{'src': 'hda', 'id': 30668413}, {'src': 'hda', 'id': 30668414}, {'src': 'hda', 'id': 30668416}, {'src': 'hda', 'id': 30668420}]",tag,"""true""",32.0,,38775263.0,1501316740.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 08:25:53.022158,81867.0,10.0
2017-07-29 10:10:22.251544,slurm_normal,1501323040.0,0,1.0,244205,bedgraph,main_w4_handler0,2917373,16454745,False,,4852733.0,4852733.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852316.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852617.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852309.0,,,,,,,,,,,,,,,,,,,,,bedgraph,244205.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522889.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 30668688}]","""false""",0,,"[{'src': 'hda', 'id': 30668413}, {'src': 'hda', 'id': 30668414}, {'src': 'hda', 'id': 30668416}, {'src': 'hda', 'id': 30668420}, {'src': 'hda', 'id': 30668688}]",tag,"""true""",32.0,,38775263.0,1501323029.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 10:10:43.052024,81867.0,11.0
2017-07-29 09:36:21.293183,slurm_normal,1501321001.0,0,1.0,255867,bedgraph,main_w3_handler0,2917373,16454670,False,,4852733.0,4852733.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852316.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852617.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852309.0,,,,,,,,,,,,,,,,,,,,,bedgraph,255867.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""ND""","[{'src': 'hda', 'id': 30668559}]","""false""",0,,"[{'src': 'hda', 'id': 30668413}, {'src': 'hda', 'id': 30668414}, {'src': 'hda', 'id': 30668416}, {'src': 'hda', 'id': 30668420}, {'src': 'hda', 'id': 30668559}]",tag,"""true""",32.0,,38775263.0,1501320991.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 09:36:42.913644,81867.0,10.0
2017-07-29 09:12:50.007061,slurm_normal,1501319588.0,0,1.0,255867,bedgraph,main_w4_handler1,2917373,16454645,False,,4852733.0,4852733.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852316.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852617.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852309.0,,,,,,,,,,,,,,,,,,,,,bedgraph,255867.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 30668559}]","""false""",0,,"[{'src': 'hda', 'id': 30668413}, {'src': 'hda', 'id': 30668414}, {'src': 'hda', 'id': 30668416}, {'src': 'hda', 'id': 30668420}, {'src': 'hda', 'id': 30668559}]",tag,"""true""",32.0,,38775263.0,1501319576.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 09:13:10.665785,81867.0,12.0
2017-07-29 09:39:48.477785,slurm_normal,1501321210.0,0,1.0,255867,bedgraph,main_w3_handler0,2917373,16454674,False,,4852733.0,4852733.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852316.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852617.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852309.0,,,,,,,,,,,,,,,,,,,,,bedgraph,255867.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""NDD""","[{'src': 'hda', 'id': 30668559}]","""false""",0,,"[{'src': 'hda', 'id': 30668413}, {'src': 'hda', 'id': 30668414}, {'src': 'hda', 'id': 30668416}, {'src': 'hda', 'id': 30668420}, {'src': 'hda', 'id': 30668559}]",tag,"""true""",32.0,,38775263.0,1501321198.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 09:40:12.396103,81867.0,12.0
2017-07-29 09:05:26.698275,slurm_normal,1501319139.0,0,1.0,240239,bedgraph,main_w3_handler0,2917373,16454638,False,,242624.0,242624.0,,,,,,,,,,,,,,,,,,,,,bedgraph,243822.0,,,,,,,,,,,,,,,,,,,,,bedgraph,239133.0,,,,,,,,,,,,,,,,,,,,,bedgraph,240239.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 30668556}]","""false""",0,,"[{'src': 'hda', 'id': 30668550}, {'src': 'hda', 'id': 30668551}, {'src': 'hda', 'id': 30668554}, {'src': 'hda', 'id': 30668556}]",tag,"""true""",32.0,,38775263.0,1501319133.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 09:05:41.216630,81867.0,6.0
2017-07-29 10:16:32.802105,slurm_normal,1501323404.0,0,1.0,240239,bedgraph,main_w4_handler1,2917373,16454752,False,,242624.0,242624.0,,,,,,,,,,,,,,,,,,,,,bedgraph,243822.0,,,,,,,,,,,,,,,,,,,,,bedgraph,239133.0,,,,,,,,,,,,,,,,,,,,,bedgraph,240239.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522898.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 30668556}]","""false""",0,,"[{'src': 'hda', 'id': 30668550}, {'src': 'hda', 'id': 30668551}, {'src': 'hda', 'id': 30668554}, {'src': 'hda', 'id': 30668556}]",tag,"""false""",32.0,,38775263.0,1501323399.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 10:16:46.637906,81867.0,5.0
2017-07-29 10:07:21.619036,slurm_normal,1501322859.0,0,1.0,254897,bedgraph,main_w3_handler1,2917373,16454740,False,,4852733.0,4852733.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852316.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852617.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4852309.0,,,,,,,,,,,,,,,,,,,,,bedgraph,254897.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10522884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 30668676}]","""false""",0,,"[{'src': 'hda', 'id': 30668413}, {'src': 'hda', 'id': 30668414}, {'src': 'hda', 'id': 30668416}, {'src': 'hda', 'id': 30668420}, {'src': 'hda', 'id': 30668676}]",tag,"""true""",32.0,,38775263.0,1501322848.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-07-29 10:07:43.232751,81867.0,11.0
2017-09-30 21:34:55.023091,slurm_normal,1506807324.0,0,1.0,4411593,tabular,main_w3_handler0,3059854,16978577,False,,3001600.0,3001600.0,,,,,,,,,,,,,,,,,,,,,bedgraph,27981524.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,11045904.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mycoTube_H37RV.len""","""mycoTube_H37RV""","""N/A""","[{'src': 'hda', 'id': 31489577}]","""false""",0,,"[{'src': 'hda', 'id': 31485134}, {'src': 'hda', 'id': 31485580}]",tag,"""true""",32.0,,40287081.0,1506807312.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-09-30 21:35:28.916342,98224.0,12.0
2017-08-09 14:48:07.978774,slurm_normal,1502290662.0,0,1.0,1405,gg,main_w4_handler1,3173329,16541018,False,,133417961.0,133417961.0,135355367.0,bedgraph,131516369.0,bedgraph,135981144.0,bedgraph,133775277.0,bedgraph,134557606.0,bedgraph,138693700.0,bedgraph,135078255.0,bedgraph,134441693.0,bedgraph,135304213.0,bedgraph,137824066.0,bedgraph,bedgraph,132811979.0,135466343.0,bedgraph,139163797.0,bedgraph,139258853.0,bedgraph,136629914.0,bedgraph,141559200.0,bedgraph,,,,,,,,,,,bedgraph,132373657.0,,,,,,,,,,,,,,,,,,,,,bedgraph,135493480.0,,,,,,,,,,,,,,,,,,,,,bedgraph,132874011.0,,,,,,,,,,,,,,,,,,,,,bedgraph,133396737.0,,,,,,,,,,,,,,,,,,,,,bedgraph,136081641.0,,,,,,,,,,,,,,,,,,,,,bedgraph,133154013.0,,,,,,,,,,,,,,,,,,,,,bedgraph,132086125.0,,,,,,,,,,,,,,,bedgraph,bedgraph,10611493.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 30813613}]","""false""",0,,"[{'src': 'hda', 'id': 30813553}, {'src': 'hda', 'id': 30813554}, {'src': 'hda', 'id': 30813555}, {'src': 'hda', 'id': 30813556}, {'src': 'hda', 'id': 30813557}, {'src': 'hda', 'id': 30813558}, {'src': 'hda', 'id': 30813559}, {'src': 'hda', 'id': 30813560}, {'src': 'hda', 'id': 30813561}, {'src': 'hda', 'id': 30813562}, {'src': 'hda', 'id': 30813563}, {'src': 'hda', 'id': 30813564}, {'src': 'hda', 'id': 30813565}, {'src': 'hda', 'id': 30813566}, {'src': 'hda', 'id': 30813567}, {'src': 'hda', 'id': 30813568}, {'src': 'hda', 'id': 30813569}, {'src': 'hda', 'id': 30813570}, {'src': 'hda', 'id': 30813571}, {'src': 'hda', 'id': 30813572}, {'src': 'hda', 'id': 30813573}, {'src': 'hda', 'id': 30813574}, {'src': 'hda', 'id': 30813575}, {'src': 'hda', 'id': 30813576}]",tag,"""true""",32.0,,39765049.0,1502290100.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-08-09 14:57:46.160006,108240.0,562.0
2017-08-12 21:27:49.846314,slurm_normal,1502573283.0,0,1.0,992043,bedgraph,main_w4_handler1,3220681,16566898,False,,992043.0,992043.0,,,,,,,,,,,,,,,,,,,,,bedgraph,3613042.0,,,,,,,,,,,,,,,,,,,,,bedgraph,87658.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10637948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""N/A""","[{'src': 'hda', 'id': 30852278}]","""false""",0,,"[{'src': 'hda', 'id': 30852278}, {'src': 'hda', 'id': 30852471}, {'src': 'hda', 'id': 30852472}]",tag,"""true""",32.0,,39793614.0,1502573275.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-08-12 21:28:04.796003,108343.0,8.0
2017-08-12 21:42:16.324459,slurm_normal,1502574171.0,0,1.0,992043,bedgraph,main_w4_handler1,3220681,16566920,False,,3613042.0,3613042.0,5879129.0,bedgraph,4145573.0,bedgraph,908461.0,bedgraph,1125094.0,bedgraph,3047642.0,bedgraph,1901771.0,bedgraph,678320.0,bedgraph,,,,,,,bedgraph,87658.0,,,,,,,,,,,,,,,,,,,,,bedgraph,3996115.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1073947.0,,,,,,,,,,,,,,,,,,,,,bedgraph,3026832.0,,,,,,,,,,,,,,,,,,,,,bedgraph,2673278.0,,,,,,,,,,,,,,,,,,,,,bedgraph,3782182.0,,,,,,,,,,,,,,,,,,,,,bedgraph,2418044.0,,,,,,,,,,,,,,,,,,,,,bedgraph,975754.0,,,,,,,,,,,,,,,bedgraph,bedgraph,10637972.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""N/A""","[{'src': 'hda', 'id': 30852278}]","""false""",0,,"[{'src': 'hda', 'id': 30852471}, {'src': 'hda', 'id': 30852472}, {'src': 'hda', 'id': 30852506}, {'src': 'hda', 'id': 30852507}, {'src': 'hda', 'id': 30852508}, {'src': 'hda', 'id': 30852509}, {'src': 'hda', 'id': 30852511}, {'src': 'hda', 'id': 30852514}, {'src': 'hda', 'id': 30852515}, {'src': 'hda', 'id': 30852516}, {'src': 'hda', 'id': 30852517}, {'src': 'hda', 'id': 30852518}, {'src': 'hda', 'id': 30852519}, {'src': 'hda', 'id': 30852520}, {'src': 'hda', 'id': 30852521}, {'src': 'hda', 'id': 30852522}]",tag,"""true""",32.0,,39793614.0,1502574143.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-08-12 21:42:54.520364,108343.0,28.0
2017-08-14 13:51:12.048911,slurm_normal,1502718915.0,0,1.0,1405,gg,main_w3_handler1,3221673,16576093,False,,138327475.0,138327475.0,136081641.0,bedgraph,,,,,,,,,,,,,,,,,,,bedgraph,135890058.0,,,,,,,,,,,,,,,,,,,,,bedgraph,132923023.0,,,,,,,,,,,,,,,,,,,,,bedgraph,133417961.0,,,,,,,,,,,,,,,,,,,,,bedgraph,132811979.0,,,,,,,,,,,,,,,,,,,,,bedgraph,132373657.0,,,,,,,,,,,,,,,,,,,,,bedgraph,135493480.0,,,,,,,,,,,,,,,,,,,,,bedgraph,132874011.0,,,,,,,,,,,,,,,,,,,,,bedgraph,133396737.0,,,,,,,,,,,,,,,bedgraph,bedgraph,10646975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0""","[{'src': 'hda', 'id': 30866571}]","""false""",0,,"[{'src': 'hda', 'id': 30865540}, {'src': 'hda', 'id': 30865541}, {'src': 'hda', 'id': 30865542}, {'src': 'hda', 'id': 30865856}, {'src': 'hda', 'id': 30865859}, {'src': 'hda', 'id': 30865862}, {'src': 'hda', 'id': 30865863}, {'src': 'hda', 'id': 30865866}, {'src': 'hda', 'id': 30865867}, {'src': 'hda', 'id': 30865869}]",tag,"""true""",32.0,,39860073.0,1502718687.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-08-14 13:55:20.616356,108240.0,228.0
2017-08-16 12:59:29.592831,slurm_normal,1502890023.0,0,1.0,2037135666,bedgraph,main_w4_handler1,3188621,16593424,False,,710734336.0,710734336.0,,,,,,,,,,,,,,,,,,,,,bedgraph,677181016.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10665482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""N/A""","[{'src': 'hda', 'id': 30891942}]","""false""",0,,"[{'src': 'hda', 'id': 30850968}, {'src': 'hda', 'id': 30850981}]",tag,"""true""",32.0,,39899601.0,1502889631.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-08-16 13:27:07.888300,105569.0,392.0
2017-08-16 13:00:18.851065,slurm_normal,1502890029.0,0,1.0,2037135666,bedgraph,main_w4_handler1,3188621,16593431,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10665483.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""N/A""","[{'src': 'hda', 'id': 30891942}]","""false""",1,"[{'__index__': 0, 'custom_name': '', 'input': {'values': [{'src': 'hda', 'id': 30850981}]}}, {'__index__': 1, 'custom_name': '', 'input': {'values': [{'src': 'hda', 'id': 30850968}]}}]",,custom,"""true""",32.0,,39899601.0,1502889631.0,ok,1023996.0,677181016.0,677181016.0,bedgraph,bedgraph,710734336.0,710734336.0,bedgraph,bedgraph,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-08-16 13:27:12.827462,105569.0,398.0
2017-08-16 12:57:32.307993,slurm_normal,1502888498.0,0,1.0,467081,bed,main_w3_handler1,3188621,16593406,False,,710734336.0,710734336.0,,,,,,,,,,,,,,,,,,,,,bedgraph,677181016.0,,,,,,,,,,,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedgraph,10665299.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""N/A""","[{'src': 'hda', 'id': 30891877}]","""false""",0,,"[{'src': 'hda', 'id': 30850968}, {'src': 'hda', 'id': 30850981}]",tag,"""true""",32.0,,39899601.0,1502888262.0,ok,1023996.0,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.26.0.0,2.26.0.0,,2017-08-16 13:01:39.354230,105569.0,236.0
