create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-07 17:13:10.713059,slurm_normal,1496856253.0,0,,1.0,main_w4_handler1,3143933,16042824,False,,455580058,fastq.bz2,10132883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29935936}]",32.0,,38510070,1496856109.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-07 17:24:18.264374,107275.0,144.0
2017-06-07 17:13:02.638262,slurm_normal,1496856371.0,0,,1.0,main_w3_handler0,3143933,16042821,False,,1478753848,fastq.bz2,10132869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29935928}]",32.0,,38510070,1496856030.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-07 17:26:16.009512,107275.0,341.0
2017-06-09 07:15:19.853249,slurm_normal,1496992611.0,0,,1.0,main_w4_handler1,3134274,16061142,False,,353760659,fastqsanger.bz2,10150165.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""","[{'src': 'hda', 'id': 29830969}]",32.0,,38541024,1496992531.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-09 07:16:52.623920,106902.0,80.0
2017-05-21 20:29:38.337338,slurm_normal,1495398860.0,0,,1.0,main_w4_handler0,3117421,15901313,False,,1381924771,fastqsanger.bz2,10000255.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29707695}]",32.0,,38111686,1495398589.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-05-21 20:34:23.767711,106211.0,271.0
2017-05-21 20:26:50.994146,slurm_normal,1495398738.0,0,,1.0,main_w4_handler0,3117421,15901305,False,,1695381529,fastqsanger.bz2,10000245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29707688}]",32.0,,38111686,1495398423.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-05-21 20:32:20.485315,106211.0,315.0
2017-05-25 11:07:52.276685,slurm_normal,1495710811.0,0,,1.0,main_w4_handler1,3126733,15936034,False,,844275941,fastq.bz2,10034475.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","[{'src': 'hda', 'id': 29767719}]",32.0,,38209312,1495710482.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-05-25 11:13:33.281110,,329.0
2017-05-25 05:50:17.585799,slurm_normal,1495691476.0,0,,1.0,main_w3_handler0,3126163,15934091,False,,278705568,fastq.bz2,10032465.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{'src': 'hda', 'id': 29764548}]",32.0,,38203306,1495691427.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-05-25 05:51:18.229414,,49.0
2017-05-25 06:08:39.024229,slurm_normal,1495692581.0,0,,1.0,main_w3_handler1,3126163,15934152,False,,289248142,fastq.bz2,10032540.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","[{'src': 'hda', 'id': 29764552}]",32.0,,38203306,1495692533.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-05-25 06:09:42.706989,,48.0
2017-06-19 14:01:52.211695,slurm_normal,1497881141.0,0,,1.0,main_w4_handler1,3162814,16132370,False,,953499853,fastq.bz2,10212318.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30080150}]",32.0,,38776328,1497880931.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-19 14:05:42.854780,107869.0,210.0
2017-06-21 07:33:06.640892,slurm_normal,1498030757.0,0,,1.0,main_w3_handler0,3162814,16151036,False,,842017556,fastq.bz2,10229850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30093044}]",32.0,,38826799,1498030405.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-21 07:39:21.226948,107869.0,352.0
2017-06-21 07:34:50.612754,slurm_normal,1498030840.0,0,,1.0,main_w4_handler1,3162814,16151041,False,,891856112,fastq.bz2,10229857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30093155}]",32.0,,38826799,1498030512.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-21 07:40:44.499868,107869.0,328.0
2017-06-21 07:33:25.437244,slurm_normal,1498030615.0,0,,1.0,main_w4_handler1,3162814,16151037,False,Job output deleted by user before job completed.,842017556,fastq.bz2,10229852.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30093044}]",32.0,,38826799,1498030428.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-21 07:36:59.673584,107869.0,187.0
2017-06-21 07:35:42.946510,slurm_normal,1498030961.0,0,,1.0,main_w4_handler1,3162814,16151044,False,Job output deleted by user before job completed.,891856112,fastq.bz2,10229860.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30093155}]",32.0,,38826799,1498030563.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-21 07:42:42.946740,107869.0,398.0
2017-06-23 21:32:00.508938,slurm_normal,1498253773.0,0,,1.0,main_w4_handler1,3169358,16171992,False,,368845535,fastq.bz2,10248728.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30137614}]",32.0,,38876513,1498253552.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-06-23 21:36:15.958659,108078.0,221.0
2017-07-06 15:24:20.996776,slurm_normal,1499354683.0,0,,1.0,main_w3_handler0,3182510,16273940,False,,900001,fastq.bz2,10344513.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30323685}]",32.0,,39137202,1499354678.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-06 15:24:48.102256,73542.0,5.0
2017-07-06 18:50:19.319884,slurm_normal,1499367044.0,0,,1.0,main_w4_handler1,3182510,16275409,False,,900001,fastq.bz2,10346114.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30336692}]",32.0,,39139687,1499367041.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-06 18:50:49.550556,73542.0,3.0
2017-07-07 11:45:51.811181,slurm_normal,1499428974.0,0,,1.0,main_w4_handler1,3184927,16282870,False,,1585642306,fastq.bz2,10353371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30348459}]",32.0,,39150964,1499428643.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-07 12:02:57.506044,73542.0,331.0
2017-07-07 11:45:34.296005,slurm_normal,1499428637.0,0,,1.0,main_w4_handler1,3184927,16282867,False,,1132178687,fastq.bz2,10353352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30348458}]",32.0,,39150964,1499428414.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-07 11:57:18.664226,73542.0,223.0
2017-07-05 02:29:42.157170,slurm_normal,1499221951.0,0,,1.0,main_w3_handler1,3181201,16258576,False,,773902129,fastqsanger.bz2,10330427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30297249}]",32.0,,39100029,1499221792.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-05 02:32:32.960180,108223.0,159.0
2017-07-05 02:59:03.253175,slurm_normal,1499223731.0,0,,1.0,main_w3_handler1,3181201,16258664,False,,793929404,fastq.bz2,10330504.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30297441}]",32.0,,39100029,1499223555.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-05 03:02:13.427597,108223.0,176.0
2017-07-05 03:58:19.146053,slurm_normal,1499227300.0,0,,1.0,main_w3_handler0,3182162,16258841,False,,793929404,fastq.bz2,10330640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30297576}]",32.0,,39100029,1499227111.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-05 04:01:43.218504,108223.0,189.0
2017-07-05 03:58:18.432811,slurm_normal,1499227278.0,0,,1.0,main_w4_handler0,3182162,16258839,False,,836457201,fastq.bz2,10330639.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30297575}]",32.0,,39100029,1499227108.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-05 04:01:21.526369,108223.0,170.0
2017-07-07 10:17:38.607215,slurm_normal,1499423294.0,0,,1.0,main_w3_handler1,3184927,16281889,False,,1490120431,fastq.bz2,10352347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30347216}]",32.0,,39150964,1499422680.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-07 10:28:18.607910,73542.0,614.0
2017-07-06 19:09:19.072034,slurm_normal,1499368172.0,0,,1.0,main_w3_handler0,3182510,16275554,False,,900001,fastq.bz2,10346253.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30337158}]",32.0,,39139687,1499368168.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-06 19:09:34.641566,73542.0,4.0
2017-07-06 19:48:02.390873,slurm_normal,1499370500.0,0,,1.0,main_w4_handler1,3182510,16275808,False,,900001,fastq.bz2,10346574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30303924}]",32.0,,39139687,1499370497.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-06 19:48:21.500848,73542.0,3.0
2017-07-06 19:30:23.420126,slurm_normal,1499369441.0,0,,1.0,main_w3_handler1,3182510,16275689,False,,900001,fastq.bz2,10346430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30303924}]",32.0,,39139687,1499369438.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-06 19:30:43.458704,73542.0,3.0
2017-07-06 19:15:00.242991,slurm_normal,1499368514.0,0,,1.0,main_w3_handler1,3182510,16275580,False,,900001,fastq.bz2,10346281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30336692}]",32.0,,39139687,1499368510.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-06 19:15:16.366283,73542.0,4.0
2017-07-07 10:08:00.532399,slurm_normal,1499422815.0,0,,1.0,main_w3_handler0,3184927,16281816,False,,1664359274,fastq.bz2,10352268.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30347091}]",32.0,,39150964,1499422150.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-07 10:20:18.028303,73542.0,665.0
2017-07-07 07:23:36.007744,slurm_normal,1499412839.0,0,,1.0,main_w3_handler0,3182510,16279795,False,,1585642306,fastq.bz2,10350218.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30344150}]",32.0,,39150964,1499412233.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-07 07:34:01.577395,73542.0,606.0
2017-07-07 10:17:48.827415,slurm_normal,1499422961.0,0,,1.0,main_w3_handler0,3184927,16281895,False,,951161836,fastq.bz2,10352350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30347217}]",32.0,,39150964,1499422686.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-07 10:22:44.526078,73542.0,275.0
2017-07-07 11:45:05.774798,slurm_normal,1499429254.0,0,,1.0,main_w3_handler0,3184927,16282860,False,,2428056026,fastq.bz2,10353372.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30348456}]",32.0,,39150964,1499428648.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-07 12:07:37.668400,73542.0,606.0
2017-07-07 11:45:20.682289,slurm_normal,1499428403.0,0,,1.0,main_w4_handler0,3184927,16282862,False,,2373354333,fastq.bz2,10353310.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30348457}]",32.0,,39150964,1499427929.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-07 11:53:26.016615,73542.0,474.0
2017-07-10 09:05:47.664439,slurm_normal,1499677845.0,0,,1.0,main_w3_handler0,3187333,16296160,False,,1005244871,fastqsanger.bz2,10364906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","[{'src': 'hda', 'id': 30366429}]",32.0,,39097109,1499677558.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-10 09:11:04.973536,106793.0,287.0
2017-07-09 15:27:00.541268,slurm_normal,1499614241.0,0,,1.0,main_w3_handler0,3186741,16292026,False,,1005244871,fastqsanger.bz2,10361321.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","[{'src': 'hda', 'id': 30361651}]",32.0,,39097109,1499614029.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-09 15:30:44.738006,106793.0,212.0
2017-07-12 15:03:41.127987,slurm_normal,1499872130.0,0,,1.0,main_w4_handler1,3190503,16321642,False,,82945392,fastqillumina.bz2,10387994.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30457887}]",32.0,,39270168,1499872105.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-12 15:08:57.624112,,25.0
2017-07-12 16:50:27.468423,slurm_normal,1499878526.0,0,,1.0,main_w3_handler1,3190503,16322713,False,,65215703,fastqillumina.bz2,10389030.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30459555}]",32.0,,39271027,1499878494.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-12 16:59:13.523743,40586.0,32.0
2017-07-17 11:52:35.788978,slurm_normal,1500292446.0,0,,1.0,main_w4_handler1,3195202,16359103,False,,453405695,fastq.bz2,10422256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30515934}]",32.0,,39271778,1500292361.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-17 11:54:09.471006,103938.0,85.0
2017-07-17 11:52:43.094370,slurm_normal,1500292523.0,0,,1.0,main_w4_handler0,3195202,16359118,False,,368883739,fastq.bz2,10422273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30515972}]",32.0,,39271778,1500292452.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-17 11:55:25.549358,103938.0,71.0
2017-07-17 11:52:36.760515,slurm_normal,1500292452.0,0,,1.0,main_w4_handler1,3195202,16359105,False,,447471809,fastq.bz2,10422257.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30515962}]",32.0,,39271778,1500292364.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-17 11:54:14.034761,103938.0,88.0
2017-07-17 11:52:39.834093,slurm_normal,1500292567.0,0,,1.0,main_w4_handler1,3195202,16359111,False,,643544764,fastq.bz2,10422274.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30515966}]",32.0,,39271778,1500292452.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-17 11:56:11.776256,103938.0,115.0
2017-07-17 11:52:38.710312,slurm_normal,1500292462.0,0,,1.0,main_w4_handler0,3195202,16359109,False,,509503321,fastq.bz2,10422259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30515964}]",32.0,,39271778,1500292364.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-17 11:54:24.008866,103938.0,98.0
2017-07-17 11:52:40.895325,slurm_normal,1500293905.0,0,,1.0,main_w4_handler1,3195202,16359113,False,,635066661,fastq.bz2,10422463.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30515969}]",32.0,,39271778,1500293751.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-17 12:18:27.319769,103938.0,154.0
2017-07-18 06:44:00.902748,slurm_normal,1500490643.0,0,,1.0,main_w4_handler1,3194819,16368012,False,,1724429284,fastq.bz2,10432189.roundup,slurm,,132112168.0,corral-repl,,0,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30526339}]",32.0,,39368141,1500489937.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-19 19:21:32.596203,109057.0,706.0
2017-08-02 14:12:19.220529,slurm_normal,1501683899.0,0,,1.0,main_w3_handler0,2415642,16488586,False,,895642198,fastqillumina.bz2,10557886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30731985}]",32.0,,39663924,1501683657.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:25:02.499308,68070.0,242.0
2017-08-02 14:09:12.868083,slurm_normal,1501683212.0,0,,1.0,main_w4_handler1,2415642,16488501,False,,858488223,fastqillumina.bz2,10557731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30732020}]",32.0,,39663924,1501682964.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:13:36.650298,68070.0,248.0
2017-07-24 09:18:00.224975,slurm_normal,1500888193.0,0,,1.0,main_w4_handler1,3192755,16403118,False,,1164272810,fastqsanger.bz2,10467186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30585279}]",32.0,,39304287,1500887889.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-24 09:23:16.465700,,304.0
2017-07-29 12:42:33.907606,slurm_normal,1501332185.0,0,,1.0,main_w4_handler0,3206103,16455331,False,,30147597,fastq.bz2,10523431.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30670007}]",32.0,,39585076,1501332177.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-29 12:43:07.127273,,8.0
2017-07-29 12:42:35.289921,slurm_normal,1501332170.0,0,,1.0,main_w3_handler1,3206103,16455333,False,,25370771,fastq.bz2,10523430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30670019}]",32.0,,39585076,1501332162.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-07-29 12:42:52.708130,,8.0
2017-08-02 14:10:28.546891,slurm_normal,1501683646.0,0,,1.0,main_w3_handler0,2415642,16488541,False,,910417656,fastqillumina.bz2,10557817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30732006}]",32.0,,39663924,1501683221.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:20:48.959039,68070.0,425.0
2017-08-02 14:12:57.578071,slurm_normal,1501683647.0,0,,1.0,main_w4_handler1,2415642,16488594,False,,844741025,fastqillumina.bz2,10557835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30731963}]",32.0,,39663924,1501683407.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:20:51.810328,68070.0,240.0
2017-08-02 14:13:22.532533,slurm_normal,1501684097.0,0,,1.0,main_w3_handler0,2415642,16488600,False,,847476024,fastqillumina.bz2,10557912.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30731962}]",32.0,,39663924,1501683830.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:28:19.885020,68070.0,267.0
2017-08-02 14:08:33.076610,slurm_normal,1501683249.0,0,,1.0,main_w4_handler1,2415642,16488493,False,,945781160,fastqillumina.bz2,10557724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30732022}]",32.0,,39663924,1501682922.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:14:12.565875,68070.0,327.0
2017-08-02 14:09:27.488262,slurm_normal,1501683374.0,0,,1.0,main_w4_handler0,2415642,16488524,False,,722512064,fastqillumina.bz2,10557742.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30732019}]",32.0,,39663924,1501682977.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:16:17.342531,68070.0,397.0
2017-08-02 14:12:03.865390,slurm_normal,1501683821.0,0,,1.0,main_w3_handler1,2415642,16488581,False,,908762230,fastqillumina.bz2,10557859.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30731986}]",32.0,,39663924,1501683520.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:23:45.344856,68070.0,301.0
2017-08-02 14:11:45.711363,slurm_normal,1501683403.0,0,,1.0,main_w4_handler0,2415642,16488577,False,,788130088,fastqillumina.bz2,10557819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30731987}]",32.0,,39663924,1501683223.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:16:44.444765,68070.0,180.0
2017-08-02 14:09:58.924993,slurm_normal,1501683222.0,0,,1.0,main_w3_handler1,2415642,16488531,False,,898441154,fastqillumina.bz2,10557751.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30732008}]",32.0,,39663924,1501683006.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:17:39.480886,68070.0,216.0
2017-08-02 14:11:08.083075,slurm_normal,1501683931.0,0,,1.0,main_w3_handler1,2415642,16488553,False,,866013965,fastqillumina.bz2,10557840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30732005}]",32.0,,39663924,1501683467.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:25:37.174808,68070.0,464.0
2017-08-02 14:12:40.231780,slurm_normal,1501683912.0,0,,1.0,main_w3_handler1,2415642,16488591,False,,902151484,fastqillumina.bz2,10557884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 30731965}]",32.0,,39663924,1501683656.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-02 14:25:13.785467,68070.0,256.0
2017-08-11 12:38:17.966405,slurm_normal,1502455467.0,0,,1.0,main_w3_handler1,3165020,16558403,False,,1664359274,fastq.bz2,10629566.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30388762}]",32.0,,38805679,1502455104.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-11 12:44:30.726590,107918.0,363.0
2017-08-11 12:38:35.367684,slurm_normal,1502455844.0,0,,1.0,main_w4_handler0,3165020,16558408,False,,1583728503,fastq.bz2,10629571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30476634}]",32.0,,38805679,1502455122.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-11 12:50:46.313092,107918.0,722.0
2017-08-11 12:39:38.446614,slurm_normal,1502459474.0,0,,1.0,main_w4_handler1,3165020,16558422,False,,1132178687,fastq.bz2,10630237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30839602}]",32.0,,38805679,1502459215.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-11 13:51:19.891322,107918.0,259.0
