create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageType,parameters.advancedOpt.colors,parameters.advancedOpt.outFileNameData,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotType,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.scaleRegions.__current_case__,parameters.scaleRegions.endLabel,parameters.scaleRegions.showScaleRegionsOpt,parameters.scaleRegions.startLabel,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-10 02:11:38.509834,slurm_normal,1476065728.0,0,1.0,main_w3_handler1,2847858,14041373,False,,8258766.roundup,slurm,,808900,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black purple,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,10.0,0.0,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b38d8171e67002d7'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476065715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 02:15:29.986973,78191,13.0
2016-10-10 02:03:22.603891,slurm_normal,1476065308.0,0,1.0,main_w4_handler1,2847858,14041350,False,,8258746.roundup,slurm,,694688,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black purple,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,10.0,0.0,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5667d3649bdc4a58c'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476065291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 02:08:31.107146,78191,17.0
2016-10-10 02:57:47.925367,slurm_normal,1476068593.0,0,1.0,main_w3_handler1,2847858,14041514,False,,8258896.roundup,slurm,,539386,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black blue,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,3.0,0.0,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad4ec18c3e53d57f'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476068531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 03:03:18.592421,78191,62.0
2016-10-10 03:11:08.061854,slurm_normal,1476069280.0,0,1.0,main_w3_handler0,2847858,14041543,False,,8258931.roundup,slurm,,510257,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black blue,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,3.0,0.0,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d94acac14f85f46'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476069268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 03:14:44.260641,78191,12.0
2016-10-11 15:11:08.621018,slurm_normal,1476198943.0,0,1.0,main_w4_handler0,2838493,14055330,False,,8272841.roundup,slurm,,10154094,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5463fd672b075abf7'}]",1,600,pdf,false,yes,1,TES,yes,TSS,32.0,,32713793,1476198922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-11 15:15:48.170637,38685,21.0
2016-10-10 19:08:19.159695,slurm_normal,1476126863.0,0,1.0,main_w4_handler0,2738574,14047547,False,,8265232.roundup,slurm,,44954855,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b576b28cfa34c6e72f'}]",1,200,png,false,yes,1,TES,yes,TSS,32.0,,33562991,1476126806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 19:14:36.736403,78201,57.0
2016-10-10 22:32:39.236081,slurm_normal,1476139174.0,0,1.0,main_w3_handler0,2738574,14048915,False,,8266591.roundup,slurm,,376812733,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56580e4c120858a1e'}]",1,200,png,false,yes,1,TES,yes,TSS,32.0,,33562991,1476139037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 22:39:36.186342,78201,137.0
2016-12-17 03:08:46.965308,slurm_normal,1481944366.0,0,1.0,main_w3_handler1,2694982,14597804,False,,8776209.roundup,slurm,,2474107,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,fill,11,,"""REPand ACT_shared peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27652088}]",0,,,,no,0,,no,,32.0,,33486407,1481944307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-17 03:12:49.472594,84133,59.0
2016-12-17 03:31:44.380221,slurm_normal,1481945848.0,0,1.0,main_w4_handler0,2694982,14597838,False,,8776242.roundup,slurm,,2474107,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,fill,11,,"""ACT_only_peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27652088}]",0,,,,no,0,,no,,32.0,,33486407,1481945816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-17 03:37:30.723491,84133,32.0
2016-12-19 22:03:48.053285,slurm_normal,1482185204.0,0,1.0,main_w3_handler1,2694982,14611212,False,,8788049.roundup,slurm,,2474107,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,red,false,false,5,,fill,11,,"""ACT_only_peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27652088}]",0,,,,no,0,,no,,32.0,,33486407,1482185164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-19 22:06:46.286851,84133,40.0
2016-12-19 21:55:15.234711,slurm_normal,1482184725.0,0,1.0,main_w3_handler0,2694982,14611181,False,,8788023.roundup,slurm,,2474107,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,orange,false,false,5,,fill,11,,"""ACT_only_peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27652088}]",0,,,,no,0,,no,,32.0,,33486407,1482184682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-19 21:58:47.879893,84133,43.0
2016-12-20 01:47:45.017187,slurm_normal,1482198624.0,0,1.0,main_w4_handler1,2694982,14611969,False,,8788738.roundup,slurm,,2474107,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,yellow,false,false,5,,fill,11,,"""ACT_only_peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27652088}]",0,,,,no,0,,no,,32.0,,33486407,1482198597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 01:50:26.142864,84133,27.0
2016-12-20 01:57:16.056192,slurm_normal,1482199193.0,0,1.0,main_w3_handler0,2694982,14611997,False,,8788761.roundup,slurm,,1553980,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,gray,false,false,5,,fill,11,,"""REPand ACT_shared peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 26986055}]",0,,,,no,0,,no,,32.0,,33486407,1482199165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 01:59:56.039339,84133,28.0
2016-12-20 01:58:14.727491,slurm_normal,1482199235.0,0,1.0,main_w3_handler0,2694982,14612000,False,,8788763.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,yellow,false,false,5,,fill,11,,"""REP_only peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 26952043}]",0,,,,no,0,,no,,32.0,,33486407,1482199207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 02:00:37.276850,84133,28.0
2016-12-20 02:45:55.301360,slurm_normal,1482202097.0,0,1.0,main_w3_handler0,2694982,14612102,False,,8788849.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,#ffd700,false,false,5,,fill,11,,"""REP_only peaks""",yes,0.0,2.0,none,,,no,8.0,0.0,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 26952043}]",0,,,,no,0,,no,,32.0,,33486407,1482202069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 02:48:19.177816,84133,28.0
2016-12-20 02:21:36.481484,slurm_normal,1482200669.0,0,1.0,main_w4_handler0,2694982,14612054,False,,8788805.roundup,slurm,,2474107,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,#ff8c00,false,false,5,,fill,11,,"""ACT_only_peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27652088}]",0,,,,no,0,,no,,32.0,,33486407,1482200620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 02:24:30.760347,84133,49.0
2016-12-20 02:12:00.877141,slurm_normal,1482200076.0,0,1.0,main_w3_handler1,2694982,14612038,False,,8788795.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,yellow gray,false,false,5,,fill,11,,"""REP_only peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 26952043}]",0,,,,no,0,,no,,32.0,,33486407,1482200040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 02:14:48.498585,84133,36.0
2016-12-20 02:34:45.962140,slurm_normal,1482201450.0,0,1.0,main_w3_handler1,2694982,14612084,False,,8788834.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,#ffd700,false,false,5,,fill,11,,"""REP_only peaks""",yes,0.0,2.0,none,,,no,,8.0,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 26952043}]",0,,,,no,0,,no,,32.0,,33486407,1482201398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 02:37:31.738699,84133,52.0
2016-12-20 02:22:25.033391,slurm_normal,1482200696.0,0,1.0,main_w4_handler1,2694982,14612055,False,,8788807.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,#ffd700,false,false,5,,fill,11,,"""REP_only peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 26952043}]",0,,,,no,0,,no,,32.0,,33486407,1482200663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 02:24:58.785855,84133,33.0
2016-12-20 02:38:14.123429,slurm_normal,1482201687.0,0,1.0,main_w4_handler0,2694982,14612088,False,,8788839.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,#ffd700,false,false,5,,fill,11,,"""REP_only peaks""",yes,0.0,2.0,none,,,no,0.0,8.0,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 26952043}]",0,,,,no,0,,no,,32.0,,33486407,1482201649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 02:41:33.062944,84133,38.0
2016-12-20 02:45:27.601793,slurm_normal,1482202100.0,0,1.0,main_w4_handler1,2694982,14612101,False,,8788847.roundup,slurm,,2474107,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,#ee7600,false,false,5,,fill,11,,"""ACT_only_peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27652088}]",0,,,,no,0,,no,,32.0,,33486407,1482202040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 02:48:21.733644,84133,60.0
2016-12-20 02:54:39.252110,slurm_normal,1482202620.0,0,1.0,main_w4_handler1,2694982,14612148,False,,8788893.roundup,slurm,,2474107,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,#ee7600,false,false,5,,fill,11,,"""ACT_only_peaks""",yes,0.0,2.0,none,,,no,8.0,0.0,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27652088}]",0,,,,no,0,,no,,32.0,,33486407,1482202589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 02:57:03.322719,84133,31.0
2016-12-20 03:26:53.086991,slurm_normal,1482204539.0,0,1.0,main_w4_handler0,2694982,14612271,False,,8789001.roundup,slurm,,1553980,deeptools_compute_matrix_archive,132111800.0,corral-repl,,1,mean,#ffa07a,false,false,5,,fill,11,,"""REPand ACT_shared peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 26986055}]",0,,,,no,0,,no,,32.0,,33486407,1482204511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 03:29:01.934696,84133,28.0
2016-12-20 03:24:57.040791,slurm_normal,1482204415.0,0,1.0,main_w4_handler1,2694982,14612269,False,,8788999.roundup,slurm,,1553980,deeptools_compute_matrix_archive,132111800.0,corral-repl,,1,mean,#ffe4c4,false,false,5,,fill,11,,"""REPand ACT_shared peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 26986055}]",0,,,,no,0,,no,,32.0,,33486407,1482204391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-20 03:26:56.516693,84133,24.0
2016-12-21 04:05:37.720944,slurm_normal,1482293420.0,0,1.0,main_w4_handler1,2694982,14620469,False,,8797106.roundup,slurm,,552414,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,fill,11,,"""REP_only_peaks"" ""shared_peaks"" ""ACT_only_peaks""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27689843}]",0,,,,no,0,,no,,32.0,,33486407,1482293405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-21 04:10:22.073567,84133,15.0
2016-12-21 14:56:35.731014,slurm_normal,1482332614.0,0,1.0,main_w4_handler0,2694982,14625222,False,,8801984.roundup,slurm,,552414,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,fill,11,,"""REP_only_peaks"" ""shared_peaks"" ""ACT_only_peaks""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27689843}]",0,,,,no,0,,no,,32.0,,33486407,1482332545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-21 15:03:35.707804,84133,69.0
2016-12-22 16:56:08.260622,slurm_normal,1482425967.0,0,1.0,main_w4_handler0,2694982,14633158,False,,8808879.roundup,slurm,,2118395,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,"""REP_only_peaks"" ""shared_peaks"" ""ACT_only_peaks""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27710061}]",0,,,,no,0,,no,,32.0,,33486407,1482425935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-22 16:59:30.456507,84133,32.0
2016-12-22 16:50:22.399485,slurm_normal,1482425643.0,0,1.0,main_w3_handler0,2694982,14633120,False,,8808839.roundup,slurm,,2118395,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,fill,11,,"""REP_only_peaks"" ""shared_peaks"" ""ACT_only_peaks""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 27710061}]",0,,,,no,0,,no,,32.0,,33486407,1482425615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-12-22 16:54:06.025566,84133,28.0
2017-02-21 04:16:40.089173,slurm_normal,1487650756.0,0,1.0,main_w4_handler1,2677832,15092166,False,,9247195.roundup,slurm,,78183,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28438615}]",1,200,png,false,yes,0,,no,,32.0,,35577942,1487650740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2017-02-21 04:19:18.243054,40922,16.0
2017-02-21 04:34:34.673307,slurm_normal,1487651818.0,0,1.0,main_w3_handler1,2677832,15092233,False,,9247243.roundup,slurm,,25834,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28438726}]",1,200,png,false,yes,0,,no,,32.0,,35577942,1487651795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2017-02-21 04:37:00.351276,40922,23.0
2017-02-21 04:20:48.855519,slurm_normal,1487650986.0,0,1.0,main_w3_handler1,2677832,15092178,False,,9247205.roundup,slurm,,75292,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28438634}]",1,200,png,false,yes,0,,no,,32.0,,35577942,1487650969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2017-02-21 04:23:09.189277,40922,17.0
2017-02-21 04:00:02.489137,slurm_normal,1487650013.0,0,1.0,main_w3_handler1,2677832,15092105,False,,9247148.roundup,slurm,,296187,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28438445}]",1,200,png,false,yes,0,,no,,32.0,,35577942,1487649970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2017-02-21 04:06:55.388573,40922,43.0
2017-02-21 04:24:30.541986,slurm_normal,1487651339.0,0,1.0,main_w4_handler0,2677832,15092205,False,,9247221.roundup,slurm,,113335,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28438693}]",1,200,png,false,yes,0,,no,,32.0,,35577942,1487651324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2017-02-21 04:29:00.397520,40922,15.0
2017-02-21 18:37:54.837782,slurm_normal,1487702587.0,0,1.0,main_w4_handler0,2677832,15097867,False,,9252723.roundup,slurm,,296187,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28438445}]",1,200,eps,false,yes,0,,no,,32.0,,34703643,1487702557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2017-02-21 18:43:11.305104,40922,30.0
