create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.size,parameters.wintype.__current_case__,parameters.wintype.choice,parameters.wintype.offset,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-30 17:51:32.227061,slurm_normal,1475262805.0,0,,1.0,main_w4_handler1,2833817,13984142,False,,12547,interval,8204005.roundup,slurm,,132112168.0,corral-repl,,"""787b7ac8873611e6a8bc005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514db9a36cc1bd67e'}]","""120""",1,1,24,32.0,,31760616.0,1475262594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-09-30 19:13:29.277529,5613.0,211.0
2016-10-25 17:04:04.730335,slurm_normal,1477416315.0,0,,1.0,main_w4_handler1,2697363,14171315,False,,203522,interval,8384308.roundup,slurm,,132112168.0,corral-repl,,"""03c535369ad511e6b99f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5588df4087307c89e'}]","""120""",1,1,24,32.0,,31760616.0,1477416307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-25 17:25:20.807344,5613.0,8.0
2016-09-06 17:24:52.549214,slurm_normal,1473183126.0,0,,1.0,main_w4_handler1,2812234,13790131,False,,870,interval,8010571.roundup,slurm,,132112168.0,corral-repl,,"""cbf692b6745611e6b553005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5255bc9da0b8598b5'}]","""120""",1,1,120,32.0,,31760616.0,1473183116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-09-06 17:32:08.419298,5613.0,10.0
2016-09-06 18:50:38.883090,slurm_normal,1473188346.0,0,,1.0,main_w3_handler1,2812234,13790898,False,,1751,interval,8011360.roundup,slurm,,132112168.0,corral-repl,,"""c85dada4746211e6ae25005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527075c6a535cce43'}]","""120""",1,1,60,32.0,,31760616.0,1473188341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-09-06 18:59:08.701407,5613.0,5.0
2016-10-26 15:55:18.866618,slurm_normal,1477497501.0,0,,1.0,main_w4_handler1,2853705,14181726,False,,23,interval,8394366.roundup,slurm,,132112168.0,corral-repl,,"""91d8fdb69b9411e68bfc005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594040a758aef4be4'}]","""120""",1,1,30,32.0,,33902058.0,1477497488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-26 15:58:23.495318,5613.0,13.0
2017-01-11 18:33:04.439876,slurm_normal,1484159596.0,0,,1.0,main_w4_handler1,2951971,14742478,False,,1508,interval,8907256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27895138}]","""120""",1,1,60,32.0,,35281501.0,1484159590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-11 18:33:19.284667,5613.0,6.0
2016-10-26 16:44:35.036098,slurm_normal,1477500547.0,0,,1.0,main_w4_handler0,2853705,14182080,False,,70682,interval,8394674.roundup,slurm,,132112168.0,corral-repl,,"""75c307fa9b9b11e6903e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fea35645e04250f6'}]","""120""",1,1,30,32.0,,33902058.0,1477500536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-26 16:49:12.179489,5613.0,11.0
2016-10-03 23:02:15.704568,slurm_normal,1475536344.0,0,,1.0,main_w3_handler0,2835247,14001097,False,,66850,interval,8220008.roundup,slurm,,132112168.0,corral-repl,,"""653db04689bd11e68f90005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50824a4eb4861c935'}]","""120""",1,1,60,32.0,,31760616.0,1475536339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-03 23:12:26.972025,5613.0,5.0
2016-10-26 17:09:32.925796,slurm_normal,1477501999.0,0,,1.0,main_w3_handler1,2853705,14182288,False,,70682,interval,8394908.roundup,slurm,,132112168.0,corral-repl,,"""f043dbfa9b9e11e6a6e6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c979ce888828aa4b'}]","""120""",1,1,40,32.0,,33902058.0,1477501992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-26 17:13:23.161232,5613.0,7.0
2016-10-26 18:16:54.797768,slurm_normal,1477506092.0,0,,1.0,main_w4_handler0,2853705,14182947,False,,79605,interval,8395592.roundup,slurm,,132112168.0,corral-repl,,"""591d328a9ba811e6b82c005056a52a46""","""/galaxy-repl/localdata/chrom/bosTau8.len""","""bosTau8""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f4f32764703cd2a'}]","""120""",1,1,40,32.0,,33902058.0,1477506086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-26 18:21:34.876828,5613.0,6.0
2016-10-27 16:20:40.053802,slurm_normal,1477585458.0,0,,1.0,main_w4_handler1,2871700,14192541,False,,1043655,interval,8404917.roundup,slurm,,132112168.0,corral-repl,,"""483de1449c6111e68402005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f11ab103ab16fbd9'}]","""120""",1,1,120,32.0,,33902058.0,1477585397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-27 16:24:20.754109,5613.0,61.0
2016-10-03 16:49:39.724403,slurm_normal,1475514187.0,0,,1.0,main_w4_handler0,2841431,13998057,False,,531,interval,8217216.roundup,slurm,,132112168.0,corral-repl,,"""577e6f06898911e6bf48005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4333cae257cfd9c'}]","""120""",1,1,12,32.0,,31760616.0,1475514180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-03 17:03:08.841346,5613.0,7.0
2017-01-11 21:45:48.976674,slurm_normal,1484171337.0,0,,1.0,main_w4_handler1,2936681,14744164,False,,40957886,interval,8908869.roundup,slurm,,132112168.0,corral-repl,,"""46fea63ed84711e6bb79005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27897560}]","""120""",1,1,120,32.0,,,1484171317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-11 21:48:58.397469,5613.0,20.0
2016-10-28 19:20:41.161655,slurm_normal,1477697305.0,0,,1.0,main_w4_handler0,2871700,14202403,False,,2942055,interval,8415148.roundup,slurm,,132112168.0,corral-repl,,"""96b03a429d4311e69ed7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51580213a0582687a'}]","""120""",1,1,120,32.0,,33902058.0,1477697274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-28 23:28:28.678757,5613.0,31.0
2016-11-01 16:45:36.225540,slurm_normal,1478018990.0,0,,1.0,main_w3_handler0,2877128,14226131,False,,9,interval,8436198.roundup,slurm,,132112168.0,corral-repl,,"""97fd6174a05211e6b548005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523efa37aa6c3dfa8'}]","""120""",1,1,24,32.0,,33902058.0,1478018944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-01 16:49:52.437706,5613.0,46.0
2016-10-06 15:44:02.502793,slurm_normal,1475769135.0,0,,1.0,main_w3_handler1,2845173,14021510,False,,9,interval,8239539.roundup,slurm,,132112168.0,corral-repl,,"""a99253a88bdb11e6b487005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5debe154de11794f7'}]","""120""",1,1,120,32.0,,31760616.0,1475769127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-10-06 15:52:16.783440,5613.0,8.0
2016-11-03 15:26:06.518418,slurm_normal,1478190359.0,0,,1.0,main_w3_handler0,2878423,14241870,False,,72,interval,8451307.roundup,slurm,,132111800.0,corral-repl,,"""d31e51d6a1d911e6bd59005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e612e6fcfc616898'}]","""120""",1,1,120,32.0,,33902058.0,1478190346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-03 16:26:15.139716,5613.0,13.0
2016-11-04 18:45:08.497091,slurm_normal,1478294821.0,0,,1.0,main_w4_handler0,2697363,14255439,False,,351334,interval,8465143.roundup,slurm,,132112168.0,corral-repl,,"""c87758a0a2be11e6bf8a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54421dda44a02b313'}]","""120""",1,1,40,32.0,,33902058.0,1478294747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-04 21:27:08.476974,5613.0,74.0
2016-11-07 17:46:42.811957,slurm_normal,1478548941.0,0,,1.0,main_w3_handler1,2884729,14276555,False,,44655,interval,8485597.roundup,slurm,,132112168.0,corral-repl,,"""2085c8b0a51211e6baff005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d4cee94f6403f1e'}]","""120""",1,1,120,32.0,,33902058.0,1478548933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-07 20:02:23.795234,5613.0,8.0
2017-01-12 22:02:31.941700,slurm_normal,1484258628.0,0,,1.0,main_w3_handler0,2936681,14754144,False,,1227235,interval,8919001.roundup,slurm,,132112168.0,corral-repl,,"""cbef9e7cd91211e680ce005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27912104}]","""120""",1,1,120,32.0,,,1484258620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-12 22:03:52.206924,5613.0,8.0
2016-11-09 00:41:35.659680,slurm_normal,1478654467.0,0,,1.0,main_w3_handler0,2697363,14290746,False,,280577,interval,8499499.roundup,slurm,,132112168.0,corral-repl,,"""3ebbd2d0a61511e69910005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0c0360f21133571'}]","""120""",1,1,120,32.0,,33902058.0,1478654461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-09 01:21:12.672255,5613.0,6.0
2016-11-09 17:16:39.094448,slurm_normal,1478713900.0,0,,1.0,main_w4_handler0,2697363,14297696,False,,338074,interval,8505892.roundup,slurm,,132112168.0,corral-repl,,"""4007251ea6a011e6afc8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0c10bac0a918c93'}]","""120""",1,1,120,32.0,,33902058.0,1478713892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-09 17:51:47.834993,5613.0,8.0
2016-11-14 18:23:37.595138,slurm_normal,1479148052.0,0,,1.0,main_w3_handler1,2894006,14336811,False,,72,interval,8542805.roundup,slurm,,132112168.0,corral-repl,,"""70edbb7aaa9711e6bfe2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5597824a51d46a75b'}]","""120""",1,1,120,32.0,,33902058.0,1479148031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-14 18:27:34.107886,5613.0,21.0
2016-11-14 18:38:34.227396,slurm_normal,1479149196.0,0,,1.0,main_w4_handler1,2894107,14337058,False,,11,interval,8543198.roundup,slurm,,132112168.0,corral-repl,,"""88086e84aa9911e683d6005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527f6a44735b00e48'}]","""120""",1,1,120,32.0,,33902058.0,1479149122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-14 18:46:44.585502,5613.0,74.0
2016-11-15 21:48:36.920829,slurm_normal,1479254019.0,0,,1.0,main_w4_handler0,2853705,14348913,False,,101,interval,8555496.roundup,slurm,,132112168.0,corral-repl,,"""3e830226ab7d11e6808a005056a51846""","""/galaxy-repl/localdata/chrom/bosTau8.len""","""bosTau8""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b73d48b66b399aa9'}]","""120""",1,1,40,32.0,,33902058.0,1479253965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-15 23:53:42.601236,5613.0,54.0
2016-11-22 19:29:48.309520,slurm_normal,1479845452.0,0,,1.0,main_w4_handler1,2904494,14408273,False,,296,interval,8613240.roundup,slurm,,132112168.0,corral-repl,,"""030b055ab0ea11e68280005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27372509}]","""120""",1,1,120,32.0,,,1479845438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-22 20:10:57.702646,5613.0,14.0
2016-11-22 16:21:44.576336,slurm_normal,1479832092.0,0,,1.0,main_w4_handler1,2903478,14406584,False,,950069,interval,8611239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27357915}]","""60""",1,1,210,32.0,,34312714.0,1479831932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-22 16:28:14.998610,5613.0,160.0
2016-11-23 17:57:38.162131,slurm_normal,1479924326.0,0,,1.0,main_w3_handler1,2853705,14417940,False,,11,interval,8622273.roundup,slurm,,132112168.0,corral-repl,,"""4d237606b1a611e6a4a6005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27388253}]","""120""",1,1,120,32.0,,,1479924208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-23 18:05:31.891342,5613.0,118.0
2016-11-23 17:58:32.619226,slurm_normal,1479924367.0,0,,1.0,main_w4_handler1,2853705,14417979,False,,11,interval,8622295.roundup,slurm,,132112168.0,corral-repl,,"""6edb55e8b1a611e68078005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27388295}]","""120""",1,1,120,32.0,,,1479924357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-23 18:06:12.876960,5613.0,10.0
2017-04-07 15:57:58.138086,slurm_normal,1491580698.0,0,,1.0,main_w4_handler1,3063915,15522157,False,,48,interval,9648662.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29120744}]","""120""",1,1,40,32.0,,35281501.0,1491580693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-04-07 15:58:34.439908,5613.0,5.0
2016-12-01 21:46:19.192755,slurm_normal,1480628790.0,0,,1.0,main_w3_handler0,2853705,14466716,False,,24,interval,8660557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau8.len""","""bosTau8""",,"[{'src': 'hda', 'id': 27464766}]","""120""",1,1,40,32.0,,34312714.0,1480628780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-12-01 21:46:30.786989,5613.0,10.0
2017-01-17 16:17:49.333417,slurm_normal,1484670160.0,0,,1.0,main_w3_handler0,2936681,14789632,False,,80588,interval,8952135.roundup,slurm,,132112168.0,corral-repl,,"""76d0d26edcd011e683c4005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27962737}]","""120""",1,1,120,32.0,,,1484670082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-17 16:22:45.178387,5613.0,78.0
2017-01-17 16:52:12.515244,slurm_normal,1484672410.0,0,,1.0,main_w3_handler0,2936681,14790055,False,,25693,interval,8952603.roundup,slurm,,132112168.0,corral-repl,,"""4378c106dcd511e691e2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27963560}]","""120""",1,1,120,32.0,,,1484672390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-17 17:00:13.345393,5613.0,20.0
2017-01-17 17:28:49.471717,slurm_normal,1484674282.0,0,,1.0,main_w4_handler0,2936681,14790876,False,,45781,interval,8953315.roundup,slurm,,132112168.0,corral-repl,,"""61706740dcda11e6847a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27964842}]","""120""",1,1,120,32.0,,,1484674233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-17 17:31:24.439517,5613.0,49.0
2016-11-29 19:49:20.465390,slurm_normal,1480452579.0,0,,1.0,main_w4_handler1,2903478,14447684,False,,950069,interval,8643808.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27357915}]","""60""",1,1,150,32.0,,34312714.0,1480452569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-29 21:32:40.340580,5613.0,10.0
2016-11-30 00:48:28.210456,slurm_normal,1480466963.0,0,,1.0,main_w4_handler0,2853705,14449807,False,,11,interval,8645802.roundup,slurm,,132112168.0,corral-repl,,"""ae8f6b12b69611e6be9a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27439583}]","""120""",1,1,120,32.0,,,1480466955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-30 00:49:25.521288,5613.0,8.0
2016-11-30 00:46:07.394562,slurm_normal,1480466817.0,0,,1.0,main_w3_handler1,2853705,14449726,False,,11,interval,8645744.roundup,slurm,,132112168.0,corral-repl,,"""5ceb9c7cb69611e6a872005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27439500}]","""120""",1,1,120,32.0,,,1480466810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-30 00:46:58.005500,5613.0,7.0
2016-11-30 00:49:16.033751,slurm_normal,1480467022.0,0,,1.0,main_w3_handler0,2853705,14449847,False,,11,interval,8645828.roundup,slurm,,132112168.0,corral-repl,,"""cb4c738ab69611e680c5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27439627}]","""120""",1,1,120,32.0,,,1480467015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-11-30 00:50:24.217680,5613.0,7.0
2017-05-30 17:52:35.414011,slurm_normal,1496166967.0,0,,1.0,main_w3_handler1,3133229,15971200,False,,25265,interval,10067831.roundup,slurm,,132112168.0,corral-repl,,"""be8f26c0456011e7b24a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29821012}]","""120""",1,1,60,32.0,,,1496166961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-05-30 17:56:21.773950,5613.0,6.0
2017-01-17 17:55:00.988099,slurm_normal,1484675787.0,0,,1.0,main_w3_handler1,2936681,14791314,False,,90182,interval,8953786.roundup,slurm,,132112168.0,corral-repl,,"""0d10fcd8dcde11e691e2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27965324}]","""120""",1,1,120,32.0,,,1484675780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-17 17:56:30.862519,5613.0,7.0
2016-11-30 23:37:27.277885,slurm_normal,1480579002.0,0,,1.0,main_w4_handler0,2911803,14457503,False,,12745897,interval,8652900.roundup,slurm,,132112168.0,corral-repl,,"""bb22a474b75511e69bde005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27451761}]","""120""",1,1,120,32.0,,,1480578994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-12-01 07:56:50.070856,5613.0,8.0
2017-01-17 18:17:41.356620,slurm_normal,1484677145.0,0,,1.0,main_w3_handler1,2936681,14791683,False,,49382,interval,8954136.roundup,slurm,,132112168.0,corral-repl,,"""356d85fedce111e68dc8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27965762}]","""120""",1,1,120,32.0,,,1484677138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-17 18:19:07.775836,5613.0,7.0
2017-01-17 19:04:42.862760,slurm_normal,1484680005.0,0,,1.0,main_w3_handler0,2936681,14792169,False,,556111,interval,8954588.roundup,slurm,,132112168.0,corral-repl,,"""c4b0c5b8dce711e6aa37005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27966435}]","""120""",1,1,120,32.0,,,1484679998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-01-17 19:06:50.475242,5613.0,7.0
2016-12-01 20:57:13.044462,slurm_normal,1480626801.0,0,,1.0,main_w3_handler0,2853705,14466454,False,,41,interval,8660361.roundup,slurm,,132112168.0,corral-repl,,"""b538279cb80811e68db7005056a51846""","""/galaxy-repl/localdata/chrom/bosTau8.len""","""bosTau8""",,"[{'src': 'hda', 'id': 27464785}]","""120""",1,1,120,32.0,,,1480626794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-12-01 21:13:21.722147,5613.0,7.0
2016-12-01 23:03:25.352180,slurm_normal,1480633468.0,0,,1.0,main_w3_handler0,2914846,14467302,False,,72,interval,8661044.roundup,slurm,,132111800.0,corral-repl,,"""5513c878b81a11e68490005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27465956}]","""120""",1,1,120,32.0,,,1480633461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-12-01 23:04:31.137267,5613.0,7.0
2016-12-01 22:50:10.208991,slurm_normal,1480632669.0,0,,1.0,main_w4_handler0,2914844,14467183,False,,0,interval,8660964.roundup,slurm,,132112168.0,corral-repl,,"""7fca4788b81811e6966b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27465819}]","""120""",1,1,120,32.0,,,1480632661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-12-01 22:51:11.472863,5613.0,8.0
2016-12-01 23:20:41.469592,slurm_normal,1480634671.0,0,,1.0,main_w3_handler0,2914844,14467484,False,,18,interval,8661169.roundup,slurm,,132112168.0,corral-repl,,"""a677186cb81c11e6a06f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27466185}]","""120""",1,1,120,32.0,,,1480634667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-12-01 23:24:35.648402,5613.0,4.0
2016-12-01 23:23:08.154863,slurm_normal,1480634732.0,0,,1.0,main_w4_handler0,2914872,14467527,False,,12,interval,8661184.roundup,slurm,,132112168.0,corral-repl,,"""16b9d88ab81d11e6bd18005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27466229}]","""120""",1,1,120,32.0,,,1480634727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-12-01 23:25:36.302268,5613.0,5.0
2016-12-02 00:16:14.087812,slurm_normal,1480637929.0,0,,1.0,main_w4_handler1,2914841,14467739,False,,17511,interval,8661410.roundup,slurm,,132112168.0,corral-repl,,"""7c743722b82411e690e6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27466518}]","""120""",1,1,120,32.0,,,1480637924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2016-12-02 00:18:56.451881,5613.0,5.0
