chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcfs,input_vcfs1,input_vcfs10,input_vcfs100,input_vcfs100_filetype,input_vcfs101,input_vcfs101_filetype,input_vcfs102,input_vcfs102_filetype,input_vcfs103,input_vcfs103_filetype,input_vcfs104,input_vcfs104_filetype,input_vcfs105,input_vcfs105_filetype,input_vcfs106,input_vcfs106_filetype,input_vcfs107,input_vcfs107_filetype,input_vcfs108,input_vcfs108_filetype,input_vcfs109,input_vcfs109_filetype,input_vcfs10_filetype,input_vcfs11,input_vcfs110,input_vcfs110_filetype,input_vcfs111,input_vcfs111_filetype,input_vcfs112,input_vcfs112_filetype,input_vcfs113,input_vcfs113_filetype,input_vcfs114,input_vcfs114_filetype,input_vcfs115,input_vcfs115_filetype,input_vcfs116,input_vcfs116_filetype,input_vcfs117,input_vcfs117_filetype,input_vcfs118,input_vcfs118_filetype,input_vcfs119,input_vcfs119_filetype,input_vcfs11_filetype,input_vcfs12,input_vcfs120,input_vcfs120_filetype,input_vcfs121,input_vcfs121_filetype,input_vcfs122,input_vcfs122_filetype,input_vcfs123,input_vcfs123_filetype,input_vcfs124,input_vcfs124_filetype,input_vcfs125,input_vcfs125_filetype,input_vcfs126,input_vcfs126_filetype,input_vcfs127,input_vcfs127_filetype,input_vcfs128,input_vcfs128_filetype,input_vcfs129,input_vcfs129_filetype,input_vcfs12_filetype,input_vcfs13,input_vcfs130,input_vcfs130_filetype,input_vcfs131,input_vcfs131_filetype,input_vcfs132,input_vcfs132_filetype,input_vcfs133,input_vcfs133_filetype,input_vcfs134,input_vcfs134_filetype,input_vcfs135,input_vcfs135_filetype,input_vcfs136,input_vcfs136_filetype,input_vcfs137,input_vcfs137_filetype,input_vcfs138,input_vcfs138_filetype,input_vcfs139,input_vcfs139_filetype,input_vcfs13_filetype,input_vcfs14,input_vcfs140,input_vcfs140_filetype,input_vcfs141,input_vcfs141_filetype,input_vcfs142,input_vcfs142_filetype,input_vcfs143,input_vcfs143_filetype,input_vcfs144,input_vcfs144_filetype,input_vcfs145,input_vcfs145_filetype,input_vcfs146,input_vcfs146_filetype,input_vcfs147,input_vcfs147_filetype,input_vcfs148,input_vcfs148_filetype,input_vcfs149,input_vcfs149_filetype,input_vcfs14_filetype,input_vcfs15,input_vcfs150,input_vcfs150_filetype,input_vcfs151,input_vcfs151_filetype,input_vcfs152,input_vcfs152_filetype,input_vcfs153,input_vcfs153_filetype,input_vcfs154,input_vcfs154_filetype,input_vcfs155,input_vcfs155_filetype,input_vcfs156,input_vcfs156_filetype,input_vcfs15_filetype,input_vcfs16,input_vcfs16_filetype,input_vcfs17,input_vcfs17_filetype,input_vcfs18,input_vcfs18_filetype,input_vcfs19,input_vcfs19_filetype,input_vcfs1_filetype,input_vcfs2,input_vcfs20,input_vcfs20_filetype,input_vcfs21,input_vcfs21_filetype,input_vcfs22,input_vcfs22_filetype,input_vcfs23,input_vcfs23_filetype,input_vcfs24,input_vcfs24_filetype,input_vcfs25,input_vcfs25_filetype,input_vcfs26,input_vcfs26_filetype,input_vcfs27,input_vcfs27_filetype,input_vcfs28,input_vcfs28_filetype,input_vcfs29,input_vcfs29_filetype,input_vcfs2_filetype,input_vcfs3,input_vcfs30,input_vcfs30_filetype,input_vcfs31,input_vcfs31_filetype,input_vcfs32,input_vcfs32_filetype,input_vcfs33,input_vcfs33_filetype,input_vcfs34,input_vcfs34_filetype,input_vcfs35,input_vcfs35_filetype,input_vcfs36,input_vcfs36_filetype,input_vcfs37,input_vcfs37_filetype,input_vcfs38,input_vcfs38_filetype,input_vcfs39,input_vcfs39_filetype,input_vcfs3_filetype,input_vcfs4,input_vcfs40,input_vcfs40_filetype,input_vcfs41,input_vcfs41_filetype,input_vcfs42,input_vcfs42_filetype,input_vcfs43,input_vcfs43_filetype,input_vcfs44,input_vcfs44_filetype,input_vcfs45,input_vcfs45_filetype,input_vcfs46,input_vcfs46_filetype,input_vcfs47,input_vcfs47_filetype,input_vcfs48,input_vcfs48_filetype,input_vcfs49,input_vcfs49_filetype,input_vcfs4_filetype,input_vcfs5,input_vcfs50,input_vcfs50_filetype,input_vcfs51,input_vcfs51_filetype,input_vcfs52,input_vcfs52_filetype,input_vcfs53,input_vcfs53_filetype,input_vcfs54,input_vcfs54_filetype,input_vcfs55,input_vcfs55_filetype,input_vcfs56,input_vcfs56_filetype,input_vcfs57,input_vcfs57_filetype,input_vcfs58,input_vcfs58_filetype,input_vcfs59,input_vcfs59_filetype,input_vcfs5_filetype,input_vcfs6,input_vcfs60,input_vcfs60_filetype,input_vcfs61,input_vcfs61_filetype,input_vcfs62,input_vcfs62_filetype,input_vcfs63,input_vcfs63_filetype,input_vcfs64,input_vcfs64_filetype,input_vcfs65,input_vcfs65_filetype,input_vcfs66,input_vcfs66_filetype,input_vcfs67,input_vcfs67_filetype,input_vcfs68,input_vcfs68_filetype,input_vcfs69,input_vcfs69_filetype,input_vcfs6_filetype,input_vcfs7,input_vcfs70,input_vcfs70_filetype,input_vcfs71,input_vcfs71_filetype,input_vcfs72,input_vcfs72_filetype,input_vcfs73,input_vcfs73_filetype,input_vcfs74,input_vcfs74_filetype,input_vcfs75,input_vcfs75_filetype,input_vcfs76,input_vcfs76_filetype,input_vcfs77,input_vcfs77_filetype,input_vcfs78,input_vcfs78_filetype,input_vcfs79,input_vcfs79_filetype,input_vcfs7_filetype,input_vcfs8,input_vcfs80,input_vcfs80_filetype,input_vcfs81,input_vcfs81_filetype,input_vcfs82,input_vcfs82_filetype,input_vcfs83,input_vcfs83_filetype,input_vcfs84,input_vcfs84_filetype,input_vcfs85,input_vcfs85_filetype,input_vcfs86,input_vcfs86_filetype,input_vcfs87,input_vcfs87_filetype,input_vcfs88,input_vcfs88_filetype,input_vcfs89,input_vcfs89_filetype,input_vcfs8_filetype,input_vcfs9,input_vcfs90,input_vcfs90_filetype,input_vcfs91,input_vcfs91_filetype,input_vcfs92,input_vcfs92_filetype,input_vcfs93,input_vcfs93_filetype,input_vcfs94,input_vcfs94_filetype,input_vcfs95,input_vcfs95_filetype,input_vcfs96,input_vcfs96_filetype,input_vcfs97,input_vcfs97_filetype,input_vcfs98,input_vcfs98_filetype,input_vcfs99,input_vcfs99_filetype,input_vcfs9_filetype,input_vcfs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_vcfs.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-26 07:28:47.130802,slurm_normal,1472196552.0,0,,1.0,main_w4_handler1,2795751,13723600,False,,570694,570694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,505902,,,,,,,,,,,,,,,,,,,,,vcf,492182.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7940911.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52a561428c87c49dd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b543e3dd083c0cd59f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56cfd0e6ac44a498d'}]",32.0,,32354575.0,1472196543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-26 07:29:14.270554,88611.0,9.0
,,2016-08-22 12:57:45.267315,slurm_normal,1471871173.0,0,,1.0,main_w3_handler1,2644468,13697478,False,,1001226509,1001226509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,991288704,,,,,,,,,,,,,,,,,,,,,vcf,1023309343.0,,,,,,,,,,,,,,,,,,,,,vcf,515980.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7913114.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52df0bf09607d9281'}, {'src': 'hda', 'id': 'bbd44e69cb8906b531c11a10dad46696'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d35326cd3ca69be9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5aa7a5e989b3a6224'}]",32.0,,32383634.0,1471870683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-22 13:06:14.453215,37220.0,490.0
,,2016-08-26 07:40:03.873415,slurm_normal,1472197230.0,0,,1.0,main_w4_handler0,2801731,13723679,False,,204923,204923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,204094,,,,,,,,,,,,,,,,,,,,,vcf,175266.0,,,,,,,,,,,,,,,,,,,,,vcf,161415.0,,,,,,,,,,,,,,,,,,,,,vcf,198214.0,,,,,,,,,,,,,,,,,,,,,vcf,188575.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7940999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5133fe4dce5e0af03'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54d1ee2e2f74dcf4b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5eaca117e9dda64d9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5aeb26d390b69259a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b576b76857434ba1e2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bd37e7a832c36cfa'}]",32.0,,31904346.0,1472197218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-26 07:40:31.987854,87973.0,12.0
,,2016-08-26 07:33:05.463270,slurm_normal,1472196805.0,0,,1.0,main_w3_handler1,2743866,13723661,False,,20448,20448,22276.0,,,,,,,,,,,,,,,,,,,,,vcf,21980.0,,,,,,,,,,,,,,,,,,,,,vcf,22478.0,,,,,,,,,,,,,,,,,,,,,vcf,18839.0,,,,,,,,,,,,,,,,,,,,,vcf,22258.0,,,,,,,,,,,,,,,,,,,,,vcf,22467.0,,,,,,,,,,,,,,,vcf,22527.0,vcf,16259.0,vcf,20997.0,vcf,18338.0,vcf,vcf,17558,16782.0,vcf,20508.0,vcf,17025.0,vcf,21170.0,vcf,23913.0,vcf,18331.0,vcf,22287.0,vcf,17300.0,vcf,19679.0,vcf,20906.0,vcf,vcf,22226.0,16258.0,vcf,17816.0,vcf,22216.0,vcf,18573.0,vcf,18132.0,vcf,20413.0,vcf,21631.0,vcf,20404.0,vcf,24100.0,vcf,17855.0,vcf,vcf,17034.0,19371.0,vcf,18327.0,vcf,21174.0,vcf,19164.0,vcf,20649.0,vcf,21705.0,vcf,20154.0,vcf,21425.0,vcf,20834.0,vcf,,,vcf,17042.0,,,,,,,,,,,,,,,,,,,,,vcf,21265.0,,,,,,,,,,,,,,,,,,,,,vcf,22717.0,,,,,,,,,,,,,,,,,,,,,vcf,18575.0,,,,,,,,,,,,,,,,,,,,,vcf,20898.0,,,,,,,,,,,,,,,,,,,,,vcf,vcf,7940982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba5a017794a03ea4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50090f3b0e69b5c2c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c2416b9b517952c9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c5d1f4d84d0e74d5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c04fe95607f5317f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50d4f4dc99d9032dc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5967d636e5838655f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b1784b8a87b1b123'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc4b9cdddb4b7bfd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5529eefb9fd7208be'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54150e017d21c72a2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5748aa6204de67508'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b18162fd53ade925'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55afbf6304c766f27'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5330f659a94424804'}, {'src': 'hda', 'id': 'bbd44e69cb8906b562c42a7bc9d746a2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b515a6c1bac7830639'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c5ebcf407755b853'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58df945e50e250fb1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5da0024b452df652c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59e39efc0ecb7a130'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58a0077206e1986d8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59a4ca4b36101663b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b509fd053f498407a2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b550328c4fbd7f87eb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b550e70748d7d9c1e1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d51dc8abf5f7acc5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a6b257f2562cab76'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f571afd4285940d7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c19bcc877f786fde'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5280f55886b25bc9f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55afc748521974e55'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57fb6ff41baf96214'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e1a2584c7378b054'}, {'src': 'hda', 'id': 'bbd44e69cb8906b579a518533a365727'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e48d459ee36bc12c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b566ab8e2ac6c1d75c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58250061a673613fd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bfaf91e78091f052'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59e0a5452cee7d5ef'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f150ab7c6beebc9f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dbea6c29db5f4f15'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59d1f22fad7a619b6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fa952a00d6425e50'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b51f50c5d24e6672'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5741abf4d7e52a504'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cd6cba37dcf8b95d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a2027923b5ef5d05'}]",32.0,,32568001.0,1472196797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-26 07:33:26.645392,32852.0,8.0
,,2016-08-27 17:05:08.390008,slurm_normal,1472317537.0,0,,1.0,main_w3_handler0,2798687,13731623,False,,172207431,172207431,622838612.0,,,,,,,,,,,,,,,,,,,,,vcf,630683252.0,,,,,,,,,,,,,,,,,,,,,vcf,551673939.0,,,,,,,,,,,,,,,,,,,,,vcf,603429081.0,,,,,,,,,,,,,,,,,,,,,vcf,413859472.0,,,,,,,,,,,,,,,,,,,,,vcf,445588504.0,,,,,,,,,,,,,,,vcf,377589230.0,vcf,419415671.0,vcf,352646677.0,vcf,362645238.0,vcf,vcf,816129904,281811509.0,vcf,286176807.0,vcf,172361888.0,vcf,,,,,,,,,,,,,,,vcf,904420825.0,,,,,,,,,,,,,,,,,,,,,vcf,889502803.0,,,,,,,,,,,,,,,,,,,,,vcf,1098303722.0,,,,,,,,,,,,,,,,,,,,,vcf,780206304.0,,,,,,,,,,,,,,,,,,,,,vcf,1004003098.0,,,,,,,,,,,,,,,,,,,,,vcf,711343185.0,,,,,,,,,,,,,,,,,,,,,vcf,731231991.0,,,,,,,,,,,,,,,,,,,,,vcf,vcf,7950180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c040d03f8d9236f8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c4932ad604df4906'}, {'src': 'hda', 'id': 'bbd44e69cb8906b513fd10d7e0f7ad9c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5052db21780a4f271'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56ca6c8ed64af57a6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b592a3678aa44db21a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f7c387c794cd300a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57bad6561dd7fe4c2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b27a3b7311dacd58'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56e1e6ec62bbd229e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c43ab4d25079fd03'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52487bbbf3458fc61'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55e1b994295e1ae3c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50e52509d884e552a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d84e18826e022dca'}, {'src': 'hda', 'id': 'bbd44e69cb8906b575127f849beb8ddb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ecb09701be73ac0d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5753a214937452dbc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56ee962f8625f2bd3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59907107ac42803dd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50c50e995b730c57c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b554aa2206ee26c687'}]",32.0,,32431803.0,1472317524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-27 17:05:39.722830,88856.0,13.0
,,2016-08-27 17:10:36.497322,slurm_normal,1472317859.0,0,,1.0,main_w4_handler0,2798687,13731666,False,,172207431,172207431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,172361888,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7950197.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c040d03f8d9236f8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b554aa2206ee26c687'}]",32.0,,32431803.0,1472317851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-27 17:11:04.810436,88856.0,8.0
,,2016-08-28 02:01:30.279164,slurm_normal,1472350664.0,0,,1.0,main_w3_handler0,2803431,13733740,False,,746054,746054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,672432,,,,,,,,,,,,,,,,,,,,,vcf,675863.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7952608.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b591cebe22956a4dd2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59206fde48c4eec4a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b528bd5581f0c24705'}]",32.0,,31430675.0,1472350658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-28 02:17:46.579585,87279.0,6.0
,,2016-08-28 02:36:51.822734,slurm_normal,1472351834.0,0,,1.0,main_w4_handler0,2803431,13733880,False,,602628,602628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,534354,,,,,,,,,,,,,,,,,,,,,vcf,518726.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7952686.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b88752baa0d4dd5d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b582083426e8eeaed8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f2844ca5d7886877'}]",32.0,,31430675.0,1472351823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-28 02:37:16.738827,87279.0,11.0
,,2016-08-28 12:54:17.263748,slurm_normal,1472388877.0,0,,1.0,main_w4_handler0,2798687,13735185,False,,286176807,286176807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,172361888,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7954184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50c50e995b730c57c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b554aa2206ee26c687'}]",32.0,,32431803.0,1472388872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-28 12:54:38.604233,88856.0,5.0
,,2016-08-28 20:43:46.768087,slurm_normal,1472418677.0,0,,1.0,main_w4_handler1,2804443,13736865,False,,403195,403195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,393167,,,,,,,,,,,,,,,,,,,,,vcf,393167.0,,,,,,,,,,,,,,,,,,,,,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vcf,7956235.roundup,slurm,,132112168.0,corral-repl,,"""1bb5fee86d6011e69842005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506c84b0ef4454e43'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c40023388335f08e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5da20c25bbe911972'}]",32.0,,32559067.0,1472418671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/0.0.4,0.0.4,,2016-08-28 21:11:19.292858,88308.0,6.0
