chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage_max,parameters.coverage_min,parameters.coverage_step,parameters.dbkey,parameters.filter_by_flags.__current_case__,parameters.filter_by_flags.exclude_flags,parameters.filter_by_flags.filter_flags,parameters.filter_by_flags.require_flags,parameters.gc_depth,parameters.input_file.values,parameters.input_file|__identifier__,parameters.insert_size,parameters.most_inserts,parameters.read_length,parameters.remove_dups,parameters.split_output.__current_case__,parameters.split_output.generate_tables,parameters.split_output.split_output_selector,parameters.trim_quality,parameters.use_reference.__current_case__,parameters.use_reference.reference_source.__current_case__,parameters.use_reference.reference_source.ref_file,parameters.use_reference.reference_source.ref_file.values,parameters.use_reference.reference_source.reference_source_selector,parameters.use_reference.use_ref_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,use_reference|ref_file,use_reference|ref_file_filetype,user_id,runtime
,,2017-11-30 15:32:03.195789,slurm_normal,1512055966.0,0,,1.0,main_w4_handler0,3346623,17651735,False,,304535299,bam,11710478,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32649525}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,42353374.0,1512055935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-11-30 15:32:47.451426,,,117634.0,31.0
,,2017-11-30 15:50:17.614863,slurm_normal,1512058728.0,0,,1.0,main_w4_handler0,3344403,17651892,False,,3224508573,bam,11710956,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32650466}]","""FT-1-""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",0,1.0,,"[{'src': 'hda', 'id': 32605638}]",history,yes,32.0,,42347264.0,1512058356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-11-30 16:18:50.710463,841878399.0,fasta,75878.0,372.0
,,2017-11-30 15:50:18.031766,slurm_normal,1512074329.0,0,,1.0,main_w4_handler0,3344403,17651893,False,,3278676413,bam,11713536,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32650467}]","""FT-2-""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",0,1.0,,"[{'src': 'hda', 'id': 32605638}]",history,yes,32.0,,42347264.0,1512073927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-11-30 20:38:53.028390,841878399.0,fasta,75878.0,402.0
,,2017-11-30 15:50:18.654892,slurm_normal,1512079002.0,0,,1.0,main_w3_handler0,3344403,17651894,False,,2944429134,bam,11714156,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32650468}]","""FT-3-""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",0,1.0,,"[{'src': 'hda', 'id': 32605638}]",history,yes,32.0,,42347264.0,1512078669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-11-30 21:56:43.970483,841878399.0,fasta,75878.0,333.0
,,2018-01-15 18:08:18.950040,slurm_normal,1516039711.0,0,,1.0,main_w3_handler1,2923102,18040887,False,,93651594,sam,12118097,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33320969}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,43204573.0,1516039704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-15 18:08:33.360308,,,80775.0,7.0
,,2018-01-15 18:08:19.263765,slurm_normal,1516039710.0,0,,1.0,main_w3_handler1,2923102,18040888,False,,92124945,sam,12118098,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33320970}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,43204573.0,1516039704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-15 18:08:33.552804,,,80775.0,6.0
,,2018-01-15 19:08:45.748097,slurm_normal,1516043450.0,0,,1.0,main_w3_handler0,3144041,18041293,False,,1725290924,bam,12118552,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33321267}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,43203770.0,1516043335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-15 19:10:51.526062,,,107282.0,115.0
,,2018-01-15 20:08:45.615000,slurm_normal,1516046968.0,0,,1.0,main_w3_handler0,3386849,18041797,False,,728504613,bam,12119002,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33321612}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,43106829.0,1516046929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-15 20:09:29.852853,,,111518.0,39.0
,,2017-12-01 08:00:25.168389,slurm_normal,1512128195.0,0,,1.0,main_w3_handler0,3347975,17658001,False,,3132436374,bam,11721043,slurm,,132112168.0,corral-repl,,"""9de4aa50d66d11e7aad5005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32663063}]","""Control-H2O_1""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",0,1.0,,"[{'src': 'hda', 'id': 32662792}]",history,yes,32.0,,,1512127829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-01 11:36:37.571909,841878399.0,fasta,75878.0,366.0
,,2017-12-01 08:00:25.586153,slurm_normal,1512132736.0,0,,1.0,main_w3_handler1,3347975,17658003,False,,2672391822,bam,11721830,slurm,,132112168.0,corral-repl,,"""9de4aa50d66d11e7aad5005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32663065}]","""Control-H2O_3""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",0,1.0,,"[{'src': 'hda', 'id': 32662792}]",history,yes,32.0,,,1512132420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-01 12:52:58.482203,841878399.0,fasta,75878.0,316.0
,,2017-12-01 08:00:25.323109,slurm_normal,1512132925.0,0,,1.0,main_w3_handler0,3347975,17658002,False,,3108470215,bam,11721870,slurm,,132112168.0,corral-repl,,"""9de4aa50d66d11e7aad5005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32663064}]","""Control-H2O_2""","""8000""","""0.99""","""""","""false""",0,,no,"""0""",0,1.0,,"[{'src': 'hda', 'id': 32662792}]",history,yes,32.0,,,1512132577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-01 12:57:35.175294,841878399.0,fasta,75878.0,348.0
,,2018-01-16 08:19:46.526058,slurm_normal,1516090905.0,0,,1.0,main_w3_handler0,3144041,18045426,False,,1725290924,bam,12122785,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33326854}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,43203770.0,1516090789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-16 08:21:46.291531,,,107282.0,116.0
,,2018-01-16 08:19:17.677744,slurm_normal,1516090855.0,0,,1.0,main_w4_handler1,3144041,18045425,False,,1337201022,bam,12122784,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33327064}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,43203770.0,1516090761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-16 08:20:56.969804,,,107282.0,94.0
,,2018-01-16 08:19:46.748017,slurm_normal,1516090934.0,0,,1.0,main_w4_handler1,3144041,18045427,False,,2045507095,bam,12122786,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33326870}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,43203770.0,1516090791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-16 08:22:15.387684,,,107282.0,143.0
,,2018-01-16 08:19:48.865170,slurm_normal,1516091100.0,0,,1.0,main_w3_handler0,3144041,18045432,False,,1530984328,bam,12122809,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33327038}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,43203770.0,1516090998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-16 08:25:02.454448,,,107282.0,102.0
,,2018-01-16 08:19:48.481241,slurm_normal,1516090995.0,0,,1.0,main_w4_handler1,3144041,18045431,False,,1913449460,bam,12122788,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33327013}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,43203770.0,1516090860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-16 08:23:16.808460,,,107282.0,135.0
,,2017-12-02 04:36:50.396053,slurm_normal,1512189842.0,0,,1.0,main_w3_handler0,3332927,17672437,False,,5937491703,bam,11732972,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""1000""","""1""","""1""","""hg38Patch11""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32688113}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,42124260.0,1512189424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-02 04:44:04.192320,,,76356.0,418.0
,,2017-12-02 04:36:07.908211,slurm_normal,1512189795.0,0,,1.0,main_w4_handler0,3332927,17672435,False,,5909269679,bam,11732970,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""1000""","""1""","""1""","""hg38Patch11""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32681206}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,42124260.0,1512189377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-02 04:43:16.391560,,,76356.0,418.0
,,2017-12-02 15:08:01.743780,slurm_normal,1512227296.0,0,,1.0,main_w3_handler1,3240454,17675004,False,,10393394,bam,11736313,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32692271}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41533661.0,1512227291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-02 15:08:18.385652,,,82030.0,5.0
,,2018-01-16 10:59:01.149786,slurm_normal,1516100350.0,0,,1.0,main_w3_handler0,2923102,18046770,False,,17754058,bam,12124196,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33327242}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41564839.0,1516100345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-16 10:59:13.487658,,,80775.0,5.0
,,2017-12-02 18:27:03.507747,slurm_normal,1512239260.0,0,,1.0,main_w3_handler1,3274082,17676546,False,,472473967,bam,11739043,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""","""1000""","""1""","""1""","""papHam""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32694266}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,42265434.0,1512239234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-02 18:27:40.916774,,,112684.0,26.0
,,2018-01-16 10:59:01.534927,slurm_normal,1516100350.0,0,,1.0,main_w4_handler0,2923102,18046771,False,,18639591,bam,12124197,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33327243}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41564839.0,1516100345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-16 10:59:12.209295,,,80775.0,5.0
,,2017-12-03 13:51:07.746675,slurm_normal,1512309187.0,0,,1.0,main_w4_handler1,3273029,17681135,False,,1333207003,bam,11743637,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824685}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512309085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-03 13:53:08.872464,,,8352.0,102.0
,,2017-12-03 13:47:35.940031,slurm_normal,1512308943.0,0,,1.0,main_w3_handler0,3273029,17681106,False,,881693226,bam,11743612,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824684}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512308868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-03 13:49:04.340390,,,8352.0,75.0
,,2017-12-03 13:51:15.661112,slurm_normal,1512309191.0,0,,1.0,main_w4_handler0,3273029,17681136,False,,1317338444,bam,11743638,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824688}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512309088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-03 13:53:12.675748,,,8352.0,103.0
,,2018-01-16 11:47:41.556337,slurm_normal,1516103271.0,0,,1.0,main_w4_handler0,2923102,18047773,False,,18639591,bam,12124926,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 33327243}]",,"""8000""","""0.99""","""""","""false""",1,['rl'],yes,"""0""",1,,,,,no,32.0,,41564839.0,1516103266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2018-01-16 11:47:54.413147,,,80775.0,5.0
,,2017-12-04 07:26:50.766268,slurm_normal,1512372569.0,0,,1.0,main_w4_handler0,3231575,17686761,False,,2110711316,bam,11751333,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31119860}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,42438002.0,1512372417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 07:29:30.788573,,,110489.0,152.0
,,2017-12-04 04:29:53.268487,slurm_normal,1512361804.0,0,,1.0,main_w3_handler0,3351351,17686115,False,,10104976,bam,11750641,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32711577}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,42431845.0,1512361799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 04:30:05.832969,,,,5.0
,,2017-12-04 07:27:30.566821,slurm_normal,1512372802.0,0,,1.0,main_w4_handler0,3231575,17686764,False,,5087187313,bam,11751336,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31120642}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,42438002.0,1512372459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 07:33:23.880581,,,110489.0,343.0
,,2017-12-04 09:36:17.227767,slurm_normal,1512380482.0,0,,1.0,main_w4_handler1,3273029,17687470,False,,1658804112,bam,11752087,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824669}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512380362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 09:41:23.601938,,,8352.0,120.0
,,2017-12-04 07:16:28.705284,slurm_normal,1512372069.0,0,,1.0,main_w4_handler0,3231575,17686712,False,,3650910717,bam,11751282,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31119859}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,42438002.0,1512371801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 07:21:11.839104,,,110489.0,268.0
,,2017-12-04 07:27:11.664079,slurm_normal,1512372854.0,0,,1.0,main_w4_handler1,3231575,17686763,False,,6010325101,bam,11751335,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31120640}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,42438002.0,1512372439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 07:34:16.592010,,,110489.0,415.0
,,2017-12-04 09:36:46.555748,slurm_normal,1512380536.0,0,,1.0,main_w4_handler0,3273029,17687473,False,,1646532424,bam,11752090,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824694}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512380415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 09:42:18.576245,,,8352.0,121.0
,,2017-12-04 09:37:56.167104,slurm_normal,1512380587.0,0,,1.0,main_w4_handler0,3273029,17687483,False,,1430994786,bam,11752098,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824677}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512380482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 09:43:09.389480,,,8352.0,105.0
,,2017-12-04 09:34:22.801387,slurm_normal,1512380277.0,0,,1.0,main_w3_handler1,3273029,17687460,False,,2860675683,bam,11752065,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824710}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512380074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 09:37:59.442289,,,8352.0,203.0
,,2017-12-04 09:29:31.874310,slurm_normal,1512379796.0,0,,1.0,main_w4_handler1,3238768,17687441,False,,224337589,bam,11752041,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32676661}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41211850.0,1512379780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 09:29:58.316843,,,21253.0,16.0
,,2017-12-04 09:27:28.022138,slurm_normal,1512379887.0,0,,1.0,main_w3_handler0,3238768,17687432,False,,3122754376,bam,11752034,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1000""","""1""","""1""","""?""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 32676660}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,41211850.0,1512379655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 09:31:29.151291,,,21253.0,232.0
,,2017-12-04 09:38:23.287740,slurm_normal,1512380476.0,0,,1.0,main_w3_handler0,3273029,17687486,False,,974346269,bam,11752089,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824682}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512380393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 09:41:17.862360,,,8352.0,83.0
,,2017-12-04 09:36:55.999047,slurm_normal,1512380566.0,0,,1.0,main_w4_handler0,3273029,17687476,False,,1935449119,bam,11752092,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824697}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512380420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 09:42:47.478941,,,8352.0,146.0
,,2017-12-04 09:35:39.686583,slurm_normal,1512380258.0,0,,1.0,main_w4_handler0,3273029,17687467,False,,1514261383,bam,11752071,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""1000""","""1""","""1""","""hg19""",1.0,,nofilter,,"""20000.0""","[{'src': 'hda', 'id': 31824660}]",,"""8000""","""0.99""","""""","""false""",0,,no,"""0""",1,,,,,no,32.0,,40998226.0,1512380150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.1,2.0.1,,2017-12-04 09:37:40.154933,,,8352.0,108.0
