chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,in_sam,in_sam_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.in_sam,parameters.in_sam.values,parameters.m,parameters.n,parameters.saveDiscarded,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-17 16:58:46.989582,slurm_normal,1513567289.0,0,,1.0,main_w4_handler0,3368438,17830961,False,86822239,sam,,11907204,slurm,,132112168.0,corral-repl,,"""7adc22d2e34b11e79225005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973247}]","""5""","""15""","""false""",32.0,,,1513567281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 03:21:31.173115,73233.0,8.0
,,2017-09-22 23:57:29.996134,slurm_normal,1506125439.0,0,,1.0,main_w4_handler1,2951420,16905219,False,54181708,sam,,10974504.roundup,slurm,,132112168.0,corral-repl,,"""bbd243909ff111e7bf68005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31376743}]","""100""","""100""","""false""",32.0,,,1506125428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-23 00:11:02.284699,97841.0,11.0
,,2017-09-23 02:43:37.335471,slurm_normal,1506135217.0,0,,1.0,main_w4_handler0,2951420,16905728,False,25,sam,,10974985.roundup,slurm,,132112168.0,corral-repl,,"""f0b3f9aca00811e791d0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31377465}]","""100""","""100""","""false""",32.0,,,1506135213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-23 02:53:50.251573,97841.0,4.0
,,2017-12-17 17:01:23.896098,slurm_normal,1513567465.0,0,,1.0,main_w4_handler0,3368434,17831090,False,466617202,sam,,11907234,slurm,,132112168.0,corral-repl,,"""d9cc835ee34b11e78c7c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973400}]","""5""","""15""","""false""",32.0,,,1513567434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 03:24:26.759310,73233.0,31.0
,,2017-09-24 03:53:34.203923,slurm_normal,1506225706.0,0,,1.0,main_w3_handler1,3264431,16911297,False,80277965,sam,,10980828.roundup,slurm,,132112168.0,corral-repl,,"""eaa31114a0db11e791d0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31386047}]","""100""","""100""","""false""",32.0,,,1506225691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-24 04:01:48.002300,97841.0,15.0
,,2017-09-24 10:09:40.859439,slurm_normal,1506247869.0,0,,1.0,main_w3_handler1,2951420,16912221,False,25,sam,,10981823.roundup,slurm,,132112168.0,corral-repl,,"""6db57090a11011e7a23d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31387277}]","""100""","""100""","""false""",32.0,,,1506247864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-24 10:11:14.252659,97841.0,5.0
,,2017-12-17 17:03:06.049274,slurm_normal,1513575276.0,0,,1.0,main_w4_handler0,3368432,17831179,False,66128137,sam,,11907961,slurm,,132112168.0,corral-repl,,"""19006022e34c11e78c7c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973505}]","""5""","""15""","""false""",32.0,,,1513575269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 05:34:37.900441,73233.0,7.0
,,2017-12-17 17:03:06.753342,slurm_normal,1513575234.0,0,,1.0,main_w3_handler0,3368432,17831180,False,288057829,sam,,11907941,slurm,,132112168.0,corral-repl,,"""19006022e34c11e78c7c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973506}]","""5""","""15""","""false""",32.0,,,1513575213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 05:33:55.992992,73233.0,21.0
,,2017-12-17 17:02:18.072615,slurm_normal,1513575269.0,0,,1.0,main_w3_handler1,3368433,17831135,False,219683884,sam,,11907957,slurm,,132112168.0,corral-repl,,"""fc0ade52e34b11e7bdf4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973453}]","""5""","""15""","""false""",32.0,,,1513575253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 05:34:31.228185,73233.0,16.0
,,2017-12-17 17:02:17.659771,slurm_normal,1513575226.0,0,,1.0,main_w4_handler0,3368433,17831134,False,50364322,sam,,11907945,slurm,,132112168.0,corral-repl,,"""fc0ade52e34b11e7bdf4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973452}]","""5""","""15""","""false""",32.0,,,1513575219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 05:33:48.910090,73233.0,7.0
,,2017-12-17 17:03:56.118748,slurm_normal,1513575370.0,0,,1.0,main_w4_handler0,3368431,17831223,False,402316575,sam,,11907984,slurm,,132112168.0,corral-repl,,"""37b19356e34c11e7882f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973558}]","""5""","""15""","""false""",32.0,,,1513575345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 05:36:12.881776,73233.0,25.0
,,2017-09-26 00:08:43.176879,slurm_normal,1506385517.0,0,,1.0,main_w3_handler1,2951420,16929781,False,37405515,sam,,10999453.roundup,slurm,,132112168.0,corral-repl,,"""d556197ca24e11e79d78005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31414208}]","""100""","""100""","""false""",32.0,,,1506385507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-26 00:25:19.341467,97841.0,10.0
,,2017-09-26 00:43:49.359504,slurm_normal,1506387072.0,0,,1.0,main_w3_handler1,2951420,16930038,False,37405515,sam,,10999610.roundup,slurm,,132112168.0,corral-repl,,"""bea8076ca25311e7bbfa005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31415040}]","""100""","""100""","""false""",32.0,,,1506387062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-26 00:51:15.965867,97841.0,10.0
,,2017-09-26 00:58:45.076468,slurm_normal,1506388454.0,0,,1.0,main_w4_handler1,2951420,16930101,False,37808889,sam,,10999725.roundup,slurm,,132112168.0,corral-repl,,"""cecfa4d6a25511e7bbfa005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31415107}]","""100""","""100""","""false""",32.0,,,1506388445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-26 01:14:20.707906,97841.0,9.0
,,2017-09-26 01:28:45.080553,slurm_normal,1506389846.0,0,,1.0,main_w4_handler0,2958220,16930273,False,126010037,sam,,10999869.roundup,slurm,,132112168.0,corral-repl,,"""07811130a25a11e7b38d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31415416}]","""100""","""100""","""false""",32.0,,,1506389820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-26 01:37:36.942444,97841.0,26.0
,,2017-09-26 02:31:33.321505,slurm_normal,1506393493.0,0,,1.0,main_w3_handler1,2958220,16930800,False,126010037,sam,,11000325.roundup,slurm,,132112168.0,corral-repl,,"""cd607ebaa26211e78df2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31417908}]","""100""","""100""","""false""",32.0,,,1506393471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-26 02:38:15.810260,97841.0,22.0
,,2017-09-26 02:55:29.591010,slurm_normal,1506394939.0,0,,1.0,main_w4_handler1,2958220,16930973,False,126010037,sam,,11000558.roundup,slurm,,132112168.0,corral-repl,,"""264ba5cea26611e78bde005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31418246}]","""100""","""100""","""false""",32.0,,,1506394917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-26 03:02:24.593445,97841.0,22.0
,,2017-09-26 04:11:44.681305,slurm_normal,1506399584.0,0,,1.0,main_w3_handler1,2958220,16931302,False,40549701,sam,,11000939.roundup,slurm,,132112168.0,corral-repl,,"""ccbc2f96a27011e780e5005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31418853}]","""100""","""100""","""false""",32.0,,,1506399575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-26 04:19:46.657460,97841.0,9.0
,,2017-12-17 17:06:20.497443,slurm_normal,1513582630.0,0,,1.0,main_w3_handler0,3368425,17831354,False,114029029,sam,,11908683,slurm,,132112168.0,corral-repl,,"""905d11c4e34c11e7b376005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973714}]","""5""","""15""","""false""",32.0,,,1513582620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 07:37:12.670300,73233.0,10.0
,,2017-09-25 07:00:40.145584,slurm_normal,1506474929.0,0,,1.0,main_w3_handler1,3265232,16918466,False,236,sam,,11011224.roundup,slurm,,132112168.0,corral-repl,,"""368ef384a1bf11e793cb005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31397921}]","""5""","""5""","""false""",32.0,,,1506474925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-27 01:15:34.519948,84316.0,4.0
,,2017-09-25 07:00:39.474095,slurm_normal,1506474559.0,0,,1.0,main_w4_handler0,3265232,16918465,False,80974850,sam,,11011198.roundup,slurm,,132112168.0,corral-repl,,"""368ef384a1bf11e793cb005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31397920}]","""5""","""5""","""false""",32.0,,,1506474550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-27 01:09:24.726377,84316.0,9.0
,,2017-09-27 08:33:22.742986,slurm_normal,1506503037.0,0,,1.0,main_w4_handler0,3268004,16943644,False,236,sam,,11013366.roundup,slurm,,132112168.0,corral-repl,,"""7d44bdb8a35e11e7ab35005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31437446}]","""5""","""5""","""false""",32.0,,,1506503033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-27 09:03:59.601094,84316.0,4.0
,,2017-09-27 08:33:22.274486,slurm_normal,1506502723.0,0,,1.0,main_w4_handler0,3268004,16943643,False,61872603,sam,,11013307.roundup,slurm,,132112168.0,corral-repl,,"""7d44bdb8a35e11e7ab35005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31437445}]","""5""","""5""","""false""",32.0,,,1506502715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-27 08:58:45.233145,84316.0,8.0
,,2017-12-17 17:04:39.862051,slurm_normal,1513589599.0,0,,1.0,main_w3_handler1,3368430,17831266,False,234035245,sam,,11909378,slurm,,132112168.0,corral-repl,,"""51cfa8f4e34c11e78ee2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973609}]","""5""","""15""","""false""",32.0,,,1513589583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 09:33:20.970619,73233.0,16.0
,,2017-12-17 17:04:39.477919,slurm_normal,1513589537.0,0,,1.0,main_w4_handler0,3368430,17831265,False,57873313,sam,,11909364,slurm,,132112168.0,corral-repl,,"""51cfa8f4e34c11e78ee2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32973608}]","""5""","""15""","""false""",32.0,,,1513589530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-18 09:32:19.754707,73233.0,7.0
,,2017-10-05 12:31:53.060900,slurm_normal,1507208781.0,0,,1.0,main_w3_handler0,3276417,17030601,False,126010037,sam,,11087209.roundup,slurm,,132112168.0,corral-repl,,"""23bfd84ca9c911e7bdf1005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31569241}]","""100""","""100""","""false""",32.0,,,1507208759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-10-05 13:09:02.972842,97841.0,22.0
,,2017-09-27 18:17:21.381666,slurm_normal,1506545529.0,0,,1.0,main_w4_handler0,3268684,16951802,False,7578847,sam,,11021364.roundup,slurm,,132112168.0,corral-repl,,"""f74f41b8a3af11e788dd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31450100}]","""5""","""5""","""false""",32.0,,,1506545525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-27 20:52:16.919251,73233.0,4.0
,,2017-10-05 11:47:15.550059,slurm_normal,1507205302.0,0,,1.0,main_w4_handler0,3276417,17030184,False,126010037,sam,,11086670.roundup,slurm,,132112168.0,corral-repl,,"""e26911e8a9c211e79e3a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31568624}]","""100""","""100""","""false""",32.0,,,1507205280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-10-05 12:08:32.407809,97841.0,22.0
,,2018-03-02 11:41:23.528913,slurm_normal,1520021305.0,0,7680.0,1.0,main_w3_handler1,3449272,18579184,False,370042220,sam,,12680727,slurm,,132112168.0,corral-repl,,"""9169e14e1e0e11e8911d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34167514}]","""5""","""5""","""false""",32.0,,,1520021279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-02 20:08:28.546007,84316.0,26.0
,,2017-09-27 23:17:05.202796,slurm_normal,1506569788.0,0,,1.0,main_w3_handler0,3268925,16954022,False,7578847,sam,,11023804.roundup,slurm,,132112168.0,corral-repl,,"""f2f6e93ea3d911e78c12005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31453491}]","""5""","""5""","""false""",32.0,,,1506569784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-28 03:36:35.590348,73233.0,4.0
,,2017-09-28 14:47:37.608835,slurm_normal,1506621055.0,0,,1.0,main_w4_handler0,3269621,16962621,False,7578847,sam,,11033302.roundup,slurm,,132112168.0,corral-repl,,"""ea7e72a4a45b11e78cb6005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31466222}]","""5""","""5""","""false""",32.0,,,1506621050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-28 17:51:00.102747,73233.0,5.0
,,2017-09-28 14:57:24.640107,slurm_normal,1506611090.0,0,,1.0,main_w4_handler0,3269646,16962881,False,42430966,sam,,11030452.roundup,slurm,,132112168.0,corral-repl,,"""5308940ca45d11e7b9cd005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31466388}]","""5""","""5""","""false""",32.0,,,1506611064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-09-28 15:04:58.160207,73233.0,26.0
,,2018-03-02 11:41:23.002555,slurm_normal,1520021044.0,0,7680.0,1.0,main_w4_handler1,3449272,18579183,False,25893302,sam,,12680670,slurm,,132112168.0,corral-repl,,"""9169e14e1e0e11e8911d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34167513}]","""5""","""5""","""false""",32.0,,,1520021039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-02 20:04:07.535131,84316.0,5.0
,,2017-10-06 11:53:04.148229,slurm_normal,1507460387.0,0,,1.0,main_w3_handler0,3277663,17038878,False,236,sam,,11107208.roundup,slurm,,132112168.0,corral-repl,,"""dec27c9eaa8c11e7bec1005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31582647}]","""5""","""5""","""false""",32.0,,,1507460382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-10-08 10:59:50.455984,84316.0,5.0
,,2017-12-19 08:43:25.786249,slurm_normal,1513752725.0,0,,1.0,main_w3_handler0,3370148,17845377,False,730532833,sam,,11928576,slurm,,132112168.0,corral-repl,,"""a01c5b68e49811e784e0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32998838}]","""5""","""5""","""false""",32.0,,,1513752672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-20 06:52:06.693566,84316.0,53.0
,,2017-12-19 08:43:24.981285,slurm_normal,1513752292.0,0,,1.0,main_w4_handler1,3370148,17845376,False,45871784,sam,,11928539,slurm,,132112168.0,corral-repl,,"""a01c5b68e49811e784e0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32998837}]","""5""","""5""","""false""",32.0,,,1513752285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-20 06:44:53.749140,84316.0,7.0
,,2017-12-20 08:58:03.141390,slurm_normal,1513781931.0,0,,1.0,main_w3_handler0,3371367,17856734,False,605532595,sam,,11932842,slurm,,132112168.0,corral-repl,,"""d809206ce56311e7ac97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33015671}]","""5""","""5""","""false""",32.0,,,1513781888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-20 14:58:54.273473,84316.0,43.0
,,2018-03-02 18:00:01.680791,slurm_normal,1520037118.0,0,7680.0,1.0,main_w3_handler0,3449709,18584504,False,110909943,sam,,12682978,slurm,,132112168.0,corral-repl,,"""7531e4241e4311e8b53c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34175396}]","""5""","""15""","""false""",32.0,,,1520037110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-03 00:32:01.090784,73233.0,8.0
,,2018-03-02 18:00:03.087297,slurm_normal,1520037300.0,0,7680.0,1.0,main_w3_handler1,3449709,18584505,False,457004403,sam,,12683001,slurm,,132112168.0,corral-repl,,"""7531e4241e4311e8b53c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34175397}]","""5""","""15""","""false""",32.0,,,1520037271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-03 00:35:01.102986,73233.0,29.0
,,2018-01-25 09:39:34.387339,slurm_normal,1516926910.0,0,,1.0,main_w4_handler1,3404805,18152655,False,605782210,sam,,12241546,slurm,,132112168.0,corral-repl,,"""5857a55201b311e88af4005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33493639}]","""5""","""5""","""false""",32.0,,,1516926872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-01-26 00:35:18.077528,84316.0,38.0
,,2017-12-21 06:24:17.736587,slurm_normal,1513837854.0,0,,1.0,main_w4_handler0,3045246,17867017,False,152002181,sam,,11939279,slurm,,132112168.0,corral-repl,,"""89397e1ee61711e79dd1005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33031704}]","""100""","""100""","""false""",32.0,,,1513837829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-21 06:30:57.804781,85984.0,25.0
,,2017-10-11 14:11:22.237868,slurm_normal,1507731113.0,0,,1.0,main_w4_handler1,3283252,17078503,False,78724852,sam,,11134324.roundup,slurm,,132112168.0,corral-repl,,"""ff283d84ae8d11e79fe1005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31650308}]","""5""","""5""","""false""",32.0,,,1507731105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-10-11 14:11:55.929230,61346.0,8.0
,,2017-10-11 14:11:24.253415,slurm_normal,1507731138.0,0,,1.0,main_w4_handler1,3283252,17078504,False,451393885,sam,,11134327.roundup,slurm,,132112168.0,corral-repl,,"""ff283d84ae8d11e79fe1005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31650309}]","""5""","""5""","""false""",32.0,,,1507731119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-10-11 14:12:21.504748,61346.0,19.0
,,2017-12-20 15:07:18.424297,slurm_normal,1513837884.0,0,,1.0,main_w4_handler1,3370383,17860143,False,453705274,sam,,11939283,slurm,,132112168.0,corral-repl,,"""6de60c16e59711e787e7005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33020711}]","""5""","""5""","""false""",32.0,,,1513837855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-21 06:31:26.767461,84316.0,29.0
,,2017-12-21 16:03:45.265695,slurm_normal,1513877234.0,0,,1.0,main_w3_handler1,3372669,17871759,False,106597388,sam,,11945123,slurm,,132112168.0,corral-repl,,"""6391ed80e66811e7bb62005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33039214}]","""5""","""15""","""false""",32.0,,,1513877224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-21 17:27:16.360694,73233.0,10.0
,,2017-12-21 16:10:02.695339,slurm_normal,1513879438.0,0,,1.0,main_w4_handler1,3372664,17871913,False,134526754,sam,,11945613,slurm,,132112168.0,corral-repl,,"""1dbff03ae66911e7a653005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33039478}]","""5""","""15""","""false""",32.0,,,1513879425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-21 18:04:02.411424,73233.0,13.0
,,2017-12-21 16:03:48.084139,slurm_normal,1513879325.0,0,,1.0,main_w4_handler1,3372669,17871760,False,592902874,sam,,11945550,slurm,,132112168.0,corral-repl,,"""6391ed80e66811e7bb62005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33039215}]","""5""","""15""","""false""",32.0,,,1513879288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-21 18:02:12.130197,73233.0,37.0
,,2017-12-21 16:05:30.494288,slurm_normal,1513911372.0,0,,1.0,main_w4_handler0,3372663,17871805,False,152462188,sam,,11949500,slurm,,132112168.0,corral-repl,,"""b25ae2f0e66811e7bdf4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33039297}]","""5""","""15""","""false""",32.0,,,1513911360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2017-12-22 02:56:24.554165,73233.0,12.0
