chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.column,parameters.dbkey,parameters.delimiter,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-24 22:58:51.906655,slurm_normal,1469401153.0,0,1.0,main_w1_handler0,2751876,13481211,False,7408125,tabular,,7697122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55eca18724b7bdab2'}]",,32.0,,31135616.0,1469401145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-24 22:59:15.654425,72145.0,8.0
,,2016-07-24 23:01:21.129718,slurm_normal,1469401308.0,0,1.0,main_w1_handler1,2751876,13481217,False,25359711,tabular,,7697128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562b57dac950b4bd9'}]",,32.0,,31135616.0,1469401296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-24 23:01:49.934676,72145.0,12.0
,,2016-07-24 21:51:01.643704,slurm_normal,1469397078.0,0,1.0,main_w1_handler0,2751876,13481083,False,9914509,tabular,,7696946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578483811391d3e0c'}]",,32.0,,31135616.0,1469397069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-24 21:51:20.231170,72145.0,9.0
,,2016-07-24 22:57:55.733120,slurm_normal,1469401096.0,0,1.0,main_w1_handler0,2751876,13481209,False,862944,tabular,,7697120.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529f119935ae5bf06'}]",,32.0,,31135616.0,1469401090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-24 22:58:18.662092,72145.0,6.0
,,2016-06-09 22:55:35.455351,slurm_normal,1465512985.0,0,1.0,main_w2_handler0,2726884,13127879,False,3119,bed,,7312279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542849621e13523ba'}]",,32.0,,30609348.0,1465512981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-06-09 22:56:28.367323,85460.0,4.0
,,2016-07-24 23:50:25.514342,slurm_normal,1469404236.0,0,1.0,main_w1_handler0,2751876,13481366,False,525426,tabular,,7697261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cb4ed10d490944b'}]",,32.0,,31135616.0,1469404233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-24 23:50:38.048401,72145.0,3.0
,,2016-07-29 12:24:39.714096,slurm_normal,1469795104.0,0,1.0,main_w1_handler1,2778343,13523655,False,13530445,tabular,,7739075.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""8""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3c670a2a15356d8'}]",,32.0,,31816910.0,1469795091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-29 12:25:05.240262,21426.0,13.0
,,2016-07-29 12:25:36.529957,slurm_normal,1469795160.0,0,1.0,main_w1_handler0,2778343,13523656,False,16373173,tabular,,7739076.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""9""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59cffa2cdb7d5a4c4'}]",,32.0,,31816910.0,1469795148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-29 12:26:02.736642,21426.0,12.0
,,2016-07-29 12:20:56.306305,slurm_normal,1469794877.0,0,1.0,main_w1_handler1,2778343,13523638,False,2500912,tabular,,7739060.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""5""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb76566d31b973b8'}]",,32.0,,31816910.0,1469794870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-29 12:21:20.168660,21426.0,7.0
,,2016-07-29 12:22:09.323264,slurm_normal,1469794954.0,0,1.0,main_w1_handler0,2778343,13523648,False,4857246,tabular,,7739069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""6""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d41b186cbf1aa4c'}]",,32.0,,31816910.0,1469794941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-29 12:22:36.322174,21426.0,13.0
,,2016-07-29 12:23:09.900163,slurm_normal,1469795019.0,0,1.0,main_w1_handler0,2778343,13523651,False,13177927,tabular,,7739072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""7""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd1fdb3324f905ac'}]",,32.0,,31816910.0,1469795006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-29 12:23:42.078529,21426.0,13.0
,,2016-07-27 21:51:08.358667,slurm_normal,1469656304.0,0,1.0,main_w1_handler0,2775618,13511097,False,3327284,bed,,7726676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58fce7dea2b81b37e'}]",,32.0,,31757333.0,1469656284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-27 21:51:48.637056,14925.0,20.0
,,2016-07-27 23:08:46.304181,slurm_normal,1469660952.0,0,1.0,main_w2_handler1,2776695,13511484,False,7264742,bed,,7727084.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52cbb0553a698c2a8'}]",,32.0,,31757333.0,1469660941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-27 23:09:14.748239,14925.0,11.0
,,2016-07-28 17:06:31.211382,slurm_normal,1469725613.0,0,1.0,main_w1_handler0,2759325,13517520,False,61330,tabular,,7732858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/016/577/dataset_16577441.dat""","""4""","""Lmex 26 genome tritrypdb""","""-""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6363fb538037e80'}]",,32.0,,31312723.0,1469725606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-28 17:06:54.657120,87066.0,7.0
,,2016-07-28 17:33:25.668131,slurm_normal,1469727223.0,0,1.0,main_w1_handler0,2759325,13517666,False,57960,tabular,,7733020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/016/577/dataset_16577441.dat""","""4""","""Lmex 26 genome tritrypdb""","""-""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506ae3729ce416f1d'}]",,32.0,,31312723.0,1469727218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-07-28 17:33:46.076550,87066.0,5.0
,,2016-10-21 02:34:01.269453,slurm_normal,1477017253.0,0,1.0,main_w3_handler0,2863033,14136244,False,9890965,tabular,,8350276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504134f8b9cf94b96'}]",,32.0,,31777992.0,1477017246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-21 02:34:16.748981,85478.0,7.0
,,2016-08-04 18:15:20.303043,slurm_normal,1470334568.0,0,1.0,main_w2_handler0,2777860,13592966,False,8299568,bed,,7803881.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55df1cc901b792d36'}]",,32.0,,31940204.0,1470334552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-04 18:16:10.773053,14925.0,16.0
,,2016-10-21 02:00:32.258425,slurm_normal,1477015251.0,0,1.0,main_w4_handler0,2863033,14136119,False,9690880,tabular,,8350184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""","""hg19""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527d7657d6ab9f49a'}]",,32.0,,31777992.0,1477015241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-21 02:00:53.268051,85478.0,10.0
,,2016-10-21 02:34:36.277208,slurm_normal,1477017308.0,0,1.0,main_w4_handler1,2863033,14136246,False,9690880,tabular,,8350278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dca09396cc241ba'}]",,32.0,,31777992.0,1477017281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-21 02:35:13.881569,85478.0,27.0
,,2016-10-21 01:59:59.867847,slurm_normal,1477015224.0,0,1.0,main_w3_handler1,2863033,14136117,False,9890965,tabular,,8350183.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""","""hg19""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a46e03ae9c453947'}]",,32.0,,31777992.0,1477015211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-21 02:00:25.639140,85478.0,13.0
,,2016-08-06 06:34:48.201138,slurm_normal,1470465335.0,0,1.0,main_w1_handler0,2727242,13607390,False,3561543,tabular,,7819367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af7ec57e0d301846'}]",,32.0,,32010241.0,1470465329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 06:35:36.828946,85478.0,6.0
,,2016-08-06 05:56:59.527740,slurm_normal,1470463071.0,0,1.0,main_w1_handler1,2727242,13607264,False,11768783,tabular,,7819227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b5d82c7638350de'}]",,32.0,,32010241.0,1470463059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 05:57:54.146181,85478.0,12.0
,,2016-08-06 05:17:23.220886,slurm_normal,1470460714.0,0,1.0,main_w1_handler0,2727242,13607059,False,12316729,tabular,,7819047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58cc355c515e7e57e'}]",,32.0,,32010241.0,1470460703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 05:18:36.826323,85478.0,11.0
,,2016-08-06 05:14:02.573025,slurm_normal,1470460507.0,0,1.0,main_w1_handler0,2727242,13607049,False,5685912,tabular,,7819038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b6a8e4cc59bf2e8'}]",,32.0,,32010241.0,1470460502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 05:15:11.873223,85478.0,5.0
,,2016-08-06 06:03:56.826144,slurm_normal,1470463483.0,0,1.0,main_w1_handler1,2727242,13607270,False,5421256,tabular,,7819235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bcd173d5e01cb893'}]",,32.0,,32010241.0,1470463475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 06:04:46.118695,85478.0,8.0
,,2016-08-06 06:14:32.019281,slurm_normal,1470464124.0,0,1.0,main_w2_handler1,2727242,13607348,False,3561543,tabular,,7819309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f05e28fa095bb49'}]",,32.0,,32010241.0,1470464118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 06:15:25.462020,85478.0,6.0
,,2016-08-06 06:26:36.241280,slurm_normal,1470464860.0,0,1.0,main_w2_handler1,2727242,13607378,False,3541981,tabular,,7819352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb6d5d587b607aa0'}]",,32.0,,32010241.0,1470464854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 06:27:42.052558,85478.0,6.0
,,2016-08-06 05:54:17.185889,slurm_normal,1470462922.0,0,1.0,main_w2_handler0,2727242,13607260,False,5421256,tabular,,7819224.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bcd173d5e01cb893'}]",,32.0,,32010241.0,1470462916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 05:55:25.407365,85478.0,6.0
,,2016-08-06 06:21:46.155779,slurm_normal,1470464555.0,0,1.0,main_w1_handler0,2727242,13607377,False,3561543,tabular,,7819347.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b71240bdcdf1ff3'}]",,32.0,,32010241.0,1470464549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 06:22:37.345034,85478.0,6.0
,,2016-08-06 06:14:31.817007,slurm_normal,1470464130.0,0,1.0,main_w1_handler0,2727242,13607347,False,3541981,tabular,,7819312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6bd2103a9bf9cc1'}]",,32.0,,32010241.0,1470464124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 06:15:32.909425,85478.0,6.0
,,2016-08-06 06:28:05.466083,slurm_normal,1470464928.0,0,1.0,main_w2_handler1,2727242,13607380,False,3693869,tabular,,7819354.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ce9db3cb41f66ee'}]",,32.0,,32010241.0,1470464922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-06 06:28:49.498417,85478.0,6.0
,,2016-09-28 20:45:44.291328,slurm_normal,1475095572.0,0,1.0,main_w3_handler1,2776627,13968876,False,1164111,tabular,,8188253.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""";""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5651d7ee7ebfbbc34'}]",,32.0,,31405613.0,1475095568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-09-28 20:46:19.490912,,4.0
,,2016-08-13 15:26:02.746372,slurm_normal,1471102084.0,0,1.0,main_w2_handler0,2409404,13657243,False,3073945504,tabular,,7873226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""1""","""Arabidopsis_thaliana_TAIR10""",""".""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a765fe87929eefa4'}]",,32.0,,31534915.0,1471101973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-13 15:28:06.584455,51951.0,111.0
,,2016-08-13 15:42:05.978683,slurm_normal,1471103160.0,0,1.0,main_w1_handler1,2409404,13657256,False,3172239100,tabular,,7873253.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""1""","""Arabidopsis_thaliana_TAIR10""",""".""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5bffb12a5728627'}]",,32.0,,31534915.0,1471103001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-13 15:46:02.814508,51951.0,159.0
,,2016-09-29 02:13:59.086959,slurm_normal,1475115363.0,0,1.0,main_w4_handler1,2833419,13970680,False,305087172,tabular,,8190123.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""1""","""hg19Patch10""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55700c916c59cdbd2'}]",,32.0,,33308940.0,1475115323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-09-29 02:16:06.340950,11115.0,40.0
,,2016-08-31 01:46:59.943577,slurm_normal,1472608063.0,0,1.0,main_w3_handler1,2751876,13752374,False,6263093,tabular,,7973181.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55de4a18da7fc015e'}]",,32.0,,31135616.0,1472608054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-31 01:47:45.339276,72145.0,9.0
,,2016-08-31 01:46:55.340830,slurm_normal,1472608068.0,0,1.0,main_w3_handler0,2751876,13752373,False,5144825,tabular,,7973180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59cd2bc9a19c71508'}]",,32.0,,31135616.0,1472608048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-31 01:47:50.013891,72145.0,20.0
,,2016-08-31 01:47:04.448456,slurm_normal,1472608065.0,0,1.0,main_w3_handler1,2751876,13752375,False,8426274,tabular,,7973182.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9b7c97b9dfe242a'}]",,32.0,,31135616.0,1472608057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-31 01:47:47.036155,72145.0,8.0
,,2016-08-29 14:41:55.227683,slurm_normal,1472481741.0,0,1.0,main_w4_handler1,2751876,13741084,False,6262784,tabular,,7960520.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""","""|""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5873149dda750c92e'}]",,32.0,,31135616.0,1472481733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-29 14:42:24.807154,72145.0,8.0
,,2016-08-29 14:46:57.673101,slurm_normal,1472482044.0,0,1.0,main_w4_handler1,2751876,13741099,False,6262784,tabular,,7960536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c9bd0afcf0f3cd5'}]",,32.0,,31135616.0,1472482035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-08-29 14:47:26.191943,72145.0,9.0
,,2016-10-24 16:06:29.316754,slurm_normal,1477325196.0,0,1.0,main_w3_handler0,2865092,14159528,False,95365,tabular,,8370735.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""","""hg19""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b24513161d852ad'}]",,32.0,,33874133.0,1477325193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-24 16:06:39.569137,91359.0,3.0
,,2016-10-24 16:10:42.520715,slurm_normal,1477325450.0,0,1.0,main_w4_handler0,2865092,14159564,False,96315,tabular,,8370813.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""","""hg19""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52da0645061893c3f'}]",,32.0,,33874133.0,1477325446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-24 16:10:52.892838,91359.0,4.0
,,2016-09-30 03:27:13.029050,slurm_normal,1475206152.0,0,1.0,main_w4_handler1,2833419,13979974,False,345692211,tabular,,8199392.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""8""","""hg19Patch10""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5707571953d223770'}]",,32.0,,33308940.0,1475206101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-09-30 03:29:14.482294,11115.0,51.0
,,2016-09-02 07:04:58.459449,slurm_normal,1472799916.0,0,1.0,main_w4_handler1,2808704,13768065,False,6381,tabular,,7989416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b518b05ffb46bb1258'}]",,32.0,,32725213.0,1472799912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-09-02 07:05:17.849288,,4.0
,,2016-10-27 19:48:27.539453,slurm_normal,1477597724.0,0,1.0,main_w4_handler0,2871918,14194090,False,486626,tabular,,8406285.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5652ccc739dc0c85f'}]",,32.0,,33951955.0,1477597714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-27 19:48:46.908113,,10.0
,,2016-10-04 14:50:03.909882,slurm_normal,1475592727.0,0,1.0,main_w4_handler0,2736767,14005060,False,7883447,tabular,,8223768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3""","""mm9""",""",""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e7820bc7a7c66ac'}]",,32.0,,31816910.0,1475592695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-04 14:52:10.396278,21426.0,32.0
,,2016-10-27 19:28:28.390476,slurm_normal,1477596518.0,0,1.0,main_w3_handler0,2871918,14193931,False,41326136,tabular,,8406138.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""" """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b3ac844e86662f9'}]",,32.0,,33951955.0,1477596513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2016-10-27 19:28:40.981725,,5.0
,,2017-01-12 07:04:23.486135,slurm_normal,1484204671.0,0,1.0,main_w4_handler0,2953729,14746410,False,73,tabular,,8910858.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",""" """,,"[{'src': 'hda', 'id': 27901237}]",,32.0,,34672828.0,1484204667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_unfold_column_tool/1.0.0,1.0.0,,2017-01-12 07:04:34.005533,96391.0,4.0
