create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.l,parameters.addition.r,parameters.addition.w,parameters.bed,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.inputA.values,parameters.inputB.values,parameters.nooverlaps,parameters.number,parameters.original,parameters.strandB,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-28 02:57:31.478244,slurm_normal,1482893859.0,0,1.0,main_w3_handler0,2408954,14655116,False,,18046,bed,64791,bed,8828673.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,4899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27172240}]","[{'src': 'hda', 'id': 27756697}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482893854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:57:41.623853,65481.0,5.0
2016-12-28 02:32:40.918869,slurm_normal,1482892368.0,0,1.0,main_w4_handler1,2408954,14655043,False,,576817,bed,79948,bed,8828602.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27272789}]","[{'src': 'hda', 'id': 27756696}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482892364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:32:49.834966,65481.0,4.0
2016-12-28 02:58:55.289372,slurm_normal,1482893942.0,0,1.0,main_w4_handler1,2408954,14655120,False,,18046,bed,79948,bed,8828675.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27172240}]","[{'src': 'hda', 'id': 27756696}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482893938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:59:05.122375,65481.0,4.0
2016-12-28 02:49:40.660621,slurm_normal,1482893388.0,0,1.0,main_w3_handler1,2408954,14655090,False,,15892,bed,64791,bed,8828648.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,4899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27510966}]","[{'src': 'hda', 'id': 27756697}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482893383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:49:49.479567,65481.0,5.0
2016-12-28 02:50:07.540661,slurm_normal,1482893414.0,0,1.0,main_w4_handler1,2408954,14655095,False,,15892,bed,79948,bed,8828653.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27510966}]","[{'src': 'hda', 'id': 27756696}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482893410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:50:15.425745,65481.0,4.0
2016-12-28 02:39:04.644982,slurm_normal,1482892753.0,0,1.0,main_w4_handler1,2408954,14655059,False,,416494,bed,79948,bed,8828621.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,4899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27488693}]","[{'src': 'hda', 'id': 27756696}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482892747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:39:14.812954,65481.0,6.0
2016-12-28 02:57:05.447306,slurm_normal,1482893832.0,0,1.0,main_w3_handler0,2408954,14655115,False,,18046,bed,79948,bed,8828672.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,4899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27172240}]","[{'src': 'hda', 'id': 27756696}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482893828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:57:14.367546,65481.0,4.0
2016-12-28 02:39:40.262997,slurm_normal,1482892786.0,0,1.0,main_w3_handler1,2408954,14655061,False,,416494,bed,64791,bed,8828623.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,4899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27488693}]","[{'src': 'hda', 'id': 27756697}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482892782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:39:47.996531,65481.0,4.0
2016-12-28 02:43:05.257125,slurm_normal,1482892992.0,0,1.0,main_w4_handler1,2408954,14655074,False,,416494,bed,64791,bed,8828634.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27488693}]","[{'src': 'hda', 'id': 27756697}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482892988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:43:14.994357,65481.0,4.0
2016-12-28 02:51:52.254551,slurm_normal,1482893520.0,0,1.0,main_w4_handler1,2408954,14655097,False,,15892,bed,64791,bed,8828655.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27510966}]","[{'src': 'hda', 'id': 27756697}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482893515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:52:02.564475,65481.0,5.0
2016-12-28 02:59:36.066540,slurm_normal,1482893983.0,0,1.0,main_w4_handler1,2408954,14655125,False,,18046,bed,64791,bed,8828678.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27172240}]","[{'src': 'hda', 'id': 27756697}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482893980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 02:59:45.080465,65481.0,3.0
2016-12-28 03:56:07.148588,slurm_normal,1482897378.0,0,1.0,main_w4_handler1,2408954,14655347,False,,504698,bed,79948,bed,8828852.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27287360}]","[{'src': 'hda', 'id': 27756696}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482897371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 03:56:22.463579,65481.0,7.0
2016-12-28 03:55:16.903015,slurm_normal,1482897332.0,0,1.0,main_w4_handler0,2408954,14655345,False,,46037,bed,79948,bed,8828830.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27287345}]","[{'src': 'hda', 'id': 27756696}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482897320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 03:55:34.154771,65481.0,12.0
2016-12-28 03:59:49.409230,slurm_normal,1482897597.0,0,1.0,main_w4_handler1,2408954,14655362,False,,79948,bed,797388,bed,8828894.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27756696}]","[{'src': 'hda', 'id': 27287396}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482897593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 03:59:58.892321,65481.0,4.0
2016-12-28 03:58:53.568895,slurm_normal,1482897542.0,0,1.0,main_w3_handler0,2408954,14655356,False,,79948,bed,46037,bed,8828889.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27756696}]","[{'src': 'hda', 'id': 27287345}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482897537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 03:59:04.287074,65481.0,5.0
2016-12-28 03:56:37.379227,slurm_normal,1482897411.0,0,1.0,main_w3_handler0,2408954,14655350,False,,797388,bed,79948,bed,8828866.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27287396}]","[{'src': 'hda', 'id': 27756696}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482897402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 03:56:54.891514,65481.0,9.0
2016-12-28 03:59:28.716976,slurm_normal,1482897576.0,0,1.0,main_w4_handler0,2408954,14655361,False,,79948,bed,504698,bed,8828893.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,29899,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27756696}]","[{'src': 'hda', 'id': 27287360}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482897572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 03:59:38.668344,65481.0,4.0
2016-12-28 16:27:20.182852,slurm_normal,1482942447.0,0,1.0,main_w4_handler0,2408954,14658243,False,,13678,bed,52137,bed,8831504.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27753259}]","[{'src': 'hda', 'id': 26017421}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482942444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 16:27:29.252353,65481.0,3.0
2016-12-28 16:26:05.542905,slurm_normal,1482942372.0,0,1.0,main_w3_handler0,2408954,14658238,False,,29555,bed,52137,bed,8831499.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27753256}]","[{'src': 'hda', 'id': 26017421}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482942369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 16:26:14.171443,65481.0,3.0
2016-12-28 17:47:12.597926,slurm_normal,1482947241.0,0,1.0,main_w4_handler1,2408954,14658746,False,,179914,bed,73509,bed,8831985.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27762131}]","[{'src': 'hda', 'id': 26671620}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482947235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 17:47:23.537985,65481.0,6.0
2016-12-28 17:55:40.110427,slurm_normal,1482947748.0,0,1.0,main_w3_handler1,2408954,14658757,False,,17123,bed,40358,bed,8832002.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27762143}]","[{'src': 'hda', 'id': 27632106}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482947742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 17:55:49.401159,65481.0,6.0
2016-12-28 17:45:13.369754,slurm_normal,1482947119.0,0,1.0,main_w4_handler0,2408954,14658739,False,,145945,bed,179914,bed,8831970.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27631836}]","[{'src': 'hda', 'id': 27762131}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482947116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 17:45:20.665752,65481.0,3.0
2016-12-28 17:49:23.613514,slurm_normal,1482947370.0,0,1.0,main_w4_handler1,2408954,14658749,False,,3508,bed,40358,bed,8831989.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27762153}]","[{'src': 'hda', 'id': 27632106}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482947367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 17:49:31.743381,65481.0,3.0
2016-12-28 18:06:36.376461,slurm_normal,1482948403.0,0,1.0,main_w4_handler0,2408954,14658822,False,,305468,bed,179914,bed,8832072.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 26527890}]","[{'src': 'hda', 'id': 27762131}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482948400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 18:06:45.389636,65481.0,3.0
2016-12-28 18:08:03.853778,slurm_normal,1482948490.0,0,1.0,main_w3_handler0,2408954,14658827,False,,73509,bed,179914,bed,8832078.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 26671620}]","[{'src': 'hda', 'id': 27762131}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482948486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 18:08:12.430848,65481.0,4.0
2016-12-28 18:08:27.832164,slurm_normal,1482948514.0,0,1.0,main_w3_handler0,2408954,14658828,False,,379490,bed,179914,bed,8832079.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 26699325}]","[{'src': 'hda', 'id': 27762131}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482948510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 18:08:36.916806,65481.0,4.0
2016-12-28 18:14:17.414634,slurm_normal,1482948866.0,0,1.0,main_w3_handler1,2408954,14658863,False,,40358,bed,179914,bed,8832115.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27632106}]","[{'src': 'hda', 'id': 27762131}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1482948862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 18:14:28.084937,65481.0,4.0
2016-12-28 18:51:53.653041,slurm_normal,1482951120.0,0,1.0,main_w3_handler1,2408954,14659021,False,,16990,bed,129239,bed,8832288.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27761348}]","[{'src': 'hda', 'id': 27745748}]","""true""","""false""","""false""","""""",32.0,,35071602.0,1482951117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 18:52:03.082232,65481.0,3.0
2016-12-28 18:54:18.047766,slurm_normal,1482951265.0,0,1.0,main_w4_handler0,2408954,14659031,False,,29555,bed,129239,bed,8832300.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27753256}]","[{'src': 'hda', 'id': 27745748}]","""true""","""false""","""false""","""""",32.0,,35071602.0,1482951261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 18:54:27.934580,65481.0,4.0
2016-12-28 18:54:40.208980,slurm_normal,1482951286.0,0,1.0,main_w3_handler0,2408954,14659032,False,,13678,bed,129239,bed,8832301.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 27753259}]","[{'src': 'hda', 'id': 27745748}]","""true""","""false""","""false""","""""",32.0,,35071602.0,1482951282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-28 18:54:47.142524,65481.0,4.0
2016-12-30 15:59:25.456768,slurm_normal,1483113571.0,0,1.0,main_w3_handler1,2408954,14667015,False,,6606,bed,73509,bed,8839347.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""false""","[{'src': 'hda', 'id': 27762168}]","[{'src': 'hda', 'id': 26671620}]","""false""","""false""","""true""","""""",32.0,,35071602.0,1483113568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-30 15:59:32.930980,65481.0,3.0
2016-12-31 13:35:34.742344,slurm_normal,1483191344.0,0,1.0,main_w4_handler1,2941956,14669857,False,,630,bed,2936,bed,8841721.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,0,"""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 27780864}]","[{'src': 'hda', 'id': 27774878}]","""false""","""false""","""false""","""""",32.0,,35118978.0,1483191338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2016-12-31 13:35:45.386630,58799.0,6.0
2017-01-25 01:15:55.961241,slurm_normal,1485306962.0,0,1.0,main_w3_handler1,2931677,14862095,False,,521225,bed,199812,bed,9021752.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,50,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28070326}]","[{'src': 'hda', 'id': 28070466}]","""false""","""false""","""false""","""""",32.0,,34880459.0,1485306959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-25 01:16:06.821598,80707.0,3.0
2017-01-24 23:12:49.716312,slurm_normal,1485299577.0,0,1.0,main_w3_handler1,2931677,14861294,False,,78668,bed,4676,bed,9020814.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28069179}]","[{'src': 'hda', 'id': 28069023}]","""false""","""false""","""false""","""""",32.0,,34880459.0,1485299574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-24 23:13:01.086188,80707.0,3.0
2017-01-24 23:18:11.626414,slurm_normal,1485299906.0,0,1.0,main_w3_handler1,2931677,14861362,False,,78668,bed,4676,bed,9020848.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28069179}]","[{'src': 'hda', 'id': 28069023}]","""false""","""true""","""false""","""""",32.0,,34880459.0,1485299896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-24 23:18:30.011225,80707.0,10.0
2017-01-24 23:15:51.793329,slurm_normal,1485299760.0,0,1.0,main_w4_handler1,2931677,14861337,False,,78668,bed,4676,bed,9020840.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,500,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28069179}]","[{'src': 'hda', 'id': 28069023}]","""false""","""true""","""false""","""""",32.0,,34880459.0,1485299756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-24 23:16:03.585764,80707.0,4.0
2017-01-24 23:19:49.498274,slurm_normal,1485299996.0,0,1.0,main_w4_handler1,2931677,14861374,False,,78668,bed,4676,bed,9020868.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,300,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 28069179}]","[{'src': 'hda', 'id': 28069023}]","""false""","""false""","""false""","""""",32.0,,34880459.0,1485299992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-24 23:19:58.091842,80707.0,4.0
2017-01-24 23:29:25.116853,slurm_normal,1485300648.0,0,1.0,main_w3_handler1,2931677,14861468,False,,396474,bed,48473,bed,9020988.roundup,slurm,,132111800.0,corral-repl,,,0,window,,,500,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28069423}]","[{'src': 'hda', 'id': 28069425}]","""false""","""false""","""false""","""""",32.0,,34880459.0,1485300571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-24 23:30:51.246378,80707.0,77.0
2017-01-24 23:34:56.920905,slurm_normal,1485300904.0,0,1.0,main_w4_handler0,2931677,14861531,False,,396474,bed,48473,bed,9021055.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,50,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28069423}]","[{'src': 'hda', 'id': 28069425}]","""false""","""false""","""false""","""""",32.0,,34880459.0,1485300900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-24 23:35:08.519832,80707.0,4.0
2017-01-25 00:22:31.022525,slurm_normal,1485303761.0,0,1.0,main_w4_handler1,2931677,14861795,False,,396474,bed,2636032,bed,9021439.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28069423}]","[{'src': 'hda', 'id': 28069962}]","""false""","""false""","""false""","""""",32.0,,34880459.0,1485303754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-25 00:22:44.048759,80707.0,7.0
2017-01-25 00:28:04.825097,slurm_normal,1485304097.0,0,1.0,main_w3_handler1,2931677,14861831,False,,396474,bed,2636032,bed,9021478.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,10,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28069423}]","[{'src': 'hda', 'id': 28069962}]","""false""","""false""","""false""","""""",32.0,,34880459.0,1485304090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-25 00:28:20.130258,80707.0,7.0
2017-01-25 01:09:46.965707,slurm_normal,1485306596.0,0,1.0,main_w3_handler0,2931677,14862013,False,,521225,bed,2636032,bed,9021686.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,100,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28070326}]","[{'src': 'hda', 'id': 28069962}]","""false""","""false""","""false""","""""",32.0,,34880459.0,1485306592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-25 01:09:58.402607,80707.0,4.0
2017-01-25 01:20:12.062853,slurm_normal,1485307218.0,0,1.0,main_w4_handler0,2931677,14862122,False,,521225,bed,215572,bed,9021777.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,50,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28070326}]","[{'src': 'hda', 'id': 28070517}]","""false""","""false""","""false""","""""",32.0,,34880459.0,1485307214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-25 01:20:18.555473,80707.0,4.0
2017-01-25 01:25:14.169185,slurm_normal,1485307522.0,0,1.0,main_w3_handler1,2964602,14862151,False,,1296,bed,241776,bed,9021814.roundup,slurm,,132112168.0,corral-repl,,,0,window,,,500,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 28040964}]","[{'src': 'hda', 'id': 28041164}]","""false""","""false""","""false""","""""",32.0,,35525098.0,1485307518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.24.0,2.24.0,,2017-01-25 01:25:23.612782,32188.0,4.0
