corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData.values,parameters.corData|__identifier__,parameters.dbkey,parameters.outFileFormat,parameters.outFileNameData,parameters.plotTitle,parameters.rowCenter,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
22918,deeptools_coverage_matrix,2018-03-07 06:52:05.267947,slurm_normal,1520405542.0,0,7680.0,1.0,main_w4_handler0,3453215,18635338,False,,12731590,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","[{'src': 'hda', 'id': 34258426}]",,"""Schizosaccharomyces_pombe_1.1""","""pdf""","""false""","""""","""false""",32.0,,44393089.0,1520405532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-07 06:52:24.694003,123383,10.0
1998263,deeptools_coverage_matrix,2017-12-08 21:28:01.197448,slurm_normal,1512768506.0,0,,1.0,main_w4_handler1,3346731,17751587,False,,11818772,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32824300}]",,"""?""","""png""","""false""","""""","""false""",32.0,,42430863.0,1512768496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-08 21:28:33.779190,113740,10.0
2884058,deeptools_coverage_matrix,2018-01-18 00:47:48.870671,slurm_normal,1516236488.0,0,,1.0,main_w3_handler1,3355626,18067159,False,,12145487,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 33361930}]",,"""mm9""","""png""","""false""","""""","""false""",32.0,,42778536.0,1516236472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-18 00:48:09.551887,118009,16.0
2012588,deeptools_coverage_matrix,2018-01-18 01:11:53.417478,slurm_normal,1516237927.0,0,,1.0,main_w3_handler0,3355626,18067274,False,,12145633,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 33362358}]",,"""mm9""","""png""","""false""","""""","""false""",32.0,,42778536.0,1516237916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-18 01:12:09.303988,118009,11.0
15711524,deeptools_coverage_matrix,2017-12-10 13:47:25.636688,slurm_normal,1512913667.0,0,,1.0,main_w3_handler0,3352737,17764257,False,,11832916,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 32845509}]",,"""mm10""","""png""","""true""","""PCA""","""false""",32.0,,42530277.0,1512913655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-10 13:47:48.983461,68175,12.0
25226821,deeptools_coverage_matrix,2017-12-11 07:25:58.034781,slurm_normal,1512977907.0,0,,1.0,main_w3_handler1,3361055,17769499,False,,11838220,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 32853138}]",,"""mm9""","""png""","""false""","""""","""false""",32.0,,42342281.0,1512977877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-11 07:38:29.225733,75605,30.0
63871134,deeptools_coverage_matrix,2017-12-11 08:00:50.734842,slurm_normal,1512980137.0,0,,1.0,main_w4_handler0,3361055,17769661,False,,11838388,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 32853402}]",,"""mm9""","""png""","""false""","""""","""false""",32.0,,42342281.0,1512980100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-11 08:15:39.221629,75605,37.0
73883092,deeptools_coverage_matrix,2017-12-11 13:50:31.326795,slurm_normal,1513000284.0,0,,1.0,main_w4_handler0,3361055,17772804,False,,11841599,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 32858477}]",,"""mm9""","""png""","""false""","""""","""false""",32.0,,42342281.0,1513000239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-11 13:51:25.939563,75605,45.0
5156221,deeptools_coverage_matrix,2018-01-18 07:41:53.185527,slurm_normal,1516261334.0,0,,1.0,main_w3_handler1,3393742,18069139,False,,12147684,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","[{'src': 'hda', 'id': 33365369}]",,"""ce10""","""png""","""false""","""PCA plots from multiBamSummary""","""false""",32.0,,43216498.0,1516261315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-18 07:42:16.371728,120005,19.0
13023149,deeptools_coverage_matrix,2017-12-11 18:29:32.040649,slurm_normal,1513017000.0,0,,1.0,main_w3_handler1,3356196,17775251,False,,11844204,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 32802841}]",,"""hg38""","""png""","""true""","""""","""true""",32.0,,42592424.0,1513016979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-11 18:30:02.024185,92578,21.0
53955,deeptools_coverage_matrix,2017-12-12 06:13:00.271183,slurm_normal,1513059201.0,0,,1.0,main_w3_handler1,3314517,17780074,False,,11848239,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Tcas_3.0.len""","[{'src': 'hda', 'id': 32869669}]",,"""Tcas_3.0""","""png""","""true""","""IMD""","""false""",32.0,,42437086.0,1513059192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-12 06:13:22.527654,115517,9.0
27076,deeptools_coverage_matrix,2017-12-12 06:25:02.673581,slurm_normal,1513059922.0,0,,1.0,main_w4_handler1,3314517,17780114,False,,11848287,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Tcas_3.0.len""","[{'src': 'hda', 'id': 32869751}]",,"""Tcas_3.0""","""png""","""true""","""ControlIMD""","""false""",32.0,,42437086.0,1513059915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-12 06:25:24.910438,115517,7.0
365841,deeptools_coverage_matrix,2017-12-12 07:54:27.435353,slurm_normal,1513066608.0,0,,1.0,main_w3_handler1,3309243,17780604,False,,11848948,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 32870483}]",,"""Arabidopsis_thaliana_TAIR10""","""png""","""true""","""PCA UV treatment (tophat)""","""false""",32.0,,42604138.0,1513066599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-12 08:16:50.482815,114725,9.0
77371939,deeptools_coverage_matrix,2017-12-12 08:17:36.236581,slurm_normal,1513066699.0,0,,1.0,main_w3_handler1,3361055,17780762,False,,11848956,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 32870409}]",,"""mm9""","""png""","""false""","""""","""false""",32.0,,42342281.0,1513066664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-12 08:18:20.868459,75605,35.0
51099988,deeptools_coverage_matrix,2017-12-12 08:39:35.210022,slurm_normal,1513068989.0,0,,1.0,main_w3_handler1,3361055,17780969,False,,11849446,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 32871052}]",,"""mm9""","""png""","""false""","""""","""false""",32.0,,42342281.0,1513068955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-12 08:56:30.678095,75605,34.0
17053,deeptools_coverage_matrix,2017-12-12 20:12:26.798739,slurm_normal,1513109590.0,0,,1.0,main_w4_handler1,3273029,17789060,False,,11857788,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 32880014}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,41003797.0,1513109556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-12 20:13:12.752272,8352,34.0
23029,deeptools_coverage_matrix,2018-03-07 10:45:45.362695,slurm_normal,1520419567.0,0,7680.0,1.0,main_w3_handler0,3453215,18637480,False,,12733769,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","[{'src': 'hda', 'id': 34261727}]",,"""Schizosaccharomyces_pombe_1.1""","""png""","""false""","""""","""false""",32.0,,44393089.0,1520419558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-03-07 10:46:10.146997,123383,9.0
17150252,deeptools_compute_matrix_archive,2017-12-12 22:22:24.083303,slurm_normal,1513117528.0,0,,1.0,main_w3_handler0,3363338,17790169,False,,11859154,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 32886508}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,42620936.0,1513117513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-12 22:25:31.916228,118178,15.0
16753,deeptools_coverage_matrix,2017-12-13 12:17:21.503399,slurm_normal,1513167466.0,0,,1.0,main_w4_handler1,3362575,17796145,False,,11865371,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 32897709}]",,"""hg38""","""png""","""false""","""""","""false""",32.0,,42328143.0,1513167453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-13 12:17:47.102825,82098,13.0
10983509,deeptools_coverage_matrix,2017-12-14 11:59:56.292022,slurm_normal,1513252814.0,0,,1.0,main_w4_handler1,3365064,17805958,False,,11875569,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 32927247}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,42067835.0,1513252805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-14 12:00:16.012284,90821,9.0
10983244,deeptools_coverage_matrix,2017-12-14 07:13:23.155837,slurm_normal,1513235632.0,0,,1.0,main_w4_handler1,3365064,17804063,False,,11873764,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 32927044}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,42067835.0,1513235616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-14 07:13:55.190865,90821,16.0
51099988,deeptools_coverage_matrix,2017-12-14 12:19:52.228290,slurm_normal,1513254020.0,0,,1.0,main_w4_handler0,3361055,17806188,False,,11875826,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 32871052}]",,"""mm9""","""png""","""false""","""""","""true""",32.0,,42342281.0,1513254000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-14 12:20:21.690306,75605,20.0
5676,deeptools_coverage_matrix,2017-12-14 17:25:00.184460,slurm_normal,1513272330.0,0,,1.0,main_w4_handler0,3320188,17809988,False,,11878323,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32934889}]",,"""?""","""png""","""false""","""""","""false""",32.0,,41636468.0,1513272314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-14 17:25:33.049733,107526,16.0
1241864,deeptools_coverage_matrix,2018-01-19 02:17:38.868350,slurm_normal,1516328278.0,0,,1.0,main_w3_handler1,3316111,18079660,False,,12158010,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","[{'src': 'hda', 'id': 33380888}]",,"""Arabidopsis_thaliana_TAIR10""","""png""","""false""","""""","""false""",32.0,,42466723.0,1516328268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-19 02:17:59.965352,29771,10.0
222633,deeptools_coverage_matrix,2017-12-14 21:18:43.327408,slurm_normal,1513286349.0,0,,1.0,main_w3_handler1,3358863,17812100,False,,11880570,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32938448}]",,"""?""","""png""","""true""","""""","""false""",32.0,,41964870.0,1513286331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-14 21:19:13.150270,116170,18.0
1925482,deeptools_coverage_matrix,2018-01-22 21:57:14.332187,slurm_normal,1516660388.0,0,,1.0,main_w3_handler0,3398289,18126406,False,,12205660,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33452170}]",,"""?""","""png""","""true""","""PCA of Ezh2 KOs""","""false""",32.0,,43254328.0,1516660367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-22 22:33:09.592556,120148,21.0
3025318,deeptools_coverage_matrix,2018-01-23 03:21:18.091757,slurm_normal,1516678695.0,0,,1.0,main_w4_handler1,3100738,18128487,False,,12207978,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 33455365}]",,"""mm10""","""png""","""false""","""""","""false""",32.0,,42782109.0,1516678678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-23 03:38:17.793360,105375,17.0
3452500,deeptools_coverage_matrix,2018-01-23 02:21:41.809180,slurm_normal,1516675560.0,0,,1.0,main_w3_handler0,3100738,18127981,False,,12207522,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 33454669}]",,"""mm10""","""png""","""false""","""""","""false""",32.0,,42782109.0,1516675545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-23 02:46:10.576900,105375,15.0
589053,deeptools_coverage_matrix,2018-01-23 05:02:27.952469,slurm_normal,1516683767.0,0,,1.0,main_w4_handler0,3393742,18128825,False,,12208363,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","[{'src': 'hda', 'id': 33455600}]",,"""ce10""","""png""","""false""","""""","""false""",32.0,,43216498.0,1516683757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-23 05:02:48.929755,120005,10.0
3880269,deeptools_coverage_matrix,2018-01-23 15:16:35.729934,slurm_normal,1516721834.0,0,,1.0,main_w3_handler1,3100738,18134673,False,,12214515,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 33464255}]",,"""mm10""","""png""","""false""","""""","""false""",32.0,,42782109.0,1516721810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-23 15:37:16.948337,105375,24.0
3007266,deeptools_coverage_matrix,2018-01-23 20:04:21.416170,slurm_normal,1516737881.0,0,,1.0,main_w3_handler0,3357776,18137628,False,,12217346,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","[{'src': 'hda', 'id': 33469273}]",,"""ce10""","""png""","""false""","""""","""false""",32.0,,42665351.0,1516737870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-23 20:04:42.555157,80875,11.0
19750,deeptools_coverage_matrix,2018-01-24 21:01:58.887700,slurm_normal,1516827747.0,0,,1.0,main_w4_handler0,3402788,18148335,False,,12228959,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33486194}]",,"""?""","""png""","""false""","""""","""false""",32.0,,43027552.0,1516827731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-24 21:02:28.907220,54241,16.0
21423472,deeptools_coverage_matrix,2018-01-25 09:42:28.529239,slurm_normal,1516873414.0,0,,1.0,main_w4_handler0,3353678,18152684,False,,12233685,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 33493485}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,42468254.0,1516873384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-25 09:43:37.305479,93452,30.0
515516,deeptools_coverage_matrix,2018-01-26 04:07:58.606747,slurm_normal,1516939709.0,0,,1.0,main_w4_handler1,2568633,18161413,False,,12242826,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33508265}]",,"""?""","""png""","""false""","""""","""false""",32.0,,42600773.0,1516939697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-26 04:08:34.898928,76958,12.0
44379177,deeptools_coverage_matrix,2018-01-29 04:12:40.281464,slurm_normal,1517199210.0,0,,1.0,main_w3_handler0,3388240,18185045,False,,12266304,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 33546954}]",,"""mm9""","""png""","""true""","""c-fos NPAS4 KCl peaks""","""true""",32.0,,43502294.0,1517199168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-29 04:13:31.514667,9133,42.0
258525395,deeptools_coverage_matrix,2018-01-30 02:35:29.580083,slurm_normal,1517279810.0,0,,1.0,main_w4_handler0,3409684,18196449,False,,12277332,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","[{'src': 'hda', 'id': 33563135}]",,"""mm9""","""png""","""true""","""""","""true""",32.0,,43531789.0,1517279741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-30 02:36:52.946635,51003,69.0
504522,deeptools_coverage_matrix,2018-01-30 19:04:14.155422,slurm_normal,1517340475.0,0,,1.0,main_w3_handler1,1866804,18203967,False,,12284656,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 33576137}]",,"""mm10""","""pdf""","""false""","""PCA""","""false""",32.0,,43136581.0,1517340465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-30 19:27:58.528765,33892,10.0
830783,deeptools_coverage_matrix,2018-01-30 22:10:22.356696,slurm_normal,1517350249.0,0,,1.0,main_w3_handler1,3405746,18205604,False,,12286626,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 33578523}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,42968047.0,1517350235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-30 22:10:51.390716,119334,14.0
2058010,deeptools_coverage_matrix,2018-01-31 02:05:12.306888,slurm_normal,1517364334.0,0,,1.0,main_w4_handler1,3411093,18207373,False,,12288382,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 33581414}]",,"""hg19""","""png""","""false""","""""","""false""",32.0,,42968047.0,1517364321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-31 02:05:37.183451,119334,13.0
18618080,deeptools_coverage_matrix,2018-01-31 06:56:17.912124,slurm_normal,1517381805.0,0,,1.0,main_w3_handler0,3404788,18208586,False,,12289579,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 33566084}]",,"""hg38""","""png""","""false""","""""","""true""",32.0,,42674210.0,1517381787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-31 06:56:46.591005,32840,18.0
18618080,deeptools_coverage_matrix,2018-01-31 06:54:48.248197,slurm_normal,1517381726.0,0,,1.0,main_w3_handler0,3404788,18208580,False,,12289571,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 33566084}]",,"""hg38""","""png""","""false""","""""","""false""",32.0,,42674210.0,1517381699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-31 06:55:28.707713,32840,27.0
528445,deeptools_coverage_matrix,2018-01-31 16:28:04.178955,slurm_normal,1517417072.0,0,,1.0,main_w3_handler0,3411923,18213149,False,,12293922,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","[{'src': 'hda', 'id': 33590908}]",,"""""","""png""","""false""","""WT IPs (Rine Alignment)""","""false""",32.0,,43302544.0,1517417048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-31 16:44:35.092956,71567,24.0
523247,deeptools_coverage_matrix,2018-01-31 16:33:03.530252,slurm_normal,1517418673.0,0,,1.0,main_w3_handler1,3411923,18213229,False,,12294169,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","[{'src': 'hda', 'id': 33591021}]",,"""""","""png""","""false""","""Demethylase IPs (Rine Alignment)""","""false""",32.0,,43302544.0,1517418662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-31 17:11:16.379244,71567,11.0
270670,deeptools_coverage_matrix,2018-01-31 16:38:51.654898,slurm_normal,1517421125.0,0,,1.0,main_w3_handler0,3411923,18213302,False,,12294718,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","[{'src': 'hda', 'id': 33591263}]",,"""""","""png""","""false""","""sir2 IPs (Rine Alignment)""","""false""",32.0,,43302544.0,1517421117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-01-31 17:52:06.997532,71567,8.0
7309582,deeptools_coverage_matrix,2018-02-02 21:58:34.012529,slurm_normal,1517611999.0,0,,1.0,main_w4_handler0,3364755,18242699,False,,12322966,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 33646960}]",,"""hg38""","""png""","""false""","""""","""true""",32.0,,41778418.0,1517611987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-02-02 22:53:23.523588,92578,12.0
4490732,deeptools_coverage_matrix,2018-02-04 20:18:43.490457,slurm_normal,1517775540.0,0,,1.0,main_w4_handler0,3413067,18252197,False,,12334086,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","[{'src': 'hda', 'id': 33660110}]",,"""hg38""","""pdf""","""true""","""PCA exp60""","""true""",32.0,,43611394.0,1517775530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-02-04 20:19:01.988173,109315,10.0
