chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1_file,input1_file_filetype,input2_file,input2_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1_file.values,parameters.input1_file|__identifier__,parameters.input2_file.values,parameters.input2_file|__identifier__,parameters.paste_sequence,parameters.style,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-31 17:53:16.348792,slurm_normal_16gb,1517421333.0,0,,1.0,main_w3_handler1,3412027,18214330,False,,13397,fastqsanger,1226619,fastqsanger,12294804,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33592684}]",,"[{'src': 'hda', 'id': 33592727}]",,"""""","""old""",32.0,,43355181.0,1517421329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 17:55:37.452256,57779.0,4.0
,,2018-01-31 17:53:17.356082,slurm_normal_16gb,1517421349.0,0,,1.0,main_w3_handler1,3412027,18214333,False,,17018,fastqsanger,1226619,fastqsanger,12294812,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33592686}]",,"[{'src': 'hda', 'id': 33592727}]",,"""""","""old""",32.0,,43355181.0,1517421343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 17:55:51.255662,57779.0,6.0
,,2018-01-31 17:53:20.082857,slurm_normal_16gb,1517421370.0,0,,1.0,main_w3_handler1,3412027,18214338,False,,26437,fastqsanger,1226619,fastqsanger,12294823,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33592692}]",,"[{'src': 'hda', 'id': 33592727}]",,"""""","""old""",32.0,,43355181.0,1517421365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 17:56:10.963570,57779.0,5.0
,,2018-01-31 17:53:23.174585,slurm_normal_16gb,1517421404.0,0,,1.0,main_w3_handler1,3412027,18214341,False,,13037,fastqsanger,1226619,fastqsanger,12294834,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33592706}]",,"[{'src': 'hda', 'id': 33592727}]",,"""""","""old""",32.0,,43355181.0,1517421398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 17:56:46.687958,57779.0,6.0
,,2018-01-31 17:53:12.677027,slurm_normal_16gb,1517421228.0,0,,1.0,main_w3_handler0,3412027,18214325,False,,27167,fastqsanger,1226619,fastqsanger,12294765,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33592679}]",,"[{'src': 'hda', 'id': 33592727}]",,"""""","""old""",32.0,,43355181.0,1517421223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 17:53:50.556899,57779.0,5.0
,,2018-01-31 18:28:02.451047,slurm_normal_16gb,1517423358.0,0,,1.0,main_w4_handler0,3412028,18214954,False,,21730,fastqsanger,1425450,fastqsanger,12295271,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594081}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:29:20.150442,57779.0,6.0
,,2018-01-31 18:27:59.483046,slurm_normal_16gb,1517423301.0,0,,1.0,main_w4_handler0,3412028,18214948,False,,36579,fastqsanger,1425450,fastqsanger,12295252,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594064}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:28:22.017897,57779.0,5.0
,,2018-01-31 18:28:07.167362,slurm_normal_16gb,1517423404.0,0,,1.0,main_w3_handler1,3412028,18214958,False,,31506,fastqsanger,1425450,fastqsanger,12295282,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594087}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:30:07.841921,57779.0,32.0
,,2018-01-31 18:28:11.415135,slurm_normal_16gb,1517423419.0,0,,1.0,main_w3_handler1,3412028,18214965,False,,35855,fastqsanger,1425450,fastqsanger,12295294,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594107}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:30:23.629797,57779.0,7.0
,,2018-01-31 18:28:12.027064,slurm_normal_16gb,1517423449.0,0,,1.0,main_w3_handler1,3412028,18214966,False,,23166,fastqsanger,1425450,fastqsanger,12295300,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594109}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:30:54.564246,57779.0,5.0
,,2018-01-31 18:28:05.703934,slurm_normal_16gb,1517423515.0,0,,1.0,main_w4_handler1,3412028,18214957,False,,18104,fastqsanger,1425450,fastqsanger,12295323,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594085}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:32:01.118071,57779.0,4.0
,,2018-01-31 18:28:01.375952,slurm_normal_16gb,1517423435.0,0,,1.0,main_w3_handler0,3412028,18214951,False,,11233,fastqsanger,1425450,fastqsanger,12295293,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594075}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:30:39.509288,57779.0,23.0
,,2018-01-31 18:28:02.152346,slurm_normal_16gb,1517423310.0,0,,1.0,main_w4_handler0,3412028,18214952,False,,14481,fastqsanger,1425450,fastqsanger,12295253,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594078}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:28:31.046463,57779.0,4.0
,,2018-01-31 18:28:08.491018,slurm_normal_16gb,1517423462.0,0,,1.0,main_w4_handler0,3412028,18214960,False,,15211,fastqsanger,1425450,fastqsanger,12295304,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594094}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:31:03.454590,57779.0,6.0
,,2018-01-31 18:28:00.723094,slurm_normal_16gb,1517423346.0,0,,1.0,main_w3_handler1,3412028,18214950,False,,35498,fastqsanger,1425450,fastqsanger,12295264,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594072}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:29:09.450368,57779.0,9.0
,,2018-01-31 18:27:58.792296,slurm_normal_16gb,1517423469.0,0,,1.0,main_w4_handler1,3412028,18214946,False,,16652,fastqsanger,1425450,fastqsanger,12295306,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594062}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:31:11.542703,57779.0,5.0
,,2018-01-31 18:27:57.746417,slurm_normal_16gb,1517423314.0,0,,1.0,main_w4_handler1,3412028,18214944,False,,12316,fastqsanger,1425450,fastqsanger,12295254,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594056}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:28:35.041891,57779.0,6.0
,,2018-01-31 18:27:58.315058,slurm_normal_16gb,1517423366.0,0,,1.0,main_w4_handler1,3412028,18214945,False,,35136,fastqsanger,1425450,fastqsanger,12295275,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594059}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:29:27.297259,57779.0,4.0
,,2018-01-31 18:28:00.026888,slurm_normal_16gb,1517423375.0,0,,1.0,main_w3_handler0,3412028,18214949,False,,12316,fastqsanger,1425450,fastqsanger,12295280,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594068}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:29:39.597546,57779.0,5.0
,,2018-01-31 18:28:10.582225,slurm_normal_16gb,1517423503.0,0,,1.0,main_w3_handler0,3412028,18214963,False,,3934,fastqsanger,1425450,fastqsanger,12295320,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594105}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:31:45.479913,57779.0,4.0
,,2018-01-31 18:28:09.505920,slurm_normal_16gb,1517423531.0,0,,1.0,main_w4_handler1,3412028,18214961,False,,34763,fastqsanger,1425450,fastqsanger,12295326,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594099}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:32:12.478933,57779.0,4.0
,,2018-01-31 18:28:12.790981,slurm_normal_16gb,1517423480.0,0,,1.0,main_w3_handler1,3412028,18214967,False,,13408,fastqsanger,1425450,fastqsanger,12295311,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594114}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:31:23.748889,57779.0,5.0
,,2018-01-31 18:28:04.775428,slurm_normal_16gb,1517423492.0,0,,1.0,main_w3_handler0,3412028,18214955,False,,10136,fastqsanger,1425450,fastqsanger,12295318,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33594083}]",,"[{'src': 'hda', 'id': 33594261}]",,"""""","""old""",32.0,,43355181.0,1517423487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:31:35.542793,57779.0,5.0
,,2018-01-31 18:45:34.645493,slurm_normal_16gb,1517424404.0,0,,1.0,main_w3_handler0,3412032,18215318,False,,12320,fastqsanger,1466349,fastqsanger,12295565,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595824}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:46:49.650703,57779.0,4.0
,,2018-01-31 18:45:49.908469,slurm_normal_16gb,1517424524.0,0,,1.0,main_w3_handler1,3412032,18215333,False,,18472,fastqsanger,1466349,fastqsanger,12295610,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595840}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:48:46.431957,57779.0,5.0
,,2018-01-31 18:45:43.417991,slurm_normal_16gb,1517424418.0,0,,1.0,main_w4_handler1,3412032,18215327,False,,15212,fastqsanger,1466349,fastqsanger,12295570,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595833}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:46:59.668753,57779.0,4.0
,,2018-01-31 18:45:38.523982,slurm_normal_16gb,1517424394.0,0,,1.0,main_w3_handler1,3412032,18215322,False,,12597,fastqsanger,1466349,fastqsanger,12295564,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595829}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:46:36.132917,57779.0,5.0
,,2018-01-31 18:45:36.782444,slurm_normal_16gb,1517424459.0,0,,1.0,main_w4_handler0,3412032,18215320,False,,15574,fastqsanger,1466349,fastqsanger,12295589,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595827}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:47:40.863067,57779.0,4.0
,,2018-01-31 18:45:45.185186,slurm_normal_16gb,1517424407.0,0,,1.0,main_w3_handler1,3412032,18215328,False,,31506,fastqsanger,1466349,fastqsanger,12295566,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595835}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:46:50.472381,57779.0,4.0
,,2018-01-31 18:45:49.174571,slurm_normal_16gb,1517424511.0,0,,1.0,main_w3_handler0,3412032,18215332,False,,32955,fastqsanger,1466349,fastqsanger,12295605,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595839}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:48:34.865958,57779.0,5.0
,,2018-01-31 18:45:48.548799,slurm_normal_16gb,1517424564.0,0,,1.0,main_w4_handler0,3412032,18215331,False,,7216,fastqsanger,1466349,fastqsanger,12295629,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595838}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:49:26.494776,57779.0,4.0
,,2018-01-31 18:45:46.272884,slurm_normal_16gb,1517424445.0,0,,1.0,main_w3_handler1,3412032,18215330,False,,36576,fastqsanger,1466349,fastqsanger,12295584,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595837}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:47:31.028660,57779.0,5.0
,,2018-01-31 18:45:50.452984,slurm_normal_16gb,1517424539.0,0,,1.0,main_w3_handler1,3412032,18215334,False,,18470,fastqsanger,1466349,fastqsanger,12295614,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595841}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:49:04.181247,57779.0,6.0
,,2018-01-31 18:45:35.453904,slurm_normal_16gb,1517424471.0,0,,1.0,main_w3_handler0,3412032,18215319,False,,31872,fastqsanger,1466349,fastqsanger,12295595,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595826}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:47:55.017353,57779.0,5.0
,,2018-01-31 18:45:37.600302,slurm_normal_16gb,1517424483.0,0,,1.0,main_w3_handler0,3412032,18215321,False,,30776,fastqsanger,1466349,fastqsanger,12295597,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595828}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:48:05.828526,57779.0,4.0
,,2018-01-31 18:45:45.693375,slurm_normal_16gb,1517424523.0,0,,1.0,main_w4_handler1,3412032,18215329,False,,23913,fastqsanger,1466349,fastqsanger,12295608,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595836}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:48:44.178900,57779.0,5.0
,,2018-01-31 18:45:42.574841,slurm_normal_16gb,1517424496.0,0,,1.0,main_w3_handler0,3412032,18215326,False,,19129,fastqsanger,1466349,fastqsanger,12295601,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33595832}]",,"[{'src': 'hda', 'id': 33595845}]",,"""""","""old""",32.0,,43355181.0,1517424492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-31 18:48:20.724817,57779.0,4.0
,,2018-02-01 13:45:28.056986,slurm_normal_16gb,1517492752.0,0,,1.0,main_w3_handler0,3200826,18222668,False,,5223741,fastqsanger,5215715,fastqsanger,12303204,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33609089}]",,"[{'src': 'hda', 'id': 33609088}]",,"""""","""old""",32.0,,43605403.0,1517492739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-01 13:45:54.508012,60463.0,13.0
,,2018-02-01 16:32:27.372071,slurm_normal_16gb,1517503519.0,0,,1.0,main_w3_handler1,3405192,18225348,False,,727416490,fastqsanger,727416490,fastqsanger,12305601,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33496810}]",,"[{'src': 'hda', 'id': 33496815}]",,"""""","""old""",32.0,,43513755.0,1517502834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-01 16:45:23.929861,70073.0,685.0
,,2018-02-01 23:20:19.726101,slurm_normal_16gb,1517527424.0,0,,1.0,main_w3_handler0,3412272,18229576,False,,23827,fastqsanger,1862189,fastqsanger,12309943,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33621366}]",,"[{'src': 'hda', 'id': 33621379}]",,"""""","""old""",32.0,,43355181.0,1517527419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-01 23:23:47.262405,57779.0,5.0
,,2018-02-01 23:01:54.517339,slurm_normal_16gb,1517526194.0,0,,1.0,main_w4_handler1,3412208,18229368,False,,42715,fastqsanger,2062605,fastqsanger,12309636,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33621161}]",,"[{'src': 'hda', 'id': 33621173}]",,"""""","""old""",32.0,,43355181.0,1517526166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-01 23:03:15.567436,57779.0,28.0
,,2018-02-01 23:01:55.178635,slurm_normal_16gb,1517526218.0,0,,1.0,main_w3_handler0,3412208,18229371,False,,28866,fastqsanger,2062605,fastqsanger,12309643,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33621164}]",,"[{'src': 'hda', 'id': 33621173}]",,"""""","""old""",32.0,,43355181.0,1517526210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-01 23:03:40.346602,57779.0,8.0
,,2018-02-01 23:01:53.059434,slurm_normal_16gb,1517526205.0,0,,1.0,main_w3_handler1,3412208,18229363,False,,19841,fastqsanger,2062605,fastqsanger,12309640,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33621156}]",,"[{'src': 'hda', 'id': 33621173}]",,"""""","""old""",32.0,,43355181.0,1517526200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-01 23:03:27.259898,57779.0,5.0
