bed,bed_filetype,command|datafile|paired_bam_0|readend1,command|datafile|paired_bam_0|readend1_filetype,command|datafile|paired_bam_0|readend2,command|datafile|paired_bam_0|readend2_filetype,command|datafile|paired_bam_1|readend1,command|datafile|paired_bam_1|readend1_filetype,command|datafile|paired_bam_1|readend2,command|datafile|paired_bam_1|readend2_filetype,command|datafile|paired_bam_2|readend1,command|datafile|paired_bam_2|readend1_filetype,command|datafile|paired_bam_2|readend2,command|datafile|paired_bam_2|readend2_filetype,command|datafile|raw_files_0|raw,command|datafile|raw_files_0|raw_filetype,create_time,destination_id,end_epoch,exit_code,fends,fends_filetype,galaxy_memory_mb,galaxy_slots,handler,hic_data,hic_data_filetype,hic_project,hic_project_filetype,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.command.__current_case__,parameters.command.analysis.__current_case__,parameters.command.analysis.algorithm,parameters.command.analysis.binary,parameters.command.analysis.change,parameters.command.analysis.expreads,parameters.command.analysis.precalc,parameters.command.analysis.probiter,parameters.command.analysis.removedist,parameters.command.analysis.step,parameters.command.analysis.subalgorithm.__current_case__,parameters.command.analysis.subalgorithm.kr,parameters.command.bed.values,parameters.command.chroms,parameters.command.command_select,parameters.command.datafile.__current_case__,parameters.command.datafile.format,parameters.command.datafile.paired_bam,parameters.command.datafile.raw_files,parameters.command.fends.values,parameters.command.filtermax,parameters.command.filtermin,parameters.command.hic_data.values,parameters.command.hic_project.values,parameters.command.insert,parameters.command.minbin,parameters.command.minint,parameters.command.numbin,parameters.dbkey,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
53616.0,bed,36667262151.0,bam,36667262151.0,bam,,,,,,,,,,,2017-08-03 09:12:05.230361,slurm_normal,1501751571.0,0,,,,1.0,main_w3_handler1,,,,,3099847,16495729,False,,10565284.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 30709446}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 30730374}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 30730374}]}}]",,,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,37781162,1501751542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-08-03 09:12:53.929614,24375.0,29.0
34314506.0,bed,3353838736.0,bam,2800258775.0,bam,,,,,,,,,,,2017-12-16 01:37:26.678833,slurm_normal,1513388276.0,0,,,,1.0,main_w3_handler1,,,,,3353792,17823495,False,,11892366,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 32755219}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 32740120}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 32740118}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,42693053,1513388259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-12-16 01:37:57.816710,117881.0,17.0
34314506.0,bed,3353838736.0,bam,2800258775.0,bam,,,,,,,,,,,2017-12-16 01:40:59.487653,slurm_normal,1513388480.0,0,,,,1.0,main_w4_handler0,,,,,3353792,17823505,False,,11892414,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,1.0,express,,0.0005,cis,,,-d,,0.0,yes,"[{'src': 'hda', 'id': 32755219}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 32740120}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 32740118}]}}]",,,100,1000000,,,500,1000,20,100,"""?""",32.0,,42693053,1513388475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-12-16 01:41:22.798305,117881.0,5.0
34314506.0,bed,2800258775.0,bam,3353838736.0,bam,,,,,,,,,,,2017-12-16 01:42:48.615373,slurm_normal,1513388583.0,0,,,,1.0,main_w4_handler0,,,,,3353792,17823512,False,,11892419,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 32755219}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 32740118}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 32740120}]}}]",,,111111111,1000000,,,500,1000,20,100,"""?""",32.0,,42693053,1513388578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-12-16 01:43:04.750602,117881.0,5.0
177086.0,bed,6802.0,bam,6802.0,bam,,,,,,,,,,,2017-08-31 23:27:55.217524,slurm_normal,1504222136.0,0,,,,1.0,main_w4_handler0,,,,,3000213,16707965,False,,10780694.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 31068442}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 31063827}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 31063827}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,39920680,1504222105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-08-31 23:29:00.108304,100396.0,31.0
41156319.0,bed,2398910347.0,bam,2398910347.0,bam,,,,,,,,,,,2017-09-20 02:43:28.630942,slurm_normal,1505875502.0,0,,,,1.0,main_w3_handler1,,,,,3257010,16871055,False,,10936117.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 31316173}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 31285349}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 31285349}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,40626638,1505875483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-09-20 02:45:11.676420,110342.0,19.0
632985.0,bed,107994526.0,bam,107994526.0,bam,,,,,,,,,,,2017-09-24 11:25:26.500900,slurm_normal,1506252364.0,0,,,,1.0,main_w4_handler1,,,,,3259346,16912361,False,,10981968.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 31380641}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 31380642}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 31380642}]}}]",,,0,1000000,,,500,1000,20,100,"""Homo_sapiens_nuHg19_mtrCRS""",32.0,,40798763,1506252350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-09-24 11:26:08.148854,111795.0,14.0
212092.0,bed,360814996.0,bam,360814996.0,bam,,,,,,,,,,,2017-09-27 15:04:44.194927,slurm_normal,1506524733.0,0,,,,1.0,main_w3_handler0,,,,,3261206,16948060,False,,11017330.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 31444910}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 31377786}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 31377786}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,40217110,1506524710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-09-27 15:05:35.569871,100396.0,23.0
55119.0,bed,,,,,,,,,,,,,,,2017-09-28 16:22:21.292228,slurm_normal,1506615766.0,0,,,,1.0,main_w4_handler0,,,,,2517043,16963875,False,,11031472.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",1,,,,,,,,,,,,"[{'src': 'hda', 'id': 31365228}]",,fends,,,,,,,,,,,,,,"""hg19""",32.0,,40939859,1506615754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-09-28 16:22:55.218894,74013.0,12.0
1653.0,bed,24986313.0,bam,18703312.0,bam,21715852.0,bam,25661768.0,bam,25046430.0,bam,20864805.0,bam,,,2017-11-13 18:30:29.527459,slurm_normal,1510597844.0,0,,,,1.0,main_w4_handler1,,,,,3323347,17440814,False,,11499514,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 32288086}]",2:233718962 ,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 32288590}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 32288588}]}}, {'readend1': {'values': [{'src': 'hda', 'id': 32288586}]}, '__index__': 1, 'readend2': {'values': [{'src': 'hda', 'id': 32288582}]}}, {'readend1': {'values': [{'src': 'hda', 'id': 32288580}]}, '__index__': 2, 'readend2': {'values': [{'src': 'hda', 'id': 32288579}]}}]",,,0,1000000,,,500,1000,20,100,"""hg38""",32.0,,41962689,1510597834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-11-13 18:30:47.798088,,10.0
0.0,bed,10891795.0,bam,10891795.0,bam,,,,,,,,,,,2017-11-20 15:12:24.590499,slurm_normal,1511190788.0,0,,,,1.0,main_w4_handler0,,,,,3332051,17520726,False,,11580204,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 32421092}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 32415403}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 32415403}]}}]",,,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,42113588,1511190778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-11-20 15:13:11.991401,13066.0,10.0
35976496.0,bed,3628356213.0,bam,3859604803.0,bam,,,,,,,,,,,2018-01-30 21:57:05.949484,slurm_normal,1517349492.0,0,,,,1.0,main_w4_handler1,,,,,3409699,18205485,False,,12286490,slurm,,132111800.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 33577940}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 33574420}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 33574421}]}}]",,,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,43517976,1517349435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2018-01-30 21:58:15.530320,79600.0,57.0
34314506.0,bed,2800258775.0,bam,3353838736.0,bam,,,,,,,,,,,2017-12-05 21:11:06.106245,slurm_normal,1512508377.0,0,,,,1.0,main_w3_handler0,,,,,3353792,17709695,False,,11774454,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 32755219}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 32740118}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 32740120}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,42425236,1512508359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-12-05 21:13:05.262653,117881.0,18.0
34314506.0,bed,2800258775.0,bam,3353838736.0,bam,,,,,,,,,,,2017-12-05 22:17:59.862272,slurm_normal,1512512300.0,0,,,,1.0,main_w4_handler0,,,,,3353792,17710182,False,,11774961,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 32755219}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 32740118}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 32740120}]}}]",,,0,1000000,,,500,1000,20,100,"""?""",32.0,,42425236,1512512292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-12-05 22:18:21.774709,117881.0,8.0
34314506.0,bed,,,,,,,,,,,,,,,2017-12-05 23:56:20.642199,slurm_normal,1512518210.0,0,,,,1.0,main_w4_handler0,,,,,3353792,17710980,False,,11775940,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,,,,,,,,,,,,"[{'src': 'hda', 'id': 32755219}]",,fends,,,,,,,,,,,,,,"""?""",32.0,,42425236,1512518190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2017-12-05 23:56:53.473226,117881.0,20.0
318677086.0,bed,1366939882.0,bam,1423658230.0,bam,,,,,,,,,,,2018-02-01 22:22:29.690566,slurm_normal,1517523784.0,0,,,,1.0,main_w4_handler0,,,,,2425433,18229049,False,,12309311,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 33620726}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 33583604}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 33583868}]}}]",,,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,43582945,1517523758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2018-02-01 22:23:08.023697,67878.0,26.0
35976462.0,bed,3576718772.0,bam,3812481498.0,bam,,,,,,,,,,,2018-01-30 05:57:12.422615,slurm_normal,1517293973.0,0,,,,1.0,main_w3_handler1,,,,,3409699,18197494,False,,12278449,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 33566708}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 33566712}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 33566713}]}}]",,,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,43517976,1517293957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2018-01-30 06:32:54.920971,79600.0,16.0
35976462.0,bed,3628356213.0,bam,3859604803.0,bam,,,,,,,,,,,2018-01-30 17:30:34.870473,slurm_normal,1517334595.0,0,,,,1.0,main_w3_handler1,,,,,3409699,18203247,False,,12283912,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 33566708}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 33574420}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 33574421}]}}]",,,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,43517976,1517334582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2018-01-30 17:49:57.882087,79600.0,13.0
35976462.0,bed,3628356213.0,bam,3859604803.0,bam,,,,,,,,,,,2018-01-30 19:33:15.928641,slurm_normal,1517341919.0,0,,,,1.0,main_w3_handler1,,,,,3409699,18204202,False,,12284895,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 33576024}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 33574420}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 33574421}]}}]",,,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,43517976,1517341907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2018-01-30 19:52:03.500347,79600.0,12.0
318677086.0,bed,1366939882.0,bam,1423658230.0,bam,,,,,,,,,,,2018-02-01 22:43:06.112756,slurm_normal,1517525019.0,0,,,,1.0,main_w4_handler1,,,,,2425433,18229156,False,,12309441,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 33620726}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 33583604}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 33583868}]}}]",,,1000000,0,,,500,1000,20,100,"""hg19""",32.0,,43582945,1517524993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2018-02-01 22:43:40.729891,67878.0,26.0
366589.0,bed,,,,,,,,,,,,,238577.0,interval,2018-02-19 19:48:56.254229,slurm_normal,1519069775.0,0,,,7680.0,1.0,main_w4_handler0,,,,,3419529,18439639,False,,12534182,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 33944615}]",,hic-complete,2.0,raw,,"[{'__index__': 0, 'raw': {'values': [{'src': 'hda', 'id': 33863367}]}}]",,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,43731443,1519069763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2018-02-19 19:49:37.587900,,12.0
2568176.0,bed,1293550995.0,bam,1249899013.0,bam,,,,,,,,,,,2018-02-23 00:47:24.784896,slurm_normal,1519346864.0,0,,,7680.0,1.0,main_w4_handler0,,,,,3234904,18491183,False,,12586488,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",0,0.0,probability,,0.0005,,-p,1000,,0.5,,,"[{'src': 'hda', 'id': 34025086}]",,hic-complete,0.0,bam,"[{'readend1': {'values': [{'src': 'hda', 'id': 34024984}]}, '__index__': 0, 'readend2': {'values': [{'src': 'hda', 'id': 34024997}]}}]",,,0,1000000,,,500,1000,20,100,"""hg19""",32.0,,42580970,1519346855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/sauria/hifive/hifive/0.1.0,0.1.0,,2018-02-23 00:47:46.214306,17910.0,9.0
