chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.c_and_o_argument_repeat,parameters.chromInfo,parameters.dbkey,parameters.genome.__current_case__,parameters.genome.genome_choose,parameters.header,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-23 10:10:06.164858,slurm_normal,1490263829.0,0,1.0,main_w4_handler1,3042423,15374061,False,,1217481,bed,2919,bed,9512214.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891169}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:10:35.503335,5424.0,4.0
,,2017-03-23 10:10:05.316977,slurm_normal,1490263834.0,0,1.0,main_w3_handler0,3042423,15374059,False,,10463232,bed,2919,bed,9512215.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891167}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:10:37.407516,5424.0,7.0
,,2017-03-23 10:10:06.917753,slurm_normal,1490263844.0,0,1.0,main_w4_handler1,3042423,15374062,False,,26011,bed,2919,bed,9512217.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28891170}]","[{'src': 'hda', 'id': 28891186}]","""1e-09""","""false""","""false""","""-s""",32.0,,36609668.0,1490263839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-23 10:11:05.077712,5424.0,5.0
,,2016-12-14 16:35:19.184574,slurm_normal,1481733327.0,0,1.0,main_w4_handler0,2923967,14576388,False,,66166,bed,58120,bed,8755766.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 27634737}]","[{'src': 'hda', 'id': 27598311}]","""1e-09""","""false""","""false""","""""",32.0,,34739571.0,1481733323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-12-14 16:35:28.508589,96604.0,4.0
,,2016-12-14 16:52:05.560823,slurm_normal,1481734334.0,0,1.0,main_w3_handler0,2923967,14576569,False,,58120,bed,58120,bed,8756013.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 27587725}]","[{'src': 'hda', 'id': 27598316}]","""1e-09""","""false""","""false""","""""",32.0,,34739571.0,1481734329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-12-14 16:52:15.148586,96604.0,5.0
,,2016-12-14 16:02:51.013313,slurm_normal,1481731378.0,0,1.0,main_w4_handler0,2923967,14576034,False,,58120,bed,27494,bed,8755445.roundup,slurm,,132111800.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 27587725}]","[{'src': 'hda', 'id': 27606835}]","""1e-09""","""false""","""false""","""""",32.0,,34739571.0,1481731374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-12-14 16:02:59.938034,96604.0,4.0
,,2016-12-14 16:34:29.476923,slurm_normal,1481733279.0,0,1.0,main_w3_handler0,2923967,14576384,False,,63484,bed,54698,bed,8755759.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 27634731}]","[{'src': 'hda', 'id': 27598308}]","""1e-09""","""false""","""false""","""""",32.0,,34739571.0,1481733273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-12-14 16:34:41.118849,96604.0,6.0
,,2017-03-13 09:47:17.242292,slurm_normal,1489398523.0,0,1.0,main_w4_handler1,3013065,15279472,False,,2712629,bed,108985,bed,9423519.roundup,slurm,,132112168.0,corral-repl,,"""013b279807d211e7b9a7005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707947}]","[{'src': 'hda', 'id': 28708351}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489398518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:49:18.357515,5424.0,5.0
,,2017-01-23 22:23:24.334892,slurm_normal,1485210602.0,0,1.0,main_w4_handler0,2962556,14852032,False,,9655060,bed,58127559,bed,9012002.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""count"", ""col"": ""5""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 28055088}]","[{'src': 'hda', 'id': 28055223}]","""1e-09""","""true""","""false""","""-s""",32.0,,35541974.0,1485210524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-01-23 22:30:07.911179,70484.0,78.0
,,2017-01-23 22:22:48.629349,slurm_normal,1485210689.0,0,1.0,main_w4_handler1,2962556,14852029,False,,9655060,bed,58127559,bed,9011997.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 28055088}]","[{'src': 'hda', 'id': 28055223}]","""1e-09""","""true""","""false""","""-s""",32.0,,35541974.0,1485210442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-01-23 22:31:31.297860,70484.0,247.0
,,2017-03-13 09:28:09.364818,slurm_normal,1489397300.0,0,1.0,main_w3_handler1,3013065,15278648,False,,2712629,bed,20890028,bed,9423069.roundup,slurm,,132112168.0,corral-repl,,"""5b3c496407cf11e78fb3005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707947}]","[{'src': 'hda', 'id': 28708347}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:28:23.089661,5424.0,5.0
,,2017-03-13 09:28:24.025545,slurm_normal,1489397320.0,0,1.0,main_w3_handler1,3013065,15278663,False,,1235008,bed,20890028,bed,9423078.roundup,slurm,,132112168.0,corral-repl,,"""5b3c496407cf11e78fb3005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707997}]","[{'src': 'hda', 'id': 28708347}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:28:45.379905,5424.0,6.0
,,2017-03-13 09:28:07.306856,slurm_normal,1489397317.0,0,1.0,main_w4_handler0,3013065,15278645,False,,55842,bed,20890028,bed,9423076.roundup,slurm,,132112168.0,corral-repl,,"""5b3c496407cf11e78fb3005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28708347}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:29:02.934463,5424.0,4.0
,,2017-03-13 09:28:16.893111,slurm_normal,1489397342.0,0,1.0,main_w4_handler0,3013065,15278655,False,,1214273,bed,20890028,bed,9423083.roundup,slurm,,132112168.0,corral-repl,,"""5b3c496407cf11e78fb3005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707975}]","[{'src': 'hda', 'id': 28708347}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:29:22.234054,5424.0,5.0
,,2017-03-13 09:28:22.465863,slurm_normal,1489397347.0,0,1.0,main_w4_handler0,3013065,15278661,False,,1101537,bed,20890028,bed,9423086.roundup,slurm,,132112168.0,corral-repl,,"""5b3c496407cf11e78fb3005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707994}]","[{'src': 'hda', 'id': 28708347}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:29:25.420009,5424.0,6.0
,,2017-03-13 09:39:21.526623,slurm_normal,1489397982.0,0,1.0,main_w4_handler1,3013065,15279065,False,,10454225,bed,20889981,bed,9423333.roundup,slurm,,132112168.0,corral-repl,,"""ede111f407d011e799a4005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707968}]","[{'src': 'hda', 'id': 28732504}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:39:45.240606,5424.0,8.0
,,2017-03-13 09:39:24.464470,slurm_normal,1489397988.0,0,1.0,main_w4_handler0,3013065,15279070,False,,1413728,bed,20889981,bed,9423338.roundup,slurm,,132112168.0,corral-repl,,"""ede111f407d011e799a4005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707983}]","[{'src': 'hda', 'id': 28732504}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:39:57.566716,5424.0,5.0
,,2017-01-04 19:52:35.467364,slurm_normal,1483559585.0,0,1.0,main_w3_handler1,2946798,14691819,False,,57039005,bam,4866,bed,8861718.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,false,"""false""","[{'src': 'hda', 'id': 27814974}]","[{'src': 'hda', 'id': 27814976}]","""1e-09""","""false""","""false""","""""",32.0,,35198457.0,1483559563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-01-04 19:53:09.594764,,22.0
,,2017-03-13 09:39:20.457990,slurm_normal,1489397970.0,0,1.0,main_w3_handler0,3013065,15279063,False,,55842,bed,20889981,bed,9423326.roundup,slurm,,132112168.0,corral-repl,,"""ede111f407d011e799a4005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28732504}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:39:32.470070,5424.0,5.0
,,2017-03-13 09:39:23.767874,slurm_normal,1489397976.0,0,1.0,main_w3_handler1,3013065,15279069,False,,1214273,bed,20889981,bed,9423330.roundup,slurm,,132112168.0,corral-repl,,"""ede111f407d011e799a4005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707975}]","[{'src': 'hda', 'id': 28732504}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:39:39.443565,5424.0,4.0
,,2016-12-29 13:38:11.988731,slurm_normal,1483018699.0,0,1.0,main_w4_handler0,2941475,14662377,False,,906330,bed,906330,bed,8835339.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,false,"""false""","[{'src': 'hda', 'id': 27767520}]","[{'src': 'hda', 'id': 27767520}]","""0.9""","""false""","""false""","""""",32.0,,35108497.0,1483018694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2016-12-29 13:38:21.280898,,5.0
,,2017-03-13 09:39:22.687604,slurm_normal,1489397978.0,0,1.0,main_w4_handler0,3013065,15279067,False,,11444668,bed,20889981,bed,9423329.roundup,slurm,,132112168.0,corral-repl,,"""ede111f407d011e799a4005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707973}]","[{'src': 'hda', 'id': 28732504}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:39:40.348735,5424.0,8.0
,,2017-03-13 09:47:27.470769,slurm_normal,1489398526.0,0,1.0,main_w4_handler0,3013065,15279486,False,,1235008,bed,108985,bed,9423520.roundup,slurm,,132112168.0,corral-repl,,"""013b279807d211e7b9a7005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707997}]","[{'src': 'hda', 'id': 28708351}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489398518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:49:21.005174,5424.0,8.0
,,2017-03-13 09:39:24.989289,slurm_normal,1489397999.0,0,1.0,main_w4_handler0,3013065,15279071,False,,10712753,bed,20889981,bed,9423346.roundup,slurm,,132112168.0,corral-repl,,"""ede111f407d011e799a4005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707991}]","[{'src': 'hda', 'id': 28732504}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:40:02.022672,5424.0,8.0
,,2017-03-13 09:39:26.739689,slurm_normal,1489397991.0,0,1.0,main_w3_handler0,3013065,15279074,False,,1235008,bed,20889981,bed,9423341.roundup,slurm,,132112168.0,corral-repl,,"""ede111f407d011e799a4005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707997}]","[{'src': 'hda', 'id': 28732504}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:39:53.456942,5424.0,5.0
,,2017-03-13 09:39:25.725848,slurm_normal,1489397989.0,0,1.0,main_w4_handler0,3013065,15279073,False,,1101537,bed,20889981,bed,9423339.roundup,slurm,,132112168.0,corral-repl,,"""ede111f407d011e799a4005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707994}]","[{'src': 'hda', 'id': 28732504}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489397984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:39:57.652418,5424.0,5.0
,,2017-03-13 09:57:17.912044,slurm_normal,1489399049.0,0,1.0,main_w3_handler1,3013065,15279697,False,,1214273,bed,132145,bed,9423682.roundup,slurm,,132112168.0,corral-repl,,"""6aa500d607d311e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707975}]","[{'src': 'hda', 'id': 28708353}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:57:30.485150,5424.0,5.0
,,2017-03-13 09:57:23.115695,slurm_normal,1489399056.0,0,1.0,main_w3_handler1,3013065,15279701,False,,1235008,bed,132145,bed,9423688.roundup,slurm,,132112168.0,corral-repl,,"""6aa500d607d311e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707997}]","[{'src': 'hda', 'id': 28708353}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:57:39.353075,5424.0,5.0
,,2017-03-13 09:47:14.253533,slurm_normal,1489398448.0,0,1.0,main_w3_handler1,3013065,15279469,False,,55842,bed,108985,bed,9423491.roundup,slurm,,132112168.0,corral-repl,,"""013b279807d211e7b9a7005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28708351}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489398444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:47:32.342048,5424.0,4.0
,,2017-03-13 09:47:23.232305,slurm_normal,1489398457.0,0,1.0,main_w3_handler0,3013065,15279480,False,,1413728,bed,108985,bed,9423498.roundup,slurm,,132112168.0,corral-repl,,"""013b279807d211e7b9a7005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707983}]","[{'src': 'hda', 'id': 28708351}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489398452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:47:39.908060,5424.0,5.0
,,2017-03-13 09:47:21.267753,slurm_normal,1489398455.0,0,1.0,main_w3_handler0,3013065,15279475,False,,10454225,bed,108985,bed,9423496.roundup,slurm,,132112168.0,corral-repl,,"""013b279807d211e7b9a7005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707968}]","[{'src': 'hda', 'id': 28708351}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489398448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:47:37.831374,5424.0,7.0
,,2017-03-13 09:47:23.785396,slurm_normal,1489398457.0,0,1.0,main_w3_handler1,3013065,15279481,False,,10712753,bed,108985,bed,9423497.roundup,slurm,,132112168.0,corral-repl,,"""013b279807d211e7b9a7005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707991}]","[{'src': 'hda', 'id': 28708351}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489398449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:47:40.216880,5424.0,8.0
,,2017-03-13 09:47:26.452632,slurm_normal,1489398463.0,0,1.0,main_w3_handler1,3013065,15279485,False,,1101537,bed,108985,bed,9423501.roundup,slurm,,132112168.0,corral-repl,,"""013b279807d211e7b9a7005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707994}]","[{'src': 'hda', 'id': 28708351}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489398459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:47:48.774506,5424.0,4.0
,,2017-03-13 09:57:14.751290,slurm_normal,1489399052.0,0,1.0,main_w3_handler0,3013065,15279695,False,,10454225,bed,132145,bed,9423681.roundup,slurm,,132112168.0,corral-repl,,"""6aa500d607d311e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707968}]","[{'src': 'hda', 'id': 28708353}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:57:35.149002,5424.0,9.0
,,2017-03-13 09:47:22.659869,slurm_normal,1489398525.0,0,1.0,main_w4_handler1,3013065,15279478,False,,1214273,bed,108985,bed,9423523.roundup,slurm,,132112168.0,corral-repl,,"""013b279807d211e7b9a7005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707975}]","[{'src': 'hda', 'id': 28708351}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489398520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:49:19.794062,5424.0,5.0
,,2017-03-13 09:57:19.286960,slurm_normal,1489399067.0,0,1.0,main_w3_handler0,3013065,15279698,False,,1413728,bed,132145,bed,9423696.roundup,slurm,,132112168.0,corral-repl,,"""6aa500d607d311e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707983}]","[{'src': 'hda', 'id': 28708353}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:57:51.065310,5424.0,5.0
,,2017-03-13 09:47:22.046596,slurm_normal,1489398526.0,0,1.0,main_w4_handler0,3013065,15279477,False,,11444668,bed,108985,bed,9423518.roundup,slurm,,132112168.0,corral-repl,,"""013b279807d211e7b9a7005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707973}]","[{'src': 'hda', 'id': 28708351}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489398518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:49:21.202682,5424.0,8.0
,,2017-01-04 14:50:19.305422,slurm_normal,1483542427.0,0,1.0,main_w3_handler1,2870024,14689381,False,,3100694832,bed,226585187,bed,8859277.roundup,slurm,,132111800.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",1,false,"""true""","[{'src': 'hda', 'id': 27802203}]","[{'src': 'hda', 'id': 27811226}]","""1e-09""","""false""","""false""","""""",32.0,,33921054.0,1483541621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-01-04 15:08:01.144922,93092.0,806.0
,,2017-01-04 19:49:34.732556,slurm_normal,1483559384.0,0,1.0,main_w4_handler1,2946798,14691791,False,,4866,bed,58896938,bam,8861657.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,false,"""false""","[{'src': 'hda', 'id': 27814976}]","[{'src': 'hda', 'id': 27814999}]","""1e-09""","""false""","""false""","""""",32.0,,35198457.0,1483559380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-01-04 19:49:46.713139,,4.0
