chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_collection1,input_collection1_filetype,input_collection2,input_collection2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_type.__current_case__,parameters.input_type.input_collection.values,parameters.input_type.input_type_selector,parameters.input_type.read1.values,parameters.input_type.read2.values,parameters.minOverlap,parameters.pctMaxDiff,parameters.splitChar,parameters.stitchLengthReport,processor_count,read1,read1_filetype,read2,read2_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-16 14:32:35.241206,slurm_normal,1518791574.0,0,7680.0,1.0,main_w3_handler1,2756828,18411666,False,,,,,,12497570,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33770931}]","[{'src': 'hda', 'id': 33770931}]","""6""","""8.0""",""" ""","""false""",32.0,34385872.0,fastqsanger,34385872.0,fastqsanger,,43934120.0,1518791567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 14:32:56.550407,38417.0,7.0
,,2018-02-16 14:29:28.272131,slurm_normal,1518791382.0,0,7680.0,1.0,main_w4_handler0,2756828,18411642,False,,,,,,12497531,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33770907}]","[{'src': 'hda', 'id': 33770905}]","""6""","""8.0""",""" ""","""false""",32.0,59594118.0,fastqsanger,59938450.0,fastqsanger,,43934120.0,1518791375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 14:29:45.568745,38417.0,7.0
,,2018-02-16 15:07:12.502473,slurm_normal,1518793759.0,0,7680.0,1.0,main_w3_handler0,3357766,18412074,False,,2819293.0,fastqsanger,2816029.0,fastqsanger,12498166,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'dce', 'id': 1472305}]",paired_collection,,,"""6""","""8.0""",""" ""","""false""",32.0,,,,,,42523326.0,1518793727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:09:22.285360,,32.0
,,2018-02-16 14:35:51.182965,slurm_normal,1518791767.0,0,7680.0,1.0,main_w4_handler1,2756828,18411687,False,,,,,,12497607,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33770954}]","[{'src': 'hda', 'id': 33770951}]","""6""","""8.0""",""" ""","""false""",32.0,35378166.0,fastqsanger,35377170.0,fastqsanger,,43934120.0,1518791760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 14:36:09.097833,38417.0,7.0
,,2018-02-16 14:39:35.112837,slurm_normal,1518791991.0,0,7680.0,1.0,main_w4_handler1,2756828,18411817,False,,,,,,12497817,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33770847}]","[{'src': 'hda', 'id': 33770844}]","""6""","""8.0""",""" ""","""false""",32.0,34773444.0,fastqsanger,34773374.0,fastqsanger,,43934120.0,1518791985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 14:39:54.445947,38417.0,6.0
,,2018-02-16 14:31:03.189325,slurm_normal,1518791476.0,0,7680.0,1.0,main_w3_handler0,2756828,18411656,False,,,,,,12497557,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33770919}]","[{'src': 'hda', 'id': 33770921}]","""6""","""8.0""",""" ""","""false""",32.0,33110542.0,fastqsanger,33089576.0,fastqsanger,,43934120.0,1518791470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 14:31:20.044586,38417.0,6.0
,,2018-02-16 14:35:21.507650,slurm_normal,1518791740.0,0,7680.0,1.0,main_w3_handler0,2756828,18411680,False,,,,,,12497603,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33770946}]","[{'src': 'hda', 'id': 33770942}]","""6""","""8.0""",""" ""","""false""",32.0,42356718.0,fastqsanger,42363626.0,fastqsanger,,43934120.0,1518791731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 14:35:43.638590,38417.0,9.0
,,2018-02-16 14:30:20.873510,slurm_normal,1518791457.0,0,7680.0,1.0,main_w4_handler1,2756828,18411649,False,,,,,,12497547,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33770913}]","[{'src': 'hda', 'id': 33770910}]","""6""","""8.0""",""" ""","""false""",32.0,51510250.0,fastqsanger,51506760.0,fastqsanger,,43934120.0,1518791429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 14:30:58.892874,38417.0,28.0
,,2018-02-16 14:39:19.430116,slurm_normal,1518791979.0,0,7680.0,1.0,main_w4_handler1,2756828,18411816,False,,,,,,12497815,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33770841}]","[{'src': 'hda', 'id': 33770837}]","""6""","""8.0""",""" ""","""false""",32.0,26148305.0,fastqsanger,26150399.0,fastqsanger,,43934120.0,1518791974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 14:39:42.268079,38417.0,5.0
,,2018-02-16 14:40:08.708369,slurm_normal,1518792024.0,0,7680.0,1.0,main_w4_handler1,2756828,18411819,False,,,,,,12497824,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33770860}]","[{'src': 'hda', 'id': 33770858}]","""6""","""8.0""",""" ""","""false""",32.0,30721564.0,fastqsanger,30723704.0,fastqsanger,,43934120.0,1518792018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 14:40:26.919474,38417.0,6.0
,,2018-02-16 15:15:49.243742,slurm_normal,1518794166.0,0,7680.0,1.0,main_w3_handler0,2756828,18412215,False,,,,,,12498274,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33899858}]","[{'src': 'hda', 'id': 33899857}]","""6""","""8.0""",""" ""","""false""",32.0,26372257.0,fastqsanger,26374127.0,fastqsanger,,43934120.0,1518794160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:16:10.331634,38417.0,6.0
,,2018-02-16 15:14:14.910391,slurm_normal,1518794074.0,0,7680.0,1.0,main_w4_handler0,2756828,18412166,False,,,,,,12498237,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33899874}]","[{'src': 'hda', 'id': 33899874}]","""6""","""8.0""",""" ""","""false""",32.0,39748420.0,fastqsanger,39748420.0,fastqsanger,,43934120.0,1518794066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:14:36.926165,38417.0,8.0
,,2018-02-16 15:07:13.424424,slurm_normal,1518793807.0,0,7680.0,1.0,main_w4_handler0,3357766,18412075,False,,6965412.0,fastqsanger,6956060.0,fastqsanger,12498181,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'dce', 'id': 1472308}]",paired_collection,,,"""6""","""8.0""",""" ""","""false""",32.0,,,,,,42523326.0,1518793804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:10:10.709768,,3.0
,,2018-02-16 15:07:08.004597,slurm_normal,1518793651.0,0,7680.0,1.0,main_w4_handler1,3357766,18412068,False,,2879975.0,fastqsanger,2876027.0,fastqsanger,12498148,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'dce', 'id': 1472293}]",paired_collection,,,"""6""","""8.0""",""" ""","""false""",32.0,,,,,,42523326.0,1518793648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:07:34.006393,,3.0
,,2018-02-16 15:07:03.875155,slurm_normal,1518793637.0,0,7680.0,1.0,main_w4_handler0,3357766,18412060,False,,4375560.0,fastqsanger,4370800.0,fastqsanger,12498144,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'dce', 'id': 1472284}]",paired_collection,,,"""6""","""8.0""",""" ""","""false""",32.0,,,,,,42523326.0,1518793634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:07:19.914647,,3.0
,,2018-02-16 15:07:06.757284,slurm_normal,1518793648.0,0,7680.0,1.0,main_w4_handler0,3357766,18412065,False,,2497527.0,fastqsanger,2494737.0,fastqsanger,12498145,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'dce', 'id': 1472290}]",paired_collection,,,"""6""","""8.0""",""" ""","""false""",32.0,,,,,,42523326.0,1518793645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:07:30.322618,,3.0
,,2018-02-16 15:07:05.342602,slurm_normal,1518793663.0,0,7680.0,1.0,main_w3_handler0,3357766,18412063,False,,11016599.0,fastqsanger,11003081.0,fastqsanger,12498151,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'dce', 'id': 1472287}]",paired_collection,,,"""6""","""8.0""",""" ""","""false""",32.0,,,,,,42523326.0,1518793657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:07:49.473733,,6.0
,,2018-02-16 15:07:08.891507,slurm_normal,1518793714.0,0,7680.0,1.0,main_w4_handler0,3357766,18412071,False,,3969819.0,fastqsanger,3965889.0,fastqsanger,12498160,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'dce', 'id': 1472296}]",paired_collection,,,"""6""","""8.0""",""" ""","""false""",32.0,,,,,,42523326.0,1518793694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:08:37.301085,,20.0
,,2018-02-16 15:07:11.048132,slurm_normal,1518793686.0,0,7680.0,1.0,main_w4_handler1,3357766,18412073,False,,2710311.0,fastqsanger,2706259.0,fastqsanger,12498156,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'dce', 'id': 1472302}]",paired_collection,,,"""6""","""8.0""",""" ""","""false""",32.0,,,,,,42523326.0,1518793679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:08:07.999465,,7.0
,,2018-02-16 15:08:49.824641,slurm_normal,1518793742.0,0,7680.0,1.0,main_w4_handler1,3413189,18412090,False,,,,,,12498168,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33899740}]","[{'src': 'hda', 'id': 33899740}]","""6""","""8.0""",""" ""","""false""",32.0,1052638.0,fastqsanger,1052638.0,fastqsanger,,43604941.0,1518793740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:09:05.749929,121097.0,2.0
,,2018-02-16 15:15:29.537901,slurm_normal,1518794146.0,0,7680.0,1.0,main_w4_handler1,2756828,18412213,False,,,,,,12498269,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33899869}]","[{'src': 'hda', 'id': 33899866}]","""6""","""8.0""",""" ""","""false""",32.0,38124685.0,fastqsanger,38124135.0,fastqsanger,,43934120.0,1518794139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:15:50.485189,38417.0,7.0
,,2018-02-16 15:07:14.453189,slurm_normal,1518793784.0,0,7680.0,1.0,main_w4_handler1,3357766,18412076,False,,3093194.0,fastqsanger,3089382.0,fastqsanger,12498171,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,"[{'src': 'dce', 'id': 1472311}]",paired_collection,,,"""6""","""8.0""",""" ""","""false""",32.0,,,,,,42523326.0,1518793767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:09:46.424807,,17.0
,,2018-02-16 15:16:23.343344,slurm_normal,1518794198.0,0,7680.0,1.0,main_w4_handler1,2756828,18412218,False,,,,,,12498280,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33899854}]","[{'src': 'hda', 'id': 33899852}]","""6""","""8.0""",""" ""","""false""",32.0,36411440.0,fastqsanger,36411244.0,fastqsanger,,43934120.0,1518794191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 15:16:40.315754,38417.0,7.0
,,2018-02-16 20:49:56.755192,slurm_normal,1518814207.0,0,7680.0,1.0,main_w4_handler0,3335769,18416002,False,,,,,,12502279,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33906492}]","[{'src': 'hda', 'id': 33906491}]","""6""","""8.0""",""" ""","""false""",32.0,376.0,fastqsanger,376.0,fastqsanger,,43919726.0,1518814204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 20:50:10.375272,116870.0,3.0
,,2018-02-16 20:47:09.643462,slurm_normal,1518814050.0,0,7680.0,1.0,main_w4_handler1,3335769,18415975,False,,,,,,12502252,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33906446}]","[{'src': 'hda', 'id': 33906445}]","""6""","""8.0""",""" ""","""true""",32.0,708.0,fastqsanger,724.0,fastqsanger,,43919726.0,1518814043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 20:47:34.142999,116870.0,7.0
,,2018-02-16 20:51:02.197855,slurm_normal,1518814276.0,0,7680.0,1.0,main_w4_handler0,3335769,18416014,False,,,,,,12502294,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33906492}]","[{'src': 'hda', 'id': 33906491}]","""6""","""8.0""",""" ""","""true""",32.0,376.0,fastqsanger,376.0,fastqsanger,,43919726.0,1518814273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 20:51:19.249868,116870.0,3.0
,,2018-02-16 23:51:22.114788,slurm_normal,1518825183.0,0,7680.0,1.0,main_w3_handler1,3432252,18417727,False,,,,,,12503804,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33907609}]","[{'src': 'hda', 'id': 33907608}]","""6""","""8.0""",""" ""","""false""",32.0,2441688193.0,fastqsanger,2441688193.0,fastqsanger,,43964648.0,1518825090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-16 23:53:05.326334,122140.0,93.0
,,2018-02-17 07:55:31.821956,slurm_normal,1518854225.0,0,7680.0,1.0,main_w3_handler0,3432627,18420418,False,,,,,,12508075,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33914359}]","[{'src': 'hda', 'id': 33914359}]","""6""","""8.0""",""" ""","""false""",32.0,724223743.0,fastqsanger,724223743.0,fastqsanger,,43973058.0,1518854141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-17 07:57:08.429229,,84.0
,,2018-02-18 05:56:02.027391,slurm_normal,1518933396.0,0,7680.0,1.0,main_w3_handler0,3428663,18425145,False,,,,,,12519024,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33923128}]","[{'src': 'hda', 'id': 33923129}]","""6""","""8.0""",""" ""","""true""",32.0,113583815.0,fastqsanger,114091861.0,fastqsanger,,43976221.0,1518933385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-18 05:56:39.637517,121979.0,11.0
,,2018-02-20 11:41:12.184175,slurm_normal,1519126891.0,0,7680.0,1.0,main_w3_handler0,2756828,18445671,False,,,,,,12540701,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33953527}]","[{'src': 'hda', 'id': 33953528}]","""6""","""8.0""",""" ""","""false""",32.0,38222720.0,fastqsanger,38223928.0,fastqsanger,,44001015.0,1519126880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-20 11:41:35.297562,38417.0,11.0
,,2018-02-19 06:20:16.972217,slurm_normal,1519021232.0,0,7680.0,1.0,main_w3_handler1,3285986,18432374,False,,,,,,12526655,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33933963}]","[{'src': 'hda', 'id': 33933973}]","""6""","""10.0""",""" ""","""true""",32.0,37068035.0,fastqsanger,37082143.0,fastqsanger,,43998249.0,1519021225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-19 06:20:35.362290,113599.0,7.0
,,2018-02-19 12:43:28.487377,slurm_normal,1519044229.0,0,7680.0,1.0,main_w4_handler0,3434474,18435398,False,,,,,,12529928,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33938469}]","[{'src': 'hda', 'id': 33938470}]","""6""","""8.0""",""" ""","""false""",32.0,74440251.0,fastqsanger,74440251.0,fastqsanger,,44003244.0,1519044218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-19 12:43:53.180456,77009.0,11.0
,,2018-02-19 13:26:45.237689,slurm_normal,1519046824.0,0,7680.0,1.0,main_w4_handler1,3434524,18435612,False,,,,,,12530160,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33938772}]","[{'src': 'hda', 'id': 33938773}]","""6""","""8.0""",""" ""","""false""",32.0,74440251.0,fastqsanger,74440251.0,fastqsanger,,43927535.0,1519046813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-19 13:27:07.522590,77009.0,11.0
,,2018-02-19 20:53:45.835782,slurm_normal,1519074301.0,0,7680.0,1.0,main_w4_handler1,3435094,18440383,False,,,,,,12535125,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33945604}]","[{'src': 'hda', 'id': 33945603}]","""6""","""8.0""",""" ""","""false""",32.0,10360626695.0,fastqsanger,10360626695.0,fastqsanger,,44012950.0,1519073636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-19 21:05:04.261226,122298.0,665.0
,,2018-02-20 08:23:31.552848,slurm_normal,1519115025.0,0,7680.0,1.0,main_w3_handler0,2756828,18444111,False,,,,,,12539090,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33953501}]","[{'src': 'hda', 'id': 33953502}]","""6""","""8.0""",""" ""","""false""",32.0,32568865.0,fastqsanger,32566643.0,fastqsanger,,44001015.0,1519115019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-20 08:23:48.421986,38417.0,6.0
,,2018-02-20 08:18:15.281346,slurm_normal,1519114712.0,0,7680.0,1.0,main_w4_handler0,2756828,18444098,False,,,,,,12539075,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33953486}]","[{'src': 'hda', 'id': 33953480}]","""6""","""8.0""",""" ""","""false""",32.0,37575645.0,fastqsanger,37577255.0,fastqsanger,,44001015.0,1519114706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-20 08:18:35.171391,38417.0,6.0
,,2018-02-20 08:18:55.637418,slurm_normal,1519114751.0,0,7680.0,1.0,main_w3_handler0,2756828,18444099,False,,,,,,12539076,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33953494}]","[{'src': 'hda', 'id': 33953493}]","""6""","""8.0""",""" ""","""false""",32.0,41533456.0,fastqsanger,41534664.0,fastqsanger,,44001015.0,1519114744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-20 08:19:15.381714,38417.0,7.0
,,2018-02-20 08:20:12.898321,slurm_normal,1519114827.0,0,7680.0,1.0,main_w4_handler1,2756828,18444107,False,,,,,,12539082,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33953496}]","[{'src': 'hda', 'id': 33953497}]","""6""","""8.0""",""" ""","""false""",32.0,40440500.0,fastqsanger,40435662.0,fastqsanger,,44001015.0,1519114820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-20 08:20:30.602570,38417.0,7.0
,,2018-02-20 08:35:18.029036,slurm_normal,1519115759.0,0,7680.0,1.0,main_w4_handler0,2756828,18444142,False,,,,,,12539114,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33953541}]","[{'src': 'hda', 'id': 33953542}]","""6""","""8.0""",""" ""","""false""",32.0,47187818.0,fastqsanger,47183096.0,fastqsanger,,44001015.0,1519115727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-20 08:36:00.978427,38417.0,32.0
,,2018-02-20 08:17:25.594890,slurm_normal,1519114661.0,0,7680.0,1.0,main_w4_handler1,2756828,18444096,False,,,,,,12539073,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33953478}]","[{'src': 'hda', 'id': 33953479}]","""6""","""8.0""",""" ""","""false""",32.0,43386796.0,fastqsanger,43386458.0,fastqsanger,,44001015.0,1519114653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-20 08:17:43.401317,38417.0,8.0
,,2018-02-20 08:28:28.144767,slurm_normal,1519115323.0,0,7680.0,1.0,main_w3_handler1,2756828,18444124,False,,,,,,12539098,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,paired,"[{'src': 'hda', 'id': 33953501}]","[{'src': 'hda', 'id': 33953502}]","""6""","""8.0""",""" ""","""false""",32.0,32568865.0,fastqsanger,32566643.0,fastqsanger,,44001015.0,1519115317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,1.1.2-806.1,,2018-02-20 08:28:46.069793,38417.0,6.0
