chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_options.__current_case__,parameters.adv_options.adv_options_input,parameters.adv_options.adv_options_selector,parameters.chromInfo,parameters.dbkey,parameters.invert,parameters.isect_union,parameters.loci,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.reference_source_selector,parameters.vcf_input1,parameters.vcf_input2,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input1,vcf_input1_filetype,vcf_input2,vcf_input2_filetype,runtime
,,2014-10-02 23:57:53.925502,roundup_single,1412294327.0,0,1.0,main_w2_handler1,2072774,7921847,False,,1901309,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17126889,17126885,"""30""",32.0,,,,16527834,1412294284.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-02 23:58:48.260477,5835.0,29883,vcf,18574,vcf,43.0
,,2014-10-03 00:04:05.762426,roundup_single,1412294660.0,0,1.0,main_w1_handler1,2072774,7921877,False,,1901347,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17128500,17128502,"""30""",32.0,,,,16527834,1412294657.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 00:04:21.407093,5835.0,37729,vcf,34592,vcf,3.0
,,2014-10-03 00:06:32.861119,roundup_single,1412294809.0,0,1.0,main_w2_handler1,2072774,7921890,False,,1901364,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17129307,17128123,"""30""",32.0,,,,16527834,1412294807.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 00:06:50.568739,5835.0,35827,vcf,9048,vcf,2.0
,,2015-01-13 03:59:57.391169,rodeo_normal,1421123530.0,0,1.0,main_w2_handler1,2171805,8536450,False,,752505.rodeo,slurm,,16332532.0,corral-repl,,"""a0a4c7809ad811e4ba49005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18193149,18193150,"""30""",2.0,,,,20469923,1421123523.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-13 04:32:13.298520,58040.0,22710,vcf,3448,vcf,7.0
,,2014-10-03 18:03:14.398792,roundup_single,1412359419.0,0,1.0,main_w2_handler0,2041840,7926360,False,,1905037,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""True""","""-i""","""False""",0,Arabidopsis_thaliana_TAIR10,,,cached,16721151,16721147,"""30""",32.0,,,,16941068,1412359407.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 18:03:41.008378,52782.0,818438,vcf,693518,vcf,12.0
,,2014-10-03 21:29:27.341936,roundup_single,1412371784.0,0,1.0,main_w2_handler0,2072774,7927117,False,,1905500,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17128031,17136714,"""30""",32.0,,,,16527834,1412371781.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 21:29:46.840418,5835.0,31978,vcf,29483,vcf,3.0
,,2014-10-03 21:26:40.632181,roundup_single,1412371619.0,0,1.0,main_w2_handler0,2072774,7927078,False,,1905479,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17129307,17136598,"""30""",32.0,,,,16527834,1412371615.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 21:27:01.831672,5835.0,35827,vcf,32507,vcf,4.0
,,2014-10-03 22:01:13.374603,roundup_single,1412373687.0,0,1.0,main_w2_handler0,2072774,7927363,False,,1905581,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17126889,17136782,"""30""",32.0,,,,16527834,1412373684.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 22:01:29.567907,5835.0,29883,vcf,27980,vcf,3.0
,,2014-10-03 23:10:25.904697,roundup_single,1412377845.0,0,1.0,main_w2_handler0,2072774,7927565,False,,1905703,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17128502,17137268,"""30""",32.0,,,,16527834,1412377842.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 23:10:46.543633,5835.0,34592,vcf,32414,vcf,3.0
,,2014-10-03 23:09:55.011479,roundup_single,1412377811.0,0,1.0,main_w1_handler1,2072774,7927563,False,,1905702,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17128500,17137268,"""30""",32.0,,,,16527834,1412377809.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 23:10:13.461195,5835.0,37729,vcf,32414,vcf,2.0
,,2014-10-03 23:12:00.229467,roundup_single,1412377935.0,0,1.0,main_w2_handler1,2072774,7927568,False,,1905705,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17137272,17137271,"""30""",32.0,,,,16527834,1412377933.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 23:12:17.450199,5835.0,23228,vcf,15599,vcf,2.0
,,2014-10-03 23:09:16.904151,roundup_single,1412377773.0,0,1.0,main_w2_handler1,2072774,7927562,False,,1905701,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17128209,17137267,"""30""",32.0,,,,16527834,1412377770.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-03 23:09:35.358854,5835.0,31489,vcf,28468,vcf,3.0
,,2015-01-13 05:05:25.018214,rodeo_normal,1421126952.0,0,1.0,main_w1_handler1,2171805,8536678,False,,752806.rodeo,slurm,,16332532.0,corral-repl,,"""c539ba169ae111e49df6005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18193481,18193482,"""30""",2.0,,,,20469923,1421126947.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-13 05:29:15.415334,58040.0,22287,vcf,3121,vcf,5.0
,,2015-02-12 09:49:38.908592,rodeo_normal,1423734605.0,0,1.0,main_w1_handler0,2125374,8710571,False,,2732318.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",1,18486641,,,history,18486494,18486608,"""30""",32.0,10238.0,fasta,,19638142,1423734602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-02-12 09:50:07.259981,56280.0,16733,vcf,11959,vcf,3.0
,,2015-01-12 20:49:36.708646,rodeo_normal,1421097888.0,0,1.0,main_w2_handler0,2171544,8534563,False,,2459348.roundup,slurm,,132112068.0,corral-repl,,"""7dcc012e9a9c11e4ad7b005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18189444,18189445,"""30""",32.0,,,,20417142,1421097885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-12 21:24:53.956524,58037.0,15235,vcf,2156,vcf,3.0
,,2015-01-13 22:38:22.753496,rodeo_normal,1421189706.0,0,1.0,main_w1_handler1,2171805,8541785,False,,760898.rodeo,slurm,,16332532.0,corral-repl,,"""def515f29b7411e4ad06005056a51846""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18200903,18200904,"""30""",2.0,,,,20484157,1421189700.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-13 22:55:09.477836,58040.0,18631,vcf,2965,vcf,6.0
,,2014-11-09 21:46:04.619258,rodeo_normal,1415569574.0,0,1.0,main_w1_handler1,2109282,8132028,False,,1968416.roundup,slurm,,132112068.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/haemInfl_KW20.len""","""haemInfl_KW20""","""False""","""-i""","""False""",1,17443362,,,history,17443071,17443072,"""1""",32.0,1856373.0,fasta,,17835698,1415569570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-11-09 21:46:21.778878,54676.0,2247790,vcf,59104,vcf,4.0
,,2015-01-22 05:08:08.022554,rodeo_normal,1421904872.0,0,1.0,main_w1_handler0,2171805,8584033,False,,812226.rodeo,slurm,,16332532.0,corral-repl,,"""a3cea93aa1f411e4ba71005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18264439,18264440,"""30""",2.0,,,,20487080,1421904868.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-22 05:34:35.936425,58040.0,21054,vcf,3775,vcf,4.0
,,2014-10-10 18:14:40.068724,rodeo_normal,1412964900.0,0,1.0,main_w1_handler0,2072774,7963207,False,,6187.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17196035,17196038,"""30""",2.0,,,,16527834,1412964895.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-10 18:15:03.415765,5835.0,63413,vcf,63859,vcf,5.0
,,2014-10-10 18:16:33.547504,rodeo_normal,1412965014.0,0,1.0,main_w2_handler0,2072774,7963216,False,,6194.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-u""","""False""",0,hg19,,,cached,17196035,17196038,"""30""",2.0,,,,16527834,1412965007.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-10 18:16:59.312483,5835.0,63413,vcf,63859,vcf,7.0
,,2014-10-10 18:14:58.452253,rodeo_normal,1412964912.0,0,1.0,main_w2_handler0,2072774,7963209,False,,6188.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17196038,17196035,"""30""",2.0,,,,16527834,1412964909.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-10 18:15:16.334472,5835.0,63859,vcf,63413,vcf,3.0
,,2015-01-14 02:42:32.575009,rodeo_normal,1421204306.0,0,1.0,main_w2_handler0,2171805,8542968,False,,762998.rodeo,slurm,,16332532.0,corral-repl,,"""fabae0f69b9611e49fd2005056a51846""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18203840,18203841,"""30""",2.0,,,,20487080,1421204302.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 02:58:30.044959,58040.0,21311,vcf,3441,vcf,4.0
,,2014-10-10 19:33:32.817614,rodeo_normal,1412969628.0,0,1.0,main_w1_handler0,2080835,7963736,False,,6440.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17195572,17195573,"""30""",2.0,,,,17513887,1412969623.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-10 19:33:54.388755,24355.0,56363,vcf,42655,vcf,5.0
,,2014-10-10 19:46:45.563857,rodeo_normal,1412970423.0,0,1.0,main_w2_handler1,2080835,7963778,False,,6480.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,17195573,17195572,"""30""",2.0,,,,17513887,1412970419.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-10 19:47:06.457826,24355.0,42655,vcf,56363,vcf,4.0
,,2015-01-14 03:48:49.160021,rodeo_normal,1421208436.0,0,1.0,main_w2_handler0,2171805,8543136,False,,763286.rodeo,slurm,,16332532.0,corral-repl,,"""3cc16ab69ba011e4bf23005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18204014,18204015,"""30""",2.0,,,,20487080,1421208431.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 04:07:19.840801,58040.0,21627,vcf,3447,vcf,5.0
,,2014-10-10 19:49:27.671007,rodeo_normal,1412970584.0,0,1.0,main_w1_handler0,2080835,7963789,False,,6488.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,17195572,17195573,"""30""",2.0,,,,17513887,1412970577.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-10 19:49:46.339632,24355.0,56363,vcf,42655,vcf,7.0
,,2014-10-10 20:02:38.357847,rodeo_normal,1412971373.0,0,1.0,main_w2_handler0,2080835,7963864,False,,6540.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,17195766,17195765,"""30""",2.0,,,,17513887,1412971367.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-10 20:02:56.173946,24355.0,294469,vcf,254597,vcf,6.0
,,2014-10-10 20:01:52.065299,rodeo_normal,1412971327.0,0,1.0,main_w1_handler0,2080835,7963859,False,,6536.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,17195765,17195766,"""30""",2.0,,,,17513887,1412971321.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-10 20:02:11.045624,24355.0,254597,vcf,294469,vcf,6.0
,,2015-01-14 04:32:49.620795,rodeo_normal,1421211285.0,0,1.0,main_w1_handler0,2171805,8543273,False,,763552.rodeo,slurm,,16332532.0,corral-repl,,"""6244248a9ba611e49a45005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18204186,18204187,"""30""",2.0,,,,20487080,1421211282.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 04:54:47.632690,58040.0,19076,vcf,2798,vcf,3.0
,,2014-10-10 20:11:35.589112,rodeo_normal,1412971908.0,0,1.0,main_w2_handler1,2080835,7963906,False,,6564.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,17195765,17195766,"""30""",2.0,,,,17513887,1412971905.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-10 20:11:54.229104,24355.0,254597,vcf,294469,vcf,3.0
,,2015-01-14 06:11:45.351267,rodeo_normal,1421217232.0,0,1.0,main_w2_handler1,2171805,8543564,False,,763980.rodeo,slurm,,16332532.0,corral-repl,,"""34131f0e9bb411e4986c005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18204548,18204549,"""30""",2.0,,,,20487080,1421217227.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 06:33:56.347241,58040.0,23517,vcf,2962,vcf,5.0
,,2015-01-14 14:57:32.023367,rodeo_normal,1421247466.0,0,1.0,main_w2_handler1,2171496,8545349,False,,765905.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,18204073,18204074,"""30""",2.0,,,,20476830,1421247462.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 14:57:49.914180,58160.0,5293,vcf,3966,vcf,4.0
,,2015-01-14 14:56:14.648248,rodeo_normal,1421247389.0,0,1.0,main_w2_handler1,2171496,8545346,False,,2471504.roundup,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,18204074,18204073,"""30""",32.0,,,,20476830,1421247385.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 14:56:30.696427,58160.0,3966,vcf,5293,vcf,4.0
,,2015-01-14 14:54:36.126932,rodeo_normal,1421247291.0,0,1.0,main_w1_handler0,2171496,8545337,False,,765892.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18204073,18204074,"""30""",2.0,,,,20476830,1421247286.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 14:54:54.296067,58160.0,5293,vcf,3966,vcf,5.0
,,2015-01-14 14:58:54.108033,rodeo_normal,1421247556.0,0,1.0,main_w1_handler1,2171496,8545356,False,,2471516.roundup,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18204075,18204076,"""30""",32.0,,,,20476830,1421247553.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 14:59:18.680629,58160.0,12236,vcf,18388,vcf,3.0
,,2015-01-14 14:59:52.066700,rodeo_normal,1421247614.0,0,1.0,main_w2_handler1,2171496,8545364,False,,765927.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,18204076,18204075,"""30""",2.0,,,,20476830,1421247610.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 15:00:18.652568,58160.0,18388,vcf,12236,vcf,4.0
,,2015-01-14 15:00:57.233555,rodeo_normal,1421247693.0,0,1.0,main_w1_handler0,2171496,8545370,False,,765937.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,18204075,18204076,"""30""",2.0,,,,20476830,1421247689.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-14 15:01:36.766351,58160.0,12236,vcf,18388,vcf,4.0
,,2014-10-10 18:15:17.853152,rodeo_normal,1413010926.0,0,1.0,main_w1_handler1,2072774,7963211,False,,7530.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-u""","""False""",0,hg19,,,cached,17196035,17196038,"""30""",2.0,,,,16527834,1413010920.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-10-11 07:02:21.873985,5835.0,63413,vcf,63859,vcf,6.0
,,2014-11-10 14:09:54.086540,rodeo_normal,1415628605.0,0,1.0,main_w1_handler1,2093136,8135435,False,,1972329.roundup,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/haemInfl_KW20.len""","""haemInfl_KW20""","""False""","""-i""","""False""",1,17483158,,,history,17483147,17483148,"""30""",32.0,1856373.0,fasta,,18257878,1415628603.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-11-10 14:10:09.080840,54676.0,2247790,vcf,59104,vcf,2.0
,,2014-11-10 14:07:21.471256,rodeo_normal,1415628452.0,0,1.0,main_w1_handler1,2093136,8135418,False,,1972311.roundup,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/haemInfl_KW20.len""","""haemInfl_KW20""","""False""","""-i""","""False""",1,17483158,,,history,17483160,17483152,"""1""",32.0,1856373.0,fasta,,18257878,1415628450.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-11-10 14:07:35.106384,54676.0,1402800,vcf,23144,vcf,2.0
,,2014-11-10 14:12:53.650015,rodeo_normal,1415628783.0,0,1.0,main_w1_handler1,2093136,8135455,False,,167947.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/haemInfl_KW20.len""","""haemInfl_KW20""","""False""","""-i""","""False""",1,17483158,,,history,17483147,17483148,"""1""",2.0,1856373.0,fasta,,18257878,1415628780.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-11-10 14:13:06.824869,54676.0,2247790,vcf,59104,vcf,3.0
,,2014-11-10 14:26:27.375918,rodeo_normal,1415629597.0,0,1.0,main_w2_handler1,2093136,8135562,False,,1972465.roundup,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/haemInfl_KW20.len""","""haemInfl_KW20""","""False""","""-i""","""False""",1,17483158,,,history,17483152,17483160,"""30""",32.0,1856373.0,fasta,,18257878,1415629595.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2014-11-10 14:26:40.049705,54676.0,23144,vcf,1402800,vcf,2.0
,,2015-01-13 14:25:39.987512,rodeo_normal,1421160740.0,0,1.0,main_w1_handler1,2171805,8538662,False,,2464354.roundup,slurm,,132112068.0,corral-repl,,"""09dba8529b3011e4b707005056a51846""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18196609,18196610,"""30""",32.0,,,,20469923,1421160737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-13 14:52:22.274576,58040.0,22795,vcf,2639,vcf,3.0
,,2015-01-16 01:10:32.658538,rodeo_normal,1421370653.0,0,1.0,main_w1_handler1,2171498,8555436,False,,781600.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,18203854,18203855,"""30""",2.0,,,,20516943,1421370648.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-16 01:10:58.135263,58165.0,12236,vcf,18388,vcf,5.0
,,2015-01-16 01:04:36.587248,rodeo_normal,1421370299.0,0,1.0,main_w2_handler0,2171498,8555422,False,,781575.rodeo,slurm,,16332532.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""-i""","""False""",0,hg19,,,cached,18203853,18203852,"""30""",2.0,,,,20516943,1421370294.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-16 01:05:01.946732,58165.0,3966,vcf,5293,vcf,5.0
,,2015-01-16 20:31:59.765613,rodeo_normal,1421440336.0,0,1.0,main_w2_handler1,2169126,8559266,False,,2488783.roundup,slurm,,132112264.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18228582,18228583,"""30""",32.0,,,,20510867,1421440328.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-16 20:32:17.937154,12159.0,104729,vcf,99021,vcf,8.0
,,2015-01-16 18:31:37.208496,rodeo_normal,1421442368.0,0,1.0,main_w1_handler0,2171805,8558747,False,,2488939.roundup,slurm,,132112068.0,corral-repl,,"""e2f6efdc9dad11e4bf23005056a52a46""",1,,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""-i""","""False""",0,hg19,,,cached,18227888,18227889,"""30""",32.0,,,,20527018,1421442276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-01-16 21:06:14.878083,58040.0,30538,vcf,2639,vcf,92.0
