chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.inputB.values,parameters.split,parameters.strandedness,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-01 17:27:31.319305,slurm_normal,1472750894.0,0,1.0,main_w4_handler0,2808097,13764286,False,,31921456,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad4ab0220007ebce'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472750880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:28:18.208985,70266.0,14.0
,,2016-09-01 17:27:44.843969,slurm_normal,1472750959.0,0,1.0,main_w3_handler1,2808097,13764299,False,,3725853,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985616.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57e0b7af24ee2c8be'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472750952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:29:34.911061,70266.0,7.0
,,2016-09-01 17:27:28.606796,slurm_normal,1472750897.0,0,1.0,main_w4_handler1,2808097,13764284,False,,35770086,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985596.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b80dfdba0a214226'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472750876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:28:22.880169,70266.0,21.0
,,2016-09-01 17:46:31.995319,slurm_normal,1472752195.0,0,1.0,main_w4_handler1,2808097,13764461,False,,5294,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5234094afa4392750'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472752144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:50:00.518322,70266.0,51.0
,,2016-09-01 17:27:33.338772,slurm_normal,1472750937.0,0,1.0,main_w3_handler0,2808097,13764288,False,,152060737,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd1a74d62673b02e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472750883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:29:02.587898,70266.0,54.0
,,2016-09-01 17:27:37.808616,slurm_normal,1472750972.0,0,1.0,main_w3_handler0,2808097,13764292,False,,45201304,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985615.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54aac472dced66f4a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472750952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:29:38.123390,70266.0,20.0
,,2016-09-01 17:27:42.437019,slurm_normal,1472750991.0,0,1.0,main_w4_handler1,2808097,13764296,False,,128280259,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57ed454148b38500c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472750952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:29:56.241560,70266.0,39.0
,,2016-09-01 17:27:40.103903,slurm_normal,1472750979.0,0,1.0,main_w4_handler1,2808097,13764294,False,,138871724,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54cbd4cee0bf9b58a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472750952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:29:42.208275,70266.0,27.0
,,2016-09-01 17:46:31.247115,slurm_normal,1472752123.0,0,1.0,main_w3_handler0,2808097,13764459,False,,736262,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985788.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54311e21a8c9c23e0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472752101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:49:49.862725,70266.0,22.0
,,2016-09-01 18:36:40.097186,slurm_normal,1472755189.0,0,1.0,main_w3_handler1,2808097,13764841,False,,26836370,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54f3da54f1caf58ff'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:39:58.653865,70266.0,57.0
,,2016-09-01 17:46:32.778521,slurm_normal,1472752286.0,0,1.0,main_w3_handler0,2808097,13764463,False,,6496356,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5df455303a97cb12d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472752156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:51:46.395484,70266.0,130.0
,,2016-09-01 17:46:30.251303,slurm_normal,1472752190.0,0,1.0,main_w3_handler1,2808097,13764457,False,,7037266,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b509239c5efafea16c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472752124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 17:49:53.789455,70266.0,66.0
,,2016-09-01 18:28:52.483013,slurm_normal,1472754572.0,0,1.0,main_w4_handler0,2808097,13764738,False,,14277037,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986021.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8bb9675e387ba8d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472754556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:29:39.300037,70266.0,16.0
,,2016-09-01 18:36:38.804187,slurm_normal,1472755149.0,0,1.0,main_w3_handler1,2808097,13764839,False,,29428896,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52355a5ad8d416285'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:39:51.556198,70266.0,64.0
,,2016-09-01 18:36:37.683424,slurm_normal,1472755130.0,0,1.0,main_w3_handler1,2808097,13764836,False,,35770086,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986090.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b80dfdba0a214226'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:38:54.016928,70266.0,99.0
,,2016-09-01 18:22:59.426150,slurm_normal,1472754207.0,0,1.0,main_w4_handler1,2808097,13764671,False,,11196341,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985973.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec485a4b958b7fec'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472754196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:23:33.030135,70266.0,11.0
,,2016-09-01 18:28:51.557308,slurm_normal,1472754631.0,0,1.0,main_w4_handler1,2808097,13764737,False,,28602336,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986016.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5cf3a936ccb28c4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472754551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:30:34.889899,70266.0,80.0
,,2016-09-01 18:23:01.193064,slurm_normal,1472754220.0,0,1.0,main_w3_handler0,2808097,13764674,False,,28602336,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985972.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5cf3a936ccb28c4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472754197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:23:46.426813,70266.0,23.0
,,2016-09-01 18:36:40.904583,slurm_normal,1472755227.0,0,1.0,main_w3_handler0,2808097,13764842,False,,45201304,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986114.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54aac472dced66f4a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:40:37.964964,70266.0,75.0
,,2016-09-01 18:36:45.490343,slurm_normal,1472755420.0,0,1.0,main_w4_handler0,2808097,13764849,False,,9838318,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986145.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc64557cfd080518'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:43:54.497944,70266.0,72.0
,,2016-09-01 18:36:38.460206,slurm_normal,1472755188.0,0,1.0,main_w3_handler0,2808097,13764838,False,,31921456,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad4ab0220007ebce'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:39:55.798373,70266.0,109.0
,,2016-09-01 18:36:42.761799,slurm_normal,1472755315.0,0,1.0,main_w3_handler0,2808097,13764845,False,,8602157,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986132.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b547ed7a5622444f41'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:42:19.929371,70266.0,113.0
,,2016-09-01 18:36:44.013148,slurm_normal,1472755317.0,0,1.0,main_w4_handler0,2808097,13764848,False,,4224865,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b75ac3a39640748a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:42:13.308569,70266.0,103.0
,,2016-09-01 18:28:51.046417,slurm_normal,1472754619.0,0,1.0,main_w4_handler0,2808097,13764736,False,,1080524,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c40ed49de5235208'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472754556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:30:31.284353,70266.0,63.0
,,2016-09-01 18:23:02.004672,slurm_normal,1472754212.0,0,1.0,main_w3_handler1,2808097,13764676,False,,14277037,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7985976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8bb9675e387ba8d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472754198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:23:39.189729,70266.0,14.0
,,2016-09-01 18:36:41.403248,slurm_normal,1472755366.0,0,1.0,main_w3_handler1,2808097,13764843,False,,29249529,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986129.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b591535d17585cbaac'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:42:51.515778,70266.0,161.0
,,2016-09-01 18:36:46.178118,slurm_normal,1472755420.0,0,1.0,main_w3_handler1,2808097,13764850,False,,11196341,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec485a4b958b7fec'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:43:48.033861,70266.0,66.0
,,2016-09-01 18:36:43.642004,slurm_normal,1472755321.0,0,1.0,main_w4_handler1,2808097,13764847,False,,3725853,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57e0b7af24ee2c8be'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:42:31.100707,70266.0,120.0
,,2016-09-01 18:28:50.561613,slurm_normal,1472754572.0,0,1.0,main_w4_handler0,2808097,13764735,False,,11196341,bed,17185,17185,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec485a4b958b7fec'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b578ca1c580b7daa30'}]","""false""","""false""",32.0,,32712034.0,1472754554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:29:38.897618,70266.0,18.0
,,2016-09-01 18:36:42.240373,slurm_normal,1472755189.0,0,1.0,main_w4_handler1,2808097,13764844,False,,138871724,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986097.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54cbd4cee0bf9b58a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:39:53.309297,70266.0,128.0
,,2016-09-01 18:36:46.519760,slurm_normal,1472755315.0,0,1.0,main_w4_handler1,2808097,13764851,False,,1080524,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986133.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c40ed49de5235208'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:42:09.613555,70266.0,103.0
,,2016-09-01 18:36:39.188480,slurm_normal,1472755116.0,0,1.0,main_w4_handler0,2808097,13764840,False,,152060737,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd1a74d62673b02e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:38:41.900823,70266.0,100.0
,,2016-09-01 18:36:46.880918,slurm_normal,1472755404.0,0,1.0,main_w3_handler0,2808097,13764852,False,,28602336,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5cf3a936ccb28c4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:43:44.577813,70266.0,34.0
,,2016-09-01 18:36:43.206193,slurm_normal,1472755317.0,0,1.0,main_w4_handler0,2808097,13764846,False,,128280259,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986110.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57ed454148b38500c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:42:27.877209,70266.0,177.0
,,2016-09-01 18:36:47.280826,slurm_normal,1472755408.0,0,1.0,main_w4_handler0,2808097,13764853,False,,14277037,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8bb9675e387ba8d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:43:48.151927,70266.0,53.0
,,2016-09-01 18:36:37.152520,slurm_normal,1472755036.0,0,1.0,main_w4_handler1,2808097,13764835,False,,11186793,bed,13259,13259,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7986085.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50659371bee56a422'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57b3e5bba75fcddf4'}]","""false""","""false""",32.0,,32712034.0,1472755016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-09-01 18:37:31.411910,70266.0,20.0
