chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-23 13:10:02.572557,slurm_normal,1514034610.0,0,,1.0,main_w3_handler0,3374128,17885119,False,,107954,bam,11959115,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33061975}]",,32.0,,42833178.0,1514034606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-23 13:10:12.601396,119065.0,4.0
,,2017-11-15 05:52:59.296005,slurm_normal,1510725229.0,0,,1.0,main_w4_handler0,3321041,17463706,False,,10665246,bam,11522090,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32324889}]",,32.0,,41928477.0,1510725225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-15 05:53:53.835345,,4.0
,,2017-10-03 17:58:05.749580,slurm_normal,1507053511.0,0,,1.0,main_w4_handler1,3204176,17013136,False,,4005436975,bam,11068274.roundup,slurm,,132112168.0,corral-repl,,"""6612b6bca86411e7b27e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31540007}]",,32.0,,,1507053506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-03 17:58:45.484401,19937.0,5.0
,,2017-11-20 09:45:06.526312,slurm_normal,1511175975.0,0,,1.0,main_w4_handler0,3331935,17515807,False,,241126520,bam,11576689,slurm,,132112168.0,corral-repl,,"""5f8eaf6acdd711e78127005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 32413012}]","""PCA0202.fastq""",32.0,,,1511175970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-20 11:06:16.208375,115133.0,5.0
,,2018-03-02 18:11:54.729893,slurm_normal,1520014771.0,0,7680.0,1.0,main_w4_handler0,3449744,18584656,False,,21166827,bam,12679542,slurm,,132112168.0,corral-repl,,"""22515f581e4511e88974005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal4.len""","""galGal4""","[{'src': 'hda', 'id': 34175586}]",,32.0,,,1520014766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-03-02 18:19:45.481411,119794.0,5.0
,,2017-12-19 13:32:07.457704,slurm_normal,1513690654.0,0,,1.0,main_w4_handler1,3356939,17849416,False,,510257755,bam,11922515,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33004342}]",,32.0,,42512966.0,1513690650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-19 13:37:35.774255,110459.0,4.0
,,2018-02-22 19:06:44.276108,slurm_normal,1519326427.0,0,7680.0,1.0,main_w3_handler0,3439175,18487907,False,,18688940,bam,12583173,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34018440}]",,32.0,,43782654.0,1519326421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-22 19:07:14.072753,99542.0,6.0
,,2017-12-31 05:42:23.203874,slurm_normal,1514698973.0,0,,1.0,main_w3_handler1,3369259,17920550,False,,35854063,bam,11995726,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33122843}]",,32.0,,42731008.0,1514698967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-31 05:42:55.246919,,6.0
,,2017-12-14 05:09:28.942219,slurm_normal,1513228222.0,0,,1.0,main_w3_handler0,3340785,17803484,False,,17371129,bam,11873158,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32926133}]",,32.0,,42271848.0,1513228218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-14 05:10:23.909313,,4.0
,,2017-12-24 20:06:02.915636,slurm_normal,1514145971.0,0,,1.0,main_w3_handler1,3374908,17891360,False,,105415,bam,11965269,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33076707}]",,32.0,,42843659.0,1514145965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-24 20:06:12.851081,119099.0,6.0
,,2017-12-26 00:14:04.103333,slurm_normal,1514247260.0,0,,1.0,main_w3_handler0,3375532,17895209,False,,105417,bam,11969248,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33083658}]",,32.0,,42855251.0,1514247256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-26 00:14:22.084762,119113.0,4.0
,,2017-11-09 00:16:16.706684,slurm_normal,1510186597.0,0,,1.0,main_w3_handler1,3314809,17388917,False,,624738785,bam,11450661,slurm,,132112168.0,corral-repl,,"""31d3b6bcc4e311e79221005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 32118683}]","""PCA0178.fastq""",32.0,,,1510186589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-09 00:16:40.347394,115133.0,8.0
,,2017-12-11 18:30:23.597880,slurm_normal,1513017034.0,0,,1.0,main_w3_handler1,3361079,17775255,False,,107953,bam,11844209,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32862590}]",,32.0,,42593048.0,1513017030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-11 18:30:35.922887,118376.0,4.0
,,2017-09-27 14:00:12.783412,slurm_normal,1506520827.0,0,,1.0,main_w4_handler1,3268209,16947221,False,,8868413,bam,11016515.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31442379}]",,32.0,,40754604.0,1506520821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-27 14:00:29.547909,112072.0,6.0
,,2017-10-02 06:41:59.879272,slurm_normal,1506926530.0,0,,1.0,main_w3_handler1,3272775,16983100,False,,65108906,bam,11050250.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31496615}]",,32.0,,40993397.0,1506926523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-02 06:42:12.233352,111734.0,7.0
,,2017-12-04 15:40:50.492200,slurm_normal,1512402078.0,0,,1.0,main_w3_handler1,3011237,17691330,False,,903794232,bam,11755709,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28526354}]",,32.0,,42400629.0,1512402074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-04 15:41:21.677002,36764.0,4.0
,,2018-02-25 17:55:23.901243,slurm_normal,1519581352.0,0,7680.0,1.0,main_w3_handler0,1024713,18513297,False,,134343,bam,12609626,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34057867}]","""Select first on data 6""",32.0,,44152583.0,1519581349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-25 17:55:53.810373,23692.0,3.0
,,2018-03-08 11:11:52.843296,slurm_normal,1520507527.0,0,7680.0,1.0,main_w3_handler1,3454096,18655801,False,,833670977,bam,12751725,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34291377}]","""FASTQ Groomer on data 5""",32.0,,44355397.0,1520507523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-03-08 11:12:09.250731,77235.0,4.0
,,2017-06-29 22:22:58.886077,slurm_normal,1498777799.0,0,,1.0,main_w3_handler0,3164140,16226721,False,,765898,bam,10302961.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30099237}]",,32.0,,38384116.0,1498777791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-06-29 23:10:06.053656,31580.0,8.0
82.0,len,2017-08-11 02:56:05.780768,slurm_normal,1502420595.0,0,,1.0,main_w4_handler0,3196653,16555381,False,,835788208,bam,10626195.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/020/915/dataset_20915850.dat""","""WBcel235""","[{'src': 'hda', 'id': 30821461}]",,32.0,,39382165.0,1502420589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-08-11 03:03:16.364869,109140.0,6.0
,,2017-09-22 12:32:35.134294,slurm_normal,1506083574.0,0,,1.0,main_w3_handler1,3263076,16898732,False,,66745324,bam,10967495.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31365880}]",,32.0,,40756345.0,1506083570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-22 12:32:58.016460,112105.0,4.0
,,2017-11-11 06:41:13.502109,slurm_normal,1510382491.0,0,,1.0,main_w3_handler1,3321030,17417404,False,,160702532,bam,11479579,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32244347}]",,32.0,,41908046.0,1510382485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-11 06:41:33.112396,47807.0,6.0
,,2017-10-16 17:46:04.768424,slurm_normal,1508175972.0,0,,1.0,main_w3_handler1,3281614,17115117,False,,65377319,bam,11172365.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31710075}]",,32.0,,41301004.0,1508175967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-16 17:46:14.856524,113252.0,5.0
,,2018-01-10 00:30:44.785043,slurm_normal,1515544693.0,0,,1.0,main_w3_handler1,3385811,17987445,False,,84969363,bam,12063791,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33225464}]",,32.0,,43070852.0,1515544685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-10 00:38:16.402237,86181.0,8.0
,,2017-09-28 09:43:41.629564,slurm_normal,1506592102.0,0,,1.0,main_w4_handler0,3268585,16958104,False,,135617504,bam,11026711.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31459285}]",,32.0,,40132817.0,1506592098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-28 09:48:23.200508,110688.0,4.0
,,2017-06-24 17:32:58.242427,slurm_normal,1498325711.0,0,,1.0,main_w4_handler0,3131881,16175672,False,,30255914,bam,10252246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30143137}]",,32.0,,38292383.0,1498325706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-06-24 17:35:13.855034,,5.0
,,2018-03-08 04:18:50.921827,slurm_normal,1520483209.0,0,7680.0,1.0,main_w4_handler0,3447215,18651147,False,,440470862,bam,12746991,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34284587}]",,32.0,,44146651.0,1520483206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-03-08 04:26:55.234603,75605.0,3.0
,,2017-09-27 11:07:31.040030,slurm_normal,1506510466.0,0,,1.0,main_w4_handler1,3268209,16945384,False,,6746273,bam,11014650.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31439252}]",,32.0,,40754604.0,1506510461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-27 11:07:51.493247,112072.0,5.0
,,2018-03-02 22:28:39.511131,slurm_normal,1520041540.0,0,7680.0,1.0,main_w4_handler0,3438033,18587326,False,,3060580604,bam,12683199,slurm,,132112168.0,corral-repl,,"""0b745f001e6911e89a8f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34179852}]",,32.0,,,1520041536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-03-03 01:45:42.354200,101862.0,4.0
,,2017-11-28 06:44:58.436343,slurm_normal,1511851533.0,0,,1.0,main_w4_handler1,3340794,17614154,False,,17884168,bam,11675024,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32576869}]",,32.0,,42271989.0,1511851529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-28 06:45:35.108521,,4.0
,,2017-10-03 05:28:43.068829,slurm_normal,1507008893.0,0,,1.0,main_w3_handler0,3201770,17001263,False,,12769556,bam,11061653.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31524613}]",,32.0,,39490543.0,1507008888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-03 05:34:59.526684,,5.0
,,2017-08-23 19:22:14.437359,slurm_normal,1503516147.0,0,,1.0,main_w4_handler1,3215505,16643507,False,,9180174,bam,10716090.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30968702}]",,32.0,,39756094.0,1503516143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-08-23 19:22:28.576017,109892.0,4.0
,,2018-01-18 16:56:01.591273,slurm_normal,1516294584.0,0,,1.0,main_w3_handler0,3223700,18073770,False,,20780,bam,12152345,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33332704}]",,32.0,,43223647.0,1516294579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-18 16:56:25.935437,76361.0,5.0
,,2017-11-23 13:50:13.236517,slurm_normal,1511445020.0,0,,1.0,main_w4_handler1,3336969,17561772,False,,15070502,bam,11622835,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32493011}]",,32.0,,42210166.0,1511445015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-23 13:50:21.639933,,5.0
,,2017-12-24 06:56:57.066106,slurm_normal,1514098723.0,0,,1.0,main_w3_handler1,3302974,17889361,False,,20239548,bam,11962864,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33072839}]",,32.0,,41589090.0,1514098719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-24 06:58:45.877765,,4.0
,,2017-06-29 22:17:23.181135,slurm_normal,1498777672.0,0,,1.0,main_w4_handler1,3175308,16226671,False,,1363532,bam,10302930.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30213087}]",,32.0,,38384116.0,1498777666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-06-29 23:07:54.043583,31580.0,6.0
,,2017-05-29 06:16:41.524006,slurm_normal,1496038654.0,0,,1.0,main_w3_handler0,3131136,15958484,False,,8328035,bam,10055828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29802674}]",,32.0,,36865233.0,1496038648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-05-29 06:17:36.412971,,6.0
,,2017-12-23 21:05:59.394513,slurm_normal,1514063166.0,0,,1.0,main_w4_handler1,3156402,17886575,False,,213292033,bam,11960831,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33067694}]",,32.0,,42835720.0,1514063162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-23 21:06:09.267422,75405.0,4.0
,,2017-10-02 06:57:10.962311,slurm_normal,1506927440.0,0,,1.0,main_w4_handler0,3229151,16983250,False,,9718445,bam,11050381.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31496657}]",,32.0,,39998051.0,1506927434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-02 06:57:23.036797,,6.0
,,2017-09-11 21:34:49.746915,slurm_normal,1505165796.0,0,,1.0,main_w4_handler1,3249330,16790227,False,,163295250,bam,10858420.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31186146}]",,32.0,,40412695.0,1505165790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-09-11 21:36:38.641300,84998.0,6.0
,,2017-11-30 19:19:37.832202,slurm_normal,1512069612.0,0,,1.0,main_w4_handler1,2953413,17652981,False,,17683863928,bam,11713096,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","""dm6""","[{'src': 'hda', 'id': 31768151}]",,32.0,,41404930.0,1512069607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-30 19:20:13.771387,97740.0,5.0
,,2017-11-05 06:03:21.257231,slurm_normal,1509861817.0,0,,1.0,main_w4_handler1,3252685,17333300,False,,12342491,bam,11395558,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32073873}]",,32.0,,40496076.0,1509861811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-05 06:03:40.775093,,6.0
,,2017-10-02 06:43:33.029777,slurm_normal,1506926622.0,0,,1.0,main_w3_handler1,3257238,16983115,False,,65108906,bam,11050266.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31496555}]",,32.0,,40587942.0,1506926616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-10-02 06:43:44.053245,111731.0,6.0
,,2017-11-08 04:57:01.283659,slurm_normal,1510117051.0,0,,1.0,main_w4_handler0,3304101,17376856,False,,12446644,bam,11438229,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32142131}]",,32.0,,41613939.0,1510117047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-08 04:57:33.418220,,4.0
,,2018-02-28 06:15:39.621475,slurm_normal,1519798656.0,0,7680.0,1.0,main_w4_handler1,3378906,18544391,False,,1020034,bam,12640958,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34110297}]",,32.0,,42927449.0,1519798653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-28 06:17:38.574233,,3.0
,,2017-12-15 07:39:22.221180,slurm_normal,1513323623.0,0,,1.0,main_w4_handler0,3262659,17815054,False,,8998542,bam,11883630,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32944386}]",,32.0,,40751997.0,1513323618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-15 07:40:24.712880,,5.0
,,2018-02-22 14:48:42.428418,slurm_normal,1519310940.0,0,7680.0,1.0,main_w3_handler1,3438767,18483845,False,,45625408,bam,12578978,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34013420}]",,32.0,,44091031.0,1519310932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-22 14:49:02.359680,122599.0,8.0
,,2018-01-14 05:52:02.115681,slurm_normal,1515909193.0,0,,1.0,main_w4_handler0,3321008,18029172,False,,18208827,bam,12106409,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33304708}]",,32.0,,41928057.0,1515909182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-01-14 05:53:14.873108,,11.0
,,2017-11-05 05:20:04.619356,slurm_normal,1509859294.0,0,,1.0,main_w4_handler1,3252685,17333171,False,,9083001,bam,11395367,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32073622}]",,32.0,,40496076.0,1509859285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-05 05:21:37.724472,,9.0
,,2018-02-22 22:14:33.037193,slurm_normal,1519340290.0,0,7680.0,1.0,main_w4_handler1,3438033,18489879,False,,2388585741,bam,12585653,slurm,,132112168.0,corral-repl,,"""a53e2c08181d11e8bcc1005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34023131}]",,32.0,,,1519340285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2018-02-22 22:58:13.643188,101862.0,5.0
,,2017-11-20 20:57:03.283857,slurm_normal,1511211493.0,0,,1.0,main_w4_handler0,3332815,17525306,False,,12788075,bam,11584577,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32432642}]",,32.0,,41249774.0,1511211456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-11-20 20:58:15.281489,111991.0,37.0
,,2017-12-04 07:10:04.998068,slurm_normal,1512371418.0,0,,1.0,main_w4_handler1,3231575,17686691,False,,2110711316,bam,11751258,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31119860}]",,32.0,,42438002.0,1512371413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.1,2.0.1,,2017-12-04 07:10:20.591793,110489.0,5.0
