BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED8,BED8_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.BED.values,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.colors,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.keepExons,parameters.advancedOpt.labels,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numPlotsPerRow,parameters.advancedOpt.perSample,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionLabels,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.variableScales,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
86010854,86010854,bed,,,,,,,,,,,,,,,bed,2566607036,2566607036,,,,,,,,,,,,,,,,,,,,,bam,2887101358.0,,,,,,,,,,,,,,,,,,,,,bam,2792362366.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-01 15:29:11.239529,slurm_normal,1480619211.0,0,1.0,main_w3_handler1,2829536,14463269,False,,8657647.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27459944}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27194617}, {'src': 'hda', 'id': 27194943}, {'src': 'hda', 'id': 27453404}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""","""""",32.0,,34389533,1480608100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-01 19:06:53.917048,90821.0,11111.0
3657081,3657081,gtf,,,,,,,,,,,,,,,gtf,12977367087,12977367087,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-01 22:18:43.040263,slurm_normal,1480631014.0,0,1.0,main_w4_handler1,2723516,14466962,False,,8660774.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27436115}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27098291}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""""",32.0,,34003422,1480630867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-01 22:23:36.831818,85290.0,147.0
1968,1968,bed,,,,,,,,,,,,,,,bed,163281780,163281780,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-17 22:12:06.260102,slurm_normal,1484692138.0,0,1.0,main_w4_handler0,2935781,14793933,False,,8956453.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27968954}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27968896}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""pdf""","""false""","""""",32.0,,34981868,1484691667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-17 22:29:00.660687,97214.0,471.0
4118,4118,bed,,,,,,,,,,,,,,,bed,898962239,898962239,,,,,,,,,,,,,,,,,,,,,bam,1874899537.0,,,,,,,,,,,,,,,,,,,,,bam,806513212.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-18 14:18:01.910429,slurm_normal,1484750479.0,0,1.0,main_w4_handler0,1935103,14799850,False,,8962431.roundup,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 27975952}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27919504}, {'src': 'hda', 'id': 27919507}, {'src': 'hda', 'id': 27919510}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""png""","""false""","""""",32.0,,35342428,1484749228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-18 14:41:21.195173,49881.0,1251.0
109525328,109525328,gtf,20284233.0,bed,22045553.0,bed,,,,,,,,,,,gtf,2108015593,2108015593,,,,,,,,,,,,,,,,,,,,,bam,2390923308.0,,,,,,,,,,,,,,,,,,,,,bam,2333839262.0,,,,,,,,,,,,,,,,,,,,,bam,1210074906.0,,,,,,,,,,,,,,,,,,,bam,2366279533.0,bam,2065457282.0,bam,1690406311.0,bam,1352409651.0,bam,,,bam,,,,,2016-12-03 22:02:57.147683,slurm_normal,1480814521.0,0,1.0,main_w3_handler1,1796147,14482483,False,,8673657.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27317215}, {'src': 'hda', 'id': 27335071}, {'src': 'hda', 'id': 27340971}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 26361336}, {'src': 'hda', 'id': 26377335}, {'src': 'hda', 'id': 26383084}, {'src': 'hda', 'id': 26390079}, {'src': 'hda', 'id': 26863193}, {'src': 'hda', 'id': 26880350}, {'src': 'hda', 'id': 26893535}, {'src': 'hda', 'id': 26893538}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,34625429,1480808006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-04 01:22:07.683502,35884.0,6515.0
2669,2669,gtf,,,,,,,,,,,,,,,gtf,1492281233,1492281233,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-03 20:43:15.177375,slurm_normal,1480808164.0,0,1.0,main_w3_handler0,2628750,14482181,False,,8673672.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 23792702}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27489906}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34129231,1480808118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-03 23:36:06.523228,58582.0,46.0
3834,3834,bed,,,,,,,,,,,,,,,bed,181628313,181628313,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-08 13:30:13.655421,slurm_normal,1481204183.0,0,1.0,main_w4_handler1,2923155,14515685,False,,8698271.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27540092}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27539703}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",32.0,,34722817,1481203946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-08 13:36:25.920863,85470.0,237.0
64344,64344,bed,,,,,,,,,,,,,,,bed,146891980,146891980,,,,,,,,,,,,,,,,,,,,,bam,35854387.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-09 10:55:11.973121,slurm_normal,1481281051.0,0,1.0,main_w3_handler1,2916522,14528072,False,,8711145.roundup,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 27529284}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27557394}, {'src': 'hda', 'id': 27557443}]","""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""","""png""","""false""","""""",32.0,,34747027,1481281019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-09 10:57:34.110412,4136.0,32.0
5058,5058,gtf,,,,,,,,,,,,,,,gtf,271762,271762,,,,,,,,,,,,,,,,,,,,,bam,5248229.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-12 19:39:58.757781,slurm_normal,1481571769.0,0,1.0,main_w4_handler0,2925722,14555704,False,,8735624.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27577937}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27577936}, {'src': 'hda', 'id': 27577938}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34779248,1481571757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-12 19:42:50.887840,96686.0,12.0
10907040,10907040,bed,,,,,,,,,,,,,,,bed,13002930158,13002930158,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-13 09:25:43.206407,slurm_normal,1481624503.0,0,1.0,main_w3_handler0,2908434,14562349,False,,8741663.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27581687}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27588767}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",32.0,,34468429,1481621261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-13 10:21:44.429498,95787.0,3242.0
925843,925843,bed,,,,,,,,,,,,,,,bed,2614243821,2614243821,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-20 11:21:30.894631,slurm_normal,1484912083.0,0,1.0,main_w4_handler0,2962397,14828430,False,,8988993.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28016369}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28016359}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""""",32.0,,35494891,1484911402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-20 11:34:44.909851,79272.0,681.0
925843,925843,bed,,,,,,,,,,,,,,,bed,2614243821,2614243821,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-20 12:12:56.426222,slurm_normal,1484915177.0,0,1.0,main_w4_handler1,2962397,14828722,False,,8989177.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28016767}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28016359}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""","""""",32.0,,35494891,1484914476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-20 12:26:19.925880,79272.0,701.0
23083616,23083616,bed,999976.0,bed,,,,,,,,,,,,,bed,3423001145,3423001145,3592907190.0,bam,2949023545.0,bam,2790876601.0,bam,3199219583.0,bam,3648856122.0,bam,3876278293.0,bam,3994796291.0,bam,,,,,,,bam,3364857654.0,,,,,,,,,,,,,,,,,,,,,bam,3115509907.0,,,,,,,,,,,,,,,,,,,,,bam,3006515373.0,,,,,,,,,,,,,,,,,,,bam,2917390154.0,bam,3179900716.0,bam,2760786850.0,bam,4174534090.0,bam,3330739739.0,bam,bam,,,,,2016-12-14 16:04:51.322733,slurm_normal,1481749095.0,0,1.0,main_w4_handler1,2388324,14576067,False,,8755473.roundup,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 25323912}, {'src': 'hda', 'id': 25371330}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27536614}, {'src': 'hda', 'id': 27539074}, {'src': 'hda', 'id': 27539596}, {'src': 'hda', 'id': 27595308}, {'src': 'hda', 'id': 27595401}, {'src': 'hda', 'id': 27595462}, {'src': 'hda', 'id': 27596732}, {'src': 'hda', 'id': 27596733}, {'src': 'hda', 'id': 27597290}, {'src': 'hda', 'id': 27597291}, {'src': 'hda', 'id': 27597772}, {'src': 'hda', 'id': 27597897}, {'src': 'hda', 'id': 27630179}, {'src': 'hda', 'id': 27630491}, {'src': 'hda', 'id': 27634074}, {'src': 'hda', 'id': 27634075}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""svg""","""false""","""""",32.0,,34695148,1481731595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-14 20:58:18.437217,64160.0,17500.0
2233440669,2233440669,bed,,,,,,,,,,,,,,,bed,4318968190,4318968190,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-22 02:22:37.094547,slurm_normal,1485084639.0,0,1.0,main_w4_handler0,2955340,14838195,False,,8998648.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28032143}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27926559}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,35421683,1485053363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-22 11:30:42.226169,73725.0,31276.0
26,26,bed,,,,,,,,,,,,,,,bed,65089016,65089016,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-23 08:38:55.266131,slurm_normal,1485160932.0,0,1.0,main_w4_handler1,2964755,14844337,False,,9004524.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28043992}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28042743}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""chr10:700:291000""",32.0,,34959723,1485160859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-23 08:42:14.405877,79028.0,73.0
63983,63983,bed,,,,,,,,,,,,,,,bed,543399600,543399600,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-20 09:58:20.196457,slurm_normal,1482228751.0,0,1.0,main_w4_handler1,2926598,14613987,False,,8790560.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27692766}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27611892}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",32.0,,34795441,1482228034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-20 10:12:33.851032,96724.0,717.0
14117477,14117477,gtf,,,,,,,,,,,,,,,gtf,3616577637,3616577637,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-23 14:37:55.948075,slurm_normal,1485186483.0,0,1.0,main_w4_handler1,2910768,14847393,False,,9007465.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28047863}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27736140}]","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""png""","""false""","""""",32.0,,34505890,1485182439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-23 15:48:06.604721,95910.0,4044.0
324199,324199,bed,,,,,,,,,,,,,,,bed,3164830096,3164830096,,,,,,,,,,,,,,,,,,,,,bam,3053146297.0,,,,,,,,,,,,,,,,,,,,,bam,2604068096.0,,,,,,,,,,,,,,,,,,,,,bam,2511345449.0,,,,,,,,,,,,,,,,,,,bam,3337718503.0,bam,2438729684.0,bam,2720792674.0,bam,2726779388.0,bam,,,bam,,,,,2016-12-24 10:55:04.106775,slurm_normal,1482627516.0,0,1.0,main_w4_handler0,2877853,14641845,False,,8817002.roundup,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 27736288}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27182112}, {'src': 'hda', 'id': 27182117}, {'src': 'hda', 'id': 27182127}, {'src': 'hda', 'id': 27182132}, {'src': 'hda', 'id': 27182137}, {'src': 'hda', 'id': 27182143}, {'src': 'hda', 'id': 27213109}, {'src': 'hda', 'id': 27213238}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34845824,1482577089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-25 00:58:38.750796,93611.0,50427.0
23488,23488,bed,,,,,,,,,,,,,,,bed,34306062,34306062,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-30 11:42:38.008517,slurm_normal,1483098405.0,0,1.0,main_w3_handler1,2941956,14666280,False,,8838706.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27774676}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27772179}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""png""","""false""","""""",32.0,,35118978,1483098274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-30 11:46:47.754720,58799.0,131.0
93554,93554,bed,,,,,,,,,,,,,,,bed,96464884,96464884,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-30 18:02:43.601486,slurm_normal,1483121389.0,0,1.0,main_w3_handler1,2897421,14667542,False,,8839802.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27428573}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27776666}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",32.0,,35122395,1483121035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2016-12-30 18:09:50.859274,91209.0,354.0
2936,2936,bed,,,,,,,,,,,,,,,bed,2532825,2532825,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-01 08:25:01.265092,slurm_normal,1483259637.0,0,1.0,main_w3_handler1,2941956,14671360,False,,8842936.roundup,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 27774878}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27783224}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""png""","""false""","""""",32.0,,35118978,1483259319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-01 08:33:59.354701,58799.0,318.0
93554,93554,bed,,,,,,,,,,,,,,,bed,96464884,96464884,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-01 18:15:02.947630,slurm_normal,1483294966.0,0,1.0,main_w3_handler0,2897421,14672410,False,,8843806.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27428573}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27776666}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",32.0,,35139133,1483294662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-01 18:22:48.778631,91209.0,304.0
176,176,bed,,,,,,,,,,,,,,,bed,510200957,510200957,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-02 13:55:25.105774,slurm_normal,1483365595.0,0,1.0,main_w3_handler0,2898419,14674995,False,,8845722.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27789546}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27789466}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,33756292,1483365490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-02 13:59:57.091517,75878.0,105.0
13,13,bed,,,,,,,,,,,,,,,bed,10936019,10936019,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-02 10:27:59.372251,slurm_normal,1483353101.0,0,1.0,main_w3_handler1,2923209,14674545,False,,8845343.roundup,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 27788610}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27788613}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,33474315,1483353072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-02 10:31:45.199033,29483.0,29.0
