create_time,destination_id,end_epoch,exit_code,fastq,fastq2,fastq2_filetype,fastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_and_ignore_empty_lines,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.description,parameters.input_type.__current_case__,parameters.input_type.fastq,parameters.input_type.fastq2,parameters.input_type.input_type_selector,parameters.library_name,parameters.max_q,parameters.min_q,parameters.platform,parameters.platform_unit,parameters.predicted_insert_size,parameters.quality_format,parameters.read_group_name,parameters.run_date,parameters.sample_name,parameters.sequencing_center,parameters.strip_unpairied_mate_number,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-11-23 22:47:59.078168,slurm_normal,1448318910.0,0,32247479,32246969.0,fastq,fastq,1.0,main_w1_handler0,2511518,10988771,False,,5248679.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",1,22132655,22132638.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""PARENT""","""""","""sample-parent""","""""","""False""","""LENIENT""",32.0,,26338380,1448318902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-11-23 22:48:31.625453,,8.0
2015-11-23 22:50:31.780778,slurm_normal,1448319062.0,0,24143463,24144275.0,fastq,fastq,1.0,main_w1_handler0,2511518,10988828,False,,5248717.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",1,22132647,22132653.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""DAUGHTER""","""""","""sample-daughter""","""""","""False""","""LENIENT""",32.0,,26338380,1448319054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-11-23 22:51:07.422918,,8.0
2015-11-23 22:49:11.079284,slurm_normal,1448318978.0,0,25389640,25390880.0,fastq,fastq,1.0,main_w1_handler1,2511518,10988803,False,,5248698.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",1,22132641,22132646.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""MOTHER""","""""","""sample-mother""","""""","""False""","""LENIENT""",32.0,,26338380,1448318968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-11-23 22:49:41.720561,,10.0
2015-11-24 16:52:38.870981,slurm_normal,1448384075.0,0,343698055,343698055.0,fastq,fastq,1.0,main_w2_handler1,2517689,10996930,False,,5256352.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",1,22145561,22145561.0,pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26415927,1448383977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-11-24 16:54:39.833248,66699.0,98.0
2015-11-24 18:59:59.915494,slurm_normal,1448391623.0,0,395781,,,fastq,1.0,main_w2_handler1,2517831,10998047,False,,5257284.roundup,slurm,,132112168.0,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22147787,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26343331,1448391617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-11-24 19:00:26.824987,39118.0,6.0
2015-12-17 19:18:41.384364,slurm_normal,1450380063.0,0,6245522,,,fastq,1.0,main_w2_handler1,2542037,11214948,False,,5486066.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22505972,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26868684,1450380046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-17 19:21:13.170241,,17.0
2015-12-17 19:23:54.020871,slurm_normal,1450380274.0,0,25276230,,,fastq,1.0,main_w2_handler1,2542037,11215055,False,,5486134.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22506420,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26868684,1450380257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-17 19:24:41.504312,,17.0
2015-12-17 19:18:42.822498,slurm_normal,1450380010.0,0,887920,,,fastq,1.0,main_w1_handler1,2542037,11214950,False,,5486050.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22506429,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26868684,1450380002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-17 19:20:18.459624,,8.0
2015-12-17 19:18:41.674783,slurm_normal,1450380016.0,0,25276230,,,fastq,1.0,main_w1_handler0,2542037,11214949,False,,5486049.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22506420,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26868684,1450379999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-17 19:20:24.321143,,17.0
2015-12-17 19:26:49.828435,slurm_normal,1450380539.0,0,25276230,,,fastq,1.0,main_w1_handler0,2542037,11215072,False,,5486186.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22506420,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26868684,1450380448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-17 19:29:37.617339,,91.0
2015-12-17 19:32:38.227112,slurm_normal,1450380920.0,0,6245522,,,fastq,1.0,main_w1_handler2,2542037,11215342,False,,5486293.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22505972,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26868684,1450380864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-17 19:35:25.359029,,56.0
2015-11-29 08:42:27.712513,slurm_normal,1448786582.0,0,88152763,,,fastq,1.0,main_w1_handler2,2522242,11036027,False,,5291543.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""""","""mm9""","""""",0,22207934,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26482159,1448786567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-11-29 08:43:06.443286,74262.0,15.0
2015-12-17 17:37:35.681502,slurm_normal,1450373910.0,0,226076,,,fastq,1.0,main_w1_handler0,2542037,11210215,False,,5483872.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""""","""Saccharomyces_cerevisiae_S288C_SGD2010""","""""",0,22499833,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26868684,1450373886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-17 17:38:35.652566,,24.0
2015-12-02 03:56:26.223616,slurm_normal,1449028820.0,0,2578278082,,,fastqsanger,1.0,main_w2_handler1,2522173,11060383,False,,5314325.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22247017,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26528889,1449028655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-02 04:00:24.184840,74341.0,165.0
2015-12-02 14:41:37.846541,slurm_normal,1449067344.0,0,88152763,,,fastq,1.0,main_w2_handler0,2526093,11065983,False,,5318519.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""""","""mm9""","""""",0,22263016,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26488393,1449067331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-02 14:42:28.258161,74262.0,13.0
2015-12-02 14:41:19.786686,slurm_normal,1449067320.0,0,49753881,,,fastq,1.0,main_w2_handler1,2526093,11065982,False,,5318517.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""""","""mm9""","""""",0,22263017,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26488393,1449067302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-02 14:42:04.889613,74262.0,18.0
2015-12-03 15:56:33.879584,slurm_normal,1449158671.0,0,2628472590,,,fastq,1.0,main_w2_handler1,2526123,11079140,False,,5331368.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22264273,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26566568,1449158231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-03 16:04:39.216541,56575.0,440.0
2015-12-03 15:57:09.262205,slurm_normal,1449158581.0,0,2629412368,,,fastq,1.0,main_w1_handler0,2526123,11079146,False,,5331378.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22264476,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26566568,1449158256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-03 16:03:06.278600,56575.0,325.0
2015-12-03 15:57:32.737574,slurm_normal,1449158502.0,0,1535930287,,,fastq,1.0,main_w1_handler1,2526123,11079149,False,,5331386.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22264555,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26566568,1449158299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-03 16:01:46.424023,56575.0,203.0
2015-12-03 15:57:52.516080,slurm_normal,1449158834.0,0,1536698017,,,fastq,1.0,main_w1_handler0,2526123,11079151,False,,5331445.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22264751,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26566568,1449158527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-03 16:07:19.100960,56575.0,307.0
2015-12-08 17:26:37.655051,slurm_normal,1449595753.0,0,683983073,,,fastq,1.0,main_w2_handler0,2530903,11119636,False,,5385596.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339011,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:29:16.160914,56575.0,88.0
2015-12-08 17:25:58.483634,slurm_normal,1449595735.0,0,890393167,,,fastq,1.0,main_w2_handler0,2530903,11119633,False,,5385591.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339006,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:28:57.626981,56575.0,99.0
2015-12-08 17:28:26.353330,slurm_normal,1449595891.0,0,876785152,,,fastq,1.0,main_w1_handler1,2530903,11119652,False,,5385607.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339024,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:31:38.006819,56575.0,123.0
2015-12-08 17:28:48.234884,slurm_normal,1449595885.0,0,962535002,,,fastq,1.0,main_w2_handler1,2530903,11119654,False,,5385606.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339025,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:31:27.485322,56575.0,121.0
2015-12-08 17:26:19.987467,slurm_normal,1449595752.0,0,683755441,,,fastq,1.0,main_w1_handler2,2530903,11119635,False,,5385595.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339008,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:29:15.766620,56575.0,88.0
2015-12-08 17:27:03.472024,slurm_normal,1449595930.0,0,835462219,,,fastq,1.0,main_w1_handler2,2530903,11119640,False,,5385616.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339016,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:32:13.394355,56575.0,85.0
2015-12-08 17:27:33.437709,slurm_normal,1449595834.0,0,836057561,,,fastq,1.0,main_w2_handler1,2530903,11119643,False,,5385604.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339018,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:30:37.813489,56575.0,82.0
2015-12-08 17:25:01.724701,slurm_normal,1449595656.0,0,911834488,,,fastq,1.0,main_w1_handler1,2530903,11119625,False,,5385586.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339002,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:27:40.034551,56575.0,117.0
2015-12-08 17:25:24.610262,slurm_normal,1449595611.0,0,889325823,,,fastq,1.0,main_w1_handler2,2530903,11119630,False,,5385587.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339005,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:26:54.638068,56575.0,66.0
2015-12-08 17:24:41.498009,slurm_normal,1449595640.0,0,911245802,,,fastq,1.0,main_w1_handler0,2530903,11119623,False,,5385583.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339001,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:27:25.886039,56575.0,121.0
2015-12-08 17:29:10.875310,slurm_normal,1449596056.0,0,963444348,,,fastq,1.0,main_w1_handler1,2530903,11119657,False,,5385622.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339028,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:34:19.896203,56575.0,159.0
2015-12-08 17:28:06.894753,slurm_normal,1449596003.0,0,876526216,,,fastq,1.0,main_w1_handler2,2530903,11119650,False,,5385625.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22339021,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26661723,1449595920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-08 17:33:25.760135,56575.0,83.0
2015-12-09 02:50:17.339895,slurm_normal,1449629452.0,0,865,,,fastq,1.0,main_w1_handler1,2532841,11123638,False,,5389327.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22358989,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26446661,1449629448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 02:50:54.892730,74215.0,4.0
2015-12-09 02:50:33.165092,slurm_normal,1449629458.0,0,856,,,fastq,1.0,main_w1_handler2,2532841,11123639,False,,5389328.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22358988,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26446661,1449629454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 02:51:02.807923,74215.0,4.0
2015-12-09 02:49:44.031231,slurm_normal,1449629416.0,0,869,,,fastq,1.0,main_w2_handler1,2532841,11123635,False,,5389324.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22358991,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26446661,1449629411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 02:50:19.689116,74215.0,5.0
2015-12-09 02:50:02.174803,slurm_normal,1449629438.0,0,868,,,fastqsanger,1.0,main_w1_handler1,2532841,11123636,False,,5389326.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22358990,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26446661,1449629433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 02:50:41.867316,74215.0,5.0
2015-12-09 02:50:47.981105,slurm_normal,1449629485.0,0,867,,,fastq,1.0,main_w1_handler0,2532841,11123641,False,,5389331.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22358987,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26446661,1449629478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-09 02:51:27.163080,74215.0,7.0
2015-12-19 00:44:25.246600,slurm_normal,1450485929.0,0,372637709,,,fastq,1.0,main_w1_handler2,2543376,11235590,False,,5511935.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22538114,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""CMV_S1""","""""","""False""","""SILENT""",32.0,,26908723,1450485885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-19 00:45:32.618832,61628.0,44.0
2015-12-27 17:09:46.900455,slurm_normal,1451236249.0,0,113919018,,,fastq,1.0,main_w1_handler0,2549450,11337226,False,,5613203.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22668620,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,27030709,1451236232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-27 17:10:50.716244,,17.0
2015-12-28 09:08:34.190112,slurm_normal,1451293795.0,0,91657942,,,fastqsanger,1.0,main_w1_handler1,2531942,11340833,False,,5616532.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,22674571,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,26655140,1451293776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-12-28 09:09:57.430102,74985.0,19.0
2016-01-04 14:06:10.293920,slurm_normal,1451916505.0,0,393334007,,,fastq,1.0,main_w1_handler0,2554466,11371082,False,,5643642.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/arabidopsis.len""","""""","""arabidopsis""","""""",0,22729593,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,27164825,1451916456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2016-01-04 14:08:27.491729,62486.0,49.0
2016-01-04 14:06:12.082144,slurm_normal,1451916450.0,0,386459736,,,fastq,1.0,main_w1_handler2,2554466,11371084,False,,5643634.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/arabidopsis.len""","""""","""arabidopsis""","""""",0,22729598,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,27164825,1451916404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2016-01-04 14:07:31.649664,62486.0,46.0
2016-01-04 14:06:08.167378,slurm_normal,1451916454.0,0,382394936,,,fastq,1.0,main_w2_handler0,2554466,11371081,False,,5643632.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/arabidopsis.len""","""""","""arabidopsis""","""""",0,22729581,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,27164825,1451916397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2016-01-04 14:07:41.347865,62486.0,57.0
2016-01-04 14:06:15.793561,slurm_normal,1451916627.0,0,827030034,,,fastq,1.0,main_w1_handler0,2554466,11371086,False,,5643656.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/arabidopsis.len""","""""","""arabidopsis""","""""",0,22729668,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,27164825,1451916564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2016-01-04 14:10:29.673921,62486.0,63.0
2016-01-04 14:06:19.987149,slurm_normal,1451916494.0,0,838332271,,,fastq,1.0,main_w1_handler1,2554466,11371090,False,,5643635.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/arabidopsis.len""","""""","""arabidopsis""","""""",0,22729731,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,27164825,1451916407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2016-01-04 14:08:19.167252,62486.0,87.0
