chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.mode,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-17 14:57:57.665115,slurm_normal,1502981917.0,0,,1.0,main_w4_handler1,3218700,16601990,False,,21177,fasta,10673847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30905198}]",,"""r""",32.0,,39905259.0,1502981913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-08-17 14:58:43.464193,76734.0,4.0
,,2017-08-17 14:58:02.281798,slurm_normal,1502981981.0,0,,1.0,main_w4_handler1,3218700,16601998,False,,38789,fasta,10673877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30905206}]",,"""r""",32.0,,39905259.0,1502981978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-08-17 14:59:47.140799,76734.0,3.0
,,2017-08-17 14:57:56.145147,slurm_normal,1502981915.0,0,,1.0,main_w3_handler1,3218700,16601983,False,,210614440,fasta,10673835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30905191}]",,"""r""",32.0,,39905259.0,1502981894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-08-17 14:58:38.484949,76734.0,21.0
,,2017-08-17 14:57:57.368887,slurm_normal,1502981933.0,0,,1.0,main_w3_handler0,3218700,16601989,False,,73160,fasta,10673860.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30905197}]",,"""r""",32.0,,39905259.0,1502981930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-08-17 14:59:04.349042,76734.0,3.0
,,2017-08-17 14:57:58.107916,slurm_normal,1502982087.0,0,,1.0,main_w4_handler0,3218700,16601991,False,,27932,fasta,10673917.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30905199}]",,"""r""",32.0,,39905259.0,1502982084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-08-17 15:01:32.422290,76734.0,3.0
,,2017-08-18 12:50:49.246570,slurm_normal,1503060661.0,0,,1.0,main_w3_handler1,3218700,16607953,False,,109832,fasta,10679722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30913298}]",,"""r""",32.0,,39905259.0,1503060658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-08-18 12:51:04.477832,76734.0,3.0
,,2017-08-18 12:50:48.348803,slurm_normal,1503060659.0,0,,1.0,main_w4_handler0,3218700,16607951,False,,1775595,fasta,10679719.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30913296}]",,"""r""",32.0,,39905259.0,1503060656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-08-18 12:51:01.206590,76734.0,3.0
,,2017-08-18 12:50:47.956681,slurm_normal,1503060661.0,0,,1.0,main_w3_handler1,3218700,16607950,False,,6494985,fasta,10679721.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30913295}]",,"""r""",32.0,,39905259.0,1503060658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-08-18 12:51:04.246542,76734.0,3.0
,,2017-08-18 12:50:48.818795,slurm_normal,1503060661.0,0,,1.0,main_w4_handler0,3218700,16607952,False,,193600,fasta,10679720.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30913297}]",,"""r""",32.0,,39905259.0,1503060658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-08-18 12:51:04.640266,76734.0,3.0
,,2017-10-17 16:53:31.947177,slurm_normal,1508259222.0,0,,1.0,main_w3_handler1,3285009,17118410,False,,80090039,fasta,11176946,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31718939}]",,"""r""",32.0,,41246579.0,1508259215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-10-17 16:53:43.663735,113531.0,7.0
,,2017-10-17 16:53:37.323414,slurm_normal,1508259259.0,0,,1.0,main_w3_handler1,3285009,17118423,False,,3402642,fasta,11176970,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31718954}]",,"""r""",32.0,,41246579.0,1508259253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-10-17 16:54:21.267422,113531.0,6.0
,,2017-09-05 20:28:17.619116,slurm_normal,1504643309.0,0,,1.0,main_w3_handler1,3201247,16741069,False,,295,fasta,10810496.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31115672}]",,"""r""",32.0,,39476587.0,1504643306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-05 20:28:31.942045,70730.0,3.0
,,2017-09-05 20:37:52.645846,slurm_normal,1504643888.0,0,,1.0,main_w4_handler0,3201247,16741188,False,,151,fasta,10810582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31115881}]",,"""r""",32.0,,39476587.0,1504643884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-05 20:38:10.801197,70730.0,4.0
,,2017-09-20 14:52:13.102257,slurm_normal,1505919182.0,0,,1.0,main_w3_handler0,3232746,16877138,False,,3416970,fasta,10942096.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31324880}]",,"""r""",32.0,,40017197.0,1505919179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-20 14:53:21.771585,33310.0,3.0
,,2017-09-20 15:08:37.532781,slurm_normal,1505920148.0,0,,1.0,main_w3_handler1,3232746,16877302,False,,3525334,fasta,10942345.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31325121}]",,"""r""",32.0,,40017197.0,1505920143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-20 15:09:19.953750,33310.0,5.0
,,2017-09-20 15:25:42.693033,slurm_normal,1505921176.0,0,,1.0,main_w4_handler1,3232746,16877439,False,,28060890,fasta,10942637.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31325284}]",,"""r""",32.0,,40017197.0,1505921171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-20 15:26:19.741569,33310.0,5.0
,,2017-09-20 15:35:00.116570,slurm_normal,1505921750.0,0,,1.0,main_w3_handler1,3232746,16877518,False,,18850333,fasta,10942785.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31325371}]",,"""r""",32.0,,40017197.0,1505921745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-20 15:35:58.111810,33310.0,5.0
,,2017-09-20 15:42:36.920466,slurm_normal,1505922190.0,0,,1.0,main_w3_handler0,3232746,16877584,False,,16394218,fasta,10942893.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31325448}]",,"""r""",32.0,,40017197.0,1505922185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-20 15:43:24.679671,33310.0,5.0
,,2017-09-20 22:23:16.902813,slurm_normal,1505946215.0,0,,1.0,main_w4_handler0,3043417,16881724,False,,820,fasta,10947485.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31334470}]",,"""r""",32.0,,40077490.0,1505946211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-20 22:23:37.940024,102691.0,4.0
,,2017-09-21 08:26:53.815873,slurm_normal,1505982434.0,0,,1.0,main_w3_handler0,3232746,16886875,False,,3271504,fasta,10953559.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31344474}]",,"""r""",32.0,,40017197.0,1505982430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-21 08:27:25.851546,33310.0,4.0
,,2017-09-21 08:26:53.628176,slurm_normal,1505982441.0,0,,1.0,main_w3_handler1,3232746,16886874,False,,210684,fasta,10953561.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31344473}]",,"""r""",32.0,,40017197.0,1505982437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-21 08:27:24.740176,33310.0,4.0
,,2017-09-21 18:00:01.453119,slurm_normal,1506016819.0,0,,1.0,main_w4_handler1,3043417,16891570,False,,3670,fasta,10959793.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31354566}]",,"""r""",32.0,,40077490.0,1506016816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-21 18:00:30.285576,102691.0,3.0
,,2017-09-22 19:35:52.342393,slurm_normal,1506108987.0,0,,1.0,main_w4_handler1,3179422,16903383,False,,139186,fasta,10972266.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31353214}]",,"""d""",32.0,,40760263.0,1506108983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-22 19:36:37.339356,74031.0,4.0
,,2017-09-23 14:02:42.004136,slurm_normal,1506175375.0,0,,1.0,main_w4_handler1,3179422,16907929,False,,146356,fasta,10977140.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31380802}]",,"""d""",32.0,,40699059.0,1506175372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-23 14:02:59.114468,74031.0,3.0
,,2017-09-24 16:42:40.287153,slurm_normal,1506271372.0,0,,1.0,main_w3_handler1,3062442,16913652,False,,10752,fasta,10983056.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31389210}]",,"""r""",32.0,,40817377.0,1506271369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-24 16:42:54.198529,52013.0,3.0
,,2017-09-25 15:08:57.759739,slurm_normal,1506352155.0,0,,1.0,main_w3_handler1,3256835,16924484,False,,3202,fasta,10993198.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31282636}]",,"""r""",32.0,,40842044.0,1506352150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-09-25 15:09:19.714583,72759.0,5.0
,,2017-12-18 16:04:19.313800,slurm_normal,1513613078.0,0,,1.0,main_w4_handler1,2568905,17839117,False,,494437,fasta,11913392,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989233}]",,"""r""",32.0,,41964675.0,1513613074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:40.377665,76975.0,4.0
,,2017-12-18 16:04:18.921069,slurm_normal,1513613075.0,0,,1.0,main_w3_handler0,2568905,17839116,False,,993839,fasta,11913390,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989232}]",,"""r""",32.0,,41964675.0,1513613070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:36.736199,76975.0,5.0
,,2017-12-18 16:04:16.835435,slurm_normal,1513613070.0,0,,1.0,main_w3_handler0,2568905,17839111,False,,907166,fasta,11913386,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989226}]",,"""r""",32.0,,41964675.0,1513613065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:31.504915,76975.0,5.0
,,2017-12-18 16:04:20.471463,slurm_normal,1513613089.0,0,,1.0,main_w4_handler1,2568905,17839120,False,,804291,fasta,11913398,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989237}]",,"""r""",32.0,,41964675.0,1513613085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:51.203575,76975.0,4.0
,,2017-12-18 16:04:17.680389,slurm_normal,1513613076.0,0,,1.0,main_w3_handler1,2568905,17839113,False,,755450,fasta,11913391,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989229}]",,"""r""",32.0,,41964675.0,1513613071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:37.202234,76975.0,5.0
,,2017-12-18 16:04:19.690145,slurm_normal,1513613097.0,0,,1.0,main_w3_handler1,2568905,17839118,False,,503419,fasta,11913399,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989235}]",,"""r""",32.0,,41964675.0,1513613092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:58.886431,76975.0,5.0
,,2017-12-18 16:04:22.751129,slurm_normal,1513613081.0,0,,1.0,main_w3_handler0,2568905,17839122,False,,585796,fasta,11913393,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989239}]",,"""r""",32.0,,41964675.0,1513613075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:42.147106,76975.0,6.0
,,2017-12-18 16:04:18.096409,slurm_normal,1513613086.0,0,,1.0,main_w3_handler1,2568905,17839114,False,,1258001,fasta,11913395,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989230}]",,"""r""",32.0,,41964675.0,1513613082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:47.934126,76975.0,4.0
,,2017-12-18 16:04:18.494320,slurm_normal,1513613087.0,0,,1.0,main_w3_handler1,2568905,17839115,False,,859286,fasta,11913396,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989231}]",,"""r""",32.0,,41964675.0,1513613082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:48.014663,76975.0,5.0
,,2017-12-18 16:04:17.198947,slurm_normal,1513613089.0,0,,1.0,main_w4_handler0,2568905,17839112,False,,867809,fasta,11913397,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989228}]",,"""r""",32.0,,41964675.0,1513613085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:04:51.528932,76975.0,4.0
,,2017-12-18 16:04:20.115471,slurm_normal,1513613101.0,0,,1.0,main_w4_handler0,2568905,17839119,False,,430870,fasta,11913400,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989236}]",,"""r""",32.0,,41964675.0,1513613096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:05:03.217271,76975.0,5.0
,,2017-12-18 16:04:21.558835,slurm_normal,1513613103.0,0,,1.0,main_w4_handler0,2568905,17839121,False,,549164,fasta,11913401,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32989238}]",,"""r""",32.0,,41964675.0,1513613097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 16:05:06.615530,76975.0,6.0
,,2017-12-18 14:12:18.056344,slurm_normal,1513606361.0,0,,1.0,main_w4_handler1,2568905,17837747,False,,1042375,fasta,11911750,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986151}]",,"""r""",32.0,,41964675.0,1513606358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:43.494581,76975.0,3.0
,,2017-12-18 14:12:14.831616,slurm_normal,1513606355.0,0,,1.0,main_w4_handler1,2568905,17837741,False,,808029,fasta,11911746,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986127}]",,"""r""",32.0,,41964675.0,1513606351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:38.017630,76975.0,4.0
,,2017-12-18 14:12:15.859669,slurm_normal,1513606355.0,0,,1.0,main_w3_handler1,2568905,17837743,False,,703538,fasta,11911747,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986135}]",,"""r""",32.0,,41964675.0,1513606351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:38.184611,76975.0,4.0
,,2017-12-18 14:12:12.371883,slurm_normal,1513606351.0,0,,1.0,main_w3_handler0,2568905,17837737,False,,8197159,fasta,11911743,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986114}]",,"""r""",32.0,,41964675.0,1513606346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:32.994406,76975.0,5.0
,,2017-12-18 14:12:14.199674,slurm_normal,1513606351.0,0,,1.0,main_w4_handler1,2568905,17837740,False,,12446550,fasta,11911744,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986125}]",,"""r""",32.0,,41964675.0,1513606346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:33.489192,76975.0,5.0
,,2017-12-18 14:12:11.171705,slurm_normal,1513606343.0,0,,1.0,main_w4_handler1,2568905,17837735,False,,9873664,fasta,11911741,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986109}]",,"""r""",32.0,,41964675.0,1513606339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:26.358287,76975.0,4.0
,,2017-12-18 14:12:13.357764,slurm_normal,1513606363.0,0,,1.0,main_w3_handler0,2568905,17837739,False,,11103502,fasta,11911749,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986118}]",,"""r""",32.0,,41964675.0,1513606358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:44.684000,76975.0,5.0
,,2017-12-18 14:12:12.756949,slurm_normal,1513606348.0,0,,1.0,main_w3_handler1,2568905,17837738,False,,16015421,fasta,11911742,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986117}]",,"""r""",32.0,,41964675.0,1513606342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:30.029801,76975.0,6.0
,,2017-12-18 14:12:11.817459,slurm_normal,1513606343.0,0,,1.0,main_w3_handler0,2568905,17837736,False,,9663325,fasta,11911740,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986110}]",,"""r""",32.0,,41964675.0,1513606339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:26.007503,76975.0,4.0
,,2017-12-18 14:12:15.367114,slurm_normal,1513606359.0,0,,1.0,main_w4_handler0,2568905,17837742,False,,802684,fasta,11911748,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986129}]",,"""r""",32.0,,41964675.0,1513606354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:41.224089,76975.0,5.0
,,2017-12-18 14:12:17.105105,slurm_normal,1513606375.0,0,,1.0,main_w4_handler0,2568905,17837746,False,,929859,fasta,11911757,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32986148}]",,"""r""",32.0,,41964675.0,1513606371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer/1.0.0,1.0.0,,2017-12-18 14:12:57.617704,76975.0,4.0
