chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.duplicate_scoring_strategy,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.minimum_distance,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.remove_duplicates,parameters.skip_pairs_with_no_mate_cigar,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-20 12:20:43.482130,slurm_normal,1519129410.0,0,7680.0,1.0,main_w3_handler0,3430314,18446022,False,,292893158,bam,12541043,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33953454}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""STRICT""",32.0,,43938789.0,1519129255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-20 12:23:33.473401,107319.0,155.0
,,2018-02-20 12:20:51.122767,slurm_normal,1519129503.0,0,7680.0,1.0,main_w3_handler1,3430314,18446029,False,,191481936,bam,12541066,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33953461}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""STRICT""",32.0,,43938789.0,1519129401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-20 12:25:07.829230,107319.0,102.0
,,2018-02-20 12:20:52.746183,slurm_normal,1519129558.0,0,7680.0,1.0,main_w3_handler0,3430314,18446031,False,,740255278,bam,12541059,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33953463}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""STRICT""",32.0,,43938789.0,1519129315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-20 12:26:05.746619,107319.0,243.0
,,2018-02-20 12:28:51.067612,slurm_normal,1519129765.0,0,7680.0,1.0,main_w3_handler0,3430314,18446118,False,,30971047,bam,12541144,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33953460}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""STRICT""",32.0,,43938789.0,1519129740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-20 12:29:29.767643,107319.0,25.0
,,2018-02-20 12:20:48.843440,slurm_normal,1519129576.0,0,7680.0,1.0,main_w4_handler0,3430314,18446026,False,,560961748,bam,12541064,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33953458}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""STRICT""",32.0,,43938789.0,1519129388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-20 12:26:19.240248,107319.0,188.0
,,2018-02-20 12:59:03.106328,slurm_normal,1519131561.0,0,7680.0,1.0,main_w4_handler1,3435917,18446381,False,,3309054,bam,12541405,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33956795}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,44027123.0,1519131553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-20 12:59:23.444694,,8.0
,,2018-02-20 11:15:22.297656,slurm_normal,1519132883.0,0,7680.0,1.0,main_w4_handler0,3434717,18445366,False,,3838355037,bam,12541446,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""""","""hg_g1k_v37""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33955540}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,43799809.0,1519131873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-20 13:21:24.549900,108850.0,1010.0
,,2018-02-20 20:22:33.069364,slurm_normal,1519158246.0,0,7680.0,1.0,main_w3_handler1,3401398,18452232,False,,156181152,bam,12547193,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""""","""hg_g1k_v37""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33948653}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,43980815.0,1519158162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-20 20:24:09.042456,92921.0,84.0
,,2018-02-21 10:17:56.104133,slurm_normal,1519208324.0,0,7680.0,1.0,main_w4_handler0,3437120,18459045,False,,92,bam,12554202,slurm,,132112168.0,corral-repl,,"""76052be016f011e88f98005056ba55fb""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33977079}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,,1519208319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-21 10:18:47.936048,122456.0,5.0
,,2018-02-21 10:11:57.561144,slurm_normal,1519207997.0,0,7680.0,1.0,main_w3_handler1,3437010,18458994,False,,92,bam,12554147,slurm,,132112168.0,corral-repl,,"""9002790e16ef11e8ad43005056ba55fb""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33976980}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,,1519207992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-21 10:13:26.423782,122456.0,5.0
,,2018-02-21 10:23:30.905295,slurm_normal,1519208683.0,0,7680.0,1.0,main_w4_handler0,3437130,18459111,False,,92,bam,12554287,slurm,,132112168.0,corral-repl,,"""3aed36be16f111e8ad43005056ba55fb""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33977188}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,,1519208677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-21 10:24:45.183787,122456.0,6.0
,,2018-02-21 10:27:46.628402,slurm_normal,1519209004.0,0,7680.0,1.0,main_w3_handler1,3437138,18459155,False,,1374,bam,12554350,slurm,,132112168.0,corral-repl,,"""d073b1fe16f111e88179005056ba55fb""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33977262}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,,1519209000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-21 10:30:07.531248,122456.0,4.0
,,2018-02-21 10:35:07.097437,slurm_normal,1519209419.0,0,7680.0,1.0,main_w4_handler1,3437010,18459271,False,,10176123,bam,12554432,slurm,,132112168.0,corral-repl,,"""df47d04c16f211e8bdf1005056ba55fb""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 33977465}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,,1519209403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-21 10:37:01.143335,122456.0,16.0
,,2018-02-22 06:52:59.607321,slurm_normal,1519282422.0,0,7680.0,1.0,main_w4_handler1,3438290,18479224,False,,6963697,bam,12573787,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 34006878}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,43791088.0,1519282386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-22 06:53:45.310620,100803.0,36.0
,,2018-02-22 14:56:52.473983,slurm_normal,1519311487.0,0,7680.0,1.0,main_w4_handler0,3438950,18484020,False,,44131423,bam,12579185,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 34013977}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,44091507.0,1519311419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-22 14:58:10.566598,122615.0,68.0
,,2018-02-22 17:06:48.538432,slurm_normal,1519319328.0,0,7680.0,1.0,main_w3_handler1,3419646,18486435,False,,350661251,bam,12581673,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 34014578}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*""","""false""","""true""","""LENIENT""",32.0,,44092648.0,1519319219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-22 17:08:51.792560,121467.0,109.0
,,2018-02-22 17:12:30.898396,slurm_normal,1519319700.0,0,7680.0,1.0,main_w4_handler0,3419646,18486498,False,,350661251,bam,12581737,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 34014578}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,44092648.0,1519319565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-22 17:15:02.909204,121467.0,135.0
,,2018-02-23 13:59:13.327419,slurm_normal,1519394386.0,0,7680.0,1.0,main_w3_handler1,3438897,18497065,False,,68459888,bam,12592362,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""""","""hg19_rCRS_pUC18_phiX174""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 34015966}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,44117515.0,1519394362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2018-02-23 13:59:48.658296,122610.0,24.0
,,2017-05-29 12:33:10.670612,slurm_normal,1496061251.0,0,,1.0,main_w4_handler1,3131490,15960426,False,,145634932,bam,10057531.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29805029}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38288203.0,1496061201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-05-29 12:34:13.416133,106786.0,50.0
,,2017-06-06 00:25:34.929914,slurm_normal,1496710005.0,0,,1.0,main_w3_handler0,3139942,16021362,False,,197265732,bam,10113313.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901036}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496709878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-06 00:46:49.557999,103658.0,127.0
,,2017-06-07 02:30:30.479807,slurm_normal,1496802841.0,0,,1.0,main_w4_handler1,3142963,16035232,False,,9265733,bam,10125675.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg18.len""","""XB""","""hg18""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29925112}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,38493305.0,1496802833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-07 02:34:04.104643,107221.0,8.0
,,2017-06-07 03:08:52.323871,slurm_normal,1496805033.0,0,,1.0,main_w3_handler1,3142963,16035451,False,,9767117,bam,10125843.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""XB""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29925443}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,38493305.0,1496805016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-07 03:10:37.847278,107221.0,17.0
,,2017-06-07 03:08:53.693099,slurm_normal,1496804983.0,0,,1.0,main_w3_handler1,3142963,16035454,False,,9276675,bam,10125841.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""XB""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29925460}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,38493305.0,1496804970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-07 03:09:47.910290,107221.0,13.0
,,2017-06-07 03:08:53.012131,slurm_normal,1496805031.0,0,,1.0,main_w4_handler1,3142963,16035452,False,,8272150,bam,10125844.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""XB""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29925445}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,38493305.0,1496805019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-07 03:10:37.340085,107221.0,12.0
,,2017-06-08 06:18:20.163226,slurm_normal,1496902746.0,0,,1.0,main_w4_handler1,3112984,16049243,False,,13465093,bam,10139169.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29619542}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,37475333.0,1496902726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-08 06:19:12.373462,104206.0,20.0
,,2017-06-08 06:18:20.765519,slurm_normal,1496902724.0,0,,1.0,main_w4_handler0,3112984,16049244,False,,10150080,bam,10139165.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29620137}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,37475333.0,1496902713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-08 06:18:46.095689,104206.0,11.0
,,2017-06-08 06:18:21.277850,slurm_normal,1496902741.0,0,,1.0,main_w4_handler0,3112984,16049245,False,,10174209,bam,10139170.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29620190}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,37475333.0,1496902726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-08 06:19:04.415151,104206.0,15.0
120.0,len,2017-06-28 12:07:08.143111,slurm_normal,1498652281.0,0,,1.0,main_w4_handler1,3107495,16210781,False,,2609218535,bam,10286905.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/020/443/dataset_20443711.dat""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 30193484}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38945135.0,1498651638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-28 12:18:04.386241,13067.0,643.0
,,2017-06-12 08:34:47.856439,slurm_normal,1497256519.0,0,,1.0,main_w3_handler1,3146452,16079139,False,,49254351,bam,10166187.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29991577}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38544659.0,1497256504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-12 08:35:20.458128,107413.0,15.0
,,2017-06-13 14:51:57.852532,slurm_normal,1497371012.0,0,,1.0,main_w3_handler1,3150884,16091320,False,,3524973623,bam,10177286.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""""","""hg_g1k_v37""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 30009705}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38609704.0,1497367322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-13 16:23:39.072394,98018.0,3690.0
,,2017-06-14 16:57:34.143768,slurm_normal,1497459480.0,0,,1.0,main_w4_handler0,3003798,16101502,False,,1702,bam,10185590.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 30028646}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38304398.0,1497459468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-14 16:58:02.085687,100568.0,12.0
,,2017-06-14 16:57:12.361020,slurm_normal,1497460169.0,0,,1.0,main_w3_handler1,3003798,16101501,False,,979037400,bam,10185693.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 30026639}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38304398.0,1497459816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-14 17:25:18.929965,100568.0,353.0
,,2017-06-15 13:35:27.290876,slurm_normal,1497533762.0,0,,1.0,main_w3_handler0,3051776,16109097,False,,1313656,bam,10192496.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/dm3.len""","""""","""dm3""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 30041075}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,37125299.0,1497533751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-06-15 13:36:08.154678,47291.0,11.0
,,2017-05-23 12:14:23.949907,slurm_normal,1495542662.0,0,,1.0,main_w4_handler0,3105621,15916598,False,,3137743737,bam,10014367.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29551035}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38109937.0,1495541679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-05-23 12:31:03.807615,100291.0,983.0
,,2017-05-26 03:24:00.895871,slurm_normal,1495769862.0,0,,1.0,main_w4_handler0,3114417,15942409,False,,2534352818,bam,10041267.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/bosTau8.len""","""""","""bosTau8""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29763177}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38224906.0,1495769051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/2.7.1.0,2.7.1.0,,2017-05-26 03:37:45.053474,103677.0,811.0
