annot,annot_filetype,create_time,destination_id,end_epoch,exit_code,files_0|input,files_0|input_filetype,files_1|input,files_1|input_filetype,files_2|input,files_2|input_filetype,files_3|input,files_3|input_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_operon,input_operon_filetype,input_ref,input_ref_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annot.values,parameters.chromInfo,parameters.dbkey,parameters.files,parameters.files_0|input|__identifier__,parameters.gene_selection,parameters.input_operon.values,parameters.input_ref.values,parameters.input_size,parameters.min_contig,parameters.threshold_contig,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-06 13:50:20.018591,slurm_normal,1512569270.0,0,4264,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719611,False,,,,,,11785002,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768845}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:07:53.046490,,6.0
,,2017-12-06 13:49:33.338543,slurm_normal,1512569322.0,0,938757,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719550,False,,,,,,11785025,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768790}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:08:45.080103,,7.0
,,2017-12-06 13:49:59.475668,slurm_normal,1512569368.0,0,161094,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719586,False,,,,,,11785044,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768825}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:09:33.206882,,6.0
,,2017-12-06 13:50:26.260022,slurm_normal,1512569427.0,0,4801,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719619,False,,,,,,11785073,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768846}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:10:32.329759,,9.0
,,2017-12-06 13:49:33.327393,slurm_normal,1512569560.0,0,1495697,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719549,False,,,,,,11785127,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768784}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:12:43.432584,,7.0
,,2017-12-06 13:50:24.041592,slurm_normal,1512569828.0,0,8455,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719616,False,,,,,,11785240,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768848}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:17:11.119957,,6.0
,,2017-12-06 13:50:16.853402,slurm_normal,1512569814.0,0,22092,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719608,False,,,,,,11785234,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768839}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:16:56.926857,,6.0
,,2017-12-06 13:50:35.539537,slurm_normal,1512569489.0,0,3765,fasta,,,,,,,,1.0,main_w3_handler0,3355495,17719631,False,,,,,,11785100,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768855}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:11:33.064158,,6.0
,,2017-12-06 13:50:18.855785,slurm_normal,1512569489.0,0,4701,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719610,False,,,,,,11785099,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768844}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:11:32.227172,,6.0
,,2017-12-06 13:49:42.531483,slurm_normal,1512569532.0,0,584745,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719564,False,,,,,,11785117,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768806}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:12:14.288693,,6.0
,,2017-12-06 13:49:18.200157,slurm_normal,1512569505.0,0,1023,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719518,False,,,,,,11785105,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768693}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:11:47.453375,,6.0
,,2017-12-06 13:50:34.662312,slurm_normal,1512569797.0,0,2197,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719630,False,,,,,,11785227,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768853}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:16:39.325180,,6.0
,,2017-12-06 13:50:40.713097,slurm_normal,1512569589.0,0,755,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719636,False,,,,,,11785136,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768860}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:13:12.439539,,6.0
,,2017-12-06 13:50:22.292959,slurm_normal,1512569519.0,0,4701,fasta,,,,,,,,1.0,main_w4_handler1,3355495,17719613,False,,,,,,11785110,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768844}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:12:02.069538,,7.0
,,2017-12-06 13:50:30.686736,slurm_normal,1512569883.0,0,4895,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719622,False,,,,,,11785270,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768852}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:18:10.842801,,6.0
,,2017-12-06 13:49:45.043545,slurm_normal,1512569684.0,0,558470,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719566,False,,,,,,11785181,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768808}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:14:47.319434,,7.0
,,2017-12-06 13:49:40.345027,slurm_normal,1512569654.0,0,601492,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719559,False,,,,,,11785167,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768795}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:14:17.359226,,9.0
,,2017-12-06 13:49:50.227773,slurm_normal,1512569699.0,0,369373,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719572,False,,,,,,11785186,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768818}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:15:01.640171,,6.0
,,2017-12-06 13:49:50.213002,slurm_normal,1512569638.0,0,331159,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719571,False,,,,,,11785161,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768822}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:14:02.110810,,7.0
,,2017-12-06 13:49:28.897297,slurm_normal,1512569607.0,0,1938,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719544,False,,,,,,11785139,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768753}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:13:30.251577,,7.0
,,2017-12-06 13:49:39.975115,slurm_normal,1512569606.0,0,584745,fasta,,,,,,,,1.0,main_w3_handler1,3355495,17719558,False,,,,,,11785140,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768806}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:13:28.598304,,6.0
,,2017-12-06 13:50:15.246347,slurm_normal,1512569670.0,0,8403,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719605,False,,,,,,11785177,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768840}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:14:33.675874,,6.0
,,2017-12-06 13:50:34.643241,slurm_normal,1512569724.0,4,613,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719629,False,,,,,,11785195,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768858}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:15:26.656457,,4.0
,,2017-12-06 13:50:32.785258,slurm_normal,1512569754.0,0,789,fasta,,,,,,,,1.0,main_w4_handler0,3355495,17719624,False,,,,,,11785205,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32768849}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42494564.0,1512569748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 14:15:56.712188,,6.0
,,2017-12-06 15:22:41.161110,slurm_normal,1512573924.0,0,5087784,fasta,,,,,,,,1.0,main_w3_handler1,3309299,17720927,False,,,,,,11786366,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756273}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512573906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:25:32.520060,105358.0,18.0
,,2017-12-06 15:22:32.532827,slurm_normal,1512573960.0,0,5402151,fasta,,,,,,,,1.0,main_w4_handler1,3309299,17720919,False,,,,,,11786433,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756259}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512573951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:26:05.284956,105358.0,9.0
,,2017-12-06 15:22:40.751494,slurm_normal,1512573934.0,0,5087805,fasta,,,,,,,,1.0,main_w3_handler0,3309299,17720926,False,,,,,,11786384,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756271}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512573927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:25:50.431639,105358.0,7.0
,,2017-12-06 15:22:31.826510,slurm_normal,1512573924.0,0,5399433,fasta,,,,,,,,1.0,main_w3_handler1,3309299,17720918,False,,,,,,11786369,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756257}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512573909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:25:32.709737,105358.0,15.0
,,2017-12-06 15:22:40.058644,slurm_normal,1512574008.0,0,5574123,fasta,,,,,,,,1.0,main_w4_handler0,3309299,17720925,False,,,,,,11786500,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756269}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512574001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:26:56.130572,105358.0,7.0
,,2017-12-06 15:22:34.355395,slurm_normal,1512573979.0,0,5401561,fasta,,,,,,,,1.0,main_w4_handler0,3309299,17720920,False,,,,,,11786453,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756261}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512573966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:26:30.954178,105358.0,13.0
,,2017-12-06 15:22:36.326172,slurm_normal,1512574020.0,0,5575574,fasta,,,,,,,,1.0,main_w4_handler0,3309299,17720922,False,,,,,,11786468,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756265}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512573980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:27:07.083309,105358.0,40.0
,,2017-12-06 15:22:35.430672,slurm_normal,1512574025.0,0,5575231,fasta,,,,,,,,1.0,main_w4_handler0,3309299,17720921,False,,,,,,11786463,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756263}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512573976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:27:11.253879,105358.0,49.0
,,2017-12-06 15:22:39.217700,slurm_normal,1512574006.0,0,5575660,fasta,,,,,,,,1.0,main_w4_handler0,3309299,17720924,False,,,,,,11786487,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32756267}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42332478.0,1512573995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-06 15:26:55.838274,105358.0,11.0
,,2017-12-07 10:31:11.633687,slurm_normal,1512642716.0,0,30387009,fasta,,,,,,,,1.0,main_w4_handler1,2196010,17734109,False,,,,,,11799807,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32791819}]}}]",,"""eukaryote""",,,"""""","""500""","""0,1000""",32.0,,42511977.0,1512642689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-07 10:32:03.376510,59240.0,27.0
,,2017-12-07 10:38:24.885711,slurm_normal,1512643124.0,0,54330,fasta,54330.0,fasta,,,,,,1.0,main_w4_handler1,2196010,17734134,False,,,,,,11799997,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""scaffold"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32791884}]}}, {""type_file"": ""scaffold"", ""__index__"": 1, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32791884}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42511977.0,1512643116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-07 10:38:45.801533,59240.0,8.0
,,2017-12-07 10:42:35.676870,slurm_normal,1512643380.0,0,5820383,fasta,5820383.0,fasta,,,,,,1.0,main_w4_handler0,2196010,17734186,False,,,,,,11800187,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32791921}]}}, {""type_file"": ""contig"", ""__index__"": 1, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32791921}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42511977.0,1512643371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-07 10:43:04.783340,59240.0,9.0
,,2017-12-07 10:54:02.284725,slurm_normal,1512644074.0,0,5534772,fasta,,,,,,,,1.0,main_w4_handler1,3023394,17734285,False,,,,,,11800547,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32792159}]}}]",,"""prokaryotes""",,,"""6000000""","""500""","""0,1000""",32.0,,42494662.0,1512644063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-07 10:54:36.979711,52639.0,11.0
,,2017-12-08 17:11:25.695452,slurm_normal,1512755930.0,0,5427573,fasta,,,,,,,,1.0,main_w4_handler1,3358866,17748676,False,,,,,,11816211,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32819669}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42542375.0,1512755920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-08 17:58:51.705670,118310.0,10.0
,,2017-12-08 17:11:24.466379,slurm_normal,1512755211.0,0,4713169,fasta,,,,,,,,1.0,main_w4_handler1,3358866,17748673,False,,,,,,11816049,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32819663}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42542375.0,1512755198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-08 17:46:55.181124,118310.0,13.0
,,2017-12-08 17:11:28.621239,slurm_normal,1512755852.0,0,5427328,fasta,,,,,,,,1.0,main_w4_handler1,3358866,17748681,False,,,,,,11816199,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32819677}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42542375.0,1512755844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-08 17:57:34.260898,118310.0,8.0
,,2017-12-08 17:11:24.997828,slurm_normal,1512755526.0,0,5366708,fasta,,,,,,,,1.0,main_w4_handler1,3358866,17748674,False,,,,,,11816164,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{""type_file"": ""contig"", ""__index__"": 0, ""input"": {""values"": [{""src"": ""hda"", ""id"": 32819665}]}}]",,"""prokaryotes""",,,"""""","""500""","""0,1000""",32.0,,42542375.0,1512755512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/4.1.1,4.1.1,,2017-12-08 17:52:08.494530,118310.0,14.0
