create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-22 09:46:40.504883,slurm_normal,1487756824.0,1.0,1.0,main_w3_handler0,3005249,15103993,False,,4591996,fasta,9259061.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28457351}]",32.0,,36214666,1487756806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 09:47:10.797612,,18.0
2017-02-22 09:53:09.048916,slurm_normal,1487757203.0,1.0,1.0,main_w4_handler1,3005248,15104083,False,,2692838,fasta,9259121.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28457546}]",32.0,,36214665,1487757195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 09:53:26.729234,,8.0
2017-02-22 09:48:42.654718,slurm_normal,1487756940.0,1.0,1.0,main_w3_handler0,3005269,15104008,False,,2686549,fasta,9259076.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28457343}]",32.0,,36214778,1487756930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 09:49:04.503022,,10.0
2017-02-22 09:51:19.373235,slurm_normal,1487757278.0,1.0,1.0,main_w3_handler0,3005251,15104038,False,,2686548,fasta,9259099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28457461}]",32.0,,36214672,1487757087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 09:54:40.031304,,191.0
2017-02-22 09:46:54.875124,slurm_normal,1487756848.0,1.0,1.0,main_w3_handler1,3005249,15103996,False,,2684628,fasta,9259064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28457354}]",32.0,,36214666,1487756834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 09:47:32.587322,,14.0
2014-11-15 21:51:58.074040,rodeo_normal,1416088326.0,1.0,1.0,main_w1_handler1,2066973,8176041,False,,905588,fasta,221343.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17557593,,2.0,,17238817,1416088323.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2014-11-15 21:52:09.099469,,3.0
2017-02-22 10:12:18.179477,slurm_normal,1487758353.0,1.0,1.0,main_w4_handler0,2976424,15105111,False,,2692838,fasta,9259473.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/deinRadi.len""","""deinRadi""",,"[{'src': 'hda', 'id': 28458567}]",32.0,,35720561,1487758344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 10:12:41.125508,,9.0
2017-02-22 10:04:24.356175,slurm_normal,1487757883.0,1.0,1.0,main_w4_handler0,3005259,15105042,False,,4602776,fasta,9259281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28458534}]",32.0,,36214720,1487757871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2017-02-22 10:04:48.744385,,12.0
2015-01-14 15:07:28.635978,rodeo_normal,1421248070.0,1.0,1.0,main_w1_handler1,2173487,8545434,False,Job output deleted by user before job completed.,12886101,fasta,2471578.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18207893,,32.0,,20495416,1421248066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2015-01-14 15:07:51.636642,,4.0
2015-01-14 15:07:10.773112,rodeo_normal,1421248051.0,1.0,1.0,main_w1_handler0,2173487,8545433,False,,12886101,fasta,765998.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18207893,,2.0,,20495416,1421248047.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2015-01-14 15:07:34.121902,,4.0
