chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.centre,parameters.chromInfo,parameters.compliant.__current_case__,parameters.compliant.addgenes,parameters.compliant.compliant_select,parameters.compliant.mincontig,parameters.dbkey,parameters.evalue,parameters.fast,parameters.genus,parameters.gffver,parameters.increment,parameters.input.values,parameters.input|__identifier__,parameters.kingdom.__current_case__,parameters.kingdom.gcode,parameters.kingdom.kingdom_select,parameters.locustag,parameters.metagenome,parameters.norrna,parameters.notrna,parameters.outputs,parameters.plasmid,parameters.proteins.values,parameters.rfam,parameters.species,parameters.strain,parameters.usegenus,processor_count,proteins,proteins_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-30 00:01:19.179827,slurm_multi,1512000556.0,0,,6.0,main_w4_handler2,2837657,17643622,False,,6528329,fasta,11703237,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,,yes,,"""?""","""1e-06""","""false""","""Mycobacteria""","""3""","""1""","[{'src': 'hda', 'id': 32635354}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""","[{'src': 'hda', 'id': 32635354}]","""false""","""Mycobacterium chimaera""","""""","""false""",32.0,6528329.0,fasta,,42336822.0,1512000090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-11-30 00:09:19.571246,91237,466.0
,,2018-03-06 17:43:13.017677,slurm_multi,1520363583.0,0,30720.0,6.0,main_w3_handler2,3454070,18626897,False,,7144746,fasta,12724199,slurm,,132112168.0,corral-repl,,0.0,no,,,"""EA7366UnivLille""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pseuAeru.len""",1,,yes,,"""pseuAeru""","""1e-06""","""false""","""Pseudomonas""","""3""","""1""","[{'src': 'hda', 'id': 34244248}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""aeruginosa""","""VIM4""","""true""",32.0,,,,44259658.0,1520363332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-03-06 19:13:09.254754,66355,251.0
,,2018-01-16 06:40:59.940393,slurm_multi,1516084881.0,0,,6.0,main_w4_handler2,3393667,18044844,False,,1052,fasta,12122151,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33326446}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42901142.0,1516084867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-16 06:41:26.461831,119122,14.0
,,2018-01-15 15:22:49.615338,slurm_multi,1516029846.0,0,,6.0,main_w4_handler2,3385111,18039691,False,,1484590,fasta,12116799,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Granulicella""","""3""","""1""","[{'src': 'hda', 'id': 33319415}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""rosea""","""""","""false""",32.0,,,,43049204.0,1516029781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-15 15:24:14.704952,119501,65.0
,,2018-01-15 15:23:44.536881,slurm_multi,1516029993.0,0,,6.0,main_w4_handler2,3385111,18039697,False,,4502929,fasta,12116804,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Granulicella""","""3""","""1""","[{'src': 'hda', 'id': 33319414}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""pectinivorans""","""""","""false""",32.0,,,,43049204.0,1516029834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-15 15:26:37.416236,119501,159.0
,,2018-01-15 15:29:27.321352,slurm_multi,1516030194.0,0,,6.0,main_w4_handler2,3288608,18039735,False,,110022,fasta,12116839,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33319493}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,43205957.0,1516030175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-15 15:29:59.473959,113708,19.0
,,2018-01-15 15:49:08.109682,slurm_multi,1516031368.0,0,,6.0,main_w3_handler2,3288608,18039863,False,,110022,fasta,12116994,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33319493}]",,2,1,Viruses,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,43205957.0,1516031355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-15 15:49:33.157863,113708,13.0
,,2018-01-15 17:24:48.539832,slurm_multi,1516037267.0,0,,6.0,main_w3_handler2,3347564,18040508,False,,4729923,fasta,12117744,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,,yes,,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32672676}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,43205917.0,1516037118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-15 17:28:20.884482,117701,149.0
,,2017-11-30 18:01:41.987859,slurm_multi,1512076809.0,0,,6.0,main_w4_handler2,3293973,17652585,False,,42674,fasta,11712632,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,,yes,,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32649785}]",,2,1,Viruses,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42237489.0,1512076790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-11-30 21:20:14.879975,41909,19.0
,,2018-01-15 18:20:31.043217,slurm_multi,1516040841.0,0,,6.0,main_w4_handler2,3341309,18040965,False,,4658562,fasta,12118180,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,true,no,200,"""?""","""1e-06""","""false""","""Escherichia""","""3""","""1""","[{'src': 'hda', 'id': 32562024}]",,1,11,Bacteria,"""PROKKA""","""false""","""true""","""true""","[""gff"", ""gbk"", ""faa"", ""ffn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""true""","""coli""","""4IgSN1""","""false""",32.0,,,,43208554.0,1516040438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-15 18:27:26.544311,103939,403.0
,,2017-11-30 22:11:22.063155,slurm_multi,1512086544.0,0,,6.0,main_w3_handler2,3347267,17654225,False,,476467,fasta,11714278,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,true,no,200,"""?""","""1e-06""","""false""","""Pseudomonas""","""3""","""1""","[{'src': 'hda', 'id': 32657431}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""Mega Plasmid""",,"""true""","""aeruginosa""","""CF39S""","""false""",32.0,,,,42235296.0,1512086494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-01 00:02:37.766876,46383,50.0
,,2017-12-01 03:34:29.643439,slurm_multi,1512101385.0,0,,6.0,main_w3_handler2,3266347,17656049,False,,81349,fasta,11716348,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32659924}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42137264.0,1512101367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-01 04:09:52.098506,98142,18.0
,,2017-12-01 04:30:50.235295,slurm_multi,1512104762.0,0,,6.0,main_w3_handler2,3266347,17656374,False,,45391,fasta,11716702,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32660854}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42137264.0,1512104749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-01 05:06:09.190782,98142,13.0
,,2017-12-01 04:31:52.162474,slurm_multi,1512104961.0,0,,6.0,main_w4_handler2,3266347,17656379,False,,45535,fasta,11716711,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32660873}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42137264.0,1512104935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-01 05:09:26.157825,98142,26.0
,,2017-12-01 10:25:45.839982,slurm_multi,1512126216.0,0,,6.0,main_w3_handler2,3293973,17659621,False,,42674,fasta,11720125,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,,yes,,"""?""","""1e-07""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32665716}]",,2,1,Viruses,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42237489.0,1512126200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-01 11:04:13.109042,41909,16.0
,,2018-01-16 06:41:10.138986,slurm_multi,1516084898.0,0,,6.0,main_w3_handler2,3393668,18044846,False,,1052,fasta,12122153,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33326448}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42900998.0,1516084887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-16 06:41:44.659773,119123,11.0
,,2017-12-01 16:06:51.190580,slurm_multi,1512145486.0,0,,6.0,main_w3_handler2,3266347,17664438,False,,45295,fasta,11724658,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32677152}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42361167.0,1512145469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-01 16:24:53.539690,98142,17.0
,,2018-01-16 06:41:09.275182,slurm_multi,1516084894.0,0,,6.0,main_w3_handler2,3393666,18044845,False,,1052,fasta,12122152,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33326447}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,43071131.0,1516084877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-16 06:41:40.054086,119540,17.0
,,2018-01-16 06:42:43.238544,slurm_multi,1516084980.0,0,,6.0,main_w4_handler2,3393670,18044852,False,,1052,fasta,12122158,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 33326483}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42858682.0,1516084970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-16 06:43:03.242712,119124,10.0
,,2017-12-01 15:58:54.801522,slurm_multi,1512145078.0,0,,6.0,main_w3_handler2,3275454,17664179,False,,4647215,fasta,11724544,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,true,no,200,"""?""","""1e-06""","""false""","""Escherichia""","""3""","""1""","[{'src': 'hda', 'id': 31557880}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""true""","""Coli""","""C-1""","""true""",32.0,,,,40605965.0,1512144789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-01 16:18:21.761659,91803,289.0
,,2017-12-03 05:35:32.714265,slurm_multi,1512279489.0,0,,6.0,main_w3_handler2,3347564,17679149,False,,4729923,fasta,11741846,slurm,,132109816.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32672676}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42403514.0,1512279348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-03 05:38:14.040149,117701,141.0
,,2017-12-03 05:39:38.500153,slurm_multi,1512283496.0,0,,6.0,main_w4_handler2,3319449,17679167,False,,106459821,fasta,11741857,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32212814}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42420243.0,1512279594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-03 06:45:02.342953,88606,3902.0
,,2018-01-16 13:39:28.435256,slurm_multi,1516110638.0,0,,6.0,main_w3_handler2,3383755,18048656,False,,7751549,fasta,12126065,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,true,no,200,"""?""","""1e-06""","""false""","""Streptomyces""","""3""","""1""","[{'src': 'hda', 'id': 33331919}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""true""","""purpureus""","""""","""false""",32.0,,,,43017841.0,1516109976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-16 13:50:44.049747,119454,662.0
,,2017-12-04 11:56:39.928281,slurm_multi,1512388711.0,0,,6.0,main_w3_handler2,3346301,17689291,False,,5433550,fasta,11753607,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Klebsiella""","""3""","""1""","[{'src': 'hda', 'id': 32644138}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""","[{'src': 'hda', 'id': 32716083}]","""false""","""aerogenes""","""EA1""","""false""",32.0,1960334.0,fasta,,42444522.0,1512388615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-04 11:58:37.203930,117615,96.0
,,2017-12-05 03:24:23.008868,slurm_multi,1512444739.0,0,,6.0,main_w3_handler2,3342259,17698106,False,,13645757,fasta,11762742,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32575308}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42294421.0,1512444277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-05 03:32:25.165786,117391,462.0
,,2017-12-05 07:17:11.386458,slurm_multi,1512463909.0,0,,6.0,main_w3_handler2,3328312,17699361,False,,162645826,fasta,11763950,slurm,,132109816.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,100,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32711703}]",,1,11,Bacteria,"""PROKKA""","""true""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42309204.0,1512458248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-05 08:51:55.115138,112314,5661.0
,,2017-12-05 07:17:12.908776,slurm_multi,1512460569.0,0,,6.0,main_w4_handler2,3328312,17699362,False,,132304024,fasta,11763951,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,100,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32711704}]",,1,11,Bacteria,"""PROKKA""","""true""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42309204.0,1512458250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-05 07:56:17.353514,112314,2319.0
,,2018-01-24 17:07:59.131508,slurm_multi,1516814288.0,0,,6.0,main_w3_handler2,3390344,18145969,False,,5909533,fasta,12226415,slurm,,132112168.0,corral-repl,,0.0,no,,,"""c""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,,yes,,"""?""","""1e-06""","""false""","""Bacillus""","""3""","""1""","[{'src': 'hda', 'id': 33481702}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""Bacillus velezensis""","""""","""false""",32.0,,,,43111341.0,1516814179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-01-24 17:18:11.781396,77009,109.0
,,2017-12-05 12:37:05.456027,slurm_multi,1512477709.0,0,,6.0,main_w4_handler2,3353423,17701579,False,,24050845,fasta,11766260,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32735210}]",,2,1,Viruses,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,42464878.0,1512477498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-05 12:41:55.035545,54826,211.0
,,2017-12-05 08:25:21.529533,slurm_multi,1512508256.0,0,,6.0,main_w3_handler2,3328312,17699633,False,,70412643,fasta,11769416,slurm,,132109816.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,100,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32732911}]",,1,11,Bacteria,"""PROKKA""","""true""","""true""","""true""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""true""","""""","""""","""false""",32.0,,,,42309204.0,1512487804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-05 21:11:04.928106,112314,20452.0
,,2017-12-05 08:22:09.541165,slurm_multi,1512520378.0,0,,6.0,main_w4_handler2,3328312,17699611,False,,89191430,fasta,11769423,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,100,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 32732906}]",,1,11,Bacteria,"""PROKKA""","""true""","""true""","""true""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""true""","""""","""""","""false""",32.0,,,,42309204.0,1512487820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2017-12-06 00:33:07.987688,112314,32558.0
,,2018-03-07 03:33:41.240058,slurm_multi,1520394113.0,0,30720.0,6.0,main_w3_handler2,2865931,18633883,False,,140744,fasta,12730334,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",1,,yes,,"""?""","""1e-06""","""false""","""""","""3""","""1""","[{'src': 'hda', 'id': 34256120}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""""","""""","""false""",32.0,,,,43947192.0,1520394074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-03-07 03:41:59.412190,92856,39.0
