create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.diffs,parameters.fasta.values,parameters.fasta|__identifier__,parameters.gapextend,parameters.gapopen,parameters.match,parameters.mismatch,parameters.name.values,parameters.name|__identifier__,parameters.topdown,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-03 01:13:46.193258,slurm_normal,1512263643.0,0,6885161,fasta,,1.0,main_w4_handler1,3350100,17678576,False,,11741259,slurm,,132112168.0,1412335.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32697636}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32697637}]",,"""true""",32.0,,42410454.0,1512263635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-03 01:14:15.601653,117849.0,8.0
2017-12-03 08:54:49.517041,slurm_normal,1512291312.0,0,6453153,fasta,,1.0,main_w4_handler1,3346570,17679826,False,,11742478,slurm,,132112168.0,1337467.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32699509}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32699510}]",,"""true""",32.0,,42328177.0,1512291301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-03 08:55:22.238101,117548.0,11.0
2017-12-04 14:03:48.904613,slurm_normal,1512396244.0,0,2011823,fasta,,1.0,main_w4_handler1,3319089,17690350,False,,11754814,slurm,,132112168.0,288955.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32717598}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32717587}]",,"""true""",32.0,,42399260.0,1512396239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-04 14:04:08.278729,115848.0,5.0
2017-12-04 13:48:28.097726,slurm_normal,1512395325.0,0,2011823,fasta,,1.0,main_w3_handler1,3319110,17690171,False,,11754658,slurm,,132112168.0,288955.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32680105}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32680081}]",,"""true""",32.0,,41896477.0,1512395319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-04 13:48:51.730584,115849.0,6.0
2017-12-04 13:51:09.813312,slurm_normal,1512395483.0,0,2011823,fasta,,1.0,main_w4_handler1,3319110,17690202,False,,11754687,slurm,,132112168.0,288955.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32680105}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32680081}]",,"""true""",32.0,,41896477.0,1512395478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-04 13:51:27.589426,115849.0,5.0
2017-12-04 13:52:08.665599,slurm_normal,1512396510.0,0,88598096,fasta,,1.0,main_w4_handler0,3274927,17690211,False,,11754693,slurm,,132112168.0,7667827.0,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32717368}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32717369}]",,"""true""",32.0,,42421588.0,1512395536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-04 14:09:19.535722,112739.0,974.0
2017-12-04 18:23:53.122117,slurm_normal,1512411857.0,0,2011823,fasta,,1.0,main_w4_handler1,3352709,17693903,False,,11757584,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32723347}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32723335}]",,"""true""",32.0,,42398764.0,1512411852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-04 18:24:41.254304,117102.0,5.0
2017-12-04 20:39:27.813943,slurm_normal,1512420000.0,0,2011823,fasta,,1.0,main_w4_handler0,3347077,17695331,False,,11759539,slurm,,132112168.0,248159.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32724947}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32724461}]",,"""true""",32.0,,42362412.0,1512419985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-04 20:40:21.113777,115853.0,15.0
2017-12-04 22:43:57.411139,slurm_normal,1512427473.0,0,2011823,fasta,,1.0,main_w4_handler1,3352977,17696550,False,,11760890,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32727537}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32727511}]",,"""true""",32.0,,42457243.0,1512427467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-04 22:44:38.670912,115847.0,6.0
2017-12-05 14:34:37.750236,slurm_normal,1512484502.0,0,2011823,fasta,,1.0,main_w4_handler0,3353880,17703902,False,,11768523,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32741217}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32741060}]",,"""true""",32.0,,42362412.0,1512484496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-05 14:35:07.687581,115853.0,6.0
2017-12-05 21:07:03.276963,slurm_normal,1512508042.0,0,2011823,fasta,,1.0,main_w3_handler1,3319153,17709669,False,,11774386,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32755176}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32755157}]",,"""true""",32.0,,42481779.0,1512508037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-05 21:07:33.303770,115870.0,5.0
2017-12-05 21:43:37.175264,slurm_normal,1512510236.0,0,2011823,fasta,,1.0,main_w3_handler0,3319153,17709930,False,,11774694,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32755176}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32755157}]",,"""true""",32.0,,42481779.0,1512510230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-05 21:44:23.069051,115870.0,6.0
2017-12-05 22:04:49.643551,slurm_normal,1512511574.0,0,161116581,mothur.align,,1.0,main_w4_handler0,3354412,17710074,False,,11774862,slurm,,132112168.0,639374.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32755830}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32755831}]",,"""true""",32.0,,42481513.0,1512511498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-05 22:06:27.195605,112430.0,76.0
2018-03-07 03:56:56.142625,slurm_normal,1520395030.0,0,4566,fasta,7680.0,1.0,main_w3_handler1,3454614,18633979,False,,12730437,slurm,,132112168.0,1325.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 34256588}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 34256589}]",,"""true""",32.0,,44392393.0,1520395026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-03-07 03:57:15.238555,,4.0
2017-12-06 13:06:22.762136,slurm_normal,1512565603.0,0,2011823,fasta,,1.0,main_w4_handler1,3319113,17718419,False,,11783550,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32768587}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32768531}]",,"""true""",32.0,,42494166.0,1512565597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-06 13:06:52.256826,115859.0,6.0
2017-12-06 16:16:18.666390,slurm_normal,1512576994.0,0,2011823,fasta,,1.0,main_w3_handler0,3319153,17721650,False,,11787284,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32774051}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32774012}]",,"""true""",32.0,,42481779.0,1512576988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-06 16:16:40.809211,115870.0,6.0
2017-12-06 16:16:15.354143,slurm_normal,1512576997.0,0,2011823,fasta,,1.0,main_w4_handler0,3355722,17721649,False,,11787285,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32774056}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32774016}]",,"""true""",32.0,,42496355.0,1512576991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-06 16:16:51.126342,115852.0,6.0
2017-12-06 19:14:52.727719,slurm_normal,1512587858.0,0,32566263,fasta,,1.0,main_w3_handler0,3355458,17723686,False,,11789571,slurm,,132112168.0,2171470.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32777138}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32777139}]",,"""true""",32.0,,41551881.0,1512587706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-06 19:17:48.763293,50169.0,152.0
2017-12-06 22:05:58.680019,slurm_normal,1512597975.0,0,2011829,fasta,,1.0,main_w3_handler1,3319558,17725129,False,,11791158,slurm,,132112168.0,288953.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32779327}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32779322}]",,"""true""",32.0,,41904029.0,1512597970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-06 22:06:22.993640,115896.0,5.0
2017-12-07 01:56:47.720960,slurm_normal,1512611824.0,0,2011823,fasta,,1.0,main_w3_handler1,3319062,17727477,False,,11793595,slurm,,132112168.0,288955.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32782622}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32782599}]",,"""true""",32.0,,42504244.0,1512611818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-07 01:57:11.724376,115843.0,6.0
2018-01-17 20:41:55.622093,slurm_normal,1516221725.0,0,2416,fasta,,1.0,main_w4_handler0,3392195,18065684,False,,12143780,slurm,,132112168.0,841.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359112}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359168}]",,"""true""",32.0,,43249660.0,1516221719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:07.891514,80446.0,6.0
2018-01-17 20:42:04.621962,slurm_normal,1516221754.0,0,3085,fasta,,1.0,main_w3_handler1,3392195,18065692,False,,12143792,slurm,,132112168.0,933.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359136}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359184}]",,"""true""",32.0,,43249660.0,1516221745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:42.859183,80446.0,9.0
2018-01-17 20:42:08.525841,slurm_normal,1516221772.0,0,1933,fasta,,1.0,main_w3_handler1,3392195,18065696,False,,12143797,slurm,,132112168.0,552.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359148}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359192}]",,"""true""",32.0,,43249660.0,1516221768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:56.599670,80446.0,4.0
2018-01-17 20:41:59.441844,slurm_normal,1516221733.0,0,8295,fasta,,1.0,main_w3_handler1,3392195,18065687,False,,12143785,slurm,,132112168.0,3065.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359121}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359174}]",,"""true""",32.0,,43249660.0,1516221727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:17.955373,80446.0,6.0
2018-01-17 14:22:09.418568,slurm_normal,1516198941.0,0,6885161,fasta,,1.0,main_w4_handler1,3395242,18060423,False,,12138408,slurm,,132112168.0,1412335.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33351193}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33351194}]",,"""true""",32.0,,43244112.0,1516198933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 14:22:31.632165,120071.0,8.0
2017-12-07 18:52:41.284914,slurm_normal,1512672785.0,0,2011844,fasta,,1.0,main_w4_handler1,3319111,17739438,False,,11805696,slurm,,132112168.0,248182.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32803966}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32803576}]",,"""true""",32.0,,42515270.0,1512672775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-07 18:53:08.038204,115858.0,10.0
2017-12-07 18:17:06.748727,slurm_normal,1512670651.0,0,2011823,fasta,,1.0,main_w4_handler0,3319106,17739052,False,,11805351,slurm,,132112168.0,288955.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32803508}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32803482}]",,"""true""",32.0,,42519248.0,1512670641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-07 18:17:34.684488,115856.0,10.0
2017-12-07 19:31:39.037766,slurm_normal,1512675202.0,0,15141332,fasta,,1.0,main_w4_handler0,3355458,17739816,False,,11806071,slurm,,132112168.0,1160317.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32804475}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32804476}]",,"""true""",32.0,,41551881.0,1512675109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-07 19:33:28.221170,50169.0,93.0
2017-12-07 18:47:15.874926,slurm_normal,1512672453.0,0,2011823,fasta,,1.0,main_w4_handler1,3357270,17739332,False,,11805592,slurm,,132112168.0,288947.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 32803921}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32803889}]",,"""true""",32.0,,42517497.0,1512672447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-07 18:47:37.847694,115868.0,6.0
2018-01-17 18:43:53.551977,slurm_normal,1516214692.0,0,23333471,fasta,,1.0,main_w4_handler0,3394430,18064353,False,,12142281,slurm,,132112168.0,2103065.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33356827}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33356829}]",,"""true""",32.0,,43247987.0,1516214639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 18:45:03.485864,113659.0,53.0
2017-12-08 09:42:15.326761,slurm_normal,1512726151.0,0,293422,fasta,,1.0,main_w4_handler1,3358440,17744734,False,,11811236,slurm,,132112168.0,41005.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4""","[{'src': 'hda', 'id': 32813458}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 32813459}]",,"""true""",32.0,,42533477.0,1512726147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2017-12-08 09:42:35.952343,72172.0,4.0
2018-01-17 20:41:54.354871,slurm_normal,1516221723.0,0,4611,fasta,,1.0,main_w3_handler0,3392195,18065682,False,,12143781,slurm,,132112168.0,1594.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359109}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359166}]",,"""true""",32.0,,43249660.0,1516221719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:05.423429,80446.0,4.0
2018-01-17 20:41:57.223544,slurm_normal,1516221727.0,0,11782,fasta,,1.0,main_w4_handler1,3392195,18065685,False,,12143782,slurm,,132112168.0,4984.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359115}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359170}]",,"""true""",32.0,,43249660.0,1516221722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:12.647919,80446.0,5.0
2018-01-17 20:41:58.586974,slurm_normal,1516221729.0,0,3194,fasta,,1.0,main_w3_handler0,3392195,18065686,False,,12143784,slurm,,132112168.0,1362.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359118}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359172}]",,"""true""",32.0,,43249660.0,1516221723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:15.903448,80446.0,6.0
2018-01-17 20:42:03.641068,slurm_normal,1516221739.0,0,6311,fasta,,1.0,main_w4_handler1,3392195,18065691,False,,12143787,slurm,,132112168.0,1744.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359133}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359182}]",,"""true""",32.0,,43249660.0,1516221735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:22.285861,80446.0,4.0
2018-01-17 20:42:06.489875,slurm_normal,1516221743.0,0,1405,fasta,,1.0,main_w4_handler1,3392195,18065694,False,,12143789,slurm,,132112168.0,412.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359142}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359188}]",,"""true""",32.0,,43249660.0,1516221738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:26.552702,80446.0,5.0
2018-01-17 20:42:01.230488,slurm_normal,1516221749.0,0,1396,fasta,,1.0,main_w3_handler0,3392195,18065689,False,,12143791,slurm,,132112168.0,408.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359127}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359178}]",,"""true""",32.0,,43249660.0,1516221745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:36.174514,80446.0,4.0
2018-01-17 20:42:07.469890,slurm_normal,1516221765.0,0,3790,fasta,,1.0,main_w3_handler0,3392195,18065695,False,,12143795,slurm,,132112168.0,1021.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359145}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359190}]",,"""true""",32.0,,43249660.0,1516221760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:47.476929,80446.0,5.0
2018-01-17 20:42:00.380816,slurm_normal,1516221746.0,0,3444,fasta,,1.0,main_w3_handler0,3392195,18065688,False,,12143790,slurm,,132112168.0,1168.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359124}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359176}]",,"""true""",32.0,,43249660.0,1516221742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:35.027627,80446.0,4.0
2018-01-17 20:42:02.467244,slurm_normal,1516221761.0,0,5772,fasta,,1.0,main_w3_handler0,3392195,18065690,False,,12143793,slurm,,132112168.0,1982.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359130}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359180}]",,"""true""",32.0,,43249660.0,1516221754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:45.001288,80446.0,7.0
2018-01-17 20:42:05.659055,slurm_normal,1516221767.0,0,3947,fasta,,1.0,main_w3_handler1,3392195,18065693,False,,12143796,slurm,,132112168.0,982.0,mothur.count_table,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2""","[{'src': 'hda', 'id': 33359139}]",,"""-1""","""-2""","""1""","""-1""","[{'src': 'hda', 'id': 33359186}]",,"""true""",32.0,,43249660.0,1516221763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,1.36.1.0,,2018-01-17 20:42:52.760766,80446.0,4.0
