chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,kraken_output,kraken_output_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.kraken_database,parameters.kraken_output.values,parameters.kraken_output|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-22 10:02:02.314177,slurm_normal,1519294074.0,0,7680.0,1.0,main_w3_handler0,3415632,18480763,False,,12575706,slurm,7491580,tabular,,132112168.0,corral-repl,,"""68743c5617b711e882eb005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 34009260}]",,32.0,,,1519294054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-22 10:08:03.767238,116237.0,20.0
,,2018-02-27 20:09:53.224045,slurm_normal,1519773313.0,0,7680.0,1.0,main_w3_handler1,3443573,18539701,False,,12638234,slurm,109402903,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 34102906}]",,32.0,,44195074.0,1519773292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-27 23:15:17.071698,121356.0,21.0
,,2017-11-04 02:54:57.134572,slurm_normal,1509776670.0,0,,1.0,main_w3_handler0,3310890,17324804,False,,11385937,slurm,1263526,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32060867}]",,32.0,,41649166.0,1509776651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-04 06:24:36.275832,31348.0,19.0
,,2017-12-26 10:26:03.182072,slurm_normal,1514284788.0,0,,1.0,main_w4_handler1,3370409,17897945,False,,11972227,slurm,22809258,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33087065}]",,32.0,,42859185.0,1514284768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-26 10:39:49.125950,118888.0,20.0
,,2017-12-26 09:25:29.348594,slurm_normal,1514280465.0,0,,1.0,main_w4_handler0,3370409,17897556,False,,11971785,slurm,31264092,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33086639}]",,32.0,,42859185.0,1514280444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-26 09:27:47.941448,118888.0,21.0
,,2017-11-11 21:32:34.599310,slurm_normal,1510436000.0,0,,1.0,main_w3_handler1,3304261,17419895,False,,11482083,slurm,126781,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32250354}]",,32.0,,41624007.0,1510435958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-11 21:33:22.210050,114736.0,42.0
,,2017-11-30 01:42:13.609067,slurm_normal,1512006205.0,0,,1.0,main_w4_handler1,3345799,17644076,False,,11703645,slurm,6796849,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32635925}]",,32.0,,42339177.0,1512006142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-30 01:43:27.236933,117583.0,63.0
,,2018-01-11 13:21:17.869030,slurm_normal,1515677144.0,0,,1.0,main_w3_handler1,3388930,18003141,False,,12080170,slurm,5064817,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33263862}]",,32.0,,43133725.0,1515677057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-11 13:25:47.827944,,87.0
,,2017-11-17 10:44:55.908106,slurm_normal,1510915568.0,0,,1.0,main_w4_handler1,3322674,17491905,False,,11550275,slurm,85960761,taxonomy,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32367677}]","""Sediment_R1_2.fa""",32.0,,42030061.0,1510915503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-17 10:46:10.676683,116112.0,65.0
,,2017-10-27 15:09:04.641216,slurm_normal,1509117043.0,0,,1.0,main_w4_handler0,3302266,17241044,False,,11301765,slurm,163205,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""plasmids""","[{'src': 'hda', 'id': 31925482}]",,32.0,,41566386.0,1509116957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-27 15:10:44.640042,114514.0,86.0
,,2018-02-09 19:35:21.199176,slurm_normal,1518205147.0,0,7680.0,1.0,main_w4_handler0,3422741,18332594,False,,12417040,slurm,6473237,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33777571}]","""reverse""",32.0,,43792281.0,1518204943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-09 19:39:09.364174,121646.0,204.0
,,2017-12-26 09:25:41.792131,slurm_normal,1514280612.0,0,,1.0,main_w4_handler0,3370409,17897602,False,,11971828,slurm,34253350,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33086685}]",,32.0,,42859185.0,1514280593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-26 09:30:13.972888,118888.0,19.0
,,2017-11-02 03:07:54.292097,slurm_normal,1509592146.0,0,,1.0,main_w4_handler0,3305474,17294184,False,,11356153,slurm,159289,interval,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31981625}]",,32.0,,41502438.0,1509592097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-02 03:09:08.855660,,49.0
,,2017-11-19 00:13:40.886887,slurm_normal,1511050450.0,0,,1.0,main_w4_handler0,3329428,17504859,False,,11565360,slurm,3340406,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32382552}]","""193452_OS_S6001.fastq""",32.0,,42071896.0,1511050427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-19 00:14:12.775032,116547.0,23.0
,,2018-02-13 04:39:39.264246,slurm_normal,1518680123.0,0,7680.0,1.0,main_w3_handler1,3413492,18359401,False,,12478870,slurm,381838412,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33821377}]",,32.0,,43686419.0,1518680094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-15 07:35:25.275419,84166.0,29.0
,,2018-02-02 15:15:50.940101,slurm_normal,1517712581.0,0,,1.0,main_w3_handler0,3413492,18236314,False,,12330988,slurm,365085507,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33635838}]",,32.0,,43635577.0,1517712491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-04 02:49:42.808947,84166.0,90.0
,,2018-02-05 12:59:02.870972,slurm_normal,1517835689.0,0,,1.0,main_w4_handler0,3413492,18257752,False,,12339459,slurm,315047281,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33635265}]",,32.0,,43686419.0,1517835549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-05 13:01:31.199547,84166.0,140.0
,,2017-10-18 17:24:01.956598,slurm_normal,1508347539.0,0,,1.0,main_w3_handler1,2965880,17135159,False,,11191721,slurm,181879841,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31728841}]",,32.0,,41354377.0,1508347461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-18 17:25:45.471973,98624.0,78.0
,,2017-10-26 22:20:07.674542,slurm_normal,1509056466.0,0,,1.0,main_w4_handler1,3301012,17234430,False,,11294788,slurm,57300612,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31902487}]",,32.0,,41543622.0,1509056425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-26 22:21:12.225346,23806.0,41.0
,,2017-12-26 10:25:31.550036,slurm_normal,1514284048.0,0,,1.0,main_w3_handler1,3370409,17897942,False,,11972166,slurm,36634343,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33087061}]",,32.0,,42859185.0,1514284026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-26 10:27:30.600335,118888.0,22.0
,,2018-03-07 14:27:07.499446,slurm_normal,1520441472.0,0,7680.0,1.0,main_w4_handler0,3440382,18640257,False,,12738678,slurm,647434,tabular,,132112168.0,corral-repl,,"""99899e9c221311e8a032005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 34266784}]",,32.0,,,1520441405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-03-07 16:51:15.243107,116237.0,67.0
,,2017-11-22 01:19:00.066235,slurm_normal,1511313590.0,0,,1.0,main_w4_handler1,3334653,17543334,False,,11602843,slurm,7279016,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32462630}]",,32.0,,42167652.0,1511313543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-22 01:19:52.211904,116885.0,47.0
,,2017-12-11 16:27:35.145561,slurm_normal,1513009729.0,0,,1.0,main_w4_handler0,3352881,17774037,False,,11842976,slurm,1473055,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 32860721}]",,32.0,,41984401.0,1513009662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-11 16:28:50.565449,116237.0,67.0
,,2017-12-26 10:27:05.722023,slurm_normal,1514284693.0,0,,1.0,main_w4_handler1,3370409,17897950,False,,11972215,slurm,25185388,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33087075}]",,32.0,,42859185.0,1514284672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-26 10:38:16.412767,118888.0,21.0
,,2017-12-26 09:25:36.395355,slurm_normal,1514280578.0,0,,1.0,main_w4_handler1,3370409,17897582,False,,11971819,slurm,8708791,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33086665}]",,32.0,,42859185.0,1514280559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-26 09:29:40.238809,118888.0,19.0
,,2017-11-30 02:36:17.999459,slurm_normal,1512009406.0,0,,1.0,main_w4_handler1,3345796,17644379,False,,11703909,slurm,7485219,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32635888}]",,32.0,,42338805.0,1512009386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-30 02:36:47.027076,117581.0,20.0
,,2017-11-19 00:13:44.444455,slurm_normal,1511050538.0,0,,1.0,main_w4_handler1,3329428,17504871,False,,11565376,slurm,83815216,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32382590}]","""193937_OS_S11001.fastq""",32.0,,42071896.0,1511050516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-19 00:15:40.151324,116547.0,22.0
,,2017-09-12 16:42:41.128288,slurm_normal,1505234612.0,0,,1.0,main_w4_handler1,3225365,16796961,False,,10865850.roundup,slurm,191619,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 30972482}]",,32.0,,40433412.0,1505234570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-12 16:43:36.207805,65863.0,42.0
,,2018-01-26 23:04:34.362390,slurm_normal,1517007926.0,0,,1.0,main_w4_handler0,3405777,18171989,False,,12253188,slurm,50321127,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33515826}]",,32.0,,43471206.0,1517007883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-26 23:05:27.988356,23806.0,43.0
,,2018-03-03 20:45:26.478604,slurm_normal,1520111406.0,0,7680.0,1.0,main_w4_handler0,3440382,18594468,False,,12689365,slurm,81971035,tabular,,132112168.0,corral-repl,,"""ca21d2ba1f2311e8bdc6005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 34190287}]",,32.0,,,1520111381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-03-03 21:10:08.298593,116237.0,25.0
,,2017-12-03 01:46:46.237649,slurm_normal,1512265639.0,0,,1.0,main_w3_handler0,3349511,17678669,False,,11741359,slurm,7587241,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32695868}]",,32.0,,42400251.0,1512265616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-03 01:47:19.951422,117813.0,23.0
,,2017-10-24 17:34:04.153975,slurm_normal,1508866480.0,0,,1.0,main_w3_handler0,3297149,17200597,False,,11259848,slurm,64945875,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31832380}]",,32.0,,41476027.0,1508866457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-24 17:34:42.764110,23806.0,23.0
,,2017-10-27 01:29:42.455553,slurm_normal,1509067820.0,0,,1.0,main_w3_handler1,3301012,17235413,False,,11295816,slurm,51091370,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31903238}]",,32.0,,41543622.0,1509067797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-27 01:30:21.861667,23806.0,23.0
,,2017-09-08 03:32:30.427034,slurm_normal,1504841624.0,0,,1.0,main_w4_handler1,3246089,16768637,False,,10835971.roundup,slurm,47767815,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31154604}]",,32.0,,40338795.0,1504841578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-08 03:33:52.678873,104713.0,46.0
,,2017-12-06 14:31:23.988709,slurm_normal,1512570749.0,0,,1.0,main_w3_handler1,3355473,17720103,False,,11785563,slurm,269173813,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""plasmids""","[{'src': 'hda', 'id': 32769916}]",,32.0,,42494767.0,1512570695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-06 14:32:33.509616,118134.0,54.0
,,2017-09-15 00:44:54.348475,slurm_normal,1505438376.0,0,,1.0,main_w4_handler1,3008319,16826445,False,,10895902.roundup,slurm,4671010,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31245862}]",,32.0,,40487356.0,1505438330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-15 01:19:42.544245,100820.0,46.0
,,2017-11-27 19:27:31.046628,slurm_normal,1511810943.0,0,,1.0,main_w3_handler0,3334356,17608698,False,,11668643,slurm,58330,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32568921}]",,32.0,,42158256.0,1511810856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-27 19:29:06.676743,116855.0,87.0
,,2017-08-27 23:58:47.923266,slurm_normal,1503878403.0,0,,1.0,main_w3_handler0,3234355,16669839,False,,10742100.roundup,slurm,56186965,tabular,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""viruses""","[{'src': 'hda', 'id': 31010262}]",,32.0,,39849050.0,1503878335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-08-28 00:00:04.442130,79386.0,68.0
,,2017-09-13 18:10:35.223862,slurm_normal,1505326336.0,0,,1.0,main_w4_handler1,3251736,16808571,False,,10877469.roundup,slurm,146604041,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31216972}]",,32.0,,40152980.0,1505326248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-13 18:12:17.822010,36630.0,88.0
,,2017-10-27 01:00:45.114473,slurm_normal,1509066084.0,0,,1.0,main_w4_handler1,3301012,17235229,False,,11295678,slurm,62693573,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31902807}]",,32.0,,41543622.0,1509066057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-27 01:01:25.289863,23806.0,27.0
,,2017-09-19 02:24:23.540889,slurm_normal,1505787956.0,0,,1.0,main_w4_handler0,3183066,16860810,False,,10927869.roundup,slurm,16152076,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31295108}]",,32.0,,40624987.0,1505787873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-19 02:26:00.439917,111814.0,83.0
,,2017-10-19 19:40:15.263982,slurm_normal,1508442075.0,0,,1.0,main_w4_handler0,3291535,17148823,False,,11206632,slurm,68184047,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31748106}]",,32.0,,41359128.0,1508442040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-19 19:41:27.180920,23806.0,35.0
,,2018-03-10 02:27:59.351654,slurm_normal,1520648917.0,0,7680.0,1.0,main_w4_handler0,3448718,18678897,False,,12775285,slurm,214768,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""plasmids""","[{'src': 'hda', 'id': 34335419}]",,32.0,,44277571.0,1520648897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-03-10 02:28:38.369274,123139.0,20.0
,,2017-12-26 09:25:30.486715,slurm_normal,1514280499.0,0,,1.0,main_w4_handler1,3370409,17897560,False,,11971794,slurm,32913318,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33086643}]",,32.0,,42859185.0,1514280479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-26 09:28:20.945215,118888.0,20.0
,,2018-01-08 02:45:27.707197,slurm_normal,1515379622.0,0,,1.0,main_w3_handler1,3345799,17968877,False,,12045484,slurm,229900463,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33018067}]",,32.0,,42745614.0,1515379531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-01-08 02:47:04.394746,117583.0,91.0
,,2017-09-15 02:26:28.176711,slurm_normal,1505445278.0,0,,1.0,main_w4_handler1,3008319,16827331,False,,10896626.roundup,slurm,4786566,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31247528}]",,32.0,,40487356.0,1505445237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-09-15 03:14:44.530236,100820.0,41.0
,,2018-02-09 19:35:21.483090,slurm_normal,1518204957.0,0,7680.0,1.0,main_w4_handler1,3422741,18332595,False,,12417038,slurm,27165090,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33777572}]","""forward""",32.0,,43792281.0,1518204931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2018-02-09 19:35:59.827447,121646.0,26.0
,,2017-10-08 06:35:23.805512,slurm_normal,1507444548.0,0,,1.0,main_w4_handler0,3222847,17050415,False,,11106684.roundup,slurm,3885538,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 31601174}]",,32.0,,39887525.0,1507444526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-10-08 06:35:50.039357,105062.0,22.0
,,2017-12-04 14:29:14.103646,slurm_normal,1512397782.0,0,,1.0,main_w4_handler1,3352223,17690636,False,,11755109,slurm,7615120,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32717334}]",,32.0,,42437915.0,1512397763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-12-04 14:29:43.895108,117574.0,19.0
,,2017-11-10 23:10:04.324813,slurm_normal,1510356292.0,0,,1.0,main_w4_handler1,3320634,17416090,False,,11478166,slurm,2415701,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32242189}]",,32.0,,41916478.0,1510356248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-10 23:24:54.374330,115936.0,44.0
,,2017-11-19 00:13:42.157699,slurm_normal,1511050501.0,0,,1.0,main_w4_handler1,3329428,17504864,False,,11565366,slurm,417,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32382569}]","""193933_OD_S13001.fastq""",32.0,,42071896.0,1511050481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-19 00:15:02.748124,116547.0,20.0
,,2017-11-27 19:30:27.408745,slurm_normal,1511811056.0,0,,1.0,main_w4_handler0,3334356,17608770,False,,11668703,slurm,496624,tabular,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 32568894}]",,32.0,,42158256.0,1511811033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.3,1.2.3,,2017-11-27 19:30:58.497841,116855.0,23.0
