create_time,destination_id,end_epoch,exit_code,forward,forward_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_outies,parameters.chromInfo,parameters.dbkey,parameters.generate_histogram,parameters.layout.__current_case__,parameters.layout.forward.values,parameters.layout.reads.values,parameters.layout.reverse.values,parameters.layout.select_layout,parameters.max_mismatch_density,parameters.max_overlap,parameters.min_overlap,processor_count,reads1,reads1_filetype,reads2,reads2_filetype,reverse,reverse_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-16 19:24:26.746324,slurm_normal,1508182064.0,0,,,,1.0,main_w4_handler0,3289301,17116442,False,,11173746.roundup,slurm,,132112168.0,corral-repl,,"""952810eeb2a711e7a209005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003573}]",,collection,"""0.25""","""65""","""10""",32.0,194461924.0,fastqsanger,185382044.0,fastqsanger,,,,,1508182050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:27:48.707920,6067.0,14.0
2017-10-16 19:24:28.171690,slurm_normal,1508182090.0,0,,,,1.0,main_w4_handler1,3289301,17116446,False,,11173755.roundup,slurm,,132112168.0,corral-repl,,"""952810eeb2a711e7a209005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003585}]",,collection,"""0.25""","""65""","""10""",32.0,100883251.0,fastqsanger,97496645.0,fastqsanger,,,,,1508182080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:28:14.391519,6067.0,10.0
2017-10-16 19:24:27.861940,slurm_normal,1508182094.0,0,,,,1.0,main_w3_handler1,3289301,17116445,False,,11173757.roundup,slurm,,132112168.0,corral-repl,,"""952810eeb2a711e7a209005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",1,,"[{'src': 'dce', 'id': 1003582}]",,collection,"""0.25""","""65""","""10""",32.0,167985742.0,fastqsanger,162520034.0,fastqsanger,,,,,1508182081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 19:28:17.660318,6067.0,13.0
2017-10-16 20:41:24.702499,slurm_normal,1508186494.0,0,96837286.0,fastqsanger,,1.0,main_w3_handler0,3289400,17117007,False,,11174347,slurm,,132112168.0,corral-repl,,"""5efc5e48b2b211e7a938005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 31716462}]",,"[{'src': 'hda', 'id': 31716467}]",individual,"""0.25""","""65""","""10""",32.0,,,,,96974948.0,fastqsanger,,,1508186486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 20:41:37.820060,1224.0,8.0
2017-10-16 20:38:34.666689,slurm_normal,1508186330.0,0,96837286.0,fastqsanger,,1.0,main_w3_handler1,3289400,17116984,False,,11174322,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 31716462}]",,"[{'src': 'hda', 'id': 31716467}]",individual,"""0.25""","""65""","""10""",32.0,,,,,96974948.0,fastqsanger,,40027954.0,1508186318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 20:38:51.716826,1224.0,12.0
2017-10-16 20:47:21.614115,slurm_normal,1508186851.0,0,18003688.0,fastq,,1.0,main_w4_handler0,3289415,17117041,False,,11174380,slurm,,132112168.0,corral-repl,,"""32a3123cb2b311e7b1ef005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31660231}]",,"[{'src': 'hda', 'id': 31660231}]",individual,"""0.2""","""400""","""20""",32.0,,,,,18003688.0,fastq,,,1508186846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 20:47:34.644860,105745.0,5.0
2017-10-16 20:50:39.920045,slurm_normal,1508187065.0,0,417574303.0,fastqsanger,,1.0,main_w3_handler0,3289422,17117090,False,,11174421,slurm,,132112168.0,corral-repl,,"""a9835254b2b311e7b41e005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31622903}]",,"[{'src': 'hda', 'id': 31623153}]",individual,"""0.2""","""400""","""20""",32.0,,,,,417574303.0,fastqsanger,,,1508187043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 20:51:07.978326,105745.0,22.0
2017-10-16 20:56:00.650556,slurm_normal,1508187385.0,0,275943519.0,fastqsanger,,1.0,main_w3_handler0,3289435,17117159,False,,11174479,slurm,,132112168.0,corral-repl,,"""68343a2eb2b411e791d2005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31623210}]",,"[{'src': 'hda', 'id': 31623385}]",individual,"""0.2""","""400""","""20""",32.0,,,,,275943519.0,fastqsanger,,,1508187364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 20:56:27.007552,105745.0,21.0
2017-10-16 21:11:08.676647,slurm_normal,1508188293.0,0,417574303.0,fastqsanger,,1.0,main_w4_handler0,3289451,17117302,False,,11174633,slurm,,132112168.0,corral-repl,,"""868ce140b2b611e79ee8005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31622903}]",,"[{'src': 'hda', 'id': 31623153}]",individual,"""0.1""","""400""","""20""",32.0,,,,,417574303.0,fastqsanger,,,1508188270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 21:11:35.215076,105745.0,23.0
2017-10-16 21:33:43.717789,slurm_normal,1508189630.0,0,6218201.0,fastqsanger,,1.0,main_w3_handler1,3289464,17117392,False,,11174746,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31717267}]",,"[{'src': 'hda', 'id': 31717267}]",individual,"""0.25""","""65""","""10""",32.0,,,,,6218201.0,fastqsanger,,41327032.0,1508189626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 21:33:52.229457,,4.0
2017-10-16 21:34:55.629796,slurm_normal,1508189723.0,0,417574303.0,fastqsanger,,1.0,main_w3_handler0,3289470,17117398,False,,11174751,slurm,,132112168.0,corral-repl,,"""d8d07fa4b2b911e79d44005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31622903}]",,"[{'src': 'hda', 'id': 31623153}]",individual,"""0.1""","""400""","""10""",32.0,,,,,417574303.0,fastqsanger,,,1508189700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 21:35:26.377125,105745.0,23.0
2017-10-16 22:41:37.849958,slurm_normal,1508193724.0,0,417574303.0,fastqsanger,,1.0,main_w4_handler0,3289508,17117640,False,,11175023,slurm,,132112168.0,corral-repl,,"""24c0f778b2c311e78c22005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31622903}]",,"[{'src': 'hda', 'id': 31623153}]",individual,"""0.5""","""400""","""20""",32.0,,,,,417574303.0,fastqsanger,,,1508193703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 22:42:07.006299,105745.0,21.0
2017-10-16 22:48:44.034363,slurm_normal,1508194154.0,0,417574303.0,fastqsanger,,1.0,main_w3_handler1,3289513,17117687,False,,11175068,slurm,,132112168.0,corral-repl,,"""26440300b2c411e79bf5005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31622903}]",,"[{'src': 'hda', 'id': 31623153}]",individual,"""0.2""","""400""","""20""",32.0,,,,,417574303.0,fastqsanger,,,1508194133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-16 22:49:23.622441,105745.0,21.0
2017-10-18 15:44:32.029529,slurm_normal,1508341601.0,0,2544648875.0,fastqsanger,,1.0,main_w4_handler0,3065572,17133918,False,,11190738,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31724846}]",,"[{'src': 'hda', 'id': 31724847}]",individual,"""0.25""","""65""","""10""",32.0,,,,,2544648875.0,fastqsanger,,41331706.0,1508341509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 15:47:00.127639,103834.0,92.0
2017-10-18 03:40:46.244112,slurm_normal,1508298405.0,0,16010392405.0,fastqsanger,,1.0,main_w3_handler0,2968203,17125693,False,,11182592,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31685807}]",,"[{'src': 'hda', 'id': 31657372}]",individual,"""0.25""","""100""","""60""",32.0,,,,,16010392405.0,fastqsanger,,41099598.0,1508298056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 03:46:50.552834,44041.0,349.0
2017-10-18 11:40:46.926355,slurm_normal,1508326858.0,0,22415132.0,fastqsanger,,1.0,main_w3_handler0,3232722,17130400,False,,11186832,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 30987763}]",,"[{'src': 'hda', 'id': 30987764}]",individual,"""0.25""","""65""","""10""",32.0,,,,,21522728.0,fastqsanger,,40998274.0,1508326853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 11:41:00.383827,63294.0,5.0
2017-10-18 11:40:02.200187,slurm_normal,1508326851.0,0,22415132.0,fastqsanger,,1.0,main_w4_handler1,3232722,17130394,False,,11186831,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 30987763}]",,"[{'src': 'hda', 'id': 30987764}]",individual,"""0.25""","""65""","""10""",32.0,,,,,21522728.0,fastqsanger,,40998274.0,1508326846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 11:41:16.752107,63294.0,5.0
2017-10-18 14:53:03.956001,slurm_normal,1508338821.0,0,2721422443.0,fastqsanger,,1.0,main_w4_handler0,3065572,17133435,False,,11189826,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31720419}]",,"[{'src': 'hda', 'id': 31724843}]",individual,"""0.25""","""65""","""10""",32.0,,,,,2721422443.0,fastqsanger,,41331706.0,1508338692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 15:03:19.203925,103834.0,129.0
2017-10-18 15:37:49.601185,slurm_normal,1508341216.0,0,2997300348.0,fastqsanger,,1.0,main_w4_handler0,3065572,17133871,False,,11190635,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31724844}]",,"[{'src': 'hda', 'id': 31724845}]",individual,"""0.25""","""65""","""10""",32.0,,,,,2997300348.0,fastqsanger,,41331706.0,1508341105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 15:40:31.710988,103834.0,111.0
2017-10-18 15:14:43.614318,slurm_normal,1508339804.0,0,1690645374.0,fastqsanger,,1.0,main_w4_handler1,3065572,17133724,False,,11190193,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 30915721}]",,"[{'src': 'hda', 'id': 30915744}]",individual,"""0.25""","""65""","""10""",32.0,,,,,1690645374.0,fastqsanger,,41331706.0,1508339739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 15:16:57.601278,103834.0,65.0
2017-10-18 15:47:03.668230,slurm_normal,1508341738.0,0,2502125096.0,fastqsanger,,1.0,main_w3_handler1,3065572,17133950,False,,11190773,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31724848}]",,"[{'src': 'hda', 'id': 31724849}]",individual,"""0.25""","""65""","""10""",32.0,,,,,2502125096.0,fastqsanger,,41331706.0,1508341636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 15:49:03.991441,103834.0,102.0
2017-10-18 15:54:30.648260,slurm_normal,1508342244.0,0,2533984930.0,fastqsanger,,1.0,main_w4_handler1,3065572,17134048,False,,11190908,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31724856}]",,"[{'src': 'hda', 'id': 31724859}]",individual,"""0.25""","""65""","""10""",32.0,,,,,2533984930.0,fastqsanger,,41331706.0,1508342137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 15:57:44.663419,103834.0,107.0
2017-10-18 15:53:50.382661,slurm_normal,1508342169.0,0,2614881673.0,fastqsanger,,1.0,main_w3_handler1,3065572,17134039,False,,11190888,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31724852}]",,"[{'src': 'hda', 'id': 31724853}]",individual,"""0.25""","""65""","""10""",32.0,,,,,2614881673.0,fastqsanger,,41331706.0,1508342049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 15:56:21.444926,103834.0,120.0
2017-10-18 16:57:59.022033,slurm_normal,1508346857.0,0,16010392405.0,fastqsanger,,1.0,main_w4_handler0,2968203,17134939,False,,11191455,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31741600}]",,"[{'src': 'hda', 'id': 31729538}]",individual,"""0.25""","""100""","""60""",32.0,,,,,16010392405.0,fastqsanger,,41099598.0,1508345889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 17:14:29.158135,44041.0,968.0
2017-10-18 22:43:56.384823,slurm_normal,1508366679.0,0,2512109.0,fastqsanger,,1.0,main_w4_handler1,3291584,17138184,False,,11195027,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31747704}]",,"[{'src': 'hda', 'id': 31747705}]",individual,"""0.25""","""65""","""10""",32.0,,,,,2512109.0,fastqsanger,,40990043.0,1508366674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 22:45:02.173439,73527.0,5.0
2017-10-18 23:57:54.856376,slurm_normal,1508371111.0,0,3026924.0,fastqsanger,,1.0,main_w4_handler0,3291584,17138712,False,,11195603,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31748452}]",,"[{'src': 'hda', 'id': 31748453}]",individual,"""0.25""","""65""","""10""",32.0,,,,,3026924.0,fastqsanger,,40990043.0,1508371106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-18 23:58:50.521200,73527.0,5.0
2017-10-19 00:47:16.970418,slurm_normal,1508374062.0,0,4617564.0,fastqsanger,,1.0,main_w4_handler0,3291584,17139270,False,,11196255,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""",0,"[{'src': 'hda', 'id': 31749356}]",,"[{'src': 'hda', 'id': 31749357}]",individual,"""0.25""","""65""","""10""",32.0,,,,,4617564.0,fastqsanger,,40990043.0,1508374057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-19 00:47:56.451792,73527.0,5.0
2017-10-19 06:06:28.822928,slurm_normal,1508393199.0,0,2653319.0,fastqsanger,,1.0,main_w3_handler0,3291584,17141441,False,,11198685,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31752445}]",,"[{'src': 'hda', 'id': 31752446}]",individual,"""0.25""","""65""","""10""",32.0,,,,,2653319.0,fastqsanger,,40990043.0,1508393195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-19 06:06:43.274268,73527.0,4.0
2017-10-19 07:18:01.673086,slurm_normal,1508397508.0,0,40077780.0,fastqsanger,,1.0,main_w4_handler0,3292045,17142220,False,,11199757,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31753459}]",,"[{'src': 'hda', 'id': 31753459}]",individual,"""0.25""","""65""","""10""",32.0,,,,,40077780.0,fastqsanger,,41383658.0,1508397500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-19 07:18:33.704083,,8.0
2017-10-19 16:21:30.012873,slurm_normal,1508430203.0,0,3332834980.0,fastqsanger,,1.0,main_w4_handler0,3292539,17146765,False,,11204525,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31759109}]",,"[{'src': 'hda', 'id': 31759227}]",individual,"""0.25""","""65""","""10""",32.0,,,,,3332834980.0,fastqsanger,,41394764.0,1508430098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-19 16:23:28.109789,113976.0,105.0
2017-10-19 18:10:45.568223,slurm_normal,1508436766.0,0,3295595416.0,fastqsanger,,1.0,main_w3_handler0,3292539,17148151,False,,11205922,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31763972}]",,"[{'src': 'hda', 'id': 31763895}]",individual,"""0.25""","""65""","""10""",32.0,,,,,3295595416.0,fastqsanger,,41394764.0,1508436654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-19 18:12:51.998427,113976.0,112.0
2017-10-22 07:42:49.916580,slurm_normal,1508658813.0,0,123354578.0,fastqsanger,,1.0,main_w3_handler0,3295218,17165858,False,,11225379,slurm,,132112168.0,corral-repl,,"""96f479aeb6fc11e781b0005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31634986}]",,"[{'src': 'hda', 'id': 31635006}]",individual,"""0.5""","""400""","""20""",32.0,,,,,123354578.0,fastqsanger,,,1508658803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-22 07:53:38.940894,105745.0,10.0
2017-10-16 21:38:03.267512,slurm_normal,1508550749.0,0,6218201.0,fastqsanger,,1.0,main_w4_handler0,3289464,17117412,False,,11219540,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31717267}]",,"[{'src': 'hda', 'id': 31717267}]",individual,"""0.25""","""65""","""10""",32.0,,,,,6218201.0,fastqsanger,,41327068.0,1508550745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-21 01:52:36.656438,113770.0,4.0
2017-10-22 07:28:24.490510,slurm_normal,1508657912.0,0,76097280.0,fastqsanger,,1.0,main_w3_handler0,3295206,17165762,False,,11225263,slurm,,132112168.0,corral-repl,,"""911d8a68b6fa11e7b1da005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31634692}]",,"[{'src': 'hda', 'id': 31634712}]",individual,"""0.5""","""400""","""20""",32.0,,,,,76097280.0,fastqsanger,,,1508657904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-22 07:38:36.671553,105745.0,8.0
2017-10-22 07:06:13.682856,slurm_normal,1508656445.0,0,109409506.0,fastqsanger,,1.0,main_w4_handler1,3295184,17165567,False,,11225123,slurm,,132112168.0,corral-repl,,"""7b181b3cb6f711e7b9c5005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31628290}]",,"[{'src': 'hda', 'id': 31628362}]",individual,"""0.5""","""400""","""20""",32.0,,,,,109409506.0,fastqsanger,,,1508656436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-22 07:14:11.939266,105745.0,9.0
2017-10-22 07:23:09.203864,slurm_normal,1508657584.0,0,336634279.0,fastqsanger,,1.0,main_w3_handler0,3295199,17165719,False,,11225219,slurm,,132112168.0,corral-repl,,"""d7513166b6f911e78707005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31634353}]",,"[{'src': 'hda', 'id': 31634411}]",individual,"""0.5""","""400""","""20""",32.0,,,,,336634279.0,fastqsanger,,,1508657567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-22 07:33:09.573463,105745.0,17.0
2017-10-22 06:32:15.189894,slurm_normal,1508653993.0,0,417574303.0,fastqsanger,,1.0,main_w4_handler1,3295166,17165453,False,,11224993,slurm,,132112168.0,corral-repl,,"""b92a68eeb6f211e7b705005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31622903}]",,"[{'src': 'hda', 'id': 31623153}]",individual,"""0.5""","""400""","""20""",32.0,,,,,417574303.0,fastqsanger,,,1508653969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-22 06:33:17.140555,105745.0,24.0
2017-10-22 07:00:24.405634,slurm_normal,1508655694.0,0,479418790.0,fastqsanger,,1.0,main_w3_handler1,3295181,17165533,False,,11225069,slurm,,132112168.0,corral-repl,,"""ab427baab6f611e7b1c5005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31626340}]",,"[{'src': 'hda', 'id': 31626489}]",individual,"""0.5""","""400""","""20""",32.0,,,,,479418790.0,fastqsanger,,,1508655671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-22 07:01:46.936095,105745.0,23.0
2017-10-22 06:12:22.801793,slurm_normal,1508652779.0,0,417574303.0,fastqsanger,,1.0,main_w4_handler1,3295163,17165403,False,,11224901,slurm,,132112168.0,corral-repl,,"""f3cfaab6b6ef11e7bf17005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31622903}]",,"[{'src': 'hda', 'id': 31623153}]",individual,"""0.5""","""400""","""20""",32.0,,,,,417574303.0,fastqsanger,,,1508652753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-22 06:13:04.879554,105745.0,26.0
2017-10-22 07:05:04.050127,slurm_normal,1508655998.0,0,390781377.0,fastqsanger,,1.0,main_w4_handler0,3295183,17165557,False,,11225087,slurm,,132112168.0,corral-repl,,"""492101c0b6f711e79a49005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31627721}]",,"[{'src': 'hda', 'id': 31628202}]",individual,"""0.5""","""400""","""20""",32.0,,,,,390781377.0,fastqsanger,,,1508655977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-22 07:06:40.430136,105745.0,21.0
2017-10-22 07:02:45.972558,slurm_normal,1508655853.0,0,397228001.0,fastqsanger,,1.0,main_w3_handler0,3295182,17165547,False,,11225077,slurm,,132112168.0,corral-repl,,"""fbb2d40eb6f611e7b705005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",0,"[{'src': 'hda', 'id': 31627348}]",,"[{'src': 'hda', 'id': 31627498}]",individual,"""0.5""","""400""","""20""",32.0,,,,,397228001.0,fastqsanger,,,1508655832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,1.2.11.1,,2017-10-22 07:04:16.008630,105745.0,21.0
