beds,beds1,beds1_filetype,beds2,beds2_filetype,beds3,beds3_filetype,beds4,beds4_filetype,beds5,beds5_filetype,beds6,beds6_filetype,beds7,beds7_filetype,beds8,beds8_filetype,beds9,beds9_filetype,beds_0|input,beds_0|input_filetype,beds_1|input,beds_1|input_filetype,beds_2|input,beds_2|input_filetype,beds_3|input,beds_3|input_filetype,beds_4|input,beds_4|input_filetype,beds_5|input,beds_5|input_filetype,beds_6|input,beds_6|input_filetype,beds_7|input,beds_7|input_filetype,beds_8|input,beds_8|input_filetype,beds_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,names|beds_0|input,names|beds_0|input_filetype,object_store_id,param_filename,parameters.both,parameters.chromInfo,parameters.counts,parameters.dbkey,parameters.inputA,parameters.inputA.values,parameters.names.__current_case__,parameters.names.beds,parameters.names.beds.values,parameters.names.names_select,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
47291987.0,47291987.0,bed,47291987.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-23 03:51:06.943325,slurm_normal,1456199620.0,0,1.0,main_w1_handler1,2594301,11905891,False,,1151813,bed,6144303.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23466597,,1,"23466620,23466620",,no,"""""",32.0,,28246044,1456199517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-23 03:53:47.641523,,103.0
10460.0,10460.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-22 11:19:40.847548,slurm_normal,1456140042.0,0,1.0,main_w2_handler1,2607835,11898244,False,,5315818,bed,6137234.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""",23453795,,1,23453217,,no,"""""",32.0,,28491104,1456140007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-22 11:20:45.831684,78933.0,35.0
135004863.0,135004863.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-22 14:28:25.328083,slurm_normal,1456151563.0,0,1.0,main_w2_handler0,2316505,11900094,False,,135004863,bed,6138971.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/hg38.len""","""True""","""hg38""",23456736,,1,23456736,,no,"""""",32.0,,28027132,1456151464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-22 14:32:46.433014,64006.0,99.0
1760163.0,1760163.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-22 17:01:20.205063,slurm_normal,1456160569.0,0,1.0,main_w1_handler1,2604650,11901460,False,,1760163,bed,6140258.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23459618,,1,23459618,,no,"""""",32.0,,28465673,1456160527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-22 17:02:56.201238,56412.0,42.0
23083616.0,23083616.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-24 19:50:05.654495,slurm_normal,1456343560.0,0,1.0,main_w2_handler1,2607204,11932162,False,,1140385,vcf,6160908.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""",23497748,,1,23500577,,no,"""""",32.0,,28500615,1456343541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-24 19:52:44.412503,78962.0,19.0
881716.0,881716.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-24 22:17:06.143031,slurm_normal,1456352406.0,0,1.0,main_w2_handler0,2594301,11933169,False,,1151813,bed,6162228.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23466597,,1,23504111,,no,"""""",32.0,,28246044,1456352345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-24 22:20:15.092302,,61.0
188579.0,188579.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-23 14:32:37.721578,slurm_normal,1456238304.0,0,1.0,main_w1_handler1,2602694,11910974,False,,188579,bed,6148834.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""",23473777,,1,23473777,,no,"""""",32.0,,28438824,1456238292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-23 14:39:32.505664,,12.0
5392.0,5392.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-26 09:39:03.740123,slurm_normal,1456479636.0,0,1.0,main_w2_handler1,2613514,11948949,False,,5392,bed,6181614.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""",23525962,,1,23525962,,no,"""-s""",32.0,,28635557,1456479632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-26 09:40:38.922549,79365.0,4.0
232626.0,232626.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-26 10:50:19.794587,slurm_normal,1456483867.0,0,1.0,main_w1_handler2,2613585,11949348,False,,797714,bed,6182182.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23526175,,1,23526420,,no,"""""",32.0,,28636107,1456483863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-26 10:51:10.876734,77871.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-15 08:04:49.117622,slurm_normal,1458029148.0,0,1.0,main_w1_handler2,2574489,12138510,False,,251285,bed,6355787.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""",23005343,,0,[],,yes,"""""",32.0,,27710778,1458029144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-15 08:05:51.648320,65763.0,4.0
232626.0,232626.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-26 10:46:58.567805,slurm_normal,1456483664.0,0,1.0,main_w2_handler0,2613585,11949340,False,,232626,bed,6182169.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23526420,,1,23526420,,no,"""""",32.0,,28636107,1456483658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-26 10:47:51.008543,77871.0,6.0
573445599.0,573445599.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-26 12:49:49.287356,slurm_normal,1456491381.0,0,1.0,main_w2_handler1,2480912,11950407,False,,408309,bed,6183503.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23515464,,1,23528002,,no,"""""",32.0,,28183578,1456491198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-26 12:56:24.982452,71005.0,183.0
68177.0,68177.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-26 13:02:43.710046,slurm_normal,1456491867.0,0,1.0,main_w2_handler1,2480912,11950456,False,,408309,bed,6183561.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23515464,,1,23528059,,no,"""""",32.0,,28183578,1456491861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-26 13:04:32.704264,71005.0,6.0
232626.0,232626.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-28 12:04:45.077736,slurm_normal,1456661163.0,0,1.0,main_w1_handler1,2615322,11960863,False,,23174,bed,6194142.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23543319,,1,23543200,,no,"""""",32.0,,28675199,1456661153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-28 12:06:07.032178,79471.0,10.0
1312.0,1312.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-02 10:27:16.154744,slurm_normal,1456914483.0,0,1.0,main_w2_handler1,1815477,11989971,False,,1959,gff,6220000.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23591741,,1,23594051,,no,"""""",32.0,,28743587,1456914479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-02 10:28:06.787648,45521.0,4.0
263719168.0,263719168.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-02-29 08:05:52.670528,slurm_normal,1456733262.0,0,1.0,main_w2_handler1,2615898,11965337,False,,1344,bed,6198205.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""True""","""hg19""",23549239,,1,23549448,,no,"""""",32.0,,28690884,1456733228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-29 08:07:45.112754,,34.0
,,,,,,,,,,,,,,,,,,,263719168.0,bed,,,,,,,,,,,,,,,,,,,,2016-02-29 08:36:49.159027,slurm_normal,1456735094.0,0,1.0,main_w2_handler0,2615898,11965390,False,,1344,bed,6198291.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""True""","""hg19""",23549239,,0,"[{'__index__': 0, 'inputName': '', 'input': 23549448}]",,yes,"""""",32.0,,28690884,1456735057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-02-29 08:38:25.367144,,37.0
12754647.0,12754647.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-15 09:18:35.858737,slurm_normal,1458033601.0,0,1.0,main_w1_handler1,2634029,12138793,False,,12754647,bed,6356302.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""",23843217,,1,23843217,,no,"""""",32.0,,27576663,1458033586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-15 09:20:04.103732,21426.0,15.0
309369.0,309369.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-02 20:49:12.186173,slurm_normal,1456951960.0,0,1.0,main_w1_handler0,2528056,11999527,False,,309045,bed,6228147.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",22928328,,1,22928327,,no,"""""",32.0,,28766528,1456951952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-02 20:52:57.301673,74717.0,8.0
138216.0,138216.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-02 17:47:35.577714,slurm_normal,1456941047.0,0,1.0,main_w2_handler0,2618637,11997682,False,,138216,bed,6225314.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""",23616301,,1,23616301,,no,"""""",32.0,,28759729,1456941041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-02 17:50:50.716056,79664.0,6.0
138216.0,138216.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-02 18:59:51.713495,slurm_normal,1456945288.0,0,1.0,main_w1_handler0,2618637,11998701,False,,2604908,bed,6226264.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""",23618144,,1,23616301,,no,"""""",32.0,,28759729,1456945282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-02 19:01:37.374910,79664.0,6.0
2604908.0,2604908.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-02 19:05:34.913215,slurm_normal,1456945583.0,0,1.0,main_w1_handler1,2618637,11998735,False,,138216,bed,6226365.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""",23616301,,1,23618144,,no,"""""",32.0,,28759729,1456945572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-02 19:06:26.428046,79664.0,11.0
1577098.0,1577098.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-02 22:37:44.548156,slurm_normal,1456958420.0,0,1.0,main_w1_handler0,2618637,12000599,False,,138216,bed,6229242.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""",23616301,,1,23618142,,no,"""""",32.0,,28759729,1456958394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-02 22:40:31.071752,79664.0,26.0
3105.0,3105.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-16 12:09:46.685355,slurm_normal,1458130232.0,0,1.0,main_w1_handler2,2316346,12153484,False,,37643612,bed,6370428.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/hg38.len""","""True""","""hg38""",23824857,,1,23864322,,no,"""""",32.0,,28697037,1458130221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-16 12:10:36.684683,64006.0,11.0
3105.0,3105.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-16 12:13:18.767228,slurm_normal,1458130460.0,0,1.0,main_w1_handler1,2316346,12153505,False,,37643612,bed,6370449.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""",23824857,,1,23864322,,no,"""-s""",32.0,,28697037,1458130447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-16 12:14:21.645594,64006.0,13.0
4046808.0,4046808.0,bed,4810527.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-05-09 15:54:03.495484,slurm_normal,1462809330.0,0,1.0,main_w2_handler0,2694190,12833546,False,,11830555,bed,7034723.roundup,slurm,,132112168.0,,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5378936202f03b3cd'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56055909ebc58084e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d49423a4ff82b760'}]",no,"""-s""",32.0,,29825917,1462809279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-05-09 15:55:34.493022,38750.0,51.0
47291987.0,47291987.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-03 23:45:50.337322,slurm_normal,1457048869.0,0,1.0,main_w1_handler2,2594301,12015612,False,,1233699,bed,6243949.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23662428,,1,23466620,,no,"""""",32.0,,28246044,1457048825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-03 23:47:54.018840,,44.0
47291987.0,47291987.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-03 23:49:00.063888,slurm_normal,1457049069.0,0,1.0,main_w2_handler0,2594301,12015631,False,,1233699,bed,6243987.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23662428,,1,23466620,,no,"""""",32.0,,28246044,1457049012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-03 23:51:13.309159,,57.0
37374691.0,37374691.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-03 23:49:19.264741,slurm_normal,1457049177.0,0,1.0,main_w2_handler0,2594301,12015632,False,,1233699,bed,6244018.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23662428,,1,23466598,,no,"""""",32.0,,28246044,1457049132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-03 23:53:01.087108,,45.0
881716.0,881716.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-03 23:49:39.610135,slurm_normal,1457049097.0,0,1.0,main_w1_handler0,2594301,12015641,False,,1233699,bed,6244006.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23662428,,1,23504111,,no,"""""",32.0,,28246044,1457049081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-03 23:51:41.098112,,16.0
15589854.0,15589854.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-05 09:51:36.628080,slurm_normal,1457171582.0,0,1.0,main_w1_handler1,2307589,12028184,False,,40629341,gff,6256900.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/?.len""","""True""","""?""",23680643,,1,23680812,,no,"""""",32.0,,28072504,1457171557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-05 09:53:07.031210,63563.0,25.0
4046808.0,4046808.0,bed,4810527.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-05-09 15:25:40.902908,slurm_normal,1462807636.0,0,1.0,main_w1_handler2,2694190,12833116,False,,11830555,bed,7034309.roundup,slurm,,132112168.0,,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5378936202f03b3cd'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56055909ebc58084e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d49423a4ff82b760'}]",no,"""""",32.0,,29825917,1462807584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-05-09 15:27:18.648692,38750.0,52.0
460282.0,460282.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-05-08 18:44:57.024828,slurm_normal,1462733135.0,0,1.0,main_w1_handler1,2696374,12824305,False,,253280,vcf,7024465.roundup,slurm,,132112168.0,,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55cd1c411be5ba620'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522a75d9134818986'}]",no,"""""",32.0,,30063151,1462733131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-05-08 18:45:39.258733,67969.0,4.0
232626.0,232626.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-18 02:41:27.946720,slurm_normal,1458268987.0,0,1.0,main_w1_handler2,2636477,12174615,False,,232626,bed,6389730.roundup,slurm,,132112168.0,,,corral-repl,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",23898490,,1,23898490,,no,"""""",32.0,,29034770,1458268956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-18 02:43:08.457634,,31.0
4046808.0,4046808.0,bed,4810527.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-05-09 15:43:43.957739,slurm_normal,1462808747.0,0,1.0,main_w2_handler0,2694190,12833442,False,,11830555,bed,7034574.roundup,slurm,,132112168.0,,,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5378936202f03b3cd'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56055909ebc58084e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d49423a4ff82b760'}]",no,"""-s""",32.0,,29825917,1462808654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-05-09 15:45:49.981612,38750.0,93.0
331200.0,331200.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-03-18 03:28:04.577998,slurm_normal,1458271802.0,0,1.0,main_w1_handler2,2346023,12174768,False,,331200,bed,6390073.roundup,slurm,,132112168.0,,,corral-repl,,"""True""","""/galaxy-repl/localdata/chrom/mm9.len""","""True""","""mm9""",22171783,,1,22171783,,no,"""""",32.0,,29053319,1458271797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-03-18 03:30:04.592472,64992.0,5.0
4046808.0,4046808.0,bed,4810527.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-05-09 15:52:14.282113,slurm_normal,1462809203.0,0,1.0,main_w2_handler1,2694190,12833533,False,,11830555,bed,7034697.roundup,slurm,,132112168.0,,,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5378936202f03b3cd'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56055909ebc58084e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d49423a4ff82b760'}]",no,"""-S""",32.0,,29825917,1462809175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-05-09 15:53:28.287506,38750.0,28.0
3932249.0,3932249.0,bed,4689966.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-05-10 08:31:18.261534,slurm_normal,1462869169.0,0,1.0,main_w2_handler1,2694190,12842419,False,,11830555,bed,7042872.roundup,slurm,,132112168.0,,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5378936202f03b3cd'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e04c072418a1d517'}, {'src': 'hda', 'id': 'bbd44e69cb8906b550a8ff169b8479a4'}]",no,"""-s""",32.0,,29825917,1462869119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-05-10 08:32:50.789097,38750.0,50.0
1206904.0,1206904.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-05-10 08:57:34.924874,slurm_normal,1462870715.0,0,1.0,main_w2_handler1,2584956,12842610,False,,1206904,bed,7043101.roundup,slurm,,132112168.0,,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5676517d105e36546'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52905f44a00307b9d'}]",no,"""""",32.0,,30124268,1462870696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-05-10 08:58:36.854193,77417.0,19.0
1206904.0,1206904.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-05-10 13:55:18.146384,slurm_normal,1462888588.0,0,1.0,main_w1_handler1,2584956,12844848,False,,1280581,vcf,7044960.roundup,slurm,,132112168.0,,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb5d2625856334f9'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52905f44a00307b9d'}]",no,"""""",32.0,,30124268,1462888577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-05-10 13:56:31.599421,77417.0,11.0
4046808.0,4046808.0,bed,4810527.0,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed,,,2016-05-09 15:49:01.511888,slurm_normal,1462809037.0,0,1.0,main_w2_handler1,2694190,12833507,False,,11830555,bed,7034661.roundup,slurm,,132112168.0,,,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5378936202f03b3cd'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56055909ebc58084e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d49423a4ff82b760'}]",no,"""-s""",32.0,,29825917,1462808981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,2.22.0,,2016-05-09 15:50:40.529885,38750.0,56.0
