create_time,destination_id,dist,dist_filetype,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.chromInfo,parameters.dbkey,parameters.dist|__identifier__,parameters.fontsize,parameters.input.__current_case__,parameters.input.calc,parameters.input.dist.values,parameters.input.groups,parameters.input.label,parameters.input.otu.values,parameters.input.source,parameters.otu|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-19 03:35:42.114159,slurm_normal,1851.0,mothur.dist,1516332958.0,0,,1.0,main_w3_handler1,3397277,18080131,False,,12158668,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33382116}]",,,,phylip,,32.0,,42668866,1516332954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-19 03:36:00.233622,112430.0,4.0
2018-01-19 03:35:43.273314,slurm_normal,1851.0,mothur.dist,1516332958.0,0,,1.0,main_w4_handler0,3397277,18080133,False,,12158670,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33382118}]",,,,phylip,,32.0,,42668866,1516332954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-19 03:36:02.673434,112430.0,4.0
2018-01-19 03:35:43.646689,slurm_normal,1851.0,mothur.dist,1516332967.0,0,,1.0,main_w3_handler0,3397277,18080134,False,,12158672,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33382119}]",,,,phylip,,32.0,,42668866,1516332963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-19 03:36:08.137903,112430.0,4.0
2018-01-19 03:35:43.833638,slurm_normal,1851.0,mothur.dist,1516332967.0,0,,1.0,main_w4_handler0,3397277,18080135,False,,12158673,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 33382120}]",,,,phylip,,32.0,,42668866,1516332963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-19 03:36:09.577352,112430.0,4.0
2018-01-19 07:59:07.604507,slurm_normal,625.0,mothur.dist,1516348760.0,0,,1.0,main_w3_handler1,3397689,18081371,False,,12160022,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33384284}]",,,,phylip,,32.0,,43299908,1516348756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-01-19 07:59:21.624974,72172.0,4.0
2017-10-06 21:45:30.661259,slurm_normal,1657.0,mothur.dist,1507326341.0,0,,1.0,main_w4_handler1,3278085,17043809,False,,11101140.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 31590557}]",,,,phylip,,32.0,,41097146,1507326336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-10-06 21:45:47.095672,112430.0,5.0
2017-10-06 21:45:29.386381,slurm_normal,1657.0,mothur.dist,1507326339.0,0,,1.0,main_w4_handler1,3278085,17043808,False,,11101139.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 31590556}]",,,,phylip,,32.0,,41097146,1507326335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-10-06 21:45:46.638945,112430.0,4.0
2017-10-06 21:45:28.059791,slurm_normal,1657.0,mothur.dist,1507326338.0,0,,1.0,main_w3_handler1,3278085,17043807,False,,11101138.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 31590555}]",,,,phylip,,32.0,,41097146,1507326333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-10-06 21:45:41.906760,112430.0,5.0
2017-10-06 21:45:27.175956,slurm_normal,1657.0,mothur.dist,1507326350.0,0,,1.0,main_w3_handler0,3278085,17043806,False,,11101143.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 31590554}]",,,,phylip,,32.0,,41097146,1507326346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-10-06 21:46:01.020336,112430.0,4.0
2017-10-06 21:45:31.620760,slurm_normal,1657.0,mothur.dist,1507326360.0,0,,1.0,main_w4_handler0,3278085,17043810,False,,11101144.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 31590558}]",,,,phylip,,32.0,,41097146,1507326356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-10-06 21:46:14.386028,112430.0,4.0
2017-10-06 21:45:32.215775,slurm_normal,1657.0,mothur.dist,1507326367.0,0,,1.0,main_w3_handler0,3278085,17043811,False,,11101147.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 31590559}]",,,,phylip,,32.0,,41097146,1507326363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-10-06 21:46:21.212775,112430.0,4.0
2017-12-19 17:11:01.575949,slurm_normal,1851.0,mothur.dist,1513703476.0,0,,1.0,main_w3_handler1,3363441,17851196,False,,11924317,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 33007047}]",,,,phylip,,32.0,,42668866,1513703472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-19 17:11:18.328313,112430.0,4.0
2017-12-19 17:11:01.995160,slurm_normal,1851.0,mothur.dist,1513703473.0,0,,1.0,main_w3_handler0,3363441,17851197,False,,11924315,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 33007048}]",,,,phylip,,32.0,,42668866,1513703468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-19 17:11:15.674993,112430.0,5.0
2017-12-19 17:11:01.022285,slurm_normal,1851.0,mothur.dist,1513703473.0,0,,1.0,main_w3_handler0,3363441,17851195,False,,11924314,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""braycurtis.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 33007046}]",,,,phylip,,32.0,,42668866,1513703468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-19 17:11:15.649983,112430.0,5.0
2017-12-20 01:41:08.678130,reserved_normal,1657.0,mothur.dist,1513734099.0,0,,1.0,main_w3_handler0,3280912,17854466,False,,11927192.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33012006}]",,,,phylip,,32.0,,42691248,1513734082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-20 01:41:41.745435,5254.0,17.0
2017-12-20 01:41:09.386757,reserved_normal,1657.0,mothur.dist,1513734097.0,0,,1.0,main_w4_handler1,3280912,17854467,False,,11927190.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 33012007}]",,,,phylip,,32.0,,42691248,1513734080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-20 01:41:40.449884,5254.0,17.0
2017-12-20 01:41:12.341505,reserved_normal,1657.0,mothur.dist,1513734099.0,0,,1.0,main_w3_handler0,3280912,17854470,False,,11927193.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 33012010}]",,,,phylip,,32.0,,42691248,1513734082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-20 01:41:40.807618,5254.0,17.0
2017-12-20 01:41:10.185426,reserved_normal,1657.0,mothur.dist,1513734097.0,0,,1.0,main_w4_handler1,3280912,17854468,False,,11927191.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33012008}]",,,,phylip,,32.0,,42691248,1513734080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-20 01:41:40.676504,5254.0,17.0
2017-12-20 01:41:11.718208,reserved_normal,1657.0,mothur.dist,1513734103.0,0,,1.0,main_w3_handler1,3280912,17854469,False,,11927194.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33012009}]",,,,phylip,,32.0,,42691248,1513734085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-20 01:41:46.259926,5254.0,18.0
2017-12-20 01:41:12.975016,reserved_normal,1657.0,mothur.dist,1513734103.0,0,,1.0,main_w3_handler1,3280912,17854471,False,,11927195.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33012011}]",,,,phylip,,32.0,,42691248,1513734086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-12-20 01:41:46.447291,5254.0,17.0
2017-10-10 05:52:32.025747,slurm_normal,2727.0,mothur.lower.dist,1507614763.0,0,,1.0,main_w3_handler0,2620689,17061229,False,,11118796.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 31621237}]",,,,phylip,,32.0,,41092245,1507614758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-10-10 05:52:47.833427,79773.0,5.0
2017-10-10 05:53:34.470325,slurm_normal,2727.0,mothur.lower.dist,1507614822.0,0,,1.0,main_w4_handler1,2620689,17061232,False,,11118799.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 31621236}]",,,,phylip,,32.0,,41092245,1507614817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-10-10 05:53:43.359772,79773.0,5.0
2017-10-10 05:53:34.957793,slurm_normal,2727.0,mothur.lower.dist,1507614825.0,0,,1.0,main_w4_handler0,2620689,17061233,False,,11118800.roundup,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 31621237}]",,,,phylip,,32.0,,41092245,1507614820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2017-10-10 05:53:48.256358,79773.0,5.0
