create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile_control,infile_control_filetype,infile_treatment,infile_treatment_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bdgcmp_options.__current_case__,parameters.bdgcmp_options.bdgcmp_options_selector,parameters.bdgcmp_options.pseudocount,parameters.chromInfo,parameters.dbkey,parameters.infile_control.values,parameters.infile_treatment.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-07-06 08:07:28.688522,slurm_normal,1499328850.0,0,,1.0,main_w4_handler1,3165365,16269080,False,750287350,bedgraph,725060487,bedgraph,,10340070.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30324466}]","[{'src': 'hda', 'id': 30324479}]",32.0,,39128274.0,1499328547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-06 08:14:11.620628,59907.0,303.0
2017-07-06 16:21:50.603719,slurm_normal,1499358756.0,0,,1.0,main_w4_handler1,3183205,16274449,False,684542772,bedgraph,2088059616,bedgraph,,10344908.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30335106}]","[{'src': 'hda', 'id': 30335105}]",32.0,,39123497.0,1499358122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-06 16:32:40.637901,108607.0,634.0
2017-07-10 14:12:07.348350,slurm_normal,1499696862.0,0,,1.0,main_w3_handler0,3183205,16298291,False,903559225,bedgraph,2054827183,bedgraph,,10366706.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30352524}]","[{'src': 'hda', 'id': 30352523}]",32.0,,39123497.0,1499695947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-10 14:27:47.299121,108607.0,915.0
2017-12-15 07:21:10.084751,slurm_normal,1513322990.0,0,,1.0,main_w3_handler1,3363643,17814992,False,2418721945,bedgraph,821110974,bedgraph,,11883572,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32928519}]","[{'src': 'hda', 'id': 32941274}]",32.0,,42626837.0,1513322480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-15 07:29:53.106346,118537.0,510.0
2017-12-15 07:32:40.989114,slurm_normal,1513323588.0,0,,1.0,main_w3_handler1,3363643,17815022,False,2418721945,bedgraph,491627334,bedgraph,,11883599,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32928519}]","[{'src': 'hda', 'id': 32941279}]",32.0,,42626837.0,1513323167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-15 07:39:49.641013,118537.0,421.0
2017-07-27 22:57:44.683763,slurm_normal,1501196844.0,0,,1.0,main_w4_handler1,3199602,16438438,False,1426389558,bedgraph,1181595870,bedgraph,,10506286.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30644797}]","[{'src': 'hda', 'id': 30644796}]",32.0,,39553706.0,1501196271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-27 23:07:27.864756,109240.0,573.0
2017-07-30 08:28:55.509832,slurm_normal,1501403410.0,0,,1.0,main_w4_handler1,3173191,16458721,False,335836043,bedgraph,33902460,bedgraph,,10526791.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30671661}]","[{'src': 'hda', 'id': 30671660}]",32.0,,38928095.0,1501403343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-30 08:30:11.681437,54511.0,67.0
2017-10-05 21:54:55.810590,slurm_normal,1507244542.0,0,,1.0,main_w3_handler0,3275834,17035231,False,736810950,bedgraph,1657585686,bedgraph,,11092353.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31576616}]","[{'src': 'hda', 'id': 31576615}]",32.0,,41050734.0,1507244116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-05 23:02:33.027289,91117.0,426.0
2017-10-05 21:47:42.075622,slurm_normal,1507243607.0,0,,1.0,main_w4_handler0,3275834,17035196,False,534446207,bedgraph,1386000991,bedgraph,,11092272.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31576546}]","[{'src': 'hda', 'id': 31576545}]",32.0,,41050734.0,1507243248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-10-05 22:46:55.523036,91117.0,359.0
2017-08-08 22:41:47.987088,slurm_normal,1502233206.0,0,,1.0,main_w4_handler0,1934684,16533950,False,3156336680,bedgraph,756353088,bedgraph,,10604388.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30802644}]","[{'src': 'hda', 'id': 30802645}]",32.0,,39778342.0,1502232365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-08 23:06:45.015078,46725.0,841.0
2017-08-06 23:46:56.419075,slurm_normal,1502063721.0,0,,1.0,main_w3_handler0,1934684,16517082,False,2284182874,bedgraph,908907424,bedgraph,,10586585.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30778149}]","[{'src': 'hda', 'id': 30778096}]",32.0,,39727947.0,1502063223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-06 23:55:23.384990,46725.0,498.0
2017-08-07 09:28:54.769786,slurm_normal,1502098397.0,0,,1.0,main_w3_handler0,1934684,16518980,False,2284182874,bedgraph,908907424,bedgraph,,10588452.roundup,slurm,,132112168.0,corral-repl,,,4,qpois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30778149}]","[{'src': 'hda', 'id': 30778096}]",32.0,,39727947.0,1502098145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-07 09:33:21.576521,46725.0,252.0
2017-08-08 22:16:19.104449,slurm_normal,1502231785.0,0,,1.0,main_w4_handler0,1934684,16533750,False,3139604571,bedgraph,1197095776,bedgraph,,10604004.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30801203}]","[{'src': 'hda', 'id': 30801204}]",32.0,,39778342.0,1502230805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-08 22:36:35.836621,46725.0,980.0
2017-08-08 23:12:31.063686,slurm_normal,1502234754.0,0,,1.0,main_w3_handler0,1934684,16534100,False,3156336680,bedgraph,756353088,bedgraph,,10604562.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30802644}]","[{'src': 'hda', 'id': 30802645}]",32.0,,39778342.0,1502234075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-08 23:26:01.877132,46725.0,679.0
2017-08-09 12:43:18.624746,slurm_normal,1502283302.0,0,,1.0,main_w4_handler0,1934684,16539039,False,2212003872,bedgraph,1269379218,bedgraph,,10609619.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30810506}]","[{'src': 'hda', 'id': 30810508}]",32.0,,39787758.0,1502282610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-09 12:55:06.013571,46725.0,692.0
2017-08-09 13:19:26.774213,slurm_normal,1502285498.0,0,,1.0,main_w4_handler0,1934684,16539876,False,2212122388,bedgraph,1388234457,bedgraph,,10610444.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30811584}]","[{'src': 'hda', 'id': 30811585}]",32.0,,39787758.0,1502284775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-09 13:31:44.542479,46725.0,723.0
2017-08-09 19:48:15.453098,slurm_normal,1502309450.0,0,,1.0,main_w4_handler1,3159247,16543964,False,185470667,bedgraph,383704362,bedgraph,,10614444.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30817715}]","[{'src': 'hda', 'id': 30817714}]",32.0,,38907171.0,1502309304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-09 20:12:16.901164,107809.0,146.0
2017-08-09 19:48:39.484588,slurm_normal,1502309423.0,0,,1.0,main_w4_handler0,3159247,16543966,False,208585148,bedgraph,427701163,bedgraph,,10614437.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30817725}]","[{'src': 'hda', 'id': 30817724}]",32.0,,38907171.0,1502309273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-09 20:13:04.110036,107809.0,150.0
2017-08-10 15:53:19.758261,slurm_normal,1502380585.0,0,,1.0,main_w4_handler0,3159247,16551757,False,292635249,bedgraph,637372728,bedgraph,,10622729.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30826892}]","[{'src': 'hda', 'id': 30826891}]",32.0,,38907171.0,1502380409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-10 15:56:26.375667,107809.0,176.0
2017-08-11 14:47:09.270836,slurm_normal,1502463352.0,0,,1.0,main_w3_handler0,3159247,16559552,False,783718032,bedgraph,1864371416,bedgraph,,10630759.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30832914}]","[{'src': 'hda', 'id': 30832913}]",32.0,,39825441.0,1502462841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-11 14:55:54.195420,107809.0,511.0
2017-08-11 14:46:54.461855,slurm_normal,1502463481.0,0,,1.0,main_w3_handler1,3159247,16559544,False,954343242,bedgraph,2560504126,bedgraph,,10630745.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30832921}]","[{'src': 'hda', 'id': 30832920}]",32.0,,39825441.0,1502462825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-11 14:58:06.211448,107809.0,656.0
2017-08-11 14:47:36.999412,slurm_normal,1502463207.0,0,,1.0,main_w4_handler0,3159247,16559567,False,440920139,bedgraph,1111527191,bedgraph,,10630765.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30832904}]","[{'src': 'hda', 'id': 30832903}]",32.0,,39825441.0,1502462864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-11 14:53:30.233823,107809.0,343.0
2017-08-11 14:47:22.009805,slurm_normal,1502463407.0,0,,1.0,main_w4_handler1,3159247,16559564,False,747153295,bedgraph,2086749678,bedgraph,,10630761.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30832909}]","[{'src': 'hda', 'id': 30832908}]",32.0,,39825441.0,1502462849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-11 14:56:50.349696,107809.0,558.0
2017-08-11 14:47:54.656422,slurm_normal,1502463693.0,0,,1.0,main_w3_handler1,3159247,16559585,False,684688390,bedgraph,1546349599,bedgraph,,10630887.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30832895}]","[{'src': 'hda', 'id': 30832894}]",32.0,,39825441.0,1502463262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-11 15:01:36.315838,107809.0,431.0
2017-08-18 17:34:50.345963,slurm_normal,1503077815.0,0,,1.0,main_w3_handler1,3159247,16609707,False,185470667,bedgraph,383704362,bedgraph,,10681527.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30817715}]","[{'src': 'hda', 'id': 30817714}]",32.0,,39911696.0,1503077699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-18 17:36:57.949961,107809.0,116.0
2017-08-18 17:34:26.746211,slurm_normal,1503077816.0,0,,1.0,main_w4_handler0,3159247,16609694,False,208585148,bedgraph,427701163,bedgraph,,10681523.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30817725}]","[{'src': 'hda', 'id': 30817724}]",32.0,,39911696.0,1503077676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-18 17:37:03.108408,107809.0,140.0
2017-08-22 09:45:14.979028,slurm_normal,1503396875.0,0,,1.0,main_w3_handler1,3228113,16630039,False,2164830393,bedgraph,2357262617,bedgraph,,10702533.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30947679}]","[{'src': 'hda', 'id': 30947678}]",32.0,,39986307.0,1503396105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-22 10:14:36.561208,97395.0,770.0
2017-08-22 09:44:57.368712,slurm_normal,1503397431.0,0,,1.0,main_w4_handler0,3228113,16630037,False,3470004878,bedgraph,2662226982,bedgraph,,10702551.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30947685}]","[{'src': 'hda', 'id': 30947684}]",32.0,,39986307.0,1503396336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-22 10:23:54.991393,97395.0,1095.0
2017-08-23 01:16:30.088579,slurm_normal,1503451074.0,0,,1.0,main_w3_handler1,2386205,16636900,False,284365035,bedgraph,149751319,bedgraph,,10709287.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/main/files/011/907/dataset_11907366.dat""","""v2""","[{'src': 'hda', 'id': 30957823}]","[{'src': 'hda', 'id': 30957822}]",32.0,,40011985.0,1503450998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-23 01:17:57.253397,64132.0,76.0
2017-08-23 15:35:29.247179,slurm_normal,1503504124.0,0,,1.0,main_w3_handler0,2982054,16641803,False,338362778,bedgraph,300909914,bedgraph,,10714294.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30965876}]","[{'src': 'hda', 'id': 30965875}]",32.0,,40013365.0,1503502537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-23 16:02:08.451401,100357.0,1587.0
2017-12-16 08:58:13.075298,slurm_normal,1513415071.0,0,,1.0,main_w4_handler0,3366755,17824559,False,2231706314,bedgraph,2164524767,bedgraph,,11896377,slurm,,132112168.0,corral-repl,,,4,qpois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32944680}]","[{'src': 'hda', 'id': 32944679}]",32.0,,42677603.0,1513414700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-16 09:04:33.841047,108490.0,371.0
2017-08-24 21:59:56.700158,slurm_normal,1503612154.0,0,,1.0,main_w4_handler0,3159247,16652413,False,154042652,bedgraph,333306114,bedgraph,,10725363.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30829292}]","[{'src': 'hda', 'id': 30829291}]",32.0,,39954115.0,1503612003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-08-24 22:02:37.406731,107809.0,151.0
2017-09-06 19:56:29.012529,slurm_normal,1504728205.0,0,,1.0,main_w4_handler0,3244659,16750827,False,818762667,bedgraph,1484573196,bedgraph,,10819931.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31129166}]","[{'src': 'hda', 'id': 31129164}]",32.0,,40299075.0,1504727801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-06 20:03:28.161613,81993.0,404.0
2017-09-06 19:56:29.218243,slurm_normal,1504728978.0,0,,1.0,main_w3_handler0,3244659,16750828,False,1976664399,bedgraph,1928706066,bedgraph,,10820005.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31129182}]","[{'src': 'hda', 'id': 31129181}]",32.0,,40299075.0,1504728122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-06 20:16:22.890033,81993.0,856.0
2017-09-07 04:05:20.320585,slurm_normal,1504757405.0,0,,1.0,main_w3_handler1,2944470,16757219,False,345566248,bedgraph,1452063857,bedgraph,,10823784.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31128718}]","[{'src': 'hda', 'id': 31128717}]",32.0,,40108324.0,1504757129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 04:10:07.128174,97544.0,276.0
2017-09-07 10:20:39.791904,slurm_normal,1504779921.0,0,,1.0,main_w4_handler1,3245056,16760359,False,818762667,bedgraph,1484573196,bedgraph,,10827357.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31139769}]","[{'src': 'hda', 'id': 31139768}]",32.0,,40299075.0,1504779660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 10:25:25.225885,81993.0,261.0
2017-09-07 10:20:39.987504,slurm_normal,1504780172.0,0,,1.0,main_w3_handler0,3245056,16760360,False,1976664399,bedgraph,1928706066,bedgraph,,10827356.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31139776}]","[{'src': 'hda', 'id': 31139775}]",32.0,,40299075.0,1504779652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 10:29:36.910851,81993.0,520.0
2017-09-07 22:24:52.439353,slurm_normal,1504823161.0,0,,1.0,main_w3_handler1,3040492,16767680,False,50617573,bedgraph,91344586,bedgraph,,10834876.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31149216}]","[{'src': 'hda', 'id': 31149215}]",32.0,,40334493.0,1504823104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 22:26:04.269911,91117.0,57.0
2017-09-07 22:25:19.601260,slurm_normal,1504823208.0,0,,1.0,main_w4_handler0,3040492,16767683,False,100900604,bedgraph,142133010,bedgraph,,10834886.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31149198}]","[{'src': 'hda', 'id': 31149197}]",32.0,,40334493.0,1504823142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 22:26:54.582664,91117.0,66.0
2017-09-07 22:25:07.573666,slurm_normal,1504823184.0,0,,1.0,main_w4_handler0,3040492,16767682,False,45456943,bedgraph,73645422,bedgraph,,10834883.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31149207}]","[{'src': 'hda', 'id': 31149206}]",32.0,,40334493.0,1504823130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-07 22:26:32.437858,91117.0,54.0
2017-09-08 20:08:28.607038,slurm_normal,1504901893.0,0,,1.0,main_w3_handler1,3247199,16775627,False,1994845823,bedgraph,1925869621,bedgraph,,10843466.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31164866}]","[{'src': 'hda', 'id': 31164865}]",32.0,,40299075.0,1504901330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-08 20:18:24.150561,81993.0,563.0
2017-09-09 15:03:06.564690,slurm_normal,1504970955.0,0,,1.0,main_w3_handler1,3247199,16778939,False,1976664399,bedgraph,1928706066,bedgraph,,10847165.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31169696}]","[{'src': 'hda', 'id': 31169695}]",32.0,,40299075.0,1504970377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-09 15:33:12.533448,81993.0,578.0
2017-12-17 08:47:42.595755,slurm_normal,1513500667.0,0,,1.0,main_w3_handler1,3363643,17828488,False,654330210,bedgraph,419774283,bedgraph,,11901988,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32928063}]","[{'src': 'hda', 'id': 32968685}]",32.0,,42626837.0,1513500469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-12-17 08:51:09.923977,118537.0,198.0
2017-09-11 21:41:05.036075,slurm_normal,1505166582.0,0,,1.0,main_w4_handler1,2944470,16790286,False,345566248,bedgraph,1452063857,bedgraph,,10858474.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 31128718}]","[{'src': 'hda', 'id': 31128717}]",32.0,,40108324.0,1505166266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-09-11 21:49:45.189615,97544.0,316.0
