create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageType,parameters.advancedOpt.colors,parameters.advancedOpt.outFileNameData,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotType,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.scaleRegions.__current_case__,parameters.scaleRegions.endLabel,parameters.scaleRegions.showScaleRegionsOpt,parameters.scaleRegions.startLabel,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-11 00:16:53.597022,slurm_normal,1460333862.0,0,1.0,main_w1_handler2,2662005,12412465,False,,6612343.roundup,slurm,,17323,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,median,,False,True,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247282,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460333857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:17:50.045746,3720.0,5.0
2016-04-11 00:22:12.486291,slurm_normal,1460334172.0,0,1.0,main_w1_handler2,2662005,12412485,False,,6612378.roundup,slurm,,281603,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247359,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460334164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:22:55.926207,3720.0,8.0
2016-04-11 00:30:21.158272,slurm_normal,1460334667.0,0,1.0,main_w1_handler2,2662005,12412517,False,,6612439.roundup,slurm,,300442,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247393,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460334658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:31:11.417334,3720.0,9.0
2016-04-10 23:52:49.216617,slurm_normal,1460332403.0,0,1.0,main_w1_handler1,2662005,12412303,False,,6612174.roundup,slurm,,410697,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247079,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460332394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-10 23:53:25.358614,3720.0,9.0
2016-04-11 00:41:51.532090,slurm_normal,1460335363.0,0,1.0,main_w1_handler2,2662005,12412595,False,,6612572.roundup,slurm,,196250,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247503,,0,,,no,0,,no,,32.0,,29491800,1460335356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:42:48.193655,3720.0,7.0
2016-04-11 00:16:35.021053,slurm_normal,1460333855.0,0,1.0,main_w1_handler0,2662005,12412460,False,,6612340.roundup,slurm,,17323,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247282,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460333840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:17:42.297885,3720.0,15.0
2016-04-10 23:54:55.341588,slurm_normal,1460332543.0,0,1.0,main_w2_handler1,2662005,12412323,False,,6612196.roundup,slurm,,410697,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,median,,False,True,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247079,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460332536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-10 23:55:46.992871,3720.0,7.0
2016-04-11 00:41:42.561894,slurm_normal,1460335343.0,0,1.0,main_w1_handler2,2662005,12412593,False,,6612566.roundup,slurm,,428222,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247491,,0,,,no,0,,no,,32.0,,29491800,1460335337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:42:27.248773,3720.0,6.0
2016-04-11 00:23:35.073404,slurm_normal,1460334253.0,0,1.0,main_w2_handler0,2662005,12412489,False,,6612382.roundup,slurm,,281603,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,False,True,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247359,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460334247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:24:16.616679,3720.0,6.0
2016-04-11 01:03:35.774068,slurm_normal,1460336665.0,0,1.0,main_w2_handler0,2662005,12412705,False,,6612699.roundup,slurm,,240187,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247639,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460336658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:04:30.210253,3720.0,7.0
2016-04-11 00:49:39.455605,slurm_normal,1460335832.0,0,1.0,main_w1_handler1,2662005,12412635,False,,6612631.roundup,slurm,,41762,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247563,,0,,,no,0,,no,,32.0,,29491800,1460335826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:50:33.479434,3720.0,6.0
2016-04-11 00:52:36.464000,slurm_normal,1460336008.0,0,1.0,main_w1_handler1,2662005,12412653,False,,6612639.roundup,slurm,,79995,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247581,,0,,,no,0,,no,,32.0,,29491800,1460336001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:53:29.712350,3720.0,7.0
2016-04-11 00:55:53.899945,slurm_normal,1460336193.0,0,1.0,main_w2_handler1,2662005,12412685,False,,6612659.roundup,slurm,,126270,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247616,,0,,,no,0,,no,,32.0,,29491800,1460336187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:56:34.471386,3720.0,6.0
2016-04-11 01:02:45.927740,slurm_normal,1460336607.0,0,1.0,main_w1_handler0,2662005,12412702,False,,6612690.roundup,slurm,,240187,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247639,,0,,,no,0,,no,,32.0,,29491800,1460336601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:03:29.847476,3720.0,6.0
2016-04-11 00:39:04.087669,slurm_normal,1460335183.0,0,1.0,main_w2_handler0,2662005,12412576,False,,6612524.roundup,slurm,,507289,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247473,,0,,,no,0,,no,,32.0,,29491800,1460335176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:39:45.151254,3720.0,7.0
2016-04-11 01:13:51.205750,slurm_normal,1460337278.0,0,1.0,main_w1_handler0,2662005,12412782,False,,6612768.roundup,slurm,,121943,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247750,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460337273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:14:42.236920,3720.0,5.0
2016-04-11 00:46:49.862698,slurm_normal,1460335648.0,0,1.0,main_w1_handler0,2662005,12412625,False,,6612618.roundup,slurm,,32029,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247554,,0,,,no,0,,no,,32.0,,29491800,1460335643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 00:47:34.399040,3720.0,5.0
2016-04-11 01:14:48.694827,slurm_normal,1460337319.0,0,1.0,main_w1_handler0,2662005,12412789,False,,6612776.roundup,slurm,,119875,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247697,,0,,,no,0,,no,,32.0,,29491800,1460337314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:15:23.530119,3720.0,5.0
2016-04-12 06:34:42.356378,slurm_normal,1460442937.0,0,1.0,main_w2_handler0,2664941,12426825,False,,6627202.roundup,slurm,,57122,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,red blue,False,True,5,H2A on regulated MLLENL_mean,lines,11,,,yes,0.0,2.0,none,,,no,2.2,0.1,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",24253038,,1,pdf,False,yes,1,TES,yes,TSS,32.0,,29558395,1460442931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-12 06:35:40.605975,82047.0,6.0
2016-04-11 01:32:20.588265,slurm_normal,1460338382.0,0,1.0,main_w1_handler1,2662005,12412875,False,,6612903.roundup,slurm,,115105,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247853,,0,,,no,0,,no,,32.0,,29491800,1460338373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:33:03.666776,3720.0,9.0
2016-04-11 01:08:02.370791,slurm_normal,1460336927.0,0,1.0,main_w2_handler1,2662005,12412728,False,,6612730.roundup,slurm,,89146,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247672,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460336920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:08:49.954180,3720.0,7.0
2016-04-11 01:08:46.734463,slurm_normal,1460336971.0,0,1.0,main_w2_handler1,2662005,12412735,False,,6612735.roundup,slurm,,89146,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247672,,0,,,no,0,,no,,32.0,,29491800,1460336964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:09:36.778745,3720.0,7.0
2016-04-11 01:10:46.111633,slurm_normal,1460337075.0,0,1.0,main_w2_handler1,2662005,12412748,False,,6612748.roundup,slurm,,119875,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247697,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460337068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:11:19.550194,3720.0,7.0
2016-04-11 01:18:41.061809,slurm_normal,1460337567.0,0,1.0,main_w2_handler0,2662005,12412804,False,,6612799.roundup,slurm,,114407,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247778,,0,,,no,0,,no,,32.0,,29491800,1460337561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:19:31.627159,3720.0,6.0
2016-04-11 01:37:13.015216,slurm_normal,1460338677.0,0,1.0,main_w1_handler1,2662005,12412904,False,,6612936.roundup,slurm,,115105,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,0.0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247853,,0,,,no,0,,no,,32.0,,29491800,1460338671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:38:00.224396,3720.0,6.0
2016-04-11 01:24:16.598185,slurm_normal,1460337899.0,0,1.0,main_w1_handler1,2662005,12412833,False,,6612845.roundup,slurm,,190835,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,True,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247813,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460337894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:25:00.909724,3720.0,5.0
2016-04-11 01:39:05.458817,slurm_normal,1460338786.0,0,1.0,main_w1_handler0,2662005,12412914,False,,6612947.roundup,slurm,,115105,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,False,False,5,,lines,11,,,yes,0.0,2.0,none,,,no,15000.0,0.0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247853,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460338780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:39:50.309659,3720.0,6.0
2016-04-11 01:27:46.920709,slurm_normal,1460338110.0,0,1.0,main_w2_handler0,2662005,12412848,False,,6612879.roundup,slurm,,89463,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247836,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460338102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:28:34.708723,3720.0,8.0
2016-04-11 01:53:39.092946,slurm_normal,1460339649.0,0,1.0,main_w2_handler1,2662005,12413034,False,,6613071.roundup,slurm,,115105,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,12.0,0.0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247853,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460339642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:54:12.897136,3720.0,7.0
2016-04-11 01:41:03.619594,slurm_normal,1460338916.0,0,1.0,main_w1_handler1,2662005,12412927,False,,6612965.roundup,slurm,,115105,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,15000.0,0.0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247853,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460338908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:41:59.035334,3720.0,8.0
2016-04-11 01:55:04.481132,slurm_normal,1460339751.0,0,1.0,main_w1_handler1,2662005,12413045,False,,6613082.roundup,slurm,,115105,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,12.0,1.0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247853,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460339746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:55:53.196971,3720.0,5.0
2016-04-11 01:52:02.530684,slurm_normal,1460339575.0,0,1.0,main_w1_handler2,2662005,12413032,False,,6613065.roundup,slurm,,115105,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24247853,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460339566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 01:52:58.699635,3720.0,9.0
2016-04-11 03:40:33.583622,slurm_normal,1460346082.0,0,1.0,main_w1_handler1,2662005,12413645,False,,6613904.roundup,slurm,,130753,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24248885,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460346074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 03:41:24.369200,3720.0,8.0
2016-04-11 03:28:39.182228,slurm_normal,1460345421.0,0,1.0,main_w1_handler1,2662005,12413591,False,,6613831.roundup,slurm,,250440,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24248822,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460345348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 03:30:23.382925,3720.0,73.0
2016-04-11 03:54:20.396044,slurm_normal,1460346891.0,0,1.0,main_w2_handler1,2662005,12413682,False,,6613990.roundup,slurm,,182010,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24248933,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460346884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 03:54:53.116066,3720.0,7.0
2016-04-11 03:54:31.325494,slurm_normal,1460346908.0,0,1.0,main_w2_handler0,2662005,12413683,False,,6613991.roundup,slurm,,182010,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24248933,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460346902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 03:55:11.104512,3720.0,6.0
2016-04-11 04:26:43.641819,slurm_normal,1460348846.0,0,1.0,main_w2_handler0,2662005,12413839,False,,6614170.roundup,slurm,,126135,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24249259,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460348836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 04:27:29.513398,3720.0,10.0
2016-04-11 04:30:32.030114,slurm_normal,1460349075.0,0,1.0,main_w1_handler0,2662005,12413858,False,,6614188.roundup,slurm,,172454,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24249301,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460349068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 04:31:19.610772,3720.0,7.0
2016-04-11 04:04:45.460899,slurm_normal,1460347523.0,0,1.0,main_w2_handler1,2662005,12413719,False,,6614038.roundup,slurm,,173345,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24249013,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460347517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 04:05:25.557930,3720.0,6.0
2016-04-11 04:34:27.153053,slurm_normal,1460349306.0,0,1.0,main_w1_handler2,2662005,12413909,False,,6614225.roundup,slurm,,165137,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24249321,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460349300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 04:35:09.842561,3720.0,6.0
2016-04-11 04:50:38.730470,slurm_normal,1460350282.0,0,1.0,main_w1_handler1,2662005,12414040,False,,6614351.roundup,slurm,,184394,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24249545,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460350274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 04:51:24.462442,3720.0,8.0
2016-04-11 04:12:34.951053,slurm_normal,1460347986.0,0,1.0,main_w2_handler0,2662005,12413790,False,,6614103.roundup,slurm,,196836,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24249060,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460347980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 04:13:10.440021,3720.0,6.0
2016-04-11 04:38:16.960009,slurm_normal,1460349527.0,0,1.0,main_w1_handler2,2662005,12413938,False,,6614268.roundup,slurm,,195538,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24249419,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460349522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 04:38:49.219103,3720.0,5.0
2016-04-11 04:56:30.976344,slurm_normal,1460350636.0,0,1.0,main_w1_handler2,2662005,12414086,False,,6614427.roundup,slurm,,93235,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,sum,,False,False,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24249637,,0,,,no,1,TES,yes,TSS,32.0,,29491800,1460350630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.2.2.0,2.2.2.0,,2016-04-11 04:57:20.515397,3720.0,6.0
