destination_id,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_slots,handler,job_runner_name,memtotal,parameters.analysis_type.algorithmic_options.algorithmic_options_selector,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.io_options.io_options_selector,parameters.analysis_type.scoring_options.scoring_options_selector,parameters.fastq_input.fastq_input_selector,parameters.reference_source.index_a,parameters.reference_source.ref_file,parameters.rg.rg_selector,processor_count,ref_file,ref_file_filetype,overlapping_jobs,runtime
slurm_multi,8067198.0,uncompressed,7985691.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,28819.0,uncompressed,0,5.0
slurm_multi,48638284.0,uncompressed,48401150.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,17267.0,uncompressed,0,23.0
slurm_multi,48638284.0,uncompressed,48401150.0,uncompressed,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,paired,auto,,do_not_set,32.0,17267.0,uncompressed,0,20.0
slurm_multi,123513069.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,ont2d,,,single,auto,,do_not_set,32.0,5487.0,uncompressed,0,42.0
slurm_multi,4068496.0,uncompressed,4068496.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg_g1k_v37,set,32.0,,none,0,76.0
slurm_multi,2287341598.0,uncompressed,2069380452.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,24119034.0,uncompressed,1,919.0
slurm_multi,2776597.0,uncompressed,2776597.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg_g1k_v37,set,32.0,,none,0,94.0
jetstream_tacc_multi,103631128.0,uncompressed,103628390.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg38,set_picard,10.0,,none,0,314.0
jetstream_tacc_multi,48638284.0,uncompressed,48401150.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,17267.0,uncompressed,0,24.0
slurm_multi,123513069.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,ont2d,,,single,auto,,do_not_set,32.0,5487.0,uncompressed,0,45.0
slurm_multi,123513069.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,ont2d,,,single,auto,,do_not_set,32.0,5487.0,uncompressed,0,48.0
jetstream_tacc_multi,305659951.0,uncompressed,211211643.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,auto,,set,10.0,6353965.0,uncompressed,0,121.0
jetstream_iu_multi,6704307041.0,uncompressed,6947125353.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,4342.0
jetstream_iu_multi,3418691905.0,compressed,3530111661.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired_collection,,hg19female,set,10.0,,none,0,8421.0
slurm_multi,2776597.0,uncompressed,2776597.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg_g1k_v37,set,32.0,,none,0,67.0
jetstream_iu_multi,3596879159.0,compressed,3728342574.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired_collection,,hg19female,set,10.0,,none,0,8960.0
jetstream_tacc_multi,230409537.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,,hg38,do_not_set,10.0,,none,0,203.0
slurm_multi,4068496.0,uncompressed,4068496.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg_g1k_v37,set,32.0,,none,0,32.0
jetstream_iu_multi,6567228972.0,uncompressed,6587709800.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,4229.0
jetstream_iu_multi,7231937205.0,uncompressed,7216056245.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,3872.0
slurm_multi,6101694877.0,uncompressed,6101694877.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,set,full,set,set,paired,auto,,set_picard,32.0,121183082.0,uncompressed,1,3597.0
jetstream_iu_multi,18547272.0,uncompressed,18547272.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,28819.0,uncompressed,0,185.0
jetstream_iu_multi,3990794886.0,compressed,4112379064.0,compressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired_collection,,hg19female,set,10.0,,none,0,10053.0
jetstream_iu_multi,4025454372.0,compressed,4178495481.0,compressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired_collection,,hg19female,set,10.0,,none,0,11035.0
jetstream_iu_multi,3649062818.0,compressed,3776928064.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired_collection,,hg19female,set,10.0,,none,0,9512.0
jetstream_iu_multi,48401150.0,uncompressed,48638284.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,17267.0,uncompressed,0,92.0
slurm_multi,7231937205.0,uncompressed,7216056245.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg38,set_picard,32.0,,none,1,3564.0
slurm_multi,7171718909.0,uncompressed,7159430013.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg38,set_picard,32.0,,none,2,4530.0
jetstream_iu_multi,4163728505.0,compressed,4315700843.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired_collection,,hg19female,set,10.0,,none,0,11222.0
slurm_multi,7159320122.0,uncompressed,7144429046.0,uncompressed,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,paired,,hg38,set_picard,32.0,,none,1,4357.0
jetstream_tacc_multi,6567228972.0,uncompressed,6587709800.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg38,set_picard,10.0,,none,0,3072.0
jetstream_tacc_multi,6704307041.0,uncompressed,6947125353.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg38,set_picard,10.0,,none,0,3152.0
jetstream_tacc_multi,11918.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,,hg38,do_not_set,10.0,,none,0,122.0
jetstream_tacc_multi,1854815195.0,uncompressed,1850299483.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg38,set_picard,10.0,,none,0,1043.0
jetstream_tacc_multi,7191495204.0,uncompressed,7175790076.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,3205.0
jetstream_tacc_multi,1854815195.0,uncompressed,1850299483.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,1034.0
jetstream_tacc_multi,7295748533.0,uncompressed,7279246721.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg38,set_picard,10.0,,none,0,3013.0
jetstream_tacc_multi,7189704899.0,uncompressed,7181052797.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg38,set_picard,10.0,,none,0,3162.0
slurm_multi,25389640.0,uncompressed,25390880.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,88.0
slurm_multi,32247479.0,uncompressed,32246969.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,61.0
slurm_multi,24143463.0,uncompressed,24144275.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,35.0
jetstream_tacc_multi,7380017694.0,uncompressed,7364840954.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,3213.0
jetstream_tacc_multi,7189704899.0,uncompressed,7181052797.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,3197.0
jetstream_tacc_multi,7295748533.0,uncompressed,7279246721.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,3287.0
jetstream_tacc_multi,7191495204.0,uncompressed,7175790076.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg38,set_picard,10.0,,none,0,3046.0
jetstream_tacc_multi,7380017694.0,uncompressed,7364840954.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg38,set_picard,10.0,,none,0,3065.0
jetstream_tacc_multi,1875027280.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,533.0
slurm_multi,1916245490.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,567.0
slurm_multi,1944415042.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,517.0
slurm_multi,1922955198.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,471.0
jetstream_tacc_multi,1935386088.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,465.0
jetstream_tacc_multi,1929128942.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,587.0
jetstream_tacc_multi,1944415042.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,579.0
jetstream_tacc_multi,1909267694.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,485.0
jetstream_tacc_multi,1916245490.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,617.0
slurm_multi,1874533564.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,2,448.0
jetstream_tacc_multi,1904888768.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,455.0
slurm_multi,229812223.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,,hg38,do_not_set,32.0,,none,0,22.0
jetstream_tacc_multi,1874533564.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,442.0
jetstream_tacc_multi,1938008970.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,478.0
slurm_multi,1914342638.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,493.0
slurm_multi,1904759614.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,599.0
jetstream_tacc_multi,1938008970.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,463.0
slurm_multi,1919621068.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,510.0
jetstream_tacc_multi,1891581934.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,442.0
jetstream_tacc_multi,1908831120.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,458.0
slurm_multi,1074160004.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132109816.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,299.0
slurm_multi,1908831120.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,534.0
slurm_multi,1909267694.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,1,453.0
slurm_multi,1922955198.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,0,526.0
jetstream_tacc_multi,1935386088.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,439.0
slurm_multi,1929128942.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,0,508.0
jetstream_tacc_multi,1911661784.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,445.0
slurm_multi,1919621068.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,0,503.0
slurm_multi,1914342638.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,0,589.0
slurm_multi,1904759614.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,0,469.0
jetstream_tacc_multi,1895326366.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,445.0
slurm_multi,1895326366.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,0,560.0
slurm_multi,1925546124.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,507.0
jetstream_tacc_multi,1925546124.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,465.0
slurm_multi,1875027280.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,0,498.0
slurm_multi,1074160004.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,1,284.0
slurm_multi,1904888768.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,546.0
slurm_multi,767120127.0,uncompressed,781789859.0,uncompressed,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,1,370.0
slurm_multi,1911661784.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,571.0
slurm_multi,1891581934.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,6,448.0
slurm_multi,3713620287.0,uncompressed,3710512437.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,1,1884.0
slurm_multi,3385447630.0,uncompressed,3383050424.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,1688.0
slurm_multi,3446171843.0,uncompressed,3443255661.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,1657.0
slurm_multi,13029112980.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132109816.0,,pacbio,,,paired_iv,auto,,do_not_set,32.0,55512593.0,uncompressed,0,13820.0
slurm_multi,3687940941.0,uncompressed,3685061471.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,2003.0
slurm_multi,3763469995.0,uncompressed,3760671521.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,1790.0
jetstream_iu_multi,3773637188.0,uncompressed,3771037596.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,1989.0
slurm_multi,3701032814.0,uncompressed,3697506740.0,uncompressed,6.0,main_w4_handler2,slurm,132109816.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,11,1937.0
slurm_multi,1482664946.0,uncompressed,1481842862.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,954.0
slurm_multi,213674488.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,single,auto,,do_not_set,32.0,4753153.0,uncompressed,0,45.0
slurm_multi,3643830732.0,uncompressed,3640305570.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,2236.0
slurm_multi,3551947512.0,uncompressed,3547970396.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,1971.0
jetstream_iu_multi,3635670377.0,uncompressed,3632144299.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,1923.0
slurm_multi,1575750628.0,uncompressed,1574060152.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,911.0
jetstream_iu_multi,3590552963.0,uncompressed,3586774349.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,2263.0
slurm_multi,3713620287.0,uncompressed,3710512437.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,1864.0
slurm_multi,3385447630.0,uncompressed,3383050424.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,3,1780.0
jetstream_tacc_multi,3763469995.0,uncompressed,3760671521.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19,set_picard,10.0,,none,0,1602.0
slurm_multi,3773637188.0,uncompressed,3771037596.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,2051.0
slurm_multi,3701032814.0,uncompressed,3697506740.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,2046.0
slurm_multi,3446171843.0,uncompressed,3443255661.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,2065.0
slurm_multi,1902494146.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,2,469.0
jetstream_tacc_multi,718491036.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,189.0
jetstream_tacc_multi,1921386862.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,503.0
jetstream_tacc_multi,1916323304.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,428.0
slurm_multi,1914615592.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,474.0
slurm_multi,1899834692.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,4,447.0
jetstream_tacc_multi,89824396.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,48.0
jetstream_tacc_multi,1932280466.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,551.0
slurm_multi,1903076932.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,475.0
slurm_multi,89824396.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,76.0
jetstream_tacc_multi,1908305128.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,470.0
jetstream_tacc_multi,1902494146.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,459.0
slurm_multi,1945745918.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,452.0
slurm_multi,1909329452.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,502.0
jetstream_tacc_multi,1926633180.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,455.0
slurm_multi,1940322874.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,0,475.0
jetstream_tacc_multi,1938729368.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,467.0
jetstream_tacc_multi,1945745918.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,438.0
jetstream_tacc_multi,1938643522.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,452.0
slurm_multi,25389640.0,uncompressed,25390880.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,22.0
slurm_multi,32247479.0,uncompressed,32246969.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,61.0
slurm_multi,912976258.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,1,240.0
slurm_multi,1897707322.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,3,516.0
jetstream_tacc_multi,1908305128.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,469.0
slurm_multi,24143463.0,uncompressed,24144275.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,18.0
jetstream_tacc_multi,1921386862.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,463.0
jetstream_tacc_multi,1897707322.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,499.0
slurm_multi,1922825808.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,3,461.0
jetstream_tacc_multi,718491036.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,180.0
jetstream_tacc_multi,1940322874.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,428.0
jetstream_tacc_multi,1926633180.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,469.0
jetstream_tacc_multi,1921205638.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg19,set_picard,10.0,,none,0,434.0
jetstream_tacc_multi,1933408030.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,469.0
slurm_multi,1933408030.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,1,438.0
jetstream_tacc_multi,1914615592.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,,hg38,set_picard,10.0,,none,0,425.0
slurm_multi,1946102468.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg19,set_picard,32.0,,none,1,504.0
slurm_multi,1903076932.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,0,503.0
slurm_multi,1932280466.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,0,524.0
slurm_multi,456568538.0,uncompressed,453412634.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg38,set,32.0,,none,0,698.0
slurm_multi,1909329452.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,1,520.0
slurm_multi,24143463.0,uncompressed,24144275.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,49.0
slurm_multi,1938729368.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired_iv,,hg38,set_picard,32.0,,none,1,537.0
