	fastq_input1	fastq_input11	fastq_input11_filetype	fastq_input12	fastq_input12_filetype	fastq_input1_filetype	fastq_input2	fastq_input2_filetype	parameters.analysis_type.algorithmic_options.algorithmic_options_selector	parameters.analysis_type.analysis_type_selector	parameters.analysis_type.io_options.io_options_selector	parameters.analysis_type.scoring_options.A	parameters.analysis_type.scoring_options.B	parameters.analysis_type.scoring_options.E	parameters.analysis_type.scoring_options.O	parameters.analysis_type.scoring_options.U	parameters.analysis_type.scoring_options.scoring_options_selector	parameters.fastq_input.fastq_input_selector	parameters.reference_source.index_a	parameters.reference_source.ref_file	parameters.rg.rg_selector	ref_file	ref_file_filetype	runtime
1347	537116.0		none		none	uncompressed	536066.0	uncompressed		illumina								paired		hg38	do_not_set		none	69.0
1348	465930.0		none		none	uncompressed	464630.0	uncompressed		illumina								paired		hg38	do_not_set		none	59.0
1349	1023145295.0		none		none	compressed		none		illumina								single		hg19	do_not_set		none	888.0
1350	537116.0		none		none	uncompressed	536066.0	uncompressed		illumina								paired		hg38canon	do_not_set		none	114.0
1351	592758742.0		none		none	compressed		none		illumina								single		hg19	do_not_set		none	651.0
1352	85384665.0		none		none	uncompressed	85384665.0	uncompressed		illumina								paired		hg19	set_picard		none	128.0
1353	6573252.0		none		none	uncompressed	6573252.0	uncompressed		illumina								paired		hg19	set_picard		none	142.0
1354	47271072.0		none		none	uncompressed	47271072.0	uncompressed		illumina								paired	auto		do_not_set	19252.0	uncompressed	20.0
1355	2013835115.0		none		none	uncompressed	2278055297.0	uncompressed		illumina								paired	auto		set	225927.0	uncompressed	495.0
1356	883283409.0		none		none	uncompressed	999172809.0	uncompressed		illumina								paired	auto		set	225927.0	uncompressed	269.0
1357	220192332.0		none		none	compressed		none		illumina								single		hg19	do_not_set		none	83.0
1358	19418586.0		none		none	uncompressed	122723.0	uncompressed	set	full	do_not_set	1.0	4.0	1,1	6,6	0.0	set	paired	auto		do_not_set	16882.0	uncompressed	7.0
1359	726664046.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	8898.0	uncompressed	134.0
1360	2962038459.0		none		none	uncompressed	2962038459.0	uncompressed		illumina								paired	auto		do_not_set	12310392.0	uncompressed	875.0
1361	2700908777.0		none		none	uncompressed	2700908777.0	uncompressed		illumina								paired	auto		do_not_set	12310392.0	uncompressed	914.0
1362	8731816278.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set_id_auto		none	3750.0
1363	3085981328.0		none		none	uncompressed	3085981328.0	uncompressed		illumina								paired	auto		do_not_set	12310392.0	uncompressed	855.0
1364	19011817991.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set_id_auto		none	7031.0
1365	8731816278.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	6317.0
1366	90351002.0		none		none	uncompressed	90347098.0	uncompressed		illumina								paired	auto		do_not_set	3199.0	uncompressed	36.0
1367	122723.0		none		none	uncompressed		none	set	full	set	1.0	4.0	1,1	6,6	0.0	set	single	auto		do_not_set	16882.0	uncompressed	5.0
1368	19418586.0		none		none	uncompressed		none	set	full	do_not_set	1.0	4.0	1,1	6,6	0.0	set	single	auto		do_not_set	16882.0	uncompressed	7.0
1369	19418586.0		none		none	uncompressed		none	set	full	do_not_set	1.0	4.0	1,1	6,6	0.0	set	single	auto		do_not_set	16882.0	uncompressed	7.0
1370	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	do_not_set		none	159.0
1371	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	do_not_set		none	149.0
1372	1626294761.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	3199.0	uncompressed	234.0
1373	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	do_not_set		none	46.0
1374	122723.0		none		none	uncompressed		none	set	full	set	1.0	4.0	1,1	6,6	0.0	set	single	auto		do_not_set	16882.0	uncompressed	4.0
1375	5538794343.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	6777894.0	uncompressed	953.0
1376	1398958351.0		none		none	compressed		none		illumina								single		hg19	do_not_set		none	1216.0
1377	19417855.0		none		none	uncompressed		none	set	full	set	1.0	4.0	1,1	6,6	0.0	set	single	auto		do_not_set	16882.0	uncompressed	9.0
1378	122723.0		none		none	uncompressed		none	set	full	set	1.0	4.0	1,1	6,6	0.0	set	single	auto		do_not_set	16882.0	uncompressed	7.0
1379	25311158773.0		none		none	uncompressed		none		illumina								single		mm10	do_not_set		none	13229.0
1380	24381297395.0		none		none	uncompressed		none		illumina								single		mm10	do_not_set		none	13079.0
1381	6597740435.0		none		none	uncompressed	6597740435.0	uncompressed		illumina								paired		hg38	do_not_set		none	2546.0
1382	6519789227.0		none		none	uncompressed		none		illumina								single	auto		set	23723399.0	uncompressed	1184.0
1383	24772335582.0		none		none	uncompressed		none		illumina								single		mm10	do_not_set		none	13418.0
1384	7932035694.0		none		none	uncompressed		none		illumina								single	auto		set	23723399.0	uncompressed	1646.0
1385	63227924.0		none		none	uncompressed	22288480.0	uncompressed		illumina								paired	auto		do_not_set	3959951.0	uncompressed	13.0
1386	1235631351.0		none		none	uncompressed	1055170497.0	uncompressed		illumina								paired		hg19_rCRS_pUC18_phiX174	do_not_set		none	80.0
1387	1235631351.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	do_not_set		none	360.0
1388	63227924.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	3959951.0	uncompressed	19.0
1389	63227924.0		none		none	uncompressed	22288480.0	uncompressed		illumina								paired	auto		do_not_set	3959951.0	uncompressed	8.0
1390	1055170497.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	do_not_set		none	337.0
1391	63227924.0		none		none	uncompressed	22288480.0	uncompressed		illumina								paired	auto		do_not_set	3959951.0	uncompressed	14.0
1392	19011817991.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	6922.0
1393		100648589.0	uncompressed	97520608.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	16.0
1394	1273676747.0		none		none	uncompressed	1273676747.0	uncompressed		illumina								paired		hg19_rCRS_pUC18_phiX174	do_not_set		none	1016.0
1395	2924449368.0		none		none	uncompressed	2924449368.0	uncompressed		illumina								paired	auto		do_not_set	12310392.0	uncompressed	1136.0
1396	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg19	set_id_auto		none	123.0
1397	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg19	set_id_auto		none	126.0
1398	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg19	set_id_auto		none	173.0
1399	2833592123.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	1334.0
1400	2884615535.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	1431.0
1401	2220368337.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	1020.0
1402	3017926480.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	1099.0
1403	2115734509.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	843.0
1404	1352962313.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	614.0
1405	2132599392.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	896.0
1406	2070749499.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	816.0
1407	1736232116.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	690.0
1408	785338805.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	499.0
1409	1008541982.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	521.0
1410	955162852.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	598.0
1411	960999405.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	440.0
1412	1279371567.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	587.0
1413	997884110.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	472.0
1414	4081243067.0		none		none	uncompressed	4081243067.0	uncompressed		illumina								paired	auto		do_not_set	12310392.0	uncompressed	1185.0
1415	1391555244.0		none		none	uncompressed		none		illumina								single		hg19_rCRS_pUC18_phiX174	set		none	611.0
1416	3067637322.0		none		none	uncompressed	3067637322.0	uncompressed		illumina								paired	auto		do_not_set	12310392.0	uncompressed	863.0
1417	154853727.0		none		none	uncompressed		none		illumina								paired_iv		hg19	do_not_set		none	177.0
1418	55044182.0		none		none	uncompressed		none		illumina								paired_iv		hg19	do_not_set		none	19.0
1419		108845769.0	uncompressed	103814758.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	17.0
1420		132630127.0	uncompressed	126569492.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	18.0
1421		130345525.0	uncompressed	124755905.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	18.0
1422		124486847.0	uncompressed	120765736.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	101.0
1423		153953454.0	uncompressed	147468458.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	93.0
1424		76107146.0	uncompressed	73492581.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	14.0
1425	124486847.0		none		none	uncompressed		none		illumina								paired_iv		hg19	do_not_set		none	27.0
1426		160230054.0	uncompressed	154853727.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	22.0
1427		109960669.0	uncompressed	104120557.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	18.0
1428		146926794.0	uncompressed	141125913.0	uncompressed	none		none		illumina								paired_collection		hg19	do_not_set		none	19.0
