create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-19 15:26:56.361308,slurm_normal,,main_w3_handler1,3330013,17508308,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11568737,slurm,,558636680,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32396745}]",1,200,png,false,false,yes,,42062784,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-19 15:30:32.047982,21426,215.686674
2017-09-11 07:06:01.654726,slurm_normal,,main_w3_handler0,3245036,16784746,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10853187.roundup,slurm,,589998256,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/plasFalc3D7V12.len""","""plasFalc3D7V12""","[{'src': 'hda', 'id': 31156260}]",0,,,,,no,,40322423,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-11 07:08:56.828005,45008,175.173279
2017-08-22 16:56:27.523047,slurm_normal,,main_w3_handler1,2746248,16633340,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10705855.roundup,slurm,,33968667,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,no,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30952988}]",1,300,png,true,true,yes,,39644058,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-08-22 17:18:27.800381,62141,1320.277334
2018-02-07 17:28:56.010042,slurm_normal,,main_w4_handler1,2661642,18299824,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12382352,slurm,,40547433,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33704980}]",0,,,,,no,,43380497,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-07 17:31:38.190808,82128,162.180766
2017-06-30 14:17:07.914937,slurm_normal,,main_w3_handler1,1859487,16231831,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10307725.roundup,slurm,,79141876,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['YlGnBu'],,25.0,7.5,white,false,,TSS,,,yes,descend,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30244715}]",1,300,png,false,false,yes,,39016605,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-06-30 14:20:26.699136,19920,198.784199
2017-11-17 06:25:40.753612,slurm_normal,,main_w3_handler1,2990098,17489117,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11547370,slurm,,84490111,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32367007}]",0,,,,,no,,42055717,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-17 06:27:30.427265,67501,109.673653
2017-12-26 13:46:12.969940,slurm_normal,,main_w4_handler1,3359375,17898585,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11972813,slurm,,119388623,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33087581}]",1,300,png,false,false,yes,,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-26 13:50:05.659189,55887,232.68924900000002
2017-07-13 14:53:29.822082,slurm_normal,,main_w4_handler1,3190982,16332676,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10399164.roundup,slurm,,88533587,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,10.0,5.0,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30464327}]",1,600,png,false,false,yes,,38837274,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-13 14:56:43.004259,38813,193.18217700000002
2017-05-15 19:27:55.288158,slurm_normal,,main_w3_handler1,2637453,15841686,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9942605.roundup,slurm,,179478778,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,0,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29606836}]",0,,,,,no,,37943084,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-15 19:29:32.062820,80859,96.774662
2017-12-26 21:56:56.358072,slurm_normal,,main_w3_handler0,3359375,17900095,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11974520,slurm,,66120723,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,OCT4 specific Naive peaks,0.0,2.0,none,,,no,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33090164}]",1,300,png,false,false,yes,,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-26 22:00:06.648054,55887,190.289982
2017-11-15 16:15:10.511391,slurm_normal,,main_w4_handler1,2990098,17470970,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11528058,slurm,,235976295,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32334387}]",0,,,,,no,,41612262,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-15 16:20:35.240476,67501,324.729085
2017-05-16 18:53:42.834275,slurm_normal,,main_w4_handler1,2637453,15857846,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9958146.roundup,slurm,,127630807,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29627853}]",0,,,,,no,,37943084,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-16 18:55:34.356683,80859,111.52240800000001
2018-01-11 16:58:30.572660,slurm_normal,,main_w3_handler0,3383955,18004941,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12082012,slurm,,89652515,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Blues'],TES,20.0,10.0,black,false,DNase-seq Analysis hNPCs,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33265500}]",1,400,png,false,false,yes,,43089228,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-11 17:00:38.919573,119351,128.346913
2017-12-21 00:14:18.609692,slurm_normal,,main_w3_handler0,3272817,17865878,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11937777,slurm,,141145535,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33015511}]",0,,,,,no,,40994093,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-21 00:16:27.467780,112576,128.858088
2017-05-16 18:48:08.011760,slurm_normal,,main_w4_handler0,3057293,15857806,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9958089.roundup,slurm,,10614469,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29628220}]",0,,,,,no,,37639605,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-16 18:51:30.887628,79278,202.87586800000003
2018-02-25 13:17:52.050045,slurm_normal,,main_w3_handler0,3430314,18512051,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12608356,slurm,,10771598,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,0,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34054130}]",0,,,,,no,,43885743,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-25 13:19:44.348125,107319,112.29808000000001
2018-02-23 13:20:38.759174,slurm_normal,,main_w4_handler0,3251344,18496257,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12593841,slurm,,279295130,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu_r'],,25.0,7.5,black,false,,peak centre,,,yes,descend,region_length,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34032182}]",0,,,,,no,,44058300,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-23 15:28:14.326421,111397,7655.567247000001
2017-08-30 14:37:10.872066,slurm_normal,,main_w4_handler1,3236555,16694482,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10766533.roundup,slurm,,197145261,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Oranges'],CPS,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31044572}]",1,300,png,false,true,yes,,40135886,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-08-30 14:40:19.277624,97829,188.405558
2017-05-15 20:06:25.815943,slurm_normal,,main_w3_handler1,2637453,15841913,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9942821.roundup,slurm,,179478778,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,0,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29606836}]",0,,,,,no,,37943084,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-15 20:08:33.989803,80859,128.17386000000002
2018-02-13 11:15:13.735909,slurm_normal,,main_w3_handler1,3419206,18363903,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12449236,slurm,,151913466,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu_r'],TES,25.0,7.5,black,false,,,,Y430C WT,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33826837}]",0,,,,,no,,43723554,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-13 12:13:38.084454,87138,3504.3485450000003
2017-07-03 07:22:47.619446,slurm_normal,,main_w3_handler0,1859487,16246115,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10320937.roundup,slurm,,10516836,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Greens'],,25.0,7.5,white,false,NOTCH1-Peaks_VAV1-WT_DA24_19334,TSS,,,yes,descend,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30248037}]",1,300,png,false,false,yes,,39016605,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-03 07:26:00.442266,19920,192.82282
2017-12-25 08:26:08.809338,slurm_normal,,main_w3_handler1,3272817,17893017,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11966912,slurm,,141145535,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33015511}]",0,,,,,no,,40994093,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-25 08:28:58.287666,112576,169.478328
2017-12-26 14:02:50.823942,slurm_normal,,main_w4_handler0,3359375,17898607,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11972846,slurm,,119388623,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33087581}]",1,300,png,false,false,yes,,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-26 14:06:42.542545,55887,231.718603
2017-07-13 14:33:47.066902,slurm_normal,,main_w4_handler0,3190982,16332169,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10398757.roundup,slurm,,88533587,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30464327}]",1,600,png,false,false,yes,,38837274,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-13 14:37:58.938932,38813,251.87203000000002
2018-01-11 17:38:36.644349,slurm_normal,,main_w3_handler0,3383955,18005324,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12082394,slurm,,38175045,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Blues'],TES,10.0,5.0,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33265444}]",1,300,png,false,false,yes,,43089228,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-11 17:41:41.533168,119351,184.888819
2017-09-04 09:40:27.915227,slurm_normal,,main_w4_handler0,1796147,16729068,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10797521.roundup,slurm,,213714343,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31087066}]",0,,,,,no,,39545215,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-04 09:43:47.644079,35884,199.72885200000002
2017-09-21 20:15:28.319873,slurm_normal,,main_w4_handler1,3251284,16892871,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10961393.roundup,slurm,,294311509,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31355369}]",1,200,pdf,false,false,yes,,40513123,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-21 20:20:16.018662,45074,287.69878900000003
2017-10-31 00:06:55.868383,slurm_normal,,main_w4_handler0,3100738,17271018,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11331076,slurm,,951286,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31974980}]",0,,,,,no,,41470601,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-31 00:09:09.600978,105375,133.732595
