chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.columns,parameters.dbkey,parameters.input,parameters.input.values,parameters.module,parameters.settings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-17 13:37:43.482546,slurm_normal,,main_w1_handler2,2502615,10922241,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5853697823,sam,5177840.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""y_1:2""","""dm3""",22031862,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",,26224529,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-11-17 13:58:40.266031,73210,1256.7834850000002
,,2017-11-17 21:19:54.195894,slurm_normal,,main_w3_handler1,3327976,17498144,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4300623,tabular,11557379,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""x_1:1, y_1:2, z_1:2""","""mm10""",,"[{'src': 'hda', 'id': 32379585}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:hot, url_template:""",,42070254,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-11-17 21:24:23.323462,116455,269.127568
,,2016-11-20 10:30:27.622748,slurm_normal,,main_w4_handler1,2853132,14389389,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7366789,sqlite,8595121.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:8, z_1:8""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521245ca825556df8'}]","""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,34349459,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-11-20 10:37:03.126904,92132,395.504156
,,2015-04-23 17:57:36.941265,slurm_normal,,main_w1_handler0,2215476,9314661,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21821913875,sam,3641261.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""y_1:2""","""?""",19439933,,"""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",,22653050,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-04-23 18:28:01.816548,60007,1824.875283
,,2015-08-16 03:43:45.819346,slurm_normal,,main_w2_handler1,2396193,10127557,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3665456,tabular,4399709.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""x_1:1, y_1:1, z_1:10, x_2:1, y_2:1, z_2:14""","""mm10""",20788790,,"""heatmap""","""x_axis_label:Sample, x_axis_type:auto, x_axis_precision:1, y_axis_label:Gene, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,24700297,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-08-16 03:59:23.044910,67223,937.2255640000001
,,2017-11-08 19:27:12.242004,slurm_normal,,main_w4_handler0,3084869,17385592,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4268293,tabular,11447234,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""x_1:1, y_1:10, z_1:10""","""mm10""",,"[{'src': 'hda', 'id': 32153729}]","""heatmap""","""__use_panels:true, x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, color_set:jet, url_template:""",,41647738,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-11-08 19:33:19.248570,54088,367.006566
,,2015-07-21 13:22:47.726829,slurm_normal,,main_w1_handler0,2378320,9926796,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4275158,tabular,4214165.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:1, z_1:8""","""hg19""",20430996,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,24002738,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-07-21 13:46:51.713967,65647,1443.9871380000002
,,2017-06-21 21:21:57.063295,slurm_normal,,main_w4_handler1,3167075,16157456,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4129453,tabular,10235734.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""x_1:1, y_1:2, z_1:2""","""mm9""",,"[{'src': 'hda', 'id': 30117300}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,38835274,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-06-22 15:46:03.641241,107988,66246.577946
,,2017-03-30 13:37:10.643488,slurm_normal,,main_w4_handler1,3050082,15435290,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1465377,bed,9566677.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:2, z_1:2""","""hg19""",,"[{'src': 'hda', 'id': 28985954}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,36947299,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-03-30 13:55:54.888383,99844,1124.244895
,,2017-02-22 13:06:38.390631,slurm_normal,,main_w3_handler1,2999629,15106414,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4326706,tabular,9261419.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:11, y_1:10, z_1:8""","""?""",,"[{'src': 'hda', 'id': 28460682}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,34920552,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-02-22 13:11:00.402267,97008,262.011636
,,2015-06-25 11:51:34.380823,slurm_normal,,main_w2_handler1,1446994,9730782,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4435385,tabular,4037402,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:1, z_1:8""","""hg19""",20129733,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,23819936,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-06-25 12:16:52.234647,29502,1517.853824
,,2018-01-08 16:18:02.184429,slurm_normal,,main_w4_handler1,3382291,17974017,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3063808,tabular,12050600,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/canFam3.len""","""x_1:1, y_1:2, z_1:2""","""canFam3""",,"[{'src': 'hda', 'id': 33210408}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,43014987,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2018-01-08 16:20:54.742937,119393,172.55850800000002
,,2016-11-20 10:37:47.274100,slurm_normal,,main_w3_handler1,2853132,14389406,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7366789,sqlite,8595139.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:3, y_1:10, z_1:8""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521245ca825556df8'}]","""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,34349459,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-11-20 10:43:21.729019,92132,334.454919
,,2016-10-13 19:23:12.134518,slurm_normal,,main_w4_handler0,2474437,14076175,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6695419905,tabular,8292994.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""y_1:2""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50929f3e2680d6d7d'}]","""boxplot""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:false, use_panels:false, x_axis_grid:false, y_axis_grid:true""",,33663047,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-10-13 19:37:01.117680,6414,828.9831620000001
,,2016-06-13 19:41:59.236291,slurm_normal,,main_w2_handler1,2726884,13151796,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20399476,bed,7336003.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:1, y_1:2, z_1:3""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e2884b9e8ecc7ca'}]","""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,30609348,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-06-13 19:49:47.815485,85460,468.57919400000003
,,2016-04-05 20:34:11.457917,slurm_normal,,main_w1_handler2,2583349,12348236,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2696016,tabular,6553028.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""x_1:1, y_1:1, z_1:8""","""mm10""",24147873,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,29431065,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-04-05 20:43:52.424458,64821,580.966541
,,2017-02-17 14:51:21.398818,slurm_normal,,main_w3_handler0,2999629,15067659,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",26813419,tabular,9222913.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:1, y_1:8, z_1:8""","""?""",,"[{'src': 'hda', 'id': 28398674}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,34920552,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-02-17 15:23:44.635867,97008,1943.237049
,,2015-06-10 17:15:55.489833,slurm_normal,,main_w1_handler2,2326584,9628704,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4060851,tabular,3939298.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:4, y_1:4, z_1:10""","""?""",19967103,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,23459641,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-06-10 17:33:41.323143,64495,1065.83331
,,2017-02-14 03:46:31.664043,slurm_normal,,main_w3_handler0,2994269,15028983,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3618223392,sam,9185384.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""x_1:1, y_1:2, z_1:2""","""mm10""",,"[{'src': 'hda', 'id': 28336160}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,36017403,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-02-14 04:05:25.511895,100054,1133.847852
,,2016-01-23 13:55:05.738760,slurm_normal,,main_w1_handler0,2574634,11585816,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1566381,tabular,5851417.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""x_1:1, y_1:2, z_1:2, x_2:1, y_2:2, z_2:2""","""mm10""",23011086,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,27583365,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-01-23 14:00:20.487225,75753,314.748465
,,2015-05-27 11:58:11.205843,slurm_normal,,main_w2_handler0,2317515,9543965,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17854293972,tabular,3857870.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:3, y_1:3, z_1:2, x_2:3, y_2:3, z_2:3""","""hg19""",19825542,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,23163500,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-05-27 12:09:30.891992,63644,679.686149
,,2016-11-07 08:22:18.824792,slurm_normal,,main_w4_handler0,2805720,14270609,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",403224,tabular,8479092.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""x_1:1, y_1:2, z_1:2""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57731d3809e402959'}]","""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,32652060,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-11-07 08:26:49.916842,89227,271.09205000000003
,,2016-01-04 12:39:30.966755,slurm_normal,,main_w1_handler1,2544347,11370618,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",37272012,sam,5643226.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""x_1:1, y_1:2, z_1:2, x_2:1, y_2:2, z_2:2""","""eschColi_K12""",22720007,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,27162078,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-01-04 13:03:45.567904,75284,1454.601149
,,2016-11-07 04:35:19.272026,slurm_normal,,main_w4_handler1,2881099,14268822,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5923353,tabular,8477398.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:10, z_1:10""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545b2e34765becd65'}]","""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,34088980,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-11-07 04:41:26.072401,93832,366.80037500000003
,,2018-03-05 02:11:13.701818,slurm_normal,,main_w4_handler0,3439781,18604477,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",662281,tabular,12699797,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""x_1:1, y_1:1, z_1:1""","""mm10""",,"[{'src': 'hda', 'id': 34207286}]","""heatmap""","""__use_panels:true, x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, color_set:jet, url_template:""",,44323646,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2018-03-05 02:22:54.501645,122659,700.799827
,,2017-01-04 23:35:13.204903,slurm_normal,,main_w3_handler1,2945457,14692709,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",15062775495,sam,8862580.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""y_1:2""","""?""",,"[{'src': 'hda', 'id': 27807584}]","""boxplot""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, x_axis_grid:true, y_axis_grid:true""",,35201777,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-01-04 23:55:25.185747,96678,1211.9808440000002
,,2015-12-08 23:49:12.757844,slurm_normal,,main_w2_handler1,2513101,11123023,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",151655305506,sam,5388765.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""y_1:2""","""hg38""",22344791,,"""histogram""","""x_axis_label:Values, x_axis_type:auto, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",,26381379,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-12-09 00:11:46.657912,73945,1353.9000680000001
,,2015-08-28 20:19:05.053486,slurm_normal,,main_w1_handler1,2418835,10219087,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2645310,tabular,4489231.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""x_1:1, y_1:1, z_1:10""","""mm10""",20943942,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,24834799,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-08-28 20:32:41.482296,68175,816.42881
,,2015-09-21 21:20:33.494877,slurm_normal,,main_w2_handler0,2444339,10376812,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4056600,tabular,4657741.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""x_1:1, y_1:8, z_1:8""","""mm10""",21183619,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,25306264,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-09-23 06:20:10.439122,69647,118776.944245
,,2017-05-03 20:27:49.669468,slurm_normal,,main_w3_handler1,3096559,15739844,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4246630,tabular,9849406.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""x_1:1, y_1:8, z_1:8""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29456813}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,37735503,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-05-03 20:31:57.574907,94940,247.90543900000003
,,2015-07-22 08:52:43.189972,slurm_normal,,main_w1_handler1,2383825,9938625,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3493182337,interval,4224511.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""x_1:1, y_1:1, z_1:1""","""hg19""",20473001,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,24168868,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-07-22 09:05:29.337593,66282,766.1476210000001
,,2015-09-14 11:21:45.000462,slurm_normal,,main_w2_handler1,2431316,10314528,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10178707,tabular,4599082.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""x_1:1, y_1:1, z_1:8, x_2:1, y_2:1, z_2:8, x_3:1, y_3:1, z_3:8""","""mm9""",21080347,,"""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,25086572,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-09-14 12:16:53.950646,68731,3308.9501840000003
,,2016-06-11 21:41:52.160972,slurm_normal,,main_w2_handler0,2726884,13140209,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",20399476,bed,7325051.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:1, y_1:2, z_1:3""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e2884b9e8ecc7ca'}]","""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,30609348,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-06-11 21:47:48.206182,85460,356.04521
,,2017-03-04 00:49:16.169263,slurm_normal,,main_w4_handler1,2974600,15204985,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",695411,tabular,9355172.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:1, y_1:2, z_1:2""","""?""",,"[{'src': 'hda', 'id': 28605679}]","""heatmap""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, color_set:jet, url_template:""",,35704411,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-03-04 00:51:51.539000,99045,155.36973700000001
,,2015-10-02 07:57:45.951823,slurm_normal,,main_w1_handler1,2453766,10486639,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17286225082,bedgraph,4763066.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""y_1:4""","""mm10""",21361381,,"""histogram""","""x_axis_label:Coverage, x_axis_type:d, x_axis_precision:1, y_axis_label:Density, y_axis_type:f, y_axis_precision:5, show_legend:true, use_panels:false""",,25337647,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2015-10-02 08:14:47.234218,69878,1021.2823950000001
,,2017-11-01 13:59:32.824162,slurm_normal,,main_w4_handler1,3084869,17285578,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5025908,tabular,11347099,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""x_1:1, y_1:8, z_1:8""","""?""",,"[{'src': 'hda', 'id': 29539508}]","""heatmap""","""__use_panels:true, x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, color_set:jet, url_template:""",,41647738,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-11-01 14:04:18.400568,54088,285.576406
,,2016-06-03 07:12:54.496452,slurm_normal,,main_w1_handler1,2726057,13057125,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19579735,tabular,7243423.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""x_1:1, y_1:1, z_1:8""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec11438ce0879552'}]","""heatmap""","""x_axis_label:X-axis, x_axis_type:auto, x_axis_precision:1, y_axis_label:Y-axis, y_axis_type:auto, y_axis_precision:1, show_legend:true, use_panels:true, color_set:jet, url_template:""",,30592151,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2016-06-03 07:54:46.914924,85386,2512.4184720000003
,,2017-08-18 21:45:29.339346,slurm_normal,,main_w3_handler0,3226211,16611871,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",204811571210,tabular,10683844.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""x_1:1""","""?""",,"[{'src': 'hda', 'id': 30917323}]","""histogramdiscrete""","""x_axis_label:X-axis, x_axis_type|type:auto, y_axis_label:Y-axis, y_axis_type|type:auto, show_legend:true, __use_panels:true, x_axis_grid:true, y_axis_grid:true""",,39893712,error,toolshed.g2.bx.psu.edu/repos/guerler/charts/charts/1.0.0,1.0.0,,2017-08-18 21:53:41.138788,110198,491.79944200000006
