chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dnarna,parameters.input,parameters.input.values,parameters.out_order,parameters.outcontrol.__current_case__,parameters.outcontrol.out_seqnos,parameters.outcontrol.outform,parameters.outname,parameters.range.__current_case__,parameters.range.mode,parameters.range.seq_range_end,parameters.range.seq_range_start,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-14 04:32:29.202758,slurm_normal,,main_w4_handler0,3026915,15585078,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5018100678,fasta,9707151.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 29202149}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,37322175,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-04-14 04:37:08.477821,98165.0,279.27506300000005
,,2016-07-13 08:39:00.233443,slurm_normal,,main_w2_handler0,2757753,13393422,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7561018818,fasta,7605170.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3f763ef4b66500c'}]","""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,30061330,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-07-13 08:46:36.694912,62597.0,456.461469
,,2015-07-07 15:15:52.741646,slurm_normal,,main_w1_handler0,1356988,9804399,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1480699014,fasta,4105015.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""DNA""",20250866,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,24027398,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-07-07 15:19:51.034576,29483.0,238.29293
,,2017-09-01 08:49:31.462207,slurm_normal,,main_w3_handler1,3237563,16709892,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",654770227,fasta,10782607.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 31063049}]","""ALIGNED""",0,,fasta,"""Clustal_run""",1,part,100,1,,40199271,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-09-01 08:53:36.463645,109911.0,245.001438
,,2016-11-22 17:58:44.803147,slurm_normal,,main_w3_handler0,2775463,14407614,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13724775315,fasta,8612345.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 27358487}]","""ALIGNED""",2,ON,clustal,"""Wheat_clustal""",0,complete,,,,34364250,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-11-22 18:37:04.435142,87777.0,2299.631995
,,2015-03-11 18:34:41.807059,rodeo_normal,,main_w1_handler1,2205878,8918615,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2134673208,fasta,3112621.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18818693,,"""ALIGNED""",2,OFF,clustal,"""Clustal_runWT""",0,complete,,,,21728673,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-03-11 18:38:06.783358,59632.0,204.976299
,,2017-08-30 15:55:22.299676,slurm_normal,,main_w4_handler0,3237563,16695566,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",477600302,fasta,10767515.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 31045819}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,39763386,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-08-30 15:59:26.855410,109911.0,244.555734
,,2016-04-01 04:05:59.803276,slurm_normal,,main_w1_handler2,2645935,12307005,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3204096234,fasta,6514839.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""DNA""",24094455,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,29339727,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-04-01 04:10:37.577604,81358.0,277.774328
,,2015-11-27 23:55:58.065511,slurm_normal,,main_w1_handler1,2521539,11027303,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",932128376,fasta,5284397.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",22195085,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,26471213,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-11-27 23:59:07.820762,74211.0,189.75525100000002
,,2017-06-12 04:34:43.620590,slurm_normal,,main_w4_handler1,1922024,16077937,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1400833289,fasta,10165184.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 29977430}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,38537490,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-06-12 04:37:41.422501,49433.0,177.80191100000002
,,2017-09-01 08:39:53.691280,slurm_normal,,main_w3_handler0,3237563,16709847,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",654770227,fasta,10782555.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 31063049}]","""ALIGNED""",0,,fasta,"""ADN9S+""",1,part,1000,1,,40199271,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-09-01 08:46:48.727454,109911.0,415.036174
,,2017-04-12 18:01:25.020170,slurm_normal,,main_w3_handler1,3023294,15567611,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2070045,fasta,9691007.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 29179212}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,36503329,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-04-13 00:32:37.487042,,23472.466872
,,2016-11-12 21:53:08.993595,slurm_normal,,main_w3_handler1,2543864,14326337,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",898923582,fasta,8533895.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e0edb43f34724d1'}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,34206139,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-11-12 21:55:15.832658,77297.0,126.83906300000001
,,2016-01-22 16:07:09.572727,slurm_normal,,main_w2_handler0,2509824,11581470,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",132549169,fasta,5847062.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""DNA""",22439834,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,26369817,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-01-22 17:09:37.604613,20121.0,3748.031886
,,2015-10-15 03:06:25.665799,slurm_normal,,main_w1_handler1,2471053,10577105,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",809812672,fasta,4848139.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",21526449,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,25692399,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-10-15 03:09:09.729752,71218.0,164.063953
,,2016-01-12 12:36:29.941139,slurm_normal,,main_w2_handler1,2562966,11472820,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",608764335,fasta,5738490.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",22857042,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,27370730,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-01-12 12:38:28.943624,,119.00248500000001
,,2015-01-29 14:42:14.682552,rodeo_normal,,main_w1_handler0,2187953,8630764,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",960701813,fasta,868975.rodeo,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18335400,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,20740408,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-01-29 15:02:32.196449,58917.0,1217.513897
,,2017-08-11 07:07:18.700386,slurm_normal,,main_w3_handler0,3219216,16556099,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18874464,fasta,10627122.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 30835465}]","""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,39819679,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-08-11 07:22:00.902352,,882.2019660000001
,,2016-10-21 03:43:33.888831,slurm_normal,,main_w3_handler1,2202516,14136402,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1207682,fasta,8350412.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""PROTEIN""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f205cc330f9ba0f'}]","""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,33734000,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-10-21 04:33:29.382876,58234.0,2995.4940450000004
,,2017-05-08 09:58:35.423658,slurm_normal,,main_w3_handler0,3102245,15778033,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",857053786,fasta,9884479.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 29513998}]","""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,37829642,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-05-08 10:01:13.714243,87301.0,158.29058500000002
,,2016-03-23 17:16:36.711680,slurm_normal,,main_w1_handler2,2643367,12237273,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",651471090,fasta,6451200.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",23984121,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,29150504,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-03-23 17:21:17.477536,,280.76585600000004
,,2017-01-24 16:17:20.165607,slurm_normal,,main_w4_handler1,2957319,14859022,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16857241,fasta,9018925.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""DNA""",,"[{'src': 'hda', 'id': 28065827}]","""ALIGNED""",2,ON,clustal,"""Clustal_run_Alu_intersects""",0,complete,,,,34538187,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-01-24 16:19:26.381976,96018.0,126.21636900000001
,,2015-02-26 17:58:32.247428,rodeo_normal,,main_w1_handler1,2175991,8822026,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",228271415,fasta,2932709.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18659672,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,20525383,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-02-26 22:20:48.167009,,15735.919581
,,2015-02-24 15:46:59.029015,rodeo_normal,,main_w2_handler0,2175991,8803736,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",228271415,fasta,2901635.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18612455,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,20525383,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-02-25 00:06:48.947197,,29989.918182
,,2015-08-25 01:02:54.329050,slurm_normal,,main_w2_handler0,2411211,10193229,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1472236755,fasta,4462464.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20884982,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,24723829,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-08-25 01:07:05.799383,67880.0,251.470333
,,2016-04-22 19:39:45.729694,slurm_normal,,main_w2_handler1,2649803,12573950,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1194787996,fasta,6764429.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1d0374563b74113'}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,29260271,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-04-22 19:46:12.131213,81580.0,386.401519
,,2015-09-30 21:11:39.820814,slurm_normal,,main_w2_handler0,2456004,10475144,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",982441969,fasta,4750826.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",21350712,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,25436530,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-09-30 21:16:36.742456,70272.0,296.921642
,,2018-03-08 06:25:33.677033,slurm_normal,,main_w3_handler1,3453130,18652033,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",238257972,fasta,12747914,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 34286145}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,44362937,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2018-03-08 06:29:34.278212,,240.601179
,,2016-01-20 05:54:57.584704,slurm_normal,,main_w1_handler2,2498480,11555303,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1315234857,fasta,5821953.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",22968549,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,26930966,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-01-20 05:58:14.136127,72928.0,196.551423
,,2017-12-22 04:00:32.657439,slurm_normal,,main_w4_handler0,3291122,17876678,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",550439019,fasta,11949819,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 33047186}]","""ALIGNED""",0,,fasta,"""Clustal_run_pae""",0,complete,,,,42816593,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-12-22 04:02:48.059509,113874.0,135.40207
,,2017-08-02 09:53:06.793855,slurm_normal,,main_w4_handler0,3186012,16486182,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3772800466,fasta,10555350.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 30601033}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,39521193,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-08-02 09:56:21.864364,109313.0,195.07050900000002
,,2017-06-25 00:18:02.678639,slurm_normal,,main_w4_handler0,1922024,16177925,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1400833289,fasta,10253119.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 29987631}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,38539547,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-06-25 00:52:07.300214,49433.0,2044.6215750000001
,,2017-01-09 21:58:41.908337,slurm_normal,,main_w4_handler0,2947810,14719886,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1218954209,fasta,8888802.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 27859437}]","""ALIGNED""",2,ON,clustal,"""Clustal_run""",0,complete,,,,35217326,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-01-09 22:02:42.645405,97697.0,240.73706800000002
,,2018-01-19 22:06:53.038730,slurm_normal,,main_w4_handler0,3397050,18089416,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",27239066,fasta,12168573,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 33400353}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,42949236,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2018-01-19 22:33:20.131622,5613.0,1587.0928920000001
,,2016-05-28 19:20:36.132217,slurm_normal,,main_w2_handler1,2720173,13013576,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1462231606,fasta,7198555.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542f5e2ee5002eb86'}]","""ALIGNED""",2,ON,clustal,"""ClustalW_run_Multiple_Seq_Align""",0,complete,,,,30418438,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-05-28 19:24:30.240705,83277.0,234.10848800000002
,,2017-03-08 03:04:58.256291,slurm_normal,,main_w3_handler0,3019773,15238348,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4246284340,fasta,9386566.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 28647889}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,36474068,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-03-08 03:08:50.860953,101427.0,232.60466200000002
,,2017-04-06 09:43:20.179186,slurm_normal,,main_w3_handler1,3061311,15504408,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",759456868,fasta,9631597.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 29096594}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,37146265,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-04-06 09:45:42.229596,,142.05041
,,2016-04-01 03:32:40.733952,slurm_normal,,main_w1_handler1,2645935,12306879,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2814693590,fasta,6514728.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""DNA""",24094454,,"""ALIGNED""",2,OFF,clustal,"""Clustal_GGH""",0,complete,,,,29339727,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-04-01 03:37:27.526347,81358.0,286.792395
,,2015-02-12 01:31:08.943669,rodeo_normal,,main_w1_handler1,2055905,8708993,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",816524198,fasta,2729508.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18483432,,"""INPUT""",2,OFF,clustal,"""BHLHE40-AS1-004 on SRX020785""",0,complete,,,,21211685,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-02-12 01:34:19.925858,53160.0,190.982189
,,2015-01-28 15:17:02.342990,rodeo_normal,,main_w2_handler1,2187185,8622714,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",69785613,fasta,2588621.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/lotGig0.len""","""lotGig0""","""DNA""",18325953,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,20708337,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-01-28 15:32:31.956875,,929.6138850000001
,,2015-02-12 01:31:23.415244,rodeo_normal,,main_w1_handler0,2055905,8708995,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",816524198,fasta,2729510.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18483432,,"""INPUT""",2,OFF,clustal,"""BHLHE40-AS1-004 on SRX020786""",0,complete,,,,21211685,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-02-12 01:34:40.080005,53160.0,196.664761
,,2015-01-01 09:06:14.965182,rodeo_normal,,main_w1_handler0,2160834,8485278,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",131635622,fasta,2398155.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",18108639,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,20271133,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-01-01 09:07:32.195284,,77.230102
,,2016-07-12 19:38:42.764861,slurm_normal,,main_w2_handler0,2757753,13389371,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8835174288,fasta,7600709.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b810d5c842552a82'}]","""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,30061330,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-07-12 19:44:44.657555,62597.0,361.892694
,,2016-05-28 19:20:36.902163,slurm_normal,,main_w1_handler0,2720173,13013578,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1227480493,fasta,7198556.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7374508e44fa3c4'}]","""ALIGNED""",2,ON,clustal,"""ClustalW_run_Multiple_Seq_Align""",0,complete,,,,30418438,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-05-28 19:24:12.491796,83277.0,215.58963300000002
,,2016-04-03 16:08:11.310449,slurm_normal,,main_w1_handler1,2655746,12326121,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2603049564,fasta,6532789.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""DNA""",24121459,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,29385043,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-04-03 16:15:33.740307,81358.0,442.429858
,,2015-11-09 18:46:52.553444,slurm_normal,,main_w2_handler0,2488170,10857270,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2441503953,fasta,5111199.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""","""DNA""",21847639,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,26102565,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-11-09 18:52:56.705885,72251.0,364.152441
,,2016-05-28 19:36:40.783928,slurm_normal,,main_w2_handler1,2720173,13013629,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1227480493,fasta,7198600.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""DNA""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7374508e44fa3c4'}]","""ALIGNED""",2,ON,clustal,"""Clustal_run""",0,complete,,,,30418438,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-05-28 19:40:17.199110,83277.0,216.41518200000002
,,2017-03-01 16:23:02.471567,slurm_normal,,main_w4_handler0,3013891,15180224,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12641823,fasta,9330626.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",,"[{'src': 'hda', 'id': 28568423}]","""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,36338646,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2017-03-01 16:25:42.439784,101066.0,159.968217
