create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-09-28 12:52:07.473969,slurm_normal,,main_w4_handler0,3107494,16960547,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",40936,bed,133345772,bed,11028456.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31459677}]",,"[{'src': 'hda', 'id': 31459660}]",,39751379.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2017-09-28 12:59:55.412037,13067,467.93806800000004
2016-02-22 21:24:56.112878,slurm_normal,,main_w1_handler1,2608610,11903365,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",636716,interval,349645648,bed,6142019.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23463376,,23461674,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-22 21:48:43.822971,52630,1427.7100930000001
2016-03-02 15:30:56.596358,slurm_normal,,main_w1_handler0,2611137,11996224,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14191,bed,1402217245,bed,6223762.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23612326,,23498623,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-02 15:39:04.696676,52630,488.100318
2016-02-16 20:47:48.655141,slurm_normal,,main_w1_handler1,2600600,11851416,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",70125575,interval,1401921572,bed,6094599.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23358589,,23358494,,,28316939.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-16 20:55:57.935021,52630,489.27988000000005
2015-12-07 02:15:22.878547,slurm_normal,,main_w1_handler1,2487411,11107724,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,interval,152060737,bed,5370541.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21955641,,22332990,,,26194191.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-12-07 02:22:20.811307,70266,417.93276000000003
2016-04-01 02:14:52.609223,slurm_normal,,main_w2_handler1,2651741,12306451,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1663354,bed,1121527771,interval,6514407.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24075131,,24067323,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 02:47:03.011544,71114,1930.402321
2015-09-23 22:31:03.490574,slurm_normal,,main_w1_handler0,2449067,10401481,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3102679,interval,148943864,interval,4681088.roundup,slurm,,corral-repl,,"""b316d3fe624211e5b403005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21236451,,21236464,,,25071297.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-09-24 00:09:40.481045,5613,5916.990471
2016-03-07 16:36:27.485406,slurm_normal,,main_w1_handler2,2624371,12057901,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",118562549,interval,1121269905,interval,6280773.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23722098,,23722125,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-07 16:47:47.894050,52630,680.4086440000001
2016-08-28 22:58:10.361556,slurm_normal,,main_w3_handler1,2804554,13737362,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",37013407,bed,152060737,bed,7956641.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f1af5eb694af36e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cdc3507f9650bf0'}]",,31887632.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-08-28 23:04:57.220088,52630,406.858532
2016-03-10 19:08:34.041699,slurm_normal,,main_w1_handler1,2629245,12098637,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",344857,interval,257884199,interval,6322995.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23784029,,23782937,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-10 20:05:43.441203,52630,3429.3995040000004
2016-04-06 00:39:56.641322,slurm_normal,,main_w1_handler2,2658990,12349567,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18814,bed,1402217245,bed,6554675.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24160855,,24160812,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-06 02:00:34.356755,52630,4837.715433
2016-09-18 21:04:46.272984,slurm_normal,,main_w3_handler1,2817961,13876411,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",15812,bed,152060737,bed,8099614.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba2d04b16a35aa31'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7268ce42ab3e3a5'}]",,32918865.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-18 21:13:08.742574,71114,502.46959000000004
2016-02-17 22:12:55.751812,slurm_normal,,main_w2_handler0,2600600,11861491,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",93446571,interval,341384902,bed,6102794.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23397020,,23358493,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-17 22:42:50.488427,52630,1794.736615
2016-04-08 01:17:55.516792,slurm_normal,,main_w2_handler1,2661605,12377425,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25337,bed,341459672,bed,6575652.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24196802,,24196795,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-08 01:42:16.069477,70266,1460.552685
2016-02-16 20:46:59.167572,slurm_normal,,main_w2_handler0,2600600,11851409,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",70125575,interval,349534797,bed,6094592.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23358589,,23358498,,,28316939.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-16 20:57:49.950050,52630,650.7824780000001
2016-11-23 16:23:05.080097,slurm_normal,,main_w4_handler0,2869718,14417099,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",26986568,bed,19291092924,bed,8621531.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27386772}]",,"[{'src': 'hda', 'id': 27004520}]",,33452524.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-11-23 16:31:39.754283,12752,514.6741860000001
2016-03-08 19:44:26.276562,slurm_normal,,main_w2_handler1,2626261,12073710,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6416257,interval,152060737,bed,6299101.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23744668,,23744608,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-08 22:20:16.281400,70266,9350.004838
2015-12-07 01:53:11.198960,slurm_normal,,main_w2_handler1,2487411,11107647,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,interval,152060737,bed,5370241.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21955641,,22332990,,,26194191.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-12-07 02:00:06.417576,70266,415.21861600000005
2016-04-01 02:08:10.659101,slurm_normal,,main_w1_handler1,2653635,12306388,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",261360,bed,270404129,interval,6514279.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24095155,,24095114,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 02:29:52.433090,71114,1301.773989
2016-02-26 14:41:49.906008,slurm_normal,,main_w2_handler1,2608553,11951225,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",63666929,interval,152060737,bed,6184999.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23461994,,23528831,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-26 15:41:21.997083,70266,3572.0910750000003
2016-03-07 21:26:31.004757,slurm_normal,,main_w1_handler1,2624057,12061680,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3550,bed,1121269905,interval,6284244.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23722453,,23720939,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-07 22:24:05.928876,52630,3454.9241190000002
2016-09-18 21:05:51.176748,slurm_normal,,main_w4_handler0,2817961,13876471,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13259,bed,152060737,bed,8099686.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f183ba1a02c855a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7268ce42ab3e3a5'}]",,32918865.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-18 21:18:21.500118,71114,750.3233700000001
2015-12-09 01:52:24.906916,slurm_normal,,main_w2_handler0,2487411,11123428,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",687717,interval,1062317557,interval,5389129.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21775140,,22358907,,,26194191.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-12-09 01:59:14.110673,70266,409.20375700000005
2016-02-16 20:47:53.135372,slurm_normal,,main_w2_handler0,2600600,11851418,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",70125575,interval,341384902,bed,6094601.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23358589,,23358493,,,28316939.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-16 20:55:21.054666,52630,447.91929400000004
2016-08-28 22:20:31.243468,slurm_normal,,main_w3_handler0,2804491,13737268,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11076023,bed,152060737,bed,7956537.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5535ef5d0bbe5b927'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d5aa4b386065624'}]",,31887632.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-08-28 22:34:10.242931,52630,818.9994630000001
2016-04-06 00:38:00.632487,slurm_normal,,main_w1_handler2,2658990,12349498,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2693590,bed,152060737,bed,6554313.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24160853,,24160832,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-06 00:53:35.172237,52630,934.53975
2016-02-19 21:21:05.422464,slurm_normal,,main_w1_handler1,2606226,11881606,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,bed,1121269905,interval,6121174.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23428388,,23428358,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-19 21:57:36.239196,52630,2190.8167320000002
2016-04-13 21:37:14.943320,slurm_normal,,main_w1_handler2,2669080,12446726,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",190536,bed,574555471,bed,6644148.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b566da9823df648c0a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580d68d22390fc8e0'}]",,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-13 21:46:30.878579,52630,555.9352590000001
2017-06-20 21:41:13.376353,slurm_normal,,main_w3_handler0,3165742,16148170,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5835,interval,1956410254,interval,10227221.roundup,slurm,,corral-repl,,"""25007dcc560111e7adbd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30103222}]",,"[{'src': 'hda', 'id': 30103235}]",,,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2017-06-20 22:07:22.932675,5613,1569.5563220000001
2017-07-28 16:11:34.207394,slurm_normal,,main_w3_handler1,3155105,16447034,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1874646,interval,326504477,interval,10515539.roundup,slurm,,corral-repl,,"""6126cc0473af11e79318005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30658149}]",,"[{'src': 'hda', 'id': 30658162}]",,,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2017-07-28 17:03:02.898183,5613,3088.690789
2016-02-22 21:26:45.112658,slurm_normal,,main_w2_handler0,2608610,11903409,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",63666929,interval,349645648,bed,6142750.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23463378,,23461674,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-22 23:40:09.608904,52630,8004.496246000001
2016-09-18 21:06:51.364128,slurm_normal,,main_w3_handler1,2817961,13876491,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16863,bed,152060737,bed,8099731.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545020b91a7c9d216'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7268ce42ab3e3a5'}]",,32918865.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-18 21:20:35.400455,71114,824.036327
2016-04-01 02:18:08.649368,slurm_normal,,main_w1_handler1,2644697,12306532,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18814,bed,152060737,interval,6514648.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23996079,,23996115,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 03:26:18.287060,71114,4089.6376920000002
2016-04-01 02:08:27.489082,slurm_normal,,main_w1_handler2,2653635,12306417,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",261360,bed,152060737,interval,6514603.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24095155,,24095143,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 03:19:06.818820,71114,4239.329738
2017-01-26 11:08:56.578495,slurm_normal,,main_w3_handler0,2920199,14876421,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",124055,bed,1849539751,bedgraph,9036071.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27853182}]",,"[{'src': 'hda', 'id': 27853183}]",,35052767.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2017-01-26 11:15:46.883970,92028,410.305475
2016-04-07 21:00:18.516025,slurm_normal,,main_w1_handler2,2661605,12375927,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18814,bed,349645648,bed,6573489.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24196797,,24196792,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-07 21:46:12.547725,70266,2754.0317
2016-03-08 19:39:23.545785,slurm_normal,,main_w1_handler2,2626261,12073645,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14188,bed,152060737,bed,6297564.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23744595,,23744608,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-03-08 20:47:38.082480,70266,4094.5366950000002
2016-02-29 15:21:50.033430,slurm_normal,,main_w2_handler0,2608553,11967777,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5319803,interval,152060737,bed,6200532.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23554570,,23528831,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-29 15:30:47.327952,70266,537.294522
2015-01-07 16:13:39.890823,rodeo_normal,,main_w2_handler0,2166789,8510458,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3048,interval,325884331,bed,710050.rodeo,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18148995,,18149262,,,20256919.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-01-07 16:23:57.403194,2847,617.512371
2016-02-22 21:25:48.027789,slurm_normal,,main_w2_handler0,2608610,11903383,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6366737,interval,341459672,bed,6142313.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23463377,,23461642,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-22 22:27:01.891699,52630,3673.86391
2017-09-28 09:58:55.556628,slurm_normal,,main_w4_handler0,3107494,16958298,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",40936,bed,133345772,bed,11026842.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31459677}]",,"[{'src': 'hda', 'id': 31459660}]",,39751379.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2017-09-28 10:06:13.991672,13067,438.435044
2016-02-29 15:36:51.001983,slurm_normal,,main_w2_handler0,2608553,11967949,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",53201,interval,152060737,bed,6200665.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23554562,,23528831,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-29 15:44:17.124773,70266,446.12279
2016-02-18 20:41:33.613877,slurm_normal,,main_w1_handler0,2597026,11871922,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",93446571,interval,589971292,bed,6112181.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23396047,,23410889,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-18 20:58:47.520617,52630,1033.9067400000001
2016-04-07 22:00:14.708808,slurm_normal,,main_w1_handler0,2661605,12376372,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",161349,bed,349645648,bed,6573959.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24196801,,24196792,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-07 22:31:21.022514,70266,1866.3137060000001
2016-04-08 01:17:51.302157,slurm_normal,,main_w1_handler1,2661605,12377420,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25337,bed,152060737,bed,6575623.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24196802,,24196790,,,28403310.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-08 01:38:42.399048,70266,1251.0968910000001
2016-09-24 16:53:53.871124,slurm_normal,,main_w3_handler1,2507376,13932529,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",845510288,bed,283277970,bed,8155075.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55105c2a0afb5c028'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59be3c7862c7d79ad'}]",,33018742.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-24 17:04:13.612601,1284,619.741477
2016-02-19 18:54:07.479507,slurm_normal,,main_w1_handler0,2604712,11879887,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",354557,interval,1121269905,interval,6119798.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23424932,,23411046,,,28316248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-02-19 19:02:07.983422,52630,480.503915
2015-12-08 23:04:17.357011,slurm_normal,,main_w2_handler1,2487411,11122640,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",687717,interval,1584872074,interval,5388476.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21775140,,22357591,,,26194191.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2015-12-08 23:12:40.134632,70266,502.777621
2017-09-29 11:20:49.654399,slurm_normal,,main_w4_handler0,3107494,16971656,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",40936,bed,133345772,bed,11039276.roundup,slurm,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31459677}]",,"[{'src': 'hda', 'id': 31459660}]",,39751379.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2017-09-29 11:27:26.138480,13067,396.484081
2016-09-01 17:28:40.965144,slurm_normal,,main_w4_handler1,2808161,13764330,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14083,interval,152060737,bed,7985768.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8151bc53c51a22a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7902fbe369ac983'}]",,31887632.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-01 17:53:14.218460,52630,1473.253316
2016-04-01 02:14:55.649071,slurm_normal,,main_w1_handler1,2651741,12306455,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1663354,bed,270404129,interval,6514345.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24075131,,24067326,,,29238289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-04-01 02:44:19.269799,71114,1763.620728
2016-09-09 04:43:41.880688,slurm_normal,,main_w4_handler1,2507376,13812905,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",274395,bed,156904366,bed,8034219.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9753ee3a6614490'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5351656c79cb20f7c'}]",,31234034.0,error,toolshed.g2.bx.psu.edu/repos/devteam/featurecounter/featureCoverage1/2.0.0,2.0.0,,2016-09-09 04:50:15.021042,1284,393.140354
