create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.dbkey,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.reference_source|input_bams_0|input_bam|__identifier__,parameters.regions,parameters.use_strand,parameters.variants_only,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,reference_source|input_bams_1|input_bam,reference_source|input_bams_1|input_bam_filetype,reference_source|input_bams_2|input_bam,reference_source|input_bams_2|input_bam_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-11-18 01:39:38.089368,slurm_normal_16gb,,main_w1_handler1,2509768,10930017,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13452268.0,bam,,,,,5184702.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""1""",0.0,"[{'__index__': 0, 'input_bam': 22042998}]",PhumU1,,cached,,[],"""True""","""True""",,,,,,,,,,26281595.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-18 01:45:59.208861,72942.0,381.11949300000003
2016-02-14 12:13:53.010807,slurm_normal_16gb,,main_w1_handler1,2584062,11820107,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30406649.0,bam,,,,,6069522.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 23334501}]",hg19,,cached,,[],"""False""","""False""",,,,,,,,,,27967571.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-14 17:48:03.984174,77782.0,20050.973367000002
2017-06-07 18:38:49.433932,slurm_normal_dynamic_mem,,main_w3_handler0,3143628,16043892,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10133675.roundup,slurm,,corral-repl,,,1,advanced,guess,true,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""10""","""""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29937417}]}}]",12931,,cached,,[],"""true""","""true""",,,8832642.0,bam,,,,,,38512447.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-06-07 18:44:42.616930,100781.0,353.182998
2016-01-27 04:22:29.493877,slurm_normal_16gb,,main_w1_handler2,2576752,11612230,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30436950.0,bam,,,,,5876922.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23053666}]",hg19,,cached,,[],"""True""","""True""",,,,,,,,,,27707227.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-01-27 04:23:25.453563,77220.0,55.959686000000005
2016-02-13 16:46:11.200770,slurm_normal_16gb,,main_w1_handler1,2598528,11817224,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30516973.0,bam,,,,,6066800.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23330757}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""True""","""True""",,,,,,,,,,27803172.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-13 16:50:08.417098,77527.0,237.216328
2018-02-12 02:56:21.982970,slurm_normal_dynamic_mem,,main_w3_handler1,3425647,18345664,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12430079,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33800466}]}}]",hg19,,cached,,[],"""false""","""false""",,,10026696.0,bam,,,,,,43848323.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-12 05:19:30.944226,121783.0,8588.961256
2018-02-14 06:13:57.566269,slurm_normal_dynamic_mem,,main_w3_handler0,3428566,18379363,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12464345,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33848116}]}}, {'__index__': 1, 'input_bam': {'values': [{'src': 'hda', 'id': 33848117}]}}]",hg19,,cached,,[],"""false""","""false""",,,5825059.0,bam,7163972.0,bam,,,,43597250.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-14 14:25:25.984882,121077.0,29488.418613
2016-02-13 12:58:00.544241,slurm_normal_16gb,,main_w1_handler1,2586894,11816504,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33880477.0,bam,,,,,6066091.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 23329778}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""True""","""True""",,,,,,,,,,27940561.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-13 12:59:40.261568,51930.0,99.71732700000001
2017-10-23 01:16:37.270015,slurm_normal_dynamic_mem,,main_w3_handler0,3295115,17170673,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11230681,slurm,,corral-repl,,,1,advanced,guess,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 31803982}]}}]",hg38,,cached,,[],"""false""","""false""",,,13477668.0,bam,,,,,,41440167.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-10-23 01:21:27.906158,111535.0,290.636143
2016-02-13 10:24:42.846858,slurm_normal_16gb,,main_w2_handler0,2598548,11816192,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29781096.0,bam,,,,,6065833.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23329407}]",hg19,,cached,,[],"""True""","""True""",,,,,,,,,,27966049.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-13 10:28:00.328125,77779.0,197.481267
2018-01-16 23:35:07.709272,slurm_normal_dynamic_mem,,main_w4_handler0,2752054,18054170,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12131808,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33340570}]}}]",hg_g1k_v37,,cached,,[],"""true""","""false""",,,187370.0,bam,,,,,,43229169.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-01-16 23:37:10.948111,58857.0,123.23883900000001
2017-10-05 17:04:38.950885,slurm_normal_dynamic_mem,,main_w3_handler1,3262161,17032818,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11089426.roundup,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 31572790}]}}]",mm10,,cached,,[],"""false""","""false""",,,81439.0,bam,,,,,,40732627.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-10-05 17:21:42.391232,112045.0,1023.4403470000001
2015-11-03 04:51:12.536820,slurm_normal_16gb,,main_w2_handler1,2186621,10803185,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",82915811.0,bam,,,,,5058628.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""20""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21850585}]",hg_g1k_v37,,cached,,[],"""True""","""False""",,,,,,,,,,24912719.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-03 05:02:56.351383,58857.0,703.814563
2017-04-12 10:09:14.092908,slurm_normal_dynamic_mem,,main_w3_handler0,3035161,15564048,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9687657.roundup,slurm,,corral-repl,,,1,advanced,guess,false,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29158479}]}}]",hg_g1k_v37,,cached,,[],"""true""","""false""",,,24679349.0,bam,,,,,,37113126.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-12 10:46:56.952585,97958.0,2262.859677
2017-02-24 22:43:16.189092,slurm_normal_dynamic_mem,,main_w3_handler0,2909129,15138330,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9291606.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28509405}]}}]",hg19,,cached,,[],"""false""","""false""",,,1268639.0,bam,,,,,,36274513.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-02-24 23:02:09.235375,95816.0,1133.0462830000001
2018-02-10 22:49:45.272990,slurm_normal_dynamic_mem,,main_w4_handler1,3419989,18339410,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12423787,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33788617}]}}]",12931,,cached,,[],"""false""","""false""",,,10217823.0,bam,,,,,,43496646.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-11 01:17:55.060758,120803.0,8889.787768
2017-05-08 03:59:07.798220,slurm_normal_dynamic_mem,,main_w4_handler1,3101883,15776148,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9882740.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29511706}]}}]",hg19,,cached,,[],"""false""","""false""",,,10174220.0,bam,,,,,,37818747.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-05-08 06:10:29.746061,89027.0,7881.947841
2018-02-01 19:16:13.090759,slurm_normal_dynamic_mem,,main_w3_handler1,2672994,18227259,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12307592,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33617148}]}}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""false""","""false""",,,190481601.0,bam,,,,,,43529929.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-01 19:25:08.138616,82647.0,535.047857
2018-03-08 17:49:57.084169,slurm_normal_dynamic_mem,,main_w3_handler1,3457214,18661057,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12757121,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34302427}]}}]",hg19,,cached,,[],"""false""","""false""",,,10173711.0,bam,,,,,,44483321.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-03-08 22:34:23.444654,122358.0,17066.360485
2017-11-29 05:22:08.784818,slurm_normal_dynamic_mem,,main_w3_handler1,3331066,17629828,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11690334,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32520181}]}}]",hg19,,cached,,[],"""false""","""false""",,,11639023.0,bam,,,,,,42094663.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-11-29 08:43:47.226351,116574.0,12098.441533000001
2015-10-22 19:22:34.082793,slurm_normal_16gb,,main_w2_handler1,2475611,10691528,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33538191.0,bam,,,,,4954165.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""20""","""""","""10""","""2""",1.0,"[{'__index__': 0, 'input_bam': 21585507}]",21585484,,history,,[],"""False""","""False""",3157608038.0,fasta,,,,,,,,25595189.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-10-22 19:35:03.584440,70832.0,749.501647
2017-12-17 22:11:33.808526,slurm_normal_dynamic_mem,,main_w3_handler0,3368570,17832645,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11905965,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32975973}]}}]",hg19,,cached,,[],"""false""","""false""",,,10272023.0,bam,,,,,,42547195.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-12-18 00:23:39.465978,117353.0,7925.657452
2017-12-13 18:26:45.016811,slurm_normal_dynamic_mem,,main_w3_handler1,3352661,17799643,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11868997,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32918436}]}}]",hg19,,cached,,[],"""false""","""false""",,,8340699.0,bam,,,,,,42594298.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-12-14 00:02:19.260997,117956.0,20134.244186
2017-04-05 16:35:26.079214,slurm_normal_dynamic_mem,,main_w4_handler0,3060582,15496433,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9623851.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29085606}]}}]",hg38,,cached,,[],"""true""","""true""",,,8521733.0,bam,,,,,,37049035.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-05 16:37:47.981685,95346.0,141.90247100000002
2016-02-08 20:22:32.754223,slurm_normal_16gb,,main_w1_handler2,2186621,11752862,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",48607090.0,bam,,,,,6008323.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""1""","""2""",0.0,"[{'__index__': 0, 'input_bam': 23244147}]",hg_g1k_v37,,cached,,[],"""True""","""False""",,,,,,,,,,28210780.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-08 20:36:07.873441,58857.0,815.119218
2017-10-24 15:37:47.109075,slurm_normal_dynamic_mem,,main_w3_handler0,3296431,17198992,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11258213,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 31824575}]}}, {'__index__': 1, 'input_bam': {'values': [{'src': 'hda', 'id': 31827893}]}}, {'__index__': 2, 'input_bam': {'values': [{'src': 'hda', 'id': 31821857}]}}]",hg19,,cached,,[],"""false""","""false""",,,10173724.0,bam,10135619.0,bam,13463828.0,bam,,41318368.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-10-24 23:22:22.397769,113731.0,27875.288694000003
2015-11-03 03:40:27.687245,slurm_normal_16gb,,main_w1_handler0,2186621,10802969,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",78962356.0,bam,,,,,5058300.roundup,slurm,,corral-repl,,,1,advanced,uint16,False,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21850699}]",hg_g1k_v37,,cached,,[],"""True""","""False""",,,,,,,,,,24912719.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-03 03:50:40.635635,58857.0,612.94839
2016-02-12 11:59:16.007136,slurm_normal_16gb,,main_w1_handler0,2582150,11804545,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30409318.0,bam,,,,,6055175.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23314847}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""True""","""True""",,,,,,,,,,28325273.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-12 12:04:13.009908,78423.0,297.002772
2017-03-22 03:26:39.917957,slurm_normal_dynamic_mem,,main_w4_handler0,3031502,15360921,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9499966.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28869372}]}}]",12931,,cached,,[],"""false""","""false""",,,2728677.0,bam,,,,,,36651515.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-03-22 03:42:31.352102,85864.0,951.4341450000001
2015-11-21 11:35:22.274307,slurm_normal_16gb,,main_w2_handler0,2514850,10976561,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21063599.0,bam,,,,,5238017.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 22111994}]",hg19,,cached,,[],"""False""","""False""",,,,,,,,,,26291042.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-21 15:39:25.501242,73521.0,14643.226935
2015-11-01 18:15:21.387010,slurm_normal_16gb,,main_w2_handler1,2491964,10788493,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11064201.0,bam,,,,,5044256.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21834002}]",hg19,,cached,,[],"""False""","""False""",,,,,,,,,,26015328.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-01 18:49:36.987061,53650.0,2055.6000510000003
2018-01-21 04:31:04.822519,slurm_normal_dynamic_mem,,main_w4_handler1,2691788,18098887,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12178796,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33414265}]}}, {'__index__': 1, 'input_bam': {'values': [{'src': 'hda', 'id': 33414267}]}}]",hg19,,cached,,[],"""false""","""false""",,,124884.0,bam,155660.0,bam,,,,43328320.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-01-21 04:34:45.058528,83698.0,220.23600900000002
2018-03-08 17:49:57.645668,slurm_normal_dynamic_mem,,main_w3_handler1,3457214,18661058,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12757146,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34302430}]}}]",hg19,,cached,,[],"""false""","""false""",,,13463835.0,bam,,,,,,44483321.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-03-08 22:51:53.217691,122358.0,18115.572023
2017-04-04 07:07:27.302072,slurm_normal_dynamic_mem,,main_w4_handler1,2990019,15479587,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9608151.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29057331}]}}]",hg_g1k_v37,,cached,,[],"""false""","""false""",,,22794921.0,bam,,,,,,37091665.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-04 07:09:49.966917,18927.0,142.664845
2017-03-23 20:32:31.735341,slurm_normal_dynamic_mem,,main_w3_handler1,3043239,15380162,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9518432.roundup,slurm,,corral-repl,,"""c64c21c6100711e7b6a1005056a52a46""",0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28900535}]}}]",hg19,,cached,,[],"""false""","""false""",,,3163384.0,bam,,,,,,,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-03-24 01:21:29.681476,102253.0,17337.946135000002
2017-11-30 10:14:05.671711,slurm_normal_dynamic_mem,,main_w3_handler0,3346065,17648139,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11707292,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32639553}]}}]",hg19,,cached,,[],"""false""","""false""",,,10173706.0,bam,,,,,,42346473.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-11-30 13:47:28.424454,116574.0,12802.752743000001
2017-08-01 01:00:20.417627,slurm_normal_dynamic_mem,,main_w4_handler0,3029266,16474308,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10542527.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""2""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 30698489}]}}]",hg19,,cached,,[],"""false""","""false""",,,8605202.0,bam,,,,,,39074001.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-08-01 02:53:15.022568,101926.0,6774.6049410000005
