create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_database,input_database_filetype,input_motifs,input_motifs_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta_type.__current_case__,parameters.fasta_type.fasta_type_selector,parameters.fasta_type.input_database,parameters.fasta_type.input_database.values,parameters.input_motifs.values,parameters.non_commercial_use,parameters.options_type.__current_case__,parameters.options_type.options_type_selector,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-22 11:37:00.751672,slurm_normal,,main_w3_handler1,3244929,18117652,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3273481150.0,fasta,23777,memexml,12197325,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 33390515}]","[{'src': 'hda', 'id': 33439170}]","""true""",0,basic,,41548783,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-01-22 20:45:43.793702,79460.0,32923.042030000004
2017-12-19 02:21:06.870370,slurm_normal,,main_w3_handler0,3169615,17843067,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1398460.0,fasta,217283,memexml,11917429,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32902784}]","[{'src': 'hda', 'id': 32904875}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-19 02:22:50.916535,107574.0,104.046165
2017-12-14 07:21:53.742096,slurm_normal,,main_w4_handler1,3169615,17804100,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1384264.0,fasta,217283,memexml,11873792,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32902788}]","[{'src': 'hda', 'id': 32904875}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 07:23:55.096887,107574.0,121.354791
2017-12-14 07:08:25.482555,slurm_normal,,main_w4_handler0,3169615,17804039,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2782724.0,fasta,309589,memexml,11873741,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32904895}]","[{'src': 'hda', 'id': 32904872}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 07:11:14.685116,107574.0,169.202561
2017-12-19 02:43:10.558114,slurm_normal,,main_w4_handler1,3169615,17843146,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19684330.0,fasta,217283,memexml,11917520,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931331}]","[{'src': 'hda', 'id': 32904875}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-19 03:04:47.465640,107574.0,1296.9075260000002
2018-01-23 13:03:37.904066,slurm_normal,,main_w3_handler1,3402128,18132053,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,25750,memexml,12211888,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,cached,hg38,,"[{'src': 'hda', 'id': 33460530}]","""true""",0,basic,,43373670,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-01-23 23:03:48.706879,120440.0,36010.802813
2017-12-18 12:52:43.151497,slurm_normal,,main_w4_handler1,3169615,17837140,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21228273.0,fasta,217283,memexml,11911085,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931325}]","[{'src': 'hda', 'id': 32904875}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-18 13:14:57.548935,107574.0,1334.3974380000002
2017-12-18 01:53:47.801094,slurm_normal,,main_w4_handler1,3169615,17833400,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21151376.0,fasta,130150,memexml,11906843,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931333}]","[{'src': 'hda', 'id': 32931348}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-18 02:08:32.478433,107574.0,884.6773390000001
2017-12-14 14:05:39.931694,slurm_normal,,main_w4_handler1,3169615,17806941,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21228273.0,fasta,311545,memexml,11876646,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931325}]","[{'src': 'hda', 'id': 32930375}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 14:43:54.234965,107574.0,2294.303271
2017-12-14 14:05:40.702920,slurm_normal,,main_w4_handler0,3169615,17806943,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21151376.0,fasta,311545,memexml,11876650,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32931333}]","[{'src': 'hda', 'id': 32930375}]","""true""",0,basic,,42636940,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-14 14:45:34.372904,107574.0,2393.669984
2017-12-13 13:42:14.016505,slurm_normal,,main_w3_handler1,3293370,17796812,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2782724.0,fasta,130150,memexml,11866018,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 32877947}]","[{'src': 'hda', 'id': 32901999}]","""true""",0,basic,,41410288,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-12-13 13:43:58.640896,,104.624391
