create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-17 11:48:00.361703,slurm_normal,,main_w3_handler0,2978821,15323662,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9464474.roundup,slurm,,213096857,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],Enhancer stop,25.0,7.5,black,false,,Enhancer,,,yes,descend,mean,Enhancer start,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28803239}]",1,200,png,false,false,yes,,35071494.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-17 11:52:22.890255,97395,262.528552
2016-11-08 05:21:58.303493,slurm_normal,,main_w4_handler1,2860300,14279837,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8488493.roundup,slurm,,21043085,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cacbecdd9bc95e3d'}]",1,200,svg,false,false,yes,,33813806.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:42:04.144097,73080,1205.840604
2016-12-13 16:35:06.524020,slurm_normal,,main_w4_handler0,2897661,14566681,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8745734.roundup,slurm,,73651598,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27545620}]",1,200,png,false,false,yes,,34147867.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-13 16:41:21.439238,88412,374.91521800000004
2016-11-08 05:49:04.269283,slurm_normal,,main_w4_handler0,2860300,14279992,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8488615.roundup,slurm,,21043085,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cacbecdd9bc95e3d'}]",1,200,svg,false,false,yes,,33813806.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 06:04:23.402286,73080,919.133003
2017-01-07 13:32:12.822921,slurm_normal,,main_w4_handler0,2762924,14708710,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8878192.roundup,slurm,,20582265,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,1,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,2,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 27841315}]",0,,,,,no,,34276193.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-07 13:47:20.142461,87213,907.3195400000001
2017-01-17 14:19:58.712264,slurm_normal,,main_w4_handler0,2818927,14788602,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8951150.roundup,slurm,,1078930,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,1,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27890685}]",0,,,,,no,,34652384.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-17 14:24:50.488507,50137,291.776243
2017-01-11 13:23:49.160897,slurm_normal,,main_w4_handler1,2818927,14739973,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8904909.roundup,slurm,,25991450,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27867374}]",1,200,png,false,false,yes,,34652384.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-11 13:28:22.155340,50137,272.994443
2017-01-17 14:15:10.930522,slurm_normal,,main_w4_handler1,2818927,14788579,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8951097.roundup,slurm,,1078930,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,10,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27890685}]",0,,,,,no,,34652384.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-17 14:19:09.953742,50137,239.02322
2017-02-06 16:59:20.739115,slurm_normal,,main_w4_handler0,605821,14962215,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9119890.roundup,slurm,,356635307,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27684263}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-06 17:05:24.378598,12956,363.63948300000004
2017-01-12 11:21:45.018633,slurm_normal,,main_w4_handler1,2818927,14747829,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8912197.roundup,slurm,,849322,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,5,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27890690}]",1,200,png,false,false,yes,,34652384.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-12 11:28:39.651309,50137,414.632676
2016-12-02 16:06:47.089742,slurm_normal,,main_w4_handler1,605821,14474299,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8670392.roundup,slurm,,289058994,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27476808}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-03 06:40:03.879321,12956,52396.789579000004
2017-02-14 10:40:59.203717,slurm_normal,,main_w4_handler0,605821,15032191,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9188747.roundup,slurm,,187608709,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,50.0,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28327948}]",1,200,png,false,false,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-14 11:11:40.872019,12956,1841.668302
2017-02-28 20:51:36.733869,slurm_normal,,main_w4_handler0,3013412,15171225,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9322162.roundup,slurm,,168713527,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['bwr'],+5000,25.0,7.5,black,false,,0,,GSE49404_hNPC_Sox2_peaks_ext.bed GSE69479_hESC_Sox2_peaks_ext.bed GSE69479_hNPC_Sox2_peaks_ext.bed GSE21916_hESC_Oct4.subset.bam GSE24447_hESC_H3K27ac.subset.bam GSE24447_hESC_H3K27me3.subset.bam GSE24447_hESC_H3K4me1.subset.bam GSE24447_hESC_H3K4me3.subset.bam GSE24447_hNPC_H3K27ac.subset.bam GSE24447_hNPC_H3K27me3.subset.bam GSE24447_hNPC_H3K4me1.subset.bam GSE24447_hNPC_H3K4me3.subset.bam GSE49404_hNPC_Sox2.subset.bam GSE62193_hESC_H3K27ac.subset.bam GSE62193_hESC_H3K4me3.subset.bam GSE62193_hNPC_H3K27ac.subset.bam GSE62193_hNPC_H3K4me3.subset.bam GSE69479_hESC_Sox2.subset.bam GSE69479_hNPC_Sox2.subset.bam GSE69646_hESC_H3K27ac.subset.bam GSE69646_hESC_Oct4.subset.bam 20160124_Pax6_treat_pileup_corrected4.bdg,yes,descend,mean,-5000,0.0,0.0,kmeans,10,,no,"plot, heatmap and colorbar",Distance from Sox2-Oct4 peak,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28557635}]",1,200,png,false,false,yes,,36304356.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-28 20:58:46.522687,42925,429.78881800000005
2017-01-26 13:38:42.819987,slurm_normal,,main_w3_handler1,2964376,14877671,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9037194.roundup,slurm,,15500664,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,10,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28089265}]",0,,,,,no,,35522097.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-26 13:50:14.709646,98524,691.889659
2016-12-21 18:54:37.869906,slurm_normal,,main_w4_handler1,605821,14627151,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8803659.roundup,slurm,,356635307,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27684263}]",1,200,png,false,false,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-21 18:59:35.440978,12956,297.571072
2017-03-16 20:37:19.304594,slurm_normal,,main_w3_handler1,3032362,15317200,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9458469.roundup,slurm,,168491668,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28791072}]",0,,,,,no,,35594303.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-16 20:47:49.596799,97395,630.2922050000001
2017-01-31 09:05:21.948445,slurm_normal,,main_w4_handler0,2965035,14913018,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9068913.roundup,slurm,,794734,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Spectral'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,6,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28149697}]",0,,,,,no,,35709601.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-31 09:27:21.137552,99154,1319.1891070000001
2017-02-14 07:00:58.459667,slurm_normal,,main_w4_handler1,605821,15030117,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9186526.roundup,slurm,,187608709,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,8,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,50.0,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28327948}]",1,200,png,true,true,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-14 07:16:08.822661,12956,910.3629940000001
2017-01-31 08:59:40.588733,slurm_normal,,main_w3_handler1,2965035,14912970,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9068882.roundup,slurm,,794734,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['Spectral'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28149697}]",1,200,svg,false,false,yes,,35709601.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-31 09:12:42.041616,99154,781.452883
2017-03-07 12:02:38.509672,slurm_normal,,main_w4_handler1,2931109,15229128,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9377136.roundup,slurm,,47465592,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28638327}]",1,200,png,false,false,yes,,36385848.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-07 12:10:45.074485,96941,486.564813
2017-03-11 02:35:46.656585,slurm_normal,,main_w4_handler1,3023341,15268265,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9414126.roundup,slurm,,100781364,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28704451}]",0,,,,,no,,36503736.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-11 02:40:16.857628,101618,270.201043
2017-01-10 16:43:13.452408,slurm_normal,,main_w3_handler0,2860547,14728770,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8896683.roundup,slurm,,37995854,deeptools_compute_matrix_archive,corral-repl,,"""0d7af0dcd27211e6ad88005056a51846""",0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27874674}]",0,,,,,no,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-10 19:48:05.578788,92519,11092.126380000002
2016-11-12 20:39:51.415636,slurm_normal,,main_w3_handler1,2881289,14326069,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8533661.roundup,slurm,,137849066,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a18cd609f2569f51'}]",0,,,,,no,,33294469.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-12 20:44:33.401347,91117,281.98571100000004
2016-12-01 09:26:28.712623,slurm_normal,,main_w4_handler1,605821,14459631,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8653904.roundup,slurm,,29425224,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27447440}]",0,,,,,no,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-12-01 09:38:50.880773,12956,742.1681500000001
2017-02-14 07:00:17.601341,slurm_normal,,main_w3_handler1,605821,15030109,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9186513.roundup,slurm,,187608709,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,8,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,50.0,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28327948}]",1,200,png,false,false,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-14 07:12:30.331643,12956,732.730302
2017-02-17 16:44:02.955997,slurm_normal,,main_w4_handler0,605821,15068744,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9223959.roundup,slurm,,63997911,deeptools_compute_matrix_archive,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28386937}]",1,200,pdf,false,true,yes,,34508217.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-02-17 17:32:37.172190,12956,2914.216193
