chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB19,inputB19_filetype,inputB1_filetype,inputB2,inputB20,inputB20_filetype,inputB21,inputB21_filetype,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.inputB.values,parameters.split,parameters.strandedness,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-14 00:52:16.166424,slurm_normal,,main_w4_handler0,2991567,15028205,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",28106857,bed,5734295275,5734295275,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9184487.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28332544}]","[{'src': 'hda', 'id': 28329591}]","""false""","""false""",,35944196,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-02-14 00:52:53.382360,99814.0,37.215936
,,2017-03-13 17:49:20.135622,slurm_normal,,main_w3_handler1,2951117,15284004,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",167660,bed,906586943,906586943,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9428046.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","""false""","[{'src': 'hda', 'id': 28738108}]","[{'src': 'hda', 'id': 28096415}]","""false""","""false""",,35280771,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-13 17:49:59.822674,44999.0,39.687052
,,2017-01-31 01:00:29.305775,reserved,,main_w3_handler0,2975263,14910748,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",634224,bed,577850504,577850504,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9066724.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 28146265}]","[{'src': 'hda', 'id': 28145024}]","""true""","""true""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-31 01:01:05.395877,5254.0,36.090102
,,2017-03-13 17:42:44.607548,slurm_normal,,main_w3_handler0,2951117,15283956,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",167660,bed,906586943,906586943,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9428006.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","""false""","[{'src': 'hda', 'id': 28738108}]","[{'src': 'hda', 'id': 28096415}]","""false""","""false""",,35280771,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-13 17:43:36.875091,44999.0,52.267543
,,2017-01-31 01:01:15.844917,reserved,,main_w3_handler1,2975263,14910752,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",634224,bed,577850504,577850504,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9066727.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 28146265}]","[{'src': 'hda', 'id': 28145024}]","""false""","""false""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-31 01:01:52.450999,5254.0,36.606082
,,2016-10-10 18:18:15.203515,slurm_normal,,main_w3_handler1,2849310,14047146,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4466875,bed,449535122,449535122,391743069.0,bed,380495934.0,bed,427407424.0,bed,391653463.0,bed,460118513.0,bed,440655008.0,bed,408542940.0,bed,,,,,,,bed,391404693.0,,,,,bed,380137454.0,bed,426396489.0,bed,391536863.0,bed,459654035.0,bed,440230938.0,bed,408250288.0,bed,449870638.0,bed,bed,8264854.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/ce6.len""","""false""","""ce6""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c06dc534bf4b0f63'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5be73cad5890a42'}, {'src': 'hda', 'id': 'bbd44e69cb8906b537abc415b094b103'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d05d1a581efae3d1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a194e2829aae1473'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53f10899681bd0b9f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b511fbc73217e09c70'}, {'src': 'hda', 'id': 'bbd44e69cb8906b524d126248f5112fc'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54494426ea445af14'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d6df43e356570a1f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b569f1dc6268a41c0f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58e9e833165d551db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b562b629cdf1923e24'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52bd7408ae5f3e7b7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5577ddc2ed58fc346'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f4056f83db033ae6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59182a336af0aeb5a'}]","""false""","""false""",,31532568,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-10 18:36:01.465036,86868.0,1066.2615210000001
,,2017-01-31 01:02:10.624825,reserved,,main_w4_handler0,2975263,14910754,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",634224,bed,583025008,583025008,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9066756.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 28146265}]","[{'src': 'hda', 'id': 28146656}]","""true""","""true""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-31 01:09:14.450705,5254.0,423.82588000000004
,,2017-01-17 17:24:31.532180,reserved,,main_w3_handler1,2959011,14790817,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9441155,bed,3870348660,3870348660,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8953592.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27964777}]","[{'src': 'hda', 'id': 27964684}]","""false""","""false""",,34652796,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-17 17:41:48.817073,5254.0,1037.284893
,,2017-03-21 07:49:06.612226,slurm_normal,,main_w3_handler1,3037277,15350665,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",107137,bed,251323920,251323920,,,,,,,,,,,,,,,,,,,,,bam,279070051.0,,,,,bam,280266392.0,bam,167954723.0,bam,266641002.0,bam,192548075.0,bam,270415990.0,bam,254045430.0,bam,,,bam,9490056.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28831650}]","[{'src': 'hda', 'id': 28852589}, {'src': 'hda', 'id': 28852628}, {'src': 'hda', 'id': 28852675}, {'src': 'hda', 'id': 28852737}, {'src': 'hda', 'id': 28852767}, {'src': 'hda', 'id': 28852801}, {'src': 'hda', 'id': 28852888}, {'src': 'hda', 'id': 28852936}]","""false""","""false""",,36717230,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-21 07:49:40.529887,55954.0,33.917661
,,2017-02-23 07:52:06.841148,slurm_normal,,main_w4_handler1,2917373,15115795,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",344541,bed,1248483214,1248483214,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9270277.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28454501}]","[{'src': 'hda', 'id': 28475145}]","""false""","""false""",,34822209,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-02-23 07:52:45.038356,81867.0,38.197208
,,2017-03-25 07:08:31.227461,slurm_normal,,main_w3_handler1,2917373,15393549,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",332408,bed,338780378,338780378,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9529327.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28622712}]","[{'src': 'hda', 'id': 28873893}]","""true""","""false""",,36481463,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-25 07:09:15.552266,81867.0,44.324805000000005
,,2017-01-25 11:19:01.500722,slurm_normal,,main_w3_handler0,2945040,14865238,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29488107680,bam,29675076956,29675076956,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9024719.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 27908403}]","[{'src': 'hda', 'id': 27919907}]","""false""","""false""",,35582795,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-25 11:19:37.558306,88039.0,36.057584000000006
,,2017-03-23 18:42:23.993551,slurm_normal,,main_w3_handler1,2951117,15379040,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",222386,bed,964750473,964750473,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9516663.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""true""","""dm3""","""false""","[{'src': 'hda', 'id': 28898729}]","[{'src': 'hda', 'id': 28096432}]","""false""","""false""",,35280771,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-23 18:42:58.629202,44999.0,34.635651
,,2017-02-21 15:36:38.320974,slurm_normal,,main_w3_handler0,2993377,15096232,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",57664898,gtf,374088984,374088984,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9251191.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","""false""","[{'src': 'hda', 'id': 28443130}]","[{'src': 'hda', 'id': 28430790}]","""false""","""false""",,36171661,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-02-21 16:07:13.427265,99994.0,1835.106291
,,2016-10-08 20:49:05.032456,slurm_normal,,main_w3_handler1,2847781,14037013,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",188464,bed,14108541,14108541,29249529.0,bed,138871724.0,bed,8602157.0,bed,128280259.0,bed,3725853.0,bed,4224865.0,bed,9838318.0,bed,11196341.0,bed,1080524.0,bed,28602336.0,bed,bed,11186793.0,14277037.0,bed,,,bed,35770086.0,bed,19317581.0,bed,31921456.0,bed,29428896.0,bed,152060737.0,bed,26836370.0,bed,45201304.0,bed,bed,8254417.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7149a771da5d3e1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc90d06f6f166fa7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b565cda5f9c59df652'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5384005c935026946'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56b6bf898ba62a107'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c787eaecc97281a6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54e1765dc31e6dbac'}, {'src': 'hda', 'id': 'bbd44e69cb8906b593bf2ae06748d98e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c20aa2e952799af1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ece409bcde2b8567'}, {'src': 'hda', 'id': 'bbd44e69cb8906b595b70db029dc2412'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fb0a0ccd98e61a94'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5edbb9f40c5e0843c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53966b0c106c06526'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ff58227150ccd726'}, {'src': 'hda', 'id': 'bbd44e69cb8906b527d311fa76caa2a4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e6f3ca5026de017b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5eb4cf831ee8c4fed'}, {'src': 'hda', 'id': 'bbd44e69cb8906b506ad035491020aac'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fd639611114477a8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5db2023839b478f46'}]","""false""","""false""",,32712034,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-10-08 20:50:30.254884,70266.0,85.22242800000001
,,2017-03-25 07:07:12.313335,slurm_normal,,main_w3_handler1,2917373,15393548,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",332408,bed,338780378,338780378,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9529326.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28622712}]","[{'src': 'hda', 'id': 28873893}]","""true""","""false""",,36481463,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-25 07:07:55.774443,81867.0,43.461108
,,2016-11-23 07:29:18.045517,slurm_normal,,main_w4_handler0,2848881,14411808,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",48356556,bed,5863710420,5863710420,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8616708.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 27378139}]","[{'src': 'hda', 'id': 27349686}]","""false""","""false""",,34384093,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-11-23 07:29:52.397613,61799.0,34.352096
,,2016-12-07 13:01:48.769606,slurm_normal,,main_w3_handler0,2574484,14507142,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",24635,bed,206746629,206746629,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8688611.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 23005339}]","[{'src': 'hda', 'id': 27526973}]","""false""","""false""",,34038690,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-12-07 13:02:30.548376,41316.0,41.77877
,,2016-06-20 12:21:18.659549,slurm_normal,,main_w1_handler0,2637433,13209882,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1456941,gtf,1134758645,1134758645,,,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,bed,7394420.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""true""","""sacCer3""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59233fb7fafcc525e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bef63b5704bfd531'}]","""false""","""true""",,30009140,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2016-06-20 12:22:49.542589,66211.0,90.88304000000001
,,2017-01-04 07:49:03.239068,slurm_normal,,main_w4_handler0,2911214,14686676,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1107,bed,510260939,510260939,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,8856799.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","[{'src': 'hda', 'id': 27807514}]","[{'src': 'hda', 'id': 27797269}]","""false""","""false""",,33756292,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-01-04 07:49:40.966238,75878.0,37.72717
,,2017-03-25 07:01:34.109585,slurm_normal,,main_w4_handler1,2917373,15393539,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",332408,bed,338780378,338780378,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,bam,9529313.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","[{'src': 'hda', 'id': 28622712}]","[{'src': 'hda', 'id': 28873893}]","""true""","""false""",,36481463,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.24.1,2.24.1,,2017-03-25 07:02:09.797344,81867.0,35.687759
