chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.allowOrphans,parameters.biasCorrect,parameters.chromInfo,parameters.dbkey,parameters.fldMean,parameters.fldSD,parameters.geneMap,parameters.geneMap.values,parameters.input_singles|__identifier__,parameters.maxFragLen,parameters.maxReadOcc,parameters.noEffectiveLengthCorrection,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerSize,parameters.refTranscriptSource.ownFile,parameters.refTranscriptSource.ownFile.values,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,parameters.txpAggregationKey,parameters.unsmoothedFLD,parameters.useVBOpt,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-15 15:31:20.428471,slurm_normal,,1530327528.0,gff3,main_w4_handler1,3106301,15839575,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2259873630.0,fastqsanger,9940515.roundup,slurm,,corral-repl,46906937,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","""200""","""80""",,"[{'src': 'hda', 'id': 29583497}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29603764}]",0,,,,,,"[{'src': 'hda', 'id': 29555576}]",,single,U,"""gene_id""","""false""","""false""",,37862487,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-05-15 15:36:27.480394,105593.0,307.05192300000004
,,2016-12-31 06:52:09.577243,slurm_normal,,752162770.0,gtf,main_w4_handler1,2941867,14669311,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,11364479378.0,fastqsanger,8841298.roundup,slurm,,corral-repl,224656812,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",,"[{'src': 'hda', 'id': 27779817}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27780116}]",0,,,,,,"[{'src': 'hda', 'id': 27771147}]",,single,U,"""gene_id""","""false""","""false""",,35112450,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-12-31 07:41:24.667033,68538.0,2955.08979
,,2017-09-21 15:34:44.266373,slurm_normal,,,,main_w4_handler0,3217414,16890498,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1005698273.0,fastqsanger,10958510.roundup,slurm,,corral-repl,3290776768,fasta,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31042040}]",0,,,,,,"[{'src': 'hda', 'id': 31042108}]",,single,U,"""gene_id""","""false""","""false""",,39874217,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-21 15:59:58.075030,109973.0,1513.808657
,,2017-09-12 20:07:18.050200,slurm_normal,,,,main_w3_handler0,3194506,16798638,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,7335953678.0,fastq,10867503.roundup,slurm,,corral-repl,566359360,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31200716}]",0,,,,,,"[{'src': 'hda', 'id': 31184477}]",,single,U,"""gene_id""","""false""","""false""",,40438690,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-12 20:18:01.317162,108729.0,643.266962
,,2016-01-04 03:23:17.396581,slurm_normal,,867699172.0,gtf,main_w1_handler0,1871712,11368666,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2941225246.0,fastq,5641127.roundup,slurm,,corral-repl,2712085157,fasta,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",22698937,,,"""1000""","""200""","""False""",history,1,21,20405333.0,,0,,,,,19943178.0,,,single,U,"""gene_id""","""False""","""False""",,27158917,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-04 03:28:05.713483,47785.0,288.316902
,,2016-07-11 18:23:38.469029,slurm_normal,,,,main_w1_handler1,2756032,13377081,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6549498731.0,fastq,6663206372.0,fastq,,,7588085.roundup,slurm,,corral-repl,78378799,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""1""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539e1f9412dbb9ca5'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524ea8aa7621eed7b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557e39180a4852a09'}]",,,I,paired,U,"""gene_id""","""false""","""true""",,31273972,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-07-11 18:30:39.728738,29285.0,421.25970900000004
,,2017-05-09 01:40:28.932904,slurm_normal,,,,main_w3_handler0,2833890,15785796,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4652570080.0,fastq,9891978.roundup,slurm,,corral-repl,314064661,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""190""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29523511}]",0,,,,,,"[{'src': 'hda', 'id': 29523553}]",,single,U,"""gene_id""","""false""","""false""",,36371074,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-05-09 01:45:19.583949,81129.0,290.651045
,,2016-09-06 13:15:02.788519,slurm_normal,,234804363.0,gtf,main_w4_handler0,2756935,13787865,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,8290487985.0,fastqsanger,8008546.roundup,slurm,,corral-repl,2451403139,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594dfa6321ca26c32'}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57304a956b49d53e2'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5878b3be8f5cd42ba'}]",,single,SF,"""gene_id""","""false""","""false""",,31473106,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-09-06 13:20:47.743680,70865.0,344.95516100000003
,,2017-08-09 17:34:04.177142,slurm_normal,,2805.0,tabular,main_w4_handler1,2550074,16542886,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16399700008.0,fastqsanger,10613350.roundup,slurm,,corral-repl,320240654,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30801211}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30738761}]",0,,,,,,"[{'src': 'hda', 'id': 30739870}]",,single,U,"""gene_id""","""false""","""false""",,39677296,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-09 17:43:45.227852,75575.0,581.05071
,,2017-07-14 14:54:11.153766,slurm_normal,,,,main_w3_handler0,2789917,16345875,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1015852.0,fastqsanger,10411405.roundup,slurm,,corral-repl,352860098,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30471821}]",0,,,,,,"[{'src': 'hda', 'id': 30493772}]",,single,U,"""gene_id""","""false""","""false""",,38547021,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-07-14 14:59:57.719399,87650.0,346.56563300000005
,,2016-07-06 13:09:05.144695,slurm_normal,,,,main_w1_handler1,2756032,13343877,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6549498731.0,fastq,6663206372.0,fastq,,,7552853.roundup,slurm,,corral-repl,78378799,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""1""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539e1f9412dbb9ca5'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524ea8aa7621eed7b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557e39180a4852a09'}]",,,I,paired,U,"""gene_id""","""false""","""true""",,30730493,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-07-06 13:18:44.682445,29285.0,579.5377500000001
,,2017-08-11 22:34:36.565917,slurm_normal,,315356647.0,tabular,main_w3_handler1,2550074,16563824,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16399700008.0,fastqsanger,10635223.roundup,slurm,,corral-repl,320231109,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30846198}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30846131}]",0,,,,,,"[{'src': 'hda', 'id': 30739870}]",,single,U,"""gene_id""","""false""","""false""",,39677296,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-11 22:39:46.454975,75575.0,309.88905800000003
,,2017-05-14 02:17:12.026862,slurm_normal,,,,main_w4_handler0,3107361,15832888,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13006238101.0,fastqsanger,13006238101.0,fastqsanger,,,9934391.roundup,slurm,,corral-repl,93172727,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""30""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29569412}]",1,,"[{'src': 'hda', 'id': 29569684}]",,"[{'src': 'hda', 'id': 29569685}]",,,I,paired,U,"""gene_id""","""false""","""false""",,37945833,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-05-14 02:41:02.933628,104781.0,1430.906766
,,2017-01-25 20:35:58.588959,slurm_normal,,,,main_w4_handler0,2857907,14871619,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,341500864.0,fastqsanger,9030951.roundup,slurm,,corral-repl,2842837202,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27006642}]",0,,,,,,"[{'src': 'hda', 'id': 27009134}]",,single,U,"""gene_id""","""false""","""false""",,35550241,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-01-25 20:47:15.547141,68312.0,676.9581820000001
,,2017-09-12 18:26:47.050181,slurm_normal,,,,main_w3_handler0,3194506,16798000,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,7335953678.0,fastq,10866653.roundup,slurm,,corral-repl,566359360,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31200716}]",0,,,,,,"[{'src': 'hda', 'id': 31184477}]",,single,U,"""gene_id""","""false""","""false""",,40438690,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-12 18:38:56.889039,108729.0,729.8388580000001
,,2016-10-09 07:58:48.507480,slurm_normal,,,,main_w3_handler0,2845073,14038488,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",892784164.0,fastqsanger,892847610.0,fastqsanger,,,8255960.roundup,slurm,,corral-repl,381956675,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b00e71950a6c2924'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5450411308d1dfc0c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b4059137d6dbca8'}]",,,I,paired,U,"""gene_id""","""false""","""false""",,33500328,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-10-09 08:04:19.311402,91727.0,330.803922
,,2017-10-18 17:16:06.030221,slurm_normal,,,,main_w3_handler1,3285518,17135109,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,11150226248.0,fastq,11191610,slurm,,corral-repl,4355882222,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31738399}]",0,,,,,,"[{'src': 'hda', 'id': 31738696}]",,single,U,"""gene_id""","""false""","""false""",,41361552,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-10-18 17:20:54.341918,113570.0,288.31169700000004
,,2016-01-05 02:36:23.666004,slurm_normal,,,,main_w2_handler0,2539812,11375373,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10133251308.0,fastqsanger,9908660564.0,fastqsanger,,,5647787.roundup,slurm,,corral-repl,361961632,fasta,,"""False""","""True""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""10""",,,,"""1000""","""20""","""False""",history,1,21,22736829.0,,1,22734684.0,,22734699.0,,,,I,paired,U,"""gene_id""","""False""","""True""",,26241361,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-05 02:43:09.550143,29285.0,405.884139
,,2017-12-04 22:34:16.444242,slurm_normal,,1143842801.0,gtf,main_w3_handler1,3338796,17696493,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5821230102.0,fastqsanger,5821822131.0,fastqsanger,,,11760944,slurm,,corral-repl,344968861,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","""200""","""80""",,"[{'src': 'hda', 'id': 32590609}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 32725167}]",1,,"[{'src': 'hda', 'id': 32521509}]",,"[{'src': 'hda', 'id': 32521510}]",,,I,paired,SF,"""gene_name""","""false""","""false""",,42243511,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-12-04 22:52:44.895092,117186.0,1108.4508500000002
,,2017-08-10 14:29:53.536270,slurm_normal,,315364408.0,tabular,main_w4_handler1,2550074,16550676,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16399700008.0,fastqsanger,10621782.roundup,slurm,,corral-repl,320238980,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30827158}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30827091}]",0,,,,,,"[{'src': 'hda', 'id': 30739870}]",,single,U,"""gene_id""","""false""","""false""",,39677296,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-10 14:35:21.551419,75575.0,328.015149
,,2017-04-28 15:56:30.754455,slurm_normal,,50091688.0,gtf,main_w3_handler0,3057600,15701877,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2964821762.0,fastqsanger,9814664.roundup,slurm,,corral-repl,636479229,fasta,,"""false""","""false""","""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""200""","""80""",,"[{'src': 'hda', 'id': 29398069}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29397376}]",0,,,,,,"[{'src': 'hda', 'id': 29396655}]",,single,SR,"""gene_id""","""false""","""false""",,36695187,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-04-28 16:03:54.247481,22860.0,443.49302600000004
,,2017-07-13 03:36:41.754069,slurm_normal,,81498659.0,gff3,main_w3_handler1,3190075,16327802,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4262289869.0,fastqsanger,10394407.roundup,slurm,,corral-repl,381956675,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30454131}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30453667}]",0,,,,,,"[{'src': 'hda', 'id': 30452381}]",,single,SF,"""gene_id""","""false""","""false""",,39018988,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-07-13 03:45:07.291330,89879.0,505.53726100000006
,,2017-01-09 17:00:55.957589,slurm_normal,,1408690698.0,gff,main_w4_handler1,2894457,14717927,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5364848251.0,fastq,5356973021.0,fastq,,,8886821.roundup,slurm,,corral-repl,337773359,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""200""","""80""",,"[{'src': 'hda', 'id': 27816605}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27816394}]",1,,"[{'src': 'hda', 'id': 27826013}]",,"[{'src': 'hda', 'id': 27826017}]",,,I,paired,SF,"""gene_id""","""false""","""false""",,35200721,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-01-09 17:16:06.675666,12159.0,910.7180770000001
,,2017-09-12 18:13:50.232140,slurm_normal,,,,main_w4_handler1,3194506,16797631,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,10783219770.0,fastq,10866487.roundup,slurm,,corral-repl,566359360,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31200716}]",0,,,,,,"[{'src': 'hda', 'id': 31184476}]",,single,U,"""gene_id""","""false""","""false""",,40437549,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-12 18:22:03.739202,108729.0,493.507062
,,2016-10-05 20:02:26.327940,slurm_normal,,,,main_w4_handler0,2838071,14014777,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12118837165.0,fastq,11421070263.0,fastq,,,8233032.roundup,slurm,,corral-repl,244282188,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5096ad5b1f9b1eee9'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5641ea9be6c099223'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6015ef51e891973'}]",,,I,paired,U,"""gene_id""","""false""","""false""",,33486070,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-10-05 20:07:11.396952,90077.0,285.06901200000004
,,2016-06-16 12:54:23.626372,slurm_normal,,,,main_w1_handler0,2539812,13183327,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6663206372.0,fastq,6549498731.0,fastq,,,7367659.roundup,slurm,,corral-repl,78378799,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""1""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c2b9a2ea6691659'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b544830198701e8a84'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594014ac1abaf2e3e'}]",,,I,paired,U,"""gene_id""","""false""","""true""",,30730493,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-06-16 13:06:25.103182,29285.0,721.47681
