create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.maf_source_type.__current_case__,parameters.maf_source_type.mafType,parameters.maf_source_type.maf_source,parameters.maf_source_type.species,parameters.split_blocks_by_species_selector.__current_case__,parameters.split_blocks_by_species_selector.remove_all_gap_columns,parameters.split_blocks_by_species_selector.split_blocks_by_species,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-06-23 19:11:27.151315,slurm_normal,,main_w1_handler1,2353345,9719024,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",365766,interval,4025973,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20108975,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4']",0,,dont_split_blocks_by_species,,23780005,error,Interval2Maf1,1.0.1,,2015-06-24 08:32:05.082317,64699.0,48037.931002000005
2015-06-24 15:17:06.955670,slurm_normal,,main_w1_handler0,2353353,9725204,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36380,interval,4031700,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20109144,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'rheMac3']",0,,dont_split_blocks_by_species,,23587129,error,Interval2Maf1,1.0.1,,2015-06-25 04:55:01.563912,64699.0,49074.608242
2017-05-13 15:30:49.736647,slurm_normal_16gb,,main_w3_handler1,2083280,15831497,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16620019,bed,9933153.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29478023}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-05-13 16:14:27.637781,40052.0,2617.901134
2017-06-11 18:55:54.776301,slurm_normal_16gb,,main_w3_handler1,727573,16075972,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1394766615,interval,10164743.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29986692}]",1.0,46_WAY_MULTIZ_hg19,cached,"['hg19', 'panTro2', 'micMur1', 'mm9', 'xenTro2']",0,,dont_split_blocks_by_species,,38586951,error,Interval2Maf1,1.0.1,,2017-06-12 21:05:45.050294,16206.0,94190.27399300001
2015-11-30 09:04:33.366760,slurm_normal,,main_w1_handler0,2521211,11040515,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",393731,bed,5296029.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22189714,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2']",0,,dont_split_blocks_by_species,,26198813,error,Interval2Maf1,1.0.1,,2015-11-30 09:22:11.308076,69813.0,1057.9413160000001
2015-11-20 04:41:52.506077,slurm_normal,,main_w1_handler1,2513358,10957094,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1099991,bed,5217640.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22085719,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,26362777,error,Interval2Maf1,1.0.1,,2015-11-20 09:17:55.926738,62349.0,16563.420661
2017-05-17 14:56:58.974141,slurm_normal_16gb,,main_w3_handler0,2083280,15868183,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17799341,bed,9968540.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29648827}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,37712844,error,Interval2Maf1,1.0.1,,2017-05-17 15:49:15.603170,40052.0,3136.629029
2015-06-11 13:44:41.898144,slurm_normal,,main_w1_handler2,2337702,9633495,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",43943028,bed,3944566,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19975386,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3', 'calJac3', 'otoGar3', 'speTri2', 'mm10', 'rn5', 'cavPor3', 'oryCun2', 'susScr3', 'bosTau7', 'oviAri3', 'equCab2', 'felCat5', 'canFam3', 'musFur1', 'ailMel1', 'myoLuc2', 'loxAfr3', 'dasNov3', 'monDom5', 'sarHar1', 'ornAna1', 'taeGut2', 'anaPla1', 'galGal4', 'melGal1', 'pelSin1', 'anoCar2', 'xenTro7', 'latCha1']",0,,dont_split_blocks_by_species,,23563224,error,Interval2Maf1,1.0.1,,2015-06-11 14:31:51.748494,,2829.85035
2016-05-20 03:20:58.819231,slurm_normal,,main_w1_handler1,2710921,12944774,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16875012,interval,7138826.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b04003fde2d303f7'}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'galGal4']",0,,dont_split_blocks_by_species,,30298691,error,Interval2Maf1,1.0.1,,2016-05-20 03:37:18.397708,,979.578477
2016-05-21 23:23:19.221772,slurm_normal,,main_w2_handler1,2713617,12955346,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",48622228,bed,7148394.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d60b4766a6d60e10'}]",1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3', 'calJac3', 'mm10', 'susScr3', 'bosTau7', 'felCat5', 'canFam3']",0,,dont_split_blocks_by_species,,30362865,error,Interval2Maf1,1.0.1,,2016-05-22 01:13:22.046560,84852.0,6602.824788000001
2015-11-27 17:19:21.139844,slurm_normal,,main_w1_handler1,2521211,11024265,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",393731,bed,5282295.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22189714,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'papHam1', 'mm10']",0,,dont_split_blocks_by_species,,26198813,error,Interval2Maf1,1.0.1,,2015-11-27 17:35:20.827173,69813.0,959.6873290000001
2015-02-09 18:49:04.261778,rodeo_normal,,main_w1_handler1,1357653,8688241,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",359228,bed,2690156.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",18227610,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'nomLeu3', 'rheMac3', 'macFas5', 'papHam1', 'chlSab1', 'calJac3', 'saiBol1', 'otoGar3', 'tupChi1', 'speTri2', 'jacJac1', 'micOch1', 'criGri1', 'mesAur1', 'mm10', 'rn5', 'hetGla2', 'cavPor3', 'chiLan1', 'octDeg1', 'oryCun2', 'ochPri3', 'susScr3', 'vicPac2', 'camFer1', 'turTru2', 'orcOrc1', 'panHod1', 'bosTau7', 'oviAri3', 'capHir1', 'equCab2', 'cerSim1', 'felCat5', 'canFam3', 'musFur1', 'ailMel1', 'odoRosDiv1', 'lepWed1', 'pteAle1', 'pteVam1', 'myoDav1', 'myoLuc2', 'eptFus1', 'eriEur2', 'sorAra2', 'conCri1', 'loxAfr3', 'eleEdw1', 'triMan1', 'chrAsi1', 'echTel2', 'oryAfe1', 'dasNov3', 'monDom5', 'sarHar1', 'macEug2', 'ornAna1', 'falChe1', 'falPer1', 'ficAlb2', 'zonAlb1', 'geoFor1', 'taeGut2', 'pseHum1', 'melUnd1', 'amaVit1', 'araMac1', 'colLiv1', 'anaPla1', 'galGal4', 'melGal1', 'allMis1', 'cheMyd1', 'chrPic1', 'pelSin1', 'apaSpi1', 'anoCar2', 'xenTro7', 'latCha1', 'tetNig2', 'fr3', 'takFla1', 'oreNil2', 'neoBri1', 'hapBur1', 'mayZeb1', 'punNye1', 'oryLat2', 'xipMac1', 'gasAcu1', 'gadMor1', 'danRer7', 'astMex1', 'lepOcu1', 'petMar2']",0,,dont_split_blocks_by_species,,19984032,error,Interval2Maf1,1.0.1,,2015-02-09 18:53:03.619153,12693.0,239.35737500000002
2015-11-20 16:58:10.543120,slurm_normal,,main_w2_handler1,2513358,10963748,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1099991,bed,5225410.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22085719,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4', 'gorGor3', 'ponAbe2', 'rheMac3']",0,,dont_split_blocks_by_species,,26271629,error,Interval2Maf1,1.0.1,,2015-11-20 22:22:50.289672,62349.0,19479.746552
2015-06-23 19:09:46.507838,slurm_normal,,main_w1_handler2,2353345,9719021,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",36380,interval,4025283,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20108973,,1.0,100_WAY_MULTIZ_v2_hg19,cached,"['hg19', 'panTro4']",0,,dont_split_blocks_by_species,,23780005,error,Interval2Maf1,1.0.1,,2015-06-24 07:31:04.979740,64699.0,44478.471902000005
