create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_control_file,input_control_file1,input_control_file1_filetype,input_control_file2,input_control_file2_filetype,input_control_file3,input_control_file3_filetype,input_control_file4,input_control_file4_filetype,input_control_file_filetype,input_treatment_file,input_treatment_file1,input_treatment_file1_filetype,input_treatment_file2,input_treatment_file2_filetype,input_treatment_file3,input_treatment_file3_filetype,input_treatment_file4,input_treatment_file4_filetype,input_treatment_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.broad_options.__current_case__,parameters.advanced_options.broad_options.broad_cutoff,parameters.advanced_options.broad_options.broad_options_selector,parameters.advanced_options.broad_options.call_summits,parameters.advanced_options.keep_dup_options.__current_case__,parameters.advanced_options.keep_dup_options.keep_dup_options_selector,parameters.advanced_options.llocal,parameters.advanced_options.nolambda,parameters.advanced_options.ratio,parameters.advanced_options.slocal,parameters.advanced_options.to_large,parameters.bampe,parameters.band_width,parameters.chromInfo,parameters.cutoff_options.__current_case__,parameters.cutoff_options.cutoff_options_selector,parameters.cutoff_options.pvalue,parameters.cutoff_options.qvalue,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.input_control_file,parameters.input_control_file.values,parameters.input_treatment_file,parameters.input_treatment_file.values,parameters.nomodel_type.__current_case__,parameters.nomodel_type.extsize,parameters.nomodel_type.nomodel_type_selector,parameters.outputs,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-20 14:53:50.652541,slurm_normal,,main_w3_handler0,2777419,14131450,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",616828753.0,616828753.0,bam,,,,,,,bam,869850612,869850612,bam,,,,,,,bam,8345694.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d22905ee9807f77a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fd87bed661f2920'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,33810564.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-20 14:55:06.727438,80466.0,76.074897
2017-01-25 16:12:51.862806,slurm_normal,,main_w3_handler1,2967016,14868053,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2175552387.0,2175552387.0,bam,,,,,,,bam,2182824173,2182824173,bam,,,,,,,bam,9031589.roundup,slurm,,corral-repl,,"""189dac68e31911e68695005056a51846""",0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 28079340}]",,"[{'src': 'hda', 'id': 28079339}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-25 21:24:46.921115,80466.0,18715.058309
2016-07-10 01:14:28.191002,slurm_normal,,main_w2_handler0,2761952,13368613,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10241625.0,10241625.0,bam,,,,,,,bam,15424430,15424430,bam,,,,,,,bam,7578989.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",4,user_defined,12100000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2e721e3f20d358a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f13a2e0a4ab4df05'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,30588639.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-10 01:15:16.673753,54241.0,48.482751
2017-01-08 05:54:54.498893,slurm_normal,,main_w3_handler0,2949254,14711254,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535119317,4535119317,bam,,,,,,,bam,8880421.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""500""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27841217}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35257360.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-08 05:55:37.059140,97436.0,42.560247000000004
2017-01-07 16:48:44.402208,slurm_normal,,main_w3_handler1,2949254,14709202,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535119317,4535119317,bam,,,,,,,bam,8878594.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""true""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27841217}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35086785.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-07 16:49:46.093870,97436.0,61.691662
2016-03-10 02:17:38.558240,slurm_normal,,main_w1_handler0,2598998,12091551,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6316108.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28895701.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-10 02:18:35.587219,78551.0,57.02897900000001
2016-03-10 01:55:00.000084,slurm_normal,,main_w2_handler1,2598998,12091428,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6316014.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28895701.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-10 01:55:58.379878,78551.0,58.379794000000004
2017-01-07 11:20:50.038834,slurm_normal,,main_w3_handler0,2949226,14708431,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535110490,4535110490,bam,,,,,,,bam,8877951.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27840793}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35086785.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-07 11:21:33.228970,97436.0,43.190136
2016-04-01 20:04:45.875228,slurm_normal,,main_w1_handler1,2006311,12315794,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3549055505.0,3549055505.0,bam,,,,,,,bam,1159613895,1159613895,bam,,,,,,,bam,6522438.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,False,1.0,1,10000,False,1.0,1000,False,"""False""","""300""","""/galaxy-repl/localdata/chrom/bosTau7.len""",1,qvalue,,0.05,"""bosTau7""",0,2451960000,,"""24106490""",,"""24106489""",,1,100,nomodel,"[""peaks_tabular"", ""summits"", ""bdg""]",,27623317.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-01 20:06:23.947782,42372.0,98.07255400000001
2017-01-08 18:25:05.221335,slurm_normal,,main_w3_handler0,2949963,14713562,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,5541161314,5541161314,bam,,,,,,,bam,8883006.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27848577}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35257360.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-08 23:08:39.674843,97436.0,17014.453508000002
2016-03-17 02:54:25.191070,slurm_normal,,main_w2_handler1,2633793,12161875,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6378975.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 02:56:40.537020,78551.0,135.34595000000002
2016-03-11 05:05:34.030955,slurm_normal,,main_w1_handler2,2598998,12102905,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6327019.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28895701.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-11 05:06:13.706165,78551.0,39.67521
2016-11-02 17:09:21.530696,slurm_normal,,main_w4_handler1,2450368,14235376,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",563198298.0,563198298.0,bam,,,,,,,bam,563198298,563198298,bam,,,,,,,bam,8444556.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,1000000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c50ed2c6c5b2117c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c50ed2c6c5b2117c'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,34007145.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-02 19:16:15.600534,70014.0,7614.069838
2016-03-10 11:43:14.197876,slurm_normal,,main_w1_handler0,2598998,12094633,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6319136.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28895701.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-10 11:43:52.618478,78551.0,38.420602
2016-03-16 13:36:10.122845,slurm_normal,,main_w1_handler2,2633793,12154718,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6371319.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29022670.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-16 13:37:51.245800,78551.0,101.122955
2016-06-24 09:04:41.507911,slurm_normal,,main_w1_handler0,2748747,13253195,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",277593926.0,277593926.0,bam,,,,,,,bam,264474519,264474519,bam,,,,,,,bam,7440135.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,3.0,auto,10000,false,1.0,1000,false,"""true""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,519005690,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5860efc39833f8726'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9835446ef1182e3'}]",0,,create_model,"[""peaks_tabular"", ""bdg"", ""html""]",,31057268.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-24 09:06:06.558987,66250.0,85.05107600000001
2016-09-29 18:00:39.978714,slurm_normal,,main_w4_handler1,2837516,13976893,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,48584920,48584920,sam,,,,,,,sam,8196200.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/mm9.len""",1,qvalue,,0.05,"""mm9""",4,user_defined,61440000,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574386fc0a1bf87df'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,33331160.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-29 18:04:25.625593,91208.0,225.646879
2016-03-10 02:32:45.619078,slurm_normal,,main_w2_handler1,2598998,12091606,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6316188.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28895701.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-10 02:33:23.095482,78551.0,37.476404
2016-07-21 10:11:08.386725,slurm_normal,,main_w2_handler0,2769773,13460510,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,662033296,662033296,bam,,,,,,,bam,7674847.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/bosTau4.len""",1,qvalue,,0.05,"""bosTau4""",4,user_defined,0,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567cca290b30f5937'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,31586084.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-21 10:13:33.194115,87037.0,144.80739
2016-03-17 02:15:40.022776,slurm_normal,,main_w1_handler1,2633793,12161586,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6378682.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 02:16:27.834669,78551.0,47.811893000000005
2016-07-05 20:48:54.606021,slurm_normal,,main_w1_handler0,2755875,13338773,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3188740500.0,3188740500.0,bam,,,,,,,bam,2254902256,2254902256,bam,,,,,,,bam,7546855.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5efad0cfb127b327c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565c02a539000e0fe'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,30383588.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-05 20:51:23.808297,80466.0,149.202276
2017-01-19 20:53:35.207269,slurm_normal,,main_w4_handler1,2960108,14823943,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2528130656.0,2528130656.0,sam,2486575571.0,sam,2434728584.0,sam,2317685913.0,sam,sam,2430047386,2430047386,sam,2386837711.0,sam,2388416228.0,sam,2197572558.0,sam,sam,8985163.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2510000000,,"[{'src': 'hda', 'id': 27985126}, {'src': 'hda', 'id': 27985127}, {'src': 'hda', 'id': 27985128}, {'src': 'hda', 'id': 27985129}]",,"[{'src': 'hda', 'id': 27985122}, {'src': 'hda', 'id': 27985123}, {'src': 'hda', 'id': 27985124}, {'src': 'hda', 'id': 27985125}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,35170344.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-19 20:54:13.348963,17286.0,38.141694
2017-01-23 21:53:05.301476,slurm_normal,,main_w4_handler1,2923365,14851572,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1748911178.0,1748911178.0,bam,,,,,,,bam,1924408778,1924408778,bam,,,,,,,bam,9011711.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/mm9.len""",1,qvalue,,0.01,"""mm9""",1,2150570000,,,"[{'src': 'hda', 'id': 28053333}]",,"[{'src': 'hda', 'id': 28040677}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35179056.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-23 21:58:15.055024,40637.0,309.753548
2017-01-19 22:51:19.698571,slurm_normal,,main_w3_handler1,2960108,14825007,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2528130656.0,2528130656.0,sam,,,,,,,sam,2430047386,2430047386,sam,,,,,,,sam,8986061.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2800000000,,"[{'src': 'hda', 'id': 27985126}]",,"[{'src': 'hda', 'id': 27985122}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35170344.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-19 22:51:57.242635,17286.0,37.544064000000006
2016-10-20 14:54:44.766880,slurm_normal,,main_w4_handler1,2777419,14131459,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",616828753.0,616828753.0,bam,,,,,,,bam,821615397,821615397,bam,,,,,,,bam,8345717.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d22905ee9807f77a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf68d42411fc7028'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,33810564.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-20 14:56:30.623595,80466.0,105.85671500000001
2017-01-19 20:54:04.329265,slurm_normal,,main_w4_handler1,2960108,14823948,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2430047386.0,2430047386.0,sam,2386837711.0,sam,2388416228.0,sam,2197572558.0,sam,sam,2528130656,2528130656,sam,2486575571.0,sam,2434728584.0,sam,2317685913.0,sam,sam,8985168.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2510000000,,"[{'src': 'hda', 'id': 27985122}, {'src': 'hda', 'id': 27985123}, {'src': 'hda', 'id': 27985124}, {'src': 'hda', 'id': 27985125}]",,"[{'src': 'hda', 'id': 27985126}, {'src': 'hda', 'id': 27985127}, {'src': 'hda', 'id': 27985128}, {'src': 'hda', 'id': 27985129}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,35170344.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-19 20:54:28.708762,17286.0,24.379497
2017-01-08 05:39:21.601940,slurm_normal,,main_w3_handler1,2949254,14711222,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535119317,4535119317,bam,,,,,,,bam,8880392.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""true""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27841217}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35257360.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-08 05:40:20.923746,97436.0,59.321806
2016-11-02 03:08:04.242003,slurm_normal,,main_w4_handler1,2450368,14229534,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",563198298.0,563198298.0,bam,,,,,,,bam,870880704,870880704,bam,,,,,,,bam,8439537.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c50ed2c6c5b2117c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58da601cee4a4f9b6'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,34007145.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-02 03:10:00.147724,70014.0,115.90572100000001
2016-03-16 11:50:38.232155,slurm_normal,,main_w1_handler1,2633793,12153340,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6370308.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28995236.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-16 11:52:10.159866,78551.0,91.927711
2017-02-24 00:37:25.040826,slurm_normal,,main_w4_handler1,3008423,15125254,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1810336977.0,1810336977.0,bam,,,,,,,bam,1591544120,1591544120,bam,,,,,,,bam,9279265.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/galGal4.len""",1,qvalue,,0.05,"""galGal4""",4,user_defined,1200000000,,"[{'src': 'hda', 'id': 28490551}]",,"[{'src': 'hda', 'id': 28490553}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,36255961.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-24 00:44:51.599577,82950.0,446.55875100000003
2016-03-31 04:28:20.390958,slurm_normal,,main_w1_handler2,2006311,12293099,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2034327659.0,2034327659.0,bam,2064196335.0,bam,,,,,bam,580653778,580653778,bam,,,,,,,bam,6500059.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/bosTau7.len""",1,qvalue,,0.05,"""bosTau7""",0,2451960000,,"""24071946,24071947""",,"""24074949""",,1,100,nomodel,"[""peaks_tabular"", ""summits"", ""bdg""]",,28464437.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 04:29:22.282056,42372.0,61.89109800000001
