create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-12 15:26:30.689317,slurm_normal,,main_w2_handler0,2764195,13386533,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7611163.roundup,slurm,,224568205,deeptools_compute_matrix_archive,corral-repl,,"""ff7c6810484411e69cda005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d702d1fd59618ba1'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-13 19:19:26.980116,29338,100376.29079900001
2016-07-10 02:33:13.618173,slurm_normal,,main_w1_handler1,2762006,13368820,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7579605.roundup,slurm,,200110188,deeptools_compute_matrix_archive,corral-repl,,"""a3f89356464611e682ca005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53b0ed0003f29c386'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 07:10:49.676073,29338,16656.0579
2016-07-09 16:04:36.829993,slurm_normal,,main_w1_handler1,2761859,13367176,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7579313.roundup,slurm,,281718156,deeptools_compute_matrix_archive,corral-repl,,"""d3cd7c2a45ee11e6ae76005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c212da8498d41571'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 03:55:04.296618,29338,42627.466625
2016-07-23 14:28:30.240649,slurm_normal,,main_w2_handler0,2773991,13476731,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7698202.roundup,slurm,,44180865,deeptools_compute_matrix_archive,corral-repl,,"""b921cc3450e111e6aa9e005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5025ce57b5d9303ad'}]",1,png,true,true,yes,,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-25 07:10:05.278236,29338,146495.037587
2016-07-16 14:52:33.721981,slurm_normal,,main_w1_handler0,2767707,13423385,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7638335.roundup,slurm,,443568452,deeptools_compute_matrix_archive,corral-repl,,"""ec39763a4b6411e6ba13005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b527231ae7d85bf539'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-17 22:38:34.485435,29338,114360.763454
2016-07-16 14:57:59.869599,slurm_normal,,main_w2_handler0,2767721,13423477,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7639549.roundup,slurm,,95452854,deeptools_compute_matrix_archive,corral-repl,,"""aed694b64b6511e68121005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1f289214188b9a2'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-18 02:45:52.954510,29338,128873.08491100001
2016-07-04 07:46:17.288009,slurm_normal,,main_w1_handler1,2756893,13323765,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7531894.roundup,slurm,,5765230,deeptools_compute_matrix_archive,corral-repl,,"""61fd76cc41bb11e69adc005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b510789e18d6b31b8c'}]",1,png,true,true,yes,,31200238,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-04 12:25:04.076033,29338,16726.788024
2016-08-30 22:52:30.996870,slurm_normal,,main_w4_handler1,2806470,13751459,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7972204.roundup,slurm,,474040,deeptools_compute_matrix_archive,corral-repl,,,1,mean,BuGn,TSS+500bp,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS-500bp,0.0,1.0,hclust,,2,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bcb1abc903f4f519'}]",1,png,false,false,yes,,32088976,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-08-30 22:56:43.443566,67966,252.446696
2016-05-20 16:19:51.162648,slurm_normal,,main_w1_handler0,2710359,12950166,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7143737.roundup,slurm,,197533082,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,25.0,10.0,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,0,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b592dae2ef56cd4811'}]",0,,,,no,,30346243,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-05-20 16:23:32.283005,41189,221.120357
2016-06-16 16:05:20.254474,slurm_normal,,main_w1_handler1,2738729,13185439,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7371046.roundup,slurm,,64190289,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f3c5eff4d674629'}]",0,,,,no,,30828865,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-16 18:10:30.823102,34777,7510.568628000001
2016-07-08 14:08:26.254188,slurm_normal,,main_w2_handler1,2761073,13361982,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7572863.roundup,slurm,,144658653,deeptools_compute_matrix_archive,corral-repl,,"""6d593134451511e69db0005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fae45e5be17435dd'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-08 16:27:13.869054,29338,8327.614866
2016-06-08 21:43:39.425976,slurm_normal,,main_w2_handler0,2732792,13114425,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7299172.roundup,slurm,,313770272,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b514b839b94b823862'}]",0,,,,no,,30734841,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-08 21:47:13.464179,85746,214.038203
2016-07-18 15:15:52.661019,slurm_normal,,main_w1_handler0,2738336,13432757,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7644166.roundup,slurm,,172134233,deeptools_compute_matrix_archive,corral-repl,,,1,mean,Reds,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5068807e8c3e03930'}]",0,,,,no,,31516860,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-18 15:19:10.590646,85504,197.929627
2016-07-12 15:30:30.550497,slurm_normal,,main_w1_handler0,2764205,13386598,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7611792.roundup,slurm,,39576761,deeptools_compute_matrix_archive,corral-repl,,"""8d74f484484511e6805c005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b563b1ada3dca73250'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-13 20:19:01.136162,29338,103710.585665
2016-07-10 02:46:38.441164,slurm_normal,,main_w2_handler0,2762034,13369025,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7582797.roundup,slurm,,148893302,deeptools_compute_matrix_archive,corral-repl,,"""834391f4464811e6bf7f005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53cab4043ab59b72c'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-11 03:07:25.809823,29338,87647.368659
2016-07-19 15:10:24.803719,slurm_normal,,main_w1_handler0,2770008,13444199,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7664891.roundup,slurm,,40480861,deeptools_compute_matrix_archive,corral-repl,,"""e8d3251c4dc211e6b405005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56dcc5bc7bc977405'}]",1,png,true,true,yes,,31533916,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-20 10:08:26.767351,29338,68281.963632
2016-07-19 13:58:13.393741,slurm_normal,,main_w2_handler1,2761047,13443062,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7654772.roundup,slurm,,471317653,deeptools_compute_matrix_archive,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1da26286a80cd55'}]",0,,,,no,,31343093,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-19 14:02:14.152699,87138,240.758958
2016-07-10 15:36:35.747017,slurm_normal,,main_w1_handler0,2762248,13370248,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7581794.roundup,slurm,,6467170,deeptools_compute_matrix_archive,corral-repl,,"""13e6fdd446b411e69ed1005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b586424a602e79b338'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 22:18:58.651250,29338,24142.904233
2016-07-10 02:28:08.284613,slurm_normal,,main_w2_handler1,2762002,13368771,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7579454.roundup,slurm,,101878763,deeptools_compute_matrix_archive,corral-repl,,"""ec01a5e4464511e6ae76005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52ff17a5dd7b42373'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 05:29:58.775486,29338,10910.490873
2016-09-13 15:05:03.124613,slurm_normal,,main_w4_handler0,2813231,13842298,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8065135.roundup,slurm,,87618004,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f4d7628983c2e27'}]",1,png,false,false,yes,,32824215,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-13 15:06:39.216147,85575,96.09153400000001
2016-05-24 09:23:54.401290,slurm_normal,,main_w1_handler1,2710359,12972687,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7159417.roundup,slurm,,52428433,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5eb60e6ec9fbc4a'}]",1,pdf,true,true,yes,,30380690,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-05-24 09:29:27.814863,41189,333.41357300000004
2016-07-10 02:36:46.219145,slurm_normal,,main_w1_handler1,2762013,13368869,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7580121.roundup,slurm,,327814900,deeptools_compute_matrix_archive,corral-repl,,"""22d9386a464711e6a816005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5f0c89732cca8a2'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 11:41:32.435486,29338,32686.216341000003
2016-07-10 02:39:24.844159,slurm_normal,,main_w2_handler1,2762019,13368914,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7580375.roundup,slurm,,276688091,deeptools_compute_matrix_archive,corral-repl,,"""80e78b82464711e682ca005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53a9b519b011a21a4'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 14:09:07.220860,29338,41382.376701
2016-07-08 14:16:19.560308,slurm_normal,,main_w2_handler0,2761085,13362108,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7575098.roundup,slurm,,135398281,deeptools_compute_matrix_archive,corral-repl,,"""86b8c3be451611e6ae6d005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b511e9a05e39f4614a'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-08 23:19:12.676545,29338,32573.116237000002
2016-09-21 13:25:50.027834,slurm_normal,,main_w3_handler0,2827733,13905843,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8131309.roundup,slurm,,107468822,deeptools_compute_matrix_archive,corral-repl,,"""e71b998e7ffe11e69275005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55a8f737ea2667ef3'}]",1,png,true,true,yes,,33070697,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-21 17:26:34.799289,29338,14444.771455
2016-07-09 15:49:04.697385,slurm_normal,,main_w1_handler1,2761842,13367066,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7578241.roundup,slurm,,259354661,deeptools_compute_matrix_archive,corral-repl,,"""a6dc64c645ec11e6bf7f005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0eef7d6ca444d2c'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-09 21:04:22.482628,29338,18917.785243000002
2016-07-10 02:43:14.754272,slurm_normal,,main_w2_handler0,2762028,13368973,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7581762.roundup,slurm,,294351723,deeptools_compute_matrix_archive,corral-repl,,"""09af1e58464811e6b0be005056a52a46""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b527609d87901f25d1'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-10 22:10:33.361715,29338,70038.607443
2016-07-12 15:14:44.881861,slurm_normal,,main_w1_handler0,2764154,13386310,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7604362.roundup,slurm,,167410062,deeptools_compute_matrix_archive,corral-repl,,"""5a2e8d30484311e68121005056a51846""",1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51a804c478bea5c83'}]",1,png,true,true,yes,,31311709,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-13 04:20:18.505417,29338,47133.623556000006
2016-07-18 19:10:10.753550,slurm_normal,,main_w2_handler0,2768603,13435093,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7646481.roundup,slurm,,62459221,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,50.0,25.0,black,false,,TSS,,,yes,no,mean,TSS,0.0,0.0,kmeans,1,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53e3c540169dbd5ce'}]",0,,,,no,,30672253,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-18 19:18:47.878659,49703,517.1251090000001
2016-05-20 03:37:08.353249,slurm_normal,,main_w2_handler1,2710359,12944817,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7140789.roundup,slurm,,197533082,deeptools_compute_matrix_archive,corral-repl,,"""1efe8f0c1e3c11e6a605005056a51846""",0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b592dae2ef56cd4811'}]",0,,,,no,,30331515,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-05-20 08:05:51.095133,41189,16122.741884000001
2016-07-22 00:02:40.515897,slurm_normal,,main_w1_handler0,2772345,13466387,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7681030.roundup,slurm,,81167506,deeptools_compute_matrix_archive,corral-repl,,,1,mean,Blues,TES,54.9726,40.3624,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,20,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b589c89d89025eb404'}]",1,png,true,true,yes,,31574828,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-22 00:11:17.957009,87324,517.441112
2016-07-19 08:59:57.723867,slurm_normal,,main_w1_handler1,2768603,13441566,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7653238.roundup,slurm,,32534148,deeptools_compute_matrix_archive,corral-repl,,,1,mean,RdYlBu,TES,50.0,25.0,black,false,,TSS,,,yes,no,mean,TSS,0.0,0.0,kmeans,1,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59b81e6bf2da8b328'}]",0,,,,no,,30672253,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-19 09:03:00.490632,49703,182.76676500000002
