create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.coverage_dtype,parameters.dbkey,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.reference_source_selector,parameters.regions,parameters.use_strand,parameters.variants_only,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-02-24 09:59:08.171727,slurm_normal_single_16gb,,main_w2_handler0,2205360,8801365,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14778024.0,bam,,,,,,,,,,,2911889.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625183}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-25 15:35:10.073632,59612.0,106561.901905
2015-07-26 16:25:22.726896,slurm_normal_16gb,,main_w1_handler2,2390753,9995677,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30447710.0,bam,,,,,,,,,,,4278501.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20563133}]",hg19,,,cached,[],"""True""","""True""",,,,,,24318918,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 16:28:29.681934,66885.0,186.955038
2015-02-24 09:59:12.932914,slurm_normal_single_16gb,,main_w1_handler1,2205360,8801373,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11774573.0,bam,,,,,,,,,,,2911887.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625190}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-25 15:20:22.998729,59612.0,105670.06581500001
2015-08-05 03:49:41.449384,slurm_normal_16gb,,main_w1_handler0,2401067,10065120,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33170554.0,bam,,,,,,,,,,,4343768.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20690341}]",hg19,,,cached,[],"""False""","""False""",,,,,,24494364,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-05 03:52:05.557119,67411.0,144.10773500000002
2015-09-17 14:17:47.363688,slurm_normal_16gb,,main_w1_handler0,2441556,10344567,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2292561.0,bam,,,,,,,,,,,4627737.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""1""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21149345}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,25168061,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-17 14:22:35.989023,68906.0,288.625335
2015-02-24 09:59:50.057578,slurm_normal_single_16gb,,main_w2_handler0,2205360,8801410,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14437989.0,bam,,,,,,,,,,,2926032.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625228}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-26 14:03:15.085987,59612.0,187405.02840900002
2015-07-26 23:36:44.221689,slurm_normal_16gb,,main_w2_handler0,2391227,10002215,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21319649.0,bam,,,,,,,,,,,4284782.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20571297}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24320087,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 23:38:36.896878,66891.0,112.675189
2015-03-25 19:07:20.780175,slurm_normal_single_16gb,,main_w1_handler1,2234990,9037750,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3345272.0,bam,,,,,,,,,,,3322899.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18996077}]",hg19,,,cached,[],"""True""","""False""",,,,,,22019235,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-25 20:01:15.030677,60145.0,3234.2505020000003
2015-09-27 01:56:09.494801,slurm_normal_16gb,,main_w2_handler0,2442970,10437297,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13610826.0,bam,,,,,,,,,,,4715791.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21287245}]",hg19,,,cached,[],"""True""","""True""",,,,,,25109767,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-27 04:51:30.590709,69000.0,10521.095908000001
2015-04-20 12:29:44.729330,slurm_normal_16gb,,main_w1_handler1,2248643,9275832,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",332285903.0,bam,,,,,,,,,,,3574723.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""1000""","""2""",0.0,"[{'__index__': 0, 'input_bam': 19218566}]",hg19,,,cached,[],"""False""","""True""",,,,,,22593943,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-04-20 12:55:06.142855,26979.0,1521.4135250000002
2015-07-13 22:30:05.372370,slurm_normal_16gb,,main_w2_handler1,2374957,9855474,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",24334133.0,bam,,,,,,,,,,,4150304.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20339070}]",hg_g1k_v37,,,cached,[],"""True""","""True""",,,,,,24108481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-13 22:44:25.841873,63364.0,860.469503
2015-02-24 09:59:20.326363,slurm_normal_single_16gb,,main_w1_handler0,2205360,8801381,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11955623.0,bam,,,,,,,,,,,2906552.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625199}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-25 05:23:14.318272,59612.0,69833.991909
2015-08-21 10:54:49.985125,slurm_normal_16gb,,main_w2_handler1,2414670,10163884,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18326664.0,bam,,,,,,,,,,,4432854.roundup,slurm,,corral-repl,,"""0339cf1847f311e5a070005056a52a46""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20848686}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24712680,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-21 11:00:35.726085,67845.0,345.74096000000003
2015-08-01 15:04:27.558519,slurm_normal_16gb,,main_w1_handler1,2398067,10047231,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33577648.0,bam,,,,,,,,,,,4327365.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20659342}]",hg19,,,cached,[],"""True""","""False""",,,,,,24197381,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-01 15:08:40.854928,66445.0,253.296409
2015-09-17 12:04:27.266187,slurm_normal_16gb,,main_w1_handler1,2441556,10343362,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30946946.0,bam,,,,,,,,,,,4626482.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""40""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21142276}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,25168061,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-17 12:10:37.538759,68906.0,370.272572
2015-08-23 23:48:07.582655,slurm_normal_16gb,,main_w1_handler0,2414784,10185638,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5939392416.0,bam,,,,,,,,,,,4460875.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,"""mm10""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20865987}]",mm10,,,cached,[],"""False""","""False""",,,,,,24802887,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-25 15:57:51.068768,56262.0,144583.48611300002
2015-03-11 04:13:01.457623,slurm_normal_single_16gb,,main_w2_handler0,1204614,8913809,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25511606.0,bam,,,,,,,,,,,3103680.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18811129}]",hg38,,,cached,[],"""False""","""False""",,,,,,21702833,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-03-11 04:25:24.556841,28514.0,743.0992180000001
2015-09-17 14:31:28.528235,slurm_normal_16gb,,main_w1_handler2,2441556,10344750,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2292561.0,bam,,,,,,,,,,,4627867.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""1""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21149603}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,25168061,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-17 14:36:17.780510,68906.0,289.252275
2015-01-30 19:12:54.846987,rodeo_normal,,main_w2_handler0,2189007,8640275,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2467090556.0,bam,,,,,,,,,,,2599307.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18346471}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20606300,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-30 19:15:59.662664,1224.0,184.81567700000002
2015-08-02 22:36:09.409896,slurm_normal_16gb,,main_w2_handler0,2398837,10052381,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10148971.0,bam,,,,,,,,,,,4332393.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20668946}]",hg19,,,cached,[],"""True""","""False""",,,,,,24331478,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-03 05:25:39.365445,66978.0,24569.955549000002
2015-09-22 10:24:06.194853,slurm_normal_16gb,,main_w1_handler2,2434269,10380760,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13834647.0,bam,,,,,,,,,,,4661933.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21206214}]",hg19,,,cached,[],"""True""","""True""",,,,,,25319044,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-22 12:59:59.810706,68734.0,9353.615853000001
2014-12-30 22:00:03.727526,rodeo_normal,,main_w2_handler0,2161222,8481146,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5646822103.0,bam,,,,,,,,,,,661458.rodeo,slurm,,corral-repl,,"""2fc3ba62906f11e4afad005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""uint16""","""Arabidopsis_thaliana_TAIR10""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18101921}]",Arabidopsis_thaliana_TAIR10,,,cached,[],"""True""","""True""",,,,,,20122428,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2014-12-31 02:04:42.567462,57500.0,14678.839936
2016-02-13 17:23:10.334021,slurm_normal_16gb,,main_w1_handler1,2592001,11817304,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18328405.0,bam,,,,,,,,,,,6066886.roundup,slurm,,corral-repl,,"""6da93600d27611e5b0dc005056a51846""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23330914}]",hg38,,,cached,[],"""True""","""True""",,,,,,28365019,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2016-02-13 17:33:59.666734,69174.0,649.332713
2015-09-27 22:40:44.508390,slurm_normal_16gb,,main_w1_handler2,2452823,10445601,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",28550266.0,bam,,,,,,,,,,,4723334.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21300915}]",hg19,,,cached,[],"""True""","""True""",,,,,,25391835,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-28 02:55:04.285773,49555.0,15259.777383
2015-02-24 09:59:03.075503,slurm_normal_single_16gb,,main_w2_handler1,2205360,8801359,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14437989.0,bam,,,,,,,,,,,2903148.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625177}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-25 01:58:05.959054,59612.0,57542.883551000006
2015-02-24 09:59:01.152591,slurm_normal_single_16gb,,main_w1_handler1,2205360,8801356,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12513652.0,bam,,,,,,,,,,,2906554.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625173}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-25 05:01:13.382698,59612.0,68532.23010700001
2015-07-26 20:21:59.705932,slurm_normal_16gb,,main_w1_handler1,2390883,9999524,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",23526916.0,bam,,,,,,,,,,,4282470.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""10""","""1""",1.0,"[{'__index__': 0, 'input_bam': 20568359}]",20568805,,,history,[],"""True""","""True""",3157608038.0,fasta,,,,24328363,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 20:45:22.053412,66516.0,1402.3474800000001
2015-01-26 18:17:49.191368,rodeo_normal,,main_w1_handler1,2184969,8608767,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18233254.0,bam,,,,,,,,,,,838626.rodeo,slurm,,corral-repl,,"""9a722290a58711e4a106005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18303794}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20659302,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-26 18:24:01.417205,5254.0,372.225837
2015-08-05 03:40:46.035648,slurm_normal_16gb,,main_w1_handler0,2401067,10065101,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33170554.0,bam,,,,,,,,,,,4343751.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20690341}]",hg19,,,cached,[],"""False""","""False""",,,,,,24494364,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-05 03:47:18.922514,67411.0,392.886866
