bias_correction|ref_file,bias_correction|ref_file_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advanced_settings.__current_case__,parameters.advanced_settings.inner_dist_std_dev,parameters.advanced_settings.inner_mean_dist,parameters.advanced_settings.junc_alpha,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_bundle_length,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.min_intron_length,parameters.advanced_settings.overhang_tolerance,parameters.advanced_settings.small_anchor_fraction,parameters.advanced_settings.trim_three_avgcov_thresh,parameters.advanced_settings.trim_three_dropoff_frac,parameters.advanced_settings.use_advanced_settings,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.length_correction,parameters.max_intron_len,parameters.min_isoform_fraction,parameters.multiread_correct,parameters.pre_mrna_fraction,parameters.reference_annotation.__current_case__,parameters.reference_annotation.compatible_hits_norm,parameters.reference_annotation.intron_overhang_tolerance,parameters.reference_annotation.no_faux_reads,parameters.reference_annotation.reference_annotation_file,parameters.reference_annotation.reference_annotation_file.values,parameters.reference_annotation.reference_annotation_guide_file,parameters.reference_annotation.reference_annotation_guide_file.values,parameters.reference_annotation.three_overhang_tolerance,parameters.reference_annotation.use_ref,ref_file,ref_file_filetype,reference_annotation_file,reference_annotation_file_filetype,reference_annotation_guide_file,reference_annotation_guide_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2015-10-27 14:24:27.011159,slurm_multi_dynamic_walltime,,main_w2_handler2,2486811,10744099,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2402497654,bam,5003796,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21766336,,"""""","""300000""","""0.0""","""No""","""0.0""",0,,,,,,,,,No,,,,,,,,25920908.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-28 11:58:09.222936,22382,77622.211777
,,,,2017-02-11 20:28:41.793560,slurm_multi_dynamic_walltime,,main_w4_handler2,2976507,15012912,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3268998355,bam,9171624,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28256075}]","""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 28307102}]",600,Use reference annotation guide,,,,,186259942.0,gtf,,35875834.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-02-12 05:48:05.555208,34111,33563.761648
,,,,2018-03-07 01:52:59.619342,slurm_multi,,main_w4_handler2,2006311,18633161,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",132590464,bam,12729691,slurm,,,,corral-repl,,1,yes,slurm_multi,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34255144}]","""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,43651123.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2018-03-07 02:42:44.425484,42372,2984.8061420000004
,,,,2015-07-24 03:52:18.625765,slurm_multi_dynamic_walltime,,main_w2_handler2,2018204,9961687,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3556207660,bam,4246285,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20305631,,"""""","""600000""","""0.1""","""Yes""","""0.15""",2,,50,,,,19767155.0,,600,Use reference annotation guide,,,,,65899846.0,gtf,,23253688.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-07-24 05:57:59.574721,36816,7540.948956
,,,,2016-09-08 16:36:32.014396,slurm_multi_dynamic_walltime,,main_w3_handler2,2769329,13808676,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1383844846,bam,8029592,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527bf741db526ea6a'}]","""""","""300000""","""0.1""","""Yes""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0d7641642f02adb'}]",,,,Use reference annotation,,,1230562011.0,gtf,,,,32818948.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-09-08 17:17:04.524983,41053,2432.510587
,,,,2016-06-25 04:27:41.043596,slurm_multi_dynamic_walltime,,main_w1_handler2,2715675,13258330,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2849249469,bam,7445391,slurm,,,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca91f8d765cb521a'}]","""""","""600000""","""0.1""","""Yes""","""0.1""",2,,20,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51984d5f87a945671'}]",600,Use reference annotation guide,,,,,78934032.0,gtf,,30043145.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-25 06:50:35.281280,36816,8574.237684
2169963012.0,fasta,,,2017-02-01 14:28:08.083247,slurm_multi_dynamic_walltime,,main_w4_handler2,2977146,14923762,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2775621929,bam,9079648,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,,"[{'src': 'hda', 'id': 28161022}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28161061}]","""""","""908""","""0.1""","""Yes""","""0.15""",2,,908,,,,,"[{'src': 'hda', 'id': 28161021}]",600,Use reference annotation guide,,,,,449548121.0,gff3,,35740292.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-02-01 16:35:43.205302,73586,7655.122055000001
,,,,2017-02-11 20:28:42.768865,slurm_multi_dynamic_walltime,,main_w3_handler2,2976507,15012913,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3156262862,bam,9198677,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28256169}]","""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 28307102}]",600,Use reference annotation guide,,,,,186259942.0,gtf,,35875834.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-02-15 08:13:25.088038,34111,301482.319173
,,,,2015-12-12 09:10:36.483035,slurm_multi_dynamic_walltime,,main_w2_handler2,2536307,11163265,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6160085550,bam,5432970,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",22425909,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,22425848.0,,600,Use reference annotation guide,,,,,44197708.0,gtf,,26182903.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-12-12 09:28:08.526318,70448,1052.043283
,,,,2016-09-28 15:14:35.799687,slurm_multi_dynamic_walltime,,main_w3_handler2,2820140,13966432,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3562119578,bam,8185751,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c26c7f06c6855b0'}]","""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5863850bc9af31d52'}]",,,,Use reference annotation,,,1230178197.0,gtf,,,,32820747.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-09-28 16:01:42.799254,89558,2826.9995670000003
,,89.0,len,2015-10-26 23:50:39.788063,slurm_multi_dynamic_walltime,,main_w2_handler2,2467478,10740382,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4001801714,bam,5000179,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/main/files/012/969/dataset_12969747.dat""","""AM1_V2""",21759136,,"""""","""100000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,25909006.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-10-27 00:39:16.740306,70887,2916.952243
,,,,2017-03-21 00:22:34.112933,slurm_multi_dynamic_walltime,,main_w3_handler2,2969730,15348675,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4633326522,bam,9488330,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,dm6,cached,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 28612180}]","""""","""100000""","""0.1""","""Yes""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 28709673}]",600,Use reference annotation guide,,,,,43747919.0,gtf,,36740192.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-03-21 05:00:22.767885,98888,16668.654952
,,,,2016-03-09 21:12:54.012795,slurm_multi_dynamic_walltime,,main_w2_handler2,2624844,12088789,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4487931991,bam,6321061,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23760947,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23760894.0,,600,Use reference annotation guide,,,,,426713170.0,gtf,,27919472.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-10 18:45:18.971352,69780,77544.958557
,,,,2016-04-07 16:05:15.196951,slurm_multi_dynamic_walltime,,main_w2_handler2,2661069,12365824,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",490693864,bam,6571705,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24185386,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24182979.0,,600,Use reference annotation guide,,,,,1164355302.0,gtf,,28267592.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-07 21:31:05.972135,78197,19550.775184000002
,,,,2015-08-24 19:12:35.985985,slurm_multi_dynamic_walltime,,main_w2_handler2,2411812,10191275,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2959685011,bam,4460050,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20827959,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,20827974.0,,600,Use reference annotation guide,,,,,4172969872.0,gtf,,23319806.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-08-24 23:58:53.117721,51666,17177.131736
,,,,2016-03-28 20:10:06.591990,slurm_multi_dynamic_walltime,,main_w2_handler2,2633546,12264388,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3851017913,bam,6476226,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23998567,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,28950638.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-29 19:16:57.490121,52700,83210.89813100001
,,,,2017-11-24 12:21:56.946430,slurm_multi,,main_w3_handler2,3335711,17571185,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",671171518,bam,11633548,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32492045}]","""""","""300000""","""0.1""","""No""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 32513731}]",,,,Use reference annotation,,,1198485112.0,gtf,,,,42229959.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-11-24 13:01:36.711768,109360,2379.765338
,,,,2016-04-06 14:12:45.443382,slurm_multi_dynamic_walltime,,main_w2_handler2,2659005,12353935,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",446294707,bam,6560252,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24167953,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,24161186.0,,600,Use reference annotation guide,,,,,1164355302.0,gtf,,28267592.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-06 22:41:02.529730,78197,30497.086348
,,,,2015-07-19 03:04:10.947059,slurm_multi_dynamic_walltime,,main_w2_handler2,2378919,9905388,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13624155041,bam,4193946,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,dm3,cached,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20412290,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,20384194.0,,600,Use reference annotation guide,,,,,52437654.0,gtf,,24209828.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-07-19 03:47:12.237858,66102,2581.2907990000003
,,,,2017-06-09 21:53:08.003941,slurm_multi_dynamic_walltime,,main_w4_handler2,3147456,16068523,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2650109309,bam,10157405,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29975909}]","""""","""300000""","""0.1""","""No""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 29975912}]",,,,Use reference annotation,,,1770427955.0,gtf,,,,38551174.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-06-09 23:19:44.484432,103660,5196.480491
,,,,2016-02-09 17:04:07.306047,slurm_multi_dynamic_walltime,,main_w2_handler2,2592904,11765238,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",405085324,bam,6020003,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23245122,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,23259059.0,,,,,Use reference annotation,,,1163136209.0,gtf,,,,27662393.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-02-09 19:05:23.479047,35431,7276.173000000001
,,,,2017-06-09 19:45:44.121582,slurm_multi_dynamic_walltime,,main_w4_handler2,3061224,16067915,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4259304879,bam,10156839,slurm,,,,corral-repl,,1,yes,slurm_multi,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29973955}]","""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 29974006}]",,,,Use reference annotation,,,1770427955.0,gtf,,,,38551174.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-06-09 21:37:40.667956,103660,6716.5463740000005
,,,,2016-02-09 17:04:09.282626,slurm_multi_dynamic_walltime,,main_w2_handler2,2592904,11765240,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",675857215,bam,6020362,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23245132,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,23259059.0,,,,,Use reference annotation,,,1163136209.0,gtf,,,,27662393.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-02-09 19:40:50.872112,35431,9401.589486
,,,,2016-06-24 18:25:03.992952,slurm_multi_dynamic_walltime,,main_w1_handler2,2715675,13256154,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2849249469,bam,7443392,slurm,,,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512383f2bf4f192d8'}]","""""","""600000""","""0.05""","""Yes""","""0.1""",2,,20,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51984d5f87a945671'}]",600,Use reference annotation guide,,,,,78934032.0,gtf,,30043145.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-24 21:20:34.911559,36816,10530.918607000001
,,,,2016-10-17 16:55:47.783425,slurm_multi_dynamic_walltime,,main_w3_handler2,2853742,14100530,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1693002405,bam,8315384,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a98d00b7d572e32b'}]","""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522f94344ace901e0'}]",,,,Use reference annotation,,,1182765351.0,gtf,,,,33667169.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-10-17 17:45:10.410927,92172,2962.6275020000003
,,,,2017-08-16 20:44:44.914096,slurm_multi_dynamic_walltime,,main_w4_handler2,3208272,16597099,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",64475665,bam,10670092,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30888084}]","""""","""300000""","""0.1""","""No""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 30883682}]",,,,Use reference annotation,,,1248409563.0,gtf,,,,39896244.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-08-17 00:04:37.322437,108975,11992.408341
,,,,2015-07-12 21:00:20.247493,slurm_multi_dynamic_walltime,,main_w2_handler2,2018204,9845114,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3740300017,bam,4153737,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20238725,,"""""","""600000""","""0.1""","""Yes""","""0.15""",2,,50,,,,19767155.0,,600,Use reference annotation guide,,,,,65899846.0,gtf,,23253688.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-07-14 13:38:26.941487,36816,146286.693994
,,,,2016-01-13 18:24:32.514984,slurm_multi_dynamic_walltime,,main_w2_handler2,2563668,11494039,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",32240671839,bam,5760145,slurm,,,,corral-repl,,1,yes,slurm_multi,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22873496,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,27381636.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-01-13 21:10:12.493994,76204,9939.979010000001
,,,,2015-08-18 10:20:41.695178,slurm_multi_dynamic_walltime,,main_w2_handler2,2410971,10140175,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13508754623,bam,4411079,slurm,,,,corral-repl,,1,yes,slurm_multi,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,20805167.0,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",20805165,,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,1440727708.0,fasta,,,,,,23256778.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-08-18 16:29:53.889112,58875,22152.193934000003
,,,,2015-11-30 08:41:10.590528,slurm_multi_dynamic_walltime,,main_w2_handler2,2512451,11040442,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11036217549,bam,5295965,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22184890,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,22087047.0,,600,Use reference annotation guide,,,,,151467494.0,gtf,,25368750.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2015-12-01 16:10:09.481021,46197,113338.89049300001
,,,,2016-06-26 17:00:26.538326,slurm_multi_dynamic_walltime,,main_w2_handler2,2715675,13262731,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2849249469,bam,7450577,slurm,,,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca91f8d765cb521a'}]","""""","""600000""","""0.1""","""Yes""","""0.1""",2,,20,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51984d5f87a945671'}]",600,Use reference annotation guide,,,,,78934032.0,gtf,,30043145.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-26 19:20:16.251332,36816,8389.713006
,,,,2018-01-01 07:02:43.628074,slurm_multi,,main_w3_handler2,3379010,17923379,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",47598572,bam,11998677,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33133062}]","""""","""300000""","""0.1""","""No""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 33133339}]",,,,Use reference annotation,,,1249781814.0,gtf,,,,42929128.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2018-01-01 07:56:40.648442,60358,3237.0203680000004
,,,,2016-02-09 17:04:05.826925,slurm_multi_dynamic_walltime,,main_w2_handler2,2592904,11765237,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",285403509,bam,6019641,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23245117,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,23259059.0,,,,,Use reference annotation,,,1163136209.0,gtf,,,,27662393.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-02-09 18:41:27.177747,35431,5841.350822
,,,,2017-08-16 20:44:44.377215,slurm_multi_dynamic_walltime,,main_w4_handler2,3208272,16597098,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",410582599,bam,10669981,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30888083}]","""""","""300000""","""0.1""","""No""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 30883682}]",,,,Use reference annotation,,,1248409563.0,gtf,,,,39896244.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-08-16 23:58:49.916610,108975,11645.539395000002
