chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-17 19:00:38.710923,rodeo_normal,,main_w1_handler1,2058962,8970623,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",32355379,gff,3207948.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/010/707/dataset_10707651.dat""","""french assembly""",18888604,,,21542966,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-03-17 19:02:56.535313,3490.0,137.82439000000002
1019418.0,len,2015-09-21 06:02:57.094712,slurm_normal,,main_w2_handler0,2437929,10370565,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",206970974,gff3,4651444.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/012/488/dataset_12488609.dat""","""?""",21100294,,,25244121,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-09-21 06:05:23.301090,69193.0,146.206378
,,2017-05-26 13:23:37.445046,slurm_normal,,main_w3_handler1,3000196,15945925,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",605894162,gtf,10044487.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 29783001}]",,36942833,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-05-26 13:26:25.535511,19796.0,168.09046500000002
,,2016-06-07 02:28:43.948683,slurm_normal,,main_w1_handler0,2729965,13091205,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",861919865,gff3,7275317.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6381cbdb2f6e53f'}]",,30687550,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-06-07 02:31:15.057068,85584.0,151.108385
3506505.0,len,2014-11-23 06:15:46.205957,rodeo_normal,,main_w1_handler1,2077541,8231206,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6525651,gtf,300715.rodeo,slurm,,corral-repl,,"""/galaxy-repl/main/files/009/751/dataset_9751307.dat""","""?""",17170567,,,18443886,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2014-11-23 06:17:01.836594,51523.0,75.63063700000001
1019418.0,len,2015-09-30 03:36:03.925057,slurm_normal,,main_w1_handler1,2437929,10466960,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",132927330,gtf,4743213.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/012/488/dataset_12488609.dat""","""?""",21337009,,,25159772,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-09-30 03:38:09.324075,69193.0,125.39901800000001
,,2016-10-13 21:53:49.254664,slurm_normal,,main_w4_handler1,2851323,14077200,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",892960186,gff,8293944.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b992ad1f92c8549'}]",,31708225,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-10-13 21:56:38.099161,70029.0,168.84449700000002
1835.0,len,2017-05-31 13:16:49.626596,slurm_normal,,main_w4_handler0,1999946,15978509,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",775907108,gff3,10074267.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/020/127/dataset_20127490.dat""","""?""",,"[{'src': 'hda', 'id': 29831477}]",,38327344,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-05-31 13:27:35.227915,44237.0,645.601319
,,2015-10-19 08:24:15.128099,slurm_normal,,main_w1_handler0,2437863,10636696,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",597255348,gff3,4900570.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21610864,,,25767795,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-10-19 08:26:52.681702,62952.0,157.553603
,,2017-06-06 00:10:19.218119,slurm_normal,,main_w4_handler1,3000196,16021268,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",729539541,gtf,10113169.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29900916}]",,36942833,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2017-06-06 00:15:39.127171,19796.0,319.90905200000003
,,2016-10-25 04:15:27.068011,slurm_normal,,main_w4_handler1,2847289,14164452,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",41560560,gff3,8382150.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/017/611/dataset_17611329.dat""","""neems""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5616d1e11c8f3b2ed'}]",,33369915,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2016-10-25 13:57:49.472715,91348.0,34942.404704
1019418.0,len,2015-09-21 03:09:11.778223,slurm_normal,,main_w2_handler0,2437929,10369661,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",206970974,gff3,4650789.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/012/488/dataset_12488609.dat""","""?""",21100294,,,25244121,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-09-21 03:11:20.374834,69193.0,128.596611
,,2015-09-16 03:30:50.718859,slurm_normal,,main_w2_handler1,2436813,10329425,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",206970974,gff3,4613174.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/012/460/dataset_12460190.dat""","""C_griseus_v1.0""",21099588,,,25082233,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-09-16 03:33:42.627175,62952.0,171.908316
,,2015-07-02 18:47:27.194273,slurm_normal,,main_w1_handler1,2360442,9783674,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",34177188,gtf,4085651.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/taeGut2.len""","""taeGut2""",20217488,,,23891627,error,CONVERTER_gff_to_interval_index_0,1.0.0,,2015-07-02 18:49:06.961057,65236.0,99.766784
