chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.biasSpeedSamp,parameters.adv.consistentHits,parameters.adv.coverage,parameters.adv.dumpEq,parameters.adv.extraSensitive,parameters.adv.fldMax,parameters.adv.fldMean,parameters.adv.fldSD,parameters.adv.forgettingFactor,parameters.adv.gcSizeSamp,parameters.adv.incompatPrior,parameters.adv.initUniform,parameters.adv.maxOcc,parameters.adv.maxReadOcc,parameters.adv.minLen,parameters.adv.noBiasLengthThreshold,parameters.adv.noEffectiveLengthCorrection,parameters.adv.noFragLengthDist,parameters.adv.numAuxModelSamples,parameters.adv.numBiasSamples,parameters.adv.numBootstraps,parameters.adv.numGibbsSamples,parameters.adv.numPreAuxModelSamples,parameters.adv.perTranscriptPrior,parameters.adv.sensitive,parameters.adv.splitSpanningSeeds,parameters.adv.splitWidth,parameters.adv.strictIntersect,parameters.adv.useVBOpt,parameters.adv.vbPrior,parameters.adv.writeMappings,parameters.adv.writeUnmappedNames,parameters.chromInfo,parameters.dbkey,parameters.gcBias,parameters.geneMap.values,parameters.input_mate1|__identifier__,parameters.input_mate2|__identifier__,parameters.input_singles|__identifier__,parameters.perfectHash,parameters.quasi_orphans.__current_case__,parameters.quasi_orphans.allowOrphans,parameters.quasi_orphans.type,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerLen,parameters.refTranscriptSource.ownFile.values,parameters.sasamp,parameters.seqBias,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-06 16:19:54.928264,slurm_normal,,,,main_w3_handler0,3407201,18273188,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4482689095.0,fastqsanger.gz,12355220,slurm,,corral-repl,901423644,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 33582638}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 33529840}]",,single,U,,43567483.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-06 16:35:33.709940,117347,938.7816760000001
,,2017-07-11 16:57:55.632337,slurm_normal,,1168721415.0,tabular,main_w4_handler0,3188145,16312083,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,5990609712.0,fastqsanger,10379492.roundup,slurm,,corral-repl,1170281452,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30391238}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 30391198}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 30391151}]",,single,U,,38660545.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-07-11 17:14:21.823808,107547,986.1914710000001
,,2018-02-06 06:35:15.745918,slurm_normal,,,,main_w3_handler1,3407201,18266767,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4280483146.0,fastqsanger.gz,12348627,slurm,,corral-repl,901423644,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 33582638}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 33529835}]",,single,U,,43567483.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-06 07:09:19.540227,117347,2043.794309
,,2018-02-28 05:41:14.503770,slurm_normal,,,,main_w4_handler0,3425081,18544176,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",785751101.0,fastqsanger,535795861.0,fastqsanger,,,12640861,slurm,,corral-repl,2776390504,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,true,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34104125}]","""1""","""false""",1,"[{'src': 'hda', 'id': 33792361}]","[{'src': 'hda', 'id': 33792604}]",,I,paired,U,,43770739.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-28 06:06:43.487609,121559,1528.983839
,,2018-03-01 04:16:27.150671,slurm_normal,,2870203209.0,tabular,main_w3_handler0,3446812,18559265,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2990957305.0,fastqsanger,12656120,slurm,,corral-repl,2927607333,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/rn6.len""","""rn6""","""false""","[{'src': 'hda', 'id': 34134842}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34128851}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 34125361}]",,single,U,,44245754.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-01 04:52:41.436150,122679,2174.285479
,,2017-11-06 15:59:02.054661,slurm_normal,,,,main_w4_handler1,3305970,17347281,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1488556802.0,fastqsanger,11410571,slurm,,corral-repl,871146350,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 31991889}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 31992149}]",,single,U,,41626679.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-11-06 16:06:51.503032,111817,469.448371
,,2017-10-26 14:57:07.155690,slurm_normal,,,,main_w4_handler1,3296510,17227871,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3681492869.0,fastq.gz,3914420636.0,fastq.gz,,,11289900,slurm,,corral-repl,868532988,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 31900546}]","""1""","""false""",1,"[{'src': 'hda', 'id': 31820763}]","[{'src': 'hda', 'id': 31820764}]",,I,paired,U,,41508809.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-10-26 15:41:22.875606,100246,2655.719916
,,2017-07-13 03:46:47.585876,slurm_normal,,81498659.0,gff3,main_w3_handler0,3190075,16327852,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",997865775.0,fastq.gz,1002065039.0,fastq.gz,,,10394465.roundup,slurm,,corral-repl,381956675,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 30454131}]",,,,"""false""",0,,quasi,history,1,21,"[{'src': 'hda', 'id': 30453667}]","""1""","""true""",1,"[{'src': 'hda', 'id': 30452292}]","[{'src': 'hda', 'id': 30452316}]",,I,paired,SF,,39018988.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-07-13 04:01:27.152002,89879,879.566126
,,2017-12-02 21:18:04.286319,slurm_normal,,278394506.0,gff3,main_w4_handler0,3350323,17677794,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,11750298246.0,fastqsanger,11740153,slurm,,corral-repl,2656273717,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hetGla2.len""","""hetGla2""","""false""","[{'src': 'hda', 'id': 32696043}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 32696010}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 32695650}]",,single,U,,42416662.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-12-02 21:22:31.932993,99033,267.646674
,,2018-02-28 05:41:20.782987,slurm_normal,,,,main_w4_handler1,3425081,18544186,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",661253131.0,fastqsanger,661189765.0,fastqsanger,,,12640860,slurm,,corral-repl,2776390504,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,true,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34104125}]","""1""","""false""",1,"[{'src': 'hda', 'id': 33793266}]","[{'src': 'hda', 'id': 33793283}]",,I,paired,U,,43770739.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-28 06:05:27.662254,121559,1446.879267
,,2018-02-28 05:41:18.605647,slurm_normal,,,,main_w3_handler1,3425081,18544182,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",788031741.0,fastqsanger,787957433.0,fastqsanger,,,12640839,slurm,,corral-repl,2776390504,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,true,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34104125}]","""1""","""false""",1,"[{'src': 'hda', 'id': 33792994}]","[{'src': 'hda', 'id': 33793013}]",,I,paired,U,,43770739.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-28 06:05:25.197862,121559,1446.5922150000001
,,2018-02-28 05:41:15.683960,slurm_normal,,,,main_w4_handler0,3425081,18544178,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",484563784.0,fastqsanger,484511958.0,fastqsanger,,,12640877,slurm,,corral-repl,2776390504,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,true,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34104125}]","""1""","""false""",1,"[{'src': 'hda', 'id': 33792669}]","[{'src': 'hda', 'id': 33792681}]",,I,paired,U,,43770739.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-02-28 06:08:34.147767,121559,1638.463807
,,2017-07-07 09:33:20.192527,slurm_normal,,47975176718.0,tabular,main_w3_handler1,3143521,16281327,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,7916127800.0,fastqsanger,10352490.roundup,slurm,,corral-repl,48774762596,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30346443}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 30345530}]","""2""","""false""",0,,,"[{'src': 'hda', 'id': 29997834}]",,single,U,,39152186.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-07-07 10:30:39.552492,85357,3439.359965
,,2018-03-01 04:16:21.818654,slurm_normal,,2870203209.0,tabular,main_w4_handler0,3446812,18559253,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2305696182.0,fastqsanger,12656048,slurm,,corral-repl,2927607333,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/rn6.len""","""rn6""","""false""","[{'src': 'hda', 'id': 34134842}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34128851}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 34125349}]",,single,U,,44245754.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-01 04:41:24.121322,122679,1502.302668
,,2017-12-08 01:35:08.337472,slurm_normal,,,,main_w3_handler0,3349973,17742813,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,0.0,fastq,11808774,slurm,,corral-repl,1151947379,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 32709277}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 32809118}]",,single,U,,42429847.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-12-08 01:38:49.759973,117901,221.422501
,,2018-03-08 23:20:16.229608,slurm_normal,,,,main_w4_handler0,3388183,18665310,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,5769897163.0,fastqsanger,12761280,slurm,,corral-repl,1444350530,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34252037}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 34279954}]",,single,U,,43123150.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-08 23:25:09.871818,119677,293.64221000000003
,,2017-06-29 17:15:37.454904,slurm_normal,,2732482788.0,tabular,main_w4_handler0,3166712,16224862,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,7521650769.0,fastqsanger,10300914.roundup,slurm,,corral-repl,2766514384,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30237178}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 30236469}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 30236473}]",,single,U,,39001752.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-06-29 17:31:56.773695,107694,979.318791
,,2018-03-01 04:16:28.061203,slurm_normal,,2870203209.0,tabular,main_w4_handler1,3446812,18559267,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2964661135.0,fastqsanger,12656119,slurm,,corral-repl,2927607333,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/rn6.len""","""rn6""","""false""","[{'src': 'hda', 'id': 34134842}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34128851}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 34125363}]",,single,U,,44245754.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-01 04:52:19.258445,122679,2151.197242
,,2017-05-31 20:43:20.806868,slurm_normal,,,,main_w3_handler0,3134891,15982561,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,280751428.0,fastq.gz,10077934.roundup,slurm,,corral-repl,2842837202,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29839137}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29838684}]",,single,U,,38347446.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-05-31 20:48:20.494817,106951,299.687949
,,2017-06-29 16:27:48.555109,slurm_normal,,490668328.0,gff3,main_w3_handler0,3166712,16224544,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,7282114958.0,fastqsanger,10300617.roundup,slurm,,corral-repl,2766514384,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30112022}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 30236469}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 30236482}]",,single,U,,38999678.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-06-29 16:41:37.802691,107694,829.2475820000001
,,2018-03-09 03:13:27.702423,slurm_normal,,,,main_w3_handler1,3457255,18667003,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11639102519.0,fastqsanger,11639102519.0,fastqsanger,,,12764266,slurm,,corral-repl,2818033866,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34311969}]","""1""","""true""",1,"[{'src': 'hda', 'id': 34311962}]","[{'src': 'hda', 'id': 34311963}]",,I,paired,U,,43425835.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-09 05:46:02.950652,17286,9155.248229
,,2017-07-11 17:31:45.847283,slurm_normal,,1168721415.0,tabular,main_w3_handler1,3188145,16312387,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,7364879075.0,fastqsanger,10379732.roundup,slurm,,corral-repl,1170281452,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30391238}]",,,,"""true""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 30391198}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 30391148}]",,single,U,,38660545.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-07-11 17:42:17.977425,107547,632.1301420000001
,,2017-05-23 19:46:31.306274,slurm_normal,,,,main_w4_handler1,3099158,15920589,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,3543743335.0,fastq,10018483.roundup,slurm,,corral-repl,867279197,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29737615}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29487046}]",,single,U,,37780923.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-05-23 19:56:22.040840,105316,590.7345660000001
,,2018-03-07 04:42:11.555604,slurm_normal,,109525328.0,gtf,main_w4_handler0,3449994,18634224,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,11319528708.0,fastqsanger,12730678,slurm,,corral-repl,603874622,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 34227718}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34257010}]","""1""","""true""",0,,,"[{'src': 'hda', 'id': 34248884}]",,single,U,,44395072.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-07 04:50:37.253031,123134,505.697427
,,2018-03-07 04:17:48.611814,slurm_normal,,109525328.0,gtf,main_w4_handler1,3454353,18634111,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3637583018.0,fastqsanger,3637583018.0,fastqsanger,,,12730796,slurm,,corral-repl,603874622,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 34256292}]","""reverse""","""reverse""",,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34256583}]","""1""","""true""",1,"[{'src': 'hda', 'id': 34253460}]","[{'src': 'hda', 'id': 34253460}]",,I,paired,U,,44384456.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-07 05:07:08.742240,123472,2960.130426
,,2017-10-24 02:57:14.402250,slurm_normal,,5626339600.0,tabular,main_w3_handler1,3224234,17186032,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,7027878236.0,fastqsanger,11246952,slurm,,corral-repl,5720111885,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 31835376}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 31834565}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 31766461}]",,single,U,,41432060.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-10-24 03:16:35.121608,70582,1160.719358
,,2018-03-07 04:44:44.838124,slurm_normal,,109525328.0,gtf,main_w4_handler0,3454353,18634283,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3697709891.0,fastqsanger,3697709891.0,fastqsanger,,,12739470,slurm,,corral-repl,603874622,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""true""","[{'src': 'hda', 'id': 34256292}]","""reverse""","""reverse""",,"""true""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 34256583}]","""1""","""true""",1,"[{'src': 'hda', 'id': 34253408}]","[{'src': 'hda', 'id': 34253408}]",,I,paired,U,,44395574.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2018-03-07 18:27:39.342765,123472,49374.504641
,,2017-06-15 05:32:38.139524,slurm_normal,,440716966.0,gtf,main_w3_handler1,3144035,16105366,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3398412681.0,fastqsanger,3398412681.0,fastqsanger,,,10189123.roundup,slurm,,corral-repl,1388878922,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""","""false""","[{'src': 'hda', 'id': 29936745}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29936743}]","""1""","""false""",1,"[{'src': 'hda', 'id': 30035449}]","[{'src': 'hda', 'id': 30035454}]",,I,paired,SF,,38440355.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-06-15 05:35:56.495310,106675,198.35578600000002
,,2017-07-11 16:57:51.591887,slurm_normal,,1168721415.0,tabular,main_w4_handler0,3188145,16312079,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,7881979554.0,fastqsanger,10379490.roundup,slurm,,corral-repl,1170281452,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30391238}]",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 30391198}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 30391147}]",,single,U,,38660545.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.8.2,0.8.2,,2017-07-11 17:12:21.867394,107547,870.2755070000001
