blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.exonID,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.metagene,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.regionsFiles_0|regionsFile|__identifier__,parameters.scoreFileName.values,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName21,scoreFileName21_filetype,scoreFileName22,scoreFileName22_filetype,scoreFileName23,scoreFileName23_filetype,scoreFileName24,scoreFileName24_filetype,scoreFileName25,scoreFileName25_filetype,scoreFileName26,scoreFileName26_filetype,scoreFileName27,scoreFileName27_filetype,scoreFileName28,scoreFileName28_filetype,scoreFileName29,scoreFileName29_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName30,scoreFileName30_filetype,scoreFileName31,scoreFileName31_filetype,scoreFileName32,scoreFileName32_filetype,scoreFileName33,scoreFileName33_filetype,scoreFileName34,scoreFileName34_filetype,scoreFileName35,scoreFileName35_filetype,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2017-05-04 12:53:23.906130,slurm_multi,,main_w3_handler2,3095781,15747969,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9857179,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29462674}]}}]","""HT29_CONT Filtred_Combined""","[{'src': 'hdca', 'id': 55214}]",234609856,bed,,,,,,,,16747431,16747431,,,,,,,,,,,,,,,,,,,,,bigwig,16313100.0,,,,,,,,,,,,,,,,,,,,,bigwig,16999760.0,,,,,,,,,,,,,bigwig,15964950.0,bigwig,16158583.0,bigwig,0.0,bigwig,,,,,,,bigwig,37619346,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-05-04 13:20:38.190653,104859,1634.284523
,,,,2017-12-22 10:56:39.076020,slurm_multi,,main_w3_handler2,3359375,17878310,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11951661,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33020743}]}}]",,"[{'src': 'hda', 'id': 32868340}, {'src': 'hda', 'id': 32928496}, {'src': 'hda', 'id': 32965348}, {'src': 'hda', 'id': 32965349}]",77571315,bed,,,,,,,,1152822547,1152822547,,,,,,,,,,,,,,,,,,,,,bigwig,514957134.0,,,,,,,,,,,,,,,,,,,,,bigwig,120645921.0,,,,,,,,,,,,,bigwig,119494850.0,bigwig,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-22 18:18:32.690404,55887,26513.614384
,,,,2017-04-11 10:02:01.048921,slurm_multi,,main_w4_handler2,2150289,15551446,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9676296,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29165030}]}}]",,"[{'src': 'hda', 'id': 29165031}]",1920667896,bed,,,,,,,,258421075,258421075,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,37254218,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-04-11 11:08:59.216093,57540,4018.1671720000004
,,,,2017-10-24 07:34:58.678843,slurm_multi,,main_w4_handler2,2400273,17187212,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11248190,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,10000,10000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31838376}]}}]",,"[{'src': 'hda', 'id': 31812486}, {'src': 'hda', 'id': 31834419}, {'src': 'hda', 'id': 31834433}]",9393306,bed,,,,,,,,213290036,213290036,,,,,,,,,,,,,,,,,,,,,bigwig,198683156.0,,,,,,,,,,,,,,,,,,,,,bigwig,186036229.0,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,bigwig,41154884,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-24 14:10:34.668613,67372,23735.98977
,,,,2017-10-18 17:25:16.378074,slurm_multi,,main_w4_handler2,3289617,17135164,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11191734,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31738788}]}}]",,"[{'src': 'hda', 'id': 31718796}, {'src': 'hda', 'id': 31718800}, {'src': 'hda', 'id': 31718804}, {'src': 'hda', 'id': 31718812}]",337032528,bed,,,,,,,,68699359,68699359,,,,,,,,,,,,,,,,,,,,,bigwig,50829190.0,,,,,,,,,,,,,,,,,,,,,bigwig,69582879.0,,,,,,,,,,,,,bigwig,68872280.0,bigwig,,,,,,,,,,,bigwig,41357656,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-18 17:28:15.283404,84610,178.90533000000002
,,,,2017-10-24 07:21:08.541636,slurm_multi,,main_w3_handler2,2400273,17187139,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11248127,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,10000,10000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31838188}]}}]",,"[{'src': 'hda', 'id': 31812486}, {'src': 'hda', 'id': 31834419}, {'src': 'hda', 'id': 31834433}]",223022324,bed,,,,,,,,213290036,213290036,,,,,,,,,,,,,,,,,,,,,bigwig,198683156.0,,,,,,,,,,,,,,,,,,,,,bigwig,186036229.0,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,bigwig,41154884,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-24 07:26:02.050662,67372,293.509026
,,,,2017-12-25 22:51:42.669795,slurm_multi,,main_w4_handler2,3359375,17895055,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11969137,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33083304}]}}]",,"[{'src': 'hda', 'id': 32921937}]",1431911747,bed,,,,,,,,1209167733,1209167733,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-25 23:21:06.094191,55887,1763.4243960000001
,,,,2017-07-12 16:03:01.159807,slurm_multi,,main_w4_handler2,3189475,16322313,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10388695,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,1000,1000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30456067}]}}]",,"[{'src': 'hda', 'id': 30456043}]",3749180698,bed,,,,,,,,25643759,25643759,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39188781,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-07-12 16:25:45.124435,107805,1363.9646280000002
,,,,2017-06-07 12:35:10.516038,slurm_multi,,main_w3_handler2,3125029,16040019,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10129982,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,3000,3000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29930549}]}}]",,"[{'src': 'hda', 'id': 29797452}]",942685834,bed,,,,,,,,14193095,14193095,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,38442575,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-06-07 12:52:26.932972,62429,1036.416934
,,,,2017-11-03 03:59:56.197994,slurm_multi,,main_w4_handler2,3306370,17311831,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11371789,slurm,,corral-repl,,1,yes,slurm_multi,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32034372}]}}]",,"[{'src': 'hda', 'id': 32041683}]",4197588479,bed,,,,,,,,209735143,209735143,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,41653275,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-11-03 04:16:33.225640,114836,997.0276460000001
,,,,2017-09-30 08:17:14.931365,slurm_multi,,main_w4_handler2,3267486,16976823,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11044527.roundup,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/susScr3.len""","""susScr3""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31486786}]}}]",,"[{'src': 'hda', 'id': 31486787}, {'src': 'hda', 'id': 31486788}, {'src': 'hda', 'id': 31486789}, {'src': 'hda', 'id': 31486790}]",26222413,bed,,,,,,,,243000860,243000860,,,,,,,,,,,,,,,,,,,,,bigwig,220776927.0,,,,,,,,,,,,,,,,,,,,,bigwig,160679213.0,,,,,,,,,,,,,bigwig,86407684.0,bigwig,,,,,,,,,,,bigwig,40970090,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-09-30 22:08:59.292367,424,49904.361002000005
,,,,2018-01-08 18:54:01.128763,slurm_multi,,main_w4_handler2,3359375,17975338,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12051742,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33219842}]}}]",,"[{'src': 'hda', 'id': 33123543}, {'src': 'hda', 'id': 33126394}, {'src': 'hda', 'id': 33126431}, {'src': 'hda', 'id': 33126679}]",276688974,bed,,,,,,,,175977925,175977925,,,,,,,,,,,,,,,,,,,,,bigwig,180424799.0,,,,,,,,,,,,,,,,,,,,,bigwig,31667.0,,,,,,,,,,,,,bigwig,315031953.0,bigwig,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2018-01-08 18:58:23.422673,55887,262.29391000000004
,,,,2017-10-31 01:09:45.084722,slurm_multi,,main_w4_handler2,3292864,17271272,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11331552,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31976938}]}}]",,"[{'src': 'hda', 'id': 31942561}]",2674677675,bed,,,,,,,,623258678,623258678,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,41494590,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-31 01:57:01.844283,114008,2836.7595610000003
,,,,2017-10-25 20:14:06.293266,slurm_multi,,main_w4_handler2,3285162,17217656,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11278639,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,,,scale-regions,,,500,0.0,,,no,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31884243}]}}]",,"[{'src': 'hda', 'id': 31865303}]",3376412718,bed,,,,,,,,394147829,394147829,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,41396951,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-25 21:14:28.652378,113542,3622.359112
,,,,2017-09-06 16:18:05.765521,slurm_multi,,main_w3_handler2,3242744,16748098,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10816625,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31125296}]}}]",,"[{'src': 'hda', 'id': 31125452}]",215368326,bed,,,,,,,,78204,78204,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,40272373,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-09-06 16:37:44.879071,110946,1179.11355
,,,,2017-07-07 19:35:29.117190,slurm_multi,,main_w3_handler2,3185463,16286196,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10356437,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30353511}]}}]",,"[{'src': 'hda', 'id': 30353112}]",409814061,bed,,,,,,,,53020458,53020458,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39165339,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-07-07 19:42:09.469978,107740,400.35278800000003
,,,,2017-12-28 11:10:57.724007,slurm_multi,,main_w3_handler2,3359375,17908360,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11983235,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33100680}]}}]",,"[{'src': 'hda', 'id': 32965348}, {'src': 'hda', 'id': 32965349}]",69368763,bed,,,,,,,,120645921,120645921,,,,,,,,,,,,,,,,,,,,,bigwig,119494850.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-28 13:47:48.840422,55887,9411.116415
,,,,2018-02-27 15:20:02.305228,slurm_multi,,main_w3_handler2,3251344,18536465,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12635286,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 34072359}]}}]",,"[{'src': 'hda', 'id': 34096990}, {'src': 'hda', 'id': 34096991}, {'src': 'hda', 'id': 34096992}, {'src': 'hda', 'id': 34096994}, {'src': 'hda', 'id': 34096995}, {'src': 'hda', 'id': 34096997}, {'src': 'hda', 'id': 34096998}, {'src': 'hda', 'id': 34096999}, {'src': 'hda', 'id': 34097000}]",42455184,bed,,,,,,,,560550106,560550106,,,,,,,,,,,,,,,,,,,,,bigwig,424115513.0,,,,,,,,,,,,,,,,,,,,,bigwig,487191473.0,,,,,,,,,,,,,bigwig,351633927.0,bigwig,512884373.0,bigwig,402431206.0,bigwig,539274296.0,bigwig,527880805.0,bigwig,299147962.0,bigwig,bigwig,44058300,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2018-02-28 05:22:50.611854,111397,50568.306626000005
,,,,2017-12-20 14:22:41.106413,slurm_multi,,main_w4_handler2,3269067,17859625,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11932656,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,1000,1000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33019962}]}}]",,"[{'src': 'hda', 'id': 33017363}, {'src': 'hda', 'id': 33017593}, {'src': 'hda', 'id': 33017658}]",1720703288,bed,,,,,,,,482773919,482773919,,,,,,,,,,,,,,,,,,,,,bigwig,215691342.0,,,,,,,,,,,,,,,,,,,,,bigwig,138541058.0,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,bigwig,40925066,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-20 14:55:24.719288,65272,1963.612875
,,,,2017-11-03 15:31:49.839541,slurm_multi,,main_w3_handler2,3293247,17318857,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11378990,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31987386}]}}]",,"[{'src': 'hda', 'id': 31952913}]",2151742339,bed,,,,,,,,448644,448644,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,41462036,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-11-03 16:02:20.052857,113551,1830.213316
,,,,2017-12-20 17:18:53.211412,slurm_multi,,main_w3_handler2,3269067,17861266,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11934304,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,25000,25000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33019962}]}}]",,"[{'src': 'hda', 'id': 33017593}, {'src': 'hda', 'id': 33017658}]",1720703288,bed,,,,,,,,215691342,215691342,,,,,,,,,,,,,,,,,,,,,bigwig,138541058.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,40925066,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-20 17:32:31.267554,65272,818.056142
,,,,2017-08-22 17:58:01.146104,slurm_multi,,main_w3_handler2,3197468,16633836,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10706295,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,50,0.0,,,no,,,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30953369}]}}]",,"[{'src': 'hda', 'id': 30948537}, {'src': 'hda', 'id': 30948541}]",1555833349,bed,,,,,,,,7273966,7273966,,,,,,,,,,,,,,,,,,,,,bigwig,7273354.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39409471,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-08-22 18:12:20.537188,79460,859.3910840000001
,,,,2017-07-13 03:38:15.312981,slurm_multi,,main_w4_handler2,3191136,16327813,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10394655,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30466715}]}}]",,"[{'src': 'hda', 'id': 30466322}]",1159984570,bed,,,,,,,,28332644,28332644,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39188781,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-07-13 04:42:18.844901,107805,3843.5319200000004
,,,,2017-07-13 03:36:11.627325,slurm_multi,,main_w4_handler2,3191136,16327800,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10394469,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,500,500,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30466303}]}}]",,"[{'src': 'hda', 'id': 30466322}]",1257697435,bed,,,,,,,,28332644,28332644,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39188781,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-07-13 04:07:06.648985,107805,1855.02166
