create_time,destination_id,exit_code,gfffile,gfffile_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.featuretype,parameters.force_sort,parameters.gfffile,parameters.gfffile.values,parameters.idattr,parameters.minaqual,parameters.mode,parameters.samfile,parameters.samfile.values,parameters.samfile|__identifier__,parameters.samout_conditional.__current_case__,parameters.samout_conditional.reference_source.__current_case__,parameters.samout_conditional.reference_source.ref_file,parameters.samout_conditional.reference_source.ref_file.values,parameters.samout_conditional.reference_source.reference_source_selector,parameters.samout_conditional.samout,parameters.stranded,runner_name,samfile,samfile_filetype,samout_conditional|ref_file,samout_conditional|ref_file_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-01 18:00:15.530252,slurm_normal,,103125067,gtf,main_w1_handler1,2753613,13307596,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7509503.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57592e3d19a132f41'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5820ee294849e717c'}]",,1,,,,,false,"""yes""",,5933724693,bam,,,31185807.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-01 18:26:19.901572,44428,1564.3713200000002
2016-09-30 13:51:09.979103,slurm_normal,,68352564,gtf,main_w4_handler0,2770961,13982538,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8201943.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c75a293ae093ec1'}]","""gene_id""","""5""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7e073421cc7905b'}]",,1,,,,,false,"""no""",,5377141680,bam,,,33207729.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-30 14:22:25.096326,57381,1875.1172230000002
2016-04-21 19:55:30.301409,slurm_normal,,84207474,gtf,main_w2_handler1,1904542,12554545,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6742874.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595df46ded025d2c9'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec6e35da233f862f'}]",,1,,,,,false,"""yes""",,6159690552,bam,,,27838081.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-21 20:28:43.644822,48844,1993.343413
2016-05-08 09:09:04.148245,slurm_normal,,85741433,gtf,main_w1_handler2,2698147,12820921,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7021911.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5858696b434c4ad58'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b8a8f8c6b7aa13eb'}]",,1,,,,,false,"""yes""",,1502922902,bam,,,29966424.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-08 09:12:05.085108,79509,180.93686300000002
2016-07-08 14:10:38.082969,slurm_normal,,73653266,gtf,main_w2_handler0,2760559,13361997,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7572118.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5755327606e937c38'}]","""gene_id""","""1""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba228790b11adfc9'}]",,1,,,,,false,"""no""",,2300654059,bam,,,31077336.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-08 14:54:33.100497,57381,2635.0175280000003
2016-06-08 02:02:39.406791,slurm_normal,,547445415,gff,main_w2_handler0,2112485,13103240,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7289120.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589cde68d115c0d13'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bdcc6b3d3ea5ab26'}]",,1,,,,,false,"""reverse""",,34140543811,sam,,,30700922.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-08 03:30:24.881269,54557,5265.474478
2016-06-21 16:46:56.550680,slurm_normal,,27252959,gtf,main_w1_handler0,2742222,13226684,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7411448.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/nemVec1.len""","""nemVec1""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590002ea06924e8b7'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af3758388064af20'}]",,1,,,,,false,"""yes""",,2403203606,bam,,,30931447.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-21 17:01:23.512931,52216,866.962251
2016-03-03 12:31:45.372938,slurm_normal,,108709606,gtf,main_w1_handler1,2602568,12007070,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6235768.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",23643075,,"""gene_id""","""10""","""intersection-strict""",23525427,,,1,,,,,False,"""no""",,1259207123,bam,,,28607615.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-03 13:07:22.782679,78793,2137.409741
2016-09-23 15:32:04.303766,slurm_normal,,0,gtf,main_w3_handler1,2830647,13926380,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8149383.roundup,slurm,,corral-repl,,"""df8f442c81a211e6b095005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581aaf1622f9a78b2'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c6dad770d6c5d76'}]",,1,,,,,false,"""yes""",,1385390366,bam,,,33074974.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-23 17:13:26.990429,89785,6082.686663
2016-04-20 20:33:36.370644,slurm_normal,,94868163,gtf,main_w1_handler2,2671678,12542079,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6727577.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55571489f5e699c69'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3381a74ca54b605'}]",,1,,,,,false,"""no""",,3699342807,bam,,,29028521.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-20 20:56:10.235805,69337,1353.8651610000002
2016-10-24 14:20:05.689331,slurm_normal,,17650,gff,main_w3_handler0,2853332,14158652,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8369397.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Repeat""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5caaa7429df3a0513'}]","""gene_id""","""5""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd405a1f0fa45c6f'}]",,1,,,,,false,"""yes""",,770181354,bam,,,33838518.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-24 14:23:44.324565,92145,218.63523400000003
2016-10-24 05:23:06.318169,slurm_normal,,158314123,gtf,main_w3_handler1,2389871,14154916,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8366172.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54682b80a12bc0cf0'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54062dd92a9b2f0b4'}]",,1,,,,,false,"""yes""",,8824172076,bam,,,33815963.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-24 06:30:12.389458,66032,4026.0712890000004
2016-09-12 03:45:52.418789,slurm_normal,,235833715,gtf,main_w3_handler1,2810539,13827905,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8049847.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cac998f0d7ddab61'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ebd3c685e7f1fa09'}]",,1,,,,,false,"""yes""",,1823333315,bam,,,32899803.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-12 03:49:27.236335,89513,214.81754600000002
2016-04-12 07:15:50.530615,slurm_normal,,94926257,gtf,main_w2_handler1,2665651,12427080,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6629872.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24257777,,"""gene_id""","""10""","""union""",24257861,,,1,,,,,False,"""no""",,6647918495,bam,,,29558724.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-12 12:44:41.992001,82313,19731.461386000003
2016-06-24 21:34:42.603604,slurm_normal,,60318056,gff,main_w1_handler1,2744796,13257251,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7444172.roundup,slurm,,corral-repl,,"""764a68e83a5311e68173005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""gene""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522dcc17a61a9913a'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a5171c4f10734c9'}]",,1,,,,,false,"""no""",,514258140,bam,,,30583335.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-24 21:41:50.570079,63108,427.966475
2016-07-22 15:28:38.999036,slurm_normal,,883260838,gtf,main_w2_handler0,2772650,13470791,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7685730.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5807ead3bb5777a68'}]","""gene_id""","""1""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f0484a52d60394c'}]",,1,,,,,false,"""no""",,8648199837,bam,,,31077336.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-22 15:38:39.686419,57381,600.6873830000001
2016-04-11 16:31:59.920121,slurm_normal,,94926257,gtf,main_w1_handler0,2626184,12419612,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6622033.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24128629,,"""gene_id""","""10""","""union""",24128617,,,0,0.0,mm10,,cached,True,"""no""",,4171571359,bam,,,29493073.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-11 19:49:18.605160,80137,11838.685039
2016-03-11 16:07:10.322411,slurm_normal,,301884,gtf,main_w1_handler0,2606845,12107686,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6331532.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""False""",23798880,,"""transcript_id""","""10""","""intersection-nonempty""",23461458,,,1,,,,,False,"""no""",,33753486230,bam,,,28509418.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-03-11 16:15:21.904239,73750,491.58182800000003
2016-06-09 17:48:51.631687,slurm_normal,,73429198,gtf,main_w1_handler0,2679206,13125062,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7309387.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522afb073e2388eda'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58bb2089e926e6df8'}]",,1,,,,,false,"""yes""",,11221897494,bam,,,29183917.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-09 18:10:59.060654,81363,1327.428967
2016-04-22 01:23:03.643201,slurm_normal,,94926257,gtf,main_w1_handler1,2528764,12556355,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6745728.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf939b4b46e1b465'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f4bdd7bbc6aba65'}]",,1,,,,,false,"""no""",,5148559873,bam,,,29648521.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-22 01:48:05.677933,74794,1502.034732
2016-10-04 22:24:32.337529,slurm_normal,,88311138,gtf,main_w4_handler1,2473058,14008194,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8226726.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/012/800/dataset_12800720.dat""","""LAMPREY_MARINUS""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f83fee511fd54e1f'}]","""gene_id""","""10""","""intersection-strict""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c03d3506c8eb575'}]",,1,,,,,false,"""reverse""",,1028708097,bam,,,33464876.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-04 22:34:55.746508,60634,623.408979
2016-05-02 16:39:50.834785,slurm_normal,,68121968,gtf,main_w1_handler2,2684786,12735323,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6934149.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e687f2cbc8b1c30c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5162c7f6d99a41bbd'}]",,1,,,,,false,"""yes""",,5833423954,bam,,,29829957.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-02 16:49:33.541155,17011,582.70637
2016-04-08 15:42:06.574518,slurm_normal,,94926257,gtf,main_w1_handler1,2626184,12390362,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6588984.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24128629,,"""gene_id""","""10""","""union""",24080228,,,1,,,,,False,"""no""",,4074117322,bam,,,29493073.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-08 17:14:07.373786,80137,5520.799268000001
2016-07-27 21:05:31.138377,slurm_normal,,116963244,gtf,main_w2_handler1,2765594,13510781,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7726349.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515b7641cc517b236'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f27786b817fc7772'}]",,1,,,,,false,"""yes""",,11378405397,bam,,,31752666.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-27 22:15:03.165259,78643,4172.026882
2016-06-18 02:11:32.184567,slurm_normal,,105274885,gtf,main_w2_handler1,2531191,13197949,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7382539.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""Arabidopsis_v1""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e25a0c460eb9406'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522c7d86e14ff24af'}]",,1,,,,,false,"""yes""",,3169490222,bam,,,29592773.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-18 02:21:28.987359,73455,596.8027920000001
2016-05-27 15:42:55.593467,slurm_normal,,68121968,gtf,main_w2_handler1,2719838,13005506,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7192260.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c1dda661de551a4'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5af54a81a33cc5a'}]",,1,,,,,false,"""no""",,1019942636,bam,,,29829957.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-27 16:05:20.216194,17011,1344.6227270000002
2016-05-11 09:34:55.301208,slurm_normal,,124104813,gtf,main_w2_handler0,2627156,12853695,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7054171.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5088eada15ce9f46c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eceba6d15ef19481'}]",,1,,,,,false,"""no""",,13741959896,bam,,,28896018.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-11 09:44:49.517227,80192,594.2160190000001
