create_time,destination_id,exit_code,gtf_input,gtf_input_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.advanced_settings.__current_case__,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.sAdvanced,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.chromInfo,parameters.dbkey,parameters.gtf_input,parameters.gtf_input.values,parameters.length_correction,parameters.multiread_correct,parameters.samples,ref_file,ref_file_filetype,runner_name,samples_0|sample,samples_0|sample_filetype,samples_10|sample,samples_10|sample_filetype,samples_11|sample,samples_11|sample_filetype,samples_12|sample,samples_12|sample_filetype,samples_13|sample,samples_13|sample_filetype,samples_14|sample,samples_14|sample_filetype,samples_15|sample,samples_15|sample_filetype,samples_16|sample,samples_16|sample_filetype,samples_17|sample,samples_17|sample_filetype,samples_18|sample,samples_18|sample_filetype,samples_19|sample,samples_19|sample_filetype,samples_1|sample,samples_1|sample_filetype,samples_20|sample,samples_20|sample_filetype,samples_21|sample,samples_21|sample_filetype,samples_22|sample,samples_22|sample_filetype,samples_23|sample,samples_23|sample_filetype,samples_24|sample,samples_24|sample_filetype,samples_25|sample,samples_25|sample_filetype,samples_26|sample,samples_26|sample_filetype,samples_27|sample,samples_27|sample_filetype,samples_28|sample,samples_28|sample_filetype,samples_29|sample,samples_29|sample_filetype,samples_2|sample,samples_2|sample_filetype,samples_30|sample,samples_30|sample_filetype,samples_31|sample,samples_31|sample_filetype,samples_32|sample,samples_32|sample_filetype,samples_33|sample,samples_33|sample_filetype,samples_34|sample,samples_34|sample_filetype,samples_35|sample,samples_35|sample_filetype,samples_36|sample,samples_36|sample_filetype,samples_37|sample,samples_37|sample_filetype,samples_38|sample,samples_38|sample_filetype,samples_39|sample,samples_39|sample_filetype,samples_3|sample,samples_3|sample_filetype,samples_40|sample,samples_40|sample_filetype,samples_41|sample,samples_41|sample_filetype,samples_42|sample,samples_42|sample_filetype,samples_43|sample,samples_43|sample_filetype,samples_44|sample,samples_44|sample_filetype,samples_45|sample,samples_45|sample_filetype,samples_46|sample,samples_46|sample_filetype,samples_4|sample,samples_4|sample_filetype,samples_5|sample,samples_5|sample_filetype,samples_6|sample,samples_6|sample_filetype,samples_7|sample,samples_7|sample_filetype,samples_8|sample,samples_8|sample_filetype,samples_9|sample,samples_9|sample_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-10-28 13:52:00.181428,slurm_normal,,462399357,gtf,main_w2_handler0,2461352,10753503,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5013153.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771748,,"""""","""False""","[{""sample"": 21605190, ""__index__"": 0}, {""sample"": 21654110, ""__index__"": 1}, {""sample"": 21666274, ""__index__"": 2}, {""sample"": 21719715, ""__index__"": 3}]",,,,4565023378,bam,,,,,,,,,,,,,,,,,,,,,4913853119.0,bam,,,,,,,,,,,,,,,,,,,,,5180239660.0,bam,,,,,,,,,,,,,,,,,,,,,4983003591.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,25591541,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-28 15:40:59.434485,58466,6539.253057000001
2015-10-15 01:16:02.375662,slurm_normal,,1630617,gtf,main_w1_handler2,2470379,10576746,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4847596.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21526197,,"""""","""False""","[{""sample"": 21511302, ""__index__"": 0}]",,,,671620836,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25644554,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-15 01:56:44.290662,71026,2441.915
2015-09-11 03:32:27.966168,slurm_normal,,112871592,gtf,main_w1_handler0,2431683,10299602,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4586462.roundup,slurm,,499247034.0,gtf,corral-repl,,,,0,,,No,1.0,auto,21078812.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21079432,,"""""","""True""","[{""sample"": 21057730, ""__index__"": 0}]",,,,6719317763,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24905096,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-11 13:02:15.448984,56262,34187.482816
2015-11-18 10:05:41.530093,slurm_normal,,2024402,gtf,main_w2_handler1,2509304,10933122,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5187554.roundup,slurm,,,,corral-repl,,,,0,,,No,,,,,,,1,No,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22046115,,"""""","""True""","[{""sample"": 22046165, ""__index__"": 0}, {""sample"": 22046164, ""__index__"": 1}, {""sample"": 22046152, ""__index__"": 2}, {""sample"": 22046151, ""__index__"": 3}, {""sample"": 22046147, ""__index__"": 4}, {""sample"": 22046118, ""__index__"": 5}]",,,,1060412661,bam,,,,,,,,,,,,,,,,,,,,,971917334.0,bam,,,,,,,,,,,,,,,,,,,,,1199569556.0,bam,,,,,,,,,,,,,,,,,,,,,845806593.0,bam,,,,,,,,,,,,,,,1025858763.0,bam,907675465.0,bam,,,,,,,,,26330071,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-11-18 11:45:07.375707,73083,5965.845614000001
2016-12-06 23:35:15.152541,slurm_multi,,256528219,gtf,main_w4_handler2,2851323,14503904,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8690813,slurm,,,,corral-repl,,0.0,no,0,,,No,,,,,,,1,No,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 27436107}]","""""","""false""","[{""sample"": {""values"": [{""src"": ""hda"", ""id"": 26813570}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 26813576}]}, ""__index__"": 1}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 26813582}]}, ""__index__"": 2}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 26813588}]}, ""__index__"": 3}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 26813594}]}, ""__index__"": 4}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 26813600}]}, ""__index__"": 5}]",,,,2858058468,bam,,,,,,,,,,,,,,,,,,,,,2444547015.0,bam,,,,,,,,,,,,,,,,,,,,,2723297546.0,bam,,,,,,,,,,,,,,,,,,,,,3225992781.0,bam,,,,,,,,,,,,,,,3944571061.0,bam,2292279659.0,bam,,,,,,,,,34583943,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2016-12-08 01:04:31.667416,70029,91756.51487500001
2015-08-02 09:09:09.989171,slurm_normal,,202053280,gtf,main_w1_handler0,2018204,10049842,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4329735.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20643638,,"""""","""True""","[{""sample"": 20229353, ""__index__"": 0}, {""sample"": 20229386, ""__index__"": 1}, {""sample"": 20229392, ""__index__"": 2}, {""sample"": 20229403, ""__index__"": 3}, {""sample"": 20229408, ""__index__"": 4}, {""sample"": 20524623, ""__index__"": 5}, {""sample"": 20524629, ""__index__"": 6}, {""sample"": 20524641, ""__index__"": 7}, {""sample"": 20524671, ""__index__"": 8}, {""sample"": 20524682, ""__index__"": 9}, {""sample"": 20552454, ""__index__"": 10}, {""sample"": 20552466, ""__index__"": 11}, {""sample"": 20552474, ""__index__"": 12}, {""sample"": 20552480, ""__index__"": 13}, {""sample"": 20552487, ""__index__"": 14}]",,,,2727378529,bam,2882275818.0,bam,3469502270.0,bam,3735709265.0,bam,3637395135.0,bam,2677406211.0,bam,,,,,,,,,,,3282128645.0,bam,,,,,,,,,,,,,,,,,,,,,3537607585.0,bam,,,,,,,,,,,,,,,,,,,,,3440647346.0,bam,,,,,,,,,,,,,,,2520227881.0,bam,2788374125.0,bam,3373762944.0,bam,3614922968.0,bam,3517803825.0,bam,2576587921.0,bam,23253688,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-02 17:46:35.603608,36816,31045.614437
2015-08-27 18:35:10.546206,slurm_normal,,89985589,gtf,main_w2_handler0,2419388,10212081,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4481954.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20915851,,"""""","""True""","[{""sample"": 20907895, ""__index__"": 0}]",,,,5470977628,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-27 19:39:57.723630,56262,3887.1774240000004
2017-12-29 14:13:33.998431,slurm_multi,,1198754827,gtf,main_w4_handler2,3373625,17914383,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11989806,slurm,,,,corral-repl,,0.0,no,0,,,No,0.0,,,,,No,0,Yes,0.0,hg19,cached,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33113308}]","""""","""false""","[{""sample"": {""values"": [{""src"": ""hda"", ""id"": 33104778}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": 33106027}]}, ""__index__"": 1}]",,,,1116199599,bam,,,,,,,,,,,,,,,,,,,,,1084233529.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42903043,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2017-12-29 15:00:19.705391,109561,2805.70696
2015-07-31 07:26:52.324845,slurm_normal,,202053280,gtf,main_w1_handler1,2018204,10039447,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4320112.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20643638,,"""""","""True""","[{""sample"": 20229353, ""__index__"": 0}, {""sample"": 20229386, ""__index__"": 1}, {""sample"": 20229392, ""__index__"": 2}, {""sample"": 20229403, ""__index__"": 3}, {""sample"": 20229408, ""__index__"": 4}, {""sample"": 20524623, ""__index__"": 5}, {""sample"": 20524629, ""__index__"": 6}, {""sample"": 20524641, ""__index__"": 7}, {""sample"": 20524671, ""__index__"": 8}, {""sample"": 20524682, ""__index__"": 9}, {""sample"": 20552454, ""__index__"": 10}, {""sample"": 20552466, ""__index__"": 11}, {""sample"": 20552474, ""__index__"": 12}, {""sample"": 20552480, ""__index__"": 13}, {""sample"": 20552487, ""__index__"": 14}, {""sample"": 20231516, ""__index__"": 15}, {""sample"": 20231521, ""__index__"": 16}, {""sample"": 20231526, ""__index__"": 17}, {""sample"": 20231532, ""__index__"": 18}, {""sample"": 20231537, ""__index__"": 19}]",,,,2727378529,bam,2882275818.0,bam,3469502270.0,bam,3735709265.0,bam,3637395135.0,bam,2677406211.0,bam,2726574082.0,bam,3281147685.0,bam,3530001427.0,bam,3438515191.0,bam,2519465134.0,bam,3282128645.0,bam,,,,,,,,,,,,,,,,,,,,,3537607585.0,bam,,,,,,,,,,,,,,,,,,,,,3440647346.0,bam,,,,,,,,,,,,,,,2520227881.0,bam,2788374125.0,bam,3373762944.0,bam,3614922968.0,bam,3517803825.0,bam,2576587921.0,bam,23253688,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-07-31 21:31:49.181844,36816,50696.856999
2015-10-28 12:29:27.755841,slurm_normal,,462399357,gtf,main_w1_handler0,2461352,10752897,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5012674.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,1.0,,history,21735302.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21771748,,"""""","""False""","[{""sample"": 21572416, ""__index__"": 0}, {""sample"": 21572409, ""__index__"": 1}, {""sample"": 21735342, ""__index__"": 2}, {""sample"": 21735358, ""__index__"": 3}]",137017746.0,fasta,,3866417462,bam,,,,,,,,,,,,,,,,,,,,,3111054151.0,bam,,,,,,,,,,,,,,,,,,,,,4252336933.0,bam,,,,,,,,,,,,,,,,,,,,,4307856477.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,25591541,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-28 15:03:57.722836,58466,9269.966995
2015-08-26 15:03:32.691416,slurm_normal,,89985589,gtf,main_w1_handler0,2419388,10204714,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4478285.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20915851,,"""""","""True""","[{""sample"": 20907895, ""__index__"": 0}]",,,,5470977628,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-27 06:04:15.559037,56262,54042.867621000005
2015-09-29 06:16:04.524034,slurm_normal,,542397650,gtf,main_w1_handler1,2454176,10456606,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4733758.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,hg19,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21318136,,"""""","""True""","[{""sample"": 21318228, ""__index__"": 0}, {""sample"": 21318230, ""__index__"": 1}]",,,,1712707302,bam,,,,,,,,,,,,,,,,,,,,,1496358200.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25198581,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-29 06:28:26.072982,57352,741.548948
2015-09-29 06:50:10.056072,slurm_normal,,542397650,gtf,main_w1_handler2,2454176,10456725,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4733896.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,hg19,cached,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21318136,,"""""","""True""","[{""sample"": 21318229, ""__index__"": 0}]",,,,1560503408,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25198581,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-29 06:57:28.695148,57352,438.63907600000005
2015-09-09 15:08:52.333448,slurm_normal,,498093628,gtf,main_w1_handler0,2431683,10287259,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4572415.roundup,slurm,,495320133.0,gtf,corral-repl,,,,1,80,200,Yes,1.0,auto,21040132.0,500000,5000,Yes,0,Yes,0.0,rn5,cached,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",21055714,,"""""","""True""","[{""sample"": 21050382, ""__index__"": 0}]",,,,2103769512,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745788,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-09-09 15:24:32.347701,56262,940.014253
2015-10-24 03:46:30.921585,slurm_normal,,84170934,gtf,main_w2_handler0,2418835,10709542,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4972411.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,0,Yes,0.0,mm10,cached,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21671124,,"""""","""True""","[{""sample"": 21522418, ""__index__"": 0}, {""sample"": 21513873, ""__index__"": 1}, {""sample"": 21513867, ""__index__"": 2}, {""sample"": 21513860, ""__index__"": 3}, {""sample"": 21513855, ""__index__"": 4}, {""sample"": 21513848, ""__index__"": 5}, {""sample"": 21513839, ""__index__"": 6}, {""sample"": 21513833, ""__index__"": 7}, {""sample"": 21513820, ""__index__"": 8}, {""sample"": 21513815, ""__index__"": 9}, {""sample"": 21513806, ""__index__"": 10}, {""sample"": 21513799, ""__index__"": 11}, {""sample"": 21513793, ""__index__"": 12}, {""sample"": 21513788, ""__index__"": 13}]",,,,1977712749,bam,1881553821.0,bam,2329160370.0,bam,2520626304.0,bam,3874260075.0,bam,,,,,,,,,,,,,3296218953.0,bam,,,,,,,,,,,,,,,,,,,,,1581204606.0,bam,,,,,,,,,,,,,,,,,,,,,1967737679.0,bam,,,,,,,,,,,,,,,2002883876.0,bam,2003016464.0,bam,1750806285.0,bam,2594730605.0,bam,1765185872.0,bam,1888322934.0,bam,24845762,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-10-24 04:16:22.431717,68175,1791.510132
2017-11-11 19:29:08.005471,slurm_multi,,1487927024,gtf,main_w3_handler2,3299510,17419336,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11484068,slurm,,,,corral-repl,,0.0,no,0,,,No,0.0,,,,,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32247643}]","""""","""false""","[{""sample"": {""values"": [{""src"": ""hda"", ""id"": 32247467}]}, ""__index__"": 0}]",,,,1922538588,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41717281,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2017-11-12 05:11:54.635593,89476,34966.630122
2015-08-03 21:30:03.998593,slurm_normal,,202053280,gtf,main_w2_handler1,2018204,10058157,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4337244.roundup,slurm,,,,corral-repl,,,,0,,,No,0.0,,,,,No,1,No,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",20643638,,"""""","""True""","[{""sample"": 20229353, ""__index__"": 0}, {""sample"": 20229386, ""__index__"": 1}, {""sample"": 20229392, ""__index__"": 2}, {""sample"": 20229403, ""__index__"": 3}, {""sample"": 20229408, ""__index__"": 4}, {""sample"": 20524623, ""__index__"": 5}, {""sample"": 20524629, ""__index__"": 6}, {""sample"": 20524641, ""__index__"": 7}, {""sample"": 20524671, ""__index__"": 8}, {""sample"": 20524682, ""__index__"": 9}, {""sample"": 20552454, ""__index__"": 10}, {""sample"": 20552466, ""__index__"": 11}, {""sample"": 20552474, ""__index__"": 12}, {""sample"": 20552480, ""__index__"": 13}, {""sample"": 20552487, ""__index__"": 14}]",,,,2727378529,bam,2882275818.0,bam,3469502270.0,bam,3735709265.0,bam,3637395135.0,bam,2677406211.0,bam,,,,,,,,,,,3282128645.0,bam,,,,,,,,,,,,,,,,,,,,,3537607585.0,bam,,,,,,,,,,,,,,,,,,,,,3440647346.0,bam,,,,,,,,,,,,,,,2520227881.0,bam,2788374125.0,bam,3373762944.0,bam,3614922968.0,bam,3517803825.0,bam,2576587921.0,bam,23253688,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2015-08-04 06:29:16.667455,36816,32352.668862000002
2017-11-11 19:29:05.609483,slurm_multi,,1487927024,gtf,main_w4_handler2,3299510,17419332,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11484415,slurm,,,,corral-repl,,0.0,no,0,,,No,0.0,,,,,No,1,No,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32247643}]","""""","""false""","[{""sample"": {""values"": [{""src"": ""hda"", ""id"": 32247463}]}, ""__index__"": 0}]",,,,2434195749,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41717281,error,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.0,2.2.1.0,,2017-11-12 06:04:44.523828,89476,38138.914345000005
