bamInput,bamInput_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.type,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
16370647970,bam,2017-11-17 08:07:10.479229,slurm_multi,,main_w4_handler2,2946132,17489660,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11548025,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349651}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-17 08:21:43.557587,21426,873.0783580000001
12533197163,bam,2017-11-09 18:19:50.312169,slurm_multi,,main_w3_handler2,3275615,17400311,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11461877,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31988214}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",2,2.0,,2451960000,1x,,41624195.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-09 18:44:29.572237,111059,1479.260068
622376079,bam,2017-10-25 18:08:59.817018,slurm_multi,,main_w4_handler2,3299784,17216420,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11277209,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31882036}]",,"""10000""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""bigwig""","""""",0,,,,rpkm,,41425073.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-25 18:16:40.875545,67898,461.058527
12858214403,bam,2017-09-01 06:35:44.659968,slurm_multi,,main_w4_handler2,2296347,16709350,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10783502,slurm,,corral-repl,,0,no,,"""c61f3a9c8edf11e792ce005056ba2773""",,,"[{'src': 'hda', 'id': 31070328}]",,"""25""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-01 12:15:00.995139,63223,20356.335171000002
6547289226,bam,2017-12-08 02:32:13.963413,slurm_multi,,main_w3_handler2,3352737,17743043,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11809257,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32782271}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42488722.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-08 03:29:09.530740,68175,3415.567327
6488583791,bam,2017-09-27 20:41:08.732651,slurm_multi,,main_w3_handler2,3243114,16953068,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11021307.roundup,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31431966}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,40889037.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-27 20:47:50.185676,105583,401.453025
15973060000,bam,2017-10-31 16:43:48.037601,slurm_multi,,main_w4_handler2,2702717,17277952,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11338742,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31986057}]",,"""2""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bedgraph""","""""",1,,,,no,,41635644.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-31 16:49:41.176319,84274,353.13871800000004
657631003,bam,2017-10-25 18:08:59.369657,slurm_multi,,main_w4_handler2,3299784,17216419,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11277198,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31882035}]",,"""10000""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""bigwig""","""""",0,,,,rpkm,,41425073.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-25 18:15:37.687863,67898,398.31820600000003
739659531,bam,2017-10-25 18:08:58.719479,slurm_multi,,main_w4_handler2,3299784,17216417,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11277167,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31882033}]",,"""10000""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""bigwig""","""""",0,,,,rpkm,,41425073.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-25 18:13:32.461241,67898,273.741762
4169184756,bam,2018-02-12 14:31:08.595238,slurm_multi,,main_w4_handler2,3405255,18350581,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12435246,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 33807496}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,43714465.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-12 14:33:52.327122,102197,163.731884
139853938,bam,2017-11-01 11:39:44.718119,slurm_multi,,main_w4_handler2,3303847,17284541,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11345957,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31973587}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""chr5:107716657:107726036""",2,0.0,10000,specific,1x,,41459965.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-01 11:43:12.127995,114191,207.40987600000003
16283125511,bam,2017-11-16 11:08:09.324278,slurm_multi,,main_w4_handler2,2946132,17480035,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11543139,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349650}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-16 19:01:09.164372,21426,28379.840094000003
6528772320,bam,2017-09-11 21:21:47.294067,slurm_multi,,main_w4_handler2,2944470,16790160,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10858245,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31140137}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bedgraph""","""""",0,,,,rpkm,,40108324.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-11 21:29:48.980106,97544,481.68603900000005
13746316204,bam,2017-11-17 08:07:11.708278,slurm_multi,,main_w4_handler2,2946132,17489661,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11548069,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349652}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-17 08:27:13.181703,21426,1201.4734250000001
6488583791,bam,2017-09-28 13:34:28.489946,slurm_multi,,main_w4_handler2,3243114,16961389,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11029079.roundup,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31431966}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,40889037.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-28 13:38:08.787166,105583,220.29722
6495490814,bam,2017-12-08 23:43:07.666721,slurm_multi,,main_w3_handler2,3352737,17752534,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11819904,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32824078}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-08 23:57:01.236254,68175,833.5695330000001
5814590228,bam,2017-12-09 19:21:02.453851,slurm_multi,,main_w3_handler2,3352737,17757580,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11825847,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32835853}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,rpkm,,42530277.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-09 19:34:51.110403,68175,828.656552
2276235959,bam,2017-08-14 15:36:54.209924,slurm_multi,,main_w4_handler2,3221794,16577360,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10649326,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 30868420}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,39794796.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-14 17:15:08.094561,108958,5893.884637
7509920419,bam,2018-03-08 10:56:21.364972,slurm_multi,,main_w4_handler2,2083417,18655645,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752447,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 34237606}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,rpkm,,43751526.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 12:15:15.806038,54189,4734.441066
4575259229,bam,2018-03-09 08:20:00.283246,slurm_multi,,main_w4_handler2,3452649,18669194,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12765331,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 34308981}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,42637045.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-09 08:25:28.676473,48306,328.393227
822351571,bam,2018-02-22 16:20:00.039351,slurm_multi,,main_w4_handler2,2937813,18485753,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12581955,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 34016420}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1x,,43814773.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-22 17:46:54.725398,96837,5214.686047
19248766361,bam,2017-11-17 10:41:20.366707,slurm_multi,,main_w3_handler2,2946132,17491884,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11550247,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349645}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-17 10:49:05.079533,21426,464.712826
16892840731,bam,2017-12-03 18:04:44.843495,slurm_multi,,main_w3_handler2,3350955,17683321,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11747064,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32701921}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,42362007.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-03 18:32:02.318483,117650,1637.4749880000002
6547288064,bam,2017-12-07 01:34:00.510111,slurm_multi,,main_w4_handler2,3352737,17727255,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11794733,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32755960}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 04:00:08.664157,68175,8768.154046
16283125511,bam,2017-11-17 08:07:09.240957,slurm_multi,,main_w4_handler2,2946132,17489658,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11548023,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349650}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-17 08:21:21.716279,21426,852.475322
9789256385,bam,2018-02-26 18:25:12.389218,slurm_multi,,main_w4_handler2,3348491,18525320,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12627763,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 34045857}]","""67aneg_.fastq""","""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",0,,,,rpkm,,44063999.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-27 04:57:10.929377,117374,37918.540159000004
5799652063,bam,2018-03-08 12:09:38.041147,slurm_multi,,main_w4_handler2,3455344,18656569,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752525,slurm,,corral-repl,,1,yes,slurm_multi,,,,"[{'src': 'hda', 'id': 34280266}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",1,,,,no,,44461031.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 12:24:48.817413,100624,910.7762660000001
5861887545,bam,2017-09-27 18:23:03.670107,slurm_multi,,main_w3_handler2,3243114,16951874,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11019300.roundup,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31431944}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,40889037.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-27 18:33:32.316252,105583,628.646145
28114937732,bam,2017-09-18 21:00:54.456730,slurm_multi,,main_w4_handler2,3245977,16859066,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10926342,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31293811}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,40619009.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-18 22:07:42.525937,108898,4008.0692070000005
16053302158,bam,2017-05-09 14:07:38.126930,slurm_multi,,main_w4_handler2,3102295,15794150,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9900157,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 29535460}]",,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,37830080.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-05-09 14:28:44.729561,74984,1266.602631
18310489602,bam,2017-11-17 08:07:08.100538,slurm_multi,,main_w3_handler2,2946132,17489656,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11548280,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349649}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-17 08:44:50.344136,21426,2262.243598
2075,bam,2018-03-08 20:26:03.762652,slurm_multi,,main_w4_handler2,3457125,18662916,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12759383,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 34302695}]",,"""25""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",2,2.0,,2451960000,1x,,44480084.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 21:33:53.435959,123659,4069.6733070000005
17107717323,bam,2017-04-21 09:40:42.059723,slurm_multi,,main_w3_handler2,3079106,15642881,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9760496,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 29290228}]",,"""500""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bedgraph""","""""",1,,,,no,,37472856.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-04-21 09:56:51.389213,99849,969.3294900000001
43266521241,bam,2017-09-18 20:59:38.455305,slurm_multi,,main_w3_handler2,3245977,16859059,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10926488,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31293626}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,40619009.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-18 22:35:01.917031,108898,5723.461726
15680995125,bam,2017-11-16 11:08:11.075373,slurm_multi,,main_w3_handler2,2946132,17480039,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11543442,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349654}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-16 20:07:53.599531,21426,32382.524158000004
5161868521,bam,2017-08-31 20:36:22.868613,slurm_multi,,main_w4_handler2,3239220,16706777,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10780327,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31066088}]",,"""20""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,40188746.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-31 22:56:43.540599,89823,8420.671986000001
2484295427,bam,2018-02-23 21:46:54.607301,slurm_multi,,main_w4_handler2,2937813,18502991,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12599557,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 34041853}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1x,,43814773.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-24 00:16:24.631817,96837,8970.024516000001
6822837761,bam,2017-12-07 01:34:02.262142,slurm_multi,,main_w4_handler2,3352737,17727256,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11795408,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32755961}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 05:23:06.071252,68175,13743.80911
6547289226,bam,2017-12-07 01:34:02.918184,slurm_multi,,main_w3_handler2,3352737,17727258,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11795990,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32782271}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 06:46:53.864439,68175,18770.946255000003
6313950516,bam,2017-12-08 02:40:25.383937,slurm_multi,,main_w4_handler2,3352737,17743095,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11809761,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32743310}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42488722.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-08 04:34:07.509337,68175,6822.125400000001
2593151278,bam,2017-08-14 15:35:52.335058,slurm_multi,,main_w3_handler2,3221794,16577334,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10648503,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 30868374}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,39794796.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-14 15:45:46.749965,108958,594.4149070000001
7307777971,bam,2017-09-07 04:53:22.101696,slurm_multi,,main_w4_handler2,2944470,16757385,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10824203,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31069995}]",,"""50""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",0,,,,rpkm,,40108324.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-07 05:41:37.077346,97544,2894.9756500000003
8691742345,bam,2017-09-07 06:36:13.204748,slurm_multi,,main_w3_handler2,2944470,16758515,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10825087,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31069990}]",,"""50""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",1,,,,no,,40108324.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-07 06:44:06.281345,97544,473.07659700000005
