create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.async_datasets,parameters.dbkey,parameters.file_count,parameters.file_type,parameters.files_metadata.__current_case__,parameters.files_metadata.base_name,parameters.files_metadata.file_type,parameters.paramfile,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-11-05 02:11:21.258318,slurm_normal,,main_w1_handler2,2473230,10822617,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5078183.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",32,,auto,"""/galaxy/main/scratch/tmpPyMSOo""",,25712932,error,upload1,1.1.4,,2015-11-05 02:50:50.935369,71404.0,2369.677051
2014-12-21 14:20:05.266723,rodeo_normal,,main_w2_handler1,2150271,8452142,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",614668.rodeo,slurm,,corral-repl,,"""None""","""hg19""",,"""fastq""",170,,fastq,"""/galaxy/main/scratch/tmpi7xZWg""",,20182767,error,upload1,1.1.4,,2014-12-21 14:24:14.776554,57507.0,249.50983100000002
2017-08-02 22:24:45.641623,slurm_normal,,main_w4_handler0,3209791,16492783,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10562285.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,,auto,"""/galaxy-repl/main/scratch2/tmpwdWm9M""",,39678004,error,upload1,1.1.4,,2017-08-02 22:26:59.154689,107931.0,133.513066
2016-02-27 20:23:58.121980,slurm_normal,,main_w1_handler0,2614649,11958349,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6191724.roundup,slurm,,corral-repl,,"""None""","""hg19""",,"""affybatch""",22,rexpression,affybatch,"""/galaxy/main/scratch/tmp9H1z2D""",,28521022,error,upload1,1.1.4,,2016-02-27 20:41:49.577617,78923.0,1071.455637
2016-10-25 05:21:48.366427,slurm_normal,,main_w3_handler1,2867674,14164692,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8377221.roundup,slurm,,corral-repl,,"""None""","""mm9""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpozUuj8""",,33817109,error,upload1,1.1.4,,2016-10-25 05:24:23.149481,32188.0,154.78305400000002
2016-07-27 06:35:29.476832,slurm_normal,,main_w2_handler1,2776139,13505453,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7720869.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,,auto,"""/galaxy/main/scratch/tmpSP_2ii""",,31746565,error,upload1,1.1.4,,2016-07-27 06:37:11.949283,87414.0,102.472451
2017-04-26 14:55:05.571216,slurm_normal,,main_w3_handler1,3084514,15682272,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9796612.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,,auto,"""/galaxy-repl/main/scratch2/tmpIwR2zF""",,37571332,error,upload1,1.1.4,,2017-04-26 14:57:42.149731,96825.0,156.578515
2017-03-01 19:53:40.697279,slurm_normal,,main_w3_handler0,2563496,15181889,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9332661.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,,auto,"""/galaxy-repl/main/scratch2/tmpO0rpo9""",,36042707,error,upload1,1.1.4,,2017-03-01 19:58:17.943190,79772.0,277.24591100000004
2017-08-02 23:39:45.732042,slurm_normal,,main_w3_handler1,3209791,16493096,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10562647.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,,auto,"""/galaxy-repl/main/scratch2/tmp4ov1Q7""",,39679869,error,upload1,1.1.4,,2017-08-02 23:41:58.351659,107931.0,132.619617
2014-12-21 04:00:13.120898,rodeo_normal,,main_w2_handler1,2150271,8451554,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2356749.roundup,slurm,,corral-repl,,"""None""","""hg19""",,"""fastq""",170,,fastq,"""/galaxy/main/scratch/tmpua6UWJ""",,20171509,error,upload1,1.1.4,,2014-12-21 04:01:58.559565,57507.0,105.43866700000001
2018-01-23 23:19:37.328411,slurm_normal,,main_w3_handler0,3402968,18139044,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12218945,slurm,,corral-repl,,"""None""","""?""",,"""bam""",237,,bam,"""/galaxy-repl/main/scratch2/tmpAYT_FM""",,43395394,error,upload1,1.1.4,,2018-01-23 23:21:48.112905,110192.0,130.784494
2016-10-26 05:56:19.974480,slurm_normal,,main_w4_handler0,2867584,14175781,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8388448.roundup,slurm,,corral-repl,,"""None""","""mm9""",,"""bed""",153,,bed,"""/galaxy/main/scratch/tmpkWb6dZ""",,33817109,error,upload1,1.1.4,,2016-10-26 05:58:39.471693,32188.0,139.49721300000002
2016-07-24 16:52:21.657421,slurm_normal,,main_w1_handler1,2774108,13480358,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7696187.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,,auto,"""/galaxy/main/scratch/tmpmV1bQU""",,31667804,error,upload1,1.1.4,,2016-07-24 16:55:08.150213,58079.0,166.492792
2015-05-03 15:15:10.789989,slurm_normal,,main_w1_handler1,2291370,9382771,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3717553.roundup,slurm,,corral-repl,,"""None""","""hg19Patch2""",,"""maf""",220,,maf,"""/galaxy/main/scratch/tmp7lp9HJ""",,22833181,error,upload1,1.1.4,,2015-05-03 19:20:27.722071,63016.0,14716.932082000001
2017-07-12 23:24:50.249672,slurm_normal,,main_w4_handler1,3187797,16326163,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10392821.roundup,slurm,,corral-repl,,"""None""","""hg19""",,"""maf""",101,,maf,"""/galaxy-repl/main/scratch2/tmpp0BVVd""",,39226932,error,upload1,1.1.4,,2017-07-13 00:04:22.391469,108771.0,2372.141797
2017-03-31 17:18:38.543446,slurm_normal,,main_w3_handler0,3047554,15450035,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9580567.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,,auto,"""/galaxy-repl/main/scratch2/tmpQv_kuu""",,36991996,error,upload1,1.1.4,,2017-03-31 17:24:19.408861,102971.0,340.86541500000004
2016-04-19 22:37:03.653858,slurm_normal,,main_w1_handler1,2330928,12529463,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6716264.roundup,slurm,,corral-repl,,"""None""","""anoCar2""",,"""maf""",298,,maf,"""/galaxy/main/scratch/tmpPUke61""",,27875858,error,upload1,1.1.4,,2016-04-20 03:07:08.259327,64505.0,16204.605469000002
2016-10-26 03:56:22.336384,slurm_normal,,main_w4_handler1,2867584,14175208,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8387914.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpOOxf7T""",,33817109,error,upload1,1.1.4,,2016-10-26 03:57:43.763456,32188.0,81.42707200000001
2017-08-02 22:46:43.123826,slurm_normal,,main_w4_handler0,3209791,16492866,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10562390.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,,auto,"""/galaxy-repl/main/scratch2/tmpAF3jZu""",,39678004,error,upload1,1.1.4,,2017-08-02 22:49:07.861202,107931.0,144.737376
2016-10-26 04:02:58.883714,slurm_normal,,main_w4_handler1,2867584,14175236,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8387936.roundup,slurm,,corral-repl,,"""None""","""?""",,"""bam""",201,,bam,"""/galaxy/main/scratch/tmpfIdvOg""",,33817109,error,upload1,1.1.4,,2016-10-26 04:03:33.776063,32188.0,34.892349
2015-08-21 15:28:40.426860,slurm_normal,,main_w2_handler0,2411603,10165441,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4434495.roundup,slurm,,corral-repl,,"""None""","""hg19Patch10""",,"""bam""",51,,bam,"""/galaxy/main/scratch/tmpy26fzN""",,24758259,error,upload1,1.1.4,,2015-08-21 15:31:34.180786,63253.0,173.753926
2015-03-24 07:34:45.178167,rodeo_normal,,main_w2_handler0,676440,9021404,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3304260.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",33,,auto,"""/galaxy/main/scratch/tmph1wMli""",,21734491,error,upload1,1.1.4,,2015-03-24 07:36:44.869161,15206.0,119.690994
2016-10-25 06:14:59.992265,slurm_normal,,main_w4_handler1,2867674,14164822,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8377345.roundup,slurm,,corral-repl,,"""None""","""mm9""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpAsXUc1""",,33817109,error,upload1,1.1.4,,2016-10-25 06:16:34.986820,32188.0,94.994555
2017-10-31 18:51:53.501489,slurm_normal,,main_w3_handler1,3304974,17279841,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11340502,slurm,,corral-repl,,"""None""","""?""",,"""bam""",237,,bam,"""/galaxy-repl/main/scratch2/tmpBDHFSR""",,41637293,error,upload1,1.1.4,,2017-10-31 18:53:12.694796,114772.0,79.193307
2018-03-07 19:13:55.825080,slurm_normal,,main_w4_handler1,3455713,18645105,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12740368,slurm,,corral-repl,,"""None""","""?""","""1""","""maf""",110,,maf,"""/galaxy-repl/main/scratch2/tmpMVXSnf""",,44271015,error,upload1,1.1.4,,2018-03-07 20:13:36.418426,122195.0,3580.593346
2017-11-17 19:21:50.851371,slurm_normal,,main_w3_handler0,2856389,17496715,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11558552,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpLA3npz""",,42070372,error,upload1,1.1.4,,2017-11-17 23:45:50.673281,66645.0,15839.82191
2017-11-17 19:21:50.204190,slurm_normal,,main_w3_handler0,2856389,17496714,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11558209,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmppt3ZxA""",,42070372,error,upload1,1.1.4,,2017-11-17 23:20:52.636466,66645.0,14342.432276000001
2017-11-28 04:02:56.238273,slurm_normal,,main_w3_handler1,3342319,17613565,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11674332,slurm,,corral-repl,,"""None""","""hg38""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpDt4AWD""",,42141393,error,upload1,1.1.4,,2017-11-28 04:05:51.463482,116395.0,175.225209
2016-07-28 05:52:33.027831,slurm_normal,,main_w2_handler0,2776139,13513152,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7728421.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,,auto,"""/galaxy/main/scratch/tmpbYfM86""",,31687351,error,upload1,1.1.4,,2016-07-28 05:56:43.987945,87414.0,250.960114
2017-01-03 14:55:09.383885,slurm_normal,,main_w3_handler0,2765218,14681554,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8851742.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpiEZMhy""",,35169756,error,upload1,1.1.4,,2017-01-03 15:04:03.206150,85726.0,533.822265
2015-03-05 21:03:17.657999,rodeo_normal,,main_w2_handler0,2221124,8874411,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3030977.roundup,slurm,,corral-repl,,"""None""","""mm10""",,"""auto""",33,,auto,"""/galaxy/main/scratch/tmpn_blKI""",,21516997,error,upload1,1.1.4,,2015-03-05 22:40:51.378512,26009.0,5853.720513
2017-03-31 17:28:34.604065,slurm_normal,,main_w4_handler1,3047554,15450107,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9580701.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,,auto,"""/galaxy-repl/main/scratch2/tmpaKYOZ8""",,36991996,error,upload1,1.1.4,,2017-03-31 17:36:05.720769,102971.0,451.116704
2016-10-26 03:58:01.336584,slurm_normal,,main_w3_handler0,2867584,14175209,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8387915.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmp9ybiMf""",,33817109,error,upload1,1.1.4,,2016-10-26 04:01:22.092847,32188.0,200.75626300000002
2016-10-15 00:17:56.489964,slurm_normal,,main_w3_handler1,2844121,14086490,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8303300.roundup,slurm,,corral-repl,,"""None""","""hg19""",,"""sam""",156,,sam,"""/galaxy/main/scratch/tmpd31CT8""",,33301642,error,upload1,1.1.4,,2016-10-15 00:20:01.354502,91136.0,124.86453800000001
2016-10-26 03:17:34.310006,slurm_normal,,main_w3_handler1,2867584,14175066,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8387781.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpBbAsCw""",,33817109,error,upload1,1.1.4,,2016-10-26 03:19:23.116095,32188.0,108.806089
2016-07-27 06:25:51.929142,slurm_normal,,main_w1_handler1,2776139,13505432,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7720846.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",42,,auto,"""/galaxy/main/scratch/tmpGCVrsC""",,31746565,error,upload1,1.1.4,,2016-07-27 06:29:03.380104,87414.0,191.450962
2017-07-12 18:31:54.681579,slurm_normal,,main_w3_handler1,3190717,16323654,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10390047.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",123,,auto,"""/galaxy-repl/main/scratch2/tmpH5m32U""",,39269293,error,upload1,1.1.4,,2017-07-12 18:34:17.295722,6067.0,142.614143
2015-01-28 14:43:40.861170,rodeo_normal,,main_w2_handler0,2186791,8622464,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2588815.roundup,slurm,,corral-repl,,"""None""","""mm9""",,"""auto""",31,,auto,"""/galaxy/main/scratch/tmpDWuibY""",,20707803,error,upload1,1.1.4,,2015-01-28 15:53:45.012827,58870.0,4204.151657
2018-02-28 22:08:32.661387,slurm_normal,,main_w3_handler1,3445588,18555550,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12652237,slurm,,corral-repl,,"""None""","""?""","""1""","""fastqsanger.gz""",172,,fastqsanger.gz,"""/galaxy-repl/main/scratch2/tmpfLosWc""",,43422497,error,upload1,1.1.4,,2018-02-28 22:10:31.122512,120524.0,118.46112500000001
2016-10-05 17:09:06.870985,slurm_normal,,main_w4_handler0,2814662,14013778,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8232102.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmp5n4L0P""",,32867009,error,upload1,1.1.4,,2016-10-05 17:22:30.896629,75591.0,804.025644
2015-02-04 08:30:23.806824,rodeo_normal,,main_w1_handler0,2186791,8661962,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2640650.roundup,slurm,,corral-repl,,"""None""","""mm9""",,"""auto""",31,,auto,"""/galaxy/main/scratch/tmpju87Hm""",,20957983,error,upload1,1.1.4,,2015-02-04 08:55:47.413829,58870.0,1523.607005
2018-02-28 02:02:55.761132,slurm_normal,,main_w4_handler1,3445588,18542856,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12639395,slurm,,corral-repl,,"""None""","""?""","""1""","""fastqsanger.gz""",172,,fastqsanger.gz,"""/galaxy-repl/main/scratch2/tmpJUx9Yj""",,43422497,error,upload1,1.1.4,,2018-02-28 02:05:05.455546,120524.0,129.694414
2016-10-28 16:11:46.719041,slurm_normal,,main_w4_handler1,2872998,14201193,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8412927.roundup,slurm,,corral-repl,,"""None""","""Homo_sapiens_nuHg19_mtrCRS""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpX4jn59""",,33929803,error,upload1,1.1.4,,2016-10-28 16:43:15.061380,93145.0,1888.342339
2016-06-01 18:53:00.260282,slurm_normal,,main_w1_handler1,2723260,13043294,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7222915.roundup,slurm,,corral-repl,,"""None""","""?""",,"""fastq""",228,,fastq,"""/galaxy/main/scratch/tmpQnlqMg""",,30518101,error,upload1,1.1.4,,2016-06-01 19:06:39.164051,85278.0,818.903769
2017-11-21 21:34:34.099068,slurm_normal,,main_w3_handler0,3249626,17542246,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11601749,slurm,,corral-repl,,"""None""","""?""",,"""auto""",130,,auto,"""/galaxy-repl/main/scratch2/tmpW0_xhh""",,40343264,error,upload1,1.1.4,,2017-11-21 21:35:58.100738,111141.0,84.00167
2016-10-23 15:08:32.099695,slurm_normal,,main_w3_handler1,2814662,14151066,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8362946.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpwtigeV""",,32781087,error,upload1,1.1.4,,2016-10-23 15:10:37.141658,75591.0,125.04196300000001
2016-10-05 17:52:55.014172,slurm_normal,,main_w4_handler1,2814662,14014048,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8232385.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpYfyE9v""",,32867009,error,upload1,1.1.4,,2016-10-05 18:00:21.619513,75591.0,446.605341
2015-04-07 06:02:32.137944,slurm_normal,,main_w1_handler1,2235126,9154440,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3436831.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",33,,auto,"""/galaxy/main/scratch/tmp5cpZIZ""",,22012737,error,upload1,1.1.4,,2015-04-07 06:04:38.383117,59905.0,126.24517300000001
2018-03-07 21:11:38.988411,slurm_normal,,main_w3_handler1,3455901,18648123,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12741653,slurm,,corral-repl,,"""None""","""?""","""1""","""maf""",110,,maf,"""/galaxy-repl/main/scratch2/tmpG16emF""",,44271015,error,upload1,1.1.4,,2018-03-07 22:14:58.082892,122195.0,3799.094481
2017-05-02 04:37:34.658027,slurm_normal,,main_w3_handler0,2095819,15721301,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9832357.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",119,,auto,"""/galaxy-repl/main/scratch2/tmpS057TG""",,37568361,error,upload1,1.1.4,,2017-05-02 04:38:55.348012,54852.0,80.68998500000001
2015-02-27 10:33:12.578005,rodeo_normal,,main_w2_handler1,2220698,8827529,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2943359.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",33,,auto,"""/galaxy/main/scratch/tmpbyRAWr""",,21478959,error,upload1,1.1.4,,2015-02-27 11:11:20.539645,60242.0,2287.96164
2016-10-28 14:46:27.546123,slurm_normal,,main_w4_handler0,2872998,14200496,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8412273.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmp_Z9iJW""",,33929803,error,upload1,1.1.4,,2016-10-28 15:17:58.605019,93145.0,1891.058896
2016-11-04 05:23:10.267743,slurm_normal,,main_w4_handler1,2879303,14248098,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8457260.roundup,slurm,,corral-repl,,"""None""","""mm10""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmp_zDA0V""",,34081609,error,upload1,1.1.4,,2016-11-04 06:19:02.441073,84079.0,3352.17333
2016-04-13 00:59:02.973994,slurm_normal,,main_w1_handler0,2536209,12435489,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6635395.roundup,slurm,,corral-repl,,"""None""","""?""",,"""bam""",66,,bam,"""/galaxy/main/scratch/tmpMVYQSl""",,29569033,error,upload1,1.1.4,,2016-04-13 01:01:05.583217,64633.0,122.60922300000001
2016-10-26 03:10:23.430719,slurm_normal,,main_w3_handler0,2867584,14175052,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8387770.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpmxjApB""",,33817109,error,upload1,1.1.4,,2016-10-26 03:13:13.513557,32188.0,170.082838
2016-07-20 15:50:13.470301,slurm_normal,,main_w2_handler1,2330928,13453254,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7667228.roundup,slurm,,corral-repl,,"""None""","""anoCar2""",,"""maf""",298,,maf,"""/galaxy/main/scratch/tmpYYnWa6""",,30016385,error,upload1,1.1.4,,2016-07-20 19:16:39.101200,64505.0,12385.630899000002
2016-12-27 18:01:25.966506,slurm_normal,,main_w3_handler0,2940482,14652786,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8826627.roundup,slurm,,corral-repl,,"""None""","""?""",,"""bcf""",354,,bcf,"""/galaxy/main/scratch/tmp9WaYHa""",,35085737,error,upload1,1.1.4,,2016-12-27 18:03:29.864376,,123.89787000000001
2016-10-26 04:02:42.934743,slurm_normal,,main_w3_handler1,2867584,14175233,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8387931.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpL8SVuv""",,33817109,error,upload1,1.1.4,,2016-10-26 04:05:01.458547,32188.0,138.523804
2018-02-27 11:33:53.674821,slurm_normal,,main_w3_handler0,3397684,18533952,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12630514,slurm,,corral-repl,,"""None""","""?""","""1""","""auto""",134,,auto,"""/galaxy-repl/main/scratch2/tmpx8b1dV""",,44167577,error,upload1,1.1.4,,2018-02-27 11:34:49.631911,120226.0,55.95709
2016-10-23 15:19:40.189794,slurm_normal,,main_w3_handler0,2814662,14151086,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8362969.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmp2tYtwL""",,32781087,error,upload1,1.1.4,,2016-10-23 15:21:37.667867,75591.0,117.47807300000001
2016-12-13 06:58:01.604372,slurm_normal,,main_w4_handler1,2928101,14561677,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8740978.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",108,,auto,"""/galaxy/main/scratch/tmpdZvOb1""",,34815887,error,upload1,1.1.4,,2016-12-13 07:51:12.621861,96800.0,3191.0174890000003
2015-07-02 22:06:33.304622,slurm_normal,,main_w1_handler2,2363034,9784542,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4086510.roundup,slurm,,corral-repl,,"""None""","""?""",,"""auto""",33,,auto,"""/galaxy/main/scratch/tmprkNhcV""",,23288903,error,upload1,1.1.4,,2015-07-02 22:29:42.757062,15920.0,1389.45244
