guide_gff,guide_gff_filetype,input_bam,input_bam_filetype,parameters.guide.input_estimation,parameters.guide.special_outputs.clustering,parameters.guide.special_outputs.read_length,parameters.guide.special_outputs.special_outputs_select,parameters.option_set.abundance_estimation,runtime
,,3735062192,bam,,,,,,328.0
,,3147558013,bam,,,,,,257.0
,,44254741,bam,,,,,,8.0
,,12773167,bam,,,,,,6.0
,,38093705,bam,,,,,,6.0
,,10036361,bam,,,,,,68.0
539438.0,gtf,1656603230,bam,False,False,75.0,deseq2,False,145.0
539438.0,gtf,2887096848,bam,False,False,75.0,deseq2,,150.0
,,3920296327,bam,,,,,,807.0
,,4168740382,bam,,,,,,875.0
,,213504390,bam,,,,,,14.0
,,191055348,bam,,,,,,17.0
539438.0,gtf,88293541,bam,False,False,75.0,deseq2,True,10.0
1151947379.0,gtf,2126850155,bam,False,,,no,False,305.0
1151947379.0,gtf,1798820800,bam,True,False,170.0,deseq2,False,223.0
1151947379.0,gtf,2192530393,bam,True,False,170.0,deseq2,False,267.0
1151947379.0,gtf,2086981520,bam,True,False,170.0,deseq2,False,258.0
1151947379.0,gtf,2375527107,bam,True,False,170.0,deseq2,False,287.0
75825092.0,gtf,88293541,bam,False,False,75.0,deseq2,,19.0
1151947379.0,gtf,2313038186,bam,True,False,170.0,deseq2,False,285.0
1151947379.0,gtf,2268295435,bam,True,False,170.0,deseq2,False,291.0
1151947379.0,gtf,2141151421,bam,True,False,170.0,deseq2,False,260.0
1151947379.0,gtf,2484235522,bam,True,False,170.0,deseq2,False,295.0
1151947379.0,gtf,2162584299,bam,True,False,170.0,deseq2,False,250.0
1151947379.0,gtf,2427209059,bam,True,False,170.0,deseq2,False,283.0
1151947379.0,gtf,1811993274,bam,True,False,170.0,deseq2,False,240.0
1151947379.0,gtf,1927498093,bam,True,False,170.0,deseq2,False,245.0
1151947379.0,gtf,2177566407,bam,False,,,no,False,309.0
307298210.0,gtf,2126850155,bam,True,False,75.0,deseq2,False,316.0
1151947379.0,gtf,2147456084,bam,False,,,no,False,329.0
1151947379.0,gtf,2071552885,bam,False,,,no,False,302.0
1151947379.0,gtf,1792471435,bam,False,,,no,False,251.0
1151947379.0,gtf,2359441205,bam,False,,,no,False,333.0
1151947379.0,gtf,1913398898,bam,False,,,no,False,292.0
1151947379.0,gtf,2411948351,bam,False,,,no,False,354.0
1151947379.0,gtf,2467464638,bam,False,,,no,False,349.0
1151947379.0,gtf,2252149459,bam,False,,,no,False,324.0
307298210.0,gtf,2177566407,bam,True,False,75.0,deseq2,False,331.0
1151947379.0,gtf,2297387907,bam,False,,,no,False,328.0
21545253.0,gtf,3480177494,bam,False,False,300.0,deseq2,,264.0
1151947379.0,gtf,1799176141,bam,False,,,no,False,277.0
307298210.0,gtf,2411948351,bam,True,False,75.0,deseq2,False,328.0
,,854661042,bam,,,,,,158.0
307298210.0,gtf,2297387907,bam,True,False,75.0,deseq2,False,326.0
307298210.0,gtf,2071552885,bam,True,False,75.0,deseq2,False,323.0
307298210.0,gtf,1792471435,bam,True,False,75.0,deseq2,False,255.0
307298210.0,gtf,2359441205,bam,True,False,75.0,deseq2,False,342.0
307298210.0,gtf,2147456084,bam,True,False,75.0,deseq2,False,353.0
307298210.0,gtf,2467464638,bam,True,False,75.0,deseq2,False,353.0
307298210.0,gtf,1799176141,bam,True,False,75.0,deseq2,False,282.0
307298210.0,gtf,1913398898,bam,True,False,75.0,deseq2,False,314.0
307298210.0,gtf,2252149459,bam,True,False,75.0,deseq2,False,343.0
,,1088879637,bam,,,,,,94.0
916094160.0,gtf,3589517459,bam,False,,,no,,175.0
916094160.0,gtf,4088762692,bam,False,,,no,,452.0
847928511.0,gtf,3230999214,bam,False,False,75.0,deseq2,,423.0
916094160.0,gtf,4088762692,bam,False,,,ballgown,,495.0
25562195.0,gtf,3262331893,bam,True,,,ballgown,,441.0
916094160.0,gtf,3555418354,bam,False,,,ballgown,,203.0
21545253.0,gtf,2858285222,bam,False,False,300.0,deseq2,,241.0
25562195.0,gtf,4411319110,bam,True,,,ballgown,,666.0
847928511.0,gtf,3796859188,bam,False,False,75.0,deseq2,,488.0
847928511.0,gtf,3038868447,bam,False,False,75.0,deseq2,,363.0
847928511.0,gtf,3895526744,bam,False,False,75.0,deseq2,,445.0
782792041.0,gtf,3434375395,bam,False,False,75.0,deseq2,,453.0
782792041.0,gtf,3895526744,bam,False,False,75.0,deseq2,,497.0
25562195.0,gtf,3278676413,bam,True,,,ballgown,,424.0
847928511.0,gtf,3292575797,bam,False,False,75.0,deseq2,,440.0
25562195.0,gtf,2944429134,bam,True,,,ballgown,,421.0
847928511.0,gtf,3434375395,bam,False,False,75.0,deseq2,,454.0
25562195.0,gtf,2766064813,bam,True,,,ballgown,,391.0
25562195.0,gtf,3224508573,bam,True,,,ballgown,,422.0
25562195.0,gtf,2823134613,bam,True,,,ballgown,,396.0
25562195.0,gtf,2672391822,bam,True,,,ballgown,,361.0
782792041.0,gtf,3292575797,bam,False,False,75.0,deseq2,,437.0
25562195.0,gtf,2768827479,bam,True,,,ballgown,,377.0
782792041.0,gtf,3796859188,bam,False,False,75.0,deseq2,,506.0
25562195.0,gtf,3132436374,bam,True,,,ballgown,,430.0
307298210.0,gtf,2071552885,bam,True,,,ballgown,,316.0
782792041.0,gtf,3230999214,bam,False,False,75.0,deseq2,,420.0
782792041.0,gtf,3038868447,bam,False,False,75.0,deseq2,,387.0
25562195.0,gtf,3108470215,bam,True,,,ballgown,,430.0
307298210.0,gtf,1792471435,bam,True,,,ballgown,,261.0
307298210.0,gtf,1799176141,bam,True,,,ballgown,,303.0
307298210.0,gtf,2467464638,bam,True,,,ballgown,,327.0
307298210.0,gtf,2147456084,bam,True,,,ballgown,,343.0
54325907.0,gff3,23136771211,bam,False,,,no,True,1901.0
307298210.0,gtf,2359441205,bam,True,,,ballgown,,330.0
307298210.0,gtf,2252149459,bam,True,,,ballgown,,408.0
307298210.0,gtf,2297387907,bam,True,,,ballgown,,313.0
307298210.0,gtf,2177566407,bam,True,,,ballgown,,340.0
307298210.0,gtf,1913398898,bam,True,,,ballgown,,276.0
307298210.0,gtf,2126850155,bam,True,,,ballgown,,303.0
307298210.0,gtf,2411948351,bam,True,,,ballgown,,339.0
,,3441843240,bam,,,,,,277.0
,,3985726514,bam,,,,,,316.0
21545253.0,gtf,3317951643,bam,False,False,300.0,deseq2,,280.0
716603354.0,gff3,213072058,bam,False,,,no,,91.0
716603354.0,gff3,213046217,bam,False,,,no,,85.0
716603354.0,gff3,1803564332,bam,False,,,no,,167.0
716603354.0,gff3,195831043,bam,False,,,no,,89.0
716603354.0,gff3,200051101,bam,False,,,no,,94.0
716603354.0,gff3,206355160,bam,False,,,no,,90.0
716603354.0,gff3,686135664,bam,False,,,no,,95.0
716603354.0,gff3,213042129,bam,False,,,no,,95.0
716603354.0,gff3,202926224,bam,False,,,no,,93.0
716603354.0,gff3,196812748,bam,False,,,no,,91.0
716603354.0,gff3,553517094,bam,False,,,no,,93.0
,,4413167143,bam,,,,,,340.0
,,2517667407,bam,,,,,,202.0
,,3115976395,bam,,,,,,266.0
,,3746104221,bam,,,,,,290.0
,,3893457038,bam,,,,,,300.0
,,4393904909,bam,,,,,,380.0
1151947379.0,gtf,2177566407,bam,False,False,75.0,deseq2,False,334.0
1151947379.0,gtf,2071552885,bam,False,False,75.0,deseq2,False,318.0
1151947379.0,gtf,2126850155,bam,False,False,75.0,deseq2,False,325.0
1151947379.0,gtf,2411948351,bam,False,False,75.0,deseq2,False,361.0
1151947379.0,gtf,2252149459,bam,False,False,75.0,deseq2,False,351.0
1151947379.0,gtf,1913398898,bam,False,False,75.0,deseq2,False,307.0
788727731.0,gtf,5253296116,bam,False,,,ballgown,,833.0
1151947379.0,gtf,1799176141,bam,False,False,75.0,deseq2,False,301.0
1151947379.0,gtf,2359441205,bam,False,False,75.0,deseq2,False,362.0
1151947379.0,gtf,1792471435,bam,False,False,75.0,deseq2,False,264.0
1151947379.0,gtf,2467464638,bam,False,False,75.0,deseq2,False,366.0
788727731.0,gtf,5253296116,bam,False,False,75.0,deseq2,,812.0
1151947379.0,gtf,2297387907,bam,False,False,75.0,deseq2,False,356.0
1151947379.0,gtf,2147456084,bam,False,False,75.0,deseq2,False,351.0
,,3487387735,bam,,,,,,284.0
,,5578196642,bam,,,,,True,452.0
1277533.0,gtf,99932535,bam,True,False,75.0,deseq2,True,12.0
1151947379.0,gtf,4571316563,bam,False,,,no,False,514.0
1277533.0,gtf,88203963,bam,True,False,75.0,deseq2,True,11.0
88348117.0,gtf,6085784591,bam,False,False,75.0,deseq2,,378.0
75825092.0,gtf,846926533,bam,True,False,75.0,deseq2,True,56.0
88348117.0,gtf,4022620089,bam,False,False,75.0,deseq2,,320.0
88348117.0,gtf,5171367972,bam,False,False,75.0,deseq2,,814.0
133592336.0,gtf,5578196642,bam,False,False,75.0,deseq2,,572.0
88348117.0,gtf,6083932954,bam,False,False,75.0,deseq2,,441.0
88348117.0,gtf,4516901546,bam,False,False,75.0,deseq2,,635.0
75825092.0,gtf,2885731592,bam,True,False,75.0,deseq2,True,145.0
151467494.0,gtf,735947081,bam,False,,,ballgown,,98.0
151467494.0,gtf,747066142,bam,False,,,ballgown,,89.0
151467494.0,gtf,664185082,bam,False,,,ballgown,,103.0
151467494.0,gtf,732250860,bam,False,,,ballgown,,148.0
,,820573368,bam,,,,,False,115.0
151467494.0,gtf,749921402,bam,False,,,ballgown,,106.0
151467494.0,gtf,683514025,bam,False,,,ballgown,,87.0
,,593875731,bam,,,,,False,91.0
,,950490190,bam,,,,,False,130.0
151467494.0,gtf,669844098,bam,False,,,ballgown,,110.0
916094160.0,gtf,3022163553,bam,False,,,no,,252.0
,,754738063,bam,,,,,,63.0
151467494.0,gtf,711294612,bam,False,,,ballgown,,90.0
151467494.0,gtf,711294612,bam,False,,,ballgown,,92.0
151467494.0,gtf,687479607,bam,False,,,ballgown,,83.0
151467494.0,gtf,680444851,bam,False,,,ballgown,,89.0
151467494.0,gtf,774322388,bam,False,,,ballgown,,89.0
151467494.0,gtf,699296429,bam,False,,,ballgown,,93.0
151467494.0,gtf,727619151,bam,False,,,ballgown,,132.0
151467494.0,gtf,749407621,bam,False,,,ballgown,,101.0
151467494.0,gtf,696378419,bam,False,,,ballgown,,89.0
151467494.0,gtf,679093950,bam,False,,,ballgown,,97.0
88348117.0,gtf,5171367972,bam,False,False,75.0,deseq2,,782.0
151467494.0,gtf,770412266,bam,False,,,ballgown,,86.0
151467494.0,gtf,701696845,bam,False,,,ballgown,,94.0
151467494.0,gtf,678553896,bam,False,,,ballgown,,81.0
151467494.0,gtf,716289624,bam,False,,,ballgown,,95.0
151467494.0,gtf,659864827,bam,False,,,ballgown,,82.0
151467494.0,gtf,730356801,bam,False,,,ballgown,,92.0
151467494.0,gtf,754738063,bam,False,,,ballgown,,98.0
151467494.0,gtf,761452193,bam,False,,,ballgown,,117.0
151467494.0,gtf,683102320,bam,False,,,ballgown,,87.0
151467494.0,gtf,691232023,bam,False,,,ballgown,,110.0
151467494.0,gtf,674325244,bam,False,,,ballgown,,85.0
151467494.0,gtf,687145501,bam,False,,,ballgown,,110.0
151467494.0,gtf,706034485,bam,False,,,ballgown,,103.0
151467494.0,gtf,742493746,bam,False,,,ballgown,,98.0
151467494.0,gtf,737523092,bam,False,,,ballgown,,113.0
151467494.0,gtf,757772976,bam,False,,,ballgown,,90.0
150972474.0,gtf,1809064584,bam,False,,,ballgown,,228.0
150972474.0,gtf,1722727750,bam,False,,,ballgown,,237.0
151467494.0,gtf,687479607,bam,True,,,no,,91.0
,,1022803816,bam,,,,,False,142.0
,,1000525268,bam,,,,,False,143.0
,,110601793,bam,,,,,False,15.0
,,1131641455,bam,,,,,False,154.0
,,110601647,bam,,,,,False,13.0
,,88951564,bam,,,,,False,13.0
,,88951538,bam,,,,,False,12.0
,,820573368,bam,,,,,False,112.0
1151947379.0,gtf,4436565269,bam,False,,,no,False,504.0
,,1056525317,bam,,,,,False,147.0
,,1139451954,bam,,,,,False,154.0
,,1183667852,bam,,,,,False,164.0
,,1007984933,bam,,,,,False,140.0
1151947379.0,gtf,4756923093,bam,False,,,no,False,532.0
,,1218522844,bam,,,,,False,169.0
,,1057657868,bam,,,,,False,146.0
1113079074.0,gtf,1652609022,bam,True,,,no,False,140.0
1113079074.0,gtf,1297223767,bam,False,,,no,False,205.0
,,455399059,bam,,,,,True,63.0
1151947379.0,gtf,4240848102,bam,False,,,no,False,456.0
1113079074.0,gtf,1846191040,bam,False,,,no,False,250.0
1113079074.0,gtf,757876437,bam,True,,,no,False,96.0
21545253.0,gtf,3193774759,bam,False,False,300.0,deseq2,,248.0
21545253.0,gtf,3739074268,bam,False,False,300.0,deseq2,,279.0
1113079074.0,gtf,1583059127,bam,False,,,no,False,227.0
1113079074.0,gtf,1671150076,bam,False,,,no,False,260.0
1113079074.0,gtf,1743572569,bam,False,,,no,False,363.0
1113079074.0,gtf,1583059127,bam,True,,,no,False,166.0
1113079074.0,gtf,1745099700,bam,True,,,no,False,143.0
1113079074.0,gtf,1671150076,bam,True,,,no,False,146.0
1113079074.0,gtf,1637768569,bam,True,,,no,False,140.0
1113079074.0,gtf,757876437,bam,False,,,no,False,146.0
1113079074.0,gtf,1889855926,bam,False,,,no,False,297.0
1113079074.0,gtf,1501893794,bam,False,,,no,False,220.0
1113079074.0,gtf,1743572569,bam,True,,,no,False,150.0
1113079074.0,gtf,1745099700,bam,False,,,no,False,241.0
1113079074.0,gtf,1637768569,bam,False,,,no,False,246.0
1113079074.0,gtf,1599586364,bam,True,,,no,False,141.0
1113079074.0,gtf,1652609022,bam,False,,,no,False,254.0
1113079074.0,gtf,1599586364,bam,False,,,no,False,242.0
1113079074.0,gtf,1846191040,bam,True,,,no,False,150.0
1113079074.0,gtf,1889855926,bam,True,,,no,False,158.0
1113079074.0,gtf,1501893794,bam,True,,,no,False,132.0
1113079074.0,gtf,1297223767,bam,True,,,no,False,122.0
21545253.0,gtf,3524342273,bam,False,False,300.0,deseq2,,246.0
,,2567024088,bam,,,,,,217.0
916094160.0,gtf,3065244729,bam,False,,,no,,257.0
,,602288750,bam,,,,,,78.0
,,5104933748,bam,,,,,,251.0
,,615569638,bam,,,,,,84.0
,,777894891,bam,,,,,,108.0
,,133068623,bam,,,,,,16.0
,,160953673,bam,,,,,,18.0
,,57911665,bam,,,,,,9.0
,,59468625,bam,,,,,,9.0
,,46855126,bam,,,,,,9.0
,,69310840,bam,,,,,,10.0
,,96185917,bam,,,,,,14.0
,,47825118,bam,,,,,,9.0
,,153189847,bam,,,,,,20.0
,,3208359187,bam,,,,,False,383.0
,,57911665,bam,,,,,,10.0
13239619.0,gtf,13032,bam,False,False,75.0,deseq2,,7.0
14023840.0,gtf,1997949255,bam,False,True,75.0,deseq2,True,1044.0
,,947280021,bam,,,,,False,47.0
,,947280021,bam,,,,,False,40.0
,,3772594764,bam,,,,,False,463.0
,,44288893,bam,,,,,,5.0
,,3938836774,bam,,,,,True,417.0
,,5578196642,bam,,,,,False,427.0
1151947379.0,gtf,4498835193,bam,False,,,no,False,489.0
1151947379.0,gtf,4271768447,bam,False,,,no,False,470.0
,,48656413,bam,,,,,,5.0
1151947379.0,gtf,4425564624,bam,False,,,no,False,498.0
,,69683633,bam,,,,,,25.0
,,53847288,bam,,,,,,6.0
,,5578196642,bam,,,,,False,433.0
,,39734826,bam,,,,,,5.0
,,39988982,bam,,,,,,6.0
,,45780003,bam,,,,,,6.0
,,68167229,bam,,,,,,6.0
,,5328037605,bam,,,,,,423.0
,,2290328515,bam,,,,,False,136.0
,,33346775,bam,,,,,,11.0
,,3805587,bam,,,,,,7.0
,,9172239395,bam,,,,,,414.0
21545253.0,gtf,3140812127,bam,False,False,300.0,deseq2,False,302.0
,,2913025177,bam,,,,,,136.0
,,830883032,bam,,,,,,50.0
,,952619626,bam,,,,,,59.0
,,2076615704,bam,,,,,,88.0
,,2280495438,bam,,,,,,93.0
,,23096,bam,,,,,,7.0
,,243522,bam,,,,,False,6.0
,,131613,bam,,,,,False,5.0
,,252676,bam,,,,,False,6.0
,,592601,bam,,,,,False,6.0
,,175211,bam,,,,,False,7.0
,,291714,bam,,,,,False,7.0
,,934974,bam,,,,,False,8.0
,,3387137,bam,,,,,False,6.0
,,1431830,bam,,,,,False,6.0
,,1220429,bam,,,,,False,6.0
,,486803,bam,,,,,False,5.0
,,285576,bam,,,,,False,5.0
,,1355247,bam,,,,,False,7.0
,,944468,bam,,,,,False,5.0
,,949984,bam,,,,,False,5.0
,,407911,bam,,,,,False,5.0
,,3795171,bam,,,,,False,7.0
,,48031193,bam,,,,,False,13.0
,,33306741,bam,,,,,False,10.0
916094160.0,gtf,2209667887,bam,False,,,no,,164.0
916094160.0,gtf,2209667887,bam,False,,,no,,160.0
916094160.0,gtf,2010040236,bam,False,,,no,,147.0
258782127.0,gtf,2010040236,bam,False,,,ballgown,,183.0
258782127.0,gtf,2010040236,bam,False,False,75.0,deseq2,,189.0
916094160.0,gtf,2010040236,bam,False,,,no,,149.0
258782127.0,gtf,2010040236,bam,False,,,ballgown,,184.0
258782127.0,gtf,2209667887,bam,False,,,ballgown,,201.0
258782127.0,gtf,2209667887,bam,False,False,75.0,deseq2,,197.0
,,7229,bam,,,,,,7.0
238695801.0,gtf,3022160517,bam,False,,,no,,308.0
238695801.0,gtf,3064916031,bam,False,,,no,,336.0
,,9168804962,bam,,,,,,369.0
3026432.0,gtf,2817693,bam,False,False,50.0,deseq2,False,10.0
,,3429744,bam,,,,,,5.0
,,2817693,bam,,,,,,6.0
,,2832579037,bam,,,,,,133.0
1151947379.0,gtf,14234003426,bam,False,,,no,False,1478.0
1151947379.0,gtf,14401952646,bam,False,,,no,False,1475.0
1263772921.0,gff3,2010040236,bam,False,,,no,,210.0
1263772921.0,gff3,2209667887,bam,False,,,no,,240.0
265510331.0,gtf,2209667887,bam,False,,,ballgown,,217.0
1263772921.0,gff3,2209667887,bam,False,,,ballgown,,241.0
,,457489183,bam,,,,,False,43.0
,,292755673,bam,,,,,False,27.0
,,396754093,bam,,,,,False,36.0
174444.0,gff3,25126756,bam,False,,,no,False,6.0
174444.0,gff3,25126756,bam,False,,,no,False,6.0
716603354.0,gff3,12476031104,bam,False,,,no,,560.0
1263772921.0,gff3,2209667887,bam,False,,,ballgown,True,235.0
,,139647185,bam,,,,,False,33.0
,,139647185,bam,,,,,False,32.0
,,1074566557,bam,,,,,,85.0
,,1042007134,bam,,,,,,109.0
,,720554838,bam,,,,,,79.0
,,775786712,bam,,,,,,63.0
,,1397696047,bam,,,,,,111.0
,,616939617,bam,,,,,False,58.0
,,507428528,bam,,,,,False,47.0
,,366792379,bam,,,,,False,36.0
,,22629249,bam,,,,,False,7.0
,,38179951,bam,,,,,False,10.0
104027586.0,gff3,2494152132,bam,False,,,no,,210.0
84207474.0,gtf,361806559,bam,False,,,no,,49.0
84207474.0,gtf,308277775,bam,False,,,no,,33.0
84207474.0,gtf,284799896,bam,False,,,no,,30.0
,,5062488954,bam,,,,,False,475.0
,,19128388516,bam,,,,,False,1627.0
,,4494748449,bam,,,,,False,372.0
,,5018817507,bam,,,,,False,629.0
,,4764115574,bam,,,,,False,549.0
,,396754189,bam,,,,,False,37.0
,,292755775,bam,,,,,False,28.0
,,457489258,bam,,,,,False,46.0
,,19064664,bam,,,,,False,7.0
,,997401052,bam,,,,,False,62.0
,,396753940,bam,,,,,False,36.0
,,19064742,bam,,,,,False,7.0
,,292755807,bam,,,,,False,32.0
,,457489148,bam,,,,,False,45.0
67442291.0,gtf,4248773657,bam,True,False,100.0,deseq2,,459.0
,,2439871,bam,,,,,,4.0
,,3270809,bam,,,,,,4.0
6165347.0,gtf,2439871,bam,False,,,no,,7.0
6165347.0,gtf,3270809,bam,False,,,no,,6.0
,,875461660,bam,,,,,False,84.0
,,833792486,bam,,,,,False,85.0
,,876246772,bam,,,,,False,87.0
,,843994977,bam,,,,,False,82.0
,,923163065,bam,,,,,False,95.0
,,830843387,bam,,,,,False,82.0
,,1252441445,bam,,,,,False,96.0
,,858095326,bam,,,,,False,85.0
,,938597797,bam,,,,,False,55.0
,,823551598,bam,,,,,False,83.0
35601547.0,gtf,875461660,bam,True,False,50.0,deseq2,,91.0
35601547.0,gtf,845488918,bam,True,False,50.0,deseq2,,93.0
35601547.0,gtf,823551598,bam,True,False,50.0,deseq2,,104.0
35601547.0,gtf,1252441445,bam,True,False,50.0,deseq2,,103.0
35601547.0,gtf,876246772,bam,True,False,50.0,deseq2,,102.0
35601547.0,gtf,843994977,bam,True,False,50.0,deseq2,,98.0
,,1252441445,bam,,,,,,96.0
35601547.0,gtf,997401052,bam,True,False,50.0,deseq2,,70.0
35601547.0,gtf,923163065,bam,True,False,50.0,deseq2,,98.0
,,938597797,bam,,,,,,56.0
35601547.0,gtf,830843387,bam,True,False,50.0,deseq2,,96.0
,,823551598,bam,,,,,,83.0
,,875461660,bam,,,,,,86.0
,,843994977,bam,,,,,,81.0
,,845488918,bam,,,,,,83.0
,,923163065,bam,,,,,,94.0
,,997401052,bam,,,,,,64.0
,,876246772,bam,,,,,,84.0
67442291.0,gtf,4502163791,bam,True,False,100.0,deseq2,,510.0
,,76787951,bam,,,,,,10.0
,,92102881,bam,,,,,,14.0
,,21216500855,bam,,,,,,1657.0
94926257.0,gtf,617247452,bam,False,,,ballgown,,73.0
94926257.0,gtf,741770309,bam,False,,,ballgown,,76.0
94926257.0,gtf,678971229,bam,False,,,ballgown,,72.0
94926257.0,gtf,709376510,bam,False,,,ballgown,,76.0
94926257.0,gtf,602898250,bam,False,,,ballgown,,69.0
94926257.0,gtf,345283377,bam,False,,,ballgown,,48.0
94926257.0,gtf,510358834,bam,False,,,ballgown,,61.0
94926257.0,gtf,300764364,bam,False,,,ballgown,,47.0
94926257.0,gtf,371903382,bam,False,,,ballgown,,52.0
94926257.0,gtf,373887875,bam,False,,,ballgown,,47.0
,,2274112628,bam,,,,,,254.0
,,2141076354,bam,,,,,,239.0
,,2153534927,bam,,,,,,255.0
,,2141906440,bam,,,,,,241.0
,,2075027351,bam,,,,,,232.0
,,2053811936,bam,,,,,,239.0
,,2209438607,bam,,,,,,266.0
,,858095326,bam,,,,,False,84.0
,,2059232196,bam,,,,,,242.0
1263772921.0,gff3,2010040236,bam,False,,,ballgown,,326.0
1263772921.0,gff3,2010040236,bam,False,,,no,,229.0
1263772921.0,gff3,2209667887,bam,False,,,ballgown,,265.0
916094160.0,gtf,2209667887,bam,False,,,no,,164.0
916094160.0,gtf,2010040236,bam,False,,,no,,147.0
411564185.0,gff3,21216500855,bam,False,,,no,,1751.0
1168865073.0,gff3,21216500855,bam,False,,,no,,2175.0
67442291.0,gtf,5732030945,bam,True,False,100.0,deseq2,,694.0
916094160.0,gtf,2010040236,bam,False,,,no,,159.0
916094160.0,gtf,2209667887,bam,False,,,no,,163.0
258782127.0,gtf,2209667887,bam,False,,,ballgown,,203.0
,,923163065,bam,,,,,False,97.0
258782127.0,gtf,2010040236,bam,False,,,ballgown,,184.0
77855440.0,gtf,823551598,bam,False,,,no,False,106.0
77855440.0,gtf,938597797,bam,False,,,no,False,63.0
77855440.0,gtf,1252441445,bam,False,,,no,False,106.0
77855440.0,gtf,923163065,bam,False,,,no,False,117.0
77855440.0,gtf,876246772,bam,False,,,no,False,115.0
77855440.0,gtf,875461660,bam,False,,,no,False,102.0
77855440.0,gtf,997401052,bam,False,,,no,False,72.0
77855440.0,gtf,845488918,bam,False,,,no,False,114.0
77855440.0,gtf,843994977,bam,False,,,no,False,108.0
77855440.0,gtf,830843387,bam,False,,,no,False,122.0
77855440.0,gtf,858095326,bam,False,,,no,False,126.0
77855440.0,gtf,833792486,bam,False,,,no,False,109.0
,,823551598,bam,,,,,,87.0
,,923163065,bam,,,,,,91.0
67442291.0,gtf,5149956711,bam,True,False,100.0,deseq2,,618.0
,,2395862586,bam,,,,,False,225.0
,,858095326,bam,,,,,,105.0
90440946.0,gff3,836010120,bam,False,,,no,False,73.0
,,833792486,bam,,,,,,82.0
,,845488918,bam,,,,,,85.0
,,876246772,bam,,,,,,103.0
,,830843387,bam,,,,,,81.0
,,843994977,bam,,,,,,89.0
,,875461660,bam,,,,,,87.0
65581895.0,gtf,3932283482,bam,True,,,ballgown,,284.0
1168865073.0,gff3,22933836322,bam,False,,,no,,2238.0
65581895.0,gtf,1890322674,bam,True,,,ballgown,,153.0
67442291.0,gtf,4226522648,bam,True,False,100.0,deseq2,,427.0
94926257.0,gtf,3932283482,bam,False,,,ballgown,,284.0
65581895.0,gtf,3516595640,bam,True,,,ballgown,,267.0
94926257.0,gtf,3345240187,bam,False,,,ballgown,,242.0
,,507428694,bam,,,,,False,46.0
94926257.0,gtf,1890322674,bam,False,,,ballgown,,149.0
94926257.0,gtf,3516595640,bam,False,,,ballgown,,253.0
65581895.0,gtf,3116988433,bam,True,,,ballgown,,226.0
94926257.0,gtf,3116988433,bam,False,,,ballgown,,231.0
67442291.0,gtf,4740086620,bam,True,False,100.0,deseq2,,597.0
67442291.0,gtf,5198084362,bam,True,False,100.0,deseq2,,640.0
65581895.0,gtf,3932283482,bam,True,False,50.0,deseq2,,275.0
65581895.0,gtf,1890322674,bam,True,False,50.0,deseq2,,163.0
67442291.0,gtf,3870584075,bam,True,False,100.0,deseq2,,402.0
,,153189847,bam,,,,,,19.0
,,69310840,bam,,,,,,11.0
,,59468625,bam,,,,,,10.0
,,83294676,bam,,,,,,12.0
,,57911665,bam,,,,,,9.0
,,160953673,bam,,,,,,19.0
,,133068623,bam,,,,,,16.0
,,96185917,bam,,,,,,14.0
,,46855126,bam,,,,,,8.0
,,47825118,bam,,,,,,9.0
,,843994977,bam,,,,,False,81.0
,,845488918,bam,,,,,False,99.0
,,823551598,bam,,,,,False,84.0
,,833792486,bam,,,,,False,86.0
,,997401052,bam,,,,,False,63.0
,,938597797,bam,,,,,False,54.0
,,875461660,bam,,,,,False,90.0
1188326231.0,gtf,3071422204,bam,False,False,75.0,deseq2,False,218.0
,,830843387,bam,,,,,False,85.0
,,923163065,bam,,,,,False,109.0
,,858095326,bam,,,,,False,102.0
,,798019229,bam,,,,,False,80.0
,,863285845,bam,,,,,False,92.0
,,843110516,bam,,,,,False,100.0
81293889.0,gtf,843994977,bam,True,,,no,True,131.0
81293889.0,gtf,858095326,bam,True,,,no,True,134.0
81293889.0,gtf,876246772,bam,True,,,no,True,117.0
81293889.0,gtf,823551598,bam,True,,,no,True,106.0
81293889.0,gtf,845488918,bam,True,,,no,True,106.0
81293889.0,gtf,798019229,bam,True,,,no,True,114.0
81293889.0,gtf,863285845,bam,True,,,no,True,131.0
81293889.0,gtf,875461660,bam,True,,,no,True,122.0
81293889.0,gtf,843110516,bam,True,,,no,True,119.0
81293889.0,gtf,923163065,bam,True,,,no,True,146.0
81293889.0,gtf,830843387,bam,True,,,no,True,134.0
81293889.0,gtf,833792486,bam,True,,,no,True,120.0
,,2424871717,bam,,,,,False,241.0
1168865073.0,gff3,23565648199,bam,False,,,no,,2405.0
158314123.0,gtf,80179917,bam,False,,,no,,18.0
,,16538,bam,,,,,,4.0
,,174322,bam,,,,,,4.0
,,15494,bam,,,,,,4.0
,,20520,bam,,,,,,4.0
,,26482,bam,,,,,,4.0
,,19163,bam,,,,,,4.0
,,14261,bam,,,,,,4.0
,,43750,bam,,,,,,5.0
,,13845,bam,,,,,,5.0
,,19997,bam,,,,,,4.0
11010005.0,gff3,657432340,bam,False,,,no,,47.0
11010005.0,gff3,571685012,bam,False,,,no,,51.0
11010005.0,gff3,673084383,bam,False,,,no,,56.0
11010005.0,gff3,769786204,bam,False,,,no,,52.0
7334870.0,gff3,83092424,bam,False,,,ballgown,,17.0
