bias_correction|ref_file,bias_correction|ref_file_filetype,create_time,destination_id,exit_code,global_model,global_model_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advanced_settings.__current_case__,parameters.advanced_settings.inner_dist_std_dev,parameters.advanced_settings.inner_mean_dist,parameters.advanced_settings.junc_alpha,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_bundle_length,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.min_intron_length,parameters.advanced_settings.overhang_tolerance,parameters.advanced_settings.small_anchor_fraction,parameters.advanced_settings.trim_three_avgcov_thresh,parameters.advanced_settings.trim_three_dropoff_frac,parameters.advanced_settings.use_advanced_settings,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.global_model,parameters.global_model.values,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.length_correction,parameters.max_intron_len,parameters.min_isoform_fraction,parameters.multiread_correct,parameters.pre_mrna_fraction,parameters.reference_annotation.__current_case__,parameters.reference_annotation.compatible_hits_norm,parameters.reference_annotation.intron_overhang_tolerance,parameters.reference_annotation.no_faux_reads,parameters.reference_annotation.reference_annotation_file,parameters.reference_annotation.reference_annotation_file.values,parameters.reference_annotation.reference_annotation_guide_file,parameters.reference_annotation.reference_annotation_guide_file.values,parameters.reference_annotation.three_overhang_tolerance,parameters.reference_annotation.use_ref,ref_file,ref_file_filetype,reference_annotation_file,reference_annotation_file_filetype,reference_annotation_guide_file,reference_annotation_guide_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-08 19:22:42.767209,slurm_multi_dynamic_walltime,,,,main_w4_handler2,3216298,16532505,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4848180697,bam,10604617,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 30800920}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,39751901.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-08-10 11:20:26.840783,109656,143864.073574
,,2017-08-08 19:28:11.103195,slurm_multi_dynamic_walltime,,,,main_w4_handler2,3216298,16532551,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4848180697,bam,10605715,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 30800920}]","""96h_NT_no_I_R1S1_S7_R1_001P""","""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,39751901.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-08-10 14:30:27.979871,109656,154936.876676
,,2017-12-14 04:53:07.438885,slurm_multi,,,,main_w4_handler2,2628651,17803418,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5087187313,bam,11873430,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 32606404}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 32604812}]",600,Use reference annotation guide,,,,,71899156.0,gff3,,41725237.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-12-15 18:07:55.800706,80328,134088.361821
,,2017-08-14 11:04:30.939196,slurm_multi_dynamic_walltime,,,,main_w4_handler2,3201217,16574595,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3798657805,bam,10645543,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 30635205}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 30623468}]",600,Use reference annotation guide,,,,,631686627.0,gtf,,38682822.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-08-15 23:05:14.064499,43522,129643.12530300001
,,2017-08-16 13:53:40.564859,slurm_multi_dynamic_walltime,,,,main_w3_handler2,3201217,16593899,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3417533825,bam,10665726,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 30635214}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 30623468}]",600,Use reference annotation guide,,,,,631686627.0,gtf,,38682822.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-08-18 01:54:15.149725,43522,129634.584866
2853873363.0,fasta,2017-09-02 00:06:50.911498,slurm_multi_dynamic_walltime,,,,main_w3_handler2,2834922,16714638,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2802846965,bam,10787185,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,1.0,,history,,"[{'src': 'hda', 'id': 31077794}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31078026}]","""217_SVZ_NSC_""","""""","""300000""","""0.1""","""No""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 31077801}]",,,,Use reference annotation,,,281262047.0,gff3,,,,40211112.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-03 12:08:30.161143,91044,129699.249645
2853873363.0,fasta,2017-09-02 00:06:50.540399,slurm_multi_dynamic_walltime,,,,main_w3_handler2,2834922,16714637,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3008563219,bam,10787182,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,1.0,,history,,"[{'src': 'hda', 'id': 31077794}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31078025}]","""218_SVZ_NSC_FASTQ Groomer on data ""","""""","""300000""","""0.1""","""No""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 31077801}]",,,,Use reference annotation,,,281262047.0,gff3,,,,40211112.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-03 12:07:59.649290,91044,129669.10889100001
,,2017-09-06 08:54:30.106820,slurm_multi_dynamic_walltime,,,,main_w3_handler2,3231575,16744585,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5087187313,bam,10815219,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31120642}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,40296842.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-08 00:46:34.215456,110489,143524.10863600002
,,2017-09-08 04:24:51.407322,slurm_multi_dynamic_walltime,,,,main_w3_handler2,3231575,16768789,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5087187313,bam,10836137,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31120642}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,40268963.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-09 16:27:15.844511,110489,129744.437189
,,2017-09-10 01:48:26.398651,slurm_multi_dynamic_walltime,,,,main_w4_handler2,3244552,16780526,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4930642013,bam,10848845,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 31162592}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,40336699.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-11 13:49:23.614505,110558,129657.21585400001
,,2017-09-09 06:12:46.421425,slurm_multi_dynamic_walltime,,,,main_w4_handler2,3231575,16777684,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5087187313,bam,10845718,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31120642}]",,"""""","""206600""","""0.2139""","""Yes""","""0.1856""",0,,,,,,,,,No,,,,,,,,40367344.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-10 18:13:58.876866,110489,129672.45544100001
,,2017-09-11 16:04:06.144346,slurm_multi_dynamic_walltime,,,,main_w4_handler2,3244552,16788194,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4930642013,bam,10856735,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 31162592}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,40336699.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-13 05:06:34.044795,110558,133347.900449
,,2017-09-10 12:23:54.293119,slurm_multi_dynamic_walltime,,,,main_w3_handler2,3222522,16781746,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6005824153,bam,10850092,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31174961}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,39876560.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-12 00:25:05.143607,109841,129670.85048800001
,,2017-09-13 10:43:18.918974,slurm_multi_dynamic_walltime,,,,main_w4_handler2,3244552,16804040,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4930642013,bam,10873312,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 31162592}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,40336699.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-14 23:04:15.748319,110558,130856.829345
,,2017-09-26 02:08:53.904898,slurm_multi,,,,main_w4_handler2,3252474,16930618,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",20648554377,bam,11000071.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 31413064}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 31229809}]",600,Use reference annotation guide,,,,,116963244.0,gtf,,40558318.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-27 14:09:33.543444,111498,129639.638546
,,2017-09-27 18:19:54.351464,slurm_multi,,,,main_w4_handler2,3252474,16951838,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",20648554377,bam,11019089.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 31413064}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 31229809}]",600,Use reference annotation guide,,,,,116963244.0,gtf,,40558318.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-09-29 06:20:18.519407,111498,129624.16794300001
,,2017-12-17 00:04:05.114501,slurm_multi,,,,main_w4_handler2,3311453,17827166,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5921768199,bam,11900697,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 32752581}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,42703616.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-12-18 12:04:42.784402,109607,129637.669901
,,2018-01-19 18:52:24.674713,reserved_multi,,,,main_w3_handler2,3397468,18087071,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3944480575,bam,12166377.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 33381192}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 33381191}]",600,Use reference annotation guide,,,,,1111970946.0,gtf,,42691248.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2018-01-21 06:52:36.666856,5254,129611.99214300001
,,2017-12-18 20:11:00.356721,slurm_multi,,,,main_w3_handler2,3311453,17841330,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5921768199,bam,11915612,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 32752581}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,42741120.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-12-20 08:11:19.441303,109607,129619.08458200001
,,2017-10-06 12:08:47.611484,slurm_multi,,,,main_w3_handler2,3276936,17038949,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8842588376,bam,11096095.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""","""papHam""",,,,"[{'src': 'hda', 'id': 31581816}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,41068252.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-08 00:10:10.410237,110558,129682.79875300001
,,2018-02-16 05:16:14.756038,slurm_multi,,,,main_w3_handler2,3428632,18405910,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",14770023044,bam,12491644,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,,,"[{'src': 'hda', 'id': 33888380}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,43851419.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2018-02-17 17:17:26.248220,119145,129671.492182
,,2017-10-09 11:13:41.342798,slurm_multi,,,,main_w4_handler2,3278166,17054765,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12905394561,bam,11111843.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""","""papHam""",,,,"[{'src': 'hda', 'id': 31595105}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,41068252.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-10 23:14:12.463276,110558,129631.12047800001
,,2017-12-18 11:11:09.316567,slurm_multi,,,,main_w4_handler2,2628651,17836369,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5087187313,bam,11923347,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 32606404}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 32604812}]",600,Use reference annotation guide,,,,,71899156.0,gff3,,42301728.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-12-21 03:23:02.166315,80328,231112.849748
3290776768.0,fasta,2017-10-10 12:37:15.086363,slurm_multi,,,,main_w3_handler2,3217414,17064633,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",410111416,bam,11122149.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,,"[{'src': 'hda', 'id': 31042040}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31059429}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 31627567}]",,,,Use reference annotation,,,156085911.0,gtf,,,,41183753.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-12 00:38:00.217152,109973,129645.130789
3290776768.0,fasta,2017-10-10 12:37:13.274884,slurm_multi,,,,main_w3_handler2,3217414,17064632,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",184176745,bam,11122148.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,,"[{'src': 'hda', 'id': 31042040}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31059425}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 31627567}]",,,,Use reference annotation,,,156085911.0,gtf,,,,41183753.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-12 00:38:00.634807,109973,129647.35992300001
,,2017-10-09 12:22:50.908621,slurm_multi,,,,main_w4_handler2,3278166,17055125,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13053340475,bam,11125578.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""","""papHam""",,,,"[{'src': 'hda', 'id': 31608430}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,41068252.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-12 05:40:00.152918,110558,235029.24429700003
,,2017-12-20 16:20:45.458759,slurm_multi,,,,main_w4_handler2,3311453,17860687,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5921768199,bam,11933649,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 32752581}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,42765836.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-12-22 04:21:09.824194,109607,129624.36543500001
,,2017-10-12 02:07:04.795673,slurm_multi,,,,main_w3_handler2,3252474,17083531,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",21594801071,bam,11139400.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31642718}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 31631330}]",600,Use reference annotation guide,,,,,116963244.0,gtf,,40988904.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-13 15:46:56.289470,111498,135591.493797
,,2017-12-20 00:07:48.694872,slurm_multi,,,,main_w3_handler2,3311453,17854239,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5921768199,bam,11927215,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 32752581}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,42765836.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-12-21 13:50:30.793632,109607,135762.09876000002
,,2017-10-12 19:45:51.175963,slurm_multi,,,,main_w3_handler2,3276936,17090293,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",25496365118,bam,11146369.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""","""papHam""",,,,"[{'src': 'hda', 'id': 31665284}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,41203741.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-14 11:22:47.671988,110558,142616.496025
,,2017-10-13 01:14:44.878344,slurm_multi,,,,main_w4_handler2,3278166,17091876,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12905394561,bam,11147985.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""","""papHam""",,,,"[{'src': 'hda', 'id': 31595105}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,41203741.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-14 15:12:28.711470,110558,136663.833126
,,2017-10-11 23:41:52.937069,slurm_multi,,,,main_w4_handler2,3252474,17083055,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",21594801071,bam,11138895.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31642718}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 31631330}]",600,Use reference annotation guide,,,,,116963244.0,gtf,,40988904.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-13 14:19:55.566767,111498,139082.629698
,,2017-10-13 01:14:51.795715,slurm_multi,,,,main_w3_handler2,3278166,17091877,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13053340475,bam,11157598.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam.len""","""papHam""",,,,"[{'src': 'hda', 'id': 31608430}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,41203741.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-15 23:23:21.535497,110558,252509.73978200002
,,2017-10-13 17:40:03.250081,slurm_multi,,,,main_w4_handler2,3207792,17097211,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5921766096,bam,11159280.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,"[{'src': 'hda', 'id': 31682445}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,40058020.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2017-10-16 07:53:29.362556,109607,224006.112475
